csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
32160.0234375	13.9453125	194.47174072265625	1034267107.5005492	20376.19921875	-12.7265625	415189494.6021881	161.96539306640625	20299.103515625	-9.70703125	412053603.5380592	94.22645568847656	1.148295	18.915211	0.056011274000000014	0.0574230097	-0.0129543282	-0.1004454351	0.1250505002	0.0114112517	0.0237069515	-0.08025122030000001	-0.0557396902	-0.0199570861	-0.0983984961	0.0030477472999999996	0.042277839500000004	0.191638886	-0.0204078999	-0.09039265070000001	0.1396800699	-0.0093324375	0.0205178858	-0.1442068591	0.0030056108	-0.0727834221	0.0363249846	-0.1034809316	-0.0405223755	0.0033583153000000003	-0.0105553474	0.0640955558	-0.0862033684	-0.0476544136	-0.005423555500000001	-0.0366252622	0.1162744658	-0.0167284979	-0.10863755630000001	0.0015983434	0.053998873899999994	-0.1416319207	0.0944713093	0.08868076789999997	0.05833211570000001	-0.0021604522	0.0668584748	-0.005492098000000001	-0.0002313064	-0.09287952449999999	0.050246919	0.004278974699999999	0.0047155264	0.1842958561	-0.0024474579	0.0608422975	-0.1124943892	0.0134606046	0.030153987799999997	0.1289751508	-0.005995192	0.006448541800000001	0.0358054795	-0.0368694667	0.0071021159	-0.1102823644	-0.0394728366	0.149409685	0.0547106047	0.0302141756	-0.057020597699999995	-0.1309847748	-0.0733678692	0.0373681912	0.0545704401	0.1134965518	-0.0931413569	0.10468922650000001	0.0266488288	0.00024273810000000005	-0.0790554909	0.05874884320000001	0.013942748500000001	-0.0039661023	0.1046367239	0.1041708482	0.0789015623	0.0964978978	0.1114232427	-0.0026246271999999997	-0.0170621858	-0.0315597893	-0.0669704439	-0.0944156216	-0.0673830899	0.1268832383	0.010643241599999999	0.0042544751	-0.0531599467	0.0009735258	-0.014302708700000001	-0.1423241566	0.0452894303	0.1067968184	0.065696358	0.0084904876	-0.000508957	-0.003036547	2.59037227849e-07	9.220617683209e-06	0.000814163	-0.0011630069999999998	6.628613905690001e-07	1.3525852820489995e-06	0.00815339	0.01855569	6.64777684921e-05	0.0003443136313761	0.000126671	-0.000388956	1.6045542240999998e-08	1.5128676993599995e-07	-0.0	0.0	0.0	0.0	-0.000257544	-0.0002761646	6.632891193600001e-08	7.626688629316001e-08	0.0	0.0	0.0	0.0
32103.3671875	-56.65625	3209.9306640625	1030626184.7754515	20366.419921875	-9.779296875	414791060.4341469	95.63464736938477	20297.689453125	-1.4140625	411996197.13550186	1.99957275390625	1.195491	19.692652	0.08598530999999998	0.06738047059999999	-0.0882356281	-0.052307367199999996	0.0321752193	-0.0228488281	-0.036298263500000004	0.0602128607	-0.16640076439999998	0.078914291	-0.026600769700000002	-0.0018475081	-0.0101373351	0.0771748738	-0.0528439407	0.0035397821999999996	0.0591874104	0.0775921997	-0.0333498656	0.0175691927	-0.0198070174	0.1658664234	-0.0959529459	0.050977145300000005	0.1711738304	-0.1136935007	0.1005032625	0.09078164009999999	-0.018448878000000002	-0.09096698550000001	0.0376183948	0.020816632800000002	0.0013781673000000001	-0.19376974760000001	0.10252338189999999	-0.0793129653	0.0750268789	0.0099690941	0.1081930289	0.08888708039999997	-0.030921757299999998	0.0644423101	0.0388133799	0.0966350532	0.1671048717	0.0654720504	0.0602511212	-0.07310574610000001	0.004369024799999999	0.1261263923	-0.0417301994	-0.04616580940000002	-0.059019913	-0.010379555	-0.0460478888	0.0254298102	0.0503378122	-0.074921011	-0.0940378883	-0.145472091	0.0273373168	-0.0276407111	-0.0171500137	0.0453790395	0.0995190756	0.0402480822	0.052392327	-0.0399531683	0.0084936643	-0.1138932617	0.0184923084	0.1169116153	0.0332334917	-0.0371065457	-0.11570956310000001	0.14340657099999998	0.0997229001	-0.1124337893	0.0737852847	-0.028653010099999997	-0.0540019013	0.1801328377	-0.0297952816	0.036921171600000004	0.1012458032	0.07723331	0.078419984	-0.11996310869999999	-0.0347585059	0.0284301068	0.0211099869	0.0127429469	0.0367237533	-0.0541751082	0.0232768349	0.0627223775	0.11467592199999999	-0.1638260582	-0.022625040099999997	0.10540925529999999	0.0608580619	0.0	0.00126318	0.001772137	1.5956237124e-06	3.1404695467689997e-06	-0.058230600000000014	-0.059044763000000014	0.003390802776360001	0.00348628403772617	0.0099928	0.00183941	9.985605184e-05	3.383429148099998e-06	-0.000190977	-0.000317648	3.6472214529e-08	1.00900251904e-07	0.000122632	0.000122632	1.5038607424000004e-08	1.5038607424000004e-08	-0.000231244	2.6299999999999992e-05	5.347378753600001e-08	6.916899999999994e-10	0.0	0.0	0.0	0.0
32103.71875	0.3515625	0.12359619140625	1030648757.5791016	20385.708984375	19.2890625	415577130.79562765	372.0679321289063	20327.109375	29.419921875	413191375.5432129	865.5318031311035	1.008311	16.609337	0.02405585	-0.0097796811	-0.15274693220000002	-0.083420704	0.1475183636	-0.0404694261	-0.019532996599999998	0.0867816952	-0.0508446764	0.0522557126	-0.050853857599999996	-0.09339123279999999	-0.21276783929999998	0.044441360199999995	-0.1971262931	0.0977580483	0.0261042071	0.0907799074	0.0484161662	-0.0800018842	0.0817273436	0.0471677876	-0.09299074289999999	0.0131946062	0.0667036535	-0.0302066219	0.0142500189	-0.0662034308	0.121247309	0.13777887279999998	0.0621531092	-0.0552258084	0.09807763929999999	-0.0456374625	-0.0819889306	-0.12080053	0.0714720797	0.0104076277	-0.0113418625	-0.1285631617	0.06603665269999999	0.0664717732	0.0467247536	0.07447541419999999	0.0390153597	-0.0706932049	0.0273582756	-0.11455029300000001	-0.0923341881	0.0434016154	-0.1369619357	-0.0230866071	0.0896854478	0.1248706856	0.041448085600000004	0.1480268221	0.045519588099999994	-0.0275710801	-0.1420411342	-0.0333292283	-0.0316973982	-0.1318601443	0.0363591772	-0.085788412	0.2206710598	-0.0714023858	0.18551399899999998	0.1147043054	-0.1088668833	-0.116362171	-0.07245203139999999	0.0285907912	0.0310575427	0.0053207456	0.0778354496	0.16594349220000001	0.0588428728	0.0697233079	-0.06320549589999999	-0.0346068323	0.097563107	-0.0259315727	0.0218472146	0.015462350500000001	-0.1329332744	0.08065858320000001	0.022810504900000004	-0.0732231012	0.010303017099999999	-0.0499824776	-0.029965229399999998	-0.0639392133	0.1705150677	-0.0189646024	-0.0372176191	0.0324528005	-0.0013425332	0.0781422678	-0.0612861609	0.10396461130000001	0.0558879609	-0.0084904876	-0.00500028	-0.00626346	2.50028000784e-05	3.92309311716e-05	-0.0582329	-2.299999999996749e-06	0.003391070642410001	5.289999999985046e-12	0.00228506	-0.0077077399999999985	5.221499203600001e-06	5.940925590759999e-05	-0.00013543600000000004	5.554099999999996e-05	1.834291009600001e-08	3.0848026809999963e-09	-0.0	-0.000122632	1.5038607424000004e-08	0.0	-0.00020777	2.3474000000000023e-05	4.31683729e-08	5.510286760000013e-10	0.0	0.0	0.0	0.0
32201.189453125	97.470703125	9500.537967681883	1036916602.1960489	20387.82421875	2.115234375	415663376.37464905	4.4742164611816415	20326.4921875	-0.6171875	413166284.64849854	0.38092041015625	0.98415	16.211349	0.044562155	-0.060833673	-0.0847580797	-0.1418958443	0.06035842650000001	-0.0143135003	-0.0458593904	0.1269929856	-0.0036088781	0.0791936853	-0.0597006713	-0.17012414309999999	-0.0350244026	0.061293937300000004	-0.15347282269999998	-0.0019448307	-0.1478920869	0.0240674196	0.1151434653	-0.027446833700000003	-0.0043205672	-0.0270992666	0.0164357382	0.0053277365	0.0368423034	0.0106073758	0.0466449086	-0.0207338603	0.1619632474	-0.0939329166	0.029359354900000002	-0.0793139609	-0.0107348138	-0.1488370845	-0.0752904156	0.0505181586	0.178572645	-0.0194077424	-0.0344631165	0.18489815539999999	-0.108768815	-0.057099261299999995	-0.0693905401	0.0513034771	-0.1473058457	0.0190822314	-0.0041066291	-0.1044856741	-0.161434473	0.013101098	-0.1573442457	-0.136840726	-0.075230206	0.0827601639	-0.0884304245	0.06938527530000001	0.0219966396	-0.0122660306	-0.1369820333	0.037221384100000005	0.0113516999	-0.11895781009999999	0.11222255939999999	-0.0622133854	0.09454953529999999	0.042192429100000005	0.0353488906	0.09675743380000001	-0.0427950687	-0.1297556431	-0.0914590518	-0.04256196860000002	0.023035034500000003	0.1255472088	0.1673485175	0.1416216974	-0.0388292406	-0.1073796934	0.1604600253	-0.0387388543	-0.042607063	0.0617802454	-0.0374093878	-0.0102710222	0.20132423670000002	0.08684418769999999	0.0759476522	-0.0158768362	-0.1373495015	-0.0857617753	0.1051689858	0.069835185	-0.0120775979	-0.1763383633	0.0142748772	-0.0924026631	0.0050335928	0.0815629252	-0.0085425104	0.1024636685	0.05079681900000002	-0.0169396104	-0.00395822	0.00104206	1.56675055684e-05	1.0858890436e-06	-0.0381001	0.02013280000000001	0.0014516176200099998	0.0004053296358400001	0.0173204	0.01503534	0.00029999625616	0.0002260614489156	-1.81829e-05	0.00011725310000000004	3.3061785240999995e-10	1.374828945961001e-08	-0.0	0.0	0.0	0.0	-0.000257556	-4.978599999999999e-05	6.633509313599999e-08	2.478645795999999e-09	0.0	0.0	0.0	0.0
32176.701171875	-24.48828125	599.6759185791017	1035340098.304142	20401.216796875	13.392578125	416209646.7930946	179.36114883422852	20343.46484375	16.97265625	413856561.8488922	288.07106018066406	1.053763	17.358036	0.107680975	-0.0499822567	0.1005842933	-0.1357601917	0.042498456	0.057695625800000004	0.0046441496	-0.0337675573	0.0257306266	0.20468384480000001	-0.0905357377	-0.0567740559	-0.08372654780000001	0.1291118103	-0.0504496141	-0.040233928700000005	-0.01170787	0.0744330029	0.0139169191	0.1098365298	-0.113061315	-0.0320044372	-0.0923011644	0.052360504	-0.0082087236	0.0809647072	-0.11084938130000001	-0.0527376238	0.013830728700000001	-0.0166848566	0.0369537415	-0.0141833228	-0.0318882163	-0.010699383799999998	-0.0070679502	-0.1137971862	-0.1456582892	-0.1128075089	-0.075638385	-0.22012401010000002	-0.058936111299999996	0.0086672098	0.0610580432	-0.03231126	-0.1513939329	0.1168914306	-0.0334807758	0.1321353354	-0.1548845688	0.0480838927	-0.0956360169	-0.0178900196	-0.0251824436	0.0829041972	0.0010711027	0.0468064486	-0.0656284601	-0.0204098144	-0.057646579	0.0047136324	0.1028445696	-0.1736095061	0.0820187479	0.0811918685	0.0555843029	0.0682175522	0.0211706597	0.0154558886	-0.10293993970000001	-0.009289835	0.06998911299999999	-0.0186401087	0.09913881990000001	-0.1729292641	0.10606405039999996	-0.0834281284	0.0886531357	0.041348964700000004	0.014750144299999999	0.0721597081	0.0483938429	0.0179893283	-0.0090715368	-0.1314518887	-0.024939460099999998	0.1064117789	0.0274595476	0.0294109006	0.0106179351	-0.1159808823	0.1117645067	-0.055183332599999996	0.0319402331	0.049529658399999996	0.0174435727	-0.1870962038	-0.22535768949999999	0.09733013410000001	0.06278679919999999	0.1009072399	0.0455956625	-0.025306205099999996	-0.0173081	-0.01334988	0.00029957032561	0.0001782192960144	0.008119849999999998	0.04621995	6.593196402249996e-05	0.0021362837780025	0.00977548	-0.00754492	9.55600092304e-05	5.69258178064e-05	-0.000468176	-0.00044999309999999997	2.1918876697600003e-07	2.0249379004761e-07	0.000165482	0.000165482	2.7384292324e-08	2.7384292324e-08	-6.17066e-05	0.0001958494	3.8077044835600006e-09	3.8356987480359984e-08	0.0	0.0	0.0	0.0
32109.830078125	-66.87109375	4471.743179321289	1031041187.646061	20383.505859375	-17.7109375	415487311.11917496	313.67730712890625	20319.7265625	-23.73828125	412891287.57476807	563.5059967041017	1.25298	20.639626	0.12468564200000005	0.0757502323	0.0851331561	-0.0794414371	-0.0480272787	0.026946025	-0.0496553112	-0.1436060743	-0.14087904140000002	0.0458963607	-0.088635059	0.1251763944	0.0537615771	-0.0525889199	0.0008749442	-0.0850696531	0.0447998053	0.0070294505	-0.0407299948	0.0545891826	0.055145386100000006	0.011628026100000001	-0.1163889699	-0.0203872118	0.0265474448	0.0756148775	-0.050465039100000005	-0.12485873509999999	0.0375580604	-0.1194224201	0.0310963165	-0.0519275458	0.0375658136	-0.0551220117	0.0756662322	0.0223601762	0.12715280699999998	0.0571162694	-0.0839319668	-0.08582932859999999	0.1579372326	-0.232373981	0.1780889222	-0.0857036033	-0.0753702019	0.0477912754	0.0724785161	0.0821781493	-0.0170851655	0.12404580300000001	0.0231154542	-0.0172276301	-0.0735270112	-0.035258107999999996	-0.10744522390000001	-0.053134537999999995	-0.027849883	-0.1040438044	0.09515367720000001	-0.15130676269999999	0.10638513179999999	-0.0666696105	-0.13341012630000001	-0.047972371900000005	0.029407451	0.0236014165	-0.0666770315	-0.053694005499999996	-0.0161716659	0.0007871374000000001	-0.0402332454	0.19141784050000002	-0.059893107699999996	0.0680688036	-0.011001133	0.0176479008	0.0743596301	0.0052955271	0.0746157774	0.06859361580000001	0.022076069500000003	0.0087413017	-0.132327139	-0.10697450789999999	0.0753471104	0.024801929599999998	0.1087646009	0.1317627926	-0.024955680600000002	-0.0549293555	0.195601511	-0.1489102892	-0.0824195486	-0.0239383622	0.0557634914	0.0389954196	-0.0690587702	-0.0473871088	0.1800706916	0.0992961682	0.040295756	-0.0335495105	0.000596822	0.017904922	3.56196499684e-07	0.00032058623182608403	-0.061829599999999985	-0.06994945	0.003822899436159999	0.0048929255553025	0.0368598	0.02708432	0.00135864485604	0.0007335603898623999	-0.000652795	-0.000184619	4.26141312025e-07	3.408417516099998e-08	0.000175802	1.0319999999999998e-05	1.0650239999999993e-10	3.0906343204e-08	-6.17066e-05	0.0	3.8077044835600006e-09	0.0	0.0	0.0	0.0	0.0
32121.26953125	11.439453125	130.8610877990723	1031775956.2992096	20382.873046875	-0.6328125	415461513.64502335	0.40045166015625	20327.451171875	7.724609375	413205271.1449623	59.66958999633789	1.091597	17.981268	0.089001828	0.095633058	-0.006269962	-0.0718125223	-0.0370950584	-0.0431524246	-0.0701170251	-0.0871556592	-0.0934778143	-0.0431575851	-0.1092352195	0.1423541633	0.0438688904	-0.028793841299999998	-0.0119312746	-0.1079536507	-0.05542798	0.1219472171	-0.186989717	0.018658886	-0.1570051921	0.10069851070000001	0.10639312640000001	-0.2496048619	-0.0549833426	-0.0507805386	0.0498324609	0.0246309688	-0.0907630224	-0.10251003439999999	-0.1094298062	0.077593447	0.1101313334	0.0385238987	-0.0096746349	-0.0403339353	0.155012769	0.09192458710000001	-0.0052279857	-0.0692030169	0.0088804173	-0.0633214404	-0.08056950730000001	0.0412021259	-0.0802757258	0.048022282	0.0917117939	-0.038356632599999996	0.0163701151	0.11698922640000001	0.0830678381	-0.08283282230000001	-0.1223146617	-0.0242437658	-0.061512424100000004	-0.045735313799999996	0.0267522165	-0.1060877806	0.1210878252	-0.0812866158	0.0276441933	-0.055644468899999994	-0.1605793891	-0.0195335629	-0.0052357831	0.0032937886	-0.10583570199999999	-0.0278059206	0.1659653889	0.050657474400000006	0.1434235285	0.0564490889	0.1593573131	0.098624062	-0.0905143201	-0.1520721184	-0.1319898511	-0.21691890190000002	-0.08659309109999999	-0.025002188999999998	0.1463724457	-0.0867296466	0.0617752214	0.0087278666	0.0914195731	0.0877925948	0.12462221300000001	-0.0127224404	-0.0667163647	0.044701168799999996	0.11856901339999999	0.061625813700000004	-0.05546274599999999	-0.0822372658	-0.17105831629999999	-0.0314605906	0.0557502891	-0.0568020086	0.062057512999999995	0.0976313259	0.0349085778	-0.041629366099999995	0.01235	0.011753178000000001	0.0001525225	0.00013813719309968398	-0.041542800000000005	0.020286799999999987	0.0017258042318400006	0.00041155425423999945	0.0601476	0.023287800000000004	0.0036177337857600006	0.0005423216288400002	-0.00100816	-0.000355365	1.0163865856e-06	1.2628428322499994e-07	0.000493918	0.00031811599999999996	1.01197789456e-07	2.43954990724e-07	-6.17066e-05	0.0	3.8077044835600006e-09	0.0	0.0	0.0	0.0	0.0
32126.423828125	5.154296875	26.56677627563477	1032107107.9843178	20388.287109375	5.4140625	415682251.25430685	29.31207275390625	20291.375	-36.076171875	411739899.390625	1301.490177154541	1.220757	20.108839	0.05831685	-0.023013327000000004	-0.08366206080000001	-0.032434629799999996	0.0504651147	0.0828616735	-0.0827431601	0.059696369699999995	-0.05235987809999999	-0.0259014535	-0.1009575996	0.1616970768	0.0388558772	0.0119281852	-0.012275183	-0.1959549799	0.045508241	0.0781479246	-0.0389210629	-0.041247851099999996	-0.0674676445	0.0405889768	-0.0003844864	0.059331890899999996	0.022676821200000002	-0.0259088008	-0.0170268828	0.1251176607	-0.0973271088	-0.034823647799999996	0.0146140096	0.22486952629999998	-0.06929151019999999	-0.07850835240000001	-0.049240953899999995	-0.0065108638	-0.1777102862	-0.1234985742	-0.0752258019	0.0051931269	-0.1656417283	-0.1149132978	0.030588524300000006	0.10102529	0.0395486989	0.012701010700000001	-0.042435214299999996	-0.10018042960000001	0.002868287	0.1058857429	0.0604370146	0.038159122999999996	-0.0621333513	0.0770309559	-0.0116957694	0.039029077	-0.0560741975	-0.0832624973	-0.05872871690000001	-0.08658750650000001	0.0362281411	-0.023666886499999998	-0.20098712559999998	0.08594439710000001	0.051511385199999996	-0.0220526971	-0.1695024662	-0.013812628700000001	0.08963491050000001	0.0419625172	0.0272397742	0.0345808068	0.011471393100000001	-0.1775302286	-0.0557746416	-0.0520211227	-0.0657517886	-0.0407948644	-0.0658907004	0.032062879700000005	-0.1090612457	0.0748785029	0.052040106100000004	0.0429665942	0.1094301939	0.027747614	0.0372982973	-0.0066246496	0.1707059366	-0.0521494971	0.0886743606	0.1921368336	-0.010220011999999999	0.0259937708	-0.016460151200000002	-0.0749288481	0.0391514195	0.0322457053	-0.048052184000000005	0.0959136145	0.0294457954	-0.049506407599999996	0.00879622	-0.003553779999999999	7.73734862884e-05	1.2629352288399996e-05	-0.0594212	-0.017878399999999996	0.00353087900944	0.0003196371865599998	0.0601475	-1.0000000000287557e-07	0.0036177217562499996	1.0000000000575113e-14	-0.00100816	0.0	1.0163865856e-06	0.0	-5.29396e-23	-0.000493918	2.43954990724e-07	2.80260124816e-45	-0.00030548	-0.0002437734	9.33180304e-08	5.942547054756e-08	0.0	0.0	0.0	0.0
32106.970703125	-19.453125	378.424072265625	1030857567.7313269	20357.04296875	-31.244140625	414409198.4315338	976.1963233947754	20260.283203125	-31.091796875	410479075.470829	966.6998329162598	1.176117	19.373516	0.11600552	-0.0521957891	-0.1205200435	0.0133849821	0.0600800216	-0.0313402084	-0.0057075053	0.1121215323	0.07668488650000001	0.021850907599999997	-0.0033303065999999997	0.14069462929999998	-0.0580837307	0.0865751525	-0.0813683059	0.0279142919	0.11830869349999999	0.027955777200000004	-0.05770089780000001	-0.1434622164	0.0511303008	-0.0293083158	0.1594678559	0.058833329000000004	-0.0633586163	-0.0556247391	0.0445639265	-0.0664906546	-0.0176160535	-0.1355523696	0.1719236259	0.007170430699999998	0.1269254265	0.0090451895	0.0729646184	0.1442793005	0.0171173598	0.0399797108	0.1137605868	-0.0362289944	0.08125819769999999	0.0944174957	0.033123670200000004	0.0396628383	0.0964578764	0.1015662634	-0.0402714851	-0.125151646	-0.0305549918	-0.0380709175	-0.0168428002	0.16382048300000002	-0.052607655	-0.16247884769999998	-0.061217383	0.0528033475	0.0365728807	-0.012180942	-0.0772881555	0.0539170969	0.0719303784	0.0552751201	-0.10961987990000001	0.1434694459	0.09755055779999999	-0.04299015690000002	0.0542751939	-0.0600933986	-0.0787042092	0.0307825719	-0.0534596588	-0.0063564338	-0.1841975159	0.012547347700000001	-0.0288932296	-0.0274706183	-0.024104964500000003	-0.107548177	-0.0061619738	-0.028269182099999998	0.0058397516	-0.1673117861	-0.0127600581	0.0822115348	-0.1306728595	0.0154645825	0.1518837966	-0.1013205467	0.0512735112	0.0789264408	-0.1239349776	0.0973754345	-0.10259149449999999	0.1154895051	-0.06952433549999999	0.030069193799999998	-0.0619411201	0.07185872110000001	0.1202608543	0.0941439642	0.02391924	-0.0571422589	0.00101332	-0.0077829000000000014	1.0268174224e-06	6.057353241000001e-05	-0.0406076	0.01881360000000001	0.0016489771777599995	0.0003539515449600003	0.07184910000000001	0.011701600000000012	0.0051622931708100025	0.00013692744256000032	-0.00179476	-0.0007866000000000001	3.2211634576e-06	6.187395600000003e-07	0.000523775	0.000523775	2.74340250625e-07	2.74340250625e-07	-6.17066e-05	0.0002437734	3.8077044835600006e-09	5.942547054756e-08	0.0	0.0	0.0	0.0
32135.95703125	28.986328125	840.207218170166	1032719734.3143463	20347.26171875	-9.78125	414011059.4513092	95.6728515625	20272.55859375	12.275390625	410976631.937027	150.68521499633792	1.012954	16.68581	0.04533372000000002	-0.11231945900000001	0.0226168675	-0.013361093300000002	-0.0581616405	0.0267735286	0.0486036855	0.1110666449	0.10012720650000001	0.0186408747	-0.0795113821	0.16951755300000002	-0.079094262	0.021114506600000003	-0.0992945178	0.0625166748	-0.06443975440000001	-0.09797350869999999	0.0036294608	-0.1720150884	0.0787175299	-0.033732484900000005	0.0344015671	0.0723221322	0.085401126	0.0398197346	-0.0867249558	-0.0034315612	-0.0930867408	-0.08428423619999999	-0.0117767113	0.1149226151	-0.09729471960000001	-0.003833702	0.0095016758	0.0990371535	0.0291020592	0.0764046016	0.12248283300000001	0.0163736412	0.0530982909	-0.0272244219	0.0090528409	0.0390391658	-0.043009481100000004	0.050430557300000005	-0.0797205108	-0.0376600814	-0.0435944556	-0.0570007337	0.0692257884	-0.10568051070000001	-0.0875529956	0.094317518	0.0073338575	-0.0623387944	0.022542550499999998	0.06219332950000001	-0.1072685553	0.061001423799999996	0.15286180859999998	0.0088748818	-0.1165681062	0.0367288017	0.1058095026	0.029157867	0.059179434	0.1272861028	0.0461545575	0.0874288068	-0.0841226002	-0.024747653900000003	-0.1669038384	-0.0188043442	0.0350189904	-0.1002589764	-0.1613476558	0.020189583	0.10111591689999999	0.039604537200000005	-0.1288833976	0.0611050346	0.1612074379	-0.06844378570000001	0.07446904730000001	-0.08377675009999999	0.0177054687	0.0375551919	-0.0313229534	0.025998012799999998	-0.0709181519	0.1086793501	0.0024289993	-0.034195004	-0.07156701809999999	0.050868717699999996	0.0880503511	-0.0415409818	0.1155798736	0.0923233333	0.0183408808	-0.0644997188	0.00110164	8.832000000000002e-05	1.2136106896000005e-06	7.800422400000004e-09	-0.0369336	0.0036739999999999898	0.0013640908089600002	1.3498275999999926e-05	0.0777656	0.00591649999999999	0.0060474885433599995	3.500497224999989e-05	-0.00210421	-0.00030945	4.4276997241e-06	9.575930249999998e-08	0.000120127	-0.000403648	1.6293170790399995e-07	1.4430496129000004e-08	-6.17066e-05	0.0	3.8077044835600006e-09	0.0	0.0	0.0	0.0	0.0
32027.9609375	-107.99609375	11663.156265258789	1025790281.814026	20357.56640625	10.3046875	414430509.98487854	106.18658447265624	20239.126953125	-33.431640625	409622259.8247109	1117.6745948791504	1.250899	20.605354	0.05493392	-0.0663810963	0.08889270310000001	0.0733948621	-0.0384305882	0.0191133928	0.1079171662	-0.0457908994	0.11131844070000001	0.0674496874	-0.1645814503	0.10819738109999999	-0.0353843566	0.0823684801	-0.0676178444	0.0378583979	-0.0287148631	-0.1503009784	-0.22471978609999999	0.0345873508	0.0892775562	0.1002383692	-0.048709622699999996	-0.09832602609999999	0.0954400766	0.1009295681	0.0998019658	-0.001616304	-0.016036106499999998	-0.0986548724	-0.0983807834	0.2305969064	-0.0282917523	0.11229224089999999	-0.0616570366	0.057055292	-0.1756613536	0.1004294124	-0.1517352113	0.0849040542	0.0731474102	0.0880042169	0.0003233014	-0.1198398362	0.1360731091	0.045507751500000006	-0.0628879157	0.0638630946	0.0558514958	-0.0672483985	0.0494396832	0.0724878629	-0.028303383799999998	0.0600673449	-0.1216169789	-0.0229118254	-0.0093930244	0.1048323151	0.0047840119	0.1005318099	0.1179496847	-0.1494671777	-0.1143316171	-0.018622598799999997	0.0074369484999999985	0.1705572539	0.0632421417	0.18041517070000002	0.0010721045	0.15976038509999999	0.0024876422	0.052939588899999994	0.050308033200000005	-0.057784296	-0.0976714194	-0.10184490759999999	-0.18391080059999998	-0.0221290789	-0.12505132230000002	0.0183624379	-0.0410015907	-0.0735250234	-0.0266061971	-0.1240677067	0.0989311401	-0.18934258129999998	0.0731387604	-0.0881200646	0.0600226987	0.013483772	-0.16387527529999998	-0.1611786172	-0.0255618177	0.027277136	0.09772908640000001	-0.0203410501	0.051347878799999996	-0.0283203	-0.0083167073	0.0904527076	0.0127227994	-0.07154294259999999	-0.00298676	-0.004088400000000001	8.920735297600001e-06	1.6715014560000007e-05	-0.0548123	-0.017878699999999997	0.0030043882312899995	0.00031964791368999985	0.0807685	0.003002899999999989	0.006523550592249999	9.017408409999933e-06	-0.00174016	0.00036405000000000015	3.0281568256e-06	1.3253240250000007e-07	0.000120127	0.0	0.0	1.4430496129000004e-08	-0.000296935	-0.0002352284	8.817039422500002e-08	5.5332400166559993e-08	0.0	0.0	0.0	0.0
