csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
31789.919921875	125.6328125	15783.603576660156	1010599008.639225	21260.53515625	-33.34765625	452010355.1301422	1112.066177368164	21727.6875	37.5859375	472092404.09765625	1412.7026977539062	1.183309	20.760099	0.06015626499999999	-0.1144898347	0.0785680245	-0.0026240308	-0.0551866097	-0.0816212553	0.0147851182	-0.1446305181	-0.00045176419999999997	0.0220395953	0.020760231100000002	0.050953467800000006	-0.008608194599999999	-0.0074243762	-0.0223926936	-0.0667627207	-0.0467007583	-0.05979257530000001	-0.0820147261	0.035638571200000004	0.027233962400000002	-0.10195701550000001	0.0327193105	-0.1199613283	0.062109842400000004	-0.0490073086	-0.11667956089999999	0.23814983550000002	0.1207037602	-0.027400322799999998	-0.0776554611	-0.007788312199999999	0.0394154111	0.0958324178	0.031193242200000002	0.1325300028	0.12284993570000001	0.0074079852	-0.1185312692	-0.07938224990000001	-0.1135488516	-0.025534687900000002	-0.0119311266	0.1121738185	-0.0248801672	-0.033408739900000005	-0.09711118640000001	0.1369562498	-0.1391152705	-0.0839452074	-0.0552171176	-0.013453260600000001	-0.09561880119999999	-0.1128147781	-0.0669182457	0.005781361600000001	0.051063396799999994	0.0749443056	-0.011327535500000001	-0.1175947669	0.1691923366	0.0134563295	-0.10126376640000001	0.0804985256	-0.0137426804	0.08165207070000001	0.09955862900000001	-0.0017782772	0.08799082150000001	-0.0256702448	-0.0311738936	-0.0371179933	0.0033984147999999996	-0.075927097	-0.046552036399999996	-0.1042968991	0.0929034215	-0.05645626910000001	-0.0198774091	0.054890480199999994	-0.0150281003	-0.0721535408	0.0596922501	-0.0048438376	0.0304029919	-0.0358054383	-0.094726755	0.1104533434	-0.1239546489	0.0432638548	0.0742615914	0.1680785097	0.1086047827	0.0073625035	-0.0566691847	-0.0701944559	-0.0021773651999999998	0.08977254380000001	-0.0329086142	0.09081779109999999	0.0679859854	-0.10339740050000001	0.0348102788	0.0670264596	-0.020343486799999998	-0.2086165772	-0.0093024072	0.0061769777	-0.1516707877	0.0373114054	0.0976313259	0.0349085778	-0.041629366099999995	-0.00682755	-0.00911856	4.66154390025e-05	8.31481364736e-05	-0.0257801	0.007663099999999998	5.872310160999999e-05	0.0006646135560100001	0.00408152	-0.008504480000000005	1.6658805510399998e-05	7.232618007040009e-05	-0.000967025	-0.000206682	9.35137350625e-07	4.271744912400001e-08	-0.000115597	-0.00017028939999999998	2.899847975236e-08	1.3362666409000003e-08	0.000306833	0.0003204311	9.4146489889e-08	1.0267608984721001e-07	0.0	0.0	0.0
31633.408203125	-156.51171875	24495.9181060791	1000672514.5455359	21276.966796875	16.431640625	452709316.0753212	269.9988136291504	21683.138671875	-44.548828125	470158502.66376114	1984.598087310791	1.140188	20.003586	0.1351214	-0.0504231955	-0.0935322717	0.049117351	-0.0297581671	-0.1335326682	0.0766435074	-0.0083316809	0.1532489084	0.0346306418	0.0865784941	0.0749526424	-0.0574973282	0.0331999881	-0.015186201399999997	-0.021468852799999997	0.0565668204	-0.06430478070000001	-0.0464575352	0.0817794082	-0.0085968285	0.08830233539999999	0.0233222421	-0.048337035	0.0856434717	-0.1134938263	-0.0332275579	0.3073166673	-0.0030406609999999996	0.0663377411	0.23399420629999998	0.1027230769	0.0628288775	-0.22073126420000005	-0.0718042472	-0.0738608984	0.0907884085	-0.0122636857	-0.088665736	-0.0617818452	-0.024770345299999996	0.1144602088	0.1393124187	-0.0412327949	0.0020119241	0.0743783395	-0.0096205877	0.023996313	-0.0377084594	-0.10209920119999999	-0.0613256591	-0.1151803069	-0.0398202934	-0.0173345127	0.0331877916	-0.10672991679999999	-0.047696025499999996	-0.0358375762	0.025055610899999997	0.05578500559999999	-0.027271640099999998	0.1254652082	0.0110525391	0.10650236789999999	-0.08898381	0.0704893478	-0.036491631499999996	-0.0175306755	0.1667050902	0.0400537138	-0.0148094793	-0.1158010849	0.11198183789999999	-0.0969233525	-0.061887034	-0.0809636153	-0.028519792000000002	0.0897669283	0.0655038605	0.011425524099999999	-0.2154237081	-0.044292209900000004	0.0392715436	-0.12516056679999998	-0.013989388500000002	-0.0083662767	0.0411418341	0.21772974969999997	0.0932567617	0.0330141045	0.0100657621	-0.0335150494	0.1295077976	-0.0532500923	-0.19273143280000002	0.0405923408	-0.0934902982	-0.2125306199	0.0623703064	-0.1272959851	0.0974154451	-0.1523943928	0.0199513448	-0.0877071894	0.1177238259	0.0453116434	0.0198663356	0.0537561698	0.0004069739	0.0794043123	0.0959136145	0.0294457954	-0.049506407599999996	0.00580682	0.01263437	3.37191585124e-05	0.00015962730529689998	0.047500699999999986	0.0732808	0.0053700756486399995	0.002256316500489999	0.0125939	0.00851238	0.00015860631721	7.24606132644e-05	-0.00111059	-0.000143565	1.2334101481000002e-06	2.0610909225000005e-08	0.00041268	0.0005282770000000001	2.790765887290001e-07	1.703047824e-07	0.00016479799999999996	-0.00014203500000000005	2.715838080399999e-08	2.017394122500001e-08	0.0	0.0	0.0
31682.203125	48.794921875	2380.944400787353	1003761994.8537598	21263.935546875	-13.03125	452154954.9416542	169.8134765625	21668.625	-14.513671875	469529309.390625	210.64667129516602	1.252008	21.965374	0.11352723	-0.063836513	-0.0789733284	-0.0034070971	0.1363358906	-0.22249601530000002	0.0606771812	-0.0043838641	-0.0702456245	0.2079174565	0.059605280499999996	0.11490721960000001	0.0032153867	-0.10100053789999999	-0.0846798429	-0.054546924299999994	0.057595775700000004	0.009940968199999999	-0.1252698905	-0.1148595653	-0.07440285049999999	0.0524578611	0.1237897234	0.1244589955	-0.0408502215	-0.031711072	-0.0194327565	-0.12264486960000001	0.0252605023	0.17909014260000006	0.13764584130000002	0.0183845672	-0.0180788828	0.1718758789	-0.046257902999999996	-0.0131285194	0.0858550835	-0.11958295390000001	0.0343491712	0.1510088811	-0.0801725433	-0.0040895572	0.065300325	0.1194508443	-0.0014114332999999998	0.05515711	0.058967293399999995	0.0723763	0.0633130321	-0.1653431014	0.0394517454	0.013494563999999999	-0.0345567365	-0.0826707032	0.1236129589	-0.031576149399999996	0.0152320216	0.0092930105	-0.0720168405	-0.1062240816	-0.09515735869999999	0.037005335699999996	-0.0698734438	0.2217099784	-0.0625812498	-0.0933245481	0.137007994	0.1029720787	0.17085642129999998	-0.0261507898	-0.12551879330000001	-0.1081525515	-0.09942634199999999	0.0081679804	0.0453594688	-0.1886698332	-0.1360458568	-0.009708290500000001	0.0399644446	0.0086320733	-0.047117497	0.1116968748	-0.1319781153	-0.022270031200000002	0.0009736271000000001	0.0388678778	-0.029351367000000007	0.0312808434	0.0229292569	-0.0508466849	0.223815853	-0.1362028232	-0.1016209264	0.10040487349999999	0.1336665112	-0.17605775920000002	-0.026929940099999997	0.0147832779	0.018347810200000002	0.0728986395	-0.1313244574	0.0405691603	0.10002157869999999	-0.18338368359999999	-0.0200174378	0.023140288199999998	-0.1056380477	0.1187192033	-0.027197863399999998	-0.08994758720000001	0.0941439642	0.02391924	-0.0571422589	0.0114085	0.00560168	0.00013015387225	3.1378818822400004e-05	-0.0418562	-0.08935689999999999	0.007984655577609998	0.0017519414784399998	0.0126	6.1000000000002025e-06	0.00015876	3.721000000000247e-11	-0.000963858	0.000146732	9.290222441639999e-07	2.1530279824000002e-08	0.000190191	-0.00022248900000000006	4.950135512100001e-08	3.6172616480999986e-08	0.00016276799999999998	-2.029999999999979e-06	2.6493421823999994e-08	4.120899999999913e-12	0.0	0.0	0.0
31592.876953125	-89.326171875	7979.164981842041	998109874.1752967	21239.658203125	-24.27734375	451123080.5855751	589.3894195556642	21651.13671875	-17.48828125	468771721.2140045	305.8399810791016	1.3165460000000002	23.097628	0.15013063	0.0802632801	-0.0063341942000000005	-0.0470551843	0.0097404762	-0.0421875646	-0.0209608984	0.08910821810000001	-0.1270258956	0.0129717999	0.1261507198	0.1104174742	-0.0364810181	-0.0200560676	0.0056270823999999995	0.0160436379	-0.1262288325	0.046207232800000005	0.007767630699999998	0.0422644476	-0.0326992465	-0.027794067000000002	0.0130399049	-0.0841819896	0.0422275962	0.2637813756	-0.0359393994	-0.0087788762	0.0412330109	0.0112294032	0.0090234336	0.0837308532	0.1081606116	0.0390469764	0.0619150996	-0.0037768886999999998	0.1663661684	0.12694352849999999	-0.0075903237	-0.0081344928	0.0088618378	0.0405256559	0.1866353747	-0.1417599159	-0.0403103719	-0.0794178561	0.1843900845	0.04282893980000002	0.022083267	-0.1559897618	-0.0077173661	-0.005044695300000001	-0.0725490531	0.06566125589999999	0.021470816299999997	0.062094039800000014	-0.0461092073	-0.0299399169	-0.09935332359999999	-0.010962721699999999	-0.0548587366	-0.0391447734	-0.0279166912	0.0455982217	0.010322754699999999	-0.1845851207	0.0053849208999999995	-0.0842222876	0.0805343199	-0.0238020113	-0.0478974435	0.021772002999999998	-0.0121319916	0.0570235826	-0.033331977799999996	0.0222100929	0.1082586484	-0.058707703	-0.053607608	-0.0258250053	-0.1016444133	0.0264195479	-0.0284736182	0.075142864	0.176856762	0.1030653441	0.11752253130000001	-0.0561207504	0.1421487702	0.1802179716	0.0672610367	-0.054552439400000007	0.18132890510000002	0.0291295189	-0.0416941214	-0.0180231938	-0.0872644873	-0.0501131145	0.0610756264	0.0377349022	0.1793758036	-0.0542158057	-0.0389980585	-0.044329569400000005	-0.034439729700000005	0.06306683980000001	0.0624266125	-0.088529925	0.1126817379	-0.027332825499999998	0.0923233333	0.0183408808	-0.0644997188	0.00457762	-0.00683088	2.09546048644e-05	4.66609215744e-05	0.0425471	0.08440329999999999	0.007123917050889998	0.00181025571841	0.0300964	0.017496400000000002	0.00090579329296	0.00030612401295999995	-0.00133782	-0.00037396199999999993	1.7897623524e-06	1.3984757744399992e-07	0.000600528	0.000410337	1.6837645356900002e-07	3.60633878784e-07	0.00020647	4.370200000000001e-05	4.26298609e-08	1.9098648040000007e-09	0.0	0.0	0.0
31663.6640625	70.787109375	5010.814853668213	1002587621.8628539	21245.638671875	5.98046875	451377162.5758705	35.76600646972656	21612.2578125	-38.87890625	467089687.7539673	1511.569351196289	1.320174	23.161285	0.10058593	-0.0450947237	0.126098442	-0.1378516636	-0.0164598946	-0.0017037947	-0.00015985940000000002	-0.0760717212	-0.20068010670000005	0.10226232689999999	0.0471571446	0.1623110195	0.0966695976	0.0768138189	-0.04516431	0.0188090082	0.0880861673	0.1249855293	-0.0784038199	-0.0099612044	0.1051628826	0.2012710991	-0.1092675317	0.017865719	-0.1224149249	0.1049126407	0.052399680700000006	-0.0834910305	-0.0428012496	-0.0329378493	-0.1003295727	-0.013995974599999999	-0.0461367646	0.12126498599999999	-0.0160835387	0.0263605606	-0.0449756667	-0.062992617	-0.13415019220000002	-0.0320381756	0.0229538231	0.0312329685	-0.0646912732	-0.0209558624	-0.0608532505	0.060443175999999994	-0.027330995	0.067270391	-0.1280284099	-0.0981965647	-0.080025261	-0.1200424707	0.1270098227	-0.1100138185	-0.011659193500000001	0.2142263768	0.023277594900000004	0.1078282982	0.030538933799999998	-0.028766407200000007	-0.0515996716	0.09258269599999999	0.0167125927	0.007590181	0.017624487	-0.11937070470000001	0.1702889653	-0.0423936406	0.18562526370000001	-0.0143213325	0.0409169596	0.028723300099999998	-0.0145114582	0.0087652224	0.0381681497	0.09600502300000001	-0.0572171065	0.0193833107	-0.068728327	-0.0766457164	0.014878844099999997	0.1333464661	0.1281137521	0.026351274100000002	-0.049141978600000004	-0.1882014791	0.0784422508	-0.10856851220000001	-0.0051026874	0.0473166178	0.1272849107	0.07638004820000001	-0.17334494649999999	0.025695289	0.14422418369999998	0.1177455003	0.0527683216	0.0978585581	0.0555749813	-0.12455025619999999	0.079851883	-0.0240883533	-0.019206505	0.08935010089999999	0.05194760019999999	-0.1038754011	0.0408991288	0.0320010868	0.0540845367	0.0668587547	0.0904527076	0.0127227994	-0.07154294259999999	0.00441194	-0.00016568000000000051	1.9465214563599995e-05	2.7449862400000172e-08	-0.0266733	-0.0692204	0.00479146377616	0.00071146493289	0.0324558	0.002359400000000001	0.0010533789536399999	5.566768360000005e-06	-0.00122894	0.00010888	1.5102935236e-06	1.18548544e-08	0.00013259900000000004	-0.000467929	2.18957549041e-07	1.7582494801000012e-08	0.00020647	0.0	4.26298609e-08	0.0	0.0	0.0	0.0
31567.306640625	-96.357421875	9284.752750396729	996494848.5432472	21215.705078125	-29.93359375	450106141.9619789	896.0200347900391	21628.998046875	16.740234375	467813556.51172256	280.23544692993164	1.259309	22.093456	0.07746097499999999	-0.12011393320000001	-0.1108943234	-0.0747581967	-0.053691816100000005	0.1324400035	0.0061037597	-0.0189761381	-0.0711479797	0.1488166347	0.1587542899	0.048840273600000005	0.0717707494	-0.0339837704	0.047973559000000006	-0.0447705059	0.0019796969	0.1590721992	-0.060184336399999996	-0.0156909072	0.1341753252	0.009781752099999999	0.0103623521	0.06632451290000001	0.0740827241	0.0378881033	-0.1004283126	0.0665889606	0.0396366961	-0.0108652881	-0.0018312069	0.1256272575	0.0109392602	-0.1007367352	-0.1564083805	-0.0181267978	0.11299372220000001	0.0699532355	0.0346484756	-0.060209183	-0.0046295287	-0.19812688120000002	0.0340203919	-0.0425235416	-0.2393515509	0.0018807678	0.019845842199999998	-0.031061206600000002	0.0103649154	0.1088774676	-0.0526956704	-0.2569143144	0.0316989503	-0.09541403539999999	0.0384405566	-0.052632913200000006	-0.1134126123	0.045518481	0.12188963130000001	0.12140718140000001	0.037971129	-0.1243225412	0.013687474	-0.1311426934	-0.004231969699999999	-0.1199507058	0.09996319890000001	0.0350082585	0.17985154120000002	0.067093684	0.0183612127	0.07505123179999999	-0.077898939	-0.0653718566	-0.048767345	0.1106655606	-0.060368062699999996	-0.1526543309	0.0540644721	-0.0225347883	-0.1248777924	0.08996352619999999	-0.053440017699999995	-0.0749668976	0.1022178377	0.0048116886999999995	0.0998154824	0.1006874625	-0.0678161001	-0.0094460649	-0.0798261193	0.0342854644	0.1032766453	0.007482395699999998	0.09059949029999999	-0.1390313026	-0.0478281054	-0.018382951499999998	-0.075494875	-0.0413179901	0.1915747232	-0.0298512135	-0.1954117343	0.0681145823	-0.0976852167	-0.0094122732	0.1025023032	0.076767318	0.152436593	0.0716494528	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.00063213	-0.00377981	3.995883368999999e-07	1.4286963636099998e-05	-0.00214127	0.02453203	0.0006018204959209	4.585037212899999e-06	0.0266175	-0.005838299999999998	0.0007084913062500001	3.408574688999997e-05	-0.00187857	-0.00064963	3.5290252449e-06	4.220191369e-07	4.05653e-05	-9.203370000000004e-05	8.470201935690007e-09	1.6455435640900001e-09	0.000331023	0.00012455299999999998	1.09576226529e-07	1.5513449809000002e-08	0.0	0.0	0.0
31536.7734375	-30.533203125	932.2764930725098	994568078.8482057	21226.681640625	10.9765625	450572013.4724464	120.48492431640624	21625.904296875	-3.09375	467679736.6575966	9.5712890625	1.240159	21.757492000000006	0.083693635	0.0670505126	-0.1438103121	-0.0349766686	-0.05506442	0.0212995617	-0.014018897800000001	0.071256435	-0.027624070499999997	-0.0093611002	0.11741494400000001	0.029008367200000006	0.0566230476	-0.1033241962	-0.0661525117	0.0499574042	-0.1273659183	-0.0863884305	-0.047128934000000004	-0.047910090999999995	0.1520541658	-0.0403429643	0.0271080555	-8.753649999999999e-05	-0.0536089109	0.0401144266	-0.0811137404	0.0194837937	-0.0074271364	-0.11508185	-0.0598015643	0.08607583740000001	-0.0398086484	0.060525264	0.0260144142	-0.0782475587	-0.1805062644	-0.0414819051	0.1330155121	0.0187032823	0.021370091	0.023831076	-0.0329442955	-0.014185988899999996	-0.1221954133	-0.11784999689999999	0.0288806225	-0.0937964843	-0.027183994	0.031819722	0.0572655175	0.1785722991	-0.1226803691	0.0898249558	0.0260009056	-0.0338575587	-0.1485512912	0.0146510976	-0.0013053511	-0.0232006647	-0.0140565681	-0.052024317199999996	-0.0013377609	-0.0174605356	-0.0026733143	-0.0896113967	0.0024430087	-0.0529628047	-0.003561142	0.10916453539999996	-0.0415474998	0.0806997775	-0.1662698273	-0.06196092280000001	-0.1100223036	-0.0634614279	0.1699848441	-0.06681367049999999	-0.1053234464	-0.0492675153	0.0481136907	0.012571258600000001	-0.0628031526	-0.0234469547	0.0919828615	-0.0288911596	0.13199093050000002	-0.0513278536	-0.0880174782	-0.08217781910000001	0.0733871024	0.0376864764	-0.026122143799999997	-0.0789739844	-0.0181518812	-0.0556209879	0.1912596029	0.0456884113	-0.1363401295	-0.0796667195	-0.0968762757	0.0735695817	0.0916509126	0.09032528210000004	0.1027727489	0.217265806	0.0326299505	-0.11341358039999999	0.035992203199999996	-0.009212942	0.08656555070000001	0.0014161995	-0.0845511243	0.00569235	0.00506022	3.24028485225e-05	2.56058264484e-05	-0.0437445	-0.04160323	0.0017308287464329	0.00191358128025	0.0404224	0.013804899999999995	0.0016339704217599998	0.00019057526400999983	-0.00179219	8.638000000000005e-05	3.2119449961e-06	7.461504400000007e-09	0.000294138	0.0002535727	6.429911418529001e-08	8.6517163044e-08	0.00020647	-0.00012455299999999998	4.26298609e-08	1.5513449809000002e-08	0.0	0.0	0.0
31460.306640625	-76.466796875	5847.17102432251	989750893.9221537	21228.61328125	1.931640625	450654021.8448639	3.731235504150391	21640.5234375	14.619140625	468312254.6489868	213.7192726135254	1.202692	21.100155	0.09200974	0.0727148341	-0.0432818513	-0.1183466672	-0.0029635747	0.0900326381	0.005764532199999999	0.058025702900000004	-0.1132923088	0.0526480992	0.030815369	0.1823503786	0.062353602	0.08591002240000001	-0.018772551499999998	-0.0678304872	-0.0323187126	-0.1043173845	0.0632739213	0.0193183409	-0.029921541	0.12490093640000001	0.08733538810000001	0.016912706899999998	0.1821997597	0.046953840700000006	-0.09032736890000001	-0.035383138	0.0800623444	-0.1137063861	0.020094206599999997	-0.0593656467	0.040648275	-0.1391284893	0.0015300183999999999	-0.1735752618	-0.013753309699999999	-0.1170096473	0.0676333681	0.1878134743	-0.11833671949999999	0.071956885	-0.1502841576	-0.018982229399999998	0.0226044761	0.0313021103	0.0092724534	0.09456070609999999	-0.103639282	0.0746195638	-0.0069949492	0.023858385	-0.0081222961	0.0695740853	0.0737085571	0.0709749442	-0.08747681730000001	0.0082408421	0.0432994612	-0.023868469399999998	0.1455169566	-0.1063139914	-0.007187063299999998	-0.0884386759	-0.0054399973999999995	-0.10608537859999999	0.0591642004	-0.060216163600000004	0.1631887792	-0.09171398759999999	0.005187993	0.0744386743	0.0778903179	-0.014689039099999999	0.052005412300000005	-0.1210278339	0.1074561293	0.1122548621	0.037614012200000005	-0.0782227381	-0.0362522623	0.046990423499999996	-0.12129390429999999	-0.0765693504	0.1610893059	-0.0235513225	0.0564503763	-0.0291883013	0.1340658998	-0.1397076678	-0.0152573103	0.0657414986	-0.1117471867	-0.1533515848	-0.06239610690000001	0.0454351868	-0.0603267718	0.0468564828	-0.0674976796	-0.0813211036	-0.054309238600000004	-0.0192870859	-0.0556430704	0.055129661600000004	0.11246270359999999	-0.09443937320000001	-0.0838681988	0.1633677352	0.024552552999999998	-0.1770149252	0.0845511243	-0.0042478315	-0.0904527076	0.00816969	0.002477340000000001	6.67438346961e-05	6.137213475600002e-06	0.0281221	0.0718666	0.00516480819556	0.0007908525084100001	0.0231541	-0.017268299999999997	0.00053611234681	0.00029819418488999985	-0.00180014	-7.950000000000058e-06	3.2405040196e-06	6.320250000000091e-11	0.000294138	0.0	0.0	8.6517163044e-08	0.00020647	0.0	4.26298609e-08	0.0	0.0	0.0	0.0
31704.505859375	244.19921875	59633.25843811035	1005175691.7871436	21241.8828125	13.26953125	451217585.4199829	176.08045959472656	21706.271484375	65.748046875	471162221.75339127	4322.805667877197	1.279641	22.450157	0.11242081	0.0400067833	0.0960501024	-0.008299561899999999	-0.0965428535	0.0906953936	-0.0343578632	0.0147948057	-0.053015719	-0.0915666034	-0.0510350364	-0.0708147965	0.1579937175	-0.0631198111	-0.0296574298	-0.0528450525	-0.0619715761	0.1274422934	0.0033553929	-0.0168430924	0.0390117504	0.13985338460000002	0.09525170570000001	-0.1362927301	0.0238875042	-0.0030142221	0.053054709699999994	-0.006903364499999999	0.0610117011	-0.05305817980000002	0.015789566799999998	-0.0372779847	0.022649523799999998	0.0756356869	-0.0004785141	-0.0933810853	-0.1178658769	-0.055224789100000005	0.045231906399999994	-0.006637520300000001	0.09833767210000001	0.0405530261	0.07679496549999999	0.2003835584	-0.0350789181	-0.0048734265999999995	-0.0098926911	0.1654179701	-0.0391319456	0.09160818820000001	0.0071348031999999995	0.006462901700000001	-0.0101519111	0.041541906	-0.1046714168	0.0807516773	0.0899061786	0.2347291973	0.1768368806	-0.0182014684	-0.0396848381	-0.0287434621	0.001304795	-0.0739857701	0.0486034045	-0.015001753500000001	0.0396692387	-0.0143864675	-0.0572386469	0.013820165300000001	0.0785373073	0.1131392546	-0.1697803725	-0.055150592199999994	0.022311275	0.0477784544	-0.0729203075	0.0089105611	-0.044687012400000004	-0.0089168449	0.014536712299999999	0.0472460449	0.011933185700000001	0.047934626699999996	0.10100464699999999	0.029354010899999998	-0.141912081	0.079504903	0.1310860265	-0.0692473095	-0.0043331778999999996	0.0070312141000000005	-0.114060071	-0.0784759282	-0.0087567522	0.045545067	0.1013452845	0.026872068199999998	-0.052691910099999996	-0.0638226309	0.1833360226	0.0424528142	0.20950163649999998	0.0334825794	0.049819093499999995	-0.0826024647	0.0231256605	-0.0173912432	-0.0410527723	0.0853032631	0.082490912	-0.0099026625	-0.0959136145	0.00368653	-0.00448316	1.35905034409e-05	2.00987235856e-05	-0.0297687	-0.05789080000000001	0.0033513447246400012	0.0008861754996900002	0.0305657	0.0074115999999999965	0.0009342620164899998	5.4931814559999956e-05	-0.00220919	-0.0004090500000000002	4.8805204561000005e-06	1.6732190250000017e-07	-0.000149517	-0.000443655	1.96829759025e-07	2.2355333289e-08	0.00020647	0.0	4.26298609e-08	0.0	0.0	0.0	0.0
31589.58984375	-114.916015625	13205.690647125244	997902186.4963533	21251.546875	9.6640625	451628244.5803223	93.39410400390624	21680.05859375	-26.212890625	470024940.6284332	687.1156349182129	1.08021	18.951321	0.077156739	-0.0731626212	-0.058448358799999996	0.037568378	-0.0880683217	-0.005462198299999999	-0.032003439700000004	-0.0367017682	0.1346729549	0.0012221475	0.1604530353	0.0286230307	0.0359124579	-0.11300308960000001	0.0880362512	0.08663263	-0.043632130199999994	0.128667851	0.0345263479	0.0656015708	-0.0854719083	0.1303854452	-0.0092685846	-0.0730355986	-0.0380110793	0.153638437	0.040841989	0.014134203400000003	-0.0157353871	-0.1886981223	0.1305280758	-0.0419083273	0.0032685659999999997	0.1398775282	0.0034598649	-0.0915949336	0.037218512999999995	0.1392523095	-0.0251458121	0.1074400629	0.00422597	0.0745247799	-0.07117371389999999	0.1018090552	0.0400032941	-0.0672931551	-0.0560761804	0.0653852646	0.0776210801	0.1436449351	-0.0708852591	-0.029457081	0.144988427	-0.043037907599999994	-0.030307153700000002	-0.08358945820000001	-0.073423629	0.030313761600000006	0.09082906630000001	0.163529029	0.014509863400000001	-0.0204847511	0.1106311475	-0.0033573967999999997	0.024595867	0.06306440320000001	-0.0034689911	-0.0811616161	0.0593092407	0.1308778868	-0.1031246168	-0.045976331100000004	0.0059823461999999996	-0.0215298524	-0.127372647	0.2066457359	-0.0549328459	0.0652600145	-0.053983045199999996	0.12258632359999999	-0.0798818916	0.0205615528	0.041204719199999996	0.13551816390000002	0.1737069152	0.000260712	-0.0999069392	-0.0113253503	0.10353283349999999	-0.07030084389999999	0.0854973102	-0.1015495332	0.1176617093	0.0356159968	0.0166283143	-0.0095103358	0.0003601604	-0.026395111000000002	-0.0717541202	-0.060962381600000004	-0.0591346275	0.0062056752	0.070585866	0.070356729	0.05599988559999999	-0.165088186	0.0528011443	0.0323903916	-0.0723647913	-0.0282681465	0.0803860294	-0.015536046599999999	-0.1009072399	0.00768775	0.00400122	5.91015000625e-05	1.6009761488399994e-05	-0.000920731	0.028847968999999998	0.000832205315424961	8.477455743609999e-07	0.0404148	0.009849100000000005	0.00163335605904	9.700477081000006e-05	-0.0026215	-0.0004123099999999999	6.87226225e-06	1.6999953609999994e-07	0.00012734200000000002	0.000276859	7.665090588099999e-08	1.6215984964000004e-08	0.00020647	0.0	4.26298609e-08	0.0	0.0	0.0	0.0
