csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
29877.19921875	179.3046875	32150.170959472656	892647033.1568756	18882.15234375	18.7578125	356535677.1325836	351.85552978515625	19715.607421875	-10.951171875	119.92816543579102	388705176.01349264	1.33081	24.544991	0.0665337015	0.1522136574	0.012181925	0.0766055219	-0.1210820689	0.0290852831	-0.0864393426	0.0178305704	0.050964030199999996	0.0206133743	-0.0010517573	0.1630876033	-0.044293877999999995	0.0646489375	0.10367569369999999	0.0088206579	0.1025824773	-0.0066165143	-0.11531187039999999	-0.13333621699999998	0.0636410157	-0.0040414171999999995	-0.026176866200000003	0.17901461670000002	0.0160070368	-0.1158848038	-0.0389104314	-0.0592722616	-0.051093974199999996	-0.0347393109	0.1559851112	-0.027573203199999997	-0.0005412142	-0.0544275653	0.0777340197	-0.1756464687	0.1416379504	-0.0753465276	-0.044798722400000004	-0.0073472837	-0.078148618	0.0903562633	-0.066908236	0.0101994401	0.2603911828	-0.1263602872	-0.0413427432	0.1960275712	0.1704757993	-0.010615934099999998	-0.0330045217	0.06209711320000001	-0.0044370008	-0.0045009366	0.0324051054	-0.0819908578	-0.0016199644	0.11060070539999999	-0.012408206100000001	0.0879767375	-0.0019869266	-0.0045351791999999995	-0.0526403234	-0.0503239699	0.06481080019999999	-0.07385452990000001	0.20653746010000001	0.0088029605	0.013042056299999999	0.0046962263	0.0676216037	0.1364962682	-0.0698337088	0.0231707085	-0.058789857	-0.10134027949999999	0.145379953	-0.0162759868	0.1152541509	-0.1040564399	0.0037450309	0.1382739131	-0.0004877804	0.0354921428	-0.1358617618	-0.1098223973	-0.101375475	-0.0194920324	-0.14386734369999998	-0.0931553964	-0.0015945805	-0.1147286669	-0.2314124146	0.2188158593	0.0078856313	0.0740112991	0.0719459055	-0.049782941399999996	0.0206883072	0.1115656564	0.0737556225	0.0959136145	0.0294457954	-0.049506407599999996	6.34041e-05	6.521499999999995e-06	4.02007989681e-09	4.252996224999994e-11	-0.0683926	-0.030452999999999997	0.00467754773476	0.000927385209	-0.0244565	-0.013557299999999998	0.00059812039225	0.00018380038328999994	8.66062e-05	-0.00024815080000000004	6.157881954064e-08	7.50063387844e-09	-0.000256659	-0.0002021868	6.587384228100001e-08	4.087950209424001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29801.044921875	-76.154296875	5799.476932525635	888102278.4356117	18843.59765625	-38.5546875	355081172.6306305	1486.4639282226562	19690.89453125	-24.712890625	610.7269630432129	387731327.4408112	1.365849	25.191225	0.08559122409999999	-0.0173778575	-0.0177780719	-0.0108550817	-0.0236742996	-0.0626723348	-0.082056253	-0.1498768483	0.0616664311	0.004721756	0.0692955596	-0.0446670749	-0.1134698129	-0.0312515271	0.062390796	-0.0119594266	0.05015721150000002	0.041279277	-0.1420116542	-0.13812324509999999	0.0549980468	0.0097077797	-0.0731464525	-0.0094613445	-0.017620446799999998	0.0423395687	-0.12154696289999999	0.1325921843	0.06408108929999999	0.056094577699999995	0.0313374285	0.044859516399999994	0.0378896031	0.1080550149	0.0344751323	0.0165377984	-0.0006140283	-0.007507962900000002	-0.0642952106	0.035290408599999996	-0.051389232699999995	-0.046218098799999996	-0.0736459345	0.0094406232	-0.0665545083	0.0793763682	0.0580867797	0.1909656478	-0.0178040759	0.011073003100000001	0.041241683700000004	-0.0769798214	-0.0844409333	-0.0395614275	-0.026759633999999997	0.1608213632	0.030808642799999997	0.0093625023	0.0723307731	0.1509245142	0.0933455136	0.0608557385	-0.1469586539	0.0773376781	0.1301094512	-0.0036276672	0.0711212572	0.0065226081000000005	-0.089572361	0.0385133442	0.0287156919	0.0437630258	0.0972240488	0.0283066537	0.05979438650000001	0.10067861789999999	0.0151540352	-0.0564417101	0.060677315999999995	0.044624837599999995	0.0633467147	0.0205792529	-0.0144059761	0.0677554096	0.062055199299999995	0.05015428190000002	0.0041828065000000005	0.12161946300000001	-0.006619804	0.0807172192	0.0072882761	0.0243376282	-0.0786370495	-0.0278224082	-0.0524568567	0.0756141439	-0.1183010982	-0.0696263515	0.08515099720000001	0.12012799699999999	0.0168220049	0.0941439642	0.02391924	-0.0571422589	-0.00600149	-0.0060648941	3.60178822201e-05	3.678294044421481e-05	-0.0203407	0.0480519	0.00041374407649	0.0023089850936099995	-0.015091299999999997	0.0093652	0.00022774733568999995	8.770697104000001e-05	0.00032660400000000003	0.00023999780000000004	5.7598944004840026e-08	1.0667017281600002e-07	-5.44722e-05	0.0002021868	2.9672205728400004e-09	4.087950209424001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29766.33984375	-34.705078125	1204.4424476623535	886034987.6936188	18832.36328125	-11.234375	354657906.75697327	126.211181640625	19726.783203125	35.888671875	1287.996768951416	389145975.5430946	1.491386	27.506596	0.04690645510000002	0.0378317013	-0.0056793449	0.009798398100000001	0.042072135499999996	0.2401494309	-0.0412229638	-0.0460258128	-0.05704307400000001	0.1118590983	0.0596901195	0.013223943799999999	-0.1018435407	0.031188141200000002	0.002059802	0.1667947998	-0.0507178466	-0.1208320531	-0.1483259756	0.014096176399999999	0.08702448480000001	-0.1224233482	0.0071047559	-0.0229829409	-0.0542731972	-0.06974156969999999	-0.0541589258	0.0517508142	0.112786159	0.0605728393	0.1306347482	-0.0304274749	0.028973943399999997	0.0636862083	0.0032553088	-0.0508801459	-0.018007836699999998	-0.0535884862	0.0088388352	0.0338181216	-0.0564955466	-0.0543929372	0.1142622275	-0.0378347603	-0.0540646325	-0.0010791516	0.0499587912	-0.1706067816	0.0245408408	-0.0545630855	-0.0026755451	0.17400420960000001	-0.0021230487	-0.0860335344	0.1313410106	0.0695335614	-0.0559006895	-0.026778384500000002	-0.2322417091	0.0812902534	0.0806376139	-0.0241622105	0.0515884856	-0.0833806611	0.0798135373	0.047252964	-0.0244281087	0.08736550230000001	-0.0949387773	-0.0246327192	0.0434635051	0.0688737285	0.0316644659	0.0613677766	-0.1693293126	0.0259861891	0.1418573734	-0.1095069828	-0.0413331167	-0.025393186499999998	0.0770514965	-0.0005583427	-0.054102203200000004	-0.0205414603	0.0709085174	0.009934028900000001	0.1194016601	0.1187903232	0.10352278300000001	-0.0700905364	0.07850842059999999	-0.0917052168	0.0712346534	0.0362130309	-0.0802069189	-0.0965714582	-0.12939506650000002	-0.0282344259	-0.0809145602	0.0230266579	-0.0278900513	0.0923233333	0.0183408808	-0.0644997188	5.29051e-05	0.0060543951	2.7989496060100003e-09	3.665570002690401e-05	-0.0389711	-0.0186304	0.00151874663521	0.00034709180416000015	-0.021047	-0.0059557	0.000442976209	3.547036249000001e-05	8.380859999999998e-05	-0.00024279540000000005	5.8949606261160026e-08	7.023881433959997e-09	-0.000136996	-8.252380000000001e-05	1.8767904016e-08	6.810177566440003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29764.193359375	-2.146484375	4.6073951721191415	885907206.3342627	18810.732421875	-21.630859375	353843654.2473793	467.8940773010254	19682.5703125	-44.212890625	1954.779697418213	387403574.1065064	1.452501	26.789406	0.0306834951	-0.0654037467	-0.0018231029000000001	0.051674402300000005	0.10829409029999999	0.1790651	0.0498864361	-0.0873937166	-0.0033797942	0.13893110279999998	0.0905375558	-0.0221716583	0.020794497	0.1152965807	-0.04649681889999999	0.08637189470000001	0.0065587371999999994	-0.008388920400000001	0.0078758025	-0.110931484	0.1447627662	0.08601815859999999	0.0665459434	-0.0423136282	-0.0489760382	0.0213012164	0.09542212720000001	-0.165761947	0.012630340600000001	0.1157213835	0.161977572	-0.057888448700000004	0.0100799469	0.0633243569	0.0146231086	-0.0069401938	0.09357876	0.061611033499999995	0.0115864267	-0.0308000807	-0.01380178	0.0712273112	0.09344484900000001	0.0390252654	-0.008344575600000001	0.1359183018	0.1429244176	-0.0868952297	-0.0482716339	0.0416423226	0.0088375785	0.026926639	-0.0700282363	0.0779928731	0.0251867825	0.126200874	-0.0876460631	-0.08025998940000001	-0.1943748441	0.0231923702	0.11501322679999999	0.0310775317	-0.0208336399	-0.1365303411	-0.027774066200000003	0.0738019879	-0.0085211163	0.1407898178	-0.06982644959999999	-0.0309096894	0.0990749264	0.049919827699999995	-0.007006405899999999	-0.0440495504	0.018009905700000002	-0.0924325401	-0.06369553530000001	0.15456583869999999	-0.09440827539999999	0.0194580486	0.1558468999	0.11644128599999999	0.0191597715	0.0075613264	0.0692735584	0.07663463870000001	-0.028711810600000002	0.12081846859999999	-0.0009309935	-0.0681584671	0.0262065488	-0.0699955432	0.09974993050000001	0.0333932874	0.0511432534	-0.19094615899999998	0.0648034098	0.1809851114	-0.0962588667	0.060565535499999996	0.12333874289999999	0.0904527076	0.0127227994	-0.07154294259999999	-0.00318177	-0.0032346751000000003	1.01236603329e-05	1.0463123002560007e-05	-0.060565	-0.021593900000000003	0.003668119225	0.0004662965172099999	-0.0211204	-7.340000000000124e-05	0.00044607129616	5.3875600000001815e-09	0.00012549	4.168140000000001e-05	1.737339105960001e-09	1.5747740099999998e-08	-0.000210945	-7.394899999999999e-05	4.4497793025e-08	5.468454600999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29866.42578125	102.232421875	10451.46808242798	892003388.9469148	18814.86328125	4.130859375	353999080.2921295	17.06399917602539	19691.724609375	9.154296875	83.80115127563477	387764018.091465	1.362302	25.125816	0.05345613749999999	0.1357397132	0.040209425099999994	-0.025824742	0.09403389220000001	0.1564575957	-0.0501835003	0.20529663399999998	-0.070716056	-0.0149884075	0.1765398498	-0.0674486095	-0.0118500132	0.18998222210000001	0.0468194605	0.0252245483	-0.0471261821	0.0064979801	0.1071349072	-0.050994829900000004	0.0322436819	0.0598413925	-0.0040617652	-0.1984571363	0.0291904417	0.0259999553	-0.05910495230000001	-0.0514275326	0.1361916564	-0.0765431949	0.021860327000000002	-0.031734544100000005	-0.1075804139	0.0244863101	-0.1784667782	-0.0837748561	-0.1624392485	0.1033517971	0.0183087768	-0.0810917818	-0.083576062	-0.0176809931	0.037875303799999996	-0.12637062640000002	0.060178826	0.0568678244	0.0044868253	0.0008654636	0.0954490603	-0.087260185	-0.0566247787	0.0312304986	0.1213737663	0.1181895407	-0.024305114500000002	0.18297294	0.0278249561	-0.09509301140000001	-0.15934799560000001	-0.0023733537	-0.2109831586	-0.1303991611	-0.0198647958	-0.1682767537	0.0160922049	0.050233491799999995	0.0143183978	0.0740771442	-0.06399646839999999	0.09530713539999999	0.0505276435	-0.0115109129	-0.1209480219	-0.009340358100000001	-0.027879977200000003	-0.0216106537	-0.0666135433	0.0757439049	-0.0810525531	0.0447632291	0.1632678003	-0.19661945420000002	-0.035893438	0.20952028739999998	0.06453328280000001	0.0865269219	0.021273177200000003	-0.1035466484	0.09867728710000001	0.047714978600000006	0.2092365028	-0.06806822309999999	-0.0882375884	-0.0236264109	0.0866424016	-0.0153182294	0.044736572800000006	0.0364418985	0.0012008771	-0.106085653	-0.09941228349999999	0.08853310029999999	0.007077163199999998	-0.07823761629999999	2.83675e-05	0.0032101375	8.0471505625e-10	1.0304982768906246e-05	-0.0536877	0.006877300000000003	0.00288236913129	4.729725529000004e-05	-0.0262556	-0.005135199999999996	0.0006893565313599999	2.6370279039999962e-05	-0.000104032	-0.000229522	5.268034848400001e-08	1.0822657024000002e-08	-0.000490054	-0.00027910899999999993	2.4015292291599996e-07	7.790183388099996e-08	0.000256039	0.000256039	6.5555969521e-08	6.5555969521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29835.51953125	-30.90625	955.1962890625	890158225.6996002	18819.689453125	4.826171875	354180711.1120644	23.291934967041016	19729.474609375	37.75	1425.0625	389252168.3619728	1.489551	27.472744	0.055712047499999987	-0.0462786042	0.0142661903	0.0689287938	0.1306778092	0.0216244641	-0.0228596794	-0.0130478884	0.0024017704000000003	-0.09007030390000001	0.2025552623	0.14374231640000001	-0.061893565899999996	0.0870249011	-0.0087042311	-0.0328762095	-0.0017424864	-0.0148002172	0.0099222068	0.0371833841	-0.0389656464	-0.04560852730000002	-0.027752586699999998	-0.172529121	-0.044124866900000004	-0.05412595940000002	0.0081241019	-0.08994827359999999	-0.1129980632	0.1347747862	-0.0246522478	-0.10666880029999999	0.0016912364000000002	-0.23822176239999998	-0.18801352780000002	0.1267062213	-0.0063098993	-0.0334491	0.10411759570000001	0.0650111706	0.015721573	0.01633709	0.0193540746	0.1225947528	-0.1364520718	0.0049982075	0.10358161029999999	-0.0894965042	-0.031250478	0.1377837551	-0.0915706627	-0.0636453282	-0.0109673867	-0.11219380890000001	-0.09633799900000001	0.0505527053	-0.010201676	-0.12131325720000001	-0.029313694700000007	0.0523461871	-0.0492432	-0.1104752935	-0.1326427071	-0.1597474039	-0.002902488	0.0027589161999999998	0.054775888200000004	0.027494075899999998	0.07019676059999999	-0.0392501917	0.0657904198	-0.08433388019999999	0.0041255994	-0.2595419604	-0.0695896757	0.0320871371	0.0040199687	0.0962012223	-0.0196996995	0.08394807289999999	0.0773380231	-0.1516319294	0.0817160945	-0.1847247451	-0.0161673833	0.005976758	0.033507772000000005	-0.1114397117	0.0128856425	-0.0496760177	-0.034843776	0.1030381068	0.1090648035	-0.024572008500000003	0.0004160022	-0.0192916825	-0.2097408121	-0.0441330879	-0.150908864	0.046841265300000004	0.0141348081	0.08656555070000001	0.0014161995	-0.0845511243	0.00836832	0.008339952500000001	7.00287796224e-05	6.955480770225628e-05	-0.0265654	0.027122300000000002	0.0007057204771600001	0.0007356191572899999	-0.033659800000000004	-0.007404200000000007	0.0011329821360400005	5.4822177640000106e-05	-2.90141e-05	7.501790000000001e-05	5.627685320410002e-09	8.418179988099997e-10	-0.000362116	0.00012793799999999994	1.31127997456e-07	1.636813184399999e-08	0.000309995	5.395599999999997e-05	2.9112499359999965e-09	9.6096900025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29758.125	-77.39453125	5989.913467407227	885546003.515625	18811.716796875	-7.97265625	353880688.845829	63.56324768066406	19743.44140625	13.966796875	195.07141494750977	389803478.562027	1.329884	24.527899	0.0263235362	-0.0475387214	0.0691301322	-0.1426157068	0.1140208174	-0.0254405019	0.11984150869999999	0.1254713135	-0.0929202001	-0.0030630793	-0.047035229500000005	0.0473089752	-0.1325534771	-0.0503531424	-0.12088247630000001	-0.007517723299999998	0.09543723529999999	-0.0872081522	0.0560423642	-0.0430567158	-0.039083445099999996	-0.14143441439999999	0.014942251100000001	-0.1288126143	-0.044837671399999994	0.1325257554	-0.0275810573	-0.030329352200000007	-0.0484876321	0.0737878475	-0.0222150197	-0.012333081200000002	0.0415610742	-0.1035420228	-0.0698008956	-0.0354120897	0.08420173859999999	-0.0539582663	-0.1430651147	0.049496131500000005	-0.0267399917	-0.0410291033	0.154261113	0.06594635530000001	0.031599394100000004	0.09101049300000001	-0.1396011292	0.1764235166	-0.1043468236	-0.11645381099999999	-0.07114528190000001	0.0267263795	0.1366157447	-0.1139104415	-0.0426537656	0.1147402657	-0.11639719539999999	-0.11952844119999999	0.0037982104	-0.1478171943	-0.022930885499999998	-0.0861361256	0.0455168409	-0.0446891478	0.1225544692	-0.0193294918	-0.029556449	0.0732897928	0.1452862124	-0.0241752652	-0.10853134269999999	0.0090108194	0.0102247858	-0.09463966	-0.044712183899999994	0.1576600515	-0.0076666531	0.0726224758	0.0002513685	0.0515714964	0.0660327929	0.0273032925	0.1198320825	0.1033444019	-0.0368799292	-0.1302555469	-0.0214999458	-0.0183782637	-0.0895543683	-0.037716025699999996	0.0249901488	-0.0042211968	-0.1599121831	0.082260061	-0.0462753447	-0.0086311451	-0.1284902513	0.0698007918	0.09406512759999999	0.11418780560000001	-0.1448493715	0.0845511243	-0.0042478315	-0.0904527076	2.61638e-05	-0.0083421562	6.845444304400002e-10	6.959157006519845e-05	-0.0243891	0.0021762999999999986	0.00059482819881	4.736281689999996e-06	-0.0336523	7.5000000000005635e-06	0.00113247729529	5.6250000000008414e-11	-8.493669999999997e-05	-5.592259999999998e-05	3.127337190759997e-09	7.214243006889994e-09	-0.000459602	-9.748599999999998e-05	2.11233998404e-07	9.503520195999996e-09	0.000147452	-0.00016254299999999994	2.642022684899999e-08	2.1742092304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29720.765625	-37.359375	1395.722900390625	883323909.3361816	18857.83203125	46.115234375	355617828.9188385	2126.6148414611816	19734.15234375	-9.2890625	86.28668212890625	389436768.7263336	1.34926	24.885275	0.0841356323	-0.0240115534	-0.011430223400000002	0.1257943712	0.0270541131	0.041681901800000004	0.0175238422	-0.05983722320000001	0.0097823021	-0.1258966825	-0.0959243578	-0.0447863508	-0.0062353333	0.0641823495	-0.2042654471	-0.1449268971	0.0779740512	-0.0188098831	-0.0179433986	0.0080950521	0.034665978300000004	-0.0867748264	0.0460308947	-0.0463356394	0.1185937955	-0.06924319179999999	0.0447840169	-0.14470579390000002	-0.0310797167	0.0318544398	-0.0337777731	-0.06652391099999999	0.0362046053	0.136536706	0.0688370987	0.1566350524	0.0422531998	-0.16800964219999998	-0.0020966824	0.17676255859999998	0.1418460292	0.0989720811	0.040337602400000006	0.0508563316	0.0062304113000000005	0.0308789284	0.12678267669999999	-0.0239434804	0.0044361211	0.08489816900000001	-0.0016717026000000002	0.1117835428	-0.0372285712	-0.0186250689	0.1042283499	0.11560835779999999	-0.044015840300000005	-0.019222845500000002	-0.021138186899999998	-0.045342720999999996	0.024662069900000003	0.027643120299999997	-0.055037563600000006	0.1416224208	-0.0215388909	0.1887222814	0.1082405435	-0.0175450202	0.1347488575	-0.055963165	-0.0215172349	-0.026798392400000003	-0.2112096227	-0.04862626019999999	-0.0250514262	0.0141551943	-0.12361194539999999	-0.015324778700000001	-0.0583944526	0.0600947642	-0.0134973363	0.0413911849	-0.0004561441000000001	-0.0461415683	0.05022439099999999	-0.0632783634	-0.12029215210000001	0.08885140470000001	0.0562984445	-0.0637397797	-0.21950582579999997	-0.014089113200000001	0.0549678711	-0.152459055	0.0233256847	-0.0577780409	-0.1072177514	-0.1389339159	-0.0885227745	0.11982221929999999	-0.0301181013	0.082490912	-0.0099026625	-0.0959136145	2.41165e-05	-2.0473e-06	5.816055722500001e-10	4.1914372899999985e-12	-0.07698159999999997	-0.052592499999999966	0.005926166738559995	0.0027659710562499967	-0.0336296	2.2700000000000494e-05	0.0011309499961600002	5.152900000000226e-10	0.000462328	0.0005472647	2.9949865186609e-07	2.13747179584e-07	-0.000459602	0.0	2.11233998404e-07	0.0	0.000230555	8.310299999999998e-05	6.906108608999997e-09	5.3155608025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29849.76171875	128.99609375	16639.992202758793	891008274.666153	18864.59765625	6.765625	355873044.732193	45.773681640625	19707.3515625	-26.80078125	718.2818756103516	388379705.6079712	1.438186	26.525379	0.1164929771	0.0933067318	0.0087939964	-0.0982831049	-0.0737217858	-0.0942933341	-0.05609886150000001	0.0714570898	0.0790896493	0.12909291720000002	0.054474800999999996	0.161582593	0.1050407466	-0.08803337929999999	-0.0960477694	-0.0935731372	0.0364734768	0.012646901200000001	0.0719779638	0.1612142674	-0.0388952257	0.0056809228	-0.0832893012	0.0031199576000000002	0.0762226266	0.0365521411	0.0764525126	-0.1562274298	0.024607372000000002	0.0346224801	-0.0966694015	0.0241764666	-0.0042557422	-0.0305829187	-0.0449751647	-0.0333780944	-0.0320484434	0.12965428199999998	0.1270170018	-0.051613964299999995	-0.0965043387	-0.0126591428	-0.027794796	0.1541422137	0.0372725867	-0.0224356998	-0.0326786148	0.0253216779	0.0810874807	-0.0681707717	-0.0197641885	-0.14569486539999998	-0.066363079	0.0127783126	0.1607502392	0.004365237	0.0380829288	0.050973334	0.094426875	0.0492715335	-0.032097756	0.0391146864	0.0246859851	-0.1055735767	-0.0663148401	-0.008103573499999999	-0.1125453177	-0.0712828137	0.1830861917	-0.1572824924	-0.1386892767	-0.09583922480000001	-0.0339262421	0.0110997131	0.037893204	-0.056059540899999996	0.1311943384	0.0670753214	-0.003012907	0.0662075722	-0.11750956580000001	-0.033057638199999996	0.1359471813	0.0239400056	-0.06934099980000001	0.0055427417	-0.0755414824	-0.0287130206	-0.1133133868	-0.08518623019999999	0.0662335151	0.1568107861	0.0711437432	-0.0036608255	0.137214333	0.052417108600000005	0.05611025730000002	0.0260544328	0.058739774400000014	-0.0501283933	-0.07723022389999999	0.0803860294	-0.015536046599999999	-0.1009072399	3.25936e-05	8.477099999999997e-06	1.06234276096e-09	7.186122440999995e-11	-0.0262842	0.050697399999999976	0.0006908591696399999	0.002570226366759997	-0.0042127	0.029416900000000006	1.7746841289999998e-05	0.0008653540056100001	-3.4521e-05	-0.000496849	2.4685892880100005e-07	1.191699441e-09	-0.000459602	0.0	2.11233998404e-07	0.0	0.0	-0.000230555	5.3155608025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29823.494140625	-26.267578125	689.9856605529785	889440802.7558937	18811.443359375	-53.154296875	353870401.26297385	2825.3792762756348	19735.193359375	27.841796875	775.1656532287598	389477856.93191916	1.400097	25.822878	0.0666470943	0.018868006200000002	-0.0021447584	0.0643513233	0.0527237364	-0.011322971299999998	-0.11353940050000001	-0.1006547398	0.0169152461	0.029374808	0.0801676213	0.0698215125	-0.1087454657	-0.1101587709	-0.0559216405	0.0437248894	-0.0967896315	-0.1392250438	-0.1477341853	-0.0731767114	-0.1524371347	0.0273714994	0.0763472918	-0.1354244643	0.0373607872	-0.0448436574	0.1409343573	0.0172611674	0.017516556200000002	0.045770742999999996	0.0146015762	0.1536915546	0.09226377470000001	0.1320625251	-0.0229236596	0.0369329445	0.037882801699999996	-0.0584176846	0.0237369719	-0.059411508200000004	-0.0190012405	0.0197334799	-0.0850959682	0.0987716483	-0.12027206039999999	0.0260540165	-0.0884539388	0.029990498900000002	0.0287543424	0.0403853956	-0.0525148892	0.09097106769999999	-0.0299206197	-0.0815873063	0.011438950900000001	-0.0641634979	0.0167282316	-0.0661603717	0.018845995900000002	0.1549967831	0.0905218507	0.0301127258	-0.062387138499999995	-0.024198936400000003	0.0484382643	-0.0425448892	-0.0794749687	0.0280442198	0.1563754483	0.0755346907	0.0476915983	0.0686066657	0.1046675668	0.0930406757	-0.1518728476	-0.10404669130000001	-0.028369135099999998	-0.0627343214	-0.0590768254	0.0883383576	0.0203000858	0.0838852331	0.0128659428	-0.11259297019999999	-0.052918695300000006	0.0753814672	-0.0907444839	0.017707961799999998	0.0022490891	0.0721262813	-0.0330123678	-0.0775587443	-0.0076860563	-0.12498611720000001	0.027609776800000003	0.0718350089	-0.13534655140000001	0.072842303	0.1138270193	-0.1431665624	-0.1299553573	0.07823761629999999	-0.0211357831	-0.10540925529999999	2.15393e-05	-1.10543e-05	4.6394144448999996e-10	1.2219754849e-10	-0.0107175	0.015566699999999998	0.00011486480625000001	0.0002423221488899999	-0.035568300000000004	-0.031355600000000004	0.0012651039648900002	0.0009831736513600002	7.98318e-05	0.00011435280000000001	1.307656286784e-08	6.37311629124e-09	-0.000541169	-8.1567e-05	2.9286388656100004e-07	6.653175489e-09	0.000198355	0.000198355	3.9344706025e-08	3.9344706025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
