csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
37760.37890625	347.40625	120691.1025390625	1425846215.14357	23382.052734375	7.994140625	546720390.0730934	63.90628433227539	24591.400390625	51.1328125	2614.564514160156	604736973.1720314	1.341604	24.023788	0.09852504	-0.10256271609999999	-0.028088808700000002	-0.031940208399999996	0.09667173550000001	-0.0747975085	-0.1344436407	0.029670727999999997	0.0034549749	-0.06857258769999999	-0.0305564179	-0.1369288478	-0.0955653336	-0.0189928864	-0.14897826220000002	0.0302687027	0.0433407207	0.1359427614	0.0173089489	0.0125960936	-0.007858763000000001	-0.0748758528	0.04336448230000002	-0.0610704882	0.0203525385	0.032953762000000004	-0.0078781165	0.0958595297	-0.0673888526	-0.179688524	-0.0589840482	-0.0037956355	-0.0085578596	-0.0891910219	-0.1209298084	0.0696907009	0.1189713335	-0.11380739390000001	0.1152378832	-0.0049463825	-0.0498362526	-0.0712916639	0.0932870901	-0.0072789356000000005	0.0950767581	-0.1543140426	-0.0964991406	-0.0991985936	0.026913477400000003	0.0344859402	0.0358103205	0.06567481530000001	0.1223396707	0.0510310535	0.0949990228	-0.0486226036	0.1543003409	-0.1505958178	-0.0223885168	-0.057015157999999996	-0.0494950293	-0.048792402900000004	0.0033638741	-0.0313653143	-0.10000343490000001	0.0641147106	-0.16288022259999999	0.0509880254	0.010721965200000001	0.0478894297	-0.0333222143	-0.0880520899	0.0099488925	-0.0110843991	-0.0341319722	0.1197595223	0.0062050879000000005	-0.0490783968	0.0927061612	0.0936309708	-0.0058818839	-0.0792533878	0.0074988365000000015	0.0810712877	-0.0120163319	0.0471061363	0.053067139699999995	0.0991794284	0.0777047033	-0.0960687708	0.1369985292	-0.0710886624	0.0426484729	0.0771169754	-0.06767832559999999	0.055129088099999994	0.0992961682	0.040295756	-0.0335495105	-0.0163361	-0.007108519999999998	5.053105659039998e-05	0.00026686816320999995	0.057417	0.05129849	0.0032967118889999994	0.0026315350762801	0.0156113	0.008167549999999999	6.670887300249999e-05	0.00024371268769	0.000168763	-0.00047107	2.219069449e-07	2.8480950169e-08	-6.25471e-05	-9.76743e-05	3.91213971841e-09	9.540268880490002e-09	-0.000109462	-7.02653e-05	4.9372123840899995e-09	1.1981929444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37425.265625	-335.11328125	112300.9112701416	1400650507.1018064	23366.611328125	-15.44140625	545998524.9596597	238.43702697753903	24533.8203125	-57.580078125	3315.4653968811035	601908339.1260376	1.272171	22.780478	0.080167975	0.0553941013	0.1132524315	0.0503797706	0.0217854703	0.0370841304	0.0030061018	-0.1319306842	0.10726502730000001	0.1267670897	-0.099764105	-0.0038778465	0.1815434856	0.1522368924	-0.025160429900000003	-0.1389982965	0.023795240099999997	0.0507630399	0.1095455998	0.00031033950000000003	0.12790649769999998	-0.0208312303	-0.0711378198	-0.0672816209	0.0484104514	0.0369009838	0.1084468084	0.08814084300000001	0.0574955024	-0.1284179527	-0.0093581375	0.0225314098	-0.10635102490000001	-0.0687659818	0.1044462391	0.063605238	0.0330100768	-0.123078914	0.0503226247	0.11276377509999999	-0.0199870733	0.20370567969999998	-0.0602989644	0.062460074500000004	-0.0318576085	0.1667860135	0.0943921899	0.0630380824	-0.1265860651	-0.0734040737	-0.0470894654	-0.09055940650000001	0.0698014467	-0.100867135	0.022775138700000003	0.0208930325	0.041331783399999995	0.0908628648	0.0183469691	0.0962306754	0.1288920665	0.1790008727	-0.0321715887	0.2007083284	-0.0728289105	0.05218214349999999	0.1030154598	0.0069751857	0.040262511699999996	-0.028405031	0.1037891109	-0.0525744905	0.014161321999999999	0.0854736165	-0.059652858899999994	0.0724464281	0.072462384	-0.1188036669	-0.0011180671	0.0819331406	-0.0859191117	-0.028840884900000002	0.0870352244	0.1002669878	0.0643816661	-0.0252050879	0.0093055217	-0.2944133828	-0.10288616769999999	0.0643446046	-0.0863986799	-0.0721002679	-0.0085191381	-0.0837565648	-0.0837282715	0.1225531637	0.0976313259	0.0349085778	-0.041629366099999995	-0.011633	0.004703100000000001	2.211914961e-05	0.00013532668899999994	0.0400797	-0.0173373	0.0016063823520899995	0.00030058197129000005	-0.00762041	-0.02323171	0.0005397123495241	5.80706485681e-05	0.000526174	0.00035741099999999997	1.27742622921e-07	2.76859078276e-07	3.51272e-05	9.76743e-05	1.2339201798399999e-09	9.540268880490002e-09	-0.000352294	-0.000242832	5.8967380224000004e-08	1.24111062436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37670.9140625	245.6484375	60343.154846191406	1419097766.3042605	23399.806640625	33.1953125	547550950.8186378	1101.9287719726562	24556.376953125	22.556640625	508.8020362854004	603015649.0639688	1.272998	22.795286	0.092106295	-0.11914311820000001	0.0074333171	0.0184485795	-0.016786266100000002	-0.0942831418	-0.06979341900000001	-0.0506586487	0.0447521101	0.0019720913	0.0386871014	0.0053979043999999995	0.1166514005	-0.2067286409	-0.1218289293	-0.086908117	0.1027021889	-0.029593268199999998	0.1859086283	0.0340683082	-0.0572516262	0.0389231767	0.0799384295	0.0659027078	0.1217179486	0.0040836309	-0.09992950119999999	0.1443546667	0.0706430487	0.0246824378	0.0535213264	-0.046448779	-0.0657934196	-0.1134916992	-0.07991857	0.0815356256	-0.0719057674	-0.1248259149	0.0771448171	0.0165652936	-0.0563316376	-0.0003162886	0.0008840556	-0.1259149706	0.055341407	-0.08572751470000001	-0.0366158063	-0.11435379949999999	-0.0061261061	-0.0408573247	0.0779131188	0.0453195859	0.0949741709	0.0748323281	-0.013851196599999999	-0.0851505308	0.0758495189	0.0079313437	-0.0323700133	0.0234877162	0.0580321959	0.1003659592	-0.1722131455	-0.20578877829999997	-0.097320083	-0.0140099473	0.0368055939	-0.0888270324	-0.088776106	0.09358391960000001	-0.060009010599999996	-0.1297075057	-0.0925878733	0.1264885313	-0.042933514699999994	0.0522669197	-0.0553552825	-0.0941598816	-0.0588143532	-0.0129792553	-0.0371688772	-0.0191788109	-0.0457276686	0.1276644133	0.05779707730000001	0.0730077566	0.028164950499999997	0.0429772221	0.09192780539999999	-0.0342282784	0.0328060518	-0.0927202919	-0.1350719683	0.0928740507	-0.1750791859	-0.0478743046	0.0959136145	0.0294457954	-0.049506407599999996	-0.0233141	-0.011681100000000002	0.00013644809721000004	0.0005435472588099999	0.0138609	-0.026218799999999997	0.00019212454881000005	0.0006874254734399996	0.0232288	0.03084921	0.0009516737576241	0.0005395771494399998	0.000310211	-0.00021596300000000006	4.6640017369000025e-08	9.623086452099998e-08	-4.59745e-05	-8.11017e-05	2.1136546502500003e-09	6.577485742890001e-09	-0.000182215	0.000170079	2.8926866241000003e-08	3.3202306225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37465.9140625	-205.0	42025.0	1403694716.5386353	23384.87890625	-14.927734375	546852561.4599762	222.83725357055664	24539.96875	-16.408203125	269.22912979125977	602210066.2509767	1.244062	22.277132	0.05293782500000002	0.0501020867	0.1040139897	0.056915844199999996	0.0123536934	0.0051920693	0.037840298	-0.13842204130000002	0.0321699658	0.1774909747	-0.1114598127	-0.0259455764	0.1015357825	0.025468342	-0.152229598	-0.1248893774	-0.0260929672	-0.1571222823	0.1192159291	-0.0656373349	0.036700675	0.0782844593	0.077214717	-0.0355446783	-0.0675926639	0.028156649300000006	0.053441069400000006	-0.19276966760000008	0.0763790133	-0.038224546899999996	0.0645246496	0.2421936897	0.0368221433	0.1614561299	0.0236101923	0.1100544858	-0.0026984738	0.146582837	-0.0825141881	0.0751762966	-0.1332424475	0.0998878144	-0.048836848499999995	0.1206963924	-0.0041003478	0.019588867700000002	-0.0811443504	0.062071195499999995	-0.1078420916	-0.0958886717	-0.0388030227	-0.0956357589	0.09417274369999999	-0.047786055300000005	0.014521056999999999	-0.0109629894	0.0165918267	0.09344643150000001	0.12493770369999999	0.021355075699999997	0.1087434751	0.137657589	-0.0096776837	0.0679383425	-0.20650702920000005	-0.0666161673	0.0664866409	-0.150630367	0.0486474446	0.1874149945	-0.013331403899999998	0.0569810482	-0.0412021509	-0.055716095	-0.009209102700000001	-0.17262596719999998	0.0261896735	0.022709297799999997	-0.020688076200000002	0.1599313786	0.1080955387	0.2189327418	-0.0179003063	-0.052530012300000005	-0.1055782418	-0.12641397070000002	-0.11638608380000001	-0.1720403705	-0.0223420633	0.08494874820000001	0.11585202509999999	0.0414458489	0.06907990809999999	-0.059617833499999995	0.0641497767	-0.0200718187	0.0941439642	0.02391924	-0.0571422589	-0.0171187	0.006195399999999999	3.8382981159999993e-05	0.00029304988969000004	0.0253946	0.011533700000000001	0.0006448857091599999	0.00013302623568999994	0.00744506	-0.015783739999999997	0.0002491264483875999	5.54289184036e-05	0.000473046	0.000162835	2.6515237225000004e-08	2.23772518116e-07	3.51272e-05	8.11017e-05	1.2339201798399999e-09	6.577485742890001e-09	-0.000326778	-0.000144563	2.0898460969e-08	1.06783861284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37783.984375	318.0703125	101168.72369384766	1427629475.250244	23399.78125	14.90234375	547549762.5478517	222.0798492431641	24548.92578125	8.95703125	80.22840881347656	602649757.0133209	1.2410709999999998	22.223581	0.08077625	-0.1361801763	0.0308141984	0.0362118243	-0.0384355571	-0.08436410359999999	-0.0962963479	-0.1672437357	-0.01009585	0.060476180199999986	0.054911702699999995	0.0694612208	0.019019319	-0.0734066412	-0.0192755308	-0.0089628009	0.048754834299999994	-0.0275010167	0.1871388035	-0.1199622122	0.0650985675	-0.0866752293	0.0899677313	-0.0225866856	-0.0380817733	0.0069557557	-0.0450594798	0.010581913600000001	0.1513615212	-0.0742656602	-0.0081353945	0.0234886038	0.0619758242	0.0656475645	-0.0353237373	0.12454921220000001	-0.164621071	0.0337578497	-0.0946273102	0.1547474506	0.1223845891	-0.2011051175	-0.0563478975	0.0352825916	-0.0848631966	0.1090687291	-0.0780727702	-0.1333419548	-0.047740987	-0.022879952000000002	0.010058395999999999	-0.0842161125	0.053607561799999995	0.15107554439999998	-0.0345141168	-0.0604542491	0.1454835072	0.1008629544	0.052063856500000005	0.09056897300000001	0.115593333	0.0183124142	-0.0129043108	-0.1489796421	-0.0223635716	-0.0273168232	0.09128184710000001	-0.033910565	0.0723815346	0.1134959509	-0.0120899228	-0.0599673955	0.0456173322	-0.0301973967	-0.1346239257	0.0976285759	0.0652950717	-0.1448132774	0.0390034635	0.17914043219999998	-0.0290106392	0.0793326645	-0.0522735905	0.026496514900000004	-0.0842661827	-0.0453763103	-0.1579984848	-0.0321943193	0.0349622299	-0.2196741055	-0.027598651499999998	0.0710587998	0.0316017209	-0.11415153759999999	0.09762297880000001	-0.0977125928	0.0923233333	0.0183408808	-0.0644997188	-0.020635	-0.0035163000000000004	1.236436569e-05	0.000425803225	0.0492059	0.023811300000000004	0.0024212205948100003	0.0005669780076900003	0.0293628	0.02191774	0.0004803873267075999	0.0008621740238399999	0.000724191	0.00025114500000000004	6.307381102500002e-08	5.244526044810001e-07	-0.000254857	-0.0002899842	6.4952090449e-08	8.409083624964e-08	-0.000237289	8.9489e-05	8.008281121e-09	5.630606952100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37509.93359375	-274.05078125	75103.83070373535	1406995118.2075348	23356.931640625	-42.849609375	545546255.6648293	1836.089023590088	24499.236328125	-49.689453125	2469.0417518615727	600212580.6613197	1.22195	21.881184	0.1155348367	0.0655329829	-0.0175364194	0.1003104968	0.1181306466	0.042825559900000004	0.0411107797	0.020158635	0.1474948817	-0.1090090262	-0.0806555804	-0.043985051399999996	0.027619758799999998	0.1067718478	-0.1313473445	0.0861315272	-0.04618735190000002	-0.1672950544	0.08164108610000001	0.0690332318	0.069051026	-0.2134406	0.0382983832	0.02327447	-0.0192671729	-0.1214455933	0.0205998854	-0.063174225	-0.1535576517	-0.0296483235	-0.0411479134	-0.0381185072	0.031924819900000005	-0.1077457725	0.0511560259	0.07183735570000001	-0.010568823	-0.0366388811	-0.0788964082	0.0772763638	0.026422587999999997	0.0781636907	-0.0055687561	-0.08593580199999999	-0.0533233929	-0.1032687657	0.18276108649999998	0.0584808329	0.0455732693	-0.1224078991	-0.03223408	0.027974143599999998	0.0320179838	0.1337636001	0.1170107727	0.036391703500000004	0.014762720600000001	0.00125044	-0.16812783829999994	-0.05878998410000001	0.013743575800000001	0.0236380707	0.0376496214	0.15674870800000001	-0.0352229398	-0.0957781238	-0.1222469143	-0.0827030981	-0.0780237074	-0.0076860854000000015	-0.0393761221	-0.1655192415	0.0769952467	-0.0348646932	0.16692432710000002	0.1230623151	0.1320802801	0.08543568609999999	0.013824039299999999	0.0475051039	-0.013837358300000002	0.0097600566	-0.1569151274	0.031816738500000004	-0.0416100309	-0.0858749557	-0.09787591289999999	-0.1186909648	-0.034262959700000005	0.1340219193	-0.038304495200000004	-0.0295455086	-0.06535448320000001	0.1160476381	-0.0047204187	-0.06189247	0.0904527076	0.0127227994	-0.07154294259999999	-5.11233e-05	0.0205838767	0.00042369598000080287	2.61359180289e-09	0.0303713	-0.01883460000000001	0.0009224158636899998	0.00035474215716000025	0.0585294	0.0291666	0.0008506905555599999	0.00342569066436	0.000437378	-0.000286813	8.226169696899997e-08	1.9129951488400004e-07	3.51272e-05	0.0002899842	1.2339201798399999e-09	8.409083624964e-08	0.000124909	0.00036219800000000004	1.3118739120399998e-07	1.5602258281000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37631.08203125	121.1484375	14676.943908691406	1416098334.8426664	23393.54296875	36.611328125	547257852.6307527	1340.389347076416	24523.349609375	24.11328125	581.4503326416017	601394676.063633	1.233607	22.089920000000006	0.0762682367	-0.070125542	0.1074586253	-0.0276205302	-0.0407683391	-0.0695830526	-0.1296238339	-0.0643088813	0.10437247699999999	-0.0041294358	0.046013985800000004	0.07781164480000001	0.0157102529	0.0615601984	-0.0866726967	-0.0165300122	-0.10965431269999999	-0.040584935600000004	0.0784142234	-0.0152826234	0.0487550345	-0.0271743891	0.0631627781	-0.026360340299999997	0.0476782398	0.06254434099999999	0.021055875099999996	0.044310515099999996	-0.0674113935	0.057888805099999996	0.1342400184	-0.16881089850000006	0.1147782052	0.1032175008	0.1117853964	0.1709158878	-0.010273452800000001	0.016979881999999998	-0.0320870636	-0.032085172599999996	0.057840254699999996	-0.10565993480000001	-0.10598807699999999	-0.1262458214	-0.0263306406	0.0632662184	-0.0634918656	-0.0541835554	-0.1315381004	0.0451422414	0.08391415890000001	-0.098290024	-0.0811625619	0.0826770294	-0.0444132557	-0.0493985613	0.1376488319	0.0148624384	-0.0853353026	0.0785222545	0.0805094266	-0.0393594412	-0.0710249575	0.011324700000000002	-0.0480048821	-0.1423410737	-0.023073527599999998	-0.0538866055	-0.0058822941	0.0351413642	0.050667942699999996	-0.0624727267	0.0428896664	-0.0087321416	-0.1152998699	0.0387011103	0.013073623400000001	-0.049934149299999994	-0.1339301632	-0.0885414127	-0.01531743	-0.14380308349999998	-0.0050112876	-0.0111597332	-0.1277151865	-0.07825262849999999	-0.06987503980000001	-0.0150601851	0.063798529	-0.023351136499999998	-0.058258745599999995	0.057594937699999994	-0.08711859820000001	0.1467413323	0.050623103600000004	0.0834625117	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0172706	-0.0172194767	0.00029651037782184287	0.00029827362436000006	0.023535	-0.0068362999999999965	0.000553896225	4.6734997689999955e-05	0.0576453	-0.0008840999999999988	7.81632809999998e-07	0.0033229806120899995	0.0008117389999999999	0.0003743609999999999	1.401461583209999e-07	6.589202041209999e-07	-0.00038246	-0.0004175872	1.462756516e-07	1.7437906960383998e-07	-0.00010971	-0.000234619	5.5046075161000015e-08	1.20362841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37592.5	-38.58203125	1488.5731353759766	1413196056.25	23400.90625	7.36328125	547602413.3212892	54.21791076660156	24540.224609375	16.875	284.765625	602222623.8785744	1.214144	21.741398	0.067980045	0.0649262935	-0.04343058	0.0696230799	0.0131211399	0.0014695785	0.1241601789	0.0381326645	0.0695866123	-0.012985973	-0.0729422995	0.06257974919999999	0.10321447710000001	0.0252976035	-0.0347986354	-0.0013691216	0.0626678866	0.0829720871	-0.01120725	-0.06638705639999999	-0.08702824619999999	0.0558182292	-0.0264234879	-0.024479610099999997	-0.0222180691	0.0693176153	-0.079354952	-0.1177794184	0.0006043151	0.013008086799999999	0.10709899699999999	-0.0790428994	-0.1340228962	0.0133646709	0.017315732900000002	0.1600454428	0.026578191	-0.045234150599999995	0.1029777238	-0.0680652313	0.0417215673	0.0504109208	-0.0249107769	0.07585763400000001	-0.16993433100000002	-0.0387225754	-0.025946026	0.0507677391	0.057904181799999996	-0.08385156099999999	-0.0468766086	0.021383582999999998	-0.0210039946	0.1082218115	0.0171330562	-0.0154732925	-0.1114774765	0.0360460104	-0.0503702687	-0.0178379184	0.0582700409	0.0380944927	-0.12282415529999999	0.0467466504	0.0194101621	0.1044002143	-0.0030118785999999997	0.04818344150000002	0.0687053447	0.068053864	-0.0329217762	0.0260713377	-0.0476842931	0.0283339966	-0.07125128389999999	-0.0518160072	-0.0307541413	0.0193516155	0.051658523	-0.1571852574	0.013134570900000002	-0.0331357433	-0.0003957318	-0.0174422348	-0.1466793636	0.0223093254	0.08468515720000001	-0.14532670949999998	0.1046690167	-0.0256462552	-0.0801482177	0.0845831883	0.0567773329	0.0231619665	-0.002916008	-0.0303235539	0.08656555070000001	0.0014161995	-0.0845511243	-0.0156088	0.0016618000000000015	2.7615792400000047e-06	0.00024363463744	0.0370949	0.0135599	0.0013760316060100002	0.00018387088801	0.07498599999999997	0.017340699999999973	0.00030069987648999904	0.005622900195999995	0.0006039880000000001	-0.00020775099999999983	4.316047800099993e-08	3.648015041440001e-07	3.51272e-05	0.0004175872	1.2339201798399999e-09	1.7437906960383998e-07	-2.66953e-05	8.301470000000001e-05	6.891440416090001e-09	7.126390420900001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37566.73828125	-25.76171875	663.6661529541017	1411259825.0919342	23392.5390625	-8.3671875	547210883.7905884	70.00982666015625	24503.8203125	-36.404296875	1325.2728309631348	600437209.9072876	1.241186	22.225639	0.071864035	-0.0689684812	0.1470887644	0.036418354	-0.1391164136	-0.063475577	-0.134411858	-0.0168128019	0.0811981067	0.0592945275	-0.0758109195	0.0205759656	-0.1679883269	0.016672691899999998	-0.025733859300000002	-0.044539933	-0.1568654986	0.0679335713	0.0840645383	0.080596614	-0.1628899043	-0.0576202436	0.014203388700000001	-0.0077489032999999985	0.0436761458	0.1598415779	-0.1789289261	-0.051767237199999996	0.0186557438	0.0022717447	-0.002019985	-0.0875649592	0.17482319920000006	-0.09546516640000001	0.0191087801	0.0306470981	0.006321445500000001	0.0561542386	-0.052593475099999995	0.042022713200000006	0.1004780975	0.0063926725	0.0468514918	-0.0798627805	-0.0718163131	0.1401254865	0.0375946077	-0.0521133545	-0.1328679758	-0.008116464200000001	0.08972363259999999	-0.0704760642	-0.114298589	0.0781298881	-0.1401867706	-0.040185958	0.1321899585	-0.0771473833	-0.0253429771	-0.0334850659	0.1327570766	-0.0278246654	0.0967097101	-0.025251413599999998	-0.0931277269	-0.0885887897	0.0150972095	0.1603524595	0.0095856968	0.0173672284	-0.1504059465	-0.0985724895	-0.0436025755	-0.029802238300000002	-0.0899453897	-0.0008440278999999999	-0.0924387424	0.03509798	0.0392174203	-0.0973086928	-0.1829496933	-0.1633898057	-0.13196534740000002	-0.021866665	0.015389942	-0.0784076544	-0.049926298	-0.0428556194	-0.0603629399	-0.0308729231	-0.0375041938	0.06351784190000001	-0.0586637428	-0.0851084168	0.0810953598	0.014450883000000001	0.0845511243	-0.0042478315	-0.0904527076	-0.0162764	-0.0006676000000000008	4.4568976000000105e-07	0.00026492119696	0.0121976	-0.024897299999999997	0.00014878144576	0.0006198755472900001	0.07498689999999998	9.000000000120024e-07	8.100000000216041e-13	0.005623035171609997	0.00100163	0.00039764199999999997	1.5811916016400002e-07	1.0032626569000003e-06	-0.000430842	-0.0004659692	1.85624828964e-07	2.1712729534864003e-07	3.5658200000000004e-05	6.23535e-05	3.8879589622500005e-09	1.2715072272400004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37689.390625	122.65234375	15043.597427368164	1420490165.6838381	23399.9296875	7.390625	547556709.3799438	54.621337890625	24564.423828125	60.603515625	3672.786106109619	603410918.0077553	1.313652	23.523268	0.11274631	0.0751733438	-0.14837607449999998	0.056639229699999995	0.15492307660000001	0.008660553100000001	0.1579627775	0.047002401500000006	-0.1172405509	-0.11015369650000001	-0.055254652599999995	0.0892014186	0.0025097202	-0.1568128198	-0.0297690821	-0.06193201	-0.1733632232	0.0450969296	-0.050164504299999996	-0.1254191089	0.1253452006	0.0484353234	0.10147397970000001	0.09892314220000001	-0.15124991599999998	0.058394894	-0.1235400067	-0.1657354367	0.0697223524	0.0045278764	-0.0437007971	-0.1241664192	-0.104430564	-0.0588338584	0.057649260199999997	-0.0870442923	0.0605327249	0.093191775	-0.0045297854	0.0648750359	-0.09654760289999999	-0.0903910143	-0.1035869252	0.096271543	0.021917100099999996	-0.0500613449	-0.036175267000000004	0.0524609458	0.17862571370000002	-0.0160676711	-0.0160514067	0.1536115996	-0.1533575241	0.0848346957	0.1573846428	-0.0154335684	-0.1550888847	0.08400621189999999	0.0285758959	-0.1638233682	-0.042842051799999996	-0.06751338309999999	-0.1115821011	-0.091758227	-0.044624171500000004	-0.1354964965	0.015146330800000003	0.0034165048999999998	0.12980764179999998	0.0829483725	0.14502939880000001	-0.0149231611	0.1333942685	-0.1066590061	0.0960663309	-0.0586239276	-0.0483122595	0.0030187302000000004	0.10494004859999999	-0.1550056902	-0.2340911119	0.1955216223	0.014214211599999999	-0.0488969805	-0.0118040985	0.042568988700000004	0.1179054061	0.0098594491	-2.6501e-06	-0.0173545115	0.1523113716	0.0557290442	0.0163452011	0.052528258700000004	0.21915193989999998	-0.0062065283999999995	0.082490912	-0.0099026625	-0.0959136145	-0.0260836	-0.009807200000000002	9.618117184000004e-05	0.0006803541889600001	0.030347500000000006	0.018149900000000004	0.00092097075625	0.0003294188700100001	0.130903	0.05591610000000001	0.0031266102392100014	0.017135595408999997	0.000946781	-5.484900000000005e-05	3.008412801000005e-09	8.963942619610001e-07	3.51272e-05	0.0004659692	1.2339201798399999e-09	2.1712729534864003e-07	-2.09858e-05	-5.6643999999999995e-05	3.2085427359999998e-09	4.4040380164e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
