csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
31076.119140625	-263.78515625	69582.60865783691	965725180.8423195	18780.64453125	-36.5859375	352712609.00917053	1338.5308227539062	19922.611328125	-61.78125	3816.9228515625	396910442.13153464	1.170729	22.522514	0.10323179	0.042347084699999996	0.063318325	-0.0918020174	0.027860839300000002	0.0072329718999999985	0.0036307546	0.0693280515	-0.0194456966	0.039276851099999996	-0.099236891	0.0574517381	-0.0292413368	0.0332334974	-0.16219337550000001	-0.0099484172	-0.0295451937	0.0352134602	0.0709846274	0.12003789349999999	0.1973972487	-0.042428742699999994	0.290661443	0.151951615	-0.0339644595	-0.23232462620000002	0.1050702677	-0.17768437399999998	0.011541768	0.0268704044	-0.1490811652	0.07659108469999999	-0.0581304687	-0.0608859679	0.0324838892	-0.0764995073	-0.0318557384	0.10142372710000001	-0.0549919329	-0.0400345364	-0.06995728820000001	0.09487158279999999	-0.10709687890000001	-0.0188631008	-0.051977563899999996	0.0251877794	0.0316933084	-0.054882673099999994	0.018983127199999998	-0.1534898001	-0.03612564	-0.011486331	0.0515928222	0.022488993500000002	0.016124388899999998	-0.0550000915	0.1019143001	0.042306252	-0.0285435211	-0.0424843565	0.0647425798	0.069409741	-0.17051311379999998	-0.1597902473	-0.0770596649	0.3182959742	-0.19669091149999998	-0.0783476809	0.0149799157	-0.0977934213	-0.0748830328	0.061257570899999995	-0.1658326488	0.015176934599999999	0.003930795999999999	-0.0157546959	-0.1128376758	0.1258491661	0.0871467433	-0.1401744694	0.0349522436	0.1929472062	0.0686805094	-0.1893531118	-0.0056514428	-0.041039557000000004	0.020580226599999998	0.0822998925	-0.049300691900000006	-0.050041170999999995	-0.012118420900000001	0.0309588568	-0.0438801962	-0.0802961051	-0.043417750199999994	0.0394885224	0.0845511243	-0.0042478315	-0.0904527076	-0.016511999999999995	-0.008454079999999997	7.147146864639996e-05	0.00027264614399999984	-0.0320262	-0.0626712	0.00392767930944	0.0010256774864399998	-0.00884262	8.909999999999127e-06	7.938809999998444e-11	7.819192846440002e-05	-0.0004981030000000001	0.00027185899999999995	2.4810659860900013e-07	7.390731588099997e-08	-0.00019821	-0.00019821	3.92872041e-08	3.92872041e-08	-0.000433132	-0.00017188299999999995	1.87603329424e-07	2.9543765688999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31165.20703125	89.087890625	7936.652256011963	971270129.3006744	18797.419921875	16.775390625	353342995.71930313	281.4137306213379	19925.8203125	3.208984375	10.29758071899414	397038315.12603766	1.031533	19.844671	0.05568448	0.0680747758	0.0247128621	-0.081324454	0.055251151299999995	-0.0014102466	0.1049866809	0.0232178671	0.1447555671	0.0202422469	-0.15191969449999998	0.006940567900000001	0.0649837508	0.001277948	0.0041530675	0.0746672838	-0.0056071942	0.101180681	0.028452674900000002	0.06977874490000001	0.0500972266	0.071232011	0.1058216064	0.042688508	-0.0649575416	-0.090093304	0.025095912400000003	-0.0803074362	0.0749833981	0.0388939657	0.0556897689	-0.0294184253	0.079548647	0.1615698381	-0.0068460573	-0.10346054560000001	-0.0512480776	-0.2105835264	0.0637613885	0.0033769391	0.0189322609	-0.1307026754	0.1129754382	0.1065319803	-0.10618830189999999	0.053075782	0.022664454100000002	-0.0165979877	-0.0345763718	-0.0882513076	-0.0626222273	0.181353276	0.0661813464	0.0001901355	-0.0704210128	0.0862238977	-0.0108570798	-0.0277847242	-0.0396681372	-0.0583063556	0.0430326165	0.0226373656	-0.043553542699999996	-0.1318591991	0.0652339752	0.1285506982	-0.0685848669	0.0907114888	0.08608415130000001	-0.0261498969	0.0102383094	-0.107429866	0.0857248441	0.0424976121	0.12010973039999999	-0.10776103210000001	0.1082300312	0.06339972370000001	0.0355834229	-0.0297990107	-0.146991232	-0.1613036224	-0.08618725640000001	-0.15182637570000002	0.0059150073	0.065822486	-0.0123266302	-0.0737648288	-0.0124805421	0.07260201179999999	0.0452807453	-0.0609489941	0.14068635470000002	-0.11668207789999999	0.0098682722	-0.008727578100000001	0.082490912	-0.0099026625	-0.0959136145	-0.0128137	0.0036982999999999946	1.367742288999996e-05	0.00016419090769000002	-0.0208883	0.0111379	0.00012405281640999995	0.00043632107689	-0.0330421	-0.024199479999999995	0.0005856148322703997	0.00109178037241	-0.000363337	0.00013476600000000008	1.3201377556899998e-07	1.8161874756000024e-08	-0.0	0.00019821	0.0	3.92872041e-08	-0.000433132	0.0	1.87603329424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31160.662109375	-4.544921875	20.65631484985352	970986863.0946387	18772.580078125	-24.83984375	352409762.78961563	617.0178375244142	19980.51953125	54.69921875	2992.004531860352	399221160.7386627	1.28338	24.689701	0.09092525	-0.0479952925	0.0355880051	0.040868181499999996	-0.0265811027	-0.0022541258	-0.1403057748	0.0211433246	-0.0742144807	0.130426509	0.0321609071	0.0600607545	0.0049236761	-0.1355686223	-0.094619983	0.059454020999999996	-0.0812428194	-0.0362064207	-0.0011029947	-0.0521905917	0.0529567265	0.050326469900000004	0.073963652	0.0643088392	-0.0876909184	-0.038255827	-0.0057142932	0.10976168550000001	0.1966672081	0.0230866973	-0.172775085	0.00690216	0.031031204	-0.025180673100000002	-0.10489356539999999	-0.10170465320000001	0.0296141496	0.0234079751	-0.1047193999	0.0093588438	-0.0505489247	0.0302871082	0.026065522400000003	0.09886853570000001	-0.0251787589	-0.0499016913	0.0075653448	-0.04323397	0.12701238980000001	-0.047145394900000005	0.0138274241	-0.1279906144	-0.0377064008	0.0704412691	0.1703299789	-0.035919403100000004	-0.071457613	0.050621892300000006	-0.039733568500000004	-0.0700081082	0.137132194	0.0598368619	-0.0573231291	-0.0228183444	-0.0206743362	-0.0242864422	-0.044718227199999995	0.0218884154	0.0167141636	-0.1768101805	0.0703686689	0.2352733894	0.011567718700000002	-0.0868271266	0.1009848972	0.022365378999999998	0.0038971334000000002	0.0008736014	-0.0186543235	0.0414307939	-0.1409846079	0.1339365086	0.050218453499999996	-0.0933775941	0.0695304279	-0.0028550353000000002	-0.1474757716	0.0088074136	-0.110086466	0.06521854099999999	0.027788828999999998	-0.1197992116	0.050571559	-0.0019201379	0.0366866578	0.0802638479	0.0803860294	-0.015536046599999999	-0.1009072399	-0.0128018	1.1900000000000454e-05	1.4161000000001077e-10	0.00016388608324	0.0196016	0.0404899	0.0016394320020099995	0.00038422272256000004	-0.0249899	0.008052199999999999	6.483792483999998e-05	0.0006244951020099999	-0.000960762	-0.000597425	9.230636206440001e-07	3.569166306249999e-07	0.00025	0.00025	6.25e-08	6.25e-08	-0.000433132	0.0	1.87603329424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31191.63671875	30.974609375	959.426425933838	972918201.1944733	18806.9296875	34.349609375	353700604.27056885	1179.8956642150881	19991.19140625	10.671875	113.888916015625	399647733.8413239	1.011795	19.464943	0.0940467	0.0019817326	-0.0215528871	-0.0144448929	0.0025575885	0.0042196112	0.06190939	-0.005301826	0.0155637775	0.0477434121	-0.09998217279999999	-0.0821558658	-0.0014802132	-0.0182290485	-0.0318896142	-0.0253240629	0.10456026859999999	0.0321164992	-0.0052279282	0.029066427599999996	-0.0767998285	0.11924966630000006	-0.0058018165	-0.0870752685	0.013908247299999999	0.0048780151	-0.053057824100000005	0.1003357068	-0.0766362791	-0.1003065418	0.032957681600000004	0.026286445099999996	-0.0731321954	-0.0528623154	0.0617402709	0.0176940089	0.044351163799999996	0.0031327781	-0.0894735083	-0.0808306174	-0.0429819067	-0.0039287356	-0.0623806092	0.0501982229	0.028386630899999998	-0.0007252736999999999	0.0048768571000000005	0.0232153035	0.0356122767	-0.0438642645	-0.0076025111	0.0522218703	0.0588881622	-0.054913004	-0.015535298000000001	0.047950704000000004	0.043789080599999995	0.0039483415	-0.1086327333	-0.05943251	-0.0254494447	-0.0839021682	-0.0603991295	0.0253769441	0.10117676910000001	-0.0347769142	0.0870839107	-0.012490840100000001	0.058544443099999996	0.0084686438	0.0017019431	0.0552798119	0.025442242799999997	0.0062135962	-0.2105657902	0.0136292648	-0.0230423595	-0.058753655700000004	0.018552991499999998	0.1100253593	-0.0042196453999999994	0.078552254	0.012494562399999999	0.0503464755	0.0125744761	0.0261239907	-0.1807559075	0.10472257130000001	-0.0678782475	-0.038953052099999996	0.0562565476	0.054226929900000005	-0.0366436051	0.014146369399999999	-0.0839508093	-0.1280694353	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.012825299999999998	-2.3499999999997478e-05	5.522499999998816e-10	0.00016448832008999993	-0.0146055	-0.034207100000000004	0.0011701256904100006	0.00021332063025	-0.0326442	-0.007654299999999998	5.8588308489999986e-05	0.00106564379364	-0.000426598	0.0005341640000000001	1.8198585360400005e-07	2.8533117889599993e-07	-0.000259072	-0.000509072	6.7118301184e-08	2.59154301184e-07	-0.000433132	0.0	1.87603329424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31267.26953125	75.6328125	5720.322326660156	977642143.9398346	18786.40625	-20.5234375	352929059.79003906	421.2114868164063	19982.4609375	-8.73046875	76.22108459472656	399298745.1187134	1.259241	24.225317	0.07928420599999997	0.024511070899999998	-0.0550329608	-0.0183947882	0.014372996599999997	-0.006159779000000001	0.0618147104	0.010984683500000002	0.1052518249	-0.06677829980000001	0.047732981900000006	-0.0811268263	0.021012131899999998	-0.06871645629999999	0.033953945299999996	0.0979626324	-0.0116947677	0.0100482995	-0.11961555039999999	0.1046675407	-0.0339394977	-0.0132183977	-0.055409949900000005	0.0143250031	-0.0169559393	0.0762994135	0.011611705	-0.0041744258	0.023116164900000003	-0.1393182144	0.0337858251	0.0545380262	0.0330597273	-0.0084824646	0.0712027501	0.0050199827	0.0683166369	-0.1350871016	0.006242886800000001	-0.0415218723	0.0190872303	-0.0935925155	-0.0062848156	0.0746487621	-0.13663957470000002	0.0284883877	-0.0072367648	0.0342850035	-0.0758483715	0.0677343327	-0.0076763614	0.109533859	0.016789622	0.0621749575	-0.0491487577	0.056645752	-0.0844089997	0.020979554900000003	-0.0557680376	0.0825112715	0.0215367817	-0.0727046407	0.0827682092	0.0504554693	0.007375930500000002	0.0346508172	0.1025402827	0.0019425137	-0.043176854800000004	-0.0233660242	0.09183680720000001	-0.057635035599999995	0.0142618481	0.046915902300000006	-0.08447580199999999	-0.1675517256	0.0102089889	0.0251804835	-0.025500278900000003	0.0713385749	-0.0383841988	-0.049250158499999995	-0.0303543314	-0.010458713599999999	0.08546208890000001	0.0063041298	0.0366553481	-0.0843251087	-0.0043744332	0.0717055984	-0.0394720983	0.020566759	0.0689879455	-0.0781816489	-0.013923020900000001	-0.0199042517	0.0760468362	-0.0266897442	-0.1093977275	0.000569856	0.013395155999999998	0.00017943020426433595	3.24735860736e-07	-0.0145648	4.0700000000001145e-05	1.6564900000000936e-09	0.00021213339904	0.0166638	0.049308	0.002431278864	0.00027768223044	-0.000498333	-7.173499999999996e-05	2.48335778889e-07	5.145910224999994e-09	-0.0	0.000259072	0.0	6.7118301184e-08	-0.000433132	0.0	1.87603329424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31085.23828125	-182.03125	33135.3759765625	966292039.0020905	18756.232421875	-30.173828125	351796254.66339487	910.459903717041	19948.44140625	-34.01953125	1157.3285064697266	397940314.5385895	1.078718	20.752413	0.053400254	-0.071318152	0.059833754800000014	0.0858699384	-0.0408549523	0.0291381843	-0.1724803109	0.0069550315	0.0126719034	0.0386463744	0.10896429630000001	-0.012693168000000001	0.0159703123	-0.0052523158	-0.0754338636	0.0049167812	-0.0194496361	-0.095174749	-0.0134280354	0.0842217967	-0.1078680668	0.0201767261	-0.046247020300000004	0.15450562029999998	-0.0883042772	0.016285588	-0.08651562619999999	0.1613594855	0.0075934901	-0.0081408197	-0.0069481349	0.050917786900000005	0.0671764581	0.012117026000000001	0.1125219042	0.0221848981	0.0728420225	-0.0857918948	-0.0407623876	-0.11425514140000001	0.0019671983	-0.0692875294	-0.0241430815	-0.0451374853	0.1222597543	-0.06528469519999999	0.0165375335	-0.0581603096	0.0812208227	0.0550808823	0.023384151699999998	-0.07851222669999999	-0.1264650727	0.1033160134	0.1129132435	0.0043069127	0.028014132200000003	0.1078751775	0.0452443376	0.037485359700000005	0.0147040129	-0.0388528369	0.0430069791	-0.0634719134	-0.027723411099999998	-0.0529768	0.1795270371	0.029704860299999997	-0.0437895388	-0.10284728119999999	0.09286047369999999	0.0055839908	0.15569711449999998	-0.0048665135	-0.0334578209	-0.1225517391	0.0145560416	-0.0300796487	0.0592786807	0.10969341	-0.001540045	0.056131314	-0.0961991067	-0.0025158110999999998	0.1138552272	-0.0625773962	0.1181178356	-0.0602707216	0.0739650738	-0.2012004683	-0.0945511527	-0.0155297827	-0.054659048200000004	-0.0457643115	0.0705615357	-0.1023428453	0.0738148754	-0.0321859012	-0.11285322490000001	0.00310008	0.002530224	6.402033490175999e-06	9.6104960064e-06	-0.00560857	0.008956229999999999	8.021405581289997e-05	3.1456057444900004e-05	0.0310533	0.014389500000000003	0.00020705771025000008	0.00096430744089	-0.000886815	-0.00038848199999999994	7.86440844225e-07	1.50918264324e-07	-0.0	0.0	0.0	0.0	-0.000271128	0.000162004	7.351039238399997e-08	2.6245296015999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31186.10546875	100.8671875	10174.189514160156	972573174.3079988	18792.6015625	36.369140625	353161873.48687744	1322.7143898010256	19951.80859375	3.3671875	11.33795166015625	398074666.1616364	1.080564	20.787928	0.11085057	-0.0095445739	-0.00672556	0.0185635543	-0.0096302732	0.022029970899999998	0.00038721169999999996	-0.026258635	0.0792173001	-0.0316184001	0.0771281649	-0.1199990923	-0.0700718467	-0.0011086575999999999	-0.08309067469999999	-0.0268710658	0.034297182999999995	-0.0486843789	0.032008583199999996	0.060404325099999996	-0.0423164796	-0.0085817974	0.0510690034	-0.1330963261	-0.014431908899999997	-0.058387360599999986	0.021495820099999997	0.1001056614	0.061269056900000014	-0.002490475	-0.0780133207	-0.0359638727	0.0140039417	-0.11602351960000001	-0.0729817296	0.0555880532	-0.1757793395	0.1532849818	0.0213446552	-0.0547122223	-0.0363692655	-0.0243680833	0.1651460298	0.0970531332	-0.028677366800000006	-0.009517442099999999	0.0023853318	0.0174219705	-0.047828725999999995	0.0703525044	0.0003986128	0.052059295199999994	-0.0576897337	0.0410989436	0.0392748354	-0.022666651200000002	0.05920988820000001	0.0738469222	-0.05901035900000001	0.081600819	-0.042954036200000004	-0.0022842224	-0.0411158442	-0.0457034242	-0.07248848150000001	0.018644085	-0.014155463	0.0367552321	0.0936536742	-0.14906087269999999	-0.0625725763	0.1202046348	-0.0811312869	-0.018676569599999998	-0.04550791059999999	0.187014441	0.1228605342	-0.014959546399999999	-0.0304306965	-0.0016770364000000002	0.0815119044	0.100304133	-0.04367126440000002	0.08417811380000001	0.0174067717	0.028751583900000002	0.0094699193	-0.17895778629999998	-0.042181839400000004	0.09524410330000001	-0.1588382524	0.0371487504	-0.0862238156	0.0122965055	-0.009252868000000001	0.1153220648	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.00413037	-0.00723045	5.22794072025e-05	1.7059956336900005e-05	0.034342800000000014	0.039951370000000014	0.0015961119648769005	0.0011794279118400007	0.003618	-0.027435300000000003	0.0007526956860900003	1.3089924e-05	-0.0005932	0.000293615	3.5188624e-07	8.6209768225e-08	-0.000354396	-0.000354396	1.2559652481600002e-07	1.2559652481600002e-07	-0.00019447	7.665799999999997e-05	3.78185809e-08	5.876448963999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31294.80078125	108.6953125	11814.670959472656	979364555.9381256	18791.146484375	-1.455078125	353107186.19723886	2.117252349853516	19947.818359375	-3.990234375	15.92197036743164	397915457.2986183	1.25948	24.229914	0.05175014	-0.0188979689	-0.060532308	0.0315062775	-0.0145337488	-0.0267865018	0.0048854125	-0.0219247442	-0.0136391372	-0.1247201871	0.1702462746	0.0737437254	0.0003037751	0.0427628483	0.0979160932	0.0104535133	-0.035518092	0.13145190869999998	-0.0997541584	0.0551648929	0.0673943173	0.06162136360000001	0.0624016687	0.07532706980000001	-0.0424722201	0.0028815565999999997	0.0742727581	-0.1025054943	-0.0698379629	-0.1104287146	0.013379678600000002	-0.15059877359999999	0.1606721784	0.0312782785	0.0906245342	0.0621037671	0.1206132809	0.0730801318	-0.0062075472	0.0802638982	0.0229864102	-0.076124967	-0.0497535858	0.0713265559	0.005715811899999999	-0.005771691999999999	-0.027046853399999998	0.0423753871	-0.1145101895	0.1686322248	0.021743878799999998	-0.0408756592	-0.028608763	0.028482620099999998	-0.0332886767	0.0116542015	-0.027028132200000003	-0.06618556769999999	0.1086999833	0.11673804730000001	-0.0817203007	0.11263132460000001	0.0823558504	0.0225226341	0.10755769470000001	0.1459352074	-0.0392809753	-0.0629480281	0.0023671547	-0.0935731569	0.092967182	-0.05554752809999999	-0.0992833066	0.0764684999	-0.0333314055	-0.2076545814	0.0319723399	-0.10561165119999999	0.0334243877	0.016990420200000002	0.041872076	-0.023583632900000002	0.06862808690000001	0.07137417230000001	-0.08597217539999999	-0.0008857577000000002	-0.0120579566	0.014639493500000001	0.0321878099	0.211438189	-0.0743114873	0.0123466904	-0.0468384674	-0.1223724665	-0.0681060614	-0.1469059418	0.069232268	-0.0429573403	-0.1181006348	-0.00555443	-0.0014240599999999993	2.0279468835999988e-06	3.08516926249e-05	0.0141475	-0.02019530000000001	0.00040785014209000027	0.00020015175625	0.00363051	1.2509999999999865e-05	1.5650009999999662e-10	1.31806028601e-05	-0.000972807	-0.00037960699999999996	9.46353459249e-07	1.4410147444900002e-07	-0.000250581	0.000103815	6.279083756099999e-08	1.0777554225e-08	-7.552659999999997e-05	0.00011894340000000004	5.704267307559995e-09	1.4147532403560007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31227.79296875	-67.0078125	4490.046936035156	975175053.6991119	18809.251953125	18.10546875	353787959.0361366	327.80799865722656	19924.7421875	-23.076171875	532.509708404541	396995351.23834234	1.191968	22.931124	0.11753099	0.006262377800000001	0.0068787148	-0.032486529199999996	-0.012770150400000001	-0.0140436822	-0.0195931979	0.0176193031	-0.0521872372	-0.0119147297	-0.0499623208	0.12290808269999999	0.0332116281	0.103369793	-0.0634732921	-0.013344024099999999	-0.008900739	0.0203008875	0.1439078672	0.0528938954	0.003407542	-0.1355585238	-0.026431281400000003	0.0545524633	0.0359996215	0.0057569288	-0.2071396282	0.07131322059999999	-0.0696631797	0.023796501600000002	0.1423911291	0.016734312	0.15627147060000002	0.0991209616	0.0465317721	-0.157273029	0.1174239637	0.1100421687	0.09886000789999999	0.11599815470000001	0.0890058749	-0.0076022708999999985	0.090764809	-0.0620451682	0.0210619899	-0.0043831571	-0.0089569504	-0.0071366114	0.010244480799999999	-0.0523256706	0.022699636699999998	-0.058176260199999996	0.0173187504	-0.012505941299999998	-0.0313344543	0.0125946654	0.0686186748	-0.028898655099999997	0.0814404056	-0.08847339859999999	0.016972356	0.054838139699999996	-0.0760364393	-0.1049636817	0.0542791068	-0.0792321879	0.0714643204	0.0276303854	-0.061699877	0.0869723335	-0.1980973969	0.021920968	0.1984134471	0.1352736014	0.0765950938	-0.09299866529999999	0.0973650619	0.105470743	0.1921342248	0.0530083779	0.0384815814	-0.05719710610000001	0.0059934901	-0.031315121099999996	0.021134672099999998	-0.0171793663	0.0163393537	0.1444984564	-0.11041810810000001	-0.0488971425	0.0738871602	0.0069930695999999995	0.0829152312	-0.1644606403	-0.0473257942	-0.1033069164	0.0668841029	-0.0482092939	-0.1198669825	0.0101586	0.01571303	0.0002468993117809	0.00010319715395999999	-0.0266263	-0.040773800000000006	0.00166250276644	0.0007089598516899999	0.0386406	0.035010089999999994	0.0012257064018080994	0.00149309596836	-0.000650042	0.00032276500000000003	4.22554601764e-07	1.0417724522500002e-07	-0.000316151	-6.556999999999997e-05	9.9951454801e-08	4.2994248999999975e-09	-0.000207873	-0.00013234639999999998	4.3211184129e-08	1.7515569592960003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31258.71484375	30.921875	956.162353515625	977107253.6828766	18799.4765625	-9.775390625	353420319.0239868	95.55826187133788	19957.0546875	32.3125	1044.09765625	398284031.79986566	0.9391640000000002	18.067671	0.04802969000000002	-0.012778043999999999	-0.0166892998	-0.0073003937	-0.016822515	-0.0285666708	-0.023360802599999998	0.008994244	0.0046598142	-0.017899300700000002	-0.0629606809	0.09346644890000001	0.061448865400000004	0.0755757002	-0.0109745622	0.048268389800000006	-0.05003573769999999	0.0543096011	-0.0091889739	-0.0874585622	-0.1473333655	-0.07878775269999999	0.1011089835	-0.11322462359999999	0.0009449409	0.1145912352	-0.1228018146	-0.1497160594	-0.057941333	0.004680542199999999	0.0049796785	0.0896333667	0.0536247667	-0.0699126212	-0.2498054023	-0.0810769309	-0.0881474999	0.034791329100000004	0.039445745899999995	0.0710532558	0.0017467168	0.002020309	0.0187259497	-0.0488311225	-0.060963217199999996	-0.010298952	-0.0295281275	-0.0018199866	0.0160792206	-0.0278494616	0.0210778729	-0.0203943571	-0.0021359625	0.038415475899999996	-0.0499484287	0.049231726399999995	0.0045261705	-0.0933462419	0.0400128632	-0.1818733038	0.056906223099999986	0.0234873821	0.0565870611	-0.0749124758	-0.0479379271	-0.0859448766	-0.0582599876	-0.1081851409	-0.013104946200000002	-0.0230477757	-0.055087595999999996	-0.280468772	0.0422090421	-0.0031703228999999996	0.0729816732	0.13174908429999999	0.0642472176	0.1305172634	-0.1066625223	0.0297973113	-0.0120903979	0.10453590619999999	0.1413930411	-0.07510135679999999	-0.044758047999999995	-0.020574198999999998	0.0165399861	-0.0068012604	-0.0154968585	-0.0346662531	0.0638134307	-0.0967596662	-0.19251572890000002	-0.0621503984	-0.0290985319	0.0777854378	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.0117811	0.0016225000000000007	2.6325062500000028e-06	0.00013879431721000002	-0.00397466	0.02265164	0.0005130967946896	1.5797922115599994e-05	0.040943699999999986	0.0023030999999999954	5.304269609999979e-06	0.0016763865696899994	-0.0007618560000000001	-0.00011181400000000012	5.804245647360001e-07	1.2502370596000028e-08	-0.0	0.000316151	0.0	9.9951454801e-08	-0.000206789	1.0839999999999917e-06	4.2761690520999996e-08	1.175055999999982e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
