csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
33304.65234375	-93.07421875	1109199867.7380524	8662.810195922852	20809.72265625	-36.435546875	433044557.03004456	1327.5490760803225	21184.6796875	-20.328125	448790653.4619751	413.232666015625	1.331789	21.648668	0.17617927	-0.0784541921	-0.0412676394	-0.0723737043	-0.0652093457	-0.1031477594	0.17027750530000002	-0.0601170808	-0.030619109	-0.06351266650000001	0.030463780299999996	-0.033358447799999996	0.052600133099999995	-0.1552370886	-0.0416567939	0.0679847024	0.034717435	-0.048468561900000005	-0.097003586	-0.1090953075	-0.1243862639	0.034941650299999995	-0.045503763200000005	0.0495417309	-0.0493554735	-0.073521372	-0.1160660259	0.0589146736	0.1841931446	0.0299673066	0.015458975	-0.0708510441	0.0512296284	0.028992297400000002	-0.052138076900000004	-0.0280794921	0.1123686303	-9.30861e-05	0.1509169037	-0.045421428300000004	-0.0202258513	0.020847008400000002	0.0396588056	-0.0197820779	0.2020360483	-0.1306752105	0.0498795686	0.032498593900000004	0.0777230572	-0.0683353722	-0.0091733883	-0.08602223619999999	-0.034659786899999996	-0.012174114199999999	0.00024047919999999997	-0.0331679418	-0.0536991312	-0.1112634489	0.0774713006	-0.1675531914	0.111957968	0.0131313847	-0.0970271484	-0.0714905611	-0.043376337	-0.0385029581	-0.0055880599	-0.1176951599	-0.0895405519	-0.060021627699999996	-0.0882388957	0.0796573268	-0.0928850075	0.0046426424	-0.0650011714	0.1135531004	0.0044263243	-0.12682140279999998	0.0545894584	-0.12015156460000001	-0.0041077556	-0.0617433962	0.1030314274	-0.0713123884	-0.027170239900000004	0.1502594925	-0.0825177463	0.09798763880000001	-0.0533932288	0.0367764277	0.0199068358	0.0157138815	0.0147098615	0.029455123399999998	-0.055794935999999996	0.034050616400000004	-0.103609077	0.1643056003	-0.1057234408	0.084171323	-0.09087256710000001	-0.026205966400000003	-0.0838868825	0.10396461130000001	0.0558879609	-0.0084904876	0.00076553	-0.01737907	5.860361809000001e-07	0.0003020320740649	0.0408325	0.0876161	0.00767658097921	0.00166729305625	-0.0428095	0.024365	0.0005936532249999999	0.00183265329025	0.000200207	0.0006865710000000001	4.0082842849000014e-08	4.713797380410001e-07	0.0007234239999999999	-6.04360000000002e-05	3.6525100960000233e-09	5.233422837759997e-07	-3.8938e-05	-0.000189375	1.5161678439999998e-09	3.5862890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33355.28125	50.62890625	1112574787.2666016	2563.286148071289	20812.697265625	2.974609375	433168367.4705544	8.84830093383789	21235.251953125	50.572265625	450935925.5126991	2557.554050445557	1.318539	21.433279	0.127486915	-0.0886995207	-0.022160324500000002	-0.0066514352	-0.0873858306	-0.060175501900000004	0.0516583928	-0.0118654902	0.0328049044	-0.0264849034	0.0143376247	-0.121199365	-0.0553464718	-0.0512211658	0.0518350621	0.09817794279999999	-0.136367955	-0.1001429008	-0.0344405223	-0.1310113041	-0.0848456924	0.0053696203	-0.1516216021	-0.019575014499999998	-0.0729723462	-0.057129073600000004	-0.1099167623	0.0562677662	0.0262773582	0.0713523024	0.0082050006	0.065460582	-0.0040307644	-0.0524296983	0.028357357799999997	-0.0328739521	0.0353134051	0.0057833878	0.0804226117	-0.1196399915	-0.0347299296	-0.024690883700000003	0.0098138586	0.016772823200000002	-0.0769907212	-0.0403731799	-0.026035444300000002	0.0543074877	-0.040684415099999996	-0.0814978909	-0.023329677599999998	-0.0373242923	0.080520332	-0.008830155400000001	0.0020384194000000002	-0.0031013971	-0.0515677517	-0.08494300789999999	-0.0205016485	-0.09323938970000001	0.0373754467	0.0243531492	-0.013249686399999999	-0.0228632177	-0.0740337928	0.08735668880000001	0.042335802199999994	0.0327081917	-0.0926094109	0.05807148190000001	-0.160665903	0.001054458	-0.0445709745	-0.0915631722	-0.0412910816	0.14719541949999998	0.046386864699999995	-0.1250353318	0.0373526161	0.0083372784	-0.0237763772	-0.041552489399999996	0.0823636797	-0.0813688204	0.0379047027	0.0515776837	-0.014711502900000001	0.1456477843	-0.0502993454	-0.009769598	-0.0045742021	0.030576985600000002	0.0674980594	-0.057106020800000004	-0.0204737815	-0.044936139900000005	-0.021866853199999998	0.0044596107	0.1412133109	-0.0898431245	0.11669734	0.0190410868	-0.0420725766	0.1024636685	0.05079681900000002	-0.0169396104	0.006348899999999999	0.005583369999999999	4.0308531209999986e-05	3.117402055689999e-05	-0.0436006	-0.0844331	0.007128948375609998	0.00190101232036	-0.0369106	0.0058988999999999995	3.479702120999998e-05	0.0013623923923600002	8.573709999999999e-05	-0.00011446990000000005	7.350850316409998e-09	1.3103358006010006e-08	0.000379117	-0.00034430699999999986	1.185473102489999e-07	1.4372969968900002e-07	0.000133716	0.000172654	1.7879968656e-08	2.9809403716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33338.26953125	-17.01171875	1111440215.338272	289.3985748291016	20831.037109375	18.33984375	433932107.0521584	336.34986877441406	21241.638671875	6.38671875	451207213.4664955	40.79017639160156	1.094926	17.798388	0.10650951445000001	-0.1281377325	0.046168134000000007	0.0047942431	-0.11953577720000001	0.0350208371	0.0029905990999999996	-0.008117624300000001	-0.0216728455	-0.0150897602	-0.016035061200000002	-0.0761182095	-0.0057846575	-0.041322055499999996	0.014483543400000003	0.0045189596000000005	-0.1304715887	0.027565237599999997	-0.125080725	-0.0489929856	-0.06823974070000001	0.1408230468	0.0030383190000000003	0.0544170046	0.042742036399999996	-0.0454182216	-0.1013479318	-0.0702737906	0.007301732900000002	-0.0997546602	0.0278733148	0.0863351938	-0.0371447995	-0.0241999406	0.08762369119999999	-0.0774934392	0.0900316484	-0.06605470969999999	-0.10432899429999999	0.0592451179	0.004308669	-0.0406036686	0.10272380869999999	-0.0761655416	0.0067087506000000005	-0.049662779000000004	0.0764023586	-0.0034798486	-0.1028019663	-0.1299273711	0.034341492200000004	-0.0119852306	0.0393988835	0.0154907137	0.0576072188	-0.05199527	0.0521188146	-0.0135649272	-0.0945329499	-0.0701613291	-0.0149964921	0.0033262649	-0.025950284100000002	-0.0622756122	-0.0618747486	0.060442388799999996	-0.0062947744	0.0197109534	-0.037995532799999995	0.0968686951	-0.1254654687	-0.0189533248	-0.0916427795	0.1067857916	-0.046107566600000004	-0.0099325255	-0.2024835823	-0.0238647632	0.010834028	-0.1249006623	0.006190632	-0.0013138212	-0.1260218101	-0.10200460550000001	-0.009894869799999999	-0.1329856334	0.0388405784	0.0646131539	-0.0546111006	0.0448101775	-0.0392930388	0.0783687465	0.0370047442	0.0015133689999999999	0.0914568756	0.0040417859999999995	-0.046627887300000004	0.0155775319	0.007837948	0.000668251	0.10354145449999999	0.026137451000000003	0.1040993579	0.1009072399	0.0455956625	-0.025306205099999996	0.01194	0.0055911000000000025	0.00014256360000000005	3.126039921000002e-05	-0.00597041	0.03763019	0.0014160311994360995	3.56457955681e-05	-0.0242708	0.012639800000000005	0.00015976454404000007	0.0005890717326399999	3.92611e-07	-8.534448899999999e-05	1.54143397321e-13	7.28368180267112e-09	-0.000115428	-0.000494545	2.44574757025e-07	1.3323623184e-08	0.000566795	0.0004330790000000001	3.2125657202500003e-07	1.8755742024100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33351.9765625	13.70703125	1112354340.6255493	187.88270568847656	20816.1640625	-14.873046875	433312686.2769165	221.20752334594727	21216.048828125	-25.58984375	450120727.8773842	654.8401031494142	1.115258	18.128891	0.06528247944999999	-0.0484067142	0.14072656279999998	0.037329572400000004	-0.06295587379999999	0.0310638036	-0.0319119276	-0.0623623927	-0.1306231768	-0.0726777258	-0.0027298671999999996	-0.1246654418	0.032631517400000004	0.020816638000000002	-0.0255463921	-0.13311769310000002	-0.025484373799999998	0.0802545558	0.1536896966	-0.0965624403	0.1458293089	0.1353788952	-0.0280150559	-0.0324303824	0.0236728433	0.0186556855	-0.0293515102	0.05750970070000001	-0.112538699	-0.030706493999999997	0.0615044941	0.2428962498	0.16007592210000002	-0.0371673115	0.0474507483	0.0556068787	-0.0608960771	0.055713146500000005	0.025032791699999998	0.0633476127	0.0398049035	0.0483460844	0.037184740099999995	-0.0518734647	0.0270410108	-0.09259194679999999	0.0522125103	-0.023021982200000003	0.1572126562	-0.0386993761	0.1059115358	0.0387196892	0.059408238899999986	0.0656636857	0.1418183975	-0.0849479946	-0.0311763976	-0.023633314300000003	-0.0844262715	0.0124846714	0.0688777801	0.0134636003	-0.1123605956	-0.1276579919	-0.0668083686	0.0037955123999999997	-0.1148138495	0.0718355062	0.1940870975	0.12340152800000001	-0.0335079528	-0.15413918769999999	0.0073274740000000005	0.08846748	0.0421568795	-0.0304139448	0.1262183218	0.0087061469	0.0156314696	0.013064786	-0.1572346093	0.0210672704	-0.0695263129	-0.16716872900000002	-0.051943210999999996	-0.12072021720000001	0.0428108806	-0.0195859828	0.0342562481	-0.09891938089999999	-0.1266898303	-0.11334881460000001	0.0749489951	-0.1514870139	0.1445813868	0.0443148962	-0.0239995888	-0.1457302335	-0.008189374499999999	-0.012853585	0.0350544667	0.011689886699999999	0.19231792600000008	0.0992961682	0.040295756	-0.0335495105	0.00582154	-0.006118460000000001	3.38903279716e-05	3.7435552771600015e-05	-0.0396536	-0.033683189999999995	0.0011345572885760994	0.00157240799296	-0.0294631	-0.005192299999999997	2.695997928999997e-05	0.0008680742616099998	0.000134004	0.000133611389	1.7957072015999995e-08	1.7852003270509316e-08	5.486220000000001e-05	0.00017029019999999998	2.8998752216039996e-08	3.009860988840001e-09	0.000464926	-0.00010186900000000004	2.1615618547600001e-07	1.0377293161000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33399.6171875	47.640625	1115534428.2715454	2269.629150390625	20829.0390625	12.875	433848868.2671509	165.765625	21191.41015625	-24.638671875	449075864.4104157	607.064151763916	1.099565	17.873791	0.03682134	0.0750619465	0.08447577619999999	0.0482951476	0.026201693300000002	0.09356704490000001	-0.0909186211	-0.0045457659	-0.070634322	-0.0948841948	0.07776562969999999	-0.1656019375	-0.10577348859999999	0.035665439300000004	-0.0009732341	0.1294006865	-0.007259526	0.039256333	0.17631933940000002	0.04222021769999999	0.15696944029999998	0.0423884581	-0.044487447699999995	-0.09031234199999999	0.040538814900000004	0.1722688281	-0.0498307109	-0.1150003	0.0702381275	-0.044475179100000005	0.0213754341	-0.0784911392	-0.13173921130000002	0.1123311315	-0.0774330745	0.0089508796	0.0662779284	0.0131573389	0.1074441099	-0.030689455	0.10417524560000001	-0.1103342833	0.09791690460000001	-0.0043040579999999995	-0.11151850099999999	-0.0152958108	0.1050999418	0.10427404470000001	-0.050832680400000003	0.0561734322	0.0981665106	0.10522320880000001	0.0082337313	0.0526822318	0.13558393289999998	-0.07229904	-0.19425747100000001	0.0579792099	-0.07921910019999999	0.073724535	0.028610635699999998	0.0870825748	-0.0869038601	-0.0092859486	-0.13190679660000001	0.08687026210000001	0.16745162060000002	0.027038387400000002	-0.054936793	-0.0064218701	0.0346601832	-0.1519883152	0.09812012490000001	-0.0157082612	0.0487376489	0.035899162400000004	0.12983452869999998	0.2357668855	0.0338598543	-0.0923510522	0.1287931457	-0.03858282	-0.0295786391	0.0354744937	-0.17923510739999998	-0.0163460074	0.0874259719	0.0722546643	-0.0534437775	-0.0299362886	0.0196398069	-0.0337703403	-0.049893596799999995	-0.048296094299999995	0.09646756849999999	-0.0393813227	0.1308119913	0.0773480908	0.0102043642	-0.1881496486	-0.003904646	-0.1320274914	0.0236753697	0.0976313259	0.0349085778	-0.041629366099999995	0.00546575	-0.00035578999999999987	2.9874423062500006e-05	1.2658652409999996e-07	-0.032881699999999986	0.006771900000000004	4.585862961000006e-05	0.0010812061948899997	-0.0445332	-0.015070100000000006	0.0002271079140100002	0.00198320590224	8.48012e-05	-4.920279999999998e-05	7.191243521440001e-09	2.4209155278399987e-09	-8.598499999999997e-05	-0.00014084719999999998	1.9837933747839996e-08	7.393420224999996e-09	0.000362505	-0.000102421	1.31409875025e-07	1.0490061240999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33318.0	-81.6171875	1110089124.0	6661.365295410156	20830.009765625	0.970703125	433889306.83603287	0.9422645568847656	21171.3046875	-20.10546875	448224142.1709595	404.22987365722656	1.051956	17.099895	0.04644802224999999	0.1084005161	0.019835767	-0.021173158799999998	0.0738818971	0.0973266302	-0.11113832970000001	-0.0152874902	-0.031464477000000005	-0.1687496279	0.0523661262	0.013139752	-0.09375407699999999	0.042601634000000006	0.0169993908	0.095073101	-0.0055292114	0.057559288300000004	-0.0468185313	-0.1431651901	0.029248737799999997	0.0983565123	-0.10356152060000001	0.1303587132	-0.058372781	-0.0150912642	0.0755586099	-0.0802328961	0.0157083303	0.0315860154	-0.2014704823	-0.0948975986	-0.0810545706	0.12488546060000001	-0.0060347212	0.1157630364	-0.1527694003	0.08607569539999999	-0.099340415	0.049551100099999995	0.1765477196	-0.0320973065	0.05879311690000001	0.045854056799999994	-0.120270158	-0.1241145345	-0.17413046629999998	-0.08897250279999999	-0.0844590538	0.0849292218	0.042095231500000004	0.0901217892	-0.1298457274	0.0595064762	0.09508798539999999	-0.08101627559999999	-0.0643751576	0.0951555781	-0.050351701299999996	0.1194621673	0.0829864262	0.1198853437	-0.0780910584	0.0179030078	0.0642052652	0.0410192349	0.13920464529999999	-0.0055122725	-0.1117617233	0.0323571913	0.021281474100000003	-0.2165749572	0.020224929699999998	0.1412210096	-0.13693659460000002	0.0996385677	0.1015881607	-0.1733795759	-0.0203148019	0.0591913369	0.1583526338	0.024866843700000002	0.0714307882	0.09855614929999999	-0.0620426763	-0.010101447900000001	-0.036509722200000004	-0.1987445046	-0.045230797	0.1260668228	-0.1765487591	0.0520935496	0.0115751276	-0.0661685517	0.0325984494	0.0620760391	0.1115422905	-0.0841910744	0.08828370199999999	0.1223932181	-0.09302589060000001	0.010804328899999998	0.038868519500000004	0.0959136145	0.0294457954	-0.049506407599999996	0.000693963	-0.004771787	4.815846453689999e-07	2.2769951173369006e-05	-0.0436008	-0.01071910000000001	0.0001148991048100002	0.00190102976064	-0.0366035	0.007929699999999998	6.288014208999997e-05	0.0013398162122500005	0.00024697200000000003	0.00016217080000000006	6.099516878400002e-08	2.629936837264001e-08	-6.240950000000001e-07	8.536090499999997e-05	7.2864841024190205e-09	3.894945690250001e-13	0.000149488	-0.000213017	2.2346662144e-08	4.5376242289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33298.04296875	-19.95703125	1108759665.5487213	398.28309631347656	20832.833984375	2.82421875	434006971.82052994	7.976211547851562	21183.609375	12.3046875	448745306.1525879	151.40533447265625	0.982077	15.96398	0.05048107525000002	0.1173296947	-0.0414964508	-0.0068667398	0.0964359819	0.022764077200000003	-0.055051436399999994	0.053045156600000004	0.013890671399999999	-0.0847030713	0.0674145986	-0.0836846438	-0.0354949241	-0.027549344700000002	0.10079441089999999	-0.125729814	0.0936889053	0.018503204	-0.007071900600000002	-0.0589088884	-0.0021044423000000003	-0.013453804	-0.027278251099999998	0.035676187799999995	0.07709261719999999	-0.09086603060000001	-0.0833635209	-0.0026679626	0.1022723915	0.052669360400000004	-0.0134636464	0.0255959966	0.12321895869999999	-0.0466668668	-0.030012090699999997	-0.0657092831	0.1177855341	0.028215472400000007	0.075813517	0.1389399489	-0.048056478099999994	0.0416595111	0.0207637926	0.0366159242	0.0508669488	-0.0695845363	0.0180087953	0.1011258126	-0.0187460654	0.08956067699999999	-0.0522321967	0.029565385299999997	-0.0347766844	0.100721474	0.10579941289999999	-0.04457846309999999	0.0633405646	0.0705097895	0.0419680834	0.0911238853	0.035389008	0.1293380156	-0.06516401849999999	0.0033561008	-0.0486667649	0.0745686426	-0.013808230500000001	0.11054736710000004	0.08485273539999999	-0.0930738894	0.0074717728	0.027122355	-0.0668872819	-0.027155147799999998	-0.073664664	-0.0483473378	-0.0050313724	0.0228794506	0.058064048	-0.0763767915	-0.0620674513	-0.0190927005	0.0267452718	-0.1128255808	-0.06942830650000001	0.0919016718	-0.0662897131	-0.009291367	-0.0092116984	8.87726e-05	-0.0290192043	0.0872065749	0.10802874779999999	-0.0598033847	-0.0859567827	-0.0051474779	-0.0510071	0.0287494526	-0.1651369119	0.0408133476	0.0064338499	-0.1109112242	0.08030153849999999	0.0941439642	0.02391924	-0.0571422589	0.0006853580000000001	-8.604999999999963e-06	4.69715588164e-07	7.404602499999936e-11	-0.0316871	0.011913700000000006	0.00014193624769000016	0.0010040723064099998	-0.0500367	-0.013433199999999992	0.0001804508622399998	0.00250367134689	8.780020000000001e-05	-0.00015917180000000005	7.708875120040002e-09	2.5335661915240008e-08	-1.6368699999999998e-05	-1.5744605e-05	2.4789258660602497e-10	2.679343396899999e-10	0.0004770830000000001	0.00032759500000000013	2.2760818888900004e-07	1.0731848402500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33343.0390625	44.99609375	1111758253.9234009	2024.648452758789	20825.255859375	-7.578125	433691281.6084328	57.427978515625	21194.767578125	11.158203125	449218172.6907387	124.50549697875977	1.0625190000000002	17.271591	0.113759708	0.0936194508	-0.0868489294	0.0037851008000000003	0.0734793347	0.0168503832	-0.1288794849	0.0192568551	0.1293883183	-0.038807616600000004	0.056097744299999995	-0.07646554679999999	-0.0729374527	-0.039464401499999996	-0.0802190518	-0.0728698431	-0.08283624490000001	0.0668261245	0.0597122846	0.012809889199999999	-0.1578919407	-0.2084852889	-0.143755742	-0.11979066	0.00023589369999999998	-0.0117257717	0.21159864260000005	0.0916035064	-0.09480460869999999	-0.07470298809999999	-0.13288532320000002	-0.1341472544	0.166166958	-0.0864605749	-0.11312780830000001	-0.2009475382	-0.0037903073	0.0608992192	0.1562850576	0.1111532644	-0.0082670787	-0.0213729024	-0.1185003593	-0.028041166200000002	-0.0112818344	-0.0684765137	-0.1468214448	0.0016750739	0.0054362312	0.0853584159	-0.1275546203	-0.0083002207	0.0685121668	-0.0107924529	-0.08164394950000001	-0.0773949969	-0.0072012909999999986	0.04560904440000002	-0.0329700151	0.1247610969	0.056570379299999994	0.0988933385	0.0350464118	0.1249100482	-0.0715526545	0.1136156545	0.0245831081	-0.0469252092	-0.0414799524	-0.0389694876	-0.0677217546	0.2518113129	0.105435911	-0.055366652800000006	-0.049743254400000006	-0.0349434906	0.1276972764	-0.0754965752	-0.0754555491	-0.044027159	-0.19662373309999998	0.11274079810000001	-0.0232621314	-0.093127432	0.0736035285	0.1225924959	-0.0161482747	-0.18072738489999998	0.0045751862	0.1436780346	0.2268822945	-0.0738126248	-0.0456976618	-0.1985673457	0.026793735099999997	0.11488117	-0.09352989390000001	-0.053348833600000006	0.0547752656	0.005613970699999999	-0.0006544540000000001	0.0261890625	0.0204285906	0.0923233333	0.0183408808	-0.0644997188	-0.0191601	-0.019845458	0.00036710943201	0.000393842203229764	-0.0435726	-0.011885500000000007	0.00014126511025000017	0.0018985714707600004	-0.08480179999999997	-0.034765099999999965	0.001208612178009998	0.007191345283239996	-0.000255612	-0.00034341220000000004	6.5337494544e-08	1.1793193910884006e-07	5.486220000000001e-05	7.12309e-05	5.073841114810001e-09	3.009860988840001e-09	-5.35469e-05	-0.0005306299	2.867270499609999e-09	2.8156809077401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33279.3828125	-63.65625	1107517320.3809204	4052.1181640625	20838.98046875	13.724609375	434263106.976944	188.3649024963379	21227.591796875	32.82421875	450610653.4947548	1077.4293365478516	1.120682	18.21706	0.090724415	0.0667606001	-0.0947095981	-0.0024020839	0.0585603521	0.055552683	-0.1284067409	0.007404113199999999	0.1541740846	-0.0201247958	-0.081233049	-0.0500569731	0.0020872646	-0.10140312300000001	0.0169840929	-0.1516840381	-0.0760077289	0.0467316746	0.0654505588	-0.0499651107	0.037223106	0.010022064399999999	-0.0617506446	0.0106724318	0.057865049	-0.0121106564	0.0050363492999999995	-0.056666057199999995	0.0936389534	-0.09276685949999999	0.0415817172	-0.021619445	0.1434902189	-0.0629196043	-0.0775180887	-0.09454364369999999	-0.06804158769999999	-0.0318703464	0.0335564293	-0.13822458140000002	-0.0173001318	0.11961662880000001	0.0069714087	-0.017604611000000003	-0.0612243839	0.0050385792	-0.012581437800000001	-0.030665577000000006	-0.08941108589999999	0.0626430104	-0.107954041	-0.023298026200000002	-0.0061767204	-0.0777829775	-0.032103062599999996	-0.0013594517	0.049415511100000004	0.08674009199999999	-0.05803608320000001	0.1167713019	0.0320160815	0.0948236605	0.11165091810000001	0.0033280804	-0.0972999184	0.0491903294	-0.17425501359999998	0.0611834362	0.0035372910999999997	-0.00547503	-0.016902861499999998	0.0103872388	0.030238742000000002	0.0451164897	-0.0287108233	-0.0345525082	0.0364892836	-0.0566233011	0.1061856004	-0.1117832283	-0.09020281289999996	-0.1065806958	-0.1140324542	-0.0387030297	0.027917651800000002	0.0228620356	-0.1390788759	0.022583806499999998	0.11085447529999999	-0.0137460184	-0.0292214198	0.1325464086	-0.0751119539	-0.0133380915	0.029414040099999997	0.0533040921	0.030750073500000006	0.0067720024	-0.058062949100000004	0.0181301923	0.0372683429	-0.051353795199999996	0.07899069110000001	0.0904527076	0.0127227994	-0.07154294259999999	-0.00376994	0.01539016	1.4212447603599996e-05	0.0002368570248256	-0.0251584	0.0184142	0.00033908276164000014	0.0006329450905599999	-0.059381	0.025420799999999973	0.0006462170726399988	0.0035261031609999994	0.00014220700000000002	0.000397819	2.0222830849000003e-08	1.5825995676099998e-07	5.486220000000001e-05	0.0	0.0	3.009860988840001e-09	-0.000285713	-0.0002321661	8.163191836900001e-08	5.390109798921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33265.34765625	-14.03515625	1106583354.6911774	196.9856109619141	20830.4140625	-8.56640625	433906150.01519775	73.38331604003906	21208.953125	-18.638671875	449819692.65844727	347.400089263916	1.132998	18.417257	0.07977407499999999	0.07790966740000001	-0.0692924204	-0.0436221204	0.085947935	0.0216512597	-0.1047101592	-0.0581957512	0.1443844215	0.0279988766	-0.1096012475	-0.0957941414	0.0042533062	-0.0124213299	0.0629032507	-0.0982080927	0.007471610799999999	0.1712380068	0.15654604119999999	-0.20432447	0.0628558672	-0.0539023053	-0.0860241934	-0.06282810679999999	-0.011962276	-0.0157567101	-0.0597057495	0.1814885775	0.020800866799999998	0.0003038567	-0.0733329774	-0.1791417854	0.1263963263	0.21242764760000002	0.1199456558	0.0372518744	0.035168608500000004	-0.1451672233	-0.1298307765	-0.0414928272	-0.0063894877	-0.0223370994	0.0246773923	0.0221396546	0.13300527269999998	0.0594057784	0.1316101406	0.0719477282	0.0751144501	0.0866549213	-0.1056592111	-0.0647934501	0.029690525099999997	-0.051249526	0.010743817	0.0642024965	0.0420122483	0.07058095660000001	-0.015295493700000001	0.12532581710000001	0.1022266927	0.009454038599999999	0.15298893060000002	-0.026402988999999998	-0.1024035167	0.0202035326	-0.026465411499999997	0.17898544940000002	0.1306074925	0.0506570932	-0.0042541941	0.0458281754	-0.0005802123000000001	0.08089520389999999	-0.1033106324	0.1168247883	0.244107198	-0.045385235	0.0342349808	0.0065199294999999996	-0.0082081255	-0.0093170066	0.1235579522	0.0233746296	0.1911364022	-0.0907214069	0.2112296267	-0.0374508369	0.0502030061	0.021437377400000002	0.0522201037	0.17888805730000001	0.0184022585	0.1384243031	-0.06382737570000001	-0.06482648769999999	-0.07777143	0.118352585	-0.10794488349999999	-0.0039330452000000005	0.0888047677	-0.1142039584	-0.0544421305	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0015018	0.00226814	2.2554032400000004e-06	5.1444590596e-06	0.00489265	0.030051050000000006	0.0009030656061025002	2.39380240225e-05	-0.06851360000000001	-0.009132600000000013	8.340438276000021e-05	0.004694113384960001	0.000400987	0.0002587799999999999	1.6079057416899992e-07	6.696708839999995e-08	0.00023174	0.00017687779999999998	3.1285756132839987e-08	5.37034276e-08	4.50749e-05	0.0003307879	2.03174661001e-09	1.0942063478641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
