csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
34324.76953125	187.765625	35255.929931640625	1178189803.3734286	22402.482421875	11.099609375	123.20132827758788	501871218.6624184	22958.93359375	168.361328125	527112631.7622223	28345.53680801392	1.233945	22.836205	0.159197755	0.0701837084	-0.13707654	0.0578930954	0.1846918528	0.029813985499999997	0.1556850592	0.0182741204	0.0867613789	-0.0130529062	-0.0310770204	-0.0197057399	-0.030398886099999998	0.0016480762	0.0273148902	0.0697171789	-0.07884738599999999	0.1346232625	0.23497458989999997	-0.0142192417	-0.2304221402	-0.1015902015	-0.1010587416	-0.1160218837	-0.0636073103	-0.019585548600000002	-0.0414930096	-0.070033364	0.0223859179	-0.008766956999999999	0.0439094867	-0.0498302101	-0.059212138399999996	0.0163969746	-0.0193925081	-0.021901909900000002	0.0146150495	0.12265713339999999	0.0176190477	-0.025422105	0.061890353099999997	-0.0580073467	-0.0047560241	0.05721865900000001	-0.0447475842	0.0621042951	-0.0668181349	0.16972956739999998	0.0478738362	0.1804267877	-0.022100923300000002	0.1393174075	0.022884657200000002	-0.0719776515	0.0096617568	0.045876475	-0.00614512	0.0468724899	-0.0205012178	-0.07671261509999999	0.032994989100000004	0.035176407400000005	0.0154469299	0.14857645560000002	0.19879296219999998	-0.17659422760000001	0.2146333326	-0.0374803737	-0.1070015025	0.1474881023	0.025590091800000003	-0.0884815992	-0.0216357506	-0.0859724433	-0.049492832	0.042162096100000004	-0.0394362687	0.0561767629	0.0777987127	-0.0191548842	-0.023030618	0.0879885793	0.0107575073	0.022589277400000003	-0.0389466889	-0.0138584813	-0.0134169198	-0.0045794108	0.0409338784	-0.0972840484	0.0845511243	-0.0042478315	-0.0904527076	0.00120288	0.0024425	1.4469202944e-06	5.965806250000002e-06	0.00317168	-0.05540412	0.0030696165129744	1.00595540224e-05	-0.054034800000000015	-0.0769461	0.0029197596110400012	0.0059207023052099995	0.000197374	0.0002303567	3.8956495876000015e-08	5.306420923489001e-08	0.00033946800000000005	6.725700000000009e-05	4.523504049000013e-09	1.1523852302400005e-07	-0.000223279	0.000190487	3.628529716899999e-08	4.9853511841000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34594.390625	269.62109375	72695.53419494629	1196771862.7150881	22504.064453125	101.58203125	10318.909072875977	506432916.9104042	23048.294921875	89.361328125	531223898.8057289	7985.446964263916	1.372482	25.400055	0.133158915	0.1158899078	0.0404641304	-0.0755567394	-0.0871186532	0.1649106444	-0.0037785994	0.0356563073	0.0433610693	0.1235642656	0.0419520107	-0.046818577800000004	0.022040201800000003	-0.0254568043	-0.08492505869999999	0.0014207813	-0.0819359638	0.0507617249	0.058644970199999986	0.012561412	0.07553669360000001	0.0034000021	0.0062593245999999995	-0.0645882598	-0.014017142	0.011411678	-0.0084091352	-0.056141176200000004	-0.14280680140000002	-0.033227794399999996	-0.015278501000000003	0.0354742208	0.0851202809	0.0408977865	0.10220279730000001	-0.0537889494	0.1779719856	-0.0258272187	-0.023419699900000004	-0.10970324039999996	0.0554103291	-0.0209416392	-0.04823631	0.0300979342	-0.0086641365	0.1294683616	0.026518836	-0.0893794571	0.0186371216	-0.0793993434	0.1465343164	0.0130481374	0.0805867036	-0.0780514043	-0.0702838412	-0.053255135099999996	-0.0213533359	-0.0988061031	-0.0018961160999999998	0.0179724976	0.0612215104	0.0805255824	-0.02072637	0.0155368728	0.050985774000000005	-0.0236630036	-0.0767837056	-0.08530759	0.018021006000000003	0.08512382630000001	0.0775256862	-0.022612376	-0.0137657389	-0.10813442460000001	0.039029902400000004	-0.033470542	0.0145924434	0.0700878891	-0.1478389601	-0.02463479	-0.1020847793	-0.0263835958	0.0761529249	0.08710701130000001	0.033398519700000004	-0.0034088086	-0.0024367733	0.0317610478	-0.1001261259	-0.0791388884	0.082490912	-0.0099026625	-0.0959136145	-0.00113747	-0.00234035	1.2938380009e-06	5.477238122499998e-06	0.0905025	0.08733082	0.0076266721218724	0.00819070250625	-0.0329838	0.02105100000000001	0.00108793106244	0.0004431446010000003	-6.21889e-05	-0.0002595629000000001	3.8674592832099996e-09	6.737289905641002e-08	0.00016579599999999998	-0.00017367200000000007	3.016196358400002e-08	2.7488313615999998e-08	-0.00023877900000000005	-1.5500000000000024e-05	2.4025000000000075e-10	5.701541084100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34051.734375	-542.65625	294475.8056640625	1159520613.9455564	22471.857421875	-32.20703125	1037.2928619384766	504984375.9890785	22933.26953125	-115.025390625	525934851.39295965	13230.840488433838	1.24073	22.961767	0.097509085	-0.014492615300000001	-0.0897510002	-0.1071741373	0.0005916824	-0.0389911865	0.12662860880000001	-0.02646317	-0.0057304638	0.11787837779999999	-0.015601723	-0.0658255338	0.0099161136	-0.0367824815	0.07103904679999999	-0.0518198442	-0.025842778700000003	0.036416729	0.083686783	-0.0227121546	0.0668182583	-0.12421972390000001	-0.1073461725	0.027980370499999997	0.1972931135	0.0199083545	-0.10628175	-0.12469280349999999	-0.0937918108	0.030491411200000002	-0.0779317714	0.027064178199999997	0.0147552297	0.0080903557	0.0973212483	-0.1201152593	-0.1861617011	0.12824972869999998	-0.030380369100000002	0.09143607460000001	0.0406389432	0.01986648	-0.0198220248	-0.0288305323	0.0263723725	0.002946763	0.0666611923	0.08215893860000001	0.1460766862	-0.0001181401	-0.0709078697	0.1215087069	-0.0019796821	-0.0148192355	-0.061593238700000004	-0.0354445137	-0.0017130404999999998	-0.09894107769999999	0.0103947617	-0.0378008785	-0.0217725533	-0.0050995048	0.0246415531	-0.0160730509	-0.0057353475	0.131816362	0.10991265830000001	-0.1018223951	-0.14784599869999998	0.040513488	0.15112967	0.0810692407	0.0770894513	-0.1773825994	0.0537804867	-0.0609220418	0.1906186513	-0.023424460499999997	0.083172314	0.0432209331	0.08191090200000001	-0.0457771369	-0.0335925214	-0.1468987163	0.0017083749	0.0611724128	0.012926848400000001	-0.0550294162	-0.0285878228	0.12366385740000001	0.0803860294	-0.015536046599999999	-0.1009072399	0.00602666	0.00716413	3.63206307556e-05	5.132475865689999e-05	0.0124162	-0.07808630000000001	0.006097470247689999	0.00015416202244	-0.0281034	0.004880399999999999	0.0007898010915600001	2.3818304160000004e-05	-0.000125039	-6.285009999999999e-05	1.5634751520999994e-08	3.950135070009999e-09	0.000227996	6.22e-05	3.868839999999999e-09	5.198217601599999e-08	-0.000216264	2.2515000000000024e-05	5.069252250000011e-10	4.6770117696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34370.63671875	318.90234375	101698.70484924316	1181340668.4522858	22463.599609375	-8.2578125	68.19146728515625	504613307.4103127	23045.537109375	112.267578125	531096780.6595802	12604.00909805298	1.334901	24.704559	0.141923155	0.0945350059	-0.069236651	0.023038580299999997	-0.0179120324	0.0206184715	0.08844235310000001	-0.0063149548	0.0630632766	0.0278940582	-0.09727140960000001	-0.0035050126000000003	-0.020629697199999998	0.1350883211	0.0945551115	0.1686304047	0.0078991312	-0.021399157999999998	0.1512294109	0.02623544	-0.0939594151	0.0539448237	0.0195014473	0.0301499427	-0.0070151105	-0.103023424	0.0235337304	0.078082651	0.0162470192	0.1390579065	0.20049915699999998	0.001059197	0.0243836146	-0.18074458280000005	-0.049740437	0.167018108	0.06799742639999999	0.0525154309	0.051598432699999995	0.0191305987	0.0074851873	-0.1656741455	0.0020710065	-0.0344012749	0.0028915505	0.077425134	-0.0292730897	0.0588506968	-0.006037256600000001	-0.019825459099999998	-0.0136717985	0.0773349363	0.00035822809999999997	-0.040771390299999995	-0.0532345122	0.0542728401	0.0386773333	0.0767537045	-0.1272994976	-0.1826414713	0.0128510825	-0.057911098700000004	-0.0564164782	0.0785595573	0.0861280641	0.0777971739	0.018222276399999997	0.1168069899	0.0910633317	-0.0963020482	-0.07687807349999999	-0.1490131144	0.0381860423	0.1167906953	0.0292073133	0.0401741432	0.1017610488	0.09368626880000001	-0.0343283542	0.0059919991	0.2529569152	-0.0258236389	0.0315116368	0.1696691934	0.0100387332	-0.0264477558	0.0380247816	-0.0840573584	-0.1353937996	0.1003084685	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.0161871	0.01016044	0.00026202220641	0.0001032345409936	-0.007282409999999999	-0.01969861	0.00038803523593209993	5.303349540809998e-05	-0.07813189999999999	-0.05002849999999999	0.006104593797609997	0.0025028508122499986	0.000785491	0.00091053	6.16996111081e-07	8.290648809e-07	0.000372417	0.00014442100000000002	2.0857425241000004e-08	1.3869442188900002e-07	-3.05029e-05	0.0001857611	3.450718627321e-08	9.304269084100001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34571.69921875	201.0625	40426.12890625	1195202386.8717196	22510.111328125	46.51171875	2163.3399810791016	506705112.0045815	23089.94921875	44.412109375	533145754.92445374	1972.435459136963	1.387443	25.676937	0.174077805	0.021423700499999997	0.09723783539999999	0.0820120302	-0.0983969424	-0.026882271200000002	0.0278980656	0.09703347949999999	-0.0071272951	-0.0997754832	0.13481285980000002	-0.0676890071	-0.049260474000000005	0.2176000756	0.0667018369	0.0737076381	0.0059268563	-0.0143680926	0.1428779557	-0.0108016662	0.0002475082	0.0709372564	-0.052618673600000006	0.052089135099999996	0.002040208	-0.085101719	0.1022140959	-0.0025561973	-0.0048360668	-0.0716827386	-0.0041247946	0.0515081293	-0.0977923394	-0.0751039324	-0.023782021	-0.1593888479	-0.0301602277	0.038995052	-0.040375976800000005	-0.0117848895	-0.060683669100000004	-0.0712267682	0.14226682699999998	0.0805199002	0.09903781519999999	-0.0215985619	-0.1117676982	-0.07814580389999999	0.032608237799999995	-0.0934407949	-0.0383635252	0.0035884352	0.116418232	-0.025870830499999997	0.1752612982	-0.020085807	-0.056635209900000004	0.0532505492	-0.2014763308	-0.013753634099999999	0.022772111600000002	-0.0552521893	0.0125178778	0.1019406103	0.1060565289	0.034744267999999995	-0.0530033984	0.030613556899999998	-0.0548680899	0.1004916683	-0.0797523478	-0.0606392449	-0.15282096369999998	0.0127430989	-0.015577286000000001	-0.0663964639	0.1274298438	-0.0708549351	0.1267868388	0.0312903275	0.0517621798	0.0102975499	-0.0341742407	0.0508248034	-0.0707455379	-0.0844130095	-0.051770372800000006	-0.1160800593	0.056330580400000003	-0.0555582388	0.0760468362	-0.0266897442	-0.1093977275	0.015657499999999998	-0.0005296000000000017	0.00024515730624999994	2.804761600000017e-07	0.0709797	0.07826211000000001	0.006124957861652102	0.005038117812090001	-0.10646300000000003	-0.028331100000000026	0.011334370369000004	0.0008026512272100015	-0.000273852	-0.0010593430000000001	7.4994917904e-08	1.1222075916489998e-06	0.00032078	-5.1637e-05	2.6663797689999995e-09	1.028998084e-07	0.000197617	0.00022811990000000002	5.203868877601e-08	3.9052478688999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34609.69921875	38.0	1444.0	1197831280.0123446	22476.05859375	-34.052734375	1159.5887184143064	505173209.9096832	23104.8359375	14.88671875	533833443.6987915	221.6143951416016	1.291854	23.9079	0.179720985	-0.06349050440000001	0.1386648323	-0.050619543499999996	-0.0456973106	-0.0846283131	-0.0368853073	0.0540583342	-0.11201177609999999	0.0488576628	0.026512743999999998	-0.0454534674	-0.084989756	0.011913386399999998	-0.006903537800000001	-0.09457437240000001	-0.10848283460000001	-0.0315227739	-0.16929827190000002	-0.0737147455	-0.0929748503	-0.0290760358	-0.09954617619999999	-0.19743970309999997	-0.11187321210000001	0.1566036607	-0.0439491629	-0.1822242509	-0.0972118927	0.0873987165	0.0935294574	-0.0291988527	-0.0408702089	-0.0933626409	0.1302619741	0.1359790728	0.0461255026	0.002091418	0.15132322539999998	-0.041642526299999996	0.046933506500000007	-0.0741504501	0.0477402283	-0.1264171543	-0.19433664809999998	-0.0674059146	0.0025398965	-0.1448928706	0.0549257807	-0.0327518656	-0.09403073349999999	-0.0444590135	0.0271949076	0.0843189483	-0.0089101336	-0.0468097816	-0.11536263710000001	-0.1369994704	-0.0168042572	0.0033275269000000002	-0.07116854730000001	0.0673641823	-0.1170688967	-0.039420071	-0.09102603470000001	-0.1889759338	0.1349920158	-0.007202766800000001	0.09786763960000001	0.08293483530000001	0.06808757309999999	0.18219787829999998	0.0551909869	-0.1108520306	0.020386188	-0.0031258139	-0.18102762530000002	0.158716585	-0.0510013602	-0.10259384949999999	0.1466876189	0.0636724221	-0.0106963573	0.0397210354	0.00014840950000000002	-0.18620725100000002	0.0037145597	0.0303217615	0.0071875937	-0.1199601899	0.0738148754	-0.0321859012	-0.11285322490000001	0.00205496	-0.013602539999999998	4.222860601600001e-06	0.00018502909445159996	-0.0241226	-0.0951023	0.009044447465290002	0.0005818998307599999	-0.07170550000000002	0.0347575	0.005141678730250003	0.0012080838062499995	-0.00072667	-0.000452818	5.280492889e-07	2.0504414112400001e-07	0.000416438	9.565800000000004e-05	9.150452964000008e-09	1.7342060784400005e-07	2.0920100000000007e-05	-0.0001766969	3.1221794469609995e-08	4.3765058401000016e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34552.37109375	-57.328125	3286.513916015625	1193866348.2002106	22468.716796875	-7.341796875	53.90198135375977	504843234.4981728	22985.720703125	-119.115234375	528343356.2420693	14188.439060211182	1.146117	21.210802	0.10138518000000002	-0.0995713142	0.0946246023	0.04734661019999999	-0.0752066337	-0.055945733399999996	-0.1627142838	0.0007027785000000001	-0.0502651267	-0.1111995319	0.051723472199999995	-0.0101400164	-0.11071261019999999	-0.0264431555	0.034076193399999996	0.0384863893	-0.0160607011	-0.0032192540999999996	0.031050895099999996	-0.0780535675	0.05154345	0.1395439248	-0.0627097767	-0.0140128802	-0.0547390513	-0.0470182413	-0.004975763	-0.2021285676	0.1865076092	-0.012596449099999999	-0.0937661328	0.0678689442	0.0616898861	0.08648179939999999	-0.032564411200000004	0.1274745799	0.0434445884	-0.027325214700000003	0.048274244800000005	-0.01042024	-0.0242417209	0.0425230417	0.007240384599999998	0.0795076192	-0.0057654946	-0.1110171641	-0.0254544352	-0.0750139247	-0.0942582535	-0.0691061144	-0.0219005474	-0.1854889	-0.0332456386	0.0479499806	0.14371543550000002	0.0037545367	-0.047633762	0.0164715476	0.009643869499999999	-0.062236391900000014	-0.0045766482	-0.047242075599999996	0.0327213762	-0.0014357664000000001	0.0102441636	0.0378717944	-0.0371930427	0.0524932133	-0.050402490300000005	-0.0734873504	0.10167053279999999	0.0568527837	-0.1118869803	-0.0559606682	-0.012766809799999999	0.1856367568	-0.006294592900000001	-0.0936382834	-0.1140374091	-0.1418327193	-0.0780879972	0.0266791943	-0.10609006539999999	-0.0208980818	0.0716356429	0.1289841921	0.0394629898	-0.092137107	0.0522915916	0.0051001728	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.0007234249999999997	-0.002778385	5.233437306249995e-07	7.719423208225e-06	0.0152496	0.039372199999999996	0.0015501701328400005	0.00023255030016	-0.0439165	0.02778900000000001	0.0019286589722500003	0.0007722285210000009	-0.00100707	-0.0002804000000000001	1.0141899849000003e-06	7.862416000000005e-08	0.000206216	-0.00021022200000000006	4.419328928400002e-08	4.252503865599999e-08	0.00015921	0.00013828989999999994	1.9124096442009996e-08	2.5347824099999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34052.0859375	-500.28515625	250285.2375640869	1159544556.6948853	22391.10546875	-77.611328125	6023.518253326416	501361604.11268616	22854.15234375	-131.568359375	522312279.3513336	17310.23318862915	1.844001	34.126296999999994	0.150712825	-0.16218161050000002	-0.1066452609	0.0491266167	0.1191928085	-0.10092358970000001	-0.1753750402	0.0322052986	2.7993400000000002e-05	-0.09316823910000001	-0.0040841366	-0.0197622874	0.0108045498	-0.0163502846	0.042640524699999995	-0.0833933786	-0.06395892980000001	-0.0650933474	0.0012273459	-0.0398477325	0.056153937800000005	0.054365019800000004	-0.06761295490000001	0.12801937929999999	0.0524182031	0.0755638385	0.10710894539999999	-0.0704361838	0.0829672563	0.2052196726	-0.07749429599999999	-0.0938784041	0.0773806896	-0.0400805207	-0.0170340416	0.0302741287	0.0399816156	0.05896712	-0.032720914	-0.0468195005	0.1166650956	0.080562037	-0.0629727618	-0.0382014703	-0.1409681791	-0.144408814	0.0386543769	0.14856136220000002	-0.043366711100000004	0.12040754390000001	-0.0641099996	-0.20067627780000002	-0.0242168738	0.0420801695	0.0996736528	0.0495898418	0.010514911699999999	-0.0081452096	0.038979602099999996	0.041943815	-0.0906979741	0.0391165466	-0.1194698005	-0.0013955782	0.061907763899999996	0.18801595629999998	0.0870470877	0.0169635245	-0.0065502887	-0.0777954105	-0.014258337	0.07128480000000001	0.0991264818	-0.1022077063	-0.08223310389999999	0.1222880373	-0.0337949618	-0.0528276141	-0.106050945	-0.018541861	0.036688392400000006	0.092562925	0.0398374245	0.0673306515	0.0570326274	0.008938640999999999	-0.1595955218	0.042930091600000005	0.0202991929	-0.025669445699999998	0.069232268	-0.0429573403	-0.1181006348	0.00443572	0.005159145	1.96756119184e-05	2.6616777131024995e-05	-0.0108832	-0.026132799999999998	0.0006829232358400001	0.00011844404224000002	-0.00969048	0.03422602	9.39054026304e-05	0.0011714204450404002	-8.834379999999999e-05	0.0009187262	7.804626998439998e-09	8.440578305664402e-07	0.000651184	0.000444968	1.97996521024e-07	4.24040601856e-07	-0.000180993	-0.000340203	1.15738081209e-07	3.2758466048999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34312.69140625	260.60546875	67915.21034240723	1177360791.5405426	22410.724609375	19.619140625	384.9106788635254	502240577.5172463	22946.330078125	92.177734375	526534064.05426407	8496.734714508057	1.709827	31.643188	0.056488591	-0.016377976000000002	-0.1006284811	0.0517890901	0.10770347150000001	0.06390567330000001	-0.1255411223	0.0833103202	-0.10989412539999999	-0.10982798029999999	0.0904950898	0.0079058571	0.1145146361	0.0470155536	-0.0693239922	-0.11165595	0.1342187762	0.0099946523	-0.022195359900000003	-0.0390488971	-0.0935132099	-0.025116718599999997	-0.0184261843	-0.0039477726	0.0322837	-0.035913954500000005	0.025214638199999997	-0.0042193214	0.049786304299999994	-0.0271904068	-0.026879086899999998	-0.0083601722	0.0655026517	-0.0061019478	-0.05785390610000001	-0.0021862741000000002	-0.09586859130000001	-0.0324899376	0.0810460302	-0.0063702525	0.0157652277	0.12326384630000001	0.0365650691	-0.2098869196	0.0186698277	0.023495973	0.0570414462	0.0776645945	-0.1241350776	0.11022727119999999	0.0686755156	-0.1378071928	0.1004178761	0.083004337	0.0932820667	-0.035522050699999995	0.1000744727	0.030943165800000002	-0.0653227341	0.1996236248	-0.0318160338	-0.0330424589	0.0696249228	0.0373407641	-0.0376577532	0.0094098154	0.0941959662	0.029806677400000002	0.047615318399999995	0.0130685279	-0.048135631100000006	-0.045950459400000004	0.0121516401	0.053026828399999996	-0.005774724300000001	0.0162858924	-0.024814855299999997	-0.02137215	0.0716532979	-0.050818916799999996	-0.0061473713	0.0338909698	-0.0464654542	-0.0265912694	-0.007340584	0.1887834012	-0.062461496	-0.059994237	-0.1494411884	0.0778056331	0.0668841029	-0.0482092939	-0.1198669825	-0.0007827610000000001	-0.005218481	6.127147831210002e-07	2.7232543947361e-05	-0.00203887	0.008844330000000001	7.822217314890001e-05	4.1569908768999985e-06	-0.013323	-0.00363252	0.000177502329	1.31952015504e-05	-0.000610795	-0.0005224512	3.73070532025e-07	2.7295525638144003e-07	0.000439753	-0.00021143099999999996	4.470306776099997e-08	1.93382701009e-07	-0.00013901	4.198299999999997e-05	1.762572288999997e-09	1.9323780100000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34642.96875	330.27734375	109083.12379455566	1200135283.8134766	22469.9375	59.212890625	3506.166416168213	504898091.2539063	23012.248046875	65.91796875	529563560.1709023	4345.1786041259775	1.205269	22.30551	0.065808799	0.0650000825	0.0422857036	0.16197664650000002	0.0065408631000000005	0.053299967000000004	-0.055728527800000004	0.1243985768	0.0754801486	-0.1181634817	-0.0130427293	0.1029490066	0.022339756800000003	-0.0837499965	0.057814097599999996	0.0374412525	-0.09632266140000001	-0.0722337367	-0.0458778774	-0.0382568423	0.0009073295	-0.0708804125	-0.096109932	-0.0343503675	-0.0046618714	0.2272329907	-0.011747849599999999	0.0603172875	0.12399548949999999	-0.01896498	0.055951540999999994	-0.12348262189999999	0.0501754757	-0.0014600027	0.0665498373	0.0258101212	-0.0095386686	-0.0666083095	-0.0345625891	-0.0406961824	-0.1164398775	0.055683236	0.2062427691	-0.0075543109	0.2512744019	0.0229152879	-0.1875085564	0.032651763199999996	-0.0803537152	-0.0042633528	0.0285679925	-0.0650723126	0.0841078426	-0.0738376264	0.0376682521	0.0053161293999999994	0.023435187799999996	0.09472661880000001	0.11319007380000001	-0.028508395099999997	0.0072943087	-0.0209327133	-0.1531384008	-0.0469614042	0.011607451699999998	-0.057967578799999996	0.08465433509999999	-0.0558191468	-0.0373953558	0.0296365571	-0.0439916912	0.2146541434	-0.010563844	0.0606826771	0.0409369785	0.07836459280000001	-0.0056216821999999994	-0.0004657671	-0.1081791568	0.0506183713	0.0660747825	0.0400342396	0.0742846204	0.0867130912	-0.0354159599	0.053186812800000004	0.0125352308	0.0917124825	0.1246263633	0.2101950984	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.00467789	-0.003895129	2.18826548521e-05	1.5172029926641e-05	0.0329946	0.03503347	0.0012273440202409	0.0010886436291600002	-0.024813	-0.011489999999999998	0.0006156849689999999	0.00013202009999999995	-0.00035875400000000003	0.000252041	1.2870443251600002e-07	6.3524665681e-08	0.000464165	2.441199999999997e-05	5.959457439999985e-10	2.15449147225e-07	-0.000107659	3.135100000000002e-05	9.828852010000012e-10	1.1590460280999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
