csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
39217.4765625	-6.83203125	46.67665100097656	1538010467.9302368	22778.17578125	2.47265625	518845291.9215241	6.114028930664063	23747.712890625	9.068359375	82.23514175415039	563953867.5355568	1.214394	22.757792	0.05249244045	-0.0110062777	0.0307629924	-0.022885831699999998	-0.08580255980000001	-0.0662522011	-0.0743412271	-4.90726e-05	0.0266209068	-0.12125192189999999	-0.0024913581	0.015309143700000001	0.0200158198	-0.021411885699999997	-0.0131594508	0.0464925117	-0.0419184903	0.06764273309999999	0.055300946600000005	-0.009782065	0.057439062699999995	0.1284024195	0.0494092978	0.0336747638	0.029415122400000007	-0.0311600991	-0.0989139867	0.0481582479	0.0689780178	0.023149133199999998	-0.0144604917	-0.0825571315	0.038925638	-0.007378134499999999	0.08541150880000001	0.06417884459999999	-0.0875258625	0.0377914101	-0.0360748675	0.0620372335	0.1005260793	-0.0383767135	0.047910194	0.0420199706	0.013470852299999999	0.0951224133	0.0663450421	0.034434293	-0.0295999315	-0.12199923789999999	0.0355340656	0.0438174685	0.0129525724	-0.0372408942	0.0226867725	0.1001334652	-0.07834472099999999	-0.1072732498	0.0548939104	-0.051053496399999995	0.0423473767	0.0161248978	0.0738301749	0.002132972	0.021983444900000003	0.053492608600000005	-0.0335193325	-0.0587603266	-0.11200332310000001	-0.0618352592	0.0911347856	-0.12125115289999999	-0.0774419938	0.010650295700000001	-0.0436971394	-0.0829207648	-0.1127570312	0.0335445039	0.0024033031	0.0752785077	0.0481884595	0.024790473799999997	-0.0548776761	0.10396461130000001	0.0558879609	-0.0084904876	0.00518016	-0.0015461900000000002	2.6834057625599995e-05	2.3907035161000006e-06	-0.0190127	0.0004264000000000004	0.00036148276129000005	1.818169600000003e-07	0.0137048	-0.031101999999999998	0.00018782154304	0.000967334404	-5.73091e-07	0.000374951909	1.4058893406274427e-07	3.2843329428100005e-13	-7.430859999999998e-05	1.3405100000000032e-05	5.521768033959997e-09	1.7969670601000085e-10	-8.78024e-05	0.0	0.0	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39211.1328125	-6.34375	40.2431640625	1537512936.4395142	22774.66796875	-3.5078125	518685501.08680725	12.30474853515625	23782.73828125	35.025390625	1226.7779884338381	565618640.1544343	1.182377	22.157784	0.04702241644999999	-0.051607419	-0.0468104393	-0.021122932200000003	-0.0451710714	-0.0065917075	-0.023256531	0.11844630619999999	0.0810287856	0.049078436600000004	0.0139866703	0.0036381582	0.0819235662	0.0092617716	-0.0391809672	-0.0030133242	-0.041172696099999996	0.0573478743	0.073894686	-0.05125282230000002	-0.0245808458	-0.0647105503	0.0225255967	0.0024538087	-0.0674534228	-0.0019288029000000002	0.0143506458	0.0741934631	-0.0981875527	0.018514372299999998	-0.034630777599999996	0.0116371383	-0.1659019467	-0.046351402699999995	0.0084447208	0.0130231905	-0.0301956207	0.009304638399999999	-0.048338468499999995	0.0256836145	-0.0178886134	-0.0502807947	-0.10233616529999999	0.0113980359	0.0124974567	0.0507575882	0.051603033799999996	0.0481011909	0.030483574500000006	-0.005329638	-0.1383554379	0.0474999827	-0.0113208882	-0.0344979026	-0.006661784699999999	0.07065640549999999	0.0528887934	-0.1162446345	-0.07182494769999999	0.0562068612	-0.0471991924	-0.0425850738	-0.0478553256	-0.05674605980000001	0.0201171521	-0.043905967000000004	-0.005351419699999999	0.0021440778	-0.0148804685	0.08502379560000001	0.0023410357000000002	0.1450909429	-0.10904418	0.0469537185	-0.1048478109	0.1266905499	0.041857708	-0.0564650073	-0.1255054152	0.1577374274	-0.0241678644	-0.0545098066	0.12767556300000002	0.1024636685	0.05079681900000002	-0.0169396104	0.0008553839999999999	-0.004324776	7.316817874559999e-07	1.8703687450176002e-05	-0.00713123	0.011881470000000002	5.0854441312899986e-05	0.00014116932936090006	0.0155186	0.0018138000000000008	0.00024082694596	3.289870440000003e-06	-0.000297238	-0.00029666490900000003	8.80100682319783e-08	8.835042864400002e-08	-0.00025971400000000003	-0.0001854054000000001	6.745136179600003e-08	3.4375162349160024e-08	1.01747e-05	9.79771e-05	9.59951212441e-09	1.0352452009000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39260.90234375	49.76953125	2477.0062408447266	1541418452.8454742	22793.3203125	18.65234375	519535450.8682251	347.90992736816406	23786.935546875	4.197265625	17.61703872680664	565818302.7111856	1.336848	25.05258	0.08187100399999997	0.1279008925	-0.0157676609	0.0836335158	0.0695461842	0.07341090559999999	-0.019280231499999998	-0.0604561865	-0.035510420200000004	0.0439794808	-0.038288241699999996	0.007397978299999998	-0.0980838376	0.0938362792	0.0456903193	-0.0016015683	0.045022316500000006	0.0300111346	-0.058842224299999996	-0.0323338906	0.0122976703	-0.0660372097	-0.126057319	0.039633668399999995	-0.0944862749	-0.0214107281	-0.0532786244	0.024737359599999998	-0.0367736649	-0.0308938331	-0.0289906464	0.1474331618	-0.1123003632	-0.0764739138	0.1843523662	0.06535044549999999	-0.0026395701	0.023743821800000002	0.12485050710000001	0.016342755	-0.0327711896	0.12086905220000001	0.0028686772999999997	-0.042105692300000004	-0.0640460209	-0.0932918949	-0.0655416045	0.0344581117	0.009746243	0.0162270316	0.0283984639	-0.0623527621	-0.0227236715	0.1232290702	-0.024932971600000003	-0.016542308999999998	0.0435424586	0.0586930733	-0.0330103167	-0.0020643631	-0.0147960952	-0.047709575	-0.0434028624	0.0485251478	-0.11370589019999999	-0.1066594468	-0.0060566317000000005	-0.1172705505	-0.0173895435	-0.029628800099999998	0.0691800512	0.10731815630000001	-0.0399193477	0.1414496307	-0.09914289289999999	-0.1004035628	-0.0563985983	0.0959226923	0.0305319719	0.0357008208	0.06246642400000001	0.051244220199999996	-0.099200068	0.1009072399	0.0455956625	-0.025306205099999996	0.00626987	0.0054144860000000005	3.9311269816900014e-05	2.9316658644196002e-05	0.0220674	0.02919863	0.00048697014276	0.0008525599938769	0.0355816	0.020063	0.00126605025856	0.0004025239689999999	-0.000484683	-0.000187445	3.5135628025000004e-08	2.3491761048899998e-07	-1.23834e-06	0.00025847566000000005	1.5334859556000005e-12	6.680966681243563e-08	-8.78024e-05	-9.79771e-05	9.59951212441e-09	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39177.3359375	-83.56640625	6983.344253540039	1534863651.159729	22781.177734375	-12.142578125	518982058.96518326	147.44220352172854	23779.78515625	-7.150390625	51.12808609008789	565478182.0774077	1.22287	22.916624	0.094488818	0.0144134152	-0.0069128574	-0.0151001356	-0.0619324279	0.012298614199999999	-0.0941669409	-0.0334463713	0.1235358941	-0.030882925800000002	-0.016429553899999998	-0.0005760787000000001	-0.0705719119	-0.1090664142	-0.0129818498	0.2424859085	0.0309250647	-0.0093175319	0.047860987199999996	-0.050531762599999995	0.0632198466	0.028691112999999997	-0.0203161237	0.0083255469	-0.1084896261	-0.0604362561	-0.1145037258	-0.012210738300000001	0.06912045259999999	0.1539011777	-0.0264637674	0.1316861621	-8.691680000000001e-05	-0.0943376806	-0.0660077163	-0.049513687699999996	0.1469597788	0.0893227653	-0.0328602005	0.11297507359999999	0.0649469123	0.0144542204	0.0448949515	0.08830767210000001	0.017747923999999998	0.0429485118	0.048195952699999996	0.1008552616	0.11448093849999999	-0.0237821103	0.0378689116	0.043464202300000004	-0.023397515	-0.0526469369	0.2173263746	0.0591884707	0.014512144	-0.0371429143	0.008567076	-0.0255756608	0.0661675139	0.0359634166	0.09428389779999999	0.1588874799	-0.0936191125	-0.0984803195	0.153840857	-0.0579698873	0.1500556135	-0.11248600730000001	0.0162525442	-0.0138837899	-0.1224336696	-0.008467028	0.004069255	0.018635432	0.017516887	0.010165103299999999	0.1024024414	0.0485159396	0.1657110349	0.0020568879	0.0443905355	0.0992961682	0.040295756	-0.0335495105	0.00960079	0.00333092	9.21751686241e-05	1.1095028046399997e-05	-0.0329246	-0.054992	0.0010840292851599998	0.003024120064	0.0267373	-0.0088443	0.0007148832112899999	7.822164248999999e-05	-1.68057e-05	0.00046787730000000005	2.1890916785528997e-07	2.8243155249e-10	-2.41211e-05	-2.2882759999999998e-05	5.818274652100002e-10	5.236207052176e-10	-3.21305e-05	5.56719e-05	3.09936044961e-09	1.03236903025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39180.81640625	3.48046875	12.113662719726562	1535136374.2602694	22793.380859375	12.203125	519538211.0005227	148.916259765625	23842.59375	62.80859375	3944.919448852539	568469276.7275392	1.233477	23.115393	0.100279925	-0.0205163928	-0.0751043356	-0.020120604	-0.0370618437	0.0868636641	0.0082113918	0.10662993609999999	0.085222546	0.043417667699999996	-0.018904286200000002	0.027050387999999998	0.0223941731	0.0094082983	-0.0972113266	0.0024060144	0.02434414	-0.0592449616	0.0580571182	-0.1431511837	-0.0138120137	-0.05755177490000001	0.0185512455	0.0031308603999999998	-0.1248260932	0.032340568	0.029058785400000002	-0.0419666859	0.1315819614	0.1008572574	-0.0080555264	-0.0013264264	-0.1008280056	0.030803724900000006	-0.1096320329	0.0412265822	0.0576585064	-0.08507460550000001	-0.04306066099999999	0.08245046519999999	-0.0803914553	-0.0079413225	-0.1041925879	0.043163674000000006	0.0091088843	0.016924041299999998	-0.017623864399999998	0.0203125312	0.049130104800000005	-0.0128853856	-0.13615779949999998	0.0479715454	-0.1015085124	-0.055430392599999996	0.0363199983	0.0579741617	0.1424097542	-0.054700600700000004	-0.0552953214	-0.0248924802	0.009259019	0.1938267179	-0.0516643883	0.057573060999999995	0.0659574846	-0.1349529519	-0.0086876395	0.0989010506	0.1199208161	0.0191622558	-0.1127485258	0.10650016039999999	-0.0797748747	-0.034362784300000004	0.0720562993	-0.1412717945	-0.0759484316	0.0509263994	0.0357283384	-0.0603697581	-0.0596136718	-0.0240857713	0.1339064548	0.0976313259	0.0349085778	-0.041629366099999995	0.00802412	-0.0015766700000000005	6.438650177439999e-05	2.485888288900001e-06	0.019100400000000003	0.052025	0.00036482528016000017	0.002706600625	0.00864343	-0.01809387	7.470888216490001e-05	0.00032738813157689995	-0.00034188199999999995	-0.00032507629999999993	1.0567460082168996e-07	1.1688330192399995e-07	-0.000119148	-9.50269e-05	1.4196245904e-08	9.030111723609998e-09	0.000119454	0.0001515845	2.297786064025e-08	1.4269258115999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39247.25390625	66.4375	4413.94140625	1540346939.1816561	22783.05078125	-10.330078125	519067402.9010162	106.71051406860352	23858.44140625	15.84765625	251.1482086181641	569225226.3354645	1.343767	25.182232	0.05379109	0.09036144119999999	-0.0008195548	0.0696667222	0.038100897599999996	-0.010356459200000001	-0.0550949643	-0.1072187906	0.09891303119999999	0.0797125145	-0.0762892476	0.011014910400000001	-0.034585197799999995	-0.0143778359	-0.0357715871	-0.0036801838	-0.068635638	-0.0544834533	-0.0828071134	0.08401260140000001	0.0067469842	-0.050802571	-0.0155713185	-0.0072769885	-0.028186367400000002	-0.1017475665	-0.0631800772	-0.1168754685	-0.09765995449999999	0.05324257599999999	0.0728848214	0.1230459142	-0.1287295133	0.1429031928	-0.1370470917	-0.0542346375	0.0900644504	-0.1431608532	0.0930811056	0.0055480995	-0.0050228766	0.10137515	0.0692023623	-0.00648882	-0.0510664694	-0.0320463032	0.069104681	0.0827291064	0.1249389868	0.0595894175	0.0635496996	-0.0734369627	-0.0044067329	-0.0043745559	-0.0250631064	0.0018828235999999998	0.0913598093	0.0798024836	0.1242344342	0.0288421694	-0.0603925071	-0.0696427609	0.0792137463	0.0264647298	-0.0765831233	0.0058674192000000005	0.0848144002	0.0103948646	0.1672265167	0.0245888215	-0.0923823208	0.0788759154	0.061251996100000004	-0.0733086374	-0.0053407807	0.1694643488	-0.14720222019999998	-0.1515007665	-0.0665018897	0.0049104844	0.16940344420000006	0.1157672853	0.0401033009	0.0959136145	0.0294457954	-0.049506407599999996	0.00605377	-0.0019703499999999988	3.66481312129e-05	3.882279122499997e-06	0.0241428	0.005042399999999996	0.0005828747918400001	2.5425797759999954e-05	0.041351	0.03270757	0.001709905201	0.0010697851353048998	-0.00041582	-7.393800000000006e-05	5.466827844000009e-09	1.729062724e-07	-0.000119369	-2.2100000000001025e-07	1.4248958161000001e-08	4.884100000000453e-14	-8.78024e-05	-0.0002072564	4.2955215340959986e-08	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39176.41796875	-70.8359375	5017.730041503906	1534791724.862198	22779.431640625	-3.619140625	518902505.86990744	13.09817886352539	23782.353515625	-76.087890625	5789.367099761963	565600338.7421608	1.255634	23.530624	0.047153014999999986	0.05216799849999999	0.0520043038	0.0476736492	0.018521761799999998	0.0314340618	-0.0311252551	-0.017989658999999998	0.0317217395	0.0392641409	0.051721517599999996	-0.0015116170999999999	-0.09660815390000001	-0.0970538633	-0.058850062	0.10904688470000001	-0.1004041641	0.0255623108	-0.0588965817	0.1111987978	-0.0854194172	0.0053504999	-0.1148696141	0.027424956	-0.0074807754	-0.0940906451	0.1749293797	-0.045630558499999994	-0.027180532200000003	0.017194665300000002	0.1554691725	-0.1250195737	-0.0004219944	-0.1317063259	-0.0844581837	-0.0624883711	0.19075109839999999	-0.0366708914	0.0394357935	0.038788788	0.0063849018	-0.0186256757	-0.023293481600000002	0.08794081050000001	-0.045488434	-0.041917653799999996	-0.0125239326	0.0513168801	0.0547812087	0.0820806429	0.0990305344	0.0311511589	0.0368011906	-0.0105482256	0.1048865385	0.05724784860000001	0.0019962548	0.0717000625	0.08221996849999999	0.1014126073	0.055631514400000005	-0.030259262599999996	0.08466602779999999	-0.041973585599999995	0.0892650973	-0.0159038174	-0.0906920417	0.0728336728	0.1126524856	0.1566691718	-0.055114256699999996	-0.10812569150000001	-0.0946447659	-0.0059403479	0.1293784094	-0.122149044	0.1070219516	-0.0949020268	0.08918029029999999	0.0048592034000000004	-0.0561661504	-0.0100613161	0.1763618252	0.0941439642	0.02391924	-0.0571422589	0.014132399999999996	0.008078629999999998	0.00019972472975999996	6.526426267689997e-05	-0.00151851	-0.02566131	2.3058726201000003e-06	0.0006585028309161	0.0413499	-1.0999999999969368e-06	0.0017098142300100002	1.2099999999932609e-12	-0.000198161	0.00021765900000000004	4.737544028100002e-08	3.9267781920999985e-08	-6.87885e-05	5.05805e-05	4.73185773225e-09	2.5583869802499997e-09	-8.78024e-05	0.0	0.0	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39209.390625	32.97265625	1087.196060180664	1537376313.1838381	22789.294921875	9.86328125	519351963.03619766	97.28431701660156	23804.201171875	21.84765625	477.32008361816406	566639993.4310951	1.321622	24.767239	0.051029085	-0.10408286859999999	-0.0722481958	-0.0762045004	-0.0482031479	0.0713642011	0.048920137	0.1195029319	-0.015984875	0.07469675370000001	-0.061581461500000004	-0.0184982159	0.034186492	0.0156308688	-0.0250760906	-0.021594343	-0.0476914042	0.04778217269999999	0.0045728533000000005	-0.0334269408	-0.021804871899999998	0.1231956501	0.1084761873	-0.0114342622	-0.0058357777	0.0121391585	0.0352543186	-0.0303182865	0.0093589156	0.0172304789	-0.040468128900000004	0.0084052872	-0.13100995210000002	0.0630358245	0.222315892	0.153491125	0.0320835075	-0.0073965249	-0.10050126470000001	0.0351862764	-0.0993728858	-0.0141970632	-0.1034763867	-0.0611851206	0.0556660116	0.0533339354	-0.0319902359	-0.0046851757	-0.0194813297	0.0359228032	-0.1306135324	-0.0444059858	-0.09861181050000001	0.018149093	-0.068093862	0.0755871344	-0.035497125	-0.0387010688	-0.0127227892	0.0008999508	0.05679273980000001	0.017435411100000003	-0.005740264300000001	-0.060649082800000004	0.0403734831	0.029886810899999998	0.0161670769	0.0026600636	0.0219585692	0.0875068485	0.0589902615	0.0904957056	0.0843638456	0.1496158395	-0.1445750112	-0.0145432874	-0.11463696640000001	-0.0321199979	0.013372053100000001	0.0513864862	0.0008604688	-0.0705817883	0.12990073119999998	0.0923233333	0.0183408808	-0.0644997188	0.0141301	-2.299999999996749e-06	0.00019965972601000004	5.289999999985046e-12	0.0101972	0.01171571	0.00010398288784	0.0001372578608041	0.00540097	-0.035948930000000004	2.91704769409e-05	0.0012923255681449007	-0.00014083800000000004	5.732299999999994e-05	3.285926328999993e-09	1.983534224400001e-08	-5.88686e-05	9.919900000000006e-06	3.4655120659599997e-09	9.840441601000013e-11	-8.78024e-05	0.0	0.0	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39137.11328125	-72.27734375	5224.014419555664	1531713635.9893954	22759.595703125	-29.69921875	517999196.569706	882.0435943603516	23819.91015625	15.708984375	246.77219009399414	567388119.8518219	1.419063	26.593288	0.0664847	0.0213571327	0.0107076804	0.0074785602000000005	-0.05174387019999999	0.012182905800000001	-0.0792587894	-0.1013566086	-0.0743570446	-0.041387555699999995	-0.07934248690000001	0.0400403945	0.1111890459	0.0719024601	-0.0064715724	0.018540288000000002	-0.06992180519999999	0.007493978	0.0187313051	-0.1344132063	-0.024286073199999998	0.0334992698	0.1584388225	-0.06311757929999999	0.0888564851	-0.0753277465	-0.0172347979	0.08475988109999999	0.0984913392	-0.08815106140000001	0.051693109	0.1851626132	-0.2215359362	-0.0769549554	0.0750187025	0.006297141700000001	0.0635496037	0.0076462814000000014	0.0063232898	0.0150392793	0.0460182025	0.1316727855	0.1112692063	0.027332577799999997	-0.0176523044	0.0889121586	-0.0301845692	0.052531233200000006	-0.0514466566	-0.07817456730000001	0.013665323500000002	-0.1060271775	-0.0281042918	0.011720398100000001	-0.0046287054	0.0667770177	0.0115093247	-0.1166693259	-0.0372958979	0.0862273841	-0.0724110955	-0.005779405600000001	0.0994221342	0.0503691072	0.0905987761	0.12397189880000001	-0.0906565765	-0.1106016123	0.1184523098	-0.0340521631	0.0788579639	0.17198206530000001	-0.1525619235	0.09686045160000001	-0.0823208527	0.1063321595	0.0873789915	-0.019731205800000002	0.08935257740000001	-0.0642892795	0.0935655447	-0.0262902793	0.0050625061	0.0904527076	0.0127227994	-0.07154294259999999	0.00401427	-0.01011583	1.6114363632900008e-05	0.00010233001658890003	0.0311214	0.0209242	0.00096854153796	0.00043782214564	0.020782400000000003	0.015381430000000003	0.00043190814976000014	0.0002365883888449001	-0.000260674	-0.00011983599999999998	1.4360666895999994e-08	6.7950934276e-08	2.10538e-05	7.99224e-05	4.4326249444000005e-10	6.38759002176e-09	0.000113704	0.0002015064	4.060482924095998e-08	1.2928599615999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39236.74609375	99.6328125	9926.697326660156	1539522244.0254061	22774.158203125	14.5625	518662281.8609657	212.06640625	23822.431640625	2.521484375	6.3578834533691415	567508249.2722511	1.217784	22.821312	0.06969439999999999	0.07271270070000001	0.031213563700000002	0.06826701360000001	0.0175502433	0.0056719538	-0.0700244701	0.0227450671	0.0720074446	-0.011333531499999999	0.1301653885	0.0436174104	0.0649550957	0.0487773025	0.024694059100000002	0.0773178541	0.0393200338	-0.0416570823	-0.0393755374	0.0696351867	0.0318294052	-0.1065850052	-0.07839696110000001	-0.0640330935	-0.027365444500000002	-0.0853046837	-0.0709185109	0.1546935885	-0.0004573589	0.0686823063	-0.0779611328	0.1460344965	-0.051772105	0.1256466779	0.0280297827	-0.0512809463	0.0094586571	0.0435231982	0.0762837708	0.0359328154	0.0244438908	-0.0337897859	-0.0309248742	0.0958075162	-0.051541252	-0.0237014786	0.0167380136	0.0867831162	0.0451596854	-0.0289781788	-0.0705686252	0.0691750103	0.1744134643	-0.019806486	0.07566526259999999	-0.0509725611	0.0335846759	0.0616099138	0.0028093001000000003	0.034866026800000005	-0.1088233564	-0.18737908949999998	0.028586605299999998	0.0271133346	-0.014621221	-0.085475453	0.0434351762	0.035217353199999996	0.08808634650000001	-0.0507761008	-0.0128768267	0.1374588185	0.0328975285	-0.0537467035	-0.1176109797	0.0970597919	-0.0009913268	0.1899815386	-0.047424645099999996	0.09886914699999999	-0.0057220151	-0.1065533906	-0.1927697534	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0141276	0.01011333	0.00019958908176	0.0001022794436889	0.012538100000000005	-0.0185833	0.00015720395161000013	0.00034533903888999984	0.0413571	0.02057469999999999	0.0017104097204099994	0.00042331828008999964	-0.000467629	-0.000206955	4.2830372024999985e-08	2.1867688164099998e-07	2.10538e-05	0.0	4.4326249444000005e-10	0.0	-8.78024e-05	-0.0002015064	4.060482924095998e-08	7.709261445759997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39176.765625	-59.98046875	3597.6566314697266	1534818964.8361814	22777.787109375	3.62890625	518827585.60000986	13.168960571289062	23817.53125	-4.900390625	24.01382827758789	567274794.8447267	1.337108	25.057442	0.11063602	-0.0518524905	-0.0781312717	-0.024784931	-0.0465405479	0.133124271	0.0434844437	0.050790963700000004	-0.1513477026	0.0464770151	-0.07436915940000001	-0.0862833618	-0.06263461599999999	-0.0685428855	-0.021976325	0.1535393014	0.0744259565	0.08140044469999999	0.045459561399999994	0.0809449293	-0.0398888802	0.0608322781	-0.042329765400000004	0.0747723712	0.0044053738	0.0805992526	-0.0544777162	0.11308978410000001	-0.1066161076	-0.0229769788	0.014153693799999999	-0.2118347005	-0.0988029866	0.0427760826	0.022653257000000003	-0.11269910529999999	0.09467816859999999	-0.1136578842	-0.0628420241	0.0547427361	-0.0829317836	0.09738498179999999	-0.055638573499999996	-0.07905902320000001	-0.0041786314000000005	0.036285467	-0.15051233960000002	-0.02068631	-0.0699212738	0.0763535565	-0.011506522199999999	0.0164562493	-0.1724399184	0.022860028199999997	0.1614540746	-0.0001420073	-0.0806305341	0.0148735294	-0.0007855555999999999	-0.0616624771	0.101541671	-0.17949799730000002	-0.0349924503	-0.0972093076	-0.052718153	-0.007892839	0.012653578300000001	0.1014021734	-0.1173823062	0.151809845	-0.0824604267	-0.0059086225	-0.178514924	-0.1124223432	-0.0638824675	-0.0706377212	0.0126554163	-0.16319546529999998	0.07456489549999999	-0.0152889499	0.051900029199999996	0.0574708753	-0.057778523899999996	0.08656555070000001	0.0014161995	-0.0845511243	0.014112799999999997	-1.4800000000002313e-05	0.00019917112384	2.190400000000684e-10	-0.0212586	-0.033796700000000006	0.00045192807396	0.0011422169308900007	0.0201149	-0.021242199999999992	0.00040460920201	0.0004512310608399997	0.000180439	0.000648068	4.1999213262399996e-07	3.2558232721000004e-08	2.10538e-05	0.0	4.4326249444000005e-10	0.0	0.000375776	0.00046357839999999995	2.1490493294656e-07	1.41207602176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
