csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
27364.1484375	-157.3984375	24774.268127441406	748796619.7095338	19449.228515625	-24.66796875	608.5086822509767	378272489.85300064	18845.677734375	-19.341796875	374.10510635375977	355159569.26791763	1.563903	24.832817	0.06526721086000001	0.14239025	0.0119227339	-0.0263548793	-0.033850161000000004	-0.2480180631	0.0590905547	-0.0452154571	-0.0075409689	-0.014219968700000004	0.10554584730000001	-0.0299253019	0.010575515800000001	-0.0319388542	0.0205442786	-0.1475095656	-0.0796345994	0.0791001212	-0.0392223507	0.054410756399999996	-0.0340799	-0.0047845674	0.1538968657	0.1243859678	-0.1088023758	-0.0140197505	-0.0721150289	-0.0306222246	-0.0448328483	0.0497201989	-0.0404193603	-0.028358039100000006	-0.13808519560000002	0.0285982758	-0.0313235196	0.126260968	-0.027410034399999998	0.0003273459	0.062969917	0.0546857025	-0.0017383567000000002	0.0327837236	-0.0160160842	-0.012507106200000001	-0.0807594761	-0.09552167560000001	-0.0849003525	0.0614656034	0.155307535	-0.0770067685	0.043886020199999994	0.1423939325	0.0647871738	-0.011702181599999998	0.0777265895	-0.0301159415	0.0957757525	1.8196900000000002e-05	-0.026545713399999997	0.055855466500000006	0.1887067261	0.0859118648	-0.0763643042	0.0208169458	0.0029146526	-0.095824674	0.118898374	0.008060467	0.0949184151	0.00696386	-0.0006101265000000001	0.0370748215	-0.0415798803	0.0813957555	-0.0467852879	-0.0336387403	0.036097125	-0.022711267200000003	0.0771519472	-0.0139725038	0.0282009682	-0.0126729776	-0.0267102718	0.0685676686	-0.0444157633	0.0404331043	-0.0736485208	-0.1428428168	0.047150081100000005	-0.12253413810000001	0.0613799951	0.0768985326	0.1171192098	0.1015491529	0.0124440754	0.08972075289999999	0.0938614362	0.0879679234	-0.0222637702	-0.0729921196	-0.0077073649	-0.0749073455	-0.0136790263	-0.0636486961	0.10396461130000001	0.0558879609	-0.0084904876	0.00479651	-0.0007077099999999994	5.008534440999993e-07	2.3006508180100007e-05	0.06541559999999999	0.03632179999999999	0.0013192731552399992	0.004279200723359999	-4.39236e-06	-0.00794469236	1.9292826369600003e-11	6.311813669504237e-05	-0.00013474	-0.00013880527	1.81548676e-08	1.9266902979772895e-08	1.6543599999999996e-24	9.07728e-05	8.239701219840002e-09	2.7369070095999986e-48	-8.650819999999999e-05	-0.00017628209999999994	3.107537878040999e-08	7.48366866724e-09	0.0	1.0	0.0
27435.962890625	71.814453125	5157.315677642822	752732059.7357521	19448.306640625	-0.921875	0.849853515625	378236631.18777853	18882.6953125	37.017578125	1370.3010902404785	356556182.26470953	1.237165	19.644621	0.09101217236	0.0390661127	-0.0482445665	-0.0705052766	-0.11932208679999999	-0.1154998203	-0.055765773	-0.0468602971	-0.0303970831	0.1374841714	-0.0155791199	-0.1272951674	0.0371653946	-0.1673638603	-0.013694051399999999	-0.10828119289999999	0.0916758533	0.029912227200000002	-0.07327985299999999	-0.0791842201	0.0937855105	-0.1693110723	-0.0567832526	0.0033505997	-0.009899814100000001	0.2817541276	0.029044421	-0.0412776515	0.09501660710000001	0.11180013429999999	-0.1027009375	0.0219843914	-0.0039870602	0.12230824960000004	0.1566651407	0.0615817776	-0.0342342084	0.1894408507	-0.2313481743	0.1265780254	0.041381634199999996	-0.011290312	0.0742718119	0.0252184737	0.048484326200000004	-0.0331898523	-0.1377394541	-0.0277550771	0.0707127214	0.051595992699999996	0.05571649730000002	0.0190133457	0.1036705374	-0.0190975474	-0.024414650299999997	0.0324291814	0.0976072511	-0.1028618029	0.12637718539999998	0.11903302019999999	0.11894039210000001	-0.022100230099999996	-0.085630734	0.1427695234	0.0228052369	0.1347640179	0.0688689457	0.0459207687	-0.10530692679999999	0.0714019197	0.13853796289999998	0.11334268369999999	-0.033508340899999996	0.0572057218	-0.1210257567	-0.12123786550000001	-0.1856144278	0.12254555439999999	-0.0440590709	-0.037667089	-0.032072727999999995	0.0812308132	-0.08824414230000001	-0.0371340649	-0.0070232868	-0.127542081	-0.1261306459	-0.0869584309	0.09910121300000001	0.2126868271	0.0355242103	-0.046321422699999996	0.1466652893	-0.0480527055	-0.1416922259	0.1398953615	-0.0764811285	-0.1360635026	-0.0670229148	0.0168238024	0.1278888116	-0.0598006854	-0.10494985189999999	0.0707294772	0.1024636685	0.05079681900000002	-0.0169396104	0.016459	0.01166249	0.00013601367300010005	0.00027089868100000004	-0.00742325	-0.07283885	0.0053054980693225	5.51046405625e-05	0.00357564	0.00358003236	1.27852014096e-05	1.2816631698647173e-05	-0.00013474	0.0	1.81548676e-08	0.0	-0.0	-1.6543599999999996e-24	2.7369070095999986e-48	0.0	-2.78922e-05	5.8616e-05	3.4358354559999994e-09	7.779748208399999e-10	0.0	0.0	0.0
27466.361328125	30.3984375	924.0650024414062	754401004.6071205	19467.26953125	18.962890625	359.5912208557129	378974583.0023346	18884.4375	1.7421875	3.03521728515625	356621979.69140625	1.090364	17.313604	0.038172965	0.0134026331	-0.0945789751	-0.1551554879	-0.1068856045	-0.036209300800000004	-0.1582912415	-0.0515923488	-0.14257813689999999	0.09749572279999999	0.0005826399	-0.051361114000000006	0.0293079621	-0.1042915643	0.054848720700000006	0.087546931	0.17113809149999998	-0.0819398781	0.1537863046	-0.1214629183	0.0081545854	0.12262458279999999	0.0081053355	-0.10273457289999999	0.0488346738	0.0192313176	0.1225090139	0.0986450724	-0.1182682893	0.1142151316	0.2532214946	0.1639929502	-0.048128446500000005	-0.04422461900000002	0.014115178999999999	-0.062853323	0.0872898878	-0.008321207800000001	0.0441792675	-0.17478203469999998	0.0249300694	0.09458821320000001	-0.0340571652	-0.015857986799999998	0.09158912820000001	-0.0909359959	0.0180009054	-0.0584446719	-0.0679763465	0.059546675	0.0188330557	-0.028934944100000002	0.1637692382	-0.0346215102	0.056366055899999996	0.071911938	0.0334062394	0.0776755618	0.13922182630000002	0.1001567773	0.0633358658	-0.16951067760000002	-0.0190104351	0.036787217000000004	0.068370378	0.11208936039999999	0.0283445011	0.0208112739	-0.1955205745	0.1469687089	-0.0106200638	-0.09407769140000001	-0.1289957194	-0.012144778200000001	-0.0676107648	0.012935136299999999	0.0432638621	0.003768643	0.0745131462	0.1377552037	0.0086096011	-0.0220113654	-0.011843963	-0.11609595130000001	0.1737467105	-0.0468538463	0.0223940409	0.0966113711	-0.0297844489	-0.108039963	-0.2303478566	-0.0815649475	-0.12217377800000001	0.0167228356	0.038016529300000004	-0.2186385311	-0.0378984189	-0.2289722655	-0.044373339000000005	0.0202356101	-0.0900314379	-0.0103393459	-0.11312213789999999	-0.0623434766	0.1009072399	0.0455956625	-0.025306205099999996	0.0122995	-0.004159500000000003	1.7301440250000015e-05	0.00015127770025	0.00556523	0.01298848	0.0001687006127104	3.09717849529e-05	0.00957051	0.005994870000000001	9.159466166010002e-05	3.593846631690001e-05	-1.81039e-05	0.0001166361	3.277511952100001e-10	1.360397982321e-08	-0.0	0.0	0.0	0.0	0.000156074	0.0001839662	3.3843562742439997e-08	2.4359093475999998e-08	0.0	0.0	0.0
27576.0	109.638671875	12020.638370513916	760435776.0	19473.27734375	6.0078125	36.09381103515625	379208530.5066071	18896.3125	11.875	141.015625	357070626.09765625	1.165232	18.502415	0.05338956	-0.1801881471	-0.0512397571	-0.0169154313	0.0081290426	-0.05500429	-0.19840541190000002	-0.0158775281	0.054322266699999996	-0.0649457232	0.11743202109999999	-0.0390017029	0.1996479814	-0.0360017275	-0.1244057234	0.0396501297	0.0112654836	-0.0541269477	0.044548970199999996	0.030422328	0.0105514054	0.106977219	0.0770793082	-0.1021607374	-0.065049186	0.049602829699999997	-0.0137853004	-0.09507577060000001	-0.016178883600000003	0.0055064268	-0.11361375369999999	-0.08728672789999999	0.0708569199	0.0147151743	-0.149539235	0.065790283	-0.0572955276	-0.0714522348	-0.1129502482	-0.1156580668	0.111013401	-0.092773225	-0.0623555884	0.089699783	-0.19913263760000002	-0.0636926144	0.0782749904	-0.0103309988	-0.0475009169	-0.0313977289	0.0307300425	-0.1968741867	0.0209546325	-0.0113480856	0.1141082525	-0.0038643139	0.1669463102	-0.0547151217	0.0584632829	0.0100183045	0.091478154	-0.1538397829	-0.06717058440000001	-0.0545420384	-0.1583889241	-0.153373606	0.0615699693	0.1004403537	-0.0594745282	-0.0512172066	0.1010345616	-0.13121345310000002	-0.0388528713	0.033374369300000005	0.0156424971	0.0624107684	0.0365614242	-0.1146290996	0.0008200246	0.004441147800000001	-0.1489615674	-0.0631705177	0.1509280997	0.046314706399999996	-0.0723662371	-0.0278201964	-0.0302157815	0.0029774689000000003	0.097572085	-0.0010329991	0.061872382999999996	-0.0733176995	0.1377744309	-0.10979621029999999	-0.0415329314	-0.020840468600000002	0.010721646100000001	-0.1146170173	0.0460723279	-0.1684097768	0.0764885409	0.0992928194	-0.2241146855	-0.025162460299999998	0.0992961682	0.040295756	-0.0335495105	0.00782376	-0.004475739999999999	2.003224854759999e-05	6.121122053760003e-05	0.0383731	0.03280787	0.0010763563339369002	0.00147249480361	0.00332837	-0.00624214	1.10780468569e-05	3.89643117796e-05	0.000116095	0.0001341989	1.3478049025e-08	1.8009344761210004e-08	-0.0	0.0	0.0	0.0	9.29967e-05	-6.30773e-05	3.97874577529e-09	8.64838621089e-09	0.0	0.0	0.0
27594.138671875	18.138671875	329.011417388916	761436489.0426674	19491.595703125	18.318359375	335.5622901916504	379922303.05408096	18890.607421875	-5.705078125	32.54791641235352	356855048.76739883	1.11603	17.721146	0.07997021500000001	-0.0645988074	0.0674020649	0.0933437942	0.1037792726	-0.0242868628	-0.0350676094	-0.000267638	0.0034342527000000003	0.0961143723	0.0097632215	0.10177544460000001	0.064151446	-0.0058953964	-0.0870777355	0.0783915833	0.0739357965	0.18337854039999998	-0.0933054835	0.06859609030000001	0.0670236095	-0.0881709375	-0.0241183496	-0.026184874900000002	-0.0039773994	0.0352996548	-0.0745310101	0.0712041476	-0.0199369823	-0.0812885248	0.078375264	0.0392819086	-0.031573401099999995	0.1339750191	-0.1530780143	-0.0392228291	0.0003537155	0.0919151258	-0.024541376200000003	-0.08064075429999999	-0.16920246579999998	0.0036273698	-0.0961168765	-0.0047997358000000006	0.0006819613	-0.0012680917	-0.0037065805	0.1795845807	-0.1084783866	0.0752632866	-0.1692700134	-0.0336517231	-0.1360807351	-0.0288736983	0.057760389	-0.027440987599999998	0.002661889	0.1323473445	0.0600562216	-0.0907083892	0.047762243499999996	-0.0211432629	-0.0004776998000000001	0.082017352	-0.0196650282	-0.08593500050000001	-0.1506587777	-0.009565439200000001	-0.0693874937	0.041217811800000004	-0.0148059421	0.0946535226	0.1216240012	0.20531540489999997	0.0007218267999999999	-0.013915370500000001	-0.0639276715	0.0505059213	-0.0524391512	0.0490986444	-0.0297906009	0.0099604346	0.0778074566	0.09521404439999999	0.0064211361	-0.0962821393	-0.0052221972	0.215420433	0.0421084696	-0.11107161900000001	-0.1266993882	-0.0044370029	0.0305232594	0.1395950205	0.0956861884	0.1737126571	0.0575449276	0.028303565	0.0395958698	-0.044082159800000006	-0.0268219909	-0.0028327385999999998	0.1353255734	-0.1065552462	0.0976313259	0.0349085778	-0.041629366099999995	0.008458979999999998	0.0006352199999999972	4.035044483999964e-07	7.155434264039998e-05	0.07177599999999999	0.033402899999999985	0.0011157537284099996	0.005151794176	0.0166395	0.01331113	0.0002768729602500001	0.00017718618187690004	-0.00013474	-0.00025083500000000003	1.81548676e-08	6.291819722500003e-08	-0.000204816	-0.000204816	4.1949593856e-08	4.1949593856e-08	0.000289765	0.00019676830000000002	3.871776388489e-08	8.396375522499999e-08	0.0	0.0	0.0
27421.16796875	-172.970703125	29918.864139556885	751920452.770401	19484.2578125	-7.337890625	53.84463882446289	379636302.50396734	18867.33984375	-23.267578125	541.3801918029785	355976512.7795563	1.030957	16.3703	0.09217708896	0.0220655623	0.0320902915	0.11634616240000001	0.0636891586	-0.0417662366	-0.0532404199	-0.0350324266	0.0366282826	0.0504359056	0.1791172842	0.18820755	-0.0758996386	-0.11256713039999999	0.0028450602	0.12109716150000001	0.1735185941	-0.0263103831	-0.0453464085	0.0348927458	-0.09705027769999999	-0.0228769199	-0.0654248311	0.035119192599999995	-0.023236751	0.1648819272	0.0043490955	-0.0114790864	0.0039025405	-0.0030302636	0.0496234755	0.0526060981	0.0374786137	0.0568259472	-0.0791448801	-0.025414525299999997	0.06407756049999999	0.025341203	-0.0310995276	-0.0593507705	-0.034381853	0.0432832462	0.0319883287	0.041657692999999996	-0.1771945211	0.1978183571	-0.0130474252	0.07057105400000001	0.0531223034	0.0351182512	0.0757342017	0.0441459485	-0.1201954376	0.0654285445	-0.0345055798	0.0322702077	-0.0268421717	0.08618390210000001	-0.0122341225	-0.0577221549	0.0574964631	-0.055692807000000004	-0.0403399678	0.1001165351	0.015930844	-0.2253436415	-0.120462851	-0.164405396	-0.1456372399	0.0415543649	0.078343072	-0.06151592860000001	-0.0816097485	0.0053923518	0.08626879109999999	-0.08575560970000001	-0.0686329151	0.0109729698	0.0378784011	0.0046759795	-0.0108667079	0.11684728289999999	-0.0503997829	0.0141786862	0.1420984771	-0.1347037425	0.010963093500000002	0.022924601800000003	0.1055828765	-0.073518145	-0.0476400867	0.0191760741	-0.0638035876	-0.013993293300000001	-0.1109106045	0.019715365800000002	0.162313826	0.013495621000000001	-0.049769331900000005	-0.0468844053	-0.0161847004	0.0856942592	-0.030822852999999997	0.005901613199999999	0.0959136145	0.0294457954	-0.049506407599999996	-3.87756e-06	-0.008462857559999998	7.161995808084913e-05	1.5035471553600002e-11	0.0383727	-0.033403300000000004	0.0011157804508899998	0.0014724641052899993	-2.78314e-05	-0.016667331400000002	7.7458682596e-10	0.00027779993599742606	0.00032288200000000003	0.000457622	1.04252785924e-07	2.09417894884e-07	-3.03893e-24	0.000204816	4.1949593856e-08	9.2350955449e-48	0.000300199	1.0434000000000031e-05	1.0886835600000058e-10	9.0119439601e-08	0.0	0.0	0.0
27549.5546875	128.38671875	16483.149551391598	758977963.4795532	19488.021484375	3.763671875	14.165225982666016	379782981.37546164	18904.986328125	37.646484375	1417.2577857971191	357398508.0665932	1.232508	19.570681	0.08258789384000001	0.0850436433	0.0989749117	-0.0562391435	0.0631648957	-0.007364189799999999	0.1587980055	0.0190942051	-0.0228045554	-0.0140948778	-0.03411971	0.0475819679	0.0451562703	0.137280799	-0.1857839388	-0.11041070900000001	0.0725519585	-0.056704325300000004	0.015322615900000001	-0.2519633837	-0.1930361734	-0.040056959700000005	-0.0674404546	0.0683959181	-0.073433574	-0.043713733	-0.022832435	0.1460888609	-0.049186527199999996	0.0194471429	0.033274878	0.031478991	0.0023166773999999998	0.127530532	-0.1850096743	-0.0212743367	0.0890379769	0.0254424932	-0.0333619544	-0.07844226900000001	0.0320472688	0.0377796324	-0.0176438369	-0.0868607492	0.1373983142	-0.001115635	-0.2868329539	-0.0934569826	0.053039454800000004	-0.0214846887	0.012683058200000001	0.0973012797	0.0071136947	-0.107322717	-0.0153499987	-0.098708755	0.0468650884	0.059264584400000014	-0.063655435	-0.0761315817	-0.0083359224	0.1457226921	0.0731530145	-0.025631891400000002	0.0070798812	0.0022820233	-0.0974565082	0.1492428465	0.1710070715	0.1190651699	0.1916924891	-0.0308204483	-0.0378914444	-0.0610181946	0.1296661204	-0.0633707644	0.0370292791	0.038224190299999995	-0.1407830701	0.09780146599999999	0.0784505095	-0.1601643022	0.039112646	-0.029876371699999998	-0.0722743753	-0.1168658957	-0.1438988906	0.1402961147	-0.11101739740000001	-0.0483307755	-0.09203375400000001	0.10855752279999999	-0.014585404	0.1082184011	-0.0648467103	-0.0872094125	-0.0320423692	-0.1644012863	-0.15955923660000002	-0.0825195378	-0.0114769826	-0.0699283506	-0.052624375599999995	0.08917854869999997	0.0941439642	0.02391924	-0.0571422589	-0.00274349	-0.00273961244	7.505476321402753e-06	7.5267373801e-06	0.0563545	0.0179818	0.00032334513124	0.0031758296702499994	0.0229781	0.023005931400000002	0.00052799307961	0.000529272879581506	-0.00013474	-0.000457622	1.81548676e-08	2.09417894884e-07	-0.00026532	-0.00026532	7.039470239999999e-08	7.039470239999999e-08	0.00024593	-5.426900000000002e-05	2.945124361000002e-09	6.04815649e-08	0.0	0.0	0.0
27474.02734375	-75.52734375	5704.379653930664	754822178.4851228	19466.953125	-21.068359375	443.8757667541504	378962263.97094727	18872.9765625	-32.009765625	1024.6250953674316	356189244.3286743	1.068199	16.961662	0.1053215687	0.0381716419	0.0604093558	-0.0057796789	-0.054038069	0.0174842576	0.0759850962	-0.015675265900000002	-0.0120488607	-0.056969061200000004	0.0075361925	0.1311967418	0.172060303	0.0230089825	0.0383672944	0.0106777926	0.0117571004	0.0828760634	0.14956824789999998	0.0359351617	-0.1296217583	-0.0616623015	-0.123080312	0.0172190309	0.0600062117	0.1035459314	0.10146284529999999	-0.0537986862	-0.0703691107	-0.06863115139999999	-0.0997908968	-0.1621310227	0.026144531600000003	-0.0202458057	0.0479918234	0.0763675429	0.1343038103	-0.0168224766	-0.0275640684	-0.0876991481	0.0214732575	-0.1113966864	-0.0267807156	0.0065971749	-0.1018394832	0.0720540429	0.0979283725	0.045555589	-0.1776666114	0.1230084928	-0.0472765587	0.0691977318	-0.0349910283	-0.0537894629	-0.0723173377	0.0175031451	0.1131184844	0.0024070863000000002	0.0795344416	0.056425064000000004	-0.055558415199999996	0.053815922599999996	-0.0077458099	-0.12362165509999999	0.0181231611	-0.0915808026	-0.0847986625	0.0774471742	-0.0808510931	0.0754707699	-0.039063648	0.0403908433	0.0011561834	0.050804910099999996	0.2431907747	-0.0701172765	0.008547041600000001	-0.0330214812	-0.0214164981	-0.19837968260000002	-0.08923329560000001	-0.0692089538	-0.0219889272	-0.0683957466	0.0065803912	-0.10546102339999999	0.10167572189999999	-0.1241160206	0.0164157531	0.004054999	0.0237235194	0.1247565059	-0.0235174019	-0.0624274322	-0.09108471550000001	0.037727745800000004	0.004319882	-0.1319602911	0.0554818931	0.0383507447	-0.0030535559	0.0009045286	0.0093172871	-0.1063965102	0.0923233333	0.0183408808	-0.0644997188	-2.06813e-05	0.0027228087	7.413687216795689e-06	4.277161696900001e-10	0.104047	0.047692500000000006	0.002274574556250001	0.010825778208999999	0.012025	-0.0109531	0.000144600625	0.00011997039960999998	0.000205181	0.000339921	4.209924276099999e-08	1.1554628624099998e-07	-0.0	0.00026532	7.039470239999999e-08	0.0	-2.78922e-05	-0.0002738222	7.497859721284001e-08	7.779748208399999e-10	0.0	0.0	0.0
27522.953125	48.92578125	2393.732070922852	757512948.7209473	19491.125	24.171875	584.279541015625	379903953.765625	18875.80859375	2.83203125	8.020401000976562	356296150.06788635	1.098899	17.449142000000002	0.14539956894	-0.010261910400000001	-0.047433228200000004	0.019746126	0.0034918592	-0.0008192130000000001	0.0355050855	-0.0250563181	-0.13322164539999998	0.0048823219	-0.053857662800000004	-0.1493336563	-0.0390395769	0.0226056927	0.095310793	-0.0460218437	0.012242213899999998	-0.0404396338	0.008496576	-0.11058858490000001	-0.0890758528	0.0284161827	-0.12371610179999999	0.1517294273	-0.1030649717	-0.0504743058	0.0200609726	0.0216852087	-0.0425179895	-0.09101407539999999	-0.0772862345	-0.10890842380000001	-0.0753298599	-0.18046527269999998	-0.06483544179999999	0.037660779500000005	0.0815947365	0.037367390699999996	0.1435271646	-0.0399634853	-0.1580594439	0.0400623169	0.0283685085	0.0079288373	-0.1082057169	0.0693888611	-0.1567558432	0.099245137	0.1195245777	0.0829602149	0.124717428	-0.0242950163	0.0068458952	0.0230000678	-0.1363930843	-0.0337649345	0.0438756869	0.0074506399	0.0795512566	-0.0142393955	0.005753261500000001	0.0169919304	0.0238248392	-0.0586131409	0.08982617109999999	0.0874718342	0.1101244591	0.034482166200000004	-0.05986291110000001	0.09783828550000001	0.014668457	-0.0349086761	-0.035932442200000005	-0.1430549408	0.1217128588	-0.0945806974	0.036021723900000004	0.012827363400000001	-0.0002269671	-0.0678286419	0.0627090042	-0.0906198095	0.0420533384	0.060306657	-0.0139426123	0.0104038824	-0.021229437	-0.1917164466	-0.08177351969999999	-0.0595148689	-0.1519815145	0.0993695083	0.0501710643	0.07335421610000001	0.0240276836	0.0992310278	-0.051592525	0.0575175636	-0.0060919503	-0.11387132330000001	0.0062562839	-0.0412002344	0.0595476979	0.0727955289	0.0904527076	0.0127227994	-0.07154294259999999	2.86764e-06	2.3548939999999997e-05	5.545525751236e-10	8.223359169600003e-12	0.00898554	-0.09506146	0.0090366811773316	8.07399290916e-05	0.0237347	0.011709700000000002	0.00056333598409	0.00013711707409000005	0.000453914	0.0002487330000000001	2.0603791939600003e-07	6.186810528900004e-08	-0.000198472	-0.000198472	3.939113478400001e-08	3.939113478400001e-08	0.000297	0.00032489220000000003	1.0555494162084e-07	8.8209e-08	0.0	0.0	0.0
27441.828125	-81.125	6581.265625	753053930.842041	19476.4375	-14.6875	215.72265625	379331617.6914063	18841.322265625	-34.486328125	1189.306827545166	354995424.7171364	1.1695719999999998	18.571337	0.11307177124000002	-0.0219451285	-0.10449993279999999	-0.0417407976	-0.0061515076	0.1377399023	-0.047043517	-0.0579833709	-0.129593334	-0.0987275477	-0.047393262199999994	-0.0034163099	-0.024913516299999997	-0.0829323525	0.0998818854	0.0102419706	0.0705638138	0.0784853111	0.0925518036	0.017527096399999997	-0.023158709399999998	-0.1429628103	-0.09035171119999999	-0.1724421091	0.0419840988	0.0153615675	-0.0690220884	0.0479925844	0.1464396214	-0.0004199242	-0.0071626534	0.013287056100000002	0.0389750404	0.133662062	-0.07327317030000001	0.0103317757	0.069307863	0.0432927965	0.042523498300000004	0.055305643700000004	0.1192333394	0.0589943271	-0.0025981710000000002	-0.0009784898	0.16437857960000002	-0.11148941	0.1326523682	0.1429744976	0.0427050028	-0.0701915945	0.1271271179	-0.059983618899999994	0.0976087609	0.058522786500000014	-0.0580383996	0.0077091930000000005	0.0040183893	-0.0504572033	0.0793913915	-0.0147835114	-0.1223450703	-0.0483095512	-0.047716262599999996	-0.16962176850000002	0.0998260559	0.0817058109	0.0358141284	-0.030979612099999998	-0.1108592033	0.0149407624	-0.0465356212	0.024621257999999997	0.0890713939	0.09329680060000001	0.0743080603	-0.0382564764	-0.1544276364	0.031727519100000004	-0.0517696007	0.0475738867	-0.1664091999	-0.0612625829	-0.1051815837	0.0184105795	-0.09310000859999999	0.0757988916	0.0626593355	0.061711264	0.12178738050000001	0.058450656	0.041828366	-0.078213776	0.0931351402	0.08221115030000001	0.06878713019999999	-0.072039953	-0.0169419687	-0.008081674399999999	0.0278657498	0.0594578563	-0.0623243928	0.0444200742	-0.055108525199999994	0.0007748133000000001	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-1.55336e-05	-1.840124e-05	3.386056335376e-10	2.4129272896e-10	0.0877803	0.07879476	0.006208614203457601	0.007705381068090001	0.030903700000000006	0.007169000000000002	0.00095503867369	5.139456100000002e-05	0.000263847	-0.00019006700000000004	6.961523940900001e-08	3.612546448900002e-08	-0.000171639	2.683300000000001e-05	7.200098890000003e-10	2.945994632100001e-08	-2.78922e-05	-0.00032489220000000003	1.0555494162084e-07	7.779748208399999e-10	0.0	0.0	0.0
