csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
34023.0234375	100.03515625	10007.032485961914	1157566123.8286743	21858.119140625	13.27734375	176.28785705566406	477777372.36575705	22972.44140625	19.3046875	372.67095947265625	527733064.1635895	0.8270059999999999	19.635067000000006	0.1139994	0.0131334081	-0.030466701800000006	-0.0098637952	0.0093680495	0.0084571849	0.0032145871999999997	0.0053940781000000005	-0.0068593838	0.0055956111999999995	-0.0377310628	-0.045917863899999994	-0.0073292475	-0.0004452749	-0.010501455	0.040016924100000004	-0.09415882240000001	-0.0153262092	-0.0949660161	0.0033646046999999996	-0.0091037212	0.0149159968	-0.0214006905	-0.0092835709	-0.0110423185	0.0081945296	-0.0098658514	-0.0003214258	0.0098696757	-0.011860158899999999	0.0147192037	-0.0311479353	-0.035434615	-0.0093489568	-0.0243515796	0.0586750336	0.029252685299999998	0.022453283799999998	0.0400446353	-0.121048017	0.06434558650000001	-0.01719291	-0.0864713441	-0.0940880769	-0.034611705699999995	-0.0303896	-0.0037713999999999938	0.0009235277881599998	1.4223457959999954e-05	-0.0357729	-0.0678388	0.0012797003744100006	0.004602102785440001	0.0486491	0.0218262	0.00236673493081	0.0004763830064399999	-0.00010276	-0.000298195	8.8920258025e-08	1.05596176e-08	0.000288334	-5.5731000000000006e-05	3.105944361e-09	8.313649555599999e-08	-0.000171857	-5.7334000000000024e-05	2.9534828449e-08	3.2871875560000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34040.88671875	17.86328125	319.0968170166016	1158781968.59877	21830.58984375	-27.529296875	757.8621864318848	476574652.9260407	22983.80859375	11.3671875	129.21295166015622	528255457.4741364	0.8648959999999999	20.534655	0.10600896	-0.0020862872	-0.0078237458	0.0006138901999999999	0.013412463999999999	0.0195376173	0.046543227400000005	0.0380810126	-0.0263441494	0.0954779162	-0.036326020099999995	-0.018860514	-0.0733965974	-0.0306452303	0.0177461413	-0.0327351098	0.0243230313	-0.0455813257	-0.029637771400000002	0.00674182	-0.0014657752	-0.026163827999999997	0.0091779958	0.030483169100000002	0.0006389451000000001	0.014475756999999999	-0.0221980085	-0.049091631399999995	0.0264969623	-0.0315049157	0.10383474220000001	-0.045301298600000005	0.0725170738	0.016715332	-0.07316353219999999	0.0164776861	-0.0582197078	0.0074868488	0.0518486157	0.052170492199999995	0.0631352795	-0.0202787295	-0.0887413447	-0.0917754626	-0.027144045	-0.026616200000000003	0.003773399999999993	0.0007084221024400003	1.4238547559999946e-05	-0.0653097	-0.029536799999999995	0.00426535691409	0.0008724225542399997	0.0322397	-0.016409400000000005	0.0010393982560899997	0.0002692684083600001	0.000643145	0.000745905	5.563742690250001e-07	4.13635491025e-07	0.00016601700000000002	-0.00012231700000000001	1.4961448488999997e-08	2.756164428900001e-08	8.57082e-05	0.00025756520000000003	7.345895547239999e-09	6.633983225104003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34013.92578125	-26.9609375	726.8921508789062	1156947147.0523837	21845.49609375	14.90625	222.1962890625	477225699.5820465	22988.384765625	4.576171875	20.941349029541016	528465834.13241965	0.696037	16.525545	0.10585541	-0.010848320900000001	0.0098008374	0.0039022559	0.0187915192	0.0146091703	-0.026498906000000003	-0.0793378102	0.034681808599999996	0.2156767705	-0.1115457119	0.0124287155	-0.0044542296999999995	-0.0631819884	-0.0323380749	-0.0193145147	0.07231432389999999	-0.0107014748	0.005641544	-0.0037131785	0.0152761045	-0.0308938942	0.0018106625	0.0450892608	-0.0004655548	0.0226034071	-0.0198689916	0.038679578199999995	-0.107840055	-0.0181457838	0.2307245304	-0.07295164559999999	0.0200619547	0.0657742396	-0.0077402307	-0.0526183134	-0.0039106783	-0.1037396734	-0.0208251644	-0.0486150944	0.06190939490000001	-0.0233445364	-0.0908143174	-0.08910065240000001	-0.0195090322	-0.0336987	-0.007082499999999995	0.0011356023816899998	5.016180624999993e-05	-0.06776610000000001	-0.0024564000000000114	0.004592244309210001	6.033900960000057e-06	0.06315259999999999	0.030912899999999993	0.0039882508867599975	0.0009556073864099996	-0.00033201300000000003	-0.000975158	9.509331249639999e-07	1.1023263216900003e-07	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	-0.000247206	-0.0003329142	6.111080643599999e-08	1.1083186456163997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33846.53125	-167.39453125	28020.929092407227	1145587677.6572266	21845.2578125	-0.23828125	0.0567779541015625	477215288.8945923	22976.62890625	-11.755859375	138.20022964477542	527925475.89552313	0.846727	20.103277	0.03226024999999999	-0.0061321681999999995	-0.0162926581	0.0012670221	0.014072926699999998	0.0237587091	0.0703260565	0.1068893825	-0.0490431284	-0.0411475986	0.0353962731	0.1026144342	0.0375756151	0.011039184099999998	-0.0665587718	-0.098657681	0.0215207394	-0.014986625600000001	-0.004062549600000001	0.0038506658000000004	0.009494354	-0.0199105038	0.0854821291	0.07691231030000001	-0.0002462977	0.013155348899999999	-0.0252420466	-0.0813887376	0.1028365528	-0.0226540217	-0.0608989435	-0.0034009583	-0.026918578199999998	0.0208385373	0.028127739900000004	-0.14584364630000002	0.0132374696	0.0408947364	0.0011056713	0.062981071	0.060668235099999995	-0.026387305	-0.09268565960000001	-0.08607420269999999	-0.0117537397	-0.0303278	0.003370899999999996	0.0009197754528400002	1.1362966809999975e-05	-0.055272900000000014	0.012493200000000005	0.0030550934744100013	0.00015608004624000007	0.0674183	0.004265700000000011	0.004545227174890001	1.8196196490000096e-05	-0.000213062	0.00011895100000000005	1.4149340401000008e-08	4.5395415844e-08	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	-0.000123548	0.000123658	1.5264108303999997e-08	1.5291300963999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34009.8125	163.28125	26660.7666015625	1156667346.2851562	21878.375	33.1171875	1096.7481079101562	478663292.640625	23029.181640625	52.552734375	2761.7898902893066	530343207.0368996	0.8587679999999999	20.389162	0.056438165	-0.0082021529	-0.0008721458	-0.0086351034	-0.00038889379999999997	0.012076868400000001	0.0070078297999999995	0.046011912099999996	-0.0288469631	-0.0792740122	0.057479634	0.026144266	0.030553831400000002	0.068034058	0.0066441621999999995	-0.0151175574	-0.0191952101	-0.09266692730000001	-0.099200496	-0.006718655600000001	0.0103595987	0.0017507496	-0.023042136600000002	-0.0146182394	-0.0081638257	-0.0013585692	-0.0090508847	-0.0011834588000000001	0.0577974008	-0.0132409088	-0.08574049130000001	0.0371420434	-0.0466051036	-0.030108898999999998	0.0216166535	-0.0201062882	-0.0219369538	-0.0041067784	0.0499333992	1.12994e-05	0.059412106299999996	-0.0294040325	-0.09435121640000001	-0.0827080574	-0.0039259816	-0.0265951	0.0037327000000000055	0.0007072993440099997	1.393304929000004e-05	-0.0448792	0.010393700000000013	0.00201414259264	0.00010802899969000026	0.0447282	-0.022690100000000005	0.00200061187524	0.0005148406380100002	-3.1871799999999995e-05	0.0001811902	3.2829888576039997e-08	1.0158116352399996e-09	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	8.76951e-05	0.00021124310000000002	7.69043056401e-09	4.462364729761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34127.25390625	117.44140625	13792.483901977539	1164669459.1816561	21898.46484375	20.08984375	403.60182189941406	479542762.5129547	23008.29296875	-20.888671875	436.336612701416	529381545.3358307	0.7687089999999999	18.250946	0.07264503	0.0200723489	-0.0040032757	0.0004868277	-0.0020428117	-0.0019506069	-0.010594773899999998	0.0157228772	-0.023545716499999998	-0.08835241960000001	-0.0006090525	0.0349086151	-0.045684169299999994	0.0732182937	0.08870658669999999	0.0217607219	-0.054128718799999996	-0.0008110979	0.0855525323	0.0186230744	-0.0146008386	0.012471156899999999	-0.0436544691	-0.0248528093	-0.0007145100999999999	-0.004187014	0.0023939951	0.0037743305	0.0332107097	0.0030479564000000002	-0.0917848278	-0.0426909875	0.0204299916	-0.0800017104	0.0658969067	0.0812426813	-0.019207893400000002	0.06430634889999999	-0.0468135637	0.043749353899999996	0.058141318399999996	-0.0323917418	-0.09580728990000001	-0.0790155012	0.0039259816	-0.0338241	-0.0072289999999999984	0.0011440697408099994	5.2258440999999986e-05	0.00239592	0.04727512	5.740432646400001e-06	0.0022349369710144	0.0565357	0.0118075	0.0031962853744899994	0.00013941705624999996	8.77843e-05	0.0001196561	1.431758226721e-08	7.70608332649e-09	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	9.47072e-05	7.0121e-06	8.96945373184e-09	4.916954641e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34071.45703125	-55.796875	3113.291259765625	1160864184.232315	21878.69921875	-19.765625	390.679931640625	478677479.5045319	22969.435546875	-38.857421875	1509.8992347717285	527594969.3420448	0.7695499999999998	18.27092	0.08524984500000002	0.0012958645	0.0088556511	-0.0032369903999999996	0.0043008715	0.006220717099999999	-0.0052691791	-0.0406718289	0.0065872548	-0.0297606652	-0.0944093454	0.040189979	-0.0832864772	-0.0464097947	0.0376745151	0.0931257382	0.0640944486	0.0860262193	-0.0508266615	-0.0012192595	0.0035170042	-0.01273351	-0.0029061899	0.0347935431	-0.004527949	0.0024660292000000003	-0.0058062884999999995	0.010275134200000001	-0.0425906364	0.0139943761	-0.0065542548	-0.11229124730000001	0.051492955800000004	0.0510938792	0.0144460202	0.1208716119	-0.0095055935	-0.1691534529	0.044564892800000006	-0.00205363	0.0568561851	-0.0353474844	-0.0970506473	-0.07501110700000001	0.0117537397	-0.026610400000000003	0.007213699999999994	0.0007081133881600001	5.20374676899999e-05	-0.032951199999999986	-0.03534712	0.0010857815814399995	0.0012494188922943998	0.041963400000000005	-0.014572299999999991	0.0017609269395600004	0.0002123519272899997	0.00054769	0.0004599057	2.1151325289249e-07	2.999643361e-07	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	0.000197136	0.0001024288	3.8862602495999995e-08	1.049165906944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33938.2265625	-133.23046875	17750.35780334473	1151803222.2075806	21831.427734375	-47.271484375	2234.593235015869	476611236.921238	22962.2890625	-7.146484375	51.07223892211914	527266718.9898071	0.8917279999999999	21.171709	0.17177910999999998	-0.0127283921	0.0031991537	-0.0017593601999999996	0.0199808704	0.0224235073	0.0546297338	0.0198501978	-0.035676219599999996	0.002032719	0.0091429936	0.0945404147	-0.0250031595	0.10986427609999999	-0.080124515	0.08784748939999999	0.0027616735	-0.0212852445	0.007778178399999999	0.001210344	0.0155637971	-0.0273176115	0.036863235	0.065290286	-0.0060793756999999995	0.021635228	-0.0209928641	-0.056624927699999994	0.0189513626	-0.037908406400000004	-0.0340105634	-0.039957789	0.0350072006	-0.115683799	0.0313274706	-0.0304253924	0.16151255	0.003891333	-0.0319417151	0.0155066644	0.0555570233	-0.0382683432	-0.09807852800000001	-0.0707106781	0.0195090322	0.018338	0.044948400000000006	0.00033628224400000003	0.0020203586625600002	0.0191798	0.052131	0.00036786472804000006	0.002717641161	-0.00129306	-0.04325646	1.6720041635999996e-06	0.0018711213317316	0.000791186	0.0002434960000000001	5.929030201600003e-08	6.259752865960001e-07	0.00016601700000000002	0.0	0.0	2.756164428900001e-08	0.000582505	0.000385369	3.39312075025e-07	1.4850926616099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33984.96875	46.7421875	2184.832092285156	1154978100.9384766	21841.62890625	10.201171875	104.06390762329102	477056753.27833563	22996.01953125	33.73046875	1137.7445220947266	528816914.28163147	1.003195	23.818197	0.228063615	-0.005672135500000001	-0.0029313929	0.0039757173	0.0110703648	0.020289525	0.0269537073	-0.046636915599999995	-0.023259764199999998	0.1254016395	-0.0904452439	-0.0232045731	-0.0165300804	0.036950641	-0.0198108628	-0.1028787103	-0.07599485809999999	-0.024239885699999998	-0.1344394741	-0.0051563091	0.0165539832	-0.0036390321000000004	-0.0161075953	0.0196428472	0.0019185832	0.0144521782	-0.022844608199999998	-0.0288296208	-0.0587131971	-0.0580430293	0.1282003942	-0.08515919289999999	-0.0497356306	0.0032820237	-0.023835853900000002	-0.041495913599999996	-0.0900050353	0.0059902501	0.1606158534	-0.1441107124	0.0542441537	-0.0411514359	-0.0988886499	-0.06613118650000001	0.027144045	-0.00675033	-0.02508833	4.5566955108899986e-05	0.0006294243021888999	-0.0915675	-0.1107473	0.00838460705625	0.01226496445729	0.0304721	0.03176516	0.00092854887841	0.0010090253898256	-6.33795e-05	-0.0008545655	7.3028219379025e-07	4.01696102025e-09	0.000303122	0.000137105	1.8797781025e-08	9.1882946884e-08	0.000364919	-0.000217586	1.33165876561e-07	4.734366739599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34022.9296875	37.9609375	1441.0327758789062	1157559744.5205688	21890.8203125	49.19140625	2419.794448852539	479208013.9541626	23064.0546875	68.03515625	4628.782485961914	531950618.6279907	0.940755	22.335743	0.17980014500000002	-0.0304447363	0.022535785299999996	-0.001200354	0.00032994050000000004	-0.0038340206	0.0159280358	-0.0706804341	-0.0118345825	0.12118603060000001	0.0412563956	0.0635656339	0.0565898476	0.0408821308	-0.1180487769	-0.032594615	0.0423373396	-0.0393180671	0.073430702	-0.010525733600000002	0.023122257599999998	-0.0448890046	0.0516994805	0.0338297886	-0.0016838161	-9.5352e-05	0.004145125	-0.015482579	-0.08490487710000001	-0.0587298379	0.0861025152	0.0526109371	0.0068769048999999995	-0.0429068504	0.0174683934	-0.1520271083	0.0740315032	0.06791918599999999	-0.0804308786	0.0240283269	0.0529179001	-0.043993917	-0.0994792142	-0.0612907054	0.034611705699999995	-0.0244326	-0.01768227	0.0005969519427599999	0.0003126626723529	-0.0440041	0.0475634	0.00193636081681	0.00226227701956	0.0200041	-0.010468000000000002	0.00040016401681	0.00010957902400000004	0.00187272	0.0019360995	3.7484812739002494e-06	3.5070801984e-06	0.00015749200000000002	-0.00014563	2.12080969e-08	2.4803730064000005e-08	0.000364919	0.0	1.33165876561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34270.28515625	247.35546875	61184.72792053223	1174452444.690689	21899.8515625	9.03125	81.5634765625	479603498.4595337	23086.068359375	22.013671875	484.601749420166	532966552.29373556	1.01236	24.035807	0.18783035	0.0203004886	0.0067564699	0.002324234	-0.0065626235	-0.0033273935	-0.029847354	-0.0638498991	0.0250019509	-0.0349214808	0.00232853	-0.0628737626	-0.0290409322	0.08597815029999999	0.05218820019999999	0.0368919973	-0.1668153272	-0.0518396243	-0.0030103090999999997	0.0188791608	-0.0165100024	0.0276899133	-0.054188279299999996	-0.0977461852	0.0024297644	-0.004551878400000001	0.0029990405	0.0369572335	-0.0559702914	0.0091097273	-0.0445008768	-0.012814490800000002	-0.0022823215	-0.08820582460000001	-0.012251371	0.1120172302	-0.0096759051	0.1648224922	0.060420935999999995	-0.1074093681	0.051578589800000005	-0.046792981399999996	-0.0998489097	-0.0562083378	0.0418659738	-0.0244377	-5.100000000000937e-06	0.0005972011812899999	2.6010000000009557e-11	0.0621759	0.10618	0.00386584254081	0.0112741924	0.0481535	0.0281494	0.00231875956225	0.00079238872036	0.000949749	-0.000922971	8.518754668410002e-07	9.02023163001e-07	0.000304438	0.00014694599999999996	2.1593126915999992e-08	9.268249584399998e-08	0.000364919	0.0	1.33165876561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34157.875	-112.41015625	12636.043228149414	1166760424.515625	21885.212890625	-14.638671875	214.29071426391602	478962543.26797867	23001.3359375	-84.732421875	7179.5833168029785	529061454.909729	0.989453	23.491934	0.1100877	-0.0067047865000000005	0.0382057502	0.00048517870000000003	0.0030087928999999996	-0.0019296448000000002	0.013564495400000001	-0.0696449242	-0.0109518549	-0.0194114225	-0.015194803400000003	-0.012554481200000002	0.0150996285	0.0539580396	0.028614919500000002	-0.0242513779	0.1250286377	0.0778177659	0.11787884130000001	-0.0043455296	0.0171256759	-0.0045823905	-0.014683183899999999	0.0137338177	-0.0012752294	0.0043146958	0.0025792733	-0.0178396004	-0.0689462154	-0.0267401864	-0.019806645600000002	-0.0073361229	-0.0289006096	-0.057976216399999995	-0.0446392147	-0.0064088115	-0.0551926807	-0.09209504589999999	-0.1299511714	-0.0135479317	0.050226553300000004	-0.0495458668	-0.0999969158	-0.0509041416	0.0488621241	-0.0244377	0.0	0.0005972011812899999	0.0	-0.0218688	-0.0840447	0.0004782444134399999	0.00706351159809	0.0298878	-0.018265700000000003	0.00089328058884	0.00033363579649000013	0.000794203	-0.0001555459999999999	2.4194558115999968e-08	6.30758405209e-07	0.000304438	0.0	0.0	9.268249584399998e-08	0.000364919	0.0	1.33165876561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34080.1015625	-77.7734375	6048.707580566406	1161453322.510315	21877.173828125	-8.0390625	64.62652587890625	478610734.7059975	22998.171875	-3.1640625	10.01129150390625	528915909.592041	0.8903149999999999	21.138178	0.040568990000000006	-0.0153217583	0.0168625881	-0.0014950399	0.0008556003999999999	0.0117918023	0.0149296046	-0.0399450414	-0.043095565	-0.0406722258	-0.015096863	0.0052420463	-0.0392874209	0.07622234530000001	0.011297726899999999	-0.0153282297	-0.0329242724	0.0085773376	-0.16466487970000002	-0.0065187963	0.016426681999999998	0.0174198032	-0.031766809300000004	0.006860875400000001	-0.0023319958999999998	0.0014606358	-0.012591469199999998	-0.0189980264	-0.023157636800000003	-0.0377693975	-0.0413693028	-0.0528072883	-0.029491554500000006	-0.071891144	0.010373689399999999	0.013244866499999999	-0.0266488465	-0.0415838953	0.104393667	-0.0584184121	0.0488621241	-0.052249856500000004	-0.09992290359999999	-0.04539905	0.0555570233	-0.0306189	-0.0061812	0.00093751703721	3.820723344000002e-05	-0.0218795	-1.0700000000002374e-05	0.00047871252025000004	1.144900000000508e-10	0.03382	0.003932199999999997	0.0011437923999999995	1.5462196839999973e-05	0.0006397530000000001	-0.00015445	2.38548025e-08	4.092839010090001e-07	9.290220000000004e-05	-0.00021153579999999995	4.474739468163998e-08	8.630818764840008e-09	0.00012200700000000005	-0.000242912	1.4885708049000014e-08	5.9006239743999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34224.296875	144.1953125	20792.288146972656	1171302496.5881348	21892.962890625	15.7890625	249.29449462890625	479301824.13028336	22982.8125	-15.359375	235.910400390625	528209670.41015625	1.015221	24.103739	0.09159844	0.002895042	0.0204817799	0.000499117	0.0013996292000000002	0.0006529566	-0.0168326185	-0.1114975356	0.015468589599999999	0.0742295033	-0.07165083679999999	-0.0782149668	-0.06557987309999999	-0.0037088959	0.1029091737	-0.051460197400000005	0.035545386400000004	0.0467272882	-0.0426101646	0.0044639809	0.0076846126	0.013472939299999999	-0.0779185092	-0.008315858800000001	-7.37761e-05	0.0015322659	0.0002266882	0.018247827299999998	-0.1056573757	-0.0087142347	0.0925586415	-0.0284699748	0.0182313249	-0.0353881998	-0.022139287	0.0674709906	-0.07057946030000001	0.0031608446	0.0191791648	0.12064890029999999	0.047485639	-0.054902281799999994	-0.0996270376	-0.0397147891	0.06190939490000001	-0.0379819	-0.007362999999999998	0.0014426247276099998	5.421376899999997e-05	-0.05444169999999999	-0.03256219999999998	0.002963898698889999	0.0010602968688399991	0.0253596	-0.0084604	0.0006431093121599997	7.157836816e-05	0.00129773	0.0006579769999999999	4.329337325289999e-07	1.6841031529e-06	0.000230082	0.00013717979999999994	1.8818297528039987e-08	5.2937726724e-08	0.000191107	6.909999999999996e-05	3.6521885449e-08	4.774809999999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34033.7421875	-190.5546875	36311.088928222656	1158295607.2852173	21856.8828125	-36.080078125	1301.7720375061035	477723326.2793579	22965.150390625	-17.662109375	311.9501075744629	527398132.46402365	0.90299	21.439098	0.1216529	0.0009200925	-0.0016229124	-0.0150121016	0.005616623	0.0125135042	0.0375044419	-0.0362702091	-0.0089528613	0.0658574428	-0.0028245514	0.047734792699999994	-0.0019842025	0.0216588717	0.06569253230000001	0.0484848915	0.0115966981	0.0648088313	0.0023567003	0.0030225527	0.0097825563	0.0051792761	0.012800383200000001	0.0680890754	-0.0172952179	0.0036986187	-0.012782271100000001	-0.042719584299999995	-0.0371239259	-0.0210446786	0.0544843035	0.0148901651	0.0367085992	-0.0390245048	0.1070014464	0.0340311607	0.0048718858000000006	-0.009425189799999999	-0.0736943494	-0.029053309300000007	0.0460974375	-0.057500525199999986	-0.0991099747	-0.033873792	0.06788007459999999	-0.0419619	-0.0039800000000000035	0.0017608010516100003	1.5840400000000032e-05	0.04106	0.0955017	0.0016859236	0.00912057470289	0.0313136	0.005954000000000001	0.0009805415449599998	3.545011600000001e-05	0.00107297	-0.0002247600000000001	5.0517057600000027e-08	1.1512646209e-06	0.000304438	7.435599999999998e-05	5.528814735999997e-09	9.268249584399998e-08	0.00016587900000000002	-2.5228e-05	2.7515842641000004e-08	6.364519839999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33915.80859375	-117.93359375	13908.332534790039	1150282072.5678866	21877.974609375	21.091796875	444.86389541625977	478645773.00845724	22980.5234375	15.373046875	236.33057022094727	528104457.4614868	0.9118520000000002	21.649517000000003	0.16910362599999998	-0.0414167661	0.018684059	0.0016446128	-0.0010615897	0.0013352532999999999	0.042172533600000006	0.0010482733	-0.0368434427	0.072257387	-0.0333993567	0.0688767018	-0.0149709468	-0.0111710035	-0.06770349269999999	-0.0618781363	0.0006492787	0.0686284382	-0.0374629482	-0.027873035600000002	0.0326610544	-0.0196907367	0.010601851399999999	0.0849691826	0.000704816	-0.0010929386	-0.0015636463	-0.035373511	-0.0114311317	-0.0455436905	0.0614335559	-0.0618404605	0.020809475900000002	0.013284656499999999	0.0486513509	-0.0907336799	-0.0219270013	-0.0813028104	-0.0048539871	-0.0005726985	0.0446978621	-0.0600420225	-0.0983728629	-0.0278991106	0.0734322509	-0.0419096	5.230000000000512e-05	0.0017564145721600001	2.735290000000536e-09	-0.0965532	-0.13761320000000002	0.00932252043024	0.018937392814240003	0.048752099999999986	0.017438499999999996	0.0023767672544099997	0.00030410128224999983	0.000967578	-0.00010539199999999985	1.1107473663999965e-08	9.362071860840002e-07	0.000304438	0.0	0.0	9.268249584399998e-08	-8.721519999999999e-06	-0.00017460052000000002	7.606491111039999e-11	3.0485341584270414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34067.26953125	151.4609375	22940.415588378906	1160578853.3148346	21877.03125	-0.943359375	0.8899269104003906	478604496.31347656	23018.74609375	38.22265625	1460.971450805664	529862671.7285309	0.9139910000000002	21.700293	0.123665344	-0.0130133134	0.0090045689	0.0039963067	-0.0063134824	0.0033583673	0.0219641126	0.0078752046	-0.0158219675	-0.019261720700000002	0.0088488093	-0.0354327465	0.028446946	0.1008716855	0.0607960154	-0.030740349500000007	-0.1014097152	-0.0055879187	-0.036493600699999997	-0.0104504509	0.0108091003	0.0067925536	-0.09410950289999999	0.0177511623	0.0057318143000000005	-0.0046132401	-0.004454818	-0.0205637249	0.0226896458	-0.0078802851	-0.024136707900000002	0.0246381436	-0.046696409800000005	-0.0916078317	0.046372406	0.0622014574	-0.060896267999999996	0.0686486046	-0.009253328	-0.045821935999999994	0.043287258200000005	-0.06252426559999999	-0.0974173387	-0.0218143241	0.0785316931	-0.0418823	2.7299999999994e-05	0.0017541270532900005	7.45289999999672e-10	-0.0483666	0.04818659999999999	0.0023393279955600003	0.0023219484195599986	0.06380950000000002	0.015057400000000025	0.004071652290250002	0.00022672529476000083	-9.36557e-05	-0.0010612337	1.12621696601569e-06	8.771390142489998e-09	0.000186707	-0.00011773099999999995	1.3860588360999993e-08	3.4859503849e-08	-3.76377e-05	-2.8916179999999998e-05	1.41659646129e-09	8.361454657924001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34034.23828125	-33.03125	1091.0634765625	1158329375.384903	21888.4765625	11.4453125	130.99517822265622	479105406.2271118	23001.64453125	-17.1015625	292.46343994140625	529075651.14198303	0.954525	22.662661	0.112879005	-0.0025652572	-0.0092703519	0.0031762396	-0.0045046007	-0.0054572258	0.0181973211	0.021189054199999998	-0.0353927025	-0.0749467139	0.0182729588	0.09665210710000001	0.0441216022	0.0688771617	0.0864716897	0.0357504179	0.0341659777	0.0977941926	0.052043588099999996	-0.001714315	0.0019725951	-0.0193206309	0.037182038199999996	0.06053529	0.0045551433	-0.0062838211	0.0064687302	-0.0206785832	0.025317386600000002	-0.012369440800000001	-0.0884812308	-0.0015379586999999999	-0.029329222599999996	-0.0302876477	0.12798614619999998	0.0426548137	-0.0799023591	-0.1244050144	-0.06252827009999999	-0.0287921275	0.0418659738	-0.0649448048	-0.0962455236	-0.015643446499999998	0.08314696120000001	-0.0418881	-5.799999999993311e-06	0.0017546129216099995	3.36399999999224e-11	0.0198986	0.0682652	0.00039595428196	0.00466013753104	0.0550899	-0.008719600000000022	0.00303489708201	7.603142416000038e-05	0.000332251	0.0004259067	1.8139651710488998e-07	1.10390727001e-07	-7.64554e-05	-0.0002631624	6.925444877376001e-08	5.8454281891599995e-09	-6.63367e-05	-2.8699000000000008e-05	4.4005577668899996e-09	8.236326010000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
