csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
31743.74609375	25.365234375	643.3951148986816	1007665416.0644684	19328.53515625	38.142578125	1454.8562660217285	373592271.2863922	19369.478515625	-2.56640625	6.586441040039063	375176697.96725845	0.579166	16.454982999999995	0.0959521	0.0101352476	0.0114287417	-0.010641360700000001	-0.0161694049	0.0033627597999999997	-0.023658229300000003	0.0012307730000000001	-0.0072457087	0.013571625700000001	0.0293921984	0.0170243995	-0.039530461	0.0836251884	-0.0257848424	0.031129244	-0.0093819488	-0.0818645621	-0.0620221773	-0.08562210949999999	0.039552827900000004	0.0174583457	0.0905608081	-0.0031759267999999998	0.055607415599999994	0.010660825	-0.0021737378	0.031861009700000005	0.1620303287	-0.0870801749	0.0637681381	0.1153047742	0.0673219786	-0.0016793851999999999	0.057615962800000003	0.029973619700000002	0.0184990944	0.0211617411	-0.0100900728	-0.0034277916999999997	-0.027538928900000002	-0.0082693026	0.0163360497	0.009815524300000001	-0.012023980200000001	0.00047978150000000004	0.0090883354	0.0155774417	-0.0018664658	0.0009919302	0.0022104348999999997	0.0904762477	-0.0237807046	0.0506972743	-0.0026911805	-0.08512966820000001	-0.025399349300000002	-0.0219786208	0.043420051900000006	-0.1434365859	-0.0134508823	-0.0919216224	-0.030000670299999997	0.0023501919	0.0106392984	-0.0750995545	0.1004087022	0.0975830184	-0.013771853300000001	-0.0701010384	-0.0161182143	0.060378910999999987	-0.1066868617	-0.0857356061	0.041666920499999996	0.023356811800000002	-0.05372370480000002	-0.07891744889999999	0.0240612769	-0.0379898685	0.0756516278	-0.0540926653	-0.0333300706	0.0872396882	0.0770605352	0.0609657912	0.0401909773	0.0163308826	-0.0087828605	0.0	0.0	0.0429475	1.6800000000004308e-05	0.00184448775625	2.8224000000014486e-10	0.0372264	-0.0502134	0.00252138553956	0.0013858048569600002	0.172231	-0.003100999999999993	9.616200999999957e-06	0.029663517361	-0.0008122839999999999	-0.0006425830000000001	6.59805296656e-07	4.1291291188899997e-07	0.00124939	-0.00011642000000000012	1.5609753720999996e-06	1.3553616400000023e-08	0.000833167	-9.3415e-05	8.726362225000002e-09	6.94167249889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31613.87109375	-129.875	16867.515625	999436845.5322418	19312.71875	-15.81640625	250.15870666503903	372981105.5166016	19403.724609375	34.24609375	1172.794937133789	376504528.716465	0.724707	20.590029	0.11304255	0.0009113934	0.0006965047	0.006903669	0.0286644398	-0.007430058499999999	0.0077201095	-0.0086494117	0.005338335400000001	0.026876817400000003	0.022787063	0.010779988400000001	-0.0036265199	0.0553874491	-0.0714430357	-0.0091578314	-0.011369078700000002	0.0589177278	0.0269739033	0.0056767349	-0.0100128033	0.0435226934	0.0103342324	-0.0348191042	-0.0015596176000000001	-0.0084999962	0.1109070334	0.025833364700000003	0.0467175662	0.0529583479	-0.0624091275	0.0069944101	0.0237856337	-0.011712641299999998	0.0470794345	-0.028298868199999997	-0.0054473282	0.0551895219	0.0044067388	0.0023117078	0.021307948900000002	0.010996741599999998	-0.0026892062	-0.0038813033	0.0329735869	-0.008024425600000001	-0.0100388475	0.0059089712	-0.025280709	0.0344417936	0.0071352423	0.0122173179	-0.0745292076	0.0498946382	0.0083140762	0.054783001799999995	0.031219817799999997	-0.0241067158	-0.0007704760000000001	0.0202734691	-0.0210533358	-0.0143959544	0.046036195300000006	0.000421835	-0.0378996667	-0.0098803565	-0.035095670499999995	-0.063495625	-0.0477760009	0.0185125885	-0.0539404416	0.052178175599999994	-0.0090288921	-0.039496592999999997	-0.0226278623	-0.005252673100000001	-0.021657182799999997	-0.0504942674	0.046587569100000004	0.063500383	0.052071279500000005	-0.1095284557	-0.1374660595	0.08691057349999999	0.07579699349999999	0.058314876200000004	0.0359330861	0.0105321631	-0.0157536826	0.0	0.0	0.0521356	0.009188099999999998	0.00271812078736	8.442118160999996e-05	0.07785889999999998	0.04063249999999998	0.0016510000562499985	0.006062008309209997	0.177285	0.005054000000000003	2.554291600000003e-05	0.031429971225	-0.00164788	-0.0008355960000000001	2.7155084944e-06	6.982206752160003e-07	0.00136581	0.00011642000000000012	1.8654369561000005e-06	1.3553616400000023e-08	0.00104451	0.00021134299999999999	4.4665863649e-08	1.0910011401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31787.62890625	173.7578125	30191.77740478516	1010453351.4814606	19363.041015625	50.322265625	2532.330417633057	374927357.372776	19418.890625	15.166015625	230.00802993774414	377093313.1057129	0.717943	20.397852	0.08372035000000001	-0.0312235971	-0.0188838501	-0.009607110600000001	-0.029693098900000006	0.0353468405	0.010568976599999998	-0.0146575919	-0.017755065100000002	-0.0165553283	-0.021246287000000003	0.008963443599999999	0.01005519	-0.052246382599999995	-0.021575564900000004	0.011719741799999999	-0.049241355	-0.0021225423	0.000106245	-0.0185464031	-0.06223091190000001	0.0043674087	-0.0763385151	0.027143069500000002	0.014093786899999999	0.112003017	0.0145862387	0.0668629974	-0.0552370866	0.0030571921000000003	0.029534115099999998	-0.09639914449999999	0.1258727648	-0.026144966800000002	0.0175281747	0.022683895099999997	0.040914584	-0.1010616032	0.0282439069	0.0380301936	-0.0086196189	-0.0040500646	0.017974944099999998	0.0070932329	-0.0269687707	0.0306128621	-0.0235662869	0.0137476397	0.0202940118	-0.0184509583	-0.02415237	-0.0330080189	-0.0122221607	-0.0103003109	-0.020107296599999998	-0.0196653018	-0.0356655472	-0.021767700499999997	-0.0038736506	0.037117565299999995	-0.0314007557	0.0284632227	0.0443557893	-0.040741435299999997	0.0416064744	0.1209945699	-0.10238893660000001	0.014171555	-0.1036376271	-0.0581549582	-0.0496803479	0.0012291392999999999	-0.022784716	-0.0308014998	-0.0723010768	-0.0002352236	0.0475745222	-0.1011875401	0.00034541680000000003	0.09545495789999996	0.0491907195	0.0492663877	0.040635310699999996	0.0865669325	0.074482779	0.055576250099999995	0.031579121099999996	0.0046894495	-0.022629760099999997	0.0	0.0	0.052174	3.8400000000000927e-05	0.0027221262760000003	1.4745600000000715e-09	0.0568741	-0.020984799999999984	0.0004403618310399993	0.0032346632508099995	0.180598	0.0033130000000000104	1.0975969000000071e-05	0.032615637604000006	-0.000965707	0.000682173	9.32590009849e-07	4.65360001929e-07	0.00165532	0.00028951	2.7400843024e-06	8.38160401e-08	0.00126051	0.00021600000000000005	4.665600000000002e-08	1.5888854601000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31715.052734375	-72.576171875	5267.300724029541	1005844569.9441873	19350.78125	-12.259765625	150.3018531799316	374452734.9853516	19403.623046875	-15.267578125	233.0989418029785	376500587.34521866	0.638644	18.144848	0.05594214999999999	-0.0016014687	-0.0094934211	-0.0064356047	-0.0234996304	0.005911304	0.020301125700000002	-0.0101365763	0.0007674695	-0.0460932879	-0.0552439722	-0.0145498656	0.0692199732	-0.0700265388	0.043982226500000006	0.0054446973	-0.0273595612	-0.0065958752	0.0197876926	0.015382288000000001	-0.022695104100000002	-0.0474420799	-0.0359964266	0.047535978099999994	-0.0043024106	0.06753819	-0.0591586782	0.0739875613	-0.0020322362	0.0205363272	0.0145832825	-0.0018046798	0.0304494868	0.19009231780000002	-0.0096732569	0.0635633266	0.0180980407	0.011998938899999999	0.0070899538	-2.1285e-06	-0.0033312437	0.001524224	0.0293280192	0.0005204923	-0.0221502071	0.0059147784	-0.0225058881	-0.0051470786	0.0370475565	-0.0492924941	0.0001673905	-0.0973806641	0.0478592914	-0.022540722599999997	-0.043173195899999996	-0.0128578515	-0.0082679902	0.0271344472	0.0097346473	0.0378043446	-0.0133590121	0.0280115906	-0.0143762052	-0.034490602200000005	0.0136165097	0.044081790999999995	0.0114053677	0.0884324824	0.083787921	-0.014802020800000001	-0.0749561103	0.064275533	-0.0531304475	0.1054033332	-0.09885532080000001	-0.0066581387	0.0209617162	0.003192328	-0.1295192839	-0.0757440642	-0.0392516304	0.0894443048	-0.0038545523	0.08620882269999999	0.0731187702	0.052754032	0.027140723500000002	-0.0011728524	-0.0293697396	0.0	0.0	0.0485122	-0.0036618	0.00235343354884	1.3408779239999996e-05	0.056911	3.690000000000637e-05	1.3616100000004705e-09	0.003238861921	0.198788	0.018190000000000008	0.00033087610000000044	0.039516668944000015	-0.000908075	5.763199999999995e-05	8.246002056250002e-07	3.3214474239999944e-09	0.00136581	-0.00028951	1.8654369561000005e-06	8.38160401e-08	0.000926583	-0.00033392700000000003	1.1150724132900002e-07	8.58556055889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31776.9609375	61.908203125	3832.6256141662598	1009775246.4234008	19318.0078125	-32.7734375	1074.0982055664062	373185425.84381104	19339.984375	-63.638671875	4049.880558013916	374034995.62524414	0.6370439999999999	18.099386	0.10029215	-0.035415609199999996	-0.020544363899999998	0.0035110158	0.0029182183000000003	0.0432448678	-0.0074156274	0.0366499136	-0.005730165400000001	-0.06546330759999999	-0.0752507995	-0.0800163642	0.12073015279999999	-0.1071564137	0.045639615099999996	-0.023573123300000002	-0.0238424376	-0.0661842877	0.0079709971	-0.0009487289	0.1006923929	-0.0217241679	-0.08428029039999999	0.0344120973	-0.0216946853	-0.0011359348	-0.016227684699999998	-0.015823318	-0.06250826820000001	-0.0482371867	0.058696629800000004	0.0208131033	-0.0338489552	0.026249871400000003	-0.0146411704	-0.027551497299999998	0.0301147926	0.00018058200000000001	0.0192145515	0.039288436	-0.0250969183	-0.0078519907	-0.014052398999999998	-0.0075914469999999986	0.0015076514000000002	0.030810026600000002	-0.0023255321	-0.010326931	0.0659181221	-0.0488800217	0.0850298091	-0.13235240869999998	0.0516328393	-0.0579580749	-0.059066207999999995	-0.057756912699999996	0.0192014948	0.013416986799999999	0.11051751650000001	0.0156573369	0.0933195067	0.0148104464	0.0091132519	-0.0123435744	-0.012704916299999999	0.0352773075	0.0144767614	0.051807714500000004	0.0306353141	0.029022531299999998	0.0825165547	0.0279530151	-0.012649882099999999	0.0197488597	-0.0343736887	-0.040425975600000004	0.1012618441	0.054925508899999996	-0.0647451954	0.0454249293	-0.1179412423	-0.0344440121	0.0763141913	0.08583630390000001	0.07170587910000001	0.0498524669	0.022629760099999997	-0.0070302552	-0.0359330861	0.0	0.0	0.0429307	-0.005581500000000003	0.0018430450024899997	3.115314225000003e-05	0.141966	0.08505499999999999	0.007234353025000002	0.020154345156	0.202007	0.003218999999999972	1.036196099999982e-05	0.040806828049	-0.0007793419999999999	0.00012873300000000012	6.073739529639999e-07	1.6572185289000032e-08	0.00136581	0.0	1.8654369561000005e-06	0.0	0.000926583	0.0	0.0	8.58556055889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31626.65234375	-150.30859375	22592.67335510254	1000245138.4724274	19305.12890625	-12.87890625	165.86622619628906	372688002.0869293	19377.41015625	37.42578125	1400.6891021728516	375484024.3635407	0.721029	20.485548	0.04890645	-0.0085669962	-0.013850231599999999	0.0078582976	0.0035010879	-0.0158885562	0.0142080277	0.027784320499999998	0.030566098700000002	-0.0909627818	-0.0394742228	-0.1441605849	0.11910871449999999	-0.08707331869999999	-0.0610110231	0.022123969500000003	0.0261137615	-0.0454448811	-0.0226907223	-0.0351104681	0.049612003200000004	0.045909371	0.11959962980000001	-0.052884910300000004	0.0565872098	-0.06233801150000001	0.0176502982	0.0591574281	0.0501493088	-0.0167508051	0.0018714895999999998	0.0692071274	-0.015502474099999997	0.0650358133	0.06242998480000001	0.039056637000000005	0.0043017069	0.0493307254	0.0045023325	-0.0034422399	0.0097738861	0.0012442344	-0.023682338100000002	-0.0073158113	0.0025037404	-0.011985267800000001	-0.0019149048	-0.046065145300000006	-0.0008284084	-0.080117969	0.1384419834	-0.16198950310000002	-0.035157242799999995	-0.0763102381	-0.036756693	-0.0175894817	-0.008267566899999999	-0.0148025428	0.0078988696	-0.122769825	-0.0163571858	-0.0871760677	0.013690092	0.0384542575	0.0390740171	-0.0449253857	0.073770025	-0.022240193300000002	0.1002865856	-0.0093727186	-0.0938367062	0.049295875	-0.0486530522	-0.002714421	0.0092333108	0.0820544619	-0.0757211867	-0.0028971351	-0.0355573812	-0.017649436299999998	-0.0313518935	0.0278901808	0.1000913598	0.0854494384	0.0702450503	0.046875918899999994	0.0180582919	-0.0128582918	-0.0422803267	0.0	0.0	0.0429307	0.0	0.0018430450024899997	0.0	0.100578	-0.041388000000000015	0.0017129665440000009	0.010115934084	0.195748	-0.006258999999999987	3.917508099999984e-05	0.038317279504	-0.00080453	-2.5188000000000102e-05	6.472685209e-07	6.34435344000005e-10	0.00136581	0.0	1.8654369561000005e-06	0.0	0.000926582	-1.0000000000157452e-09	1.0000000000314906e-18	8.585542027239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31753.53515625	126.8828125	16099.248107910156	1008286994.9192047	19373.720703125	68.591796875	4704.834598541261	375341053.88269424	19386.40234375	8.9921875	80.85943603515625	375832595.8337555	0.690344	19.613743	0.11945219999999998	0.0560709649	0.011982746399999999	-0.0143480152	-0.0613563018	-0.0371060349	0.0281690031	0.0400126377	0.0122226414	-0.0601121647	-0.004036689600000001	0.056368554400000014	0.0060360304000000005	-0.038732439900000006	0.10681092060000001	-0.0155810896	0.1090007232	-0.021552825499999997	0.079556816	-0.050088732999999996	0.0141943339	0.0675817772	0.0050984752	-0.019822335	-0.0734180308	0.0255436591	0.1271641075	0.16873054839999999	-0.0179746677	-0.0175179519	-0.08165780019999999	0.1827948432	0.0599734879	0.0028606011	0.021126718500000002	-0.0039825629	-0.0799471603	0.06334844740000001	-0.0344180206	-0.059146690999999994	-0.0562060957	0.0048518035	0.0575365516	0.0072644262	-0.0670027579	-0.0301684034	-0.0014169923	-0.0480668856	0.0149157663	-0.0440334975	-0.049337579400000005	-0.0083650058	0.1291712361	-0.06568193580000001	-0.0146257312	0.0079792925	0.1058388954	-0.0333845425	-0.014087543400000001	-0.0448904396	-0.0206198566	-0.09956943359999999	0.12278931400000001	0.0544228132	-0.1775257094	-0.0559097032	-0.0726856935	0.0978966942	0.1192077024	0.09689680369999999	-0.0594047158	-0.0235575977	0.0100632338	-0.0971369831	0.04496360730000002	0.12146859460000001	0.017195118500000002	-0.034327105	0.0441147056	-0.0440005866	-0.072475397	0.06579631379999999	-0.0535052918	0.0850482909	0.0687372603	0.043828865099999996	0.013438541399999998	-0.0186326179	-0.04837328849999999	0.0	0.0	0.05863350000000001	0.01570280000000001	0.003437887322250001	0.0002465779278400003	0.15623800000000002	0.05566000000000002	0.003098035600000002	0.02441031264400001	0.186829	-0.008919000000000009	7.954856100000019e-05	0.034905075241	-0.00101501	-0.00021048	1.0302453001e-06	4.430183039999999e-08	0.00136581	0.0	1.8654369561000005e-06	0.0	0.00149951	0.0005729279999999999	3.282464931839999e-07	2.2485302401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31695.482421875	-58.052734375	3370.1199684143066	1004603605.9553874	19303.75	-69.970703125	4895.899295806885	372634764.0625	19344.396484375	-42.005859375	1764.4922218322754	374205675.3446999	0.702666	19.963814000000006	0.22662910000000006	-0.0137240395	-0.0011490245	0.0186157108	0.0122400501	0.019632993600000002	-0.022811081	0.0167532463	-0.038759464900000005	0.0168766926	-0.0167570895	-0.0228914442	-0.0938773168	0.0429313221	0.0057434378	-0.050391508099999996	-0.0337535016	0.0141977701	0.0062848252	-0.0574181518	0.030884799900000006	0.0774762852	-0.012153970600000001	0.0031303761	-0.0048247745	-0.0248135266	-0.0701139345	0.024003115099999996	0.003748572	0.18404375809999998	0.0201062833	0.0446816929	-0.0031575947	-0.052159144500000004	-0.09464389220000001	-0.0448111476	-0.1286598937	0.0062932536	0.0044448822	0.0312065186	0.0008492434	0.0027653944	-0.0694845094	-0.021369585299999997	0.0106019848	-0.0062064865	-0.0084242291	-8.55001e-05	0.031156242799999997	0.0093506509	0.0036911741	0.065173325	-0.0055553278	0.0269963608	0.0569115587	0.0103833774	0.0188272745	-0.0643677325	0.0114304958	-2.2579899999999997e-05	0.0380478511	-0.022157637400000003	0.0088312787	0.0621628026	-0.0081682351	0.05047349190000002	0.0265162902	0.017609500400000002	-0.0165625817	0.0882180701	-0.140735784	0.0376378594	0.0520327101	-0.017890441200000003	0.0134721301	0.1070844026	-0.037438659900000004	0.1159185882	-0.09104134779999999	0.16915574190000002	0.1518782223	-0.0311710889	0.13503689800000002	0.0846329284	0.0671835172	0.0407158885	0.0087828605	-0.024329113500000003	-0.054175327599999996	0.0	0.0	0.0573015	-0.0013320000000000068	0.00328346190225	1.7742240000000183e-06	0.0622194	-0.09401860000000002	0.008839497145960004	0.0038712537363599993	0.245706	0.05887700000000001	0.003466501129000001	0.06037143843600001	-0.00181771	-0.0008026999999999999	3.3040696441e-06	6.443272899999999e-07	0.00192712	0.00056131	3.7137914944e-06	3.150689161e-07	0.00158353	8.40200000000002e-05	7.059360400000031e-09	2.5075672609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31589.244140625	-106.23828125	11286.572402954102	997880345.3760108	19290.580078125	-13.169921875	173.44684219360352	372126479.75055313	19337.58203125	-6.814453125	46.43677139282226	373942078.8153229	0.615324	17.482299999999995	0.22175015	0.0060756132	-0.0010674104	0.020812528700000003	0.0442493236	-0.0003985616	0.0011619821	-0.0040908726	-0.007303764399999998	0.06169554980000001	0.0050422639	0.0399869094	-0.0524311206	0.1139179064	0.015528741200000001	-0.015899838200000002	-0.0446697698	0.0833545141	0.0463281255	0.0243369335	-0.0319322408	0.0119375948	-0.0284062258	0.0692758005	-0.050591741399999994	0.0052228215000000005	-0.0158704272	0.0238511912	-0.0419159308	-0.0410662636	0.036589430299999996	-0.1066226224	0.126795014	0.0339111522	-0.0426629233	0.0721141568	-0.0487452267	-0.0406139456	0.0042425416	-0.00666954	0.0168152259	0.014606281	-0.0406999288	-0.015503390300000001	0.043744601200000004	0.0024266592	0.0115397407	0.0073856871	0.0055755876	0.053271945700000004	-0.0224385975	0.0769403609	-0.0169190053	0.0971913358	0.0412674124	0.05131774309999999	-0.0260125937	0.0042142862	-0.0265897596	0.1155813352	0.0128035323	0.029497644500000007	0.0731280018	0.0606235461	0.0434518613	0.1091126494	-0.0256619321	-0.013836497	-0.0341179906	-0.0887320255	-0.08950839890000001	0.0059780597	-6.3754999999999985e-06	-0.0283036744	-0.0692174287	0.017978411	0.0747540866	-0.0766569183	0.0835766891	-0.05015309900000001	-0.0925323044	-0.0530067311	0.0650528013	0.0842034203	0.0655848597	0.037541671299999996	0.004103697	-0.0299239837	-0.0596515499	0.0	0.0	0.062359800000000014	0.0050583000000000095	0.003888744656040001	2.558639889000009e-05	0.148075	0.08585560000000003	0.007371184051360003	0.021926205625000004	0.21800300000000006	-0.027702999999999974	0.0007674562089999988	0.04752530800900001	-0.000582575	0.001235135	3.39393630625e-07	1.525558468225e-06	0.00136581	-0.00056131	1.8654369561000005e-06	3.150689161e-07	0.00131731	-0.00026622000000000017	7.087308840000009e-08	1.7353056360999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31649.15625	59.912109375	3589.460849761963	1001669091.3369141	19333.0	42.419921875	1799.4497718811035	373764889.0	19343.06640625	5.484375	30.078369140625	374154217.9965973	0.515592	14.648767	0.15390705	0.0020154128	-0.0087163185	0.0126993772	-0.012898544599999999	0.0077119412	0.009288857	-0.0099115625	-0.0279923082	0.0184360704	-0.040073927200000005	0.0184277176	-0.0329849037	-0.0041544832	-0.0012485176	-0.0064035999	-0.021786737599999998	0.0214518993	0.0236898425	0.0042171271	-0.0053436488	-0.0116068174	-0.0303401654	0.0063365511	-0.03256629	0.014016511	0.0658113857	0.0438370048	0.0261434595	-0.0455371737	-0.0179713101	-0.0705987931	0.0335958533	-0.0104566893	0.016409191200000003	0.0872710955	0.043387659599999996	0.0404038178	0.0091619464	0.0006044515	0.00019239259999999998	0.0085968342	-0.030065780299999997	-0.0127042094	-0.0098909109	0.0044491155	-0.0187853137	0.017920243500000002	0.028517541400000002	0.010577354399999999	-0.0301190311	-0.0033584701	-0.0052945310999999995	0.0160174048	0.004934493	-0.0033916841	-0.0261609252	0.0029838539	0.012654409299999999	0.0160476379	-0.0191754425	-0.006330964499999999	0.0583619555	0.0259693281	-0.0372823542	0.0254384623	-0.0156476758	-0.049193961900000006	-0.012896744199999999	-0.0044527411	-0.0145440043	0.012671135900000002	-0.043512693600000006	-0.0140591102	0.0231278971	-0.0966854781	0.1225890963	-0.0444156086	-0.048054638499999996	-0.0410413856	-0.0261935061	0.0363053833	-0.0027828668	0.0837598384	0.0639423565	0.0343109879	-0.0005864385	-0.0353938581	-0.06476902080000001	0.0	0.0	0.06703939999999999	0.004679599999999978	0.004494281152359998	2.1898656159999798e-05	0.0684558	-0.07961920000000001	0.006339217008640002	0.004686196553639999	0.222282	0.004278999999999977	1.8309840999999804e-05	0.049409287524000006	-0.00125617	-0.000673595	1.5779630689e-06	4.537302240250001e-07	0.0019811	0.0006152899999999999	3.9247572100000005e-06	3.785817840999999e-07	0.00129961	-1.7699999999999834e-05	3.132899999999941e-10	1.6889861521000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
