csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
32274.298828125	115.07421875	1041630364.8471107	13242.075820922852	20316.85546875	-3.513671875	12.345890045166016	412774616.1380768	20698.369140625	-4.029296875	16.235233306884766	428422485.0815773	1.224469	22.917755	0.13458787	0.0949551441	-0.1301242126	-0.05833679610000001	0.0415545028	-0.08399967470000001	-0.10417751730000001	0.1245458863	-0.044665090899999996	-0.0998392727	-0.022092704100000003	0.012239913100000001	0.035318107599999995	-0.10944527800000001	-0.0213167646	0.0114454578	0.170764312	0.0966112891	0.11589582699999999	0.0672914845	0.0660213935	0.1243520418	0.025794831600000002	0.0489029442	0.0130882994	-0.0360944952	0.125606975	0.0661850067	-0.0281471158	-0.2067811498	0.0768529922	0.0136447423	0.0597544067	-0.030394552000000002	-0.22988088510000002	0.017557386100000003	0.0158858578	0.1080158258	0.08246666429999999	0.045500335999999995	-0.1490101463	-0.112520323	0.0667649279	0.026039234100000003	0.0043094503	-0.0357351878	-0.039643382799999995	-0.021590306	-0.008857120500000001	0.08531841300000001	0.10093175160000001	0.09726072109999999	-0.0652002099	-0.0618175813	0.078489621	-0.0538784812	0.058488384000000004	0.1167752235	0.12200013130000001	0.1225352298	-0.0413996604	-0.0122204873	-0.0200465853	0.0703289205	0.0173162916	-0.18766994	0.09192291529999999	0.0314790463	-0.1575423097	0.061474620199999996	0.0499732346	-0.0476986957	-0.0371215075	0.1160368415	0.1100561151	0.07355388639999999	0.029663641400000006	-0.1351163687	-0.013066409	-0.04835681	0.0560229447	-0.0215108636	0.09627153570000001	0.0670667012	-0.150398604	0.08967013830000001	-0.0144835134	-0.1641276111	0.08660876349999999	-0.0096761057	0.0875670469	0.0264613349	-0.0301829473	0.0200602447	0.0337979027	0.0998669886	-0.0241201449	0.1610439425	0.0255956263	0.113696597	0.1025637901	0.0500394267	-0.018545510600000002	0.0	0.039313199999999986	0.007842899999999993	6.151108040999991e-05	0.0015455276942399994	0.137079	0.08331310000000001	0.00694107263161	0.018790652241000003	0.191628	0.011660999999999977	0.036721290384	0.0001359789209999995	-0.00708615	-0.0003940100000000002	5.02135218225e-05	1.5524388010000018e-07	-0.000688256	-0.000181697	3.301379980899998e-08	4.736963215360001e-07	2.151e-05	-5.97104e-05	4.626801e-10	3.5653318681599996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32105.58984375	-168.708984375	1030768899.2151033	28462.721408843994	20329.693359375	12.837890625	164.81143569946292	413296432.08621603	20627.0703125	-71.298828125	5083.522891998291	425476029.6768189	1.155482	21.626556	0.13115932	0.0013058567	-0.0861662732	-0.1292208265	-0.145419174	0.0601759336	0.009085646	0.0062115285	-0.0772621338	0.102173006	-0.0377290837	0.041568543	-0.1649167436	-0.0734655595	0.0733481396	0.0760956112	0.06508870650000001	0.0184213549	0.0067431585	0.0439801437	0.1276313035	0.0968825516	0.0779547948	-0.1547703048	-0.025564529199999998	0.0030347091999999997	0.12090327279999999	0.07247566059999999	-0.15138800619999998	0.0521304567	-0.0828972069	-0.12051517269999999	0.006841254000000001	0.047684656299999996	0.07336261969999999	-0.0549481278	0.039449111099999996	0.0541068929	0.0013555822	0.0066300851000000004	0.1447320463	-0.0007439072	0.0191057411	-0.0050371536	-0.1168847382	-0.0076485937	-0.0263087477	-0.0469590199	0.1191335134	-0.0189636382	0.0221860311	0.0703782001	0.11479229269999999	-0.0155207373	-0.1121910175	0.13540800449999998	-0.0640919254	0.0356238619	0.048675414400000006	-0.053176159699999996	0.0211810256	-0.0289151027	-0.040287288	-0.2001797366	-0.0021783145	-0.0782086763	0.0043101696	0.0190411053	0.0105910869	0.0111229562	0.024663680299999997	-0.0810473392	-0.0632164241	0.0173839542	0.12449482279999999	0.1877824117	0.0613512467	-0.18307742230000001	0.1197745401	-0.0990386225	-0.1490614474	0.0173555294	-0.044669118	-0.009953705600000001	0.009689251999999999	-0.07492403389999999	-0.0413849066	0.1500289181	-0.1288406294	0.0227428839	-0.0313035607	0.0157949133	0.0940669263	0.0904255267	0.0291325129	-0.06734201940000001	0.0465889649	0.0391886057	-0.0781539596	0.2051002761	0.1009795324	0.044760445700000005	-0.0269857625	0.0	0.0393669	5.370000000001069e-05	2.8836900000011473e-09	0.0015497528156100005	0.052688	-0.08439100000000001	0.007121840881000001	0.002776025344	0.182596	-0.009031999999999984	0.033341299216	8.157702399999972e-05	-0.00658095	0.0005051999999999999	4.330890290250001e-05	2.552270399999999e-07	-0.0005065590000000001	0.000181697	3.301379980899998e-08	2.5660202048100013e-07	8.826539999999997e-05	6.675539999999998e-05	7.790780837159995e-09	4.456283429159996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32152.03515625	46.4453125	1033753364.688736	2157.167053222656	20338.60546875	8.912109375	79.42569351196289	413658872.4134674	20676.3515625	49.28125	2428.6416015625	427511513.9360962	1.097842	20.547752	0.06757130000000001	0.0244925046	0.0282125442	-0.010486501799999999	-0.1199143381	0.055353099100000004	-0.0187632004	-0.060763134	-0.024855102599999998	0.0428025365	-0.078380268	0.0984322492	-0.0191280047	0.06516561950000001	-0.0411641806	-0.029221762999999998	0.0399127329	-0.0043936046	0.07892526700000001	-0.0029443754999999997	0.0901212345	-0.0794360472	-0.0680482476	0.1343178119	0.0198244256	0.1694071862	-0.0155002831	0.0058475543	-0.018376208999999998	-0.016727746499999998	-0.034310879	-0.0119618	-0.16547128519999998	0.0036552788	0.0300960533	0.0057516536	-0.0983910555	0.1879509338	-0.0559801709	0.0297047201	-0.0682778954	-0.013584940700000001	0.052114142	-0.015220761599999999	-0.0570154504	0.18612122120000002	-0.0701112987	0.0773793233	-0.1645512062	0.0090137294	-0.037065535	-0.047517930300000004	0.0707898454	-0.047953481799999996	0.08120121	0.1135645039	-0.063470784	-0.0510029589	0.0453232439	-0.0549507105	0.0260456211	-0.14026726609999998	-0.025469902000000003	0.000179254	-0.007232881899999998	0.0152189749	0.026022452999999997	0.059716882199999995	-0.0436953859	0.0527103432	0.1049692293	-0.1135253611	-0.0379728937	0.004967752	-0.030207994900000007	-0.0509159853	-0.1351269879	0.0504479232	-0.06416131679999999	0.0392368381	0.0125942723	-0.2154731414	-0.0410269821	-0.1298694514	-0.0518361342	0.0947936043	0.0273913302	0.0260218984	-0.0316777191	-0.10495915310000001	-0.048268123499999996	0.0598808612	-0.1566879092	0.006081505	0.2075783255	-0.0478865783	0.1332192469	0.0820123844	-0.018257703400000002	-0.14981141679999999	0.09933977320000001	0.0393830715	-0.0352925737	0.0	0.039381	1.409999999999606e-05	1.9880999999988888e-10	0.001550863161	0.0571798	0.004491800000000004	2.0176267240000038e-05	0.0032695295280400004	0.1486	-0.033996	0.022081960000000005	0.0011557280160000001	-0.00614412	0.00043683	3.77502105744e-05	1.9082044890000006e-07	-0.000651117	-0.00014455799999999993	2.0897015363999975e-08	4.23953347689e-07	8.826539999999997e-05	0.0	7.790780837159995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32368.810546875	216.775390625	1047739896.2194864	46991.56998062134	20328.443359375	-10.162109375	103.26846694946288	413245609.4153176	20634.806640625	-41.544921875	1725.9805335998535	425795245.09598166	1.1473870000000002	21.475061	0.13804452999999994	-0.141357425	-0.09699818210000001	-0.1774806007	-0.045449723600000005	-0.0086694832	0.09747020710000001	0.0171350054	-0.18769332079999998	0.050765572599999996	-0.0494804529	-0.10455821480000001	0.1727606609	0.1331835141	-0.0139078204	0.014163331699999997	0.0194151382	0.0344292187	-0.010953251200000002	0.0315995223	0.10866720560000001	0.0454875134	-0.056304040199999995	-0.0451883039	0.0537788853	-0.0217751138	-0.0059745195	0.057274478899999995	0.0855605183	-0.0264954423	-0.009366366999999999	-0.0041528678000000005	0.0415615185	0.0313040165	0.0249648559	0.1065522943	0.0837375988	0.048652090099999996	-0.0411700143	-0.0041392985	-0.0364410344	0.1392905018	0.2330687679	-0.081124375	0.1286795014	-0.04868525940000002	-0.18072161960000002	0.0588681724	-0.1757494475	-0.15068862189999999	0.0588494571	0.1674590132	0.0751263012	-0.013203393600000002	0.1345221992	0.059033655	0.0002754963	-0.005517917099999999	-0.0213147742	0.0413178301	0.14401660689999998	-0.0493976708	0.1658704951	0.10571932699999999	-0.0174860414	0.0967911864	0.0506720504	0.0905370152	0.028194607400000002	0.0070007854	0.0681573875	-0.033694616000000004	-0.049819910099999996	0.0660532187	-0.014938896799999999	0.09216575390000001	-0.0183110981	0.0402055712	-0.019963166	-0.0200984492	0.0294410581	0.15317068650000001	0.1253240048	0.0549101836	0.0753559865	0.087304362	-0.040440839	0.0566040896	-0.01498028	-0.08894063199999999	-0.1267624751	0.0374349835	-0.0914793134	0.1160330679	-0.0721158296	-0.0103640084	-0.0697172901	0.0601299513	-0.0323971057	-0.14889999140000001	0.097645414	0.033919124700000004	-0.0434248682	0.0	0.0395397	0.00015869999999999773	2.518568999999928e-08	0.00156338787609	0.106982	0.04980219999999999	0.0024802591248399997	0.011445148324	0.182748	0.034147999999999984	0.033396831504	0.0011660859039999989	-0.00685428	-0.0007101599999999996	4.69811543184e-05	5.043272255999996e-07	-0.000702846	-5.172900000000003e-05	2.6758894410000034e-09	4.939924997160001e-07	0.000405089	0.00031682360000000003	1.6409709792100002e-07	1.0037719351696002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32093.912109375	-274.8984375	1030019194.4842873	75569.15093994139	20316.77734375	-11.666015625	136.09592056274414	412771441.6355133	20584.146484375	-50.66015625	2566.451431274414	423707086.4902077	1.213362	22.709879	0.0458775	-0.062014307699999986	0.0058015178	0.06256594530000001	-0.0547016308	-0.022282431600000003	0.1089465205	0.0873213883	-0.053994077599999996	-0.029138190499999998	0.1649029316	-0.034033782400000004	-0.025992013900000003	-0.1344090288	-0.0676311406	0.006847124699999999	0.09377130539999999	0.0538327662	0.0333057589	-0.1144741185	0.0568955158	-0.0953967398	0.0092781071	0.020589156	-0.0303691487	0.0312558202	0.1428467511	-0.0979319047	0.0684292403	-0.022010906299999997	-0.0769463569	-0.051308353200000004	0.0134583053	0.0436257572	-0.1536565525	-0.0044531764	0.2456200038	-0.0480027487	-0.0080634508	0.0367601122	0.1704435949	-0.1073071466	0.1147528825	0.0395733898	-0.1573134261	-0.17677596559999995	0.0498778417	0.1373432683	0.055310806500000004	-0.0393012607	0.051117532599999994	0.024938419700000002	-0.1701144838	0.16598803869999998	-0.1326516801	0.06341894740000001	0.013451709899999999	0.06758067799999999	-0.06337827160000001	0.10846338550000001	0.1609975031	0.1285345993	0.0269619091	-0.0087173208	0.09300834640000001	-0.1388504143	-0.0141763369	0.0325720703	-0.0170230296	-0.043392401500000004	0.0724675536	-0.11256232890000001	-0.0838828961	-0.1363380869	0.0005128418	0.0001978333	-0.0080515428	-0.1377338375	-0.052171354	0.0133280111	-0.0736540344	0.0685125529	0.0351389934	0.1133017133	0.0690459059	0.14932231869999998	0.0706563613	-0.0462690067	-0.0968085981	0.0175935468	0.025346526600000002	-0.048387989699999995	0.09707428609999999	-0.0957610608	-0.23747513280000002	-0.0049598502	0.0158514139	0.102525531	0.028499495	-0.1079944047	0.09589738589999999	0.028380616299999998	-0.051342433099999994	0.0	0.0395043	-3.539999999999793e-05	1.2531599999998534e-09	0.00156058971849	0.08436030000000001	-0.02262169999999998	0.0005117413108899991	0.007116660216090001	0.188434	0.005685999999999997	0.035507372356	3.233059599999996e-05	-0.0069807	-0.00012642000000000038	4.873017249e-05	1.598201640000009e-08	-0.0005065590000000001	0.000196287	3.852858636899999e-08	2.5660202048100013e-07	0.00043307	2.7981e-05	1.8754962490000006e-07	7.829363610000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32091.330078125	-2.58203125	1029853466.1831703	6.6668853759765625	20326.203125	9.42578125	88.84535217285156	413154533.47875977	20610.296875	26.150390625	683.8429298400879	424784337.2756348	0.899864	16.842297	0.09846913	-0.12109805050000001	0.0112400021	0.0681062617	-0.0938396651	0.0723091792	0.1897244434	-0.055777632300000005	0.0461643241	0.0794840059	0.08978594470000001	-0.073249412	0.0891199266	0.0340728577	-0.02250388	-0.1386256147	-0.117612994	0.0627934441	-0.06880664610000001	-0.0010168688	0.043723154699999996	0.0514878099	0.0376424146	-0.016463873400000002	0.07545122580000001	0.08475228230000001	0.11134516400000001	-0.0039730736	0.0597194453	-0.11431474529999999	0.1764754426	-0.1427245849	-0.0011974925999999999	0.0054335012	-0.1526016913	0.0382239981	-0.0200516552	-0.031086315	0.11851725119999999	0.048377705199999996	0.0645084519	-0.0652295616	-0.000560056	-0.0446016916	0.0538334153	0.1050811362	0.1632124979	-0.1599885175	0.0514934287	-0.11291432650000001	0.0054181883	-0.1275214981	0.0175093824	0.0813448083	-0.014794605	0.10835830560000001	-0.0593486396	-0.044132026500000004	-0.1565722503	-0.0683536928	0.0922550967	0.08729186779999999	0.1111173833	0.0998057321	-0.0020536956	0.0916094514	0.0701490879	-0.1428969666	-0.0304071469	-0.0947228736	0.0445820912	0.09925709390000001	-0.0264619863	0.0492565485	0.0810902833	0.065105315	-0.0242279186	-0.05472342980000002	-0.0906317575	-0.0912092641	0.184689047	-0.09533682289999999	0.035279217200000004	0.035219203399999996	0.0014076018	0.0123651089	0.0920734367	-0.1750470068	0.1104088257	-0.0714229047	0.0643770366	-0.0965901176	0.09824980720000001	0.1397599688	0.0384808502	-0.0904074224	-0.0893560649	-0.1315688442	-0.1244218	0.0291609242	0.0940966498	0.022779721200000002	-0.059006117000000004	0.0	0.0393669	-0.00013739999999999586	1.8878759999998858e-08	0.0015497528156100005	0.0231173	-0.06124300000000001	0.0037507050490000016	0.0005344095592900001	0.16956300000000002	-0.018870999999999968	0.028751610969000006	0.0003561146409999989	-0.00696115	1.9550000000000126e-05	4.84576093225e-05	3.822025000000048e-10	-0.0005065590000000001	0.0	0.0	2.5660202048100013e-07	8.826539999999997e-05	-0.00034480460000000014	7.790780837159995e-09	1.1889021218116007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32011.974609375	-79.35546875	1024766518.3912696	6297.290420532227	20292.29296875	-33.91015625	1149.898696899414	411777153.9295807	20602.9453125	-7.3515625	54.04547119140625	424481355.54986566	1.5033	28.136496	0.06981903000000003	-0.0529169691	0.09265124400000001	0.0490223421	0.0701863131	0.0423167421	0.051863375999999996	-0.037531413900000005	0.0488171055	0.011876071100000002	0.058175640999999986	0.10072013269999999	0.0179820921	-0.0219022126	0.1149915291	0.0686520039	-0.20108351730000001	0.1651401273	0.0117194376	-0.0597234494	0.0812357959	-0.046622499299999995	-0.0634449811	-0.04621318940000002	0.0038075138	-0.033279168	0.0384603845	0.006835670500000001	-0.1284559815	-0.020967238	-0.083363329	0.0438058835	0.0195457171	0.1222257903	0.0173874134	0.026223609199999998	0.0298099555	0.0762913503	-0.021194533999999998	0.0823083928	-0.09048117650000001	0.08286975740000001	0.0064564723	-0.0152024717	0.025766820699999998	-0.17682697530000002	0.0975857045	0.025637197	-0.0777909862	-0.050099286900000005	-0.10221510939999999	-0.0677162622	-0.0547472063	-0.0330740271	-0.021573932599999998	-0.0725644911	-0.0265630749	-0.0156001086	-0.0475729894	-0.0121818407	0.0237537895	0.0527954554	-0.0858559765	-0.1058757372	-0.0622832683	0.1669110492	-0.1164102083	-0.0396346755	-0.2051470752	-0.0438288955	0.1249776666	-0.003979805800000001	0.011879065	0.0148064605	-0.09318735480000001	0.10982677980000001	-0.0511365767	-0.1263377743	0.0236080758	0.038693122	-0.0811126174	0.0091141174	0.0625508071	0.0187859308	0.0578592125	0.014653604099999997	-0.047607583099999996	-0.0154180922	0.11740067720000001	0.0836411428	0.021091904900000003	0.08316228349999999	-0.0351471032	-0.0237921245	-0.0852766622	0.0573546154	0.0194136733	0.10855758759999999	-0.1808989936	-0.042205094500000005	0.09224419539999999	0.017128751299999998	-0.0663780241	0.0	0.0394413	7.43999999999953e-05	5.535359999999301e-09	0.00155561614569	0.0324909	0.009373599999999996	8.786437695999991e-05	0.0010556585828099998	0.189693	0.02012999999999998	0.035983434249	0.00040521689999999924	-0.00640828	0.0005528700000000004	4.10660525584e-05	3.056652369000005e-07	-0.0006592480000000001	-0.000152689	2.3313930721000004e-08	4.346079255040001e-07	0.000187527	9.926160000000004e-05	3.5166375729e-08	9.852865234560004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32154.828125	142.853515625	1033932971.748291	20407.12692642212	20299.498046875	7.205078125	51.91315078735352	412069620.95508194	20616.546875	13.6015625	185.00250244140625	425042005.04907227	1.423415	26.641327	0.05073320000000002	0.0185523335	0.059625087599999994	-0.0122429775	0.12215544269999999	-0.0150417936	-0.0635765854	0.0428189525	-0.0888164682	0.0212965215	0.1273124886	0.10888149609999999	0.0321203435	-0.0651184484	0.0170265244	-0.008355878800000001	0.0881931326	0.1602644684	0.0366888436	0.030750281299999998	0.09419068789999999	-0.0404599027	-0.1636808914	0.02880545	-0.043495344400000004	0.062400683	0.031484707	-0.0567574786	0.0573618316	0.1339141407	0.086254305	-0.123964651	-0.0343360932	-0.0078792925	0.0432820338	-0.2484770536	-0.11891110349999999	-0.051631095	-0.035385518	0.0438420445	0.0207027044	-0.0543988385	0.0027675307	0.0700906738	-0.028455789	0.0822051534	-0.0100409757	-0.0879579421	-0.036497033	0.006036780899999999	-0.07332264549999999	0.0074520774	-0.0522105615	-0.058851526200000004	0.0631013325	-0.1256910846	0.0281661063	0.043511828200000005	0.1115382301	0.0253082167	0.1393754366	0.055102644699999995	-0.08593074199999999	-0.0276714804	-0.0701856013	-0.1106829485	0.0029829136	0.06955468570000001	-0.11029866949999999	0.011842346799999999	0.1316503286	-0.020731791399999998	-0.0917426116	0.0159150386	-0.1251531894	0.0451041002	-0.0281679832	0.1304892	-0.0650944121	-0.1594508185	-0.0407671802	-0.04966882139999999	-0.18026470949999998	-0.0411756272	0.0141986621	-0.109928353	0.009763481800000001	-0.0206836826	-0.0464796504	-0.2053644781	0.05823959860000001	-0.0755509697	0.10512794380000001	0.0935257473	0.0889413596	-0.006407529499999999	0.023671207799999996	-0.032299018900000004	-0.0443776801	-0.044646365	0.0903410408	0.011440128700000001	-0.0734217015	0.0	0.0346157	-0.004825599999999999	2.3286415359999993e-05	0.00119824668649	0.0299057	-0.0025851999999999963	6.6832590399999785e-06	0.00089435089249	0.196973	0.0072800000000000096	0.038798362729	5.2998400000000126e-05	-0.00686215	-0.0004538700000000003	4.70891026225e-05	2.0599797690000026e-07	-0.0005065590000000001	0.000152689	2.3313930721000004e-08	2.5660202048100013e-07	0.000301816	0.000114289	9.1092897856e-08	1.3061975521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32128.888671875	-25.939453125	1032265487.2897377	672.8552284240723	20280.630859375	-18.8671875	355.97076416015625	411303988.0542336	20593.9296875	-22.6171875	511.53717041015625	424109939.97369385	1.023182	19.150366	0.09565470000000002	0.0643479341	0.029060438199999997	0.0062189614	-0.018535828100000002	0.1156024037	0.000579849	0.029003396	0.05567033	-0.0181141995	0.0396380364	0.05734429200000001	-0.11197050039999999	0.1148589346	-0.0908324838	-0.0644135992	-0.0957572772	0.0364500106	-0.040368779900000006	-0.013767533600000001	0.0196507797	0.010954908400000001	0.1288419975	0.055821101500000005	0.0977952275	0.0857121024	0.0052167895	-0.1128345177	0.1229581614	-0.0021218533	-0.1429879008	0.0373785959	-0.0840167133	-0.044917972599999995	0.0286140225	0.0048076195	-0.0629301783	-0.0249483673	-0.0660157541	-0.0316366244	-0.057291526100000004	0.0734494319	-0.0229226397	0.0396211417	0.07797586969999999	0.0092070534	0.0648844103	0.029414757000000007	0.0417983713	0.0537544078	-0.0451695481	-0.0182723331	0.0359794492	-0.036641951400000004	0.07156092530000001	0.0030061606	-0.11408621769999999	0.023022387000000002	-0.0539704467	0.0018815995	-0.00025959860000000003	0.0428477105	-0.103401596	-0.0339605177	0.0996061797	0.15115609730000001	0.0832942938	-0.061990113300000003	-0.0001402719	-0.0370645671	-0.021078802	-0.0456367471	0.0637840212	-0.0194381678	0.0137237882	-0.0792461352	-0.0699180866	0.0530859245	-0.1897105044	0.1185952947	-0.0316041304	-0.078638123	-0.017238921299999998	-0.09055715449999999	-0.036683184300000005	0.007484288100000002	0.031557940699999995	-0.0110660329	-0.12438218849999999	0.13260628619999998	0.0018377529	0.037302549500000004	0.0056319126	0.0648471631	-0.0396311277	-0.055970915700000005	-0.0160787354	-0.011786773799999999	-0.031067168399999998	0.160791202	0.0883882321	0.0057263583	-0.0801023193	0.0	0.0493922	0.014776499999999996	0.00021834495224999994	0.0024395894208400003	0.0806776	0.0507719	0.00257778582961	0.00650887514176	0.19369	-0.0032830000000000077	0.0375158161	1.0778089000000052e-05	-0.00724376	-0.00038161000000000016	5.24720589376e-05	1.456261921000001e-07	-0.0005065590000000001	0.0	0.0	2.5660202048100013e-07	0.00014696	-0.000154856	2.15972416e-08	2.3980380736000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32042.080078125	-86.80859375	1026694895.732975	7535.731948852539	20317.53515625	36.904296875	1361.9271278381348	412802234.8254547	20654.0078125	60.078125	3609.381103515625	426588038.71881104	1.133998	21.224466	0.18690183	0.0900762049	0.1063513784	0.0199867775	-0.0180749365	0.0210948658	-0.0696593298	-0.0873232308	0.042898766	-0.0075606584	-0.027986910499999997	0.1525663669	-0.0153464871	0.0826387741	0.02117035	-0.0037245343	-0.014590006599999997	0.12465160269999999	-0.0467454041	-0.0720424162	0.0223849902	-0.0796930533	-0.0982120466	-0.0389952671	-0.0367464171	-0.025355658700000002	0.0652064482	-0.0144777862	-0.0244068629	0.1385487557	0.1324867488	0.10160262519999999	0.07124701	0.0040363119	0.1196689798	0.11520822	-6.46454e-05	-0.0658544079	0.0296202896	0.038464821499999996	0.1631236268	0.037276494900000005	0.16787414879999998	-0.1477390952	0.09069759470000001	0.0269298584	-0.0889079277	0.0034287078000000003	-0.014138594099999999	0.0894667819	-0.08674724310000001	-0.047652855300000005	0.0413683399	0.0404579209	0.1041184638	0.0085167624	-0.0189887231	-0.0765635291	0.0327938319	-0.0349283941	-0.0089891516	-0.0622381956	-0.1587941942	-0.0042231468	-0.025364996299999998	0.0562814758	0.030717827799999996	-0.007719351899999998	-0.0360690953	-0.0785105701	0.057381925	0.0365009808	0.0481071633	-0.1300507362	-0.096177119	0.0169460345	-0.1117584764	0.053320085	0.0871227331	-0.1427779252	0.0386584733	0.0494085307	0.058380672599999996	0.0396902403	0.15816735839999999	-0.0545528984	-0.1391214148	0.1744052009	0.0391369675	-0.026989596299999998	-0.1384344402	-0.0115389625	-0.0480393051	0.1369204851	-0.10521603130000001	-0.1354827823	-0.1116904245	-0.0059768989	0.07321522059999999	-0.0384500106	0.0863868426	0.0	-0.0863868426	0.0	0.0393669	-0.010025299999999994	0.00010050664008999987	0.0015497528156100005	0.0153368	-0.0653408	0.004269420144640001	0.00023521743424	0.126773	-0.06691699999999999	0.016071393529	0.004477884889000001	-0.00641008	0.0008336799999999997	4.10891256064e-05	6.950223423999997e-07	-0.0005065590000000001	0.0	0.0	2.5660202048100013e-07	8.826539999999997e-05	-5.8694600000000026e-05	7.790780837159995e-09	3.4450560691600024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
