csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
31419.703125	1.6875	2.84765625	987197744.4631348	18550.88671875	29.48046875	869.0980377197266	344135398.05189514	19092.583984375	-5.80078125	364526763.2004128	33.649063110351555	0.937614	19.425289000000006	0.054279541999999986	-0.0231922404	0.0454754099	-0.0174494798	-0.0066150333999999995	0.039813163900000004	-0.048596617300000006	0.1129829902	-0.0010530386	0.0537938283	0.022393309700000003	0.11870641779999999	-0.058324430199999985	0.0338010634	-0.0723517557	0.0745475525	-0.1064387587	-0.046391334900000004	0.0045576925	-0.060974119000000014	0.0318386572	0.047596485	0.163379466	-0.0375285788	0.181552646	0.0335020132	0.019306645	-0.0331960334	-0.0112475363	-0.07169742309999999	-0.2046684054	-0.0687023803	0.09290976150000001	-0.0059376685999999994	0.0324392921	0.0153385128	0.025885051200000002	0.0073730203000000015	0.0323018317	0.0100400444	0.1023995652	-0.0741701467	0.061652822300000014	-0.0246049714	0.0009704361	0.1474469165	-0.036993145299999995	0.067029142	-0.012519083700000001	-0.0970901908	-0.006341539100000001	0.0193186345	-0.0339146854	0.017504689599999998	-0.0668837632	0.005269775	-0.1593553416	0.0975161716	-0.0829372498	0.08417050150000001	0.0347678673	-0.0647071448	0.0585019027	-0.059528005700000004	0.0352702309	0.00036602980000000003	0.12329495050000001	0.1491150249	0.0515486583	0.0033533883000000002	-0.0223798069	-0.067215077	0.09051456529999999	-0.1159224125	0.1009072399	0.0455956625	-0.025306205099999996	-0.0008375439999999999	1.2272000000000238e-05	1.5060198400000585e-10	7.014799519359998e-07	-0.0569876	0.011989000000000014	0.0032475865537600003	0.00014373612100000032	0.0292873	-0.006963899999999999	0.0008577459412899999	4.849590320999998e-05	-0.000423791	0.00039774299999999983	1.5819949404899984e-07	1.7959881168099998e-07	-0.000293821	-0.00019014400000000003	3.6154740736e-08	8.6330780041e-08	6.38972e-05	0.0001184004	1.4018654720160002e-08	4.08285216784e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31427.3203125	7.6171875	58.02154541015625	987676462.0244752	18519.279296875	-31.607421875	999.0291175842284	342963705.675663	19131.736328125	39.15234375	366023334.92889786	1532.906021118164	0.962666	19.944304	0.109865294	-0.0107299078	0.0221641454	-0.0117898258	-0.0407220362	0.0394660286	-0.038984282099999996	0.0168055453	-0.0094371176	0.0390474285	0.0151036618	0.1386755398	-0.023210379700000002	0.0348606727	-0.0312726584	0.108239549	-0.0306607865	0.0074253009	-0.019716455	0.08590831619999999	0.09324728269999999	-0.0179360529	0.0272451514	0.1281157278	-0.0460231438	0.0261271335	-0.06339527889999999	0.033391145	-0.0843711536	0.1150918859	-0.0331242055	-0.0887620777	-0.0123298349	-0.0009434889	0.0126767489	-0.010844006599999999	0.0410711247	-0.026392064700000002	0.0296809204	-0.0582829904	0.0406729727	-0.0319532075	0.0752960307	-0.0434156196	-0.010755673799999999	0.13148557130000002	0.0256724797	-0.0025284605	0.030442744700000007	0.0786707243	0.015853941	-0.038245820699999995	-0.004982465300000001	-0.07473811679999999	-0.1315861208	-0.2041108396	0.013533221000000002	0.0073594208	-0.014698841899999999	-0.08786926949999999	0.0044604046000000005	-0.037790505099999996	0.012975431899999999	0.07241715580000001	-0.0155278147	-0.1160318417	0.13672321310000002	-0.0166318332	-0.1603256284	0.0702825257	0.0307489031	-0.044146772	0.1129736573	-0.035672446000000003	0.0992961682	0.040295756	-0.0335495105	0.00747667	0.008314214	6.912615443779601e-05	5.59005942889e-05	-0.00366481	0.05332279	1.34308323361e-05	0.0028433199333841	0.0263481	-0.0029391999999999995	0.00069422237361	8.638896639999998e-06	-0.00111348	-0.0006896890000000001	4.756709167210001e-07	1.2398377104e-06	-0.000103677	0.00019014400000000003	3.6154740736e-08	1.0748920329000001e-08	8.984600000000001e-05	2.5948800000000005e-05	6.733402214400003e-10	8.072303716000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31441.966796875	14.646484375	214.51950454711914	988597276.0557901	18547.548828125	28.26953125	799.1663970947266	344011567.53168106	19151.072265625	19.3359375	366763568.92319113	373.8784790039063	0.981001	20.324169	0.11670856999999996	-0.0019840975	0.040238381600000005	-0.0164666463	-0.020299335800000002	0.0402158531	-0.013851774399999999	0.014022351	0.0060822385999999996	-0.0129678517	-0.0121519541	0.1371063948	-0.0276191122	0.0821629317	0.0384165749	-0.0608376301	-0.0045825526	-0.0119512853	0.1337415455	-0.048433178	-0.0597742838	0.1284600356	0.013530737900000001	-0.0710798656	-0.1622427692	-0.1183344501	-0.0289260318	-0.0015063731	0.15331815029999998	-0.1694235675	0.0101834387	0.0668213619	0.0573052042	-0.006549081700000001	0.0297053972	-0.0128305816	0.0325949439	0.10110226630000001	0.010544229799999999	-0.0271861763	0.054436121399999995	-0.0166836554	-0.0020871207000000003	0.0025301107999999998	-0.0387683161	0.1602654917	-0.034810617599999996	-0.0103557084	-0.007260032099999998	-0.0122282069	-0.1734525856	0.0137965783	0.0134942546	0.022492299	0.0459176112	0.09524499939999999	0.197808013	0.133397522	0.0365728862	-0.0704073726	0.0691081964	0.027302551600000002	0.0660654046	-0.06726594059999999	-0.0191874999	0.0454496268	0.1023737797	0.096500012	-0.11472925939999999	0.1248183947	0.1572352476	-0.012292166100000002	-0.1554028209	0.2239440659	0.0976313259	0.0349085778	-0.041629366099999995	0.0131017	0.00562503	3.164096250089999e-05	0.00017165454288999994	-0.06137080000000001	-0.05770599000000001	0.003766375092640001	0.0033299812818801014	0.0183736	-0.007974499999999999	0.00033758917696	6.359265024999999e-05	-0.000656772	0.000456708	2.08582197264e-07	4.3134945998400003e-07	-0.000418065	-0.00031438799999999997	9.883981454400002e-08	1.7477834422500002e-07	0.000226811	0.000136965	1.8759411225e-08	5.1443229721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31454.783203125	12.81640625	164.26026916503906	989403386.3555945	18533.1171875	-14.431640625	208.2722511291504	343476432.68560785	19178.40234375	27.330078125	367811116.4587555	746.9331703186035	0.981548	20.33551	0.1113727	-0.0070874936	0.0227620856	0.0027752526	-0.0304480529	0.0117695548	-0.0361010337	-0.0837125586	0.0219009848	-0.032906925499999996	-0.1217426551	0.0215557033	0.004314297	-0.1096262548	-0.0474024131	0.072344071	-0.0283888232	-0.0542497712	0.122917295	-0.11921282	0.1919073432	0.076562311	0.0959807431	0.0371746663	-0.0736203141	-0.2121809859	-0.13525420929999998	-0.0816468265	0.0027666397	0.0872072303	-0.027525488900000002	0.12402946570000001	-0.011407146000000002	0.005647553299999999	0.013837258100000001	-0.0034627840000000004	0.052106300099999996	0.0314086479	0.0069662922999999995	-0.052609955800000004	-0.0420332782	0.0094714353	-0.0414634162	0.17320272239999998	-0.0046726837	0.056827400800000004	0.0664672641	-0.055567115599999994	0.012656320700000001	-0.0409204825	-0.2392875201	-0.0962044809	-0.1708155939	-0.1224342164	-0.0904361721	-0.0126467488	0.015991444	-0.0327680608	-0.11391011449999999	-0.0172250332	-0.0404092009	-0.095833241	0.057747994299999994	-0.028255873900000002	0.0942324175	-0.0107250655	-0.0284152031	-0.1342710319	0.0068031864	-0.0041609226	0.0223911298	0.0476790976	0.008488794499999999	0.0503382278	0.0959136145	0.0294457954	-0.049506407599999996	0.0161377	0.0030360000000000022	9.217296000000012e-06	0.00026042536129000003	0.01581	0.07718080000000001	0.00024995610000000005	0.0059568758886400005	0.024208	0.005834399999999999	0.0005860272640000001	3.404022336e-05	-0.000903821	-0.00024704900000000005	6.103320840100004e-08	8.168924000410001e-07	-0.0004629080000000001	-4.484300000000003e-05	2.010894649000003e-09	2.1428381646400003e-07	0.000441349	0.00021453799999999998	4.6026553444000006e-08	1.94788939801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31480.7421875	25.958984375	673.8688697814941	991037128.6758424	18581.48828125	48.37109375	2339.762710571289	345271706.7462311	19171.74609375	-6.65625	367555848.2832184	44.3056640625	1.08965	22.575146	0.14002690000000004	0.0253070828	0.024939434500000003	-0.0072263752	0.0104624201	0.087823545	-0.0440411817	0.0884822532	-0.0471309825	-0.0125910547	0.036311651699999996	-0.0329260302	-0.0567722326	0.0388073948	0.1557144918	0.042709511	-0.0112969595	0.10315181109999999	0.11392510189999999	-0.0152949034	0.17478903070000001	-0.0047778928	0.1016432238	-0.0537103242	-0.23682110010000001	-0.06747188230000001	0.07210065980000001	0.0136736883	-0.0601516051	0.0832049783	0.0936454467	0.0430128254	0.0706235746	0.0077118706	-0.0106332822	-0.003900012	0.0560792167	-0.0755672978	0.0113977222	0.0208054426	0.1354560091	-0.0518167908	-0.0217789425	0.007729873000000002	0.0584995669	0.0241088466	0.0934788235	0.1330809129	0.0067955622	0.1436488482	-0.12314358060000001	-0.0282171157	0.039639097000000005	-0.050708413	-0.1665321592	0.1142695577	0.1475992153	-0.08713638720000001	0.1246223475	-0.0136369833	0.043261532199999994	-0.0132221466	0.0907646847	-0.1039423292	0.15355041619999998	-0.0396727401	-0.1147179127	-0.1664331135	0.0317880937	-0.1764268109	0.022584298500000002	-0.0538103026	0.093556864	0.09483459820000001	0.0941439642	0.02391924	-0.0571422589	0.0332781	0.017140399999999997	0.0002937933121599999	0.00110743193961	-0.0665052	-0.08231519999999999	0.00442294162704	0.006775792151040001	0.0550082	0.0308002	0.00302590206724	0.00094865232004	-0.00103738	-0.000133559	1.7838006481e-08	1.0761572644000002e-06	-0.0005247709999999999	-6.186299999999989e-05	3.827030768999986e-09	2.7538460244099996e-07	0.000441349	0.0	0.0	1.94788939801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31406.328125	-74.4140625	5537.452697753906	986357446.295166	18563.5859375	-17.90234375	320.49391174316406	344606722.8589477	19157.728515625	-14.017578125	367018561.87839127	196.4924964904785	1.125782	23.323719	0.06143425	-0.0046883066999999995	0.0172124643	-0.0036876662	-0.025508235299999998	0.0256118869	-0.03815723	0.0456720366	-0.0066036087	-0.0345135518	-0.0132866971	-0.0749393759	-0.1810673505	-0.2058059067	0.0970644718	0.050530072300000006	-0.030227967	-0.09375230220000001	0.09808319900000001	0.0030808885999999997	0.0681020595	0.019870885300000002	-0.0935774249	-0.0583992576	0.0396776525	-0.051266888600000005	-0.0777916365	0.1701083073	-0.0335516145	0.0381915823	0.017129086	-0.0478974199	-0.0343642222	0.0059822632	0.0345425934	0.0137716007	0.005308894000000001	0.0307576584	0.012888468799999999	-0.011116305200000001	0.0671189757	-0.0595742292	-0.071082471	0.10236217460000001	0.0892629911	-0.1241506808	0.14199094380000002	0.081436877	0.0605798487	0.0080261088	-0.1182804172	-0.0169187049	-0.0330128651	-0.0693577669	0.0829391203	0.0268546037	-0.0557869222	-0.0148414373	0.057545861399999995	-0.022660282099999998	0.0408943924	0.024354126	0.0768133946	0.1347828915	-0.0661384146	0.10217824939999999	0.031022498	0.049397734000000006	0.0846364649	-0.0205190485	0.1262969303	-0.0367578048	-0.044585816699999996	-0.1607345711	0.0923233333	0.0183408808	-0.0644997188	0.033288599999999995	1.0499999999996623e-05	1.1024999999992908e-10	0.0011081308899599997	-0.0641855	0.002319699999999994	0.004119778410250001	5.381008089999972e-06	0.0637059	0.008697699999999996	0.00405844169481	7.564998528999993e-05	-0.0006802889999999999	0.0003570910000000001	1.2751398228100008e-07	4.62793123521e-07	-0.0009802539999999998	-0.0004554829999999999	2.0746476328899989e-07	9.608979045159998e-07	0.000636902	0.00019555299999999995	3.824097580899998e-08	4.05644157604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31516.931640625	110.603515625	12233.13766860962	993316980.0398293	18552.84765625	-10.73828125	115.31068420410156	344208156.1560211	19184.45703125	26.728515625	368043391.5838776	714.4135475158691	1.088144	22.54393	0.04992209999999999	-0.0447900938	-0.0714318035	-0.035186293	0.0218235894	0.0621586924	-0.0162530762	0.0277409234	-0.083935525	0.0021266909	-0.0079298365	-0.10377465300000001	-0.14916120300000002	-0.0703033562	0.0075799787	0.1251310744	0.070425173	0.0751283053	0.0465166413	-0.0169775593	0.035497419599999996	-0.048449276799999996	-0.0673544013	-0.036290879500000005	-0.0819212567	-0.0210587475	0.1122855324	-0.0276821888	-0.027722838599999997	-0.1962100518	-0.0936069622	-0.047887555400000004	0.0385276309	-0.058794281399999995	-0.025855728799999998	-0.015317784899999999	-0.0023451373000000003	-0.1083902452	0.0275907472	0.0375822841	0.0646838248	-0.0346662036	-0.0165049222	0.1208600674	0.0740653487	-0.0116433726	0.08663937810000001	0.08422649970000001	0.037692227	0.0665511569	-0.0166326963	0.1369136426	-0.067171165	-0.0825303372	0.0024532581	0.1049511157	-0.0030375527	-0.052087702300000004	0.1115328188	0.11462147589999999	-0.101511219	-0.0022810573	0.0386671938	-0.0415886459	0.029199201600000002	-0.060845454199999996	-0.0244555053	0.1343725784	-0.0372360276	0.08254757929999999	0.08902577099999999	0.048798747999999996	-0.07935510679999999	-0.1820119091	0.0904527076	0.0127227994	-0.07154294259999999	0.0333263	3.770000000000856e-05	1.4212900000006456e-09	0.0011106422716900002	-0.0799938	-0.015808299999999997	0.006399008038440001	0.00024990234888999993	0.0602756	-0.003430299999999997	0.00363314795536	1.1766958089999981e-05	-0.0010187000000000002	-0.00033841100000000027	1.1452200492100016e-07	1.0377496900000003e-06	-0.00100743	-2.7176000000000063e-05	7.385349760000036e-10	1.0149152048999997e-06	0.0003895730000000001	-0.0002473289999999999	6.117163424099995e-08	1.5176712232900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31385.58984375	-131.341796875	17250.66760635376	985055249.8401033	18530.255859375	-22.591796875	510.38928604125977	343370382.2139015	19161.625	-22.83203125	367167872.640625	521.3016510009767	1.222502	25.327541	0.0929457	-0.014118605400000001	0.036490489	-0.0178770083	-0.028634338199999998	-0.032587741600000004	-0.0069924914	0.08759369119999999	0.0084042149	0.0297263609	-0.0027748940999999996	0.07189965820000001	-0.1319573357	-0.1077852268	0.11793726859999999	-0.004953634	-0.1129354649	0.1581511219	0.0261790225	0.0322094749	0.072590284	-0.0369797188	-0.0266539585	0.0768729918	0.057317817	0.0444150033	0.0340447198	0.0704532322	-0.0513946413	-0.0227388867	0.060638129299999996	-0.1245516215	-0.0580171451	-0.0032505889000000003	0.0675843208	0.0397093067	-0.0273916517	0.0530650179	0.0195976441	0.0136547272	0.0357111684	-0.0331544307	0.0556640516	-0.0086659809	0.048161663	0.0145715942	0.2009639704	0.10901434119999999	-0.1118071147	0.12507026359999998	0.05997157	0.0695312215	-0.1110595067	0.053425607400000005	-0.0396044323	0.0209394575	-0.0257328111	-0.08686154630000001	0.0066179664000000004	-0.0401552378	-0.0531935963	0.024887320499999997	-0.0621190279	0.061513433099999994	-0.0214768888	0.0548533404	0.0080134172	-0.015607075900000001	0.0624403486	0.11925750199999999	-0.0106029811	-0.0014110778	0.1420066887	-0.0858309738	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0333014	-2.490000000000131e-05	6.200100000000653e-10	0.0011089832419600002	-0.0500245	0.029969300000000008	0.00250245060025	0.0008981589424900002	0.0549557	-0.005319899999999996	0.0030201289624900004	2.830133600999995e-05	-0.00168075	-0.0006620499999999997	4.383102024999997e-07	2.8249205625e-06	-0.000568624	0.00043880599999999986	1.9255070563599996e-07	3.23333253376e-07	0.000441349	5.177599999999996e-05	2.680754175999996e-09	1.94788939801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31433.876953125	48.287109375	2331.644931793213	988088620.3042029	18515.095703125	-15.16015625	229.8303375244141	342808768.89587784	19206.86328125	45.23828125	368903597.1046295	2046.5020904541016	1.166096	24.158924	0.09130905	-0.0080318708	0.021977646099999998	-0.0352066219	-0.0287319994	0.0200553853	-0.019621063	-0.028849101600000007	-0.017109077900000002	0.045298069	0.0115912259	0.0206619963	-0.0990033349	0.0186753923	0.1098270115	0.0082248066	0.022713186200000002	0.221890935	0.09442001109999999	-0.017391391200000002	0.013869993899999999	0.0071422019999999985	0.0023736521	0.1244191844	-0.0693367345	-0.056994631799999994	0.1218826848	-0.0258619047	0.16971426010000001	0.0910001518	0.044364626100000006	-0.018789962	0.1693377432	-0.0222661889	0.015498627099999999	-0.018189839399999998	0.019134938799999997	-0.0014986193	0.046153594699999995	-0.0347195388	0.0035475879	-0.0274894839	0.0350930719	0.0203452203	0.0482318657	0.1002731508	0.07916936620000001	0.08936566619999999	-0.0534313937	0.0954556052	0.021602721000000002	0.0681176589	-0.1205210218	0.1374240046	-0.0809086689	-0.0277850825	0.0941992209	0.014291391	0.0377017092	-0.043342034	0.0189154702	0.0647332211	0.11655069300000001	0.0742221886	-0.1770568153	-0.046487751699999996	-0.1649426791	0.1645801719	-0.08555681109999999	-0.0149882233	0.023597172000000003	0.017501384499999998	-0.082010495	0.017735407800000002	0.08656555070000001	0.0014161995	-0.0845511243	0.033292800000000004	-8.599999999997499e-06	7.395999999995697e-11	0.0011084105318400002	-0.12558200000000005	-0.07555750000000007	0.015770838724000015	0.0057089358062500095	0.0549698	1.409999999999606e-05	0.00302167891204	1.9880999999988888e-10	-0.00140734	0.00027341	7.475302809999999e-08	1.9806058756e-06	-0.000527457	4.116700000000005e-05	1.6947218890000043e-09	2.7821088684899996e-07	0.000441349	0.0	0.0	1.94788939801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31544.185546875	110.30859375	12167.985855102539	995035641.8156775	18575.90625	60.810546875	3697.9226112365723	345064293.00878906	19218.27734375	11.4140625	369342184.06129456	130.28082275390622	1.257383	26.0502	0.293085365	0.053590985199999996	0.015589086100000003	0.024571584900000002	-0.0099901673	-0.0134677016	-0.13920592269999998	0.0874923361	0.06933259950000001	-0.08962844460000001	-0.0030244525	0.0448914276	0.0125738465	-0.0816092056	-0.0483688034	0.0106006762	0.0060617373	0.0403151201	0.0047927642	-0.0340038147	0.057892880199999996	0.0742199939	-0.06245011280000001	-0.0365075102	-0.10411025609999999	0.21525886149999998	-0.0477480867	0.0594120914	0.0279804258	0.1233675851	0.0835910648	0.14505209189999999	-0.0091516118	0.0534695859	-0.0143846689	0.08533298539999999	0.0640422299	0.0786706288	-0.0045497429	-0.0097558836	0.069345438	-0.10836356220000001	-0.0385179861	0.0125731956	0.0297650852	-0.005077681	-0.0009543381	-0.0986301118	0.0562587874	0.0645801269	-0.013812801100000001	-0.1156272723	-0.0184423554	0.0227496146	0.0938364543	-0.08971625960000001	0.1318552661	-0.0636843374	0.1299245626	-0.1930064758	0.0281229843	-0.0319672929	0.0231396206	-0.0163923524	-0.0850449641	-0.018355184899999998	-0.0117332106	-0.060052682	0.2839607678	-0.0296207635	-0.2151011679	-0.0140299121	0.0916440883	0.017587397	0.0845511243	-0.0042478315	-0.0904527076	0.0263384	-0.006954400000000003	4.836367936000004e-05	0.0006937113145600001	-0.0333215	0.09226050000000004	0.0011103223622499997	0.00851199986025001	0.16959000000000002	0.11462020000000002	0.028760768100000007	0.013137790248040005	-0.00236032	-0.00095298	9.081708804e-07	5.5711105024e-06	-2.25357e-05	0.0005049213	2.5494551919368995e-07	5.078577744900001e-10	0.000314245	-0.000127104	1.6155426816e-08	9.8749920025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31454.609375	-89.576171875	8023.890567779541	989392450.9338381	18515.23828125	-60.66796875	3680.602432250977	342814048.61146545	19197.869140625	-20.408203125	368558179.5405617	416.49475479125977	1.375983	28.507326000000006	0.07534439700000002	0.0609920086	-0.0033373388	0.0211085284	-0.0031015869000000002	0.0505397053	-0.0471528854	-0.0668030975	-0.09226282429999999	0.07174152389999999	0.052528409500000005	-0.0264265521	-0.08416449599999999	0.073823971	0.0057510194	-0.1174035019	0.1915020281	-0.0384935957	0.0090721339	-0.09068699029999999	0.0491856646	0.1139921699	-0.0787126725	-0.0705580167	-0.06914497809999999	0.0868558306	-0.0846631499	-0.0705064236	-0.0231738415	-0.0021253614000000002	0.0023901676	-0.1580935986	0.0804052207	0.0164381647	-0.0504312813	-0.0411379573	0.0520165037	-0.0476359696	-0.0088009156	-0.044298196799999995	-0.022780794700000002	-0.0712160334	-0.0211194497	0.0274324258	0.0971010318	0.0298103711	-0.0822104107	-0.018634178600000002	0.0985331916	-0.151494841	0.0631255755	-0.05217341599999999	-0.08800380880000001	0.0822159472	-0.0016621947	0.0908692472	0.1456682476	-0.0107516063	0.0278716427	-0.0188966352	0.0888214058	0.021930398900000002	0.0437296307	0.0155723698	-0.0181239689	0.017341635600000002	0.07080966309999999	-0.0354385448	-0.0881997987	-0.1379716204	-0.0350377884	0.16942219239999998	-0.0521488663	-0.0883928658	0.082490912	-0.0099026625	-0.0959136145	0.0399173	0.0135789	0.00018438652521000004	0.0015933908392900002	-0.0127188	0.0206027	0.00016176787343999996	0.00042447124729	0.181017	0.011426999999999993	0.032767154289000004	0.00013057632899999983	-0.00263311	-0.0002727900000000002	7.44143841000001e-08	6.933268272100002e-06	-2.25357e-05	0.0	0.0	5.078577744900001e-10	-7.680939999999999e-06	-0.00032192593999999996	1.0363631084488363e-07	5.899683928359997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31392.494140625	-62.115234375	3858.3023414611816	985488688.369175	18499.240234375	-15.998046875	255.93750381469727	342221889.2491188	19150.359375	-47.509765625	366736264.1916504	2257.177829742432	1.1798320000000002	24.44351	0.10887201200000003	0.0171997415	0.0205765506	0.028772523799999998	-0.0413100875	0.013513698000000001	-0.0377993319	-0.0248728661	-0.011562891	0.0375099363	-0.0226063895	0.10648299480000001	0.0315976893	-0.0691923665	-0.0953797201	0.0594105763	0.0429175842	-0.0023597270000000003	-0.09925794859999999	0.0063548477	-0.0065365907999999995	-0.0194068432	-0.0410937858	-0.09388403949999999	-0.0502153295	0.1283451773	-0.0379692479	0.0278618144	0.016320295800000002	-0.0493871291	-0.0843036681	0.0630353307	0.0906899272	0.0248932065	-0.0031264215	-0.0333398886	0.0321468232	0.0241413973	-0.0031380857	-0.07474756639999999	-0.007617028100000002	-0.048350087300000004	0.0686645209	0.0299208806	-0.027482328599999998	0.0671291888	0.0223825525	-0.09971716509999999	0.050034548899999996	-0.010782796599999998	0.0995291225	-0.0350911368	0.051014268499999994	-0.050713895099999996	0.0711188988	0.046863645999999995	0.0601565261	0.0104729722	-0.021058786099999997	0.051295268600000006	0.076625565	-0.1319914237	0.0328484653	-0.0005601616000000001	-0.1573626352	0.13502877359999998	-0.0071499558	0.014109391499999999	0.09159377210000001	-0.0278856992	0.0491453984	0.161305588	-0.0210966746	0.14196447269999998	0.0803860294	-0.015536046599999999	-0.1009072399	0.0356095	-0.0043078000000000005	1.8557140840000007e-05	0.0012680364902500005	0.0289692	0.041688	0.00083921454864	0.0017378893440000002	0.15118900000000002	-0.029827999999999993	0.02285811372100001	0.0008897095839999996	-0.00262591	7.200000000000176e-06	5.1840000000002526e-11	6.8954033281e-06	-0.000432908	-0.0004103723	1.6840542460729005e-07	1.87409336464e-07	0.000235711	0.00024339194	5.9239636456963584e-08	5.5559675521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
