csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
36617.97265625	72.53125	5260.7822265625	1340875921.4538727	23648.19921875	4.525390625	20.47916030883789	559237326.2896881	23472.703125	-38.029296875	550967791.9943848	1446.2274208068848	1.285748	22.436378	0.10226285	0.0818547371	-0.0580417305	-0.048483113200000004	-0.1588288708	-0.0046894417	0.15324976869999998	0.0026652143	0.10403030869999999	0.1323552164	-0.0701378491	-0.0074059536	-0.0052606619	0.0271140669	-0.0365335679	-0.0148147806	0.0316288206	-0.0332511182	-0.0147810498	-0.045257403099999996	0.0802926176	-0.0593821908	0.09641292480000001	0.0627843969	-0.08859881189999999	0.0167802062	-0.14098591259999999	0.0467357567	-0.1522443513	-0.062302105	-0.0058264255	-0.13110277509999999	-0.0667301821	0.0464447171	-0.1246300893	0.1732497333	0.1318852124	0.0337127258	0.0818657113	0.20462102399999998	-0.0045367239	0.010311926899999999	-0.0660916689	0.0166545871	0.18551707679999999	0.0879991003	-0.16202226279999998	0.0518727417	0.039689348900000004	-0.1402795157	0.103946185	-0.0923767956	-0.0966712728	0.10764055019999999	-0.0318062297	-0.196208233	-0.0518511907	-0.043467657199999996	0.0935703407	-0.0182913899	0.082216992	-0.06306406769999999	-0.0311387565	0.08349113400000001	0.0437366062	-0.044812179699999996	0.0371233015	-0.0325057901	-0.051025483200000006	0.06035955110000001	-0.0185780124	-0.0629409496	-0.024228840499999998	-0.0757062044	0.0506808834	-0.041115014500000005	0.0015170186	-0.11920582869999999	-0.0381528292	0.0239110334	-0.0636177357	-0.031178764100000006	0.0950594026	-0.0304891525	-0.06256429570000001	0.0953462241	0.1047920119	0.153678329	-0.0152618796	0.1492040482	-0.0895528124	-0.17389627579999994	0.1553390165	0.1879668028	-0.1268260666	0.1366678935	0.0892160463	0.1188458247	0.1363589972	0.097645414	0.033919124700000004	-0.0434248682	0.0	-0.0202483	0.0037142999999999968	1.3796024489999975e-05	0.00040999365289	0.0436955	-0.06807150000000001	0.004633729112250001	0.00190929672025	0.26605100000000004	0.012571	0.07078313460100003	0.00015803004099999995	-0.00292761	0.00021842999999999995	4.771166489999997e-08	8.5709003121e-06	-0.00241473	-0.00013969000000000004	5.8309209728999985e-06	1.9513296100000007e-08	-0.000584189	-1.0000000000157452e-09	1.0000000000314906e-18	3.4127678772100004e-07	0.0	0.0	0.0
36549.95703125	-68.015625	4626.125244140625	1335899358.9862213	23656.6796875	8.48046875	71.91835021972656	559638493.8369751	23515.732421875	43.029296875	552989671.337223	1851.5203895568848	1.130292	19.723658	0.13338519999999998	0.12423618	-0.0421778624	-0.0771639214	-0.20320118420000002	-0.09736797960000004	0.0564800097	0.0446580091	0.0626968753	-0.11030539560000001	0.1535210227	0.1186867149	0.0040446556	0.0499548892	-0.0197560659	0.0721663447	-0.0159585748	0.0175025721	0.1048043557	0.0155105811	0.08780669199999999	-0.1039202439	-0.0563819909	0.039101128	-0.09773236769999999	0.1468992516	0.024933893500000002	0.021270123300000002	-0.0560165116	0.0372799295	-0.0470442353	-0.0165247895	-0.0498776279	-0.0839148724	-0.06972670730000001	0.1199968138	0.0717469942	-0.0311379984	-0.0704560464	0.0796497384	0.0080906611	-0.0783444313	-0.049363581	0.1348759807	-0.1432533766	0.0778176921	-0.11005366550000001	-0.0020356817	0.10154382519999999	-0.07815151070000001	-0.010830921200000001	0.1297995308	0.0035665083	0.057045687699999986	0.1006935487	-0.21132410350000005	0.08745071380000001	-0.056022777	0.05779780230000001	-0.134740201	-0.05977071320000001	0.18878745989999998	-0.0064003307999999995	0.0036826674	0.0564062304	0.015299133799999996	-0.0300849119	-0.0751584272	0.0302480956	-0.029547591499999998	-0.1963159682	0.0459332703	0.020791091100000002	0.0401921338	-0.0306750299	0.020762203	0.1395232008	-0.099027585	0.0172841427	0.0738522878	-0.083955258	0.08225911309999999	0.0252842607	0.040610765099999994	-2.36006e-05	0.0859340566	0.0745343926	0.042450929500000005	-0.026627653799999998	-0.026399690299999997	-0.1307660522	-0.0601572665	0.2236399245	-0.1228307144	0.013512165800000002	-0.1375264474	-0.09856070880000001	0.0413953269	0.189326423	0.09589738589999999	0.028380616299999998	-0.051342433099999994	0.0	-0.032924699999999994	-0.012676399999999994	0.00016069111695999984	0.0010840358700899995	-0.0238168	-0.06751230000000001	0.00455791065129	0.00056723996224	0.27901	0.012958999999999945	0.07784658009999999	0.00016793568099999852	-0.00363274	-0.00070513	4.972083169e-07	1.3196799907600004e-05	-0.00231511	9.961999999999992e-05	5.3597343121e-06	9.924144399999983e-09	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36548.83203125	-1.125	1.265625	1335817122.848526	23695.0625	38.3828125	1473.2402954101562	561455986.8789061	23522.185546875	6.453125	553293212.9016151	41.642822265625	1.314291	22.934446	0.15343699999999996	0.0817228824	-0.0591725429	-0.0932283751	-0.1547182115	-0.1455680902	-0.041128278399999996	-0.0463245394	-0.09461964240000001	0.0573877505	-0.0148814053	0.033751786400000004	0.0098524922	-0.1228522783	0.0584600917	0.0289469922	0.0480132349	-0.13495713380000002	-0.0243288914	0.06317729450000001	0.0651367142	-0.08867270390000001	-0.1199811674	0.1364238791	-0.0812091406	-0.0314194454	0.0748591926	-0.0751669109	-0.1208745798	0.06490518049999999	0.0957968052	-0.1264606887	0.1003626104	-0.0870864616	0.1265100315	-0.047031610099999996	-0.0896546438	-0.0381618309	-0.0365560404	0.0618285011	0.0407509179	0.09291197539999999	0.0730072366	0.08725814	-0.005980905799999999	-0.1541213246	0.024295232599999998	-0.0294793421	0.0657002379	-0.0551731318	-0.10411126529999999	-0.0126055453	-0.11526998640000001	0.049094327199999996	-0.0409032784	-0.1526264684	0.1360125894	0.0761325416	-0.0792635666	0.0436992571	0.031229907999999997	-0.057376629400000004	-0.1191506953	0.0131328192	-0.0578736066	0.1230068412	0.098760666	0.0085283034	0.0159265334	-0.0381641002	-0.08988896619999999	-0.0778031854	-0.0105697654	0.0493831276	0.0870512423	-0.155565128	0.0102787924	-0.0650611871	-0.0273603726	-0.1418783441	-0.0444291775	0.0003115505	-0.015878838500000002	-0.0061576891000000005	-0.095106322	0.0135361227	0.072499238	-0.1350821248	-0.0116126247	0.016644400900000002	0.0036675104	0.0392407709	-0.0531394684	0.0175837456	0.0436790001	-0.06860223900000001	-0.0666297114	-0.148820817	0.0594110133	0.0940966498	0.022779721200000002	-0.059006117000000004	0.0	-0.0203125	0.012612199999999994	0.00015906758883999983	0.00041259765625	0.0737815	0.09759830000000001	0.00952542816289	0.00544370974225	0.24849	-0.030519999999999964	0.06174728010000001	0.0009314703999999976	-0.00373584	-0.00010309999999999965	1.0629609999999924e-08	1.3956500505599996e-05	-0.00216408	0.00015102999999999991	4.683242246400002e-06	2.2810060899999972e-08	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36701.73046875	152.8984375	23377.932189941406	1347017019.400772	23714.470703125	19.408203125	376.67834854125977	562376120.7293738	23566.482421875	44.296875	555379093.7405434	1962.213134765625	1.3969790000000002	24.377357	0.1390614	0.1877790361	-0.1551149801	0.0788447127	-0.12082892769999999	0.0682255884	-0.0768533096	-0.1663869874	0.09122130490000001	-0.027767838399999998	0.0346637459	0.0030030665999999998	-0.0495449125	-0.026114970699999997	0.12532820349999998	-0.0341835951	0.025683056	0.0282953883	0.1202389964	-0.044003046100000005	0.0189659739	0.0263846763	-0.1051706248	0.0106673974	-0.0933517911	-0.0802023476	0.0692816267	-0.2347322489	0.1488466491	-0.0681116315	-0.11498073810000001	-0.0059159974	-0.12547249	0.0963001926	0.1167178974	0.1138043774	0.18182790199999999	-0.067402991	-0.0687881422	0.060416410499999997	-0.1084522824	0.15427734880000002	0.056589461699999996	-0.0173414052	0.0172815123	-0.09028384519999999	0.067807488	0.0061560434	0.1762300197	-0.14618150289999998	0.0149814316	-0.037776573	0.098115757	0.0244510356	0.064709419	-0.0907695749	-0.0162493492	0.198007438	0.0312194114	-0.0339370775	0.0074229258999999985	0.044011021399999996	0.0723390841	-0.1015219296	-0.0075540007	-0.0961291449	0.09622418640000001	0.1242757694	-0.098956084	-0.0894921353	-0.1758670646	-0.0116395282	-0.045279563700000004	-0.0709332173	-0.06615463070000001	-0.2377716642	0.0089260399	0.0654279059	-0.0170550283	-0.050002352699999995	0.1477426592	0.0239662235	0.0526200142	0.069331582	-0.03269339	-0.12471851240000001	-0.1923005435	0.1840337627	0.1726341416	0.00335698	-0.0437864277	0.043157790599999996	-0.0389053591	0.09776978310000001	0.0764107912	0.0846070553	-0.0080610599	-0.07990997450000001	-0.041233696	0.09224419539999999	0.017128751299999998	-0.0663780241	0.0	-0.022674	-0.002361499999999999	5.576682249999995e-06	0.000514110276	0.0193206	-0.054460900000000007	0.00296598962881	0.00037328558436	0.271691	0.023200999999999944	0.07381599948099997	0.0005382864009999973	-0.00308027	0.0006555699999999999	4.297720248999998e-07	9.4880632729e-06	-0.00268927	-0.00052519	7.232173132900002e-06	2.758245361000001e-07	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36716.98046875	15.25	232.5625	1348136654.742569	23682.90625	-31.564453125	996.3147010803224	560880048.4462892	23498.466796875	-68.015625	552177941.8038368	4626.125244140625	1.230989	21.480822	0.14194739999999995	0.1223510008	-0.2327420986	-0.10307639369999999	-0.14050626789999998	-0.0231814387	0.10841672	-0.2319778316	0.067625111	-0.09209366220000001	-0.0315155862	-0.0577854017	-0.0020730886	0.003978772	-0.0308807546	-0.0894731688	-0.1272838372	-0.1687581195	0.023103745800000002	0.0412988631	-0.0035490195	-0.07517449679999999	0.065723923	0.0506896493	-0.035399736800000005	-0.0206236765	0.0819949993	-0.0755966788	0.10855216599999999	-0.027079557599999998	-0.14177572119999998	-0.008882454599999999	-0.2125055065	0.055997053399999996	0.0079576139	-0.0718498278	0.1642139238	-0.028623475	0.12295209160000001	0.0392793727	0.1952867022	-0.0715083534	-0.020794962900000002	0.0936821576	-0.0088486202	0.0367698592	-0.053962388099999994	0.0206079642	0.0587435565	-0.2945837678	-0.044806756399999995	0.046706642	0.0502667067	-0.029835812200000002	0.0443398851	-0.1453449977	-0.0165043559	0.1899214929	-0.0073327861	-0.1508795929	0.0710070937	-0.004012512199999999	0.115357308	0.153309904	-0.0105736897	0.0682474161	-0.046206495300000004	-0.0377822716	-0.0642889351	-0.1321338766	-0.033570037999999996	0.0232405483	-0.0143090218	0.0518165818	-0.0462398464	-0.0333154857	-0.025404759500000002	0.09915522560000001	-0.0175475023	0.1017853674	0.024812446499999998	0.0070275479	0.12333366230000001	0.0236983967	-0.1607169678	-0.0962338361	-0.1015042695	0.1331849392	-0.2236586111	0.0391168116	-0.0904811348	-0.1392461602	-0.0028291321000000003	-0.0365923393	-0.16786572030000002	0.08426341529999999	-0.06572091349999999	0.0340800796	-0.061015187400000004	0.0903410408	0.011440128700000001	-0.0734217015	0.0	-0.0201557	0.0025182999999999976	6.3418348899999874e-06	0.00040625224249000015	0.08987519999999999	0.07055460000000001	0.004977951581159999	0.008077551575039999	0.30617	0.03447900000000004	0.0937400689	0.0011888014410000025	-0.00373334	-0.00065307	4.265004249e-07	1.39378275556e-05	-0.00272411	-3.483999999999996e-05	7.4207752921000015e-06	1.213825599999997e-09	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36667.8984375	-49.08203125	2409.045791625977	1344534775.822815	23667.064453125	-15.841796875	250.96252822875977	560129939.8283731	23461.732421875	-36.734375	550452888.2356607	1349.414306640625	1.20557	21.037266	0.13936339999999994	0.010957981499999998	-0.1192900306	-0.174956136	-0.10070479369999999	-0.0375709606	0.1437257673	-0.15013076720000001	-0.0831211595	0.0543835374	0.041312086	0.0977368032	0.0030405468	-0.11263323189999999	0.0642101937	-0.0490539193	-0.00010022899999999999	-0.0564038128	0.0115122176	0.1547259857	-0.0749985381	0.13861578060000002	0.039567464	0.0592621872	-0.0362524427	-0.0373599444	0.10468182	-0.034605156	0.006875833499999999	0.2120412325	0.0951925747	-0.1353676899	0.0460453862	0.0287989466	-0.0190346778	-0.15158233	-0.017805744499999998	-0.0125312868	0.0477845793	0.0612671171	0.1729754648	-0.0401069465	-0.052270359800000006	-0.042097681	-0.0169455981	0.0969658335	-0.07325206769999999	0.08581915539999999	-0.0544310313	-0.1571572317	-0.0382068942	0.0575347069	-0.06335400940000001	0.0328001666	0.12384607730000001	-0.1186112274	-0.0198185047	0.097073517	-0.1226448465	-0.1092265591	0.0407287912	-0.017549101299999998	-0.1498260918	-0.1398604815	-0.0534684407	0.09874404960000001	-0.011027456699999999	-0.1299063524	-0.0383114737	-0.0399817214	0.1412186313	-0.17120553379999998	-0.0594811462	0.0439200428	-0.0209400095	-0.0605361617	0.0570700919	0.011879205600000001	0.06438842019999999	-0.0710073062	-0.10290670390000001	0.0717103273	-0.0738801162	0.0199977291	-0.1062370098	-0.0115807257	-0.0889769767	-0.08958302300000001	-0.0579035462	0.1279358551	-0.0703513367	-0.07479439610000001	-0.0658598451	-0.1116491674	-0.0711545988	-0.06874953	0.033013583900000004	-0.0928997285	-0.1569250861	0.0883882321	0.0057263583	-0.0801023193	0.0	-0.0141904	0.005965300000000003	3.5584804090000045e-05	0.00020136745216	0.0150181	-0.07485709999999997	0.005603585420409997	0.00022554332761000006	0.264913	-0.04125699999999999	0.070178897569	0.001702140048999999	-0.00391771	-0.00018436999999999967	3.399229689999988e-08	1.5348451644099994e-05	-0.00288542	-0.00016131	8.3256485764e-06	2.6020916100000003e-08	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36522.9140625	-144.984375	21020.468994140625	1333923251.6167605	23647.48046875	-19.583984375	383.5324440002442	559203332.5199127	23473.134765625	11.40234375	550988055.725193	130.01344299316406	1.27804	22.30187	0.1059457	0.039422089900000006	0.0194664412	-0.0328385267	-0.08661200109999999	0.043946174299999995	0.10926324679999999	0.025970817200000003	0.0393653276	0.0241924108	0.10819748859999999	0.0231280406	-0.0101962606	-0.032966081	0.07460045230000001	0.11869807210000001	0.2381894838	-0.0102769287	0.0315276134	0.1108308025	-0.0317096008	-0.0276436216	-0.048151988099999994	0.0514689971	0.124201077	-0.03924664	-0.07139129599999999	-0.0413859782	-0.1278055632	0.0133173623	-0.0749311332	0.10868034189999999	-0.049602287300000006	-0.0351364526	-0.0455109097	0.0078264988	-0.0525332366	0.10733442359999999	0.009044	-0.0101292579	-0.1340175048	0.1872737786	0.10072870490000001	0.0709528965	0.0258054875	0.0107727413	-0.0519861601	0.0945268401	0.008016687	-0.0008731183	0.116029619	0.0506344574	-0.0670029045	0.1973123254	0.1418059502	-0.10971862980000001	-0.0573085171	-0.0165503223	0.0219758127	-0.0125260386	-0.028469214399999998	0.1018130699	-0.0305198052	-0.0621211461	-0.0800250572	-0.0065262759	0.0424567856	-0.0019227615	0.24383618370000001	0.0433384933	-0.015041963500000003	0.0044535931	0.1197830492	0.0754879876	0.1642339367	-0.1378912552	0.0028864804	-0.0840044749	-0.048151174299999995	0.0905635177	0.06380705269999999	-0.0723967177	-0.0006758357000000001	0.1017894201	0.0097404882	0.0064186144	-0.1082711936	0.0687469729	-0.0112337176	0.0342844794	-0.0280231627	0.1600863033	0.0458218483	0.0105960743	-0.0103113902	-0.12311840869999999	0.0519904037	0.047992582400000004	0.0149380913	0.0863868426	0.0	-0.0863868426	0.0	-0.020168400000000003	-0.005978000000000004	3.573648400000005e-05	0.00040676435856000016	0.0202793	0.005261199999999999	2.7680225439999987e-05	0.00041125000849000004	0.217939	-0.046974000000000016	0.047497407721	0.0022065566760000013	-0.00320104	0.0007166699999999995	5.136158888999994e-07	1.02466570816e-05	-0.00264744	0.00023798000000000005	7.0089385536e-06	5.663448040000001e-08	-0.000584189	0.0	0.0	3.4127678772100004e-07	0.0	0.0	0.0
36503.76171875	-19.15234375	366.81227111816406	1332524619.619278	23679.767578125	32.287109375	1042.4574317932131	560731392.5540199	23496.408203125	23.2734375	552081198.4478798	541.6528930664061	1.343266	23.440062	0.166362135	0.133679995	-0.0118722107	-0.0498952605	-0.0805969968	0.1474145767	-0.08493103029999999	-0.0773855617	-0.1398876121	-0.0248438498	-0.061849960499999995	0.0204070183	-0.060213530099999996	-0.0736356361	-0.0597660787	0.1171008458	0.0060634762	-0.0646766479	0.1157487845	0.0056940787	0.0728633085	0.0200217959	0.0793996077	-0.1270552436	-0.047414465	0.05061524	0.018528755	0.0190379655	0.0855085596	-0.007378120500000002	-0.0380205196	-0.0298618044	0.0790237754	-0.0158489454	0.005645165400000001	0.0476160664	-0.0845756463	-0.0924408128	-0.2413277352	0.0560147021	0.1821124882	-0.0175434163	-0.051141959699999996	-0.0716372189	-0.014923843300000001	-0.1470018589	-0.1077557537	0.0717836502	0.12301983050000001	0.027874546899999998	-0.1107747032	0.039072718199999995	-0.0325722415	-0.0194846429	-0.0819924722	-0.047295899100000004	-0.1198652025	0.143644406	-0.07080292070000001	0.032930548	-0.028267875499999998	-0.11766115199999999	0.0535412891	-0.0030458249	0.1157858133	0.023111892400000004	-0.0855659416	-0.0339366865	0.0969311724	0.02119196	-0.0487475108	-0.0220911006	-0.0771881073	-0.042962854800000005	-0.0856874997	-0.025586862999999998	-0.0189006314	0.0006793883000000001	0.0858166542	0.0246009731	-0.0340709829	0.1793614191	0.0167124817	0.0385082577	-0.0319932867	-0.043747004900000004	0.0257628133	-0.20555623879999999	0.1427447809	-0.0250445726	-0.1037460353	-0.2173143203	-0.026696339	-0.1018838418	0.0989826849	0.057552951799999995	-0.0949898825	0.08459834880000001	0.0212475895	0.08433797230000001	-0.0057263583	-0.09224419539999999	0.0	-0.00616158	0.014006820000000005	0.0001961910065124001	3.79650680964e-05	0.0939962	0.0737169	0.0054341813456099996	0.00883528561444	0.235868	0.017929	0.055633713424	0.000321449041	-0.00350025	-0.00029920999999999984	8.95266240999999e-08	1.22517500625e-05	-0.00306783	-0.00042039000000000014	9.4115809089e-06	1.7672775210000007e-07	-8.960069999999999e-05	0.0004945883	2.4461758649689e-07	8.028285440489999e-09	0.0	0.0	0.0
36614.203125	110.44140625	12197.304214477539	1340599870.4787598	23695.51171875	15.744140625	247.8779640197754	561477275.6134187	23510.205078125	13.796875	552729742.8154945	190.353759765625	1.3185639999999998	23.00902	0.11025781	-0.0540444009	-0.134668395	-0.1089042422	-0.0206923199	-0.0162113648	0.045814275300000006	-0.1294310791	-0.0091266232	0.1127163145	0.061062693499999994	0.1215885583	-0.032204889199999996	0.0322418349	-0.0712991659	0.23860141170000002	-0.009333527900000001	-0.0292153414	0.0054625337	0.0387199254	0.0278450739	0.14449593970000002	-0.19359853100000002	-0.1063049569	0.0258918019	-0.045300541500000006	-0.0526245294	-0.0079900726	-0.0602085768	-0.10404758050000001	-0.2291338166	-0.1016573671	-0.0363461993	0.0571005205	-0.07389057269999999	0.0983115633	-0.0619801904	0.022238928199999997	-0.0103100995	-0.0453463091	-0.0401093089	-0.20575959079999998	-0.0393525859	-0.0023671772	-0.0385863728	-0.06431187349999999	0.045766573899999996	-0.0305908816	-0.0726687807	-0.1386823794	-0.0179000634	-0.0484464161	-0.0884128606	-0.0124479983	0.1041835751	-0.0342798913	-0.0074295475	0.0946212139	0.021002275499999997	-0.0436747508	0.0348240779	0.019490437	-0.0897908773	-0.0894254723	0.15718290699999998	0.09598054880000001	-0.0491703692	-0.015578843899999997	0.07334644929999999	0.1677302976	-0.0798741009	-0.1314455634	0.046605460300000005	-0.0917206775	0.1478595996	-0.0125264365	0.12140994960000001	-0.093602369	0.2080983019	0.047224521500000005	0.0856028597	0.0733319757	-0.007658359	0.0588649406	0.1307108931	-0.08911455970000001	0.0149149817	0.1141793781	0.033575466899999996	-0.1115930711	-0.0035518412	0.1241118266	-0.1426907432	0.0517869637	-0.10432397800000001	0.0346208368	-0.0209624338	0.1789125565	0.0306441565	0.0822427473	-0.011440128700000001	-0.097645414	0.0	-0.00330561	0.00285597	8.1565646409e-06	1.09270574721e-05	0.031548400000000004	-0.062447800000000005	0.00389972772484	0.0009953015425600005	0.210967	-0.024900999999999982	0.044507075089000016	0.0006200598009999988	-0.00367284	-0.00017259000000000024	2.9787308100000084e-08	1.3489753665600003e-05	-0.0028522	0.00021563000000000008	8.13504484e-06	4.649629690000003e-08	-7.675989999999997e-05	1.284080000000002e-05	1.6488614464000053e-10	5.892082248009995e-09	0.0	0.0	0.0
36577.16796875	-37.03515625	1371.602798461914	1337889216.614151	23673.9375	-21.57421875	465.4469146728516	560455316.7539061	23480.623046875	-29.58203125	551339658.6694374	875.0965728759766	1.190699	20.777758	0.097929305	0.138059495	-0.038317833100000004	-0.031994254300000004	-0.0571635933	0.0723126472	0.0679953144	-0.1467012234	0.1171694784	-0.0375699439	0.0562588722	-0.0654483376	0.0203468226	0.0717435591	0.0675867459	0.0821413864	-0.0676885677	0.0943134956	-0.0608870144	0.057018247599999995	0.2424684393	0.0944335763	-0.0448634968	-0.0595118589	0.214685992	-0.0377776093	0.08295587980000001	0.0457565624	-0.0721873088	0.0567565592	-0.0309853429	-0.0128265013	0.0014952753	0.0591698781	-0.0376203177	0.051884769299999994	-0.0911071246	-0.20325928699999998	-0.0616059235	0.0225599845	-0.0165029724	0.0884405636	0.083657366	-0.1396981387	-0.0712801396	0.006500846899999999	-0.0617481622	-0.0411824991	0.0907973546	-0.1404922768	0.1047227314	0.0857253053	0.03495927	-0.0076660194	0.04745318019999999	-0.0416799074	-0.0722823759	0.1298555338	0.0467667458	-0.07170726690000001	0.0736078612	0.090607601	0.038792393700000004	0.0464981638	-0.0235747229	-0.05409556769999999	0.09261432119999999	-0.17288390329999995	-0.033302787599999994	0.3107938851	0.0455774436	0.0846771825	-0.10167575220000001	0.0425341075	0.12483631070000001	-0.0210639518	0.0380909924	0.1020832158	0.07990551139999999	-0.023954991800000002	0.053965960300000004	0.2279689091	-0.028543277599999996	0.035879553	-0.0033086862	0.037050431099999996	-0.079771706	-0.0075962539	0.030279897200000006	-0.028776456000000002	0.0875303059	-0.0255882469	0.08496361150000001	0.028030041000000002	0.14383174699999998	-0.1075821808	0.0694908126	-0.0241259121	0.0464026566	0.0801023193	-0.017128751299999998	-0.1025637901	0.0	-0.0113643	-0.008058689999999999	6.494248451609997e-05	0.00012914731449	0.07235809999999998	0.040809699999999983	0.001665431614089998	0.005235694635609997	0.235915	0.024948	0.055655887225000006	0.0006224027039999999	-0.00400708	-0.00033423999999999954	1.1171637759999966e-07	1.6056690126399993e-05	-0.00275919	9.301000000000013e-05	7.613129456099998e-06	8.650860100000026e-09	-2.17516e-05	5.500829999999997e-05	3.025913068889997e-09	4.731321025599999e-10	0.0	0.0	0.0
36534.86328125	-42.3046875	1789.6865844726562	1334796234.9796295	23651.853515625	-22.083984375	487.7023658752442	559410174.7245827	23470.51171875	-10.111328125	550864920.3399812	102.23895645141602	1.313887	22.927408	0.15312662	0.0797820345	-0.0609209132	-0.1312472821	-0.04980692900000002	-0.022775422200000003	0.0975517494	-0.0766926631	-0.1567647138	-0.1001124486	-0.0502543329	-0.055364011100000006	0.0298319334	0.0229873542	0.0723085472	0.0147190375	-0.0914382172	-0.1611265989	0.0327614639	-0.0646967801	0.10624950359999999	0.045275218	0.0722601843	-0.09084327019999999	0.2303686782	0.0538305487	0.1875942363	-0.039760032	-0.0311203539	0.13440207369999999	-0.0664695599	0.1246111822	0.0023989764000000003	-0.1138172006	-0.1550188153	0.0576574525	-0.2104343033	0.1271323682	-0.0017755754	-0.0687919891	0.0277088471	0.0798191008	0.1414510592	0.0137320494	0.1340743764	0.030538262599999998	-0.0163605192	0.0251587575	0.0143075358	-0.10827967460000001	-0.0388208764	0.1104017859	-0.022826177200000002	-0.1127519212	-0.024775669	-0.0628851107	-0.0072936582	0.0491786735	-0.2285698521	-0.0741739119	-0.0233818356	0.023742216	0.0842764516	0.1400904288	0.0175695061	0.0852206537	0.050440073200000005	-0.059111709400000004	-0.0414361533	0.09873366689999999	0.0059936056	0.056285300700000006	0.022503479	0.306358216	-0.049620726799999994	0.0991094514	-0.0023073426	0.0169386476	0.0674503241	0.23707000890000002	0.1297180001	0.0710436732	-0.0818208919	0.0509755153	-0.0871626957	0.0166667923	0.0630675432	-0.0486579838	0.0480933933	-0.0953251742	0.1433760416	0.09940940779999999	-0.0023470227	-0.1220358497	-0.05473749519999999	0.073004711	0.021652665	0.0513143833	-0.007864226	0.0779178646	-0.022779721200000002	-0.10697500310000001	0.0	-0.00226301	0.009101289999999998	8.283347966409998e-05	5.1212142601000005e-06	0.14052300000000004	0.06816490000000006	0.004646453592010008	0.01974671352900001	0.207568	-0.02834700000000004	0.04308447462399999	0.0008035524090000023	-0.003657	0.00035007999999999963	1.2255600639999974e-07	1.3373649e-05	-0.0028891	-0.00012991	8.34689881e-06	1.6876608100000002e-08	0.000448527	0.0004702786	2.2116196161795998e-07	2.01176469729e-07	0.0	0.0	0.0
