csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
33398.17578125	59.12890625	1115438145.515274	3496.227554321289	23049.31640625	19.826171875	393.077091217041	531270986.7954254	23198.58984375	-24.2890625	589.9585571289062	538174570.7385406	1.366447	23.448921	0.22327449	-0.0866176137	-0.0003384585	0.012874066200000001	0.017040723799999997	0.0493222559	0.141252175	0.148814966	-0.10237138900000001	-0.0859196156	0.0812909748	-0.10695891789999999	-0.021622919900000002	-0.17801571010000006	-0.093924251	0.026831419300000003	0.0377336342	0.0466385067	-0.0047058365	0.0781463792	0.040239141	-0.0012731725	-0.0588327473	-0.09029326039999999	0.0237237482	-0.1064573249	0.0028265371999999997	-0.049198629199999996	-0.0986745314	0.013040003	0.0111223124	-0.0905256549	-0.0441995274	-0.0460954929	0.0165054724	-0.0172304242	-0.0339632929	0.0847815027	0.0999748138	-0.0983418672	0.0448263322	0.030481681400000002	0.118275319	-0.0754927969	-0.0125289754	0.0298408688	0.0848532332	-0.0406060081	-0.0902554619	-0.0112914447	0.0448800816	-0.043760667	-0.027825932	0.0188877609	0.0011186974	0.0152879482	-0.0458027976	-0.15498346359999998	-0.15967616939999998	-0.0382761485	0.0111138581	-0.1515082973	-0.028098403900000003	-0.0659784484	0.0626891376	-0.0304359157	0.061836237599999996	0.030415097400000007	-0.0881253448	0.031773961499999996	0.0558245192	-0.0894166808	0.020557796	0.027953170899999998	0.0737134742	-0.0253643162	0.0437470341	0.1703530873	0.0042795554	-0.035982608900000004	0.0182766109	-0.0254470973	-0.1010912675	0.052880042599999996	-0.0883626039	-0.039315684100000005	-0.0057201878	0.0089303198	0.1057238449	0.0493681343	-0.0100210588	-0.07757392440000001	-0.0870206688	-0.0713256879	-0.0227207271	-0.0194301143	0.0388768375	-0.1045553962	0.0760468362	-0.0266897442	-0.1093977275	-0.00412419	-0.01484909	1.70089431561e-05	0.0002204954738281	-0.0134128	0.1124652	0.00017990320383999998	0.012648421211039998	-0.0152953	0.02744010000000001	0.00023394620209	0.0007529590880100005	0.000519947	-0.001107273	1.2260534965290001e-06	2.70344882809e-07	0.000593136	0.00016659199999999994	3.5181031449599994e-07	2.7752894463999993e-08	0.000125437	-9.653700000000004e-05	1.5734440969e-08	9.319392369000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33308.2890625	-89.88671875	1109442120.2710571	8079.622207641602	23032.041015625	-17.275390625	298.4391212463379	530474913.34543234	23147.107421875	-51.482421875	2650.4397621154785	535788581.9998207	1.901841	32.636547	0.14500415500000002	-0.11678283519999999	0.0822772895	0.0661071148	0.0653040385	0.0114595154	0.1306553087	-0.011036420600000001	-0.0461600331	0.0771787008	0.10006631519999999	-0.1665945131	0.0482223189	-0.08136853299999999	0.0772434365	-0.054489102000000005	-0.0471038116	-0.145819234	0.0051915918	0.0137354079	0.0345449838	0.0469602879	0.0626619269	0.035789345800000004	0.011387518700000002	0.041831582	0.0731040362	-0.060897493	0.11442977380000001	-0.033226185400000004	-0.0857809799	0.0547620276	-0.0123278034	-0.3579171084	0.1114418182	0.0317464083	-0.0153783076	0.115673051	0.0443164479	-0.066352708	-0.0716633122	-0.0741235209	-0.027703806400000003	-0.0779136112	-0.02937891	0.0474701571	0.0764174578	-0.0696513517	-0.1157105208	0.0711514206	0.06811282490000001	0.050875921	0.0694287388	0.086209871	-0.039538386099999996	-0.08824302839999999	-0.0090892346	-0.1440614316	0.044629110300000004	0.027033891	-0.0843988366	-0.1061254481	0.0592972979	-0.1250838099	-0.058446365800000004	-0.111787756	-0.067149561	0.012062396000000001	0.0486414666	0.0748258095	-0.011434868700000001	-0.0667842875	-0.0246644065	-0.062319588899999986	0.0339828206	0.0183546237	-0.0010920461	0.0273662642	0.0817651204	-0.0219157013	-0.09133137359999999	0.14979162710000002	-0.1346933562	-0.2525335823	0.1205268529	-0.05171053849999999	-0.1244616209	-0.1238100804	0.0335537142	0.054172774900000005	0.1112590675	-0.0316009202	-0.1305778924	-0.169752743	-0.0775172763	-0.0719113035	0.0758816544	-0.0781718098	0.0738148754	-0.0321859012	-0.11285322490000001	-0.0174481	-0.01332391	0.00030443619361000005	0.00017752657768810005	-0.08815139999999999	-0.07473859999999999	0.007770669321959999	0.005585858329959999	-0.0152095	8.580000000000046e-05	0.00023132889025	7.361640000000079e-09	0.000990829	0.000470882	2.2172985792399997e-07	9.81742107241e-07	-7.30989e-05	-0.0006662349	5.3434491812100005e-09	4.4386894197801e-07	0.000125437	0.0	1.5734440969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33309.58203125	1.29296875	1109528255.0965726	1.6717681884765625	22979.51171875	-52.529296875	2759.3270301818848	528057958.83216864	23105.609375	-41.498046875	1722.0878944396973	533869184.5900879	1.753873	30.097342	0.11385323499999996	-0.1049553456	0.0703948361	0.1311806614	0.0622873281	0.0114318248	0.028494004500000007	-0.0582639075	0.0855591929	0.0375913719	0.08820776529999999	-0.02182956	0.13973361539999998	0.0123728018	0.0117113228	0.08422808119999999	0.0876100544	0.0887570188	0.0877037452	-0.1254744057	-0.0097574214	0.1609700464	0.0416797106	-0.2293265189	0.0324921396	0.0635481996	-0.18723947670000002	-0.0478078968	0.0190577126	0.049902031	0.0723536939	-0.10368170939999999	-0.0280158683	0.029184822599999997	0.0561246575	-0.0459074125	-0.125124744	0.0114113522	0.1710237525	-0.010000343299999999	0.048742846500000006	-0.0788743495	0.0094210377	0.0022584949	0.1129637046	0.0134491577	0.0480136412	0.0275847131	-0.104425696	0.07598008070000001	0.0053475389000000005	-0.0188698472	0.061586127699999986	-0.0301851652	-0.111723831	-0.0905645855	-0.0346901493	0.0210584276	0.09486455220000001	-0.036060196600000004	-0.1264500181	-0.0830901678	0.0071618307999999995	-0.0857761855	0.0061425229	0.0731793135	0.17525103239999998	0.0092906845	-0.0075563583	-0.0825355889	-0.1002650697	0.19559599800000002	0.0709457941	0.015467241000000001	-0.1313696282	0.1060258689	-0.1558758243	0.044600674800000004	0.0362387213	-0.1247368492	-0.025349527900000002	0.020169991499999998	-0.0432477812	0.0577667917	-0.196369207	-0.1546155667	0.051481367800000004	0.03697283	0.0078484149	0.077374292	-0.034744104399999996	-0.0533383697	-0.015963052	0.06956178860000001	-0.049226246200000004	0.0639911348	0.1283569588	0.0080551998	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.0121733	0.0052748000000000005	0.00014818923289	2.7823515040000013e-05	-0.109509	-0.021357600000000004	0.011992221081000001	0.0004561470777600002	0.0154184	0.0306279	0.00023772705856000005	0.00093806825841	0.00039186	-0.000598969	3.58763862961e-07	1.535542596e-07	0.000312438	0.0003855369	9.7617503844e-08	1.4863870126161e-07	-2.19158e-05	-0.0001473528	4.803022896399999e-10	2.1712847667840002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33236.19140625	-73.390625	1104644419.1928864	5386.183837890625	23013.3203125	33.80859375	1143.021011352539	529612911.8057251	23144.05078125	38.44140625	1477.741714477539	535647086.56507874	1.175104	20.16538	0.03889206	0.0211321106	0.08881832769999999	0.0660987696	-0.0426765202	-0.0544334758	0.0019149929	0.0789727246	0.08728869539999999	0.056431335599999986	0.21543204800000001	-0.1828269709	-0.1103539696	0.0781461763	-0.1257111642	-0.0342112288	0.006897980600000001	-0.0057581567	-0.032162980699999996	-0.1481012267	-0.0629578796	0.08304663820000001	-0.0052132789	0.10467303609999999	-0.0047819988	-0.0382500983	-0.0341354564	-0.0368274816	-0.034711967999999996	0.1209059169	-0.1243076861	0.05568572769999999	0.0486224476	-0.032950568799999996	0.0396524554	-0.0719958391	0.029713230099999998	-0.045355207300000006	-0.120679911	0.036152904900000005	-0.0817632813	0.11543891210000001	0.11226241630000001	-0.0876202376	-0.07064052030000001	0.0789239275	0.1156897833	-0.0376105266	0.011531413400000001	0.0624159388	0.0647620623	0.0496849933	0.1855099491	-0.0485395594	-0.0658287952	0.029007399399999998	0.0739645647	-0.0002849191	-0.024987872999999997	-0.0878905257	-0.1468757798	-0.2133306515	0.1888527011	0.0939403931	0.1004141217	0.0070726302	-0.0379011145	-0.0332146131	0.056820707699999994	0.0087574084	-0.0648217459	0.10024698650000001	0.024089351499999998	-0.028913614	0.0609522674	-0.0343715994	0.08434148890000001	0.055030702800000005	-0.0664995555	0.125896809	-0.0015125166	-0.051691517199999995	-0.0831707954	-0.0761863229	0.0247670796	0.15358318869999998	-0.09045291890000001	-0.0829256472	0.0533166823	-0.0499215645	0.014864921100000001	0.0325150816	0.0567658798	0.0941684915	-0.025929916400000003	-0.14724038720000002	-0.0252407159	-0.0348723406	0.069232268	-0.0429573403	-0.1181006348	-0.017445099999999998	-0.0052717999999999975	0.00030433151400999995	2.779187523999998e-05	-0.103627	0.0058819999999999975	0.010738555129	3.459792399999998e-05	0.0061372	-0.009281200000000002	3.766522384e-05	8.614067343999999e-05	2.39926e-05	-0.0003678674	1.3532642398276e-07	5.756448547600001e-10	0.000312438	0.0	9.7617503844e-08	0.0	-2.31896e-05	-1.2738000000000013e-06	5.3775754816e-10	1.6225664400000033e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33556.24609375	320.0546875	1126021651.904312	102435.00299072266	23073.693359375	60.373046875	3644.9047889709473	532395325.24246603	23287.71484375	143.6640625	20639.362854003903	542317662.6438142	1.420815	24.381897	0.09294415	0.0651647288	-0.09011109980000001	-0.0260195902	-0.029908901499999998	-0.1427337031	-0.1457721135	-0.0343589338	-0.07301143730000001	-0.12179142859999999	0.0932548009	-0.12259241	-0.023559310299999997	-0.022167216899999998	-0.0376696811	-0.025951002400000003	0.0064347447	-0.1544484175	0.0312570146	0.055057466799999996	0.0496206707	0.0710659842	0.0430996589	0.050586571799999994	-0.0745721147	0.040917215699999995	-0.062309137800000004	-0.056544687300000014	-0.0061892959	-0.021947818799999998	-0.19594230149999997	-0.028918052599999997	-0.0611670308	-0.1622831721	0.0883257073	0.23375677469999998	-0.0367422293	-0.0622828484	-0.109231014	-0.1399956134	0.08714847070000001	-0.0218373979	0.0589463753	-0.065998103	-0.0670513846	-0.062542056	0.0001802015	0.047201717000000004	0.0910860585	-0.0518487253	-0.0452329414	0.2058687196	-0.099444122	0.0185066384	0.017554081200000002	0.011450808600000001	0.1270232576	0.1288186686	-0.0211734449	0.1234224533	0.0617574755	-0.1438474953	0.0527333925	-0.054755151200000005	0.0714774819	-0.032683872200000005	-0.041684716600000005	0.10555067369999999	-0.0038901678	0.0181922588	-0.0545682838	-0.0795209865	-0.0744161797	0.0058489074	-0.0242912644	0.09110644960000001	-0.044092184000000006	0.0962246178	-0.0529803265	0.1858984478	-0.0466811834	0.0210043483	-0.068048691	-0.0659958401	-0.052065286399999994	0.078928165	-0.08625354699999999	-0.0593555646	0.0907162472	0.0089660299	0.1285645716	-0.0047023297	-0.15469033029999998	-0.1990473698	-0.0141308735	-0.0629304784	0.0420515953	0.11039914029999999	0.0668841029	-0.0482092939	-0.1198669825	-0.0174732	-2.810000000000312e-05	0.00030531271824000005	7.896100000001755e-10	-0.12468000000000005	-0.021053000000000058	0.015545102400000012	0.00044322880900000245	-0.0214327	-0.0275699	0.00045936062929	0.0007600993860099999	0.000761229	0.0007372364	5.4351750948496e-07	5.79469590441e-07	0.000312438	0.0	9.7617503844e-08	0.0	0.000125437	0.0001486266	1.5734440969e-08	2.208986622756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33712.78515625	156.5390625	1136551882.9914706	24504.478088378906	23084.556640625	10.86328125	118.01087951660156	532896755.29422385	23261.119140625	-26.595703125	707.3314247131348	541079663.6743507	1.404802	24.1071	0.17580145	-0.0719550814	-0.24100005019999998	-0.0874662195	0.0696683259	0.0472116246	0.0619169475	-0.1361908315	-0.2632107836	-0.1721525766	0.0085621269	-0.006522939	-0.1122207831	-0.006164119	-0.1627730831	0.0940599632	0.005879651600000001	-0.0267068492	0.149301494	0.0867545791	0.1529774019	0.0217040969	-0.0890016659	-0.1712150056	-0.094697999	0.1172122273	0.0488201926	-0.0161743734	-0.016025038999999998	-0.0705255876	0.024172195499999997	-0.0918747761	-0.1298287748	0.0396159406	0.1376198368	-0.0039095719000000004	0.0192594322	0.0455435449	-0.0146142042	0.1399817934	-0.0492726453	0.050932396399999996	-0.0270629305	0.0376861266	-0.1165485011	0.1379782352	0.0542351325	0.1197100334	-0.0886676807	-0.2586797077	0.1117839665	0.13937581970000001	-0.082008	-0.0239548973	0.0909786805	-0.044412090099999996	-0.040677519	-0.131250626	-0.0248522325	0.2368073776	0.1547323644	-0.052664063899999995	-0.0146331946	-0.0093154834	0.24735048210000002	0.0835447259	0.10283871019999999	0.0298644243	0.0126244447	-0.066013306	0.08252717429999999	-0.1304796142	-0.0774521354	0.1079300335	-0.038947203799999996	0.11029735130000001	-0.0001452907	0.0568647096	0.1267639421	-0.0620832255	0.0435536006	-0.0654325856	-0.059117976100000004	0.1180027743	0.024176152200000002	0.008155056800000001	-0.0749622321	-0.0051778737	-0.0884286243	0.0537082583	-0.1218570457	0.1323500614	0.0846793152	-0.0191074439	-0.08529026640000001	-0.137273455	0.1042007934	0.1473696617	0.0644997188	-0.053356836799999995	-0.12104935019999999	-0.0174622	1.1000000000000593e-05	0.00030492842883999996	1.2100000000001305e-10	0.0191281	0.14380810000000005	0.00036588420961	0.020680769625610013	-0.0215117	-7.900000000000268e-05	0.0004627532368900001	6.241000000000423e-09	0.000371403	-0.000389826	1.5196431027599998e-07	1.3794018840900002e-07	0.000312438	0.0	9.7617503844e-08	0.0	-0.000122804	-0.000248241	1.5080822415999997e-08	6.162359408099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33432.8203125	-279.96484375	1117753474.0479126	78380.31373596191	23087.642578125	3.0859375	9.52301025390625	533039239.8152504	23163.544921875	-97.57421875	9520.728164672852	536549813.3477211	2.065605	35.44682299999999	0.29786250000000003	-0.1348428885	-0.0398533747	-0.06913839320000001	0.20123439129999998	-0.178426891	-0.06634483320000001	-0.040709808	0.0351360516	0.09294388519999999	0.08071116889999999	0.0786930149	-0.0694594528	-0.10412309900000001	0.0294737675	-0.0423768637	-0.0167471005	-0.17730743359999998	0.11029100019999999	-0.0271914606	-0.026649351	0.0839717814	0.0742114508	-0.08239687230000001	-0.05124487849999999	-0.0459639688	-0.0091281375	-0.0861534209	0.18877481829999998	-0.1474215872	0.0318375852	0.0020692018	0.0363226389	0.049770515099999996	-0.076578223	0.09230277460000001	-0.11536306029999999	-0.021993317400000004	-0.0894215948	-0.060616665300000004	-0.0156911363	-0.0774957928	0.0916178902	-0.0154831052	0.0774682694	-0.10705090839999999	0.0461599788	-0.1170731606	-0.1209767604	-0.0002153415	-0.1727575811	0.11534368029999999	0.0863258366	0.0215705144	0.1081658023	-0.18216517329999998	0.1673497161	0.0631794965	0.0050543821	0.031206187000000007	-0.0939517459	0.0445291323	-0.062004570999999994	-0.0191660192	0.07002272679999999	-0.1252313139	-0.0300153276	0.1352035469	0.08036724719999999	-0.0731921519	-0.12853308089999999	-0.0546119713	0.0029867693	0.0140775603	-0.0091268711	0.0279195564	-0.14799081050000001	-0.0197096432	0.1179888265	-0.0160620184	-0.0055823052	0.1859234526	0.0182337588	0.0796113432	-0.0724884839	0.1152829477	-0.009422735	-0.0440673519	0.1645275639	-0.0499349696	0.1963271666	-0.058018787	-0.015860623100000002	0.0323858162	-0.0425781743	0.0533684669	-0.0688367844	0.0193735992	0.062080407000000004	-0.0583888207	-0.1216419777	0.00232345	0.01978565	5.3984199025e-06	0.0003914719459225001	-0.220089	-0.23921710000000002	0.04843916792099999	0.057224820932409985	-0.0165954	0.004916300000000002	0.00027540730116	2.4170005690000023e-05	0.000510253	0.00013885	1.9279322499999995e-08	2.60358124009e-07	0.000312438	0.0	9.7617503844e-08	0.0	0.000417215	0.000540019	1.7406835622500002e-07	2.9162052036100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33253.3671875	-179.453125	1105786429.3067017	32203.424072265625	23062.4609375	-25.181640625	634.1150245666504	531877104.4937134	23196.96484375	33.419921875	1116.8911781311037	538099177.9621736	2.006561	34.433598	0.15020950000000002	0.0279322661	0.1305851009	-0.0344822754	0.0420022921	-0.031136962999999997	-0.0759379017	0.0857018252	0.0459574675	0.071257776	0.066691762	-0.0618259204	0.0726072823	-0.013224721299999999	-0.0647973166	-0.1288270218	0.0309868458	0.0030899284	0.0772715753	-0.09649720210000001	0.1030586135	-0.1487006972	-0.1184344854	-0.054383160199999996	-0.07404347809999999	-0.0310413444	-0.0627949012	0.0057307122999999995	-0.0498531533	0.1251174019	0.023548631299999997	0.0004210432	-0.05116195690000002	0.0081826238	-0.0287996973	-0.10447173679999999	-0.1516680843	0.0104193739	-0.1266394841	0.047443523200000004	0.1888417394	-0.1260674038	0.022698222799999997	0.0598595133	-0.1165439699	0.007434353100000002	0.020650628799999998	-0.14687426779999999	0.002787773	0.1254089165	0.0632036864	-0.0184530646	-0.0084177864	-0.0504450526	0.0423309449	-0.0271832018	0.06551097639999999	0.0488308261	-0.053431565300000004	-0.0558293785	-0.08842271460000001	-0.0135539907	0.0739249141	-0.0896027876	0.0084890311	0.0797339059	-0.11099806570000001	0.0450249477	0.0261095462	0.007502100699999998	0.14740987	0.0943723628	-0.0644337993	0.024343589	0.1066402351	-0.060149053099999995	-0.0589162341	0.0377619553	-0.0759086348	-0.0420937482	-0.0622541307	-0.08570634640000001	-0.1799691338	0.08960506369999999	-0.12682149869999998	-0.1084098954	-0.096752453	0.021154322000000003	0.1623472833	-0.0442658825	0.1263280567	-0.0950646027	0.0583645041	0.015623708500000003	-0.0762965704	0.073155644	-0.0298200669	0.023423521	0.0596274776	-0.0632943475	-0.1216419777	-0.0353261	-0.03764955	0.00124793334121	0.0014174886152024998	-0.140485	0.07960399999999998	0.019736035225	0.006336796815999997	0.00138225	0.01797765	1.9106150625e-06	0.0003231958995225	0.0005742669999999999	6.401399999999993e-05	4.097792195999992e-09	3.29782587289e-07	0.000312438	0.0	9.7617503844e-08	0.0	0.000181663	-0.00023555200000000004	3.3001445568999986e-08	5.548474470400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33476.15234375	222.78515625	1120652775.7419586	49633.225845336914	23054.71484375	-7.74609375	60.00196838378906	531519876.52662665	23266.203125	69.23828125	4793.9395904541025	541316207.8537598	1.999821	34.317932	0.289202565	-0.08113939120000001	0.0609381355	-0.0199955126	0.0699755507	0.26484451989999996	-0.18280329609999998	-0.0041534355	-0.2224737006	0.16975418550000002	0.221684689	-0.08058622780000001	-0.0160330423	0.1125528122	0.039332679100000004	-0.2210499534	-0.12298365060000001	-0.0102524558	-0.019907868999999998	0.12072947380000001	-0.13304618210000002	-0.0537555196	0.1176929557	0.107602275	0.0829614951	-0.0810167613	-0.0265055256	0.0041267512	-0.2004833577	-0.1529793512	0.1185867842	-0.0407911618	0.0192454933	0.1460163844	0.0663235733	-0.13650456449999998	0.013720727700000001	0.0190726953	0.10251039449999999	0.0704932068	-0.11979318039999999	-0.0141470702	0.1830061993	0.1121013631	-0.0142366545	0.07844977809999999	-0.0820911713	0.0636535613	-0.0778485177	0.0440100118	0.2918652713	0.0057846187	-0.49590509369999997	0.0423198558	0.030017952400000002	-0.10786233279999999	-0.27747104429999997	0.0853010099	-0.1539984636	0.21749313850000002	-0.2045804965	-0.1269197019	0.0770011316	0.06794850059999999	-0.15642127220000002	-0.0697052534	-0.2589603291	0.0237688779	0.0259844617	-0.0530002419	-0.05320729440000002	-0.1183543222	-0.0765510988	-0.11521182960000001	-0.005538754200000001	-0.07655059389999999	0.1623680317	-0.0215407571	-0.0172282301	-0.007711897099999998	0.19884633420000009	-0.0218801658	0.0050339712	0.11007016119999999	-0.09950807560000001	0.0615742099	0.017506905	0.0870058483	-0.028259340600000002	0.1745140989	-0.1149604776	0.0354737084	0.21765863219999998	0.0936717482	0.0199651415	0.16856405989999998	-0.031850002599999996	-0.1192553611	0.0571422589	-0.0680627927	-0.12104935019999999	-0.0427815	-0.007455400000000002	0.00183025674225	5.558298916000003e-05	0.042481300000000013	0.18296629999999997	0.0018046608496900005	0.03347666693569	-0.0501196	-0.05150185	0.00251197430416	0.0026524405534225004	0.00123179	0.000657523	4.32336495529e-07	1.5173066041e-06	0.000223185	-8.9253e-05	4.9811544225000005e-08	7.966098009000001e-09	-1.71413e-05	-0.0001988043	2.9382416569000007e-10	3.952314969848999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33256.44140625	-219.7109375	1105990895.0073397	48272.896057128906	23018.083984375	-36.630859375	1341.8198585510256	529832190.31174093	23167.671875	-98.53125	9708.4072265625	536741020.107666	1.8716	32.117596	0.2242471115	0.0115728958	0.06685167389999999	0.0348711097	-0.0239000062	0.0639887898	0.0019369742999999998	0.1153625298	0.1080722708	-0.0036049259999999996	-0.0787962349	-0.10174354279999999	-0.1858508541	-0.0065637881000000006	0.0513386045	0.04663732860000002	0.0196868669	0.1524108947	0.0138817927	0.1019847275	0.0166641643	0.1262757486	-0.0066103983	0.1075279151	-0.0585854412	0.1112588628	0.1843713891	0.0309310725	0.009809952299999999	0.034807154900000005	0.0564964397	0.011356614	-0.1355338582	0.1117403758	-0.0947014706	-0.0325768821	-0.0924702698	0.0464197554	0.035203108	0.0149859803	0.2566874877	-0.044156172300000004	-0.1169145437	0.1431419091	-0.021854929900000004	-0.0050606238000000005	0.08093984139999999	0.0751659397	-0.0073861538	0.0766516129	0.0396981027	0.028263768199999997	0.08503085640000001	-0.0362471684	-0.046327128499999995	0.0266439597	-0.042802945999999994	-0.018942381499999997	-0.0361352459	-0.1484963551	0.0613597247	-0.013524768999999999	0.2165865639	0.1062094724	0.0316900164	-0.1264106022	0.10634121880000001	0.021000576099999998	3.81522e-05	-0.0336128163	-0.0325081085	-0.09759592560000001	0.0407457853	0.088878389	0.0027296787	0.10240682529999999	0.1435676046	-0.1100413435	-0.011338345500000001	-0.041114356	-0.0405622321	-0.057662147300000015	0.0731122099	0.11488953800000001	0.13331376779999998	-0.20379185079999998	0.07018238519999999	0.1860348261	0.0284652034	-0.1076477425	-0.0035879559	-0.0400542741	-0.0878710131	0.0546673491	0.05118052309999999	0.010591906000000002	0.0940388824	0.049474759699999996	0.0546260966	-0.0726838291	-0.1198669825	-0.0208257	0.021955799999999998	0.00043370978049	0.0004820571536400001	-0.0325007	-0.07498200000000001	0.00105629550049	0.005622300324000001	-0.0017135000000000002	0.0484061	2.9360822500000008e-06	0.00234315051721	-2.62883e-06	-0.00123441883	1.5237898478585683e-06	6.910747168899998e-12	-7.82841e-05	-0.0003014691	6.128400312810001e-09	9.088361825481e-08	2.5035e-05	4.217630000000001e-05	6.26751225e-10	1.7788402816900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
