csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
28134.98828125	85.943359375	7386.2610206604	791577565.5860747	18640.271484375	20.0078125	347459721.01120377	400.31256103515625	19362.9140625	36.421875	374922440.99176025	1326.552978515625	1.226732	22.907106	0.15462489999999998	0.10313386529999999	0.044161761900000006	0.0498372288	-0.0476513481	-0.0434785223	-0.023520259300000002	0.2007446168	0.1111812467	0.0221973246	-0.0363139496	-0.0127493958	0.0509609083	-0.0579259339	0.09773348800000001	0.1365046361	0.0691779433	-0.1327827406	0.1352267734	0.07672183860000001	0.0556051523	0.1552336002	-0.1863529593	-0.0207983456	-0.2033170133	0.1331440628	-0.0774853085	0.08975724460000001	0.1319699241	-0.0864348244	-0.0519972869	0.0424689755	0.077605544	0.01042923	0.1907527042	-0.044707057	0.0362129266	-0.1250167682	0.0143796549	-0.0401840261	-8.83749e-05	0.024682921400000002	-0.13988475820000001	0.0661832386	0.0052342232	0.001148888	0.0121798789	0.0319902952	0.11185258890000001	-0.015137381100000001	-0.0953995422	-0.2130862381	-0.0975073315	0.09377508779999999	-0.0583763547	-0.0511091676	-0.0533112534	0.1624975351	0.1671948315	-0.0652915221	-0.028380225499999998	0.055696658200000006	0.0815371262	0.0395010002	-0.0008101099	0.1470602626	0.0886921648	0.133944772	-0.12897109910000001	0.0059882619	0.0740289109	-0.0097723294	0.1584158387	-0.09139640130000001	-0.1751477136	0.007651231	0.0786858484	-0.020877838500000002	-0.0309997106	0.1699006196	0.0142496354	0.0393636787	0.0336273569	-0.0575587334	0.059553666	0.0530613195	-0.13198073130000001	-0.08518223	-0.06933885299999999	-0.1246381875	-0.0061356278000000005	-0.0631407901	0.019618655	0.0350425545	0.1150201454	0.0732483689	-0.2012032182	0.0096220104	-0.0471968417	0.0437837126	0.10556234960000001	0.0602560337	-0.0014320815	0.0	0.0838648	0.02648470000000001	0.0007014393340900003	0.007033304679039999	-0.13583900000000002	-0.04316550000000001	0.0018632603902500008	0.018452233921000004	0.06388250000000001	0.044390200000000005	0.004080973806250001	0.0019704898560400004	-0.00240098	-0.0004532	2.0539024e-07	5.764704960400001e-06	-0.00185656	-6.262e-05	3.4468150336e-06	3.921264399999999e-09	0.0016136499999999995	-0.00029587000000000065	8.753905690000036e-08	2.6038663224999987e-06	0.0	0.0	0.0
27962.51953125	-172.46875	29745.4697265625	781902498.5355378	18621.748046875	-18.5234375	346769500.3212929	343.11773681640625	19296.775390625	-66.138671875	372365540.4762306	4374.323917388916	1.276203	23.830902	0.1312681	0.0730408367	0.0599063565	0.1145010005	0.0251267187	-0.059075416799999995	-0.014954613700000001	0.0716696501	0.0369027273	0.1027285817	0.10918775369999999	0.21381155710000002	-0.025186342200000003	0.0195582	0.1535421587	0.0561670351	0.057082824299999994	-0.0199124183	-0.0724878682	0.16648642019999998	-0.0052654765000000004	-0.014511916599999999	-0.2134410357	-0.0759930644	-0.1148537435	0.10538767269999999	0.13301980830000001	0.0345476603	0.1079030204	0.1081264839	0.0715240837	-0.0202252148	0.0805355259	-0.059253869699999996	0.0286655746	0.0425232501	-0.0285195982	0.20165616239999998	-0.0277603944	0.0257949923	0.0366071456	-0.0612990575	0.1366165003	0.0156513865	-0.0098449375	-0.0530852433	-0.0529219434	-0.0108722688	0.0770233318	-0.0199551239	-0.11916095410000001	0.0248757681	-0.0387266124	0.0428906896	0.0012114457	-0.06747758570000001	0.0039070249	0.0623808575	0.065640746	0.1352153944	0.0515633701	0.23810876399999997	0.0789451608	0.0189321978	0.0121096658	0.08518768	0.0591491808	0.0222033069	0.0124889275	0.0419936523	0.0360057625	-0.1607379504	0.22024002920000002	-0.0743925108	-0.0679679731	-0.0541921374	0.1646727943	0.11100369369999999	0.0750987987	-0.0735672242	0.1765470284	0.0667040024	-0.011751908500000002	0.0522026936	-0.026190736200000002	0.1714321238	0.08259114349999999	0.0386502731	-0.04595551230000002	0.1423426609	0.0982843774	-0.0068641153	0.0592788889	-0.0381113981	-0.1165632741	-0.010680373	-0.0209758359	-0.0489404652	0.1492560568	-0.0467829603	0.1040916758	0.0552084103	-0.0100135538	0.0	0.0885334	0.004668599999999995	2.1795825959999953e-05	0.00783816291556	-0.096714	0.03912500000000002	0.0015307656250000015	0.009353597796	0.044577	-0.01930550000000001	0.001987108929	0.0003727023302500004	-0.00219279	0.00020819	4.334307610000001e-08	4.8083279841e-06	-0.00253227	-0.0006757100000000003	6.4123913529e-06	4.565840041000002e-07	0.00209313	0.0004794800000000005	2.299010704000005e-07	4.3811931969e-06	0.0	0.0	0.0
28272.38671875	309.8671875	96017.67388916016	799327850.7745514	18629.27734375	7.529296875	347049974.35035706	56.69031143188477	19348.869140625	52.09375	374378737.02103037	2713.7587890625	1.448823	27.054289	0.2197447	-0.09646975640000001	0.1756661021	0.006766150500000001	-0.0758701183	-0.0840699645	0.12280716400000001	0.044125334599999996	-0.011457622800000001	0.103752495	-0.0796401682	-0.0248894107	0.0694830322	-0.0461636572	0.0493656742	-0.0550599171	0.1251536117	-0.0299739091	0.05989457610000001	0.0021069237	-0.057144517199999995	-0.0531109906	-0.1295674829	-0.12081612369999999	-0.0344942532	-0.1095030492	-0.1031816419	-0.044323479400000004	-0.0647913706	0.0034933757	-0.07687788870000001	0.1261536474	-0.0232658721	0.1049934375	0.1239930496	-0.023988139500000002	0.09505599619999999	-0.0414583842	-0.0394814339	0.070063737	0.0352669843	0.054900423899999995	-0.04469155599999999	-0.0036031021000000004	-0.0947447412	0.0407621387	-0.0018420823000000002	0.0568043607	-0.0831846037	-0.1324901433	-0.1187366859	-0.1844376986	-0.0131428	-0.0457897513	-0.0768654496	-0.097158116	-0.1030689939	0.0353171287	-0.0354067654	0.052482224	-0.1215191834	-0.0572559156	0.0648665861	-0.0035043016	0.032280863199999996	0.0495224605	-0.1436599513	-0.0306865846	-0.0014308643	0.0271701193	0.0803120861	-0.0384696806	0.08591010560000001	0.0189514943	0.12957423	-0.10157782060000001	-0.0005122965	-0.1468605884	-0.0110373299	0.0362574594	-0.069055799	0.1357889224	0.0190059458	-0.1110407935	0.12349271619999999	-0.0106062316	-0.0655296452	-0.08706892210000003	0.0777734409	-0.1599030471	0.0325748678	0.021764081299999998	-0.0231467185	-0.0463129649	0.0713789881	-0.1071528248	-0.017766741699999998	-0.0901838143	0.018728267399999998	0.1177303183	0.1025637901	0.0500394267	-0.018545510600000002	0.0	0.07676919999999998	-0.011764200000000016	0.00013839640164000041	0.005893510068639998	-0.161464	-0.06475	0.0041925625	0.026070623296	0.122086	0.07750900000000001	0.014904991395999996	0.006007645080999999	-0.00231307	-0.00012027999999999995	1.4467278399999991e-08	5.3502928249e-06	-0.00181477	0.0007174999999999999	3.293390152900001e-06	5.1480625e-07	0.00161648	-0.0004766499999999999	2.271952224999999e-07	2.6130075904e-06	0.0	0.0	0.0
28144.439453125	-127.947265625	16370.502780914308	792109472.130619	18616.259765625	-13.017578125	346565127.6612282	169.45734024047854	19297.814453125	-51.0546875	372405642.66724014	2606.581115722656	1.107747	20.685268	0.1839696	-0.0994245469	-0.0215953571	-0.0409474919	0.0007300521000000001	-0.0484451838	0.0706077495	-0.0466365104	0.1451528674	0.0088012231	0.1156758291	-0.0720345417	0.0921354153	-0.0354281122	0.145087198	0.024233190099999996	-0.01108951	0.064259343	-0.04576693849999999	0.0347864374	0.0411697493	0.0256368794	-0.09537718140000001	0.059034581100000004	0.0138212064	-0.0413042737	-0.0260794643	0.0163716367	0.1194337223	-0.0125256872	0.10684273960000001	-0.0209560876	-0.1835915984	0.0300483554	0.1153286774	-0.0151954719	0.0448471988	-0.0582162305	0.0291126761	-0.0890979966	0.0111259583	0.1363813269	0.040578334199999996	0.08937721529999999	-0.08993353230000001	0.0323876873	0.015106693999999999	0.1542689533	-0.0945888998	0.0328708992	-0.024173401299999998	-0.1000660149	0.0593270896	0.0185527848	-0.0009350496000000001	-0.0918444015	-0.0594076278	-0.1061770251	0.15293061759999999	0.0047580825	0.1475302202	-0.0741229252	0.0945177481	0.0413642391	0.041150445099999995	0.0831787313	-0.0229144623	0.014185607099999999	-0.0522259197	-0.1534912108	0.058051382	-0.027346571400000002	0.0145654953	-0.058849371399999996	-0.0825158975	0.1169099214	-0.0703988505	0.06979945809999999	0.115114971	-0.0554626323	-0.10746588609999999	0.1136154361	-0.1063525327	-0.08557129039999999	0.11294467779999999	0.0836639989	-0.0565267326	-0.0243897572	-0.0083372136	0.0799473782	-0.0336093156	-0.1104355683	-0.026192797	-0.1667195852	0.034281614700000004	0.07155531150000001	-0.1197067637	-0.0492029191	0.08398862970000001	0.1052355218	0.1009795324	0.044760445700000005	-0.0269857625	0.0	0.0621732	-0.014595999999999984	0.00021304321599999957	0.00386550679824	-0.08409469999999998	0.07736930000000003	0.0059860085824900025	0.007071918568089997	0.0906297	-0.03145629999999998	0.008213742522090001	0.0009894988096899988	-0.00263736	-0.00032429000000000014	1.0516400410000004e-07	6.955667769600001e-06	-0.00224596	-0.00043118999999999986	5.0443363216e-06	1.8592481609999996e-07	0.00207196	0.0004554799999999999	2.0746203039999989e-07	4.2930182416e-06	0.0	0.0	0.0
28055.171875	-89.267578125	7968.7005043029785	787092668.935791	18613.5390625	-2.720703125	346463836.4312134	7.4022254943847665	19305.892578125	8.078125	372717488.238102	65.256103515625	1.19747	22.360695	0.08668630000000001	0.0189365069	-0.0637082766	0.0001000805	0.0012234133000000001	-0.0729269919	-0.0567089181	0.09909957789999999	0.12282764119999999	0.11719473529999999	-0.07920287320000001	-0.0876538559	-0.0416094246	-0.039217837900000004	0.0085445287	0.0174483167	-0.1329427457	0.0246433916	-0.16671918060000002	-0.19484026210000002	-0.046407173600000004	0.24318892820000002	0.0637399342	0.12352648150000001	-0.039737845	-0.0295365318	0.1223736832	-0.0305559491	-0.0716537671	0.0294992288	0.046602480300000006	-0.0877877408	0.1816360548	-0.0854951922	0.1089399397	0.17177213870000002	0.0629948359	-0.020200083100000002	0.1334852198	0.016423087	0.0620340532	-0.0446731622	-0.06278253889999999	0.1357771832	0.1362481365	-0.0915465553	-0.027371313799999998	0.0705968516	0.0402850619	0.0652988885	-0.0066168323	-0.079341276	-0.08855415220000001	-0.0155125985	-0.0231600863	-0.0443686103	0.0662540071	0.060884268099999986	0.17879555719999998	0.0059463589	-0.0949796892	-0.0952237042	0.012342673899999998	0.0366862602	0.0915221447	0.036543835	0.0871045235	-0.08865386210000001	-0.0912235761	0.0591105018	-0.0638204679	0.22725865920000002	0.0399999539	-0.1681995382	-0.0625548397	0.1061184575	-0.1139668565	0.00018089959999999998	-0.1002192132	0.0007621723	0.2019707918	-0.056496554299999995	-0.19059151370000002	0.0585539398	0.019870648	-0.0950958293	-0.049371892800000004	-0.0191570745	-0.15214039570000001	0.020544813000000002	-0.0719404198	0.0077405665000000005	0.0235892071	-0.0343441715	0.11729742050000001	-0.12903858599999998	0.1284830821	0.1243102458	-0.0582701956	-0.0234554407	0.09933977320000001	0.0393830715	-0.0352925737	0.0	0.084472	0.02229880000000001	0.0004972364814400004	0.007135518784000002	-0.0990984	-0.015003700000000009	0.00022511101369000023	0.009820492882559996	0.0775179	-0.013111800000000009	0.00600902482041	0.0001719192992400002	-0.00297581	-0.0003384500000000001	1.1454840250000007e-07	8.855445156100001e-06	-0.00260803	-0.00036206999999999987	6.801820480899998e-06	1.3109468489999994e-07	0.00204704	-2.491999999999989e-05	6.210063999999945e-10	4.1903727616e-06	0.0	0.0	0.0
27981.693359375	-73.478515625	5399.092258453369	782975163.258091	18609.55078125	-3.98828125	346315380.2799225	15.906387329101562	19286.39453125	-19.498046875	371965014.0150299	380.17383193969727	1.198083	22.372147	0.07887970000000001	0.0742735553	0.0247356346	0.0550342516	0.05922481440000001	-0.2030766605	0.0162617624	0.0127637908	0.06621452650000001	0.030989536	0.1376128303	0.09331934060000001	-0.0331758842	0.09232939300000001	-0.0427244427	-0.013791650700000001	-0.1881046384	-0.054878164699999996	-0.0127370334	0.056698585499999996	0.20668512719999999	-0.022339550299999997	0.085605006	0.030319614100000006	-0.0731987837	-0.0127432597	0.0105498558	-0.18662187579999998	-0.0994957668	0.0772171816	-0.2244210022	0.036073697099999996	0.10707168759999999	0.0403600242	-0.0431696229	-0.11558169310000001	0.207736442	0.09983712619999999	0.0414680205	0.0160058875	0.011674565	-0.0406246007	-0.0689908484	0.0455133173	0.0551063961	-0.0018715097	0.051719623	-0.048603441399999996	0.0769241387	-0.0128660975	-0.07543930019999999	0.058204765	-0.0883685292	0.019502777	0.046175380700000004	-0.1935426096	0.0097197159	-0.0059012696	0.055499785	0.0880683968	0.09796469869999999	0.0275095339	-0.056840778099999996	-0.07743275179999999	-0.1405370231	-0.046182895300000006	0.0556281758	-0.1419018071	0.0238331675	0.0323717524	0.0696650997	-0.006884445	0.086819815	0.1303608489	0.0578503438	0.2211859302	0.0138988873	-0.055231252800000005	-0.20808897140000002	-0.0397380249	-0.008880129	-0.0336284129	0.016119305100000002	-0.07032931349999999	-0.19132977969999998	0.1576702182	0.005976090600000001	0.0166629202	-0.008572199	-0.0861552359	-0.0087984434	-0.0127462531	-0.0143778154	0.06021600410000001	0.08010109650000001	-0.078732843	0.044917819299999995	0.0187768999	-0.0707645159	0.0413634856	0.097645414	0.033919124700000004	-0.0434248682	0.0	0.07249989999999999	-0.011972100000000013	0.00014333117841000033	0.005256235500009999	-0.0944914	0.004606999999999986	2.1224448999999868e-05	0.008928624673959999	0.0461403	-0.0313776	0.0021289272840900003	0.0009845537817599998	-0.00273064	0.0002451700000000003	6.010832890000014e-08	7.4563948096e-06	-0.00274319	-0.00013516000000000005	7.5250913761e-06	1.826822560000001e-08	0.00180891	-0.00023813000000000005	5.6705896900000013e-08	3.2721553881e-06	0.0	0.0	0.0
28306.205078125	324.51171875	105307.8556060791	801241245.9248695	18644.66015625	35.109375	347623352.3420563	1232.668212890625	19316.6484375	30.25390625	373132906.8579712	915.2988433837892	1.407328	26.279438	0.1722519	-0.1220843182	0.1437441305	-0.0077273681000000006	-0.0552664876	-0.0807491587	0.18322995809999998	0.0345858223	0.0006903888000000001	0.0799047172	-0.1058438931	-0.018427698500000003	-0.0464585545	0.0627971391	0.1124303968	-0.0038096323	0.035897248900000005	0.0246640692	0.1312174516	-0.0354922861	0.031162091	0.0440327179	0.028386621400000006	-0.0023391532999999997	-0.0156467832	-0.0783098735	0.0364898468	0.0403490464	0.0381175411	-0.0389128808	-0.1744627319	0.0118850662	-0.2212645207	-0.141171348	0.08671715740000001	-0.0720807849	-0.029349797599999998	0.0579077557	-0.0960628749	0.1425493442	-0.0859299938	-0.0640675955	0.050717324	0.1320203578	-0.1084366928	-0.1091006964	0.005303201800000001	-0.0759229832	-0.1190441578	-0.1334736665	-0.0572530893	-0.0214201056	-0.0850370162	-0.055545357000000004	-0.0423239888	-0.1127405366	-0.1535972563	-0.004274053	0.013241875	0.06444715	-0.17073204399999994	0.0069345991	-0.0006874239	0.0065322531000000005	0.0026069786	0.17511150829999994	0.0147086215	-0.033835528399999995	0.044565405700000005	-0.0072899063	0.0307656748	0.08869808720000001	0.0224404367	-0.001208205	-0.0970925492	-0.0767933877	0.0206937861	-0.0919723905	0.10207599369999999	-0.07556144599999999	-0.19240456420000002	-0.1186973866	0.0872226542	-0.166438797	-0.0359682644	0.001443117	0.0629299009	-0.0545878456	0.0353350921	0.0072025804	0.1492197871	0.1197128692	-0.1385825091	-0.020042991	-0.00041269379999999995	0.0568269032	-0.010661613600000001	-0.0113443749	0.0287990708	-0.0542706492	0.09589738589999999	0.028380616299999998	-0.051342433099999994	0.0	0.0871739	0.014674000000000006	0.0002153262760000002	0.007599288841209999	-0.180516	-0.0860246	0.007400231805160001	0.032586026255999996	0.0803846	0.034244300000000005	0.00646168391716	0.0011726720824900001	-0.00332092	-0.0005902800000000003	3.484304784000004e-07	1.10285096464e-05	-0.0026134	0.00012978999999999983	6.82985956e-06	1.6845444099999958e-08	0.00183502	2.610999999999998e-05	6.817320999999989e-10	3.3672984004e-06	0.0	0.0	0.0
28171.38671875	-134.818359375	18175.99002456665	793627029.6573639	18613.37890625	-31.28125	346457874.30763245	978.5166015625	19256.837890625	-59.810546875	370825805.5458107	3577.3015174865723	1.285988	24.01362	0.22982220000000006	-0.12307555140000001	-0.1162417268	-0.0234773808	0.0483133611	-0.0032762565999999997	0.08920821960000001	-0.07798367190000001	0.1414299051	0.184443274	0.0884359455	-0.0643210408	0.0701988771	0.031501025	0.1506875918	0.1536876581	0.0041933278000000004	0.1585702311	-0.0612167938	-0.15940240279999998	0.0070808629	-0.0245402234	-0.022052473	-0.0451376879	-0.0279723995	-0.0853962866	0.032840650299999996	0.0130622037	-0.1023846343	-0.0168362741	0.0530609237	0.012392053799999999	0.0087748857	-0.1251692028	-0.1471575154	-0.09376185109999999	-0.08635944460000003	0.009692668	0.0365308497	-0.1298109169	0.0448569833	0.0504542489	-0.1101368332	-0.027792150699999997	0.0653233535	-0.0550173213	0.042038928899999994	-0.015852427	-0.1257113549	0.1053422832	0.0651750304	0.0984423012	0.0510327407	0.099048779	0.0406694577	-0.026147508599999997	-0.064114743	-0.11422889480000001	0.120939419	0.2214175509	0.0351738496	-0.0976714565	0.1168306017	0.0873345397	0.0046440788	0.21825388210000002	0.07622582	-0.076704948	0.0680110587	0.06640569860000001	0.0355630768	-0.0578090438	-0.1182720311	-0.081305584	0.0314768899	0.0937877729	-0.0754921308	0.0563727626	-0.0915161167	-0.1040740816	-0.023398903399999997	-0.0016651279999999999	0.0226800825	0.1115995026	-0.0170879616	-0.0916893483	0.0996451901	0.1209083883	0.0525833521	0.0521480028	-0.09372440230000001	0.0903111089	0.1638533343	-0.0390087139	-0.0373975534	0.021337730699999998	-0.054024635099999996	0.0432725137	0.0165022294	0.01500362	0.0940966498	0.022779721200000002	-0.059006117000000004	0.0	0.057569900000000014	-0.029603999999999988	0.0008763968159999994	0.003314293386010001	-0.08400399999999998	0.09651200000000004	0.009314566144000006	0.007056672015999997	0.0500224	-0.030362200000000002	0.00250224050176	0.00092186318884	-0.00375709	-0.0004361699999999996	1.9024426889999965e-07	1.4115725268099996e-05	-0.00228053	0.0003328700000000003	5.200817080899998e-06	1.1080243690000019e-07	0.00113718	-0.0006978399999999999	4.869806655999999e-07	1.2931783524e-06	0.0	0.0	0.0
27939.9609375	-231.42578125	53557.89222717285	780641417.1890259	18584.18359375	-29.1953125	345371879.84620667	852.3662719726562	19237.154296875	-19.68359375	370068105.44177634	387.4438629150391	1.230305	22.973825	0.0462456	0.0332538672	-0.0996254381	-0.0208857561	0.0963986485	-0.1155954817	-0.0318026577	-0.0702000528	0.1057926801	0.1313367866	0.047416800300000006	-0.1431296182	-0.0699629921	0.0647035332	-0.05490832	-0.0601553277	-0.0619440988	0.06660852910000001	0.079307447	-0.0086696574	0.0563314447	0.11693028039999999	0.006304997099999999	-0.0151069281	0.013286456100000002	-0.1192728673	0.0485117784	0.0036260671	-0.0406075104	0.0407075946	-0.0140357045	-0.0981837571	-0.10700846650000001	-0.1263815593	-0.014141729399999999	0.049849722699999995	0.0594398409	-0.0310233562	-0.1447061003	0.0632052288	-0.0462957168	-0.052206975999999995	-0.1510185047	-0.20545954489999999	0.0547315328	-0.175279076	0.1053010737	-0.0338255341	0.032050198700000004	0.0766436345	0.059884313	0.0436750907	-0.037493267000000004	-0.07445019809999999	0.0737336162	-0.117557312	0.0860280562	-0.0554565009	0.094135947	0.1508125511	0.0027819178000000003	-0.21486818940000002	-0.0867044632	-0.0625387363	-0.0262390894	0.0223441583	-0.0279557094	0.043002063300000004	0.0487139888	-0.0143189563	0.0140162349	0.09679981189999999	-0.042618089500000005	-0.0399670123	0.0598728471	0.076985935	-0.0333837396	-0.0004689817	-0.023425364100000002	-0.1182456364	-0.036036194	-0.09838503119999999	-0.069916369	0.0555342089	0.0018052447	0.0250812038	-0.0153240183	0.0077246739	0.0913896299	-0.0941454561	0.050804025700000005	-0.0121997892	0.0774337847	0.1064251655	-0.0378460259	-0.007625529	0.0360784538	0.05287138190000002	0.021930452599999997	-0.2037267096	0.09224419539999999	0.017128751299999998	-0.0663780241	0.0	0.0685283	0.010958399999999991	0.00012008653055999983	0.00469612790089	-0.0840189	-1.4900000000012124e-05	2.2201000000036131e-10	0.007059175557209999	0.07175269999999999	0.021730299999999987	0.0051484499572899975	0.0004722059380899994	-0.00397301	-0.0002159200000000001	4.662144640000004e-08	1.57848084601e-05	-0.00228053	0.0	5.200817080899998e-06	0.0	0.0011921	5.491999999999997e-05	3.016206399999997e-09	1.42110241e-06	0.0	0.0	0.0
27961.662109375	21.701171875	470.940860748291	781854547.9188576	18611.7734375	27.58984375	346398110.48883057	761.1994781494141	19229.37890625	-7.775390625	369769013.1201325	60.45669937133789	1.302625	24.32428	0.1082911	0.10105188550000001	-0.031758250099999996	0.0437123184	0.0033950382	0.0231214142	-0.1167119107	0.1384000137	-0.0261624158	0.137781174	0.048799563899999995	0.0597307932	-0.0384756246	0.11962429449999999	0.0619529667	0.0075087453	-0.024056232599999998	-0.023057715899999998	-0.1127391581	-0.0865062318	0.035147322	0.0636697359	0.0181697526	-0.1013401833	-0.0023451442	-0.074342184	0.0468130225	0.102993104	-0.09192134939999999	-0.06696763139999999	-0.049362168	-0.2191874278	0.1475410359	-0.0411335222	-0.0402268943	-0.0575979173	0.0026915476	-0.12391470789999999	0.012696612099999999	-0.0214213781	-0.0241368339	0.121267526	0.034749982900000004	-0.0931455598	-0.0204259013	0.0357857402	0.029003991899999998	-0.0555225106	0.0891335483	0.0135382352	-0.006778288299999999	0.1288026023	0.0438123844	0.1197645246	-0.0069107551	0.069050264	0.08930843320000001	0.1626164246	0.0299898481	0.2350453866	0.0288010068	0.025506004300000003	-0.1009078964	0.0879624483	0.018622571299999998	0.0300482546	0.0408651619	-0.11372800470000001	-0.02744968	-0.0622267846	0.0098160114	-0.0099025342	-0.079924517	0.0029390023999999997	0.0746838772	0.0664271456	0.0259811416	-0.0554157725	-0.0705012275	-0.0719734248	0.1221986519	-0.1002342136	0.0293856698	-0.14952400119999998	0.102431478	-0.0259953494	0.047788913200000005	0.0913502777	0.0104848819	-0.0623526714	-0.0698425288	0.1017269781	0.0544073856	-0.0139417947	0.009487631600000001	-0.0270982307	-0.0469928529	0.0074588426000000005	0.0208221342	-0.1055574091	0.0903410408	0.011440128700000001	-0.0734217015	0.0	0.0657727	-0.002755599999999997	7.593331359999983e-06	0.004326048065290001	-0.123495	-0.03947610000000002	0.0015583624712100011	0.015251015025000004	0.0554798	-0.016272899999999986	0.0030780082080400003	0.00026480727440999954	-0.00442932	-0.0004563099999999997	2.082188160999997e-07	1.96188756624e-05	-0.00237952	-9.899000000000019e-05	5.6621154304e-06	9.799020100000035e-09	0.00163253	0.0004404300000000001	1.939785849000001e-07	2.6651542009e-06	0.0	0.0	0.0
