csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
28440.755859375	-144.888671875	20992.727237701416	808876593.8525734	18659.005859375	-40.859375	348158499.66019064	1669.488525390625	19001.419921875	-20.15625	406.2744140625	361053959.0474281	0.886237	18.401062	0.06535695000000001	0.0344147873	0.0478626933	0.1036337271	-0.08411384720000001	0.0419725834	-0.0652133241	-0.0034106475	-0.09944965369999999	0.059558288499999994	0.1559727574	-0.0178683655	0.063804604	-0.0221007604	-0.0136796621	-0.0318825097	0.008856704699999999	0.0454284925	-0.0286158439	-0.025271907799999997	-0.0090176396	0.136686071	-0.09906179949999999	0.0492989261	0.1000317028	-0.0320140752	0.031223763300000002	0.05654673950000001	-0.1196140949	0.10695607119999999	0.065228588	0.1752200073	-0.0354490404	-0.0039432866	0.1481210384	0.1230075058	-0.0015918339999999999	-0.0364413229	0.1982091809	0.0272403884	-0.0285746535	-0.0148934075	-0.1250885977	-0.0049052287	0.0381332293	-0.13316168609999998	-0.059697634699999995	0.017243055400000002	-0.1086198452	0.003477903	-0.0220706131	-0.0049527354999999995	0.0599452249	-0.09505326609999999	0.0202437922	-0.0499856401	-0.035613998	0.1496362766	-0.0529762399	0.1329277627	-0.022986469199999998	0.0419509029	-0.0224863377	0.0067173923	0.0406923345	0.0291163171	-0.0612935282	-0.019781046599999998	0.0372931545	-0.0177962016	-0.0053685814	0.1934919779	0.0274045946	-0.001407773	0.0387832168	-0.0191072794	-0.0687715116	-0.0374332805	0.22531934920000002	0.119667014	-0.0213434796	-0.07757355839999999	-5.03312e-05	-0.0521747908	0.11685173759999999	-0.1027672707	-0.078373948	0.029581432	-0.11607044970000001	-0.0757501538	-0.0344997665	-0.0545112713	0.1151612932	-0.0701818766	0.24845284920000002	-0.092216619	0.123079743	0.1024636685	0.05079681900000002	-0.0169396104	-0.00687349	0.006913210000000002	4.779247250410003e-05	4.72448647801e-05	-0.014174	0.05230580000000002	0.000200902276	0.002735896713640002	-0.00143095	0.0032016399999999995	2.0476179025e-06	1.0250498689599998e-05	0.00028117400000000003	-1.2135999999999995e-05	7.905881827600003e-08	1.4728249599999985e-10	-0.000170378	-2.2105000000000023e-05	2.9028662883999996e-08	4.886310250000008e-10	0.000422438	2.448499999999998e-05	5.99515224999999e-10	1.78453863844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28452.935546875	12.1796875	148.34478759765625	809569541.2346231	18658.2734375	-0.732421875	348131167.66851807	0.5364418029785156	18996.365234375	-5.0546875	25.54986572265625	360861892.1177712	0.8490919999999998	17.629816	0.043508085	0.042845572	0.0808868909	0.0397717981	-0.0935877256	-0.0352089712	-0.0857848164	-0.015021848	-0.11028295619999999	-0.0463098319	0.1074172685	0.0126716318	0.0379524813	-0.0245042851	0.041522415699999995	-0.0934654645	-0.08852986310000001	-0.125528198	0.0428006596	-0.1123563786	-0.0074394219	-0.0032604877	-0.16737893550000002	0.0258540025	-0.12793423439999999	0.0874692432	-0.06410682990000001	-0.048842073300000004	-0.1445648525	0.0656763999	0.1579866933	0.06947707040000001	-0.020961134399999998	-0.1268817312	-0.1778316898	-0.0092741025	-0.068867754	0.041703705699999996	0.0261386559	-0.18083201170000002	0.0103935113	-0.0306268821	-0.0272359658	-0.1509229277	0.0441602991	-0.12233035699999999	-0.025853720499999996	0.0336145137	-0.0694435529	-0.07217887099999999	-0.0205980257	-0.0654830168	0.0648521891	-0.10799135380000001	0.0768262945	-0.0021338335999999997	0.0095414815	0.1009294578	0.08479436609999999	0.1250612214	0.0297447442	0.0062421237	-0.0487950443	0.046145744100000004	0.09946024789999999	0.1041191819	0.0645401835	-0.0713594319	-0.10430108269999999	-0.086302912	-0.1971888363	0.0694201985	-0.0700316462	-0.0186644034	0.025483611099999998	0.060709882199999995	0.0651128519	-0.1565421525	0.16942901059999999	-0.11352139369999999	0.0360687896	-0.0150924881	0.1036731099	0.159105985	-0.0053147165	-0.12090245570000001	0.1153017972	0.056931880899999995	0.0799524499	-0.0719033116	0.1119899865	-0.1495543866	0.0961141792	0.1338509309	0.0283050679	0.0485893448	-0.09313504630000001	0.1009072399	0.0455956625	-0.025306205099999996	-0.00966958	-0.00279609	7.818119288100001e-06	9.35007773764e-05	-0.00266957	0.01150443	7.1266039849e-06	0.00013235190962490004	-0.00608539	-0.00465444	3.7031971452100015e-05	2.16638117136e-05	0.000568264	0.00028708999999999994	3.22923973696e-07	8.242066809999996e-08	-2.99735e-05	0.0001404045	8.9841070225e-10	1.9713423620250005e-08	0.000486006	6.356799999999996e-05	4.040890623999995e-09	2.3620183203600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28470.640625	17.705078125	313.4697914123535	810577377.5979004	18651.677734375	-6.595703125	347885082.30698013	43.50329971313477	18964.169921875	-32.1953125	1036.5381469726562	359639740.82574844	0.765113	15.886145	0.06789272	-0.0103833407	0.0937266365	0.0479708591	-0.09255006310000001	-0.0092219891	-0.13740148	0.0572994346	-0.0561200068	-0.0280904821	0.1668753484	0.0842877267	0.1124561985	0.0341971732	-0.0988936346	0.0094237711	0.050446196299999996	-0.1650226734	-0.0761282945	-0.0478100456	-0.014117794099999999	-0.0071216926	-0.0794496294	-0.0289922108	0.0112982664	-0.046925025	-0.1485743196	-0.0027703234000000005	0.056302965199999985	0.1331962853	-0.0094595945	0.056569506900000004	-0.1535105102	0.1544845964	-0.1115090077	0.0534835276	0.0958116284	-0.0871891745	-0.0017552318	0.054438203399999996	0.0619917565	-0.0737402104	-0.0437280131	0.0954434607	0.040915972599999996	0.0060992873	0.1309974546	-0.01276573	-0.0621858049	-0.0557650776	0.0107536002	-0.0406753771	0.049631617	-0.1055754243	0.1052489382	-0.0871645559	0.0480171203	0.09738948160000001	0.0249342014	0.14785965550000002	0.05723576530000001	0.0948595376	0.1351117059	-0.0075127412	-0.0796843262	0.0055837242	0.14134153619999998	-0.0064227462	-0.0323508475	-0.0855671389	-0.0303953873	0.0311624101	0.080580857	-0.1445132787	-0.0447792997	-0.014587983600000003	-0.05528072690000002	-0.13786358810000002	-0.0863370715	0.1083260142	0.0516287337	-0.23073168489999998	-0.0355365148	0.0933578974	0.07302761969999999	-0.016031386	0.0129714447	0.0116170023	-0.0170221501	-0.0586472003	-0.09163449609999999	-0.0511226649	-0.134558677	-0.07207679360000001	-0.00026277340000000003	-0.0391476366	-0.019934094399999998	0.0992961682	0.040295756	-0.0335495105	-0.00321855	0.00645103	4.16157880609e-05	1.03590641025e-05	-0.0282629	-0.02559333	0.0007987915164099999	0.0006550185404889	-0.0124623	-0.0063769099999999995	0.00015530892129	4.066498114809998e-05	0.00017019099999999998	-0.00039807300000000004	2.8964976480999995e-08	1.5846211332899998e-07	-2.99735e-05	0.0	8.9841070225e-10	0.0	0.0006773619999999999	0.00019135599999999995	3.661711873599998e-08	4.58819279044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28435.375	-35.265625	1243.664306640625	808570551.390625	18665.41015625	13.732421875	348397536.30104065	188.5794105529785	18958.63671875	-5.533203125	30.61633682250977	359429906.23353577	0.93636	19.441778	0.05530293400000001	0.0764806602	0.1134761824	-0.0273850788	-0.06247894900000001	-0.0464613757	-0.0860471526	0.037923416	-0.0353607992	-0.11562682099999999	0.0645107779	0.0877985142	-0.0452416627	-0.0331916826	0.059269	-0.0620700333	-0.049901683200000005	-0.0417313254	-0.0732792234	0.0381844783	-0.0283698976	0.08883303710000001	-0.0277281461	-0.06895964759999999	0.0433817881	-0.10902432849999999	0.011975211000000001	-0.0860677256	-0.1108217636	0.0348225984	0.1096258407	0.1195078307	-0.0149612889	-0.1387175514	-0.09360181570000001	-0.1563268894	0.0463033153	-0.0037276932	-0.10319608599999999	0.0727487923	0.10829734560000001	-0.0076545695	0.00807552	0.0141745698	0.10119079800000001	0.09636772730000001	0.0531341462	0.06688478860000001	-0.0385115236	-0.09833126380000001	0.059682069000000004	0.014626843	0.0731574218	-0.0643914215	0.07508103049999999	-0.0415168012	0.044186953499999994	-0.0015729933999999999	0.13870433199999999	0.07158671400000001	0.09405180519999999	-0.0322572367	-0.0782054746	0.0174911147	-0.0053543578	0.0270557069	-0.0036712553999999997	0.0397054169	0.0519258929	-0.0405592531	0.0795446305	0.0736637536	-0.0164664356	-0.0794266277	0.1377455223	-0.0257829804	0.0289268928	-0.0742543673	0.192745544	-0.0368537543	-0.0770967316	-0.0732449338	0.1300808491	0.0621221529	-0.0068450776	0.18782379489999998	0.0713867005	-0.06350065740000001	-0.037917995499999996	-0.011893598600000001	0.0796103493	-0.0236410188	-0.040914700400000004	-0.028151974399999998	-0.09019963939999999	0.053520892599999995	-0.0784522005	0.0976313259	0.0349085778	-0.041629366099999995	0.000598229	0.003816779	1.4567801934841e-05	3.578779364410001e-07	-0.0363906	-0.008127700000000002	0.0013242757683600002	6.605950729000002e-05	-0.00269717	0.00976513	7.2747260089e-06	9.535776391689997e-05	0.000310173	0.00013998200000000006	9.620728992899999e-08	1.9594960324000007e-08	-0.000461017	-0.0004310435	2.1253667428900002e-07	1.8579849889225e-07	0.000576521	-0.00010084099999999997	1.0168907280999989e-08	3.3237646344099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28481.708984375	46.333984375	2146.838108062744	811207746.6706276	18697.1171875	31.70703125	349582191.12310785	1005.3358306884766	18999.04296875	40.40625	1632.6650390625	360963633.7284088	1.113345	23.116535	0.073816059	0.0276959989	-0.005348348199999999	-0.114467687	-0.0361094832	-0.00018551560000000002	0.0804910163	-0.0360876651	0.0499453454	0.003005107	0.050782403399999995	0.1310510574	0.0425002115	-0.010430157399999999	0.0317551604	-0.063950753	0.015161793400000003	-0.0472813283	0.0644203168	-0.1329330817	-0.067219444	-0.027802302	0.1193099948	0.054108094	-0.0341415179	-0.207118407	0.0295873273	-0.0175249371	-0.013687141100000001	0.0098628768	-0.17066523179999998	0.0123941748	-0.017505623999999997	-0.2700199942	-0.0376421263	0.0986079711	0.0179062722	-0.1026227025	-0.0374478183	0.114020926	0.0731916452	0.13169733050000001	0.09195450029999999	-0.0027245018	0.0295811147	0.025414926299999998	0.08553134359999999	0.0214698259	0.0852266566	0.0010170225	0.1257990381	0.0439637418	0.010963531399999999	-0.0283554592	-0.0742784777	0.04791514349999999	-0.0243035034	0.0002517113	-0.0178147555	0.0346879707	0.1100755156	0.0631839316	0.0159203027	0.0409361264	0.0524210625	-0.0218593411	0.105493875	-0.1010394625	0.1026607914	0.0262475709	-0.0341265355	-0.048766109	-0.046118583600000006	-0.116395155	0.14788121640000002	-0.085158111	-0.06684981	0.1457817685	0.0236675312	-0.1628711909	0.1103286649	-0.0043086819	0.2145031327	-0.16950105850000002	-0.0325462543	0.0677780463	0.0304942463	0.0834576001	-0.1361292642	-0.0383797735	-0.1111577141	-0.0134741838	-0.1353262515	0.053871002800000005	-0.1113510573	0.0115209604	-0.012193449299999999	0.0959136145	0.0294457954	-0.049506407599999996	-0.0113751	-0.011973329	0.00014336060734224104	0.00012939290001000002	-0.0345265	0.0018641000000000005	0.00119207920225	3.4748688100000014e-06	-0.0213855	-0.01868833	0.0004573396102499999	0.0003492536781889	-0.000195243	-0.0005054160000000001	3.8119829049000004e-08	2.5544533305600014e-07	-0.000728418	-0.000267401	5.30592782724e-07	7.150329480100001e-08	0.000523532	-5.298900000000003e-05	2.8078341210000034e-09	2.74085755024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28623.4765625	141.767578125	20098.046207427982	819303410.5239867	18744.412109375	47.294921875	351352985.32608414	2236.809635162353	19060.1171875	61.07421875	3730.060195922852	363288067.20123285	1.289309	26.770102	0.061694511999999986	0.0534353785	-0.1237502187	0.0995152703	-0.028471492200000007	0.0441849347	0.2088971034	0.0876139474	-0.0344791339	0.0545938571	0.026875865899999997	0.16009957119999998	-0.0469877557	0.0049412738	0.0039906157	-0.1083388277	-0.0479912221	0.1619720252	0.0497648807	0.0021791732	-0.011745922800000001	-0.1052299297	-0.0960708063	-0.0926837521	-0.0740423079	-0.0012079318	-0.007132215	0.040420097200000005	-0.012039553100000001	0.1214295355	-0.0108200376	0.0840639317	-0.0005927362	-0.0318344287	0.006458511	-0.0438974504	-0.0048167069	-0.15995569099999998	-0.0630920925	-0.0933295363	0.0310743087	0.1575771709	0.0415363677	-0.0253384465	-0.0336034756	-0.07101283950000001	0.0426204164	0.050005460999999994	-0.040233028500000004	0.1607220744	0.007908779599999999	0.0323501004	0.0793049961	-0.004699642899999999	-0.2022576678	0.047829973600000006	0.1070574629	0.059868695	-0.014200661699999999	0.0095983266	0.1389613765	-0.042970738	0.0150148688	-0.0185134102	0.073778922	-0.1076235025	-0.10107987410000001	-0.02224617	-0.1915284306	0.1090787931	0.00941739	0.0106437949	-0.0735180813	-0.07639456160000001	-0.0035222359999999998	0.031018067799999997	0.0152903178	-0.0676335112	0.0528689358	-0.038994962599999995	0.044972305	-0.0830594108	0.0524254683	-0.08021217929999999	0.0049338685	-0.0068995215	0.0556360864	0.0765106667	0.0552865004	-0.0624269374	-0.0672232914	0.027893939700000002	-0.15174313849999999	-0.0063764091	-0.08655216019999999	0.1057630327	-0.0589479083	0.0941439642	0.02391924	-0.0571422589	-0.00153777	0.009837330000000002	9.677306152890003e-05	2.3647365729e-06	-0.0459762	-0.011449699999999991	0.0021138109664399995	0.00013109563008999983	-0.0365731	-0.0151876	0.00133759164361	0.00023066319376	-5.90336e-06	0.00018933964	3.4849659289599995e-11	3.5849499275329604e-08	-0.000779265	-5.0847000000000016e-05	6.07253940225e-07	2.5854174090000025e-09	0.000787743	0.0002642110000000001	6.980745252100005e-08	6.205390340490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28574.748046875	-48.728515625	2374.468235015869	816516225.9423866	18722.560546875	-21.8515625	350534273.4314003	477.4907836914063	19022.091796875	-38.025390625	1445.930332183838	361839976.3287392	1.246976	25.89113	0.036086002	-0.0015914828	-0.0044748366	0.1109403952	0.0022260418	0.0937117861	0.1001377518	0.0844187617	-0.1301348008	-0.122369755	0.07534206809999999	0.0860383422	0.0415868214	-0.0268242225	-0.0381429468	0.0416662939	0.0175323816	-0.0698024403	-0.062098215400000004	0.0628952534	-0.1089852589	0.0052890873	-0.0644937359	-0.0977207951	0.0383289849	0.0388782684	0.095601238	-0.0080030477	0.0852379776	0.11447246259999999	-0.068602998	0.0834823137	0.1317517958	0.025221112900000002	0.0183034422	0.0285344543	-0.0881504099	0.14128120689999998	0.061941037699999986	-0.0935761813	-0.06813037400000001	-0.0352938763	0.09331777949999999	-0.1572219795	0.0400453934	-0.0340623195	0.0064815887	-0.0138691441	-0.0680210373	0.0518078076	-0.0832918344	-0.1672021479	0.10843977490000001	0.014214570800000001	-0.1522287747	-0.047954457199999995	0.064983826	0.07463830219999999	0.1392798419	0.08956611880000001	0.0563730218	0.0515080746	0.0104933614	-0.0621012533	-0.1236736539	0.0114856829	0.0819711117	0.0346136181	-0.0101698842	0.044700151699999996	0.0964450107	0.0554725903	0.075030552	0.00030562060000000003	0.06283473219999999	0.1898284185	0.1082350732	-0.0005523391	0.067865022	0.059859208899999995	0.1624235823	0.042774882800000004	-0.1179115303	-0.0513351731	-0.10405888449999999	-0.0921953251	-0.023920899300000003	0.11372859449999999	-0.0178196947	-0.0398137347	0.121271556	-0.0759120418	0.0173770574	0.0799707517	-0.10296845	-0.016911301	0.0901606577	0.0923233333	0.0183408808	-0.0644997188	0.00616401	0.00770178	5.93174151684e-05	3.79950192801e-05	-0.0334866	0.012489599999999995	0.00112135237956	0.00015599010815999992	-0.0287205	0.007852599999999998	0.00082486712025	6.166332675999998e-05	-3.72668e-05	-3.136344e-05	1.38881438224e-09	9.836653686336e-10	-0.000760169	1.9096000000000025e-05	5.77856908561e-07	3.646572160000008e-10	0.0006773619999999999	-0.00011038100000000012	1.2183965161000025e-08	4.58819279044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28504.5234375	-70.224609375	4931.495761871338	812507856.3989867	18693.8515625	-28.708984375	349460086.2407837	824.2057838439941	18922.701171875	-99.390625	9878.496337890623	358068619.6400795	1.175455	24.406134	0.13666921	-0.0770369501	0.1106324858	0.1724030994	0.0034592023	0.1383559761	0.0049336523	-0.0171444993	-0.1937916685	-0.045284460199999994	0.044530938	0.08569821080000001	-0.0174570132	-0.1628304305	-0.0023319344	0.023438339	-0.0377551359	-8.35731e-05	0.0814128678	0.054617552199999995	0.19791400050000002	-0.0510027682	-0.1438659594	0.08927549550000001	0.10840107859999999	-0.1094942265	-0.0040531281	0.0210287002	0.10264984640000001	-0.0078456551	0.0448415054	0.1276315807	0.07246061690000001	-0.0811991811	-0.056254386600000005	-0.14166668529999998	0.128382416	0.0414968819	0.0509518521	-0.0570950208	-0.012908396	0.0681713017	-0.0531181767	-0.045004753499999994	0.0046086421	-0.0037119665000000003	0.037438793	-0.109054669	-0.13453954810000002	-0.045676447800000006	-0.12681887349999998	-0.0797765775	-0.0896172274	0.0063681628	-0.110175276	-0.0597587349	-0.0817607603	0.1793246917	0.1026969961	0.0324844077	0.0768799343	0.0255351498	-0.111483885	-0.1150173148	0.1081622369	0.0561430109	0.0029488561999999998	0.0395136263	-0.1431783617	-0.1537754067	0.08881338820000001	0.0584918463	0.004105806	-0.071068517	-0.12119295320000001	-0.040776635299999996	-0.0144736797	0.1403676794	0.123704934	-0.0610351061	-0.059835078	-0.0758658289	-0.0161315117	-0.0166725439	0.0163739966	0.0519615337	-0.0876699526	0.0317171053	0.0609138528	0.0191467784	0.15071541189999998	0.02727896	-0.0081026303	-0.0126293483	-0.1738522164	-0.0768154057	-0.0741568472	0.0904527076	0.0127227994	-0.07154294259999999	0.00276209	-0.00340192	1.15730596864e-05	7.6291411681e-06	-0.085993	-0.052506399999999995	0.007394796049000001	0.0027569220409600003	-0.005358399999999999	0.023362099999999997	2.8712450559999993e-05	0.0005457877164100001	0.000408659	0.0004459258	1.6700217828100002e-07	1.9884981910564e-07	-0.000461017	0.000299152	2.1253667428900002e-07	8.949191910399999e-08	0.00108026	0.0004028980000000001	1.6232679840400007e-07	1.1669616676e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28436.439453125	-68.083984375	4635.428928375244	808631088.771244	18645.396484375	-48.455078125	347650810.0595436	2347.894596099853	18944.423828125	21.72265625	471.87379455566406	358891194.17963034	1.4363800000000002	29.823759000000006	0.07083471000000001	0.026284747200000003	0.08506641570000001	-0.09607700039999999	-0.0812559554	-0.0209341217	-0.1171349119	-0.0214153269	0.1017727741	-0.0792550357	0.051179793499999994	0.1067161426	-0.015583716599999999	-0.09222642369999999	-0.1084487324	-0.0259799082	0.0004648573000000001	0.0749999611	-0.040216934100000004	-0.005370832900000001	-0.029372243500000002	0.0052720264	0.0507481317	0.0037409586999999998	-0.0398367273	-0.048849467800000004	0.10981872820000001	-0.1452876012	0.10273239210000001	0.05526728980000002	0.1398832869	0.0337894254	0.07373479919999999	0.0058273709	-0.09778007279999999	-0.0438094742	-0.08784795890000001	0.1051802646	0.0279502325	0.0188769479	0.0723771103	-0.1522023748	-0.0260222883	-0.0135733456	-0.0959300436	0.0310713281	0.0519555735	0.0073605416	0.0236641572	-0.0674381211	0.1176730411	0.0047131509	0.0522866137	-0.0943659699	0.09780953710000001	-0.044809218899999996	-0.0268237849	-0.0962251246	0.034590475600000004	0.06865145389999999	0.10105973609999999	0.0514831761	0.0545593935	-0.1487615964	-0.0044019246	-0.1150123948	-0.04634840690000002	-0.0094792203	0.06366210950000001	-0.0542587011	0.0144488246	0.0130754616	-0.023342658399999997	-0.0232624537	-0.0146233912	-0.0060795368	0.1628042183	0.0712572088	0.0402479486	0.051847878300000004	0.0409414989	-0.023788681000000002	0.0266755116	0.0887087626	-0.11991346800000001	0.1549074837	-0.0080519574	-0.021247282200000002	0.027657354500000002	0.014798502600000001	-0.0343716101	0.061234751	0.2669456313	-0.0248045754	0.0423459646	0.0683109227	-0.0630832379	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0118472	0.00908511	8.253922371210001e-05	0.00014035614784000002	-0.0610664	0.0249266	0.0037291052089600003	0.0006213353875599999	-0.0159374	-0.010579000000000002	0.00025400071875999997	0.00011191524100000006	-0.000115011	-0.0005236700000000001	1.3227530121e-08	2.7423026890000004e-07	-0.000461017	0.0	2.1253667428900002e-07	0.0	0.00107905	-1.2099999999999698e-06	1.4640999999999267e-12	1.1643489025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28495.392578125	58.953125	3475.470947265625	811987398.1814612	18670.65234375	25.255859375	348593258.94117737	637.8584327697754	19000.982421875	56.55859375	3198.874526977539	361037332.99640274	1.234648	25.63517	0.04425413	-0.0378005098	-0.0780699333	0.018739521999999998	-0.0206198456	0.0087687774	-0.09816420740000001	0.085333566	0.0549287496	0.1837925191	0.0684802857	0.0175501289	-0.0023876972	-0.023188674500000003	-0.1599096562	0.0670606754	-0.0713161185	0.0902369168	-0.058641343	-0.1226324041	-0.0859766558	-0.0070987029	-0.061236905	-0.06005201440000001	-0.00044169610000000003	-0.0529917725	-0.076008576	-0.0329698406	0.09739868230000001	-0.0922201232	0.00859558	0.1255989318	-0.024205157400000003	-0.11483255630000001	0.1678146342	0.0062553964	-0.0812824238	-0.03905344	0.0128509174	-0.07630272	-0.0100548424	-0.1159264264	0.1235467282	0.0526576742	0.0674210003	0.041857634500000004	0.1022434404	-0.0325452625	-0.028936986499999998	0.07928794559999999	0.0524106154	0.1574776322	0.0183828968	-0.0440955167	0.0750360635	-0.09220705119999999	0.0600335675	0.06255969360000001	-0.1853311824	0.0238342271	-0.0024426338	0.0138124005	0.1332103117	-0.1815768664	-0.029692702	0.0387707976	-0.11886501449999999	-0.0915681314	-0.0019136932	0.050675327199999995	-0.0350279201	0.0002173623	0.040439580499999996	-0.2176877659	-0.040206030499999997	0.0280052523	-0.0286315439	0.0934212683	0.0287656287	0.0427989392	-0.026620357200000003	0.154977014	0.12787747019999998	-0.0792983637	-0.07531213769999999	-0.02308845	-0.0318618023	-0.0007111314999999999	0.08489460609999999	-0.0229446023	0.0402206555	-0.12345305	0.08189761799999999	0.0220514479	-0.0514489387	0.030697310699999997	0.0942906783	0.08656555070000001	0.0014161995	-0.0845511243	0.00296692	-0.00888028	7.885937287840003e-05	8.802614286400001e-06	-0.08695019999999999	-0.02588379999999999	0.0075603372800399984	0.0006699711024399995	-0.0243424	-0.008405	0.00059255243776	7.064402499999999e-05	-0.00013671200000000002	-2.170100000000001e-05	1.8690170944000004e-08	4.709334010000008e-10	-0.000461017	0.0	2.1253667428900002e-07	0.0	0.00107905	0.0	0.0	1.1643489025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
