csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
34441.30859375	-71.3515625	5091.045471191406	1186203737.6499176	21603.197265625	-5.94140625	35.30030822753906	466698132.09750754	22822.38671875	-25.91015625	520861335.5401764	671.3361968994142	1.078343	16.129777999999998	0.09244249000000004	-0.0745977654	0.0654687998	0.0097520219	-0.0738551742	0.0447143816	0.0213927661	-0.0733097629	-0.045955456	0.0249144073	-0.0823249204	-0.1078555251	0.0524722558	0.0259575913	-0.0832298625	0.00015749379999999998	0.06690521	0.06565743	0.0279180675	-0.0653358018	-0.0756664687	-0.1036088226	-0.0100769344	0.0161359196	-0.045028792000000005	0.13491029359999998	0.1292990533	-0.043569402699999996	0.0854852806	0.0755548494	0.053516869	-0.0677699621	0.031924055800000004	0.0231225786	0.1244003416	0.070624578	-0.0167197813	0.051454388600000005	0.0278498167	-0.0493438203	0.045374684900000004	-0.10289465210000001	0.1659544471	-0.1734110432	0.0044910418	0.0201954376	-0.0644149543	-0.018571819399999998	0.05953780440000001	0.0673367033	0.0938562649	0.058878915899999995	-0.0148104864	-0.0216581936	-0.0675037438	0.020309476599999998	-0.0544420569	-0.0856249382	-0.0162888806	-0.0323845116	0.187557975	0.0078677229	0.0403443378	0.09182565890000001	0.0684810436	0.061954544199999996	0.0996030384	-0.11392059439999999	-0.043084924299999994	-0.0268553956	-0.039351327	0.0979805205	0.0119165406	0.054908249400000005	-0.0174257952	0.0165416053	-0.079142095	0.0135630541	0.0027507149	-0.0173687787	-0.0207843136	-0.0124412377	-0.024526421200000002	-0.2063334656	0.10971049210000001	0.0590130401	0.0576748893	-0.0135745518	0.030245939399999998	0.0567072467	-0.0971169259	0.026890672799999998	0.1190544674	-0.0359886668	0.0904846388	-0.0706812745	0.0238893965	-0.046964634000000005	0.09171635730000001	0.0106004021	-0.0761000269	0.0	0.0	0.0	0.0	0.0	0.0	-0.035702099999999994	-2.039999999999681e-05	0.0012746399444099994	4.161599999998698e-10	-0.0648963	-0.06891850000000001	0.004749759642250001	0.0042115297536900005	-0.00761871	0.006298590000000001	5.80447420641e-05	3.9672235988100015e-05	0.000247223	-0.00011689500000000005	1.3664441025000011e-08	6.111921172899997e-08	-0.000276035	0.0	7.6195321225e-08	0.0	-0.0005762359999999999	-0.000227205	3.3204792769599994e-07	5.162211202499999e-08	0.0	0.0	0.0	0.0	0.0	0.0
34470.65625	29.34765625	861.2849273681641	1188226142.305664	21594.087890625	-9.109375	82.980712890625	466304631.82803726	22861.751953125	39.365234375	522659702.3662148	1549.6216773986816	1.067282	15.964334	0.03617434	-0.0792493331	0.073304813	-0.010092943100000001	0.0796414003	0.09663856109999999	-0.0099474734	-0.1000593293	-0.026803177	0.0148387522	0.0769537698	-0.11368032800000001	0.1158480746	0.04756676940000002	-0.1546226661	0.0412797699	0.08412646720000001	-0.0100908525	-0.1407596544	0.0072005789	-0.1017314517	0.0950869075	0.0006240826	0.057294314900000004	0.030581883100000002	-0.06637778379999999	-0.1673308886	-0.1200245086	-0.019164813899999997	0.0500659297	-0.038355848	0.07433696969999999	0.014450808300000001	-0.0223222176	-0.0319823623	-0.0071551631000000004	-0.1229689432	0.010202081600000001	-0.0173618269	0.0035528568	-0.1121538968	-0.1694700396	-0.0050852386999999995	-0.0773087828	-0.0774436782	0.018344473700000002	-0.0481168021	-0.0849330334	0.0346773138	-0.022628514	0.1328810737	0.1040427917	0.021151557	0.033606244	0.0770885709	0.10644272560000001	-0.0172981397	-0.118940335	-0.0217991986	0.0107082339	0.0581091052	-0.0247292688	-0.0130547021	-0.015207349399999999	0.2519632301	0.056274491100000004	0.0285352131	0.1612123461	-0.09731811720000001	-0.09123822890000001	-0.0007168707000000001	0.0741210857	-0.0554038258	0.0336439318	-0.0080421363	0.027713416600000002	0.11510474050000001	0.0014062275	-0.0230778351	-0.1300424576	-0.0780450962	-0.0404456451	0.0429104075	-0.012581375300000001	0.0829502736	-0.1308813982	-0.050391444	-0.0728519555	0.1131897724	-0.15020205960000002	-0.0081957514	-0.0171209644	-0.11971129300000001	-0.1809620043	0.0259931652	-0.0067244359999999994	-0.1238341938	-0.024403286	0.08963846519999999	0.0045475237	-0.083090909	0.0	0.0	0.0	0.0	0.0	0.0	-0.0357043	-2.2000000000077513e-06	0.00127479703849	4.8400000000341054e-12	-0.0649079	-1.16000000000005e-05	1.3456000000001158e-10	0.0042130354824099995	-0.0196683	-0.01204959	0.00038684202489	0.00014519261916809994	0.00067929	0.0004320670000000001	1.8668189248900004e-07	4.614349041000001e-07	-0.000326187	-5.015200000000003e-05	1.0639795896900002e-07	2.5152231040000027e-09	-0.0005762359999999999	0.0	3.3204792769599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34527.66015625	57.00390625	3249.445327758789	1192159315.8654938	21595.3359375	1.248046875	1.5576210021972656	466358534.253479	22896.7890625	35.037109375	524262949.3726196	1227.5990333557131	1.013468	15.15938	0.020032499999999998	-0.0608005911	0.0030365581	-0.0741800323	0.14508679929999999	0.16962242739999994	-0.0337270581	-0.0637455704	0.0380932451	-0.0855729274	-0.0143754375	-0.0028968219	-0.0014129893	0.11137219300000001	-0.0194048294	0.0486209224	0.1799736552	-0.0032965137	-0.025883735800000002	-0.0665288231	-0.0439028879	-0.1256556843	0.09558228029999999	0.061527625999999995	-0.1565256801	0.1183457824	0.0564567521	0.1078895454	-0.0729573821	-0.034359314700000004	0.08960247660000001	0.0943144516	0.0607515478	0.0787157049	0.055818957599999997	0.0078407032	-0.1078295262	-0.24706615699999998	0.0543307816	-0.062272148	-0.09984202369999999	0.1526793487	-0.049064826299999996	0.1584326969	-0.06558719519999999	0.0797690197	-0.043928994400000004	-0.0315276789	-0.055305040300000004	-0.012284893600000001	0.03155991	0.0739965888	-0.0014622614000000002	0.014325726	0.1347969551	0.1668613063	-0.0023178094000000002	-0.0586081167	0.0001001685	-0.1045784716	0.0104538501	0.009612225600000001	0.0071461161	0.0321930321	0.027560754500000003	0.15328929119999998	0.0759879774	-0.0468591451	-0.0543663926	0.1082064379	-0.0105960621	0.019451861799999998	0.20545862850000002	-0.09662555589999999	0.0006583353999999999	0.07343079129999999	0.0904101965	0.1150179149	0.06065327	0.1688557695	0.014737958300000001	0.0151427386	-0.0460798302	0.0277515223	0.0091535823	-0.038690536	-0.0281069039	0.0703856609	0.0690918867	0.0752975603	-0.011852609699999999	-0.0800897522	0.0951361148	-0.1530052303	0.035339344	0.020694771100000002	-0.043436739800000006	-0.22581284010000002	0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.035711400000000004	-7.100000000002937e-06	0.0012753040899600005	5.041000000004171e-11	-0.06490689999999999	1.0000000000148779e-06	1.0000000000297557e-12	0.004212905667609999	-0.0141338	0.0055345	0.00019976430244	3.063069025e-05	0.000630818	-4.847200000000003e-05	2.349534784000003e-09	3.97931349124e-07	-0.0005675130000000001	-0.00024132600000000004	3.220710051690001e-07	5.823823827600003e-08	-0.0005762359999999999	0.0	3.3204792769599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34558.30078125	30.640625	938.847900390625	1194276152.8873446	21608.61328125	13.27734375	176.28785705566406	466932167.9386139	22881.64453125	-15.14453125	523569656.45448303	229.35682678222656	0.958355	14.335	0.08344528000000001	-0.073880565	-0.0027887308	-0.0500665876	-0.0121895598	0.1478053288	0.0037482584999999997	-0.0142344011	-0.0303085261	-0.0024241301	-0.1438512528	-0.015640376799999998	-0.1564460641	0.0097267002	0.0004730515	0.023729994700000003	0.0164940784	-0.044436585099999995	0.1009155825	-0.03690374	-0.0068355391	0.0236694531	0.05922196900000001	-0.11679001439999999	-0.1570739128	0.128264107	-0.0415844374	0.1481196158	0.0974224947	-0.038191664	0.0312626322	-0.044072021600000004	0.0949997692	0.0837367436	-0.0325640034	-0.0972271514	0.12346403689999999	-0.015139587099999999	-0.0440363321	0.1173686557	0.0020634187	0.1113501159	0.1869453157	-0.0719843079	-0.022164039500000003	0.0363648685	-0.08688587589999999	-0.019956433	-0.0450596013	0.0981959987	-0.024786948700000002	0.0483902793	-0.0956522684	-0.019563513799999998	-0.0150577621	0.1263345884	-0.0104541002	0.0109550956	-0.023242421200000002	-0.05778579690000001	0.1148896464	0.0346928647	-0.07743676070000001	0.0149374839	-0.11618609839999999	0.09801305619999999	0.053316362699999995	-0.0618955615	0.0832127828	0.0555832017	-0.0227184251	-0.015238462099999999	0.0747607983	-0.06332019030000001	0.0017426547	0.1310529798	-0.18644978420000002	0.012703844799999999	-0.0462492425	-0.0945540218	0.08409368689999999	0.1222834141	0.0025851719	0.0720919057	-0.09687282119999999	0.06609530450000001	0.0782254263	-0.0493879242	-0.0517704941	0.0618557194	0.0689209144	0.0071333592000000015	0.106894899	0.050918063300000004	0.0682313824	0.10929568960000001	0.0679449233	-0.0419047359	0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.0467336	-0.011022199999999996	0.00218402936896	0.0001214888928399999	-0.109197	-0.04429010000000001	0.0019616129580100014	0.011923984809	-0.007630419999999999	0.0065033800000000004	5.8223309376399975e-05	4.2293951424400015e-05	0.000369083	-0.000261735	6.850521022499998e-08	1.3622226088900002e-07	-0.000396656	0.00017085700000000006	1.5733598233599998e-07	2.919211444900002e-08	-0.0005762359999999999	0.0	3.3204792769599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34439.2578125	-119.04296875	14171.228408813477	1186062478.6758425	21594.568359375	-14.044921875	197.25983047485352	466325382.62771994	22863.138671875	-18.505859375	522723109.9293861	342.4668312072754	1.179914	17.649066999999995	0.06859526000000002	-0.0809493515	0.0696226457	0.028796518599999998	0.1128182856	0.1605182658	-0.0550691272	-0.0524518246	-0.08960728890000001	-0.055908749199999996	-0.0810179925	-0.16298815460000002	-0.024252695499999997	-0.0193895864	-0.1283127691	-0.1424362615	-0.1233374499	0.1013829848	0.1636070395	0.0243974376	-0.0044016934	-0.1043764052	-0.0314863014	0.036703991899999996	-0.05459578440000002	-0.01908016	0.011952756200000001	-0.013171768	0.0835634239	-0.1077651622	-0.0210768637	0.11096422019999999	0.026876747200000002	-0.0590923479	0.0488981871	-0.1122323706	0.0448766253	0.023221022799999998	-0.1908638255	0.015072354599999999	-0.0883399198	-0.058586120599999986	0.11478985439999999	0.1421929089	-0.052191468600000006	-0.1234732459	-0.0814046053	-0.0674771733	0.06977907400000001	-0.0231563577	0.0749024988	0.0804309787	0.0330168294	-0.08431578599999999	0.10305125789999996	0.188958842	0.012754426000000001	-0.0517520576	-0.0678717579	-0.0187328265	0.126406042	-0.021741947400000003	-0.0784474687	0.1300692661	-0.0802089564	-0.0106583892	-0.08672312289999999	-0.1640645091	0.13346405990000001	-0.058644683899999994	0.0140555748	-0.1552505892	-0.09863384189999999	-0.0454677284	-0.08578828320000001	-0.0141138468	0.0540062302	0.0434812679	0.1382998649	-0.0340066155	-0.0344065245	0.0650533154	0.0645341138	0.1250970375	0.0414711144	0.1481337582	0.1420419474	0.0444544576	0.0935421182	-0.024299974900000004	0.0256622767	-0.0799729316	-0.08954696529999999	0.0619768338	-0.1741239245	0.1389341796	0.024881179399999998	0.0766088207	0.083090909	-0.013618308	-0.1012664153	0.0	0.0	0.0	0.0	0.0	0.0	-0.039652	0.0070816	0.001572281104	5.014905856000001e-05	-0.0533092	0.0558878	0.0031234461888400003	0.0028418708046400003	-0.00762031	1.010999999999894e-05	5.80691244961e-05	1.0221209999997857e-10	0.000429491	6.0407999999999975e-05	3.649126463999996e-09	1.84462519081e-07	-0.000344749	5.1907000000000016e-05	1.18851873001e-07	2.6943366490000013e-09	-0.0005762359999999999	0.0	3.3204792769599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34419.3984375	-19.859375	394.394775390625	1184694988.7993774	21609.671875	15.103515625	228.11618423461914	466977918.545166	22879.447265625	16.30859375	523469107.18051535	265.970230102539	1.086831	16.256739000000003	0.05332584	-0.007854309	0.053992774800000004	-0.0736421528	-0.0001430815	-0.0043858415	-0.0773204162	-0.1078397193	0.1029391348	-0.13439322380000002	-0.0804865392	-0.0012220165	-0.08898712119999999	0.044628233899999994	-0.022611968399999998	-0.012407863100000001	0.0244437071	0.1260411953	0.0186811772	-0.1376295488	0.0174679309	-0.0876879022	-0.0019110092	0.042296845	0.0354121649	0.087421019	0.0346656875	-0.0825870552	0.028573436	-0.0571511697	-0.14480028150000002	0.060185805499999995	0.0034746044	0.0379371211	0.0806260352	-0.0390682281	0.0346925643	0.0539255159	0.0160016332	-0.0414638462	0.0111242458	0.0644636225	0.0430252155	0.08260588599999999	0.058683795199999986	0.113546874	0.023608419	-0.1070649115	-0.043171736399999994	-0.0244280931	0.08949090380000001	0.1062564192	0.0685569016	0.1014885726	-0.0025634301000000003	-0.005756684399999999	0.076840274	-0.1049828373	-0.0308857678	-0.1790781182	-0.009796858299999999	-0.0430796067	-0.044820842699999995	0.0678871586	-0.136340999	0.1033552059	0.0391478807	-0.0655947709	0.0210627898	-0.0117951099	-0.0193612042	-0.08349729730000001	0.0432156912	0.0876406941	0.053547864400000006	0.046074709000000005	0.021186858599999997	0.1054506458	0.0460380582	-0.0183440804	-0.108944733	0.028067751000000002	-0.0776218194	0.07399785	0.09649021460000001	0.036592523599999996	0.045400807599999995	0.2233191772	-0.0389062656	0.1022547973	-0.0739818315	-0.0278766867	-0.024432227999999997	0.11205202199999999	0.0754777046	-0.056881432300000014	0.0453567308	-0.0026584203999999996	0.0808080783	-0.0196281055	-0.106284769	0.0	0.0	0.0	0.0	0.0	0.0	-0.0357011	0.0039509	0.00127456854121	1.560961081e-05	-0.0333672	0.019941999999999998	0.000397683364	0.0011133700358399998	-0.0246342	-0.017013890000000004	0.0006068438096400001	0.0002894724529321001	0.000549406	0.000119915	1.4379607225e-08	3.01846952836e-07	-0.000216283	0.000128466	4.6778336089e-08	1.6503513155999997e-08	-0.0005762359999999999	0.0	3.3204792769599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34445.74609375	26.34765625	694.1989898681641	1186509423.9550936	21593.6171875	-16.0546875	257.75299072265625	466284303.2402954	22870.69140625	-8.755859375	523068525.3999176	76.66507339477539	0.999738	14.954014	0.07286241	-0.0020204034	0.0006173148	-0.0695581381	-0.0893754336	-0.07052071139999999	-0.0923927355	-0.050866029800000004	-0.018486149599999998	-0.0862393216	0.0311582881	-0.0785506646	0.099753673	0.1409631789	0.0705014313	0.0670523121	-0.0265411159	-0.054706053	0.1167652952	0.0087138826	-0.0460152112	-0.052530691500000004	-0.057218221799999996	0.06577254860000001	-0.0170383571	-0.0753476967	0.0199592985	-0.13204573390000002	-0.11312993449999999	0.17162204890000002	0.0947450323	-0.14134698869999998	-0.0008184272999999999	0.1021234335	-0.0797467007	-0.027759480299999997	-0.0763569633	-0.024464217000000003	-0.0955377993	-0.025064347400000003	-0.022815264100000003	-0.0805151747	0.0413323828	0.2265828614	-0.029652831600000002	-0.011044232900000001	0.0097749355	-0.0437366352	-0.05876359530000001	-0.052570973099999994	-0.0092990127	0.0577406622	0.031457315699999995	0.1394590524	-0.0870148435	-0.0448099596	0.1106680152	-0.1266609334	-0.08625897939999999	-0.0476824191	0.013459168799999999	-0.0399471718	-0.0154365623	-0.0946250709	0.17249231620000002	0.053323087400000004	0.0297980122	-0.09142269789999999	0.102305985	-0.0261261052	-0.0728937231	0.0380283643	-0.0751869724	0.039682692400000004	-0.058879811500000004	0.0548098135	0.1063537334	-0.1425859616	0.156034938	-0.030962381400000002	-0.0731019874	0.0264595451	-0.09158886470000001	-0.029657764	-0.0369899617	-0.0918495149	-0.027726451800000003	0.0764692771	0.0791380582	-0.0128942465	0.07858834719999999	0.1660057174	0.0641973746	-0.1304937548	0.029424816800000007	0.036482992400000004	0.018895345900000002	-0.0486668068	0.0784773235	-0.025591347200000003	-0.1107360475	0.0	0.0	0.0	0.0	0.0	0.0	-0.0481718	-0.0124707	0.0023205223152399997	0.00015551835849000005	0.00375786	0.03712506	0.0013782700800036	1.41215117796e-05	-0.025033	-0.00039879999999999777	0.000626651089	1.590414399999982e-07	0.000376459	-0.000172947	2.9910664809000004e-08	1.4172137868099998e-07	-0.000276035	-5.9751999999999986e-05	7.6195321225e-08	3.570301503999999e-09	-0.0008008939999999999	-0.000224658	6.41431199236e-07	5.047121696399999e-08	0.0	0.0	0.0	0.0	0.0	0.0
34523.34765625	77.6015625	6022.002502441406	1191861533.3943026	21599.181640625	5.564453125	30.963138580322266	466524647.54471207	22862.98046875	-7.7109375	522715875.914444	59.45855712890625	1.055566	15.789079999999998	0.11324670999999994	-0.0986463231	0.0155400073	0.043308951799999995	-0.168114082	0.0449042706	-0.10154390869999999	0.0027109774	0.008646365100000001	0.1875502009	0.0292157123	-0.1570029586	-0.0363190192	-0.047730246	-0.026023852000000004	0.1562904809	0.0965791826	-0.0775722465	0.1517618382	0.1533085695	-0.0399379308	-0.0065112791000000005	-0.0854306516	-0.0269788327	0.031164614	0.0198604423	0.06397552570000001	-0.03047527	0.10285561369999999	0.0511560875	-0.1929988337	-0.0870378386	-0.005561546999999999	0.0326802345	-0.0405556859	-0.1021481223	-0.0375668048	-0.0191452456	-0.0903308059	0.1861636002	-0.1421912394	0.0492369832	-0.0819742168	0.0218223347	0.0489299664	-0.1544055765	-0.1251127345	-0.0003370461	0.0345154351	-0.0110860408	-0.1055862939	0.09957719570000001	-0.0008069001	0.07646064129999999	-0.18234756870000002	0.0392764839	0.09259604390000001	-0.0108450101	0.1107654265	0.1390015167	0.15577522230000002	-0.1096522198	0.057561874299999996	-0.0072681191000000004	-0.005891104	0.1042524722	0.2001623969	0.0188849258	0.1560437591	-0.12804828599999998	0.061087326500000004	-0.0834059836	-0.0134056512	0.0035401720000000007	0.0632204577	-0.0587727052	-0.1658600253	0.0208232828	0.0760935943	-0.1964050661	-0.0077226733	-0.0120803341	-0.0500273829	0.0550550509	-0.1260996083	-0.0779168289	-0.0227602233	0.0558712238	0.0052546943	-0.0350225323	0.0637287603	0.16530194480000002	-0.16888209850000002	0.0394127503	-0.12944190619999998	0.0265080171	-0.1471757204	-0.0679545613	0.0761000269	-0.0314938891	-0.11459650130000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.0513506	-0.0031787999999999955	0.00263688412036	1.0104769439999969e-05	-0.0645111	-0.06826896	0.004660650899481601	0.004161682023210001	-0.007600049999999999	0.017432950000000003	5.7760760002499975e-05	0.00030390774570250014	0.000274325	-0.00010213399999999998	1.0431353955999996e-08	7.525420562500001e-08	-0.000276035	0.0	7.6195321225e-08	0.0	-0.00118608	-0.000385186	1.4067857664e-06	1.4836825459600006e-07	0.0	0.0	0.0	0.0	0.0	0.0
34365.79296875	-157.5546875	24823.479553222656	1181007726.370987	21601.20703125	2.025390625	4.1022071838378915	466612145.2069245	22842.171875	-20.80859375	521764815.967041	432.9975738525391	1.106385	16.549234	0.06015482	0.021036278500000002	0.10174688130000001	-0.027955068700000002	0.0442614374	-0.0528660525	-0.0344367669	-0.09152476820000001	0.060832625	0.1269585231	0.0910361519	-0.0536418486	0.028222841800000002	-0.10233284349999999	-0.1887056651	0.1452308249	0.0763669097	-0.0681139779	0.0296466678	0.071601448	-0.0765266706	-0.0468084105	0.079094318	-0.1515805922	-0.0756922201	0.0390021307	0.0670160518	0.0721696322	-0.029702078	0.0146620777	0.0197337224	0.08993023160000001	-0.0258797971	0.144486369	0.0097606615	-0.0680226449	-0.1061585065	0.0151218353	-0.055017677	0.038092688300000004	0.06448405980000001	0.0653131372	0.07092783009999999	-0.0472136688	0.0269752942	0.0892393006	0.0428320059	-0.1299841443	0.005389919	-0.0103628124	0.0631640083	0.1099218369	0.0058542735	-0.0616926194	0.0346994883	-0.0280287468	0.0236875509	-0.0708251083	0.0951524835	0.1145127241	0.045869699800000004	-0.1404497396	0.0363331136	0.17127975920000002	0.005839550799999999	0.1281533023	0.00021245970000000001	0.0745297437	0.0178621916	-0.0456590428	-0.0602961211	-0.09935079279999999	0.0030983671999999995	-0.1316940247	0.0672057683	0.0077068377	-0.1447596303	0.02609593	0.0624622347	0.0036280985	0.2937918325	0.1413545729	-4.04454e-05	-0.1234497709	-0.08613284759999999	-0.0809761893	-0.0009095412	-0.0377972271	0.0180342907	-0.17785364120000002	-0.1078789448	0.0194272035	-0.08913214779999999	0.0629296988	-0.009766909300000001	0.0071894772	0.08833801109999999	0.1184837654	0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.0480834	0.003267199999999998	0.00231201335556	1.0674595839999986e-05	-0.0678306	-0.003319500000000003	1.101908025000002e-05	0.004600990296360001	-0.0245206	-0.01692055	0.00060125982436	0.0002863050123025	0.0006004059999999999	0.00032608099999999993	1.0632881856099997e-07	3.604873648359999e-07	-6.67076e-05	0.0002093274	4.44990389776e-09	4.381796039076001e-08	-0.000988537	0.0001975429999999999	9.772054003690002e-07	3.902323684899996e-08	0.0	0.0	0.0	0.0	0.0	0.0
34352.640625	-13.15234375	172.98414611816406	1180103917.9104006	21620.33984375	19.1328125	366.06451416015625	467439094.95924383	22857.794921875	15.623046875	522478788.69049454	244.07959365844727	1.054512	15.773318	0.04002462	0.049842291	0.09077831189999999	-0.0289205502	-0.08881105460000001	-0.14610027039999998	-0.12368310269999999	-0.061528345899999996	-0.0067814063	-0.050524678600000004	0.109693333	-0.0367357456	-0.0743340037	0.0945881366	-0.0119845927	-0.0784913447	0.0100668802	0.0659742664	0.1610699032	0.0185991773	-0.0564888638	0.0609271484	0.0532395749	0.030452152599999997	0.10892953650000001	0.0401917464	-0.1337087264	-0.022271863399999998	-0.0324038221	0.1726407363	0.09806253640000001	0.0337232468	-0.0253487804	0.1455174335	-0.1585885845	0.0951722014	0.1561222201	0.0208816365	0.007733449200000002	0.1282674496	0.128402278	0.034940257999999995	-0.0387832266	-0.1767728538	-0.0145457069	0.13524856470000002	0.06383943	-0.1027316665	0.0049312348999999995	-0.0587794766	0.000990596	0.07346656650000001	-0.005801216	0.13879365289999998	-0.08407667029999999	-0.1330794998	0.12072521119999999	-0.09924301740000001	0.015817315800000002	0.0413827687	-0.014991476200000001	-0.0631465639	-0.1575239983	-0.0443889963	0.0608139722	0.0030096234999999996	-0.025446918	-0.052947182599999996	0.08740022160000001	-0.1221839741	0.0026111756	0.1375586886	0.10940977939999999	-0.1453194718	-0.0419718283	0.08327792219999999	-0.040755521600000004	-0.18297908640000002	0.0416782711	0.1509863881	-0.0324540794	-0.0578550004	0.0044272507000000004	-0.039285712599999995	0.0848205918	0.0366283376	0.0633758368	0.0544274039	-0.19292590699999998	-0.0256052994	0.06866427	-0.1319964027	-0.12323220480000001	0.0320131525	0.1379975424	-0.1188350942	-0.0930979883	0.0905632295	0.0712114746	-0.0430610499	-0.1204658081	0.0	0.0	0.0	0.0	0.0	0.0	-0.054820000000000015	-0.006736600000000009	0.003005232400000001	4.538177956000012e-05	-0.0628937	0.004936900000000008	2.437298161000008e-05	0.003955617499689999	-0.0269623	-0.002441699999999998	0.0007269656212899999	5.96189888999999e-06	0.000711724	0.000111318	1.2391697124000002e-08	5.065510521759999e-07	-0.000276035	-0.0002093274	7.6195321225e-08	4.381796039076001e-08	-0.00118608	-0.0001975429999999999	1.4067857664e-06	3.902323684899996e-08	0.0	0.0	0.0	0.0	0.0	0.0
