csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
33260.546875	-44.11328125	1106263978.4240725	1945.9815826416016	21359.919921875	-18.927734375	358.25912857055664	456246179.0689125	21614.73046875	-16.126953125	467196573.23670965	260.07861709594727	1.333601	24.583458	0.07582968019999999	0.14756344359999998	-0.0663768307	-0.025525637799999997	0.1277550568	-0.0191299329	-0.17283519039999998	-0.0789468088	0.0758682077	0.0663249638	0.023015101099999997	-0.0401264682	0.09060331349999999	-0.0669342422	-0.1486981464	0.1226280469	-0.0420866048	0.0972232641	0.024181532000000002	-0.019453778999999997	-0.0851381531	-0.09430939529999999	-0.0120435057	-0.10963251449999999	0.025410941	0.0943965834	0.0309756173	0.0055179547	0.0507171508	0.142890869	0.0966935342	-0.0475791484	-0.09246254720000001	0.0124566868	-0.1068769058	0.058661160199999986	0.1439437151	-0.0224748333	-0.0453240071	-0.0811252646	0.0478096111	0.0933247132	-0.014519760100000001	0.0664810115	-0.05788254740000001	-0.0922300085	0.0815582618	-0.06392258070000001	0.1332684738	0.0238872084	-0.0045483531	0.2558844664	0.1553772503	0.07429761139999999	-0.013909473	-0.0763789297	0.004740912	0.0250007177	-0.0050515536	-0.1591234601	-0.0518930895	0.032179447	0.0101754292	-0.0232881423	-0.1826328166	-0.0951809275	-0.0167685177	0.0801265298	-0.024677047999999997	0.10862086619999999	-0.1375883521	0.0843409268	-0.0637637067	-0.0275879754	0.0350295112	0.0455485421	0.0228304075	0.1328499566	-0.063594395	0.0169626605	-0.1881938525	-0.08749110460000001	0.10419295449999999	-0.0253572134	-0.045930409400000004	-0.008856457600000001	-0.0824187873	0.042478218	-0.0268115759	-0.0361233883	-0.058748996	0.1097646712	0.0278941256	0.1423697161	0.0769300074	0.09784240890000001	0.1383632726	0.0607023225	-0.050780241	0.014149123400000001	-0.0685237396	-0.0710367893	-0.1208089691	-0.1334127326	-0.0612433076	-0.073982004	0.1617801398	0.1639738754	-0.13830409789999998	0.1491884896	0.0959136145	0.0294457954	-0.049506407599999996	-3.61757e-05	-1.4485199999999996e-05	1.30868127049e-09	2.0982101903999998e-10	-0.0231303	-0.040003	0.0005350107780899999	0.0016002400089999995	-0.0407746	-0.032680770000000005	0.0016625680051600002	0.0010680327277929004	7.360609999999999e-05	-1.1862199999999976e-05	5.417857957209999e-09	1.4071178883999945e-10	-1.49342e-05	-4.321530000000001e-05	1.8675621540900007e-09	2.2303032963999999e-10	-0.00011346	7.550999999999997e-06	1.28731716e-08	5.701760099999994e-11
33293.1171875	32.5703125	1108431652.060608	1060.8252563476562	21395.376953125	35.45703125	1257.2010650634766	457762154.9663124	21629.392578125	14.662109375	467830623.2986488	214.9774513244629	1.192795	21.987854	0.0628923228	-0.0062556988	-0.0610860138	-0.0456077261	0.1424213527	0.06049867690000001	-0.0512987471	0.039172506600000004	0.2163555223	0.029405917200000006	0.1675179709	0.0332486145	-0.0857319251	0.1139751439	0.036511098	-0.0188442576	0.0059500178	0.0683318218	-0.0424540472	0.1329578769	-0.10765420390000001	0.0976854513	0.0664223108	0.00019099459999999998	-0.0153360663	0.15294125150000001	0.0453019678	-0.0095983942	-0.0920799256	0.0901368272	-0.0186054288	-0.1859411587	-0.1513093703	0.028446447200000002	0.0423870862	0.1357637301	-0.08548620130000001	-0.0518292747	0.0496238191	0.073101102	-0.0068238277	-0.0023417139000000003	0.0692514071	0.0553515542	-0.0864585746	-0.047005072800000006	-0.1506436363	-0.001997487	-0.0004854905000000001	-0.09888883429999999	-0.1446121091	0.0245442486	0.0433688083	0.08498711390000001	0.143265641	-0.1390529901	0.0014787573000000001	0.0628576354	0.0695819396	-0.1636741287	-0.008826213199999999	-0.0376934141	0.0772791987	0.0686988986	-0.1531952546	0.0170433396	-0.153582056	-0.13877056210000002	0.0299085415	-0.0287972831	0.1402355793	-0.0544205478	0.0049262377	-0.1225245425	-0.051860143600000005	0.0211012867	-0.0712814395	0.07796519360000001	-0.1312542334	0.0781978352	-0.1710557668	0.040395826	0.048465895300000006	-0.11451041769999999	-0.0171300476	0.0670997423	-0.2005792413	0.018092759099999998	-0.06761876780000001	0.0839965173	-0.22447873280000002	0.049725013	-0.046149643399999996	-0.0611612084	-0.084969158	0.0103724862	-0.136329808	-0.0833169409	0.0603680993	0.0728777105	-0.0356820999	-0.0064751427	0.0146300077	-0.0184231	0.0262616553	0.045016561399999995	0.069094701	0.0436940042	-0.083023225	0.0364742343	0.0941439642	0.02391924	-0.0571422589	-2.35879e-05	1.2587800000000003e-05	5.563890264100001e-10	1.5845270884000002e-10	0.0011460900000000002	0.02427639	1.3135222881000005e-06	0.0005893431114321	-0.037897	0.002877600000000001	0.001436182609	8.280581760000005e-06	-0.000417347	-0.0004909531	1.7417851840899998e-07	2.4103494639960995e-07	9.51676e-05	0.0001101018	1.2122406363240002e-08	9.056872089759999e-09	0.0	0.00011346	0.0	1.28731716e-08
33327.09765625	33.98046875	1110695438.1892242	1154.6722564697266	21396.29296875	0.916015625	0.8390846252441406	457801352.8045807	21635.31640625	5.923828125	468086915.9985504	35.091739654541016	1.224422	22.570879	0.1052073321	0.0894158326	-0.0284338478	-0.0627715556	-0.0210937798	0.1817226497	-0.08781345689999999	-0.207442127	0.0583209525	-0.0095725718	-0.013037523	0.0804396348	-0.11792418460000001	-0.0296092598	0.12018594490000001	-0.0990952405	-0.0671328146	-0.1510017156	0.0345381509	0.0132679841	-0.0007174275	-0.2305859565	-0.0903919227	0.1526549989	-0.0609521108	0.1235081601	0.056139834400000005	-0.044738837999999996	0.0095948496	-0.0291441887	0.2627005097	0.0395607907	-0.0557416917	-0.0502764315	-0.0742330027	0.0137247809	-0.082104702	-0.090710421	-0.1525030082	0.0440214235	-0.1071756759	0.1191534865	0.039877417799999995	-0.058559895199999996	0.0383246705	0.0729693005	-0.17012625190000005	-0.1486575994	-0.0714906386	0.09336659259999999	0.0415671713	-0.1633278811	0.0419927383	0.029071547599999997	-0.09936549869999999	-0.0477068365	-0.0255637411	0.0607188409	0.0366534223	0.059783055999999994	-0.1155282932	-0.08829059130000001	0.1949627258	0.18879033879999998	-0.1942069363	0.042274171299999996	0.1439842652	0.048469786699999996	-0.0053728813	-0.2114104182	0.0107334125	-0.09718737470000001	-0.049462109000000004	-0.0409707844	-0.1222515602	-0.1057789273	0.0932778949	-0.0592113525	0.19833609989999998	0.0432694865	-0.10367431710000001	-0.1291542372	0.0352286378	0.17285206690000002	0.0644278542	-0.011648823999999999	-0.1345405722	0.1642579402	0.0519055377	0.0194241861	0.0234941837	-0.032537471299999995	-0.0241749086	-0.0848302001	0.133306203	-0.1159844226	-0.009151094399999999	0.0202009326	-0.0158354923	-0.1160950366	0.1253079731	-0.0094616935	-0.18938493609999998	0.0269330448	-0.0038413591	-0.10366556710000001	0.0363527176	0.0410724187	0.0099752222	-0.09276111390000001	0.0923233333	0.0183408808	-0.0644997188	-0.00683596	-0.006812372099999999	4.673034912160001e-05	4.640841362885841e-05	-0.07477799999999997	-0.07592408999999997	0.005591749283999995	0.005764467442328096	-0.0290303	0.008866700000000002	0.0008427583180900001	7.861836889000002e-05	-0.00017811099999999998	0.00023923599999999998	3.1723528320999985e-08	5.7233863696000005e-08	0.000128015	3.2847400000000014e-05	1.0789516867600003e-09	1.6387840225000002e-08	0.0	0.0	0.0	0.0
33393.5625	66.46484375	1115130016.4414062	4417.575454711914	21351.494140625	-44.798828125	2006.935001373291	455886302.03714365	21621.20703125	-14.109375	467476593.4881744	199.074462890625	1.259344	23.214611	0.15770853999999998	-0.0642595628	0.1160121495	-0.0269022468	0.1612837473	-0.1466536896	0.081141777	0.0331781651	0.08674842560000001	0.1235496271	0.039688230299999995	0.1391093384	0.010692430800000001	0.0134962103	-0.1083080117	-0.0882205824	-0.123408974	0.0607409975	0.0442469398	0.0188141419	0.0369114689	-0.055148735	-0.0163983726	0.010622862700000001	0.0736092845	-0.0074592729	-0.12502800619999999	-0.1205323532	0.0332212151	0.1695086261	-0.1146039524	-0.052227643899999995	-0.0027027998	-0.06559339089999999	0.0161887763	0.1506416684	-0.1307552417	0.047907052900000004	-0.0034050634000000004	-0.0848640165	0.1193489718	-0.015996881299999998	-0.0955278667	-0.033798407200000005	-0.0560500249	-0.14113763769999998	-0.1343284465	0.0284738439	-0.16132165099999998	0.161082899	0.044167049900000005	-0.0887273432	-0.0379414833	-0.0357182889	0.0765090716	-0.1504107528	-0.012934046599999999	0.0106733144	-0.1392662187	0.0449207448	-0.1090968507	0.0154026386	-0.0002278724	-0.1629074097	0.0183629434	0.0762446848	-0.0908296124	-0.0337805481	-0.1657145279	-0.024302439900000004	0.037901696299999996	-0.0986343908	-0.1165606644	0.052318400999999994	-0.0286478667	0.0375815854	-0.0287793459	-0.0003416456	-0.1189777779	-0.2384896159	-0.0631165986	-0.0423409386	0.0679665225	-0.141377897	-0.010834371	0.0489100738	-0.1079784388	0.0106015525	0.0063157018	0.0320750172	-0.0200894362	-0.0302355869	0.0394395914	-0.1015457193	0.15608207429999998	0.0756082025	-0.086981941	0.0171482591	0.0372660343	0.0342321535	0.0274427327	-0.0320203701	0.030650226000000006	-0.029365401800000007	-0.1406545757	-0.1065183245	-0.0035003559999999996	0.2081473312	0.0221551616	-0.09274695150000001	0.0904527076	0.0127227994	-0.07154294259999999	0.00353618	0.01037214	1.25045689924e-05	0.0001075812881796	0.036318800000000005	0.11109679999999997	0.0013190552334400006	0.012342498970239993	-0.0234281	0.0056022000000000025	0.0005488758696099999	3.138464484000002e-05	-0.00011591900000000005	6.219199999999991e-05	1.3437214561000013e-08	3.867844863999989e-09	-0.00021143	-0.000339445	1.15222908025e-07	4.47026449e-08	-0.000211111	-0.000211111	4.4567854320999996e-08	4.4567854320999996e-08
33237.984375	-155.578125	1104763605.312744	24204.552978515625	21367.330078125	15.8359375	250.77691650390625	456562794.6675453	21621.396484375	0.189453125	467484785.93454367	0.035892486572265625	1.238742	22.834846	0.08817182789999999	0.0488716509	-0.1675519396	-0.0715855797	0.0765575047	0.0146020678	-0.0761616307	-0.1034720214	-0.0274720561	-0.08479135980000001	0.0443812198	0.1532936841	-0.030886159399999998	0.0241141101	0.0333021226	0.0599117642	-0.0272650693	-0.0806042312	-0.128239302	0.0051641903000000005	0.0214093182	-0.043514322800000005	0.131566194	0.060113898	0.09094888890000001	0.0658821192	0.028366967599999997	-0.0088119401	-0.06232905110000001	0.032074772	-0.0982369468	0.042508566500000004	0.0477562828	0.0189685738	-0.0316380719	0.0039426008	-0.029768230899999998	0.1035632472	-0.1006550401	0.0832610461	0.0162138973	0.19451155280000001	-0.20526348809999997	-0.0009495119	-0.067548923	0.011920441499999998	0.0113842989	0.0492297225	-0.12164986400000001	-0.0932650084	0.0437481398	-0.0501644045	0.0362999329	0.1634872423	-0.0265229566	0.0218027285	0.1257073035	-0.0924955812	-0.17285585280000001	-0.0595124548	-0.1347663218	-0.0067615439	0.0587943034	0.038975729199999996	-0.09411108050000001	-0.0447730179	0.065018612	-0.0021620401	-0.0576738437	-0.1571846866	-0.0273173687	-0.0421628221	0.059770880199999994	0.0263179974	-0.09999075460000001	-0.0113928817	-0.035147222400000004	-0.0329855571	0.0286035329	0.07921237490000001	-0.0398580521	0.0095935582	-0.0846997914	-0.0892235167	0.0686745666	0.08253091309999999	-0.0340884652	-0.1325651253	0.0180816221	0.0352086005	0.0184926344	-0.0214785027	0.1541285037	0.056825328099999996	0.0357209477	-0.0163216832	0.0942519909	-0.0557867912	0.150999162	-0.1702351281	-0.1427048108	0.0427918392	-0.050797402400000004	0.054341425	-0.084367369	-0.0253198125	0.0270277598	-0.1124592977	0.050977134900000005	-0.060767663	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-5.18979e-05	-0.0035880779	2.693392024409999e-09	1.2874303016468409e-05	0.016158599999999995	-0.02016020000000001	0.0002611003539599998	0.0004064336640400004	-0.050987300000000006	-0.02755920000000001	0.002599704761290001	0.0007595095046400005	-0.000579303	-0.000463384	3.3559196580900004e-07	2.14724731456e-07	-0.000281222	-6.979200000000003e-05	4.8709232640000035e-09	7.908581328400003e-08	-0.000415222	-0.000204111	1.7240930928399998e-07	4.1661300320999985e-08
33343.125	105.140625	1111763984.765625	11054.551025390625	21367.4921875	0.162109375	0.026279449462890625	456569722.3828736	21632.50390625	11.107421875	467965225.2539215	123.37482070922852	1.261639	23.25692	0.0631765564	0.0822810105	0.0712938386	0.0790985438	-0.0016795559	0.09343003710000004	-0.1143618874	0.050498186900000006	0.0670107927	0.1449756019	-0.026540603599999997	0.0803577255	-0.1096692586	0.0096388713	-0.0945054671	-0.06038776940000001	-0.0449725391	-0.1805713933	0.054204068200000004	-0.08684766529999999	-0.0179657305	0.0023919218	0.0858301382	0.07999452580000001	0.0546044513	0.11499474289999999	0.08570816960000001	0.070954028	-0.0516480828	0.0817113271	0.0046293962	-0.0631400358	-0.06610952889999999	-0.0044991359	-0.0133464224	-0.124653906	0.0065498451	-0.0980557573	-0.0670506988	0.0072345979000000005	0.0121953919	-0.0149908097	0.1660514393	-0.0950057154	-0.1799840601	-0.1220277957	0.0520566842	0.07046366429999999	0.06425423200000001	0.0065262735	0.16869367079999995	0.0678471988	0.10812207830000001	-0.0750614862	0.0418758377	-0.0091471378	-0.059728368	0.0947109941	0.0554291134	0.05870930730000001	-0.05684470570000001	-0.06839513030000001	0.0132737875	0.0772126022	-0.077687388	-0.0631511596	-0.1333469832	0.0627217629	0.0179331429	-0.1875616468	-0.0697076325	-0.1713691952	-0.118861097	0.0757844306	-0.0267913712	-0.09533261039999999	0.0138969547	-0.0148408205	-0.0023479567000000002	0.14529511039999998	-0.0785609934	0.0308326346	0.0350195961	-0.0050674003	-0.07189724410000001	-0.0017449826000000002	-0.0648461233	0.024287290099999997	-0.0643887324	-0.0099322753	0.0044108122	-0.030905334500000006	-0.047427794100000004	-0.0466301113	-0.026764987599999998	-0.0419362963	-0.047145853	0.0742881388	-0.1183684765	0.0543317188	-0.21743522140000002	0.0115666302	0.0814066208	-0.1666254415	0.1101215416	-0.17961219690000002	-0.0629871758	-0.1383161799	0.0209366808	0.0016692732999999999	0.08656555070000001	0.0014161995	-0.0845511243	-4.47915e-05	7.106399999999997e-06	2.00627847225e-09	5.050092095999996e-11	0.0161637	5.100000000004407e-06	0.00026126519769	2.6010000000044948e-11	-0.0160238	0.034963500000000015	0.00025676216644	0.0012224463322500006	-0.000431726	0.00014757699999999995	1.86387339076e-07	2.177897092899999e-08	-0.000563814	-0.000282592	7.985823846399999e-08	3.1788622659600003e-07	-0.00054907	-0.00013384800000000005	3.0147786490000004e-07	1.791528710400001e-08
33448.85546875	105.73046875	1118825932.1693268	11178.932022094728	21355.458984375	-12.033203125	144.79797744750974	456055628.43332285	21637.0625	4.55859375	468162473.6289063	20.780776977539066	1.229655	22.66733	0.08233994150000001	-0.15052891570000002	-0.024295871200000003	0.0154967496	-0.1428847205	-0.1592436878	0.18660848530000002	-0.0735309969	0.184128856	-0.0229737163	-0.0282693942	0.042062243	-0.0748932762	-0.1015157856	-0.0298048855	-0.1498750518	0.0192842847	0.028687645600000002	0.0660108868	0.073947876	-0.00011266149999999999	-0.025578253500000002	-0.0514081697	0.0706783017	0.0577100799	0.06340772110000001	0.1284273494	0.0696885768	0.08587722619999999	-0.0284088607	-0.0733269257	-0.1132798846	0.1406573878	0.0242660888	0.0079818758	-0.1231543525	0.0052736189	-0.0168950966	0.009060916700000001	0.07320466860000001	-0.0629516208	0.014656874299999999	0.0422701225	-0.0015271103	-0.0654774387	0.0219485225	-0.030534001600000006	0.0609275421	-0.0005059133	0.12098454550000001	-0.10245489740000001	0.016064353	-0.17205412920000002	0.0020875827	-0.013379066499999998	0.0364114877	-0.1243102576	0.1231375701	0.0341311085	-0.0206302501	-0.1609941294	-0.20084354199999999	-0.13718572310000002	-0.1663253742	-0.0480822658	0.23321178609999998	0.0198902179	-0.1088138082	-0.0912749293	0.0040227009000000005	0.0468471656	-0.0751109314	-0.040118279	0.01334485	0.0543489035	-0.0267673378	-0.0898046969	-0.036754921600000004	-0.038969688599999996	-0.0030235709999999996	-0.09079872039999999	0.0443142433	-0.06210292200000001	0.045570843300000004	0.0228912127	-0.0407505091	0.05431404150000002	-0.0348319019	-0.16581362460000001	-0.09330989810000001	-0.0117666492	-0.0019436762	0.041453889300000005	0.07013963349999999	0.010099028199999999	-0.14562635640000002	-0.10922408730000001	-0.0268886915	-0.0622432715	0.1601278065	0.045197471600000004	-0.11760270769999999	-0.1499866763	-0.0737406921	-0.027876485	0.07720875940000001	0.1435344635	0.0695313857	0.09773642769999999	-0.0071795646	0.0845511243	-0.0042478315	-0.0904527076	0.00614925	0.0061940415000000006	3.78132755625e-05	3.8366150103722256e-05	-0.014173500000000004	-0.0303372	0.00020088810225000008	0.00092034570384	0.0137644	0.0297882	0.00018945870736000004	0.0008873368592400002	-0.000432572	-8.459999999999848e-07	1.87118535184e-07	7.157159999999743e-13	-0.000473369	9.044500000000003e-05	8.180298025000006e-09	2.2407821016100002e-07	-0.000319951	0.0002291190000000001	1.0236864240099998e-07	5.249551616100003e-08
33271.3359375	-177.51953125	1106981795.065979	31513.183975219727	21363.72265625	8.263671875	68.28827285766603	456408645.7331696	21623.248046875	-13.814453125	467564856.0966835	190.83911514282227	1.250154	23.04521	0.05018933220000001	0.08939450369999999	-0.0175113876	-0.053503605999999995	-0.022304283199999997	-0.09626911369999999	-0.0680316472	-0.1418867742	-0.0124961039	-0.0585188397	-0.0656294688	-0.1011624793	0.0184875473	-0.0153190179	0.1586622681	-0.0010413138000000001	-0.0451881504	-0.0504627969	0.0287730651	-0.0120360085	0.1384221974	-0.035956184100000003	-0.0328768346	-0.0125915334	-0.018022368100000002	-0.1386118258	0.0770076404	0.0038488822999999998	0.06823849629999999	0.0664431826	0.1983009191	-0.0419103229	0.1463347482	-0.021738121200000002	0.0748686955	0.15801936800000002	-0.0386675894	-0.0421580205	0.0406595652	0.1116000783	-0.0700259824	0.0881725309	-0.05671131030000001	-0.010026073100000001	-0.064017906	-0.07823440820000001	0.0739378478	-0.1423968639	0.0970980042	-0.0988376169	0.064751451	-0.055698457199999996	0.0669814187	0.0560603937	-0.10052409779999999	0.0086872702	-0.0094861925	-0.16050199869999998	0.009149786	0.0653720072	0.0612044319	-0.049314207699999994	-0.051846397999999995	-0.0875716818	-0.08705678050000001	0.0020314657	0.1098216268	0.0970998706	0.08177398849999999	-0.005716084399999999	-0.028998148900000006	0.0427240935	0.0151778406	-0.0909643905	-0.0648289537	-0.10611953060000001	-0.0487855898	-0.027003975899999998	0.0697109865	-0.0933542193	0.186186813	-0.0659474775	-0.042912529299999995	0.0804103538	0.11275964109999999	0.0128012693	0.0464132916	0.0184781672	0.0214578488	0.0035788024	-0.2104661435	0.1105169894	-0.0217883141	-0.1286476971	0.0929327594	0.0136573515	0.0253738168	-0.1303463486	0.0806050389	-0.094719283	-0.09704301380000001	-0.055949445199999996	-0.1011956934	0.0316422761	-0.00017591419999999998	-0.0926957057	0.1017427854	-0.0697549754	-0.1503392938	-0.0843740006	0.082490912	-0.0099026625	-0.0959136145	-4.97562e-05	-0.0061990062	2.47567943844e-09	3.842767786763844e-05	-0.0241907	-0.0100172	0.0005851899664900001	0.00010034429584	0.000708724	-0.013055676000000002	5.02289708176e-07	0.00017045067581697605	-0.00017811099999999998	0.000254461	3.1723528320999985e-08	6.475040052099999e-08	-0.000563814	-9.044500000000003e-05	8.180298025000006e-09	3.1788622659600003e-07	-0.000393394	-7.344300000000009e-05	1.5475883923600002e-07	5.3938742490000104e-09
33367.9765625	96.640625	1113421859.8755493	9339.410400390623	21320.50390625	-43.21875	1867.8603515625	454563886.8164215	21614.83984375	-8.408203125	467201301.4709625	70.69787979125977	1.271734	23.443008	0.1002297698	-0.037737844799999996	0.033623810899999995	0.0493501234	0.15403357410000001	-0.204971663	0.006103988100000001	0.11163371470000001	0.03618927	0.15799411689999998	0.0635825214	0.10061462130000001	0.0284937567	0.0494312917	0.1088270206	0.1401934011	-0.013156366499999999	0.0202186223	-0.053651486799999995	-0.037693179900000005	0.0227395445	0.007869553	-0.0227832947	0.07000110179999999	0.0683996626	-0.15840044009999998	-0.0665832639	-0.1358562576	0.007687778599999999	-0.1042091223	-0.0286124237	0.0452092914	0.09258406570000001	-0.2297884128	0.05767835440000001	-0.032576367	0.021258398799999998	0.0379471729	0.000961759	0.1179322349	0.0934254614	0.1087089057	0.08722392820000001	0.09143574730000001	-0.0636325276	-0.12017774460000001	-0.0759717216	0.0950378109	0.1236090825	-0.0158771254	-0.0129138026	0.0506089142	0.0383230427	-0.0130667289	0.1509396596	-0.086734634	-0.0420298234	-0.0397337507	-0.08537558320000001	-0.0270183486	-0.0935760232	0.1213914782	-0.10506803529999999	-0.21102389579999997	0.1045172184	-0.0354037745	-0.1528860158	-0.045417139100000004	-6.18924e-05	-0.09706065	-0.1071411687	0.0643861525	-0.0050960473999999995	-0.011996388	-0.0744185901	-0.044723057999999996	0.043739599500000004	0.0569780925	-0.0419740766	0.0048721425	0.0026156468	-0.0592087623	-0.12487401220000001	-0.11452451109999999	0.0967412275	0.0825793419	0.1771034584	0.0409589314	0.0159452729	0.0589160304	0.1249581298	-0.0635227281	-0.0288602627	0.0977920548	0.1218819602	0.0064544113	-0.1273143431	0.0129605779	0.2707524053	0.0436005555	-0.0748829055	-0.0597619807	0.0178793985	-0.07539990120000001	0.1329073492	-0.0341706334	-0.0058478333999999995	-0.10293361820000001	-0.0619291985	0.1486099716	0.0803860294	-0.015536046599999999	-0.1009072399	-0.013366500000000005	-0.013316743800000004	0.00017866332225000014	0.00017733566543483856	0.0339309	0.0581216	0.00115130597481	0.00337812038656	0.00610765	0.005398926	3.73033885225e-05	2.9148401953476e-05	-0.000538752	-0.000360641	2.90253717504e-07	1.3006193088099998e-07	-0.000563814	0.0	0.0	3.1788622659600003e-07	-0.0005006030000000001	-0.00010720900000000004	2.506033636090001e-07	1.1493769681000008e-08
33346.90234375	-21.07421875	1112015895.9235992	444.1226959228516	21344.462890625	23.958984375	574.0329322814941	455586096.0892677	21635.5390625	20.69921875	468096550.5249634	428.4576568603516	1.289205	23.765078	0.0530754231	-0.0071810101	-0.014549758500000001	-0.0741533554	-0.18441338280000005	-0.0025831626999999998	0.0721323655	-0.0886080418	-0.1943101195	-0.0220389431	-0.0056765916	-0.0104592877	-0.054194934400000006	0.0611458164	-0.0923082361	-0.1319362732	0.134337022	0.0943453908	0.0337123638	-0.027394727200000003	-0.0410889257	0.031058036	0.1441627503	-0.067940267	-0.1896023388	0.0316944471	-0.0345406582	0.0439808474	0.11506920640000001	-0.0924515416	0.0483234283	-0.058099678200000004	-0.0715742347	-0.1780900628	0.16323364070000002	0.058552027	-0.0208837371	-0.0808142313	-0.1119180456	0.184861763	0.011885343100000001	0.0175794108	-0.10687227939999999	0.08830717960000001	0.0711776357	-0.0679765809	-0.0545987606	0.002382631	0.0645480186	-0.012844433600000002	-0.1520522513	-0.1829662836	-0.0789920401	-0.0016325049	-0.1631925285	0.0418224836	0.0103465	-0.10168167130000001	-0.0444815627	0.026857457799999998	-0.0947906906	-0.0420913911	-0.0397785234	-0.0140408886	0.0835989035	-0.0696963062	0.15764221949999999	0.056644756399999996	0.0869141586	-0.0133271765	0.1033975675	-0.0335630471	0.06562163019999999	0.2125594939	0.170700495	0.0953270648	-0.0336282152	-0.0401317104	-0.0018020007	0.0945367518	0.06051251780000001	-0.0219645496	0.035192213199999996	-0.11019689490000001	0.065052224	-0.1566359659	0.0523144387	0.1554275441	-0.1192965888	0.15685378960000002	-0.10780151119999999	0.09804573009999999	-0.0638754998	-0.0645360715	-0.0094474082	-0.036645884100000005	-0.0544938687	0.1457866498	0.15640659380000002	-0.033423013	0.11957953029999999	-0.08830217380000001	-0.1174097297	0.0096351198	0.0640279686	0.0004823974	-0.0812532287	0.07266404230000001	-0.0324780437	-0.1036296095	0.07823761629999999	-0.0211357831	-0.10540925529999999	-4.589189999999999e-05	0.013320608100000006	2.1060664856099997e-09	0.0001774386001537858	0.0339314	5.000000000005e-07	0.00115133990596	2.5000000000050007e-13	0.0156374	0.00952975	0.00024452827876	9.08161350625e-05	-0.000598983	-6.0231000000000007e-05	3.58780634289e-07	3.627773361e-09	-1.95537e-05	0.0005442603000000001	2.962192741560901e-07	3.8234718369e-10	-0.0005006030000000001	0.0	2.506033636090001e-07	0.0
