csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
34531.7890625	-181.53125	32953.5947265625	1192444455.8569946	22513.25	11.462890625	506846425.5625	131.39786148071292	22899.07421875	-12.111328125	524367600.0758209	146.68426895141604	1.174892	21.574749	0.12129536499999995	0.09062005710000001	-0.0274317466	0.0558424848	0.0189066812	0.064956766	-0.1035490175	0.0145130659	-0.0011209894	0.1113793878	-0.031442677	-0.0935530125	-0.046593127000000005	0.0187923848	-0.0665630573	0.1251311696	0.11101681	-0.0631822517	-0.049917952300000006	-0.0344084657	-0.0520473281	0.104095978	0.0213881763	0.0572372946	0.031464379	-0.0163538749	-0.024488857599999997	0.049902753099999995	-0.0096918868	0.0197407017	-0.1587645965	0.058221070300000004	-0.013159693899999998	-0.008989044100000001	-0.0034711488	0.2009296093	-0.082008645	-0.0427759037	-0.050285458899999996	-0.0385863894	0.0805090259	-0.16127077609999999	0.0532673225	-0.0512744141	0.0777216505	-0.04709903309999999	0.09027904960000001	0.0589284456	0.0232979465	-0.0334910136	0.1052117555	-0.0199650251	-0.061395383899999996	0.0491827683	-0.0086335435	0.0357888493	-0.011738086399999998	0.0083187311	-0.0320489598	0.07294111519999999	-0.0926200375	-0.1048987118	0.050455819000000006	-0.0231826633	-0.0079816617	0.1061739476	-0.18998931530000002	-0.0087208299	0.0222237597	0.09793627380000001	0.089774895	-0.08819307970000001	-0.117769284	-0.0286092425	-0.0366400906	-0.0125241879	0.0229859665	-0.1048003867	-0.0667707956	-0.0058698127	0.0145564026	-0.08375709719999999	-0.11398507990000001	-0.025554600299999997	-0.08884846099999999	0.0494155139	0.013358978600000002	0.0342776723	0.0356495414	-0.173040461	-0.010857801200000001	0.0224745729	0.0464761975	0.06139973360000001	0.094246008	-0.0351494426	-0.0196815177	-0.084724947	-0.0240117658	-0.1110138161	0.0783845135	0.076045272	-0.09538516789999996	-0.1091912138	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	0.05462080000000001	0.0022440000000000103	0.0029834317926400013	5.035536000000045e-06	-0.107922	0.05245100000000001	0.002751107401000001	0.011647158084	-0.427625	-0.013755000000000015	0.0001892000250000005	0.182863140625	0.0005074319999999999	0.0005852063999999999	2.57487234624e-07	3.4246653060095985e-07	-0.00286172	0.0	8.1894413584e-06	0.0	0.000563894	0.00047170089999999995	3.17976443236e-07	2.2250173906081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34522.1171875	-9.671875	93.545166015625	1191776575.107483	22531.767578125	18.517578125	507680550.1946449	342.9006996154785	22919.34765625	20.2734375	525296496.9880524	411.0122680664063	1.148391	21.088102	0.08914038399999992	0.053934418399999996	-0.0399786389	0.040371019	-0.0322067383	0.0192809037	-0.1084325785	0.051228575199999994	-0.0212373977	-0.06444103799999999	0.008938109100000001	-0.0689601469	0.050936898499999994	0.0303305973	0.1079135897	-0.018627603899999998	-0.0725823718	0.015337231399999996	-0.0779783	-0.0326948396	-0.0129112956	0.0760167466	0.0233291389	-0.055622644900000004	0.0904222167	-0.008370755300000001	0.0484663122	-0.0983726505	0.1031155722	-0.0377030165	0.12071913470000001	-0.0456811244	-0.26548277600000003	0.0050505714	0.058148679400000014	-0.039815935	0.014230113400000001	0.0186199157	-0.0483537897	-0.0631230864	0.0642203754	-0.08523849800000001	-0.048969106799999995	-0.1211406501	-0.0354549116	0.0871315772	0.099394165	-0.0393695887	0.06039308490000001	-0.09288047640000001	0.0649051163	0.020548828	0.0467433158	-0.014038163300000002	-0.0758436229	0.0231656788	-0.052252976500000006	0.0386246162	-0.0008343885000000001	0.056976479299999994	0.0377659505	-0.0238368712	0.07010702740000001	-0.021774130099999997	0.1279601411	0.0118555884	0.09526975289999999	0.007606664	-0.07808175490000001	0.0400627207	0.0701735497	0.03589878	0.0010317834	0.0449596645	0.131584721	0.0055541262	-0.0281671671	0.0613901929	-0.1273668741	0.09446980210000001	-0.030666530299999998	-0.078396672	0.1474283463	-0.055388991299999996	0.0224935463	-0.15805289039999998	0.0606485237	-0.1289091945	0.0660997617	0.0049680665999999995	-0.17486975329999999	0.0039429032	0.0817425116	0.13281662060000002	0.0298510391	0.0792384783	0.015880746100000002	-0.047822239	-0.08295421730000001	-0.09727980060000001	-0.0734726672	0.028511869	-0.0004721439	0.047516925300000006	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	0.0533196	-0.001301200000000009	0.0028429797441600004	1.6931214400000241e-06	-0.130752	-0.022830000000000003	0.0005212089000000001	0.017096085504000002	-0.418787	0.008838000000000013	7.811024400000023e-05	0.17538255136899994	8.778029999999997e-05	-0.0004196517	7.705381068089995e-09	1.7610754931288996e-07	-0.00272424	0.00013747999999999972	7.421483577600002e-06	1.890075039999992e-08	-2.39798e-06	-0.00056629198	5.7503080803999995e-12	3.206866066123204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34691.96484375	169.84765625	28848.226333618164	1203532424.719986	22545.236328125	13.46875	508287681.0910072	181.4072265625	22936.82421875	17.4765625	526097905.24183655	305.43023681640625	1.295277	23.7854	0.08881923400000001	0.0041311685	-0.0992087824	-0.0749093244	0.1204892889	-0.1046213523	-0.0212912852	0.1453650956	-0.0444094161	-0.0073621122	0.0029089667	0.0364605612	-0.0812837495	0.1147668318	-0.0993378009	-0.0868197143	0.11078138230000001	-0.0732515575	-0.017776145400000002	-0.0392455995	-0.0679080771	-0.0111631978	0.039881927000000005	-0.026033396400000002	0.0506723462	0.1080617992	-0.011622306200000002	0.1652277918	-0.0189950372	0.0634295344	-0.042742927199999996	-0.0043314186	0.0120644949	-0.0774022763	-0.0348858576	-0.037959520499999996	-0.020585197	0.0295863167	-0.11945526050000001	-0.004648703	0.10038188210000001	0.16194429330000001	0.0502442652	0.12352355460000004	0.0486527039	-0.0944867386	0.0084678018	-0.0012215617	0.0237106263	0.1211357358	0.0214467502	0.0445654446	0.0350444868	-0.094083261	0.047383021799999994	0.1544436206	-0.0805160284	-0.0061672914	-0.0875176225	-0.0970221148	0.0040990335	0.08931366269999999	0.10622560880000001	-0.0058726417	-0.2056985798	-0.0238923583	-0.0743793489	0.049373049100000004	-0.018530151	0.1072145951	-0.0596783634	0.0874996365	0.0004793687	0.036067621800000005	-0.0635519803	0.0447231779	0.045828195599999996	-0.0624756796	-0.0732808804	-0.0598411895	-0.0675762508	-0.0905200817	-0.0649465053	0.0348446609	0.057863535199999996	0.0319598017	-0.017112488000000002	-0.0410316827	-0.19091165440000002	0.0556499616	0.0232063362	0.1015368838	0.0573537997	-0.007999038100000001	0.0218967592	0.0016799653	-0.020595136899999998	0.0193604429	0.022321393300000002	0.1012450755	-0.0348025735	-0.0291831138	-0.1516048424	0.081073992	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	0.0536114	0.0002918000000000018	0.0028741822099599998	8.514724000000103e-08	-0.0918039	0.03894810000000001	0.001516954493610001	0.008427956055209998	-0.401256	0.017530999999999963	0.0003073359609999987	0.161006377536	0.000174928	8.714770000000002e-05	3.0599805184e-08	7.594721615290005e-09	-0.00250459	0.00021965000000000005	6.2729710681e-06	4.8246122500000015e-08	0.000331771	0.00033416898	1.1007199644099998e-07	1.1166890719424038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34622.59375	-69.37109375	4812.348648071289	1198723997.977539	22536.775390625	-8.4609375	507906245.0074807	71.58746337890625	22888.87109375	-47.953125	523900419.9463043	2299.502197265625	1.321507	24.267071	0.16414255000000005	-0.0721343353	0.10500492089999999	-0.0676989764	0.0041677004	-0.17078830109999998	0.0200280402	0.06318327559999999	-0.0405253768	0.028444615899999998	-0.0717277323	-0.0209327014	0.09805549279999999	0.0322419854	0.081009862	0.048145743600000006	0.054206617400000004	0.06410194179999999	-0.1523869388	-0.0902703434	-0.18686892719999998	-0.1097592999	0.0237946802	-0.0260316731	-0.0560822934	-0.15645278769999998	0.053190458899999994	0.07431108089999999	0.09603501699999999	0.09112713900000001	0.1380665144	-0.0283501631	0.10232904	0.0674125396	-0.0199725894	0.059011542	0.054442515999999996	-0.0662130467	-0.0629804645	0.10358192990000001	0.0342393358	0.1071418958	-0.1406597108	-0.0351531225	-0.078752712	-0.17045681489999998	-0.2272119906	0.0045147931	0.0101202047	0.0289076513	-0.132140037	0.0545421182	0.0140264902	0.0146967452	-0.1195881467	0.0613007567	-0.1297639151	0.0253441144	-0.0104618085	-0.0710466238	-0.1010343266	0.1278697862	-0.0414730016	-0.0565859904	0.068922013	-0.0659834898	-0.0639270709	0.0698347038	-0.1457816374	0.17092996489999998	-0.0626197808	-0.0030122938	0.0172119971	0.06781820849999999	-0.0108025082	0.0667897792	-0.16859916519999998	0.1477694568	-0.020705824299999998	0.06998622019999999	0.12349152619999999	0.1963480831	-0.0510880487	-0.0621804503	-0.0185540875	0.0773102323	-0.090361947	-0.1116512347	-0.0671392654	0.013260975900000001	0.0024796486	-0.054714839	-0.0236369727	-0.1508278132	-0.215774226	-0.11339860539999999	-0.006565530500000001	-0.0612237109	-0.0841584886	0.0156732905	0.0857798188	0.0331015875	-0.1259545433	-0.038923517000000005	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	0.0504908	-0.003120600000000001	0.00254932088464	9.738144360000008e-06	-0.149126	-0.057322100000000015	0.003285823148410001	0.022238563876	-0.451284	-0.05002800000000002	0.002502800784000001	0.203657248656	0.000924875	0.0007499469999999999	8.55393765625e-07	5.624205028090002e-07	-0.00282808	-0.0003234900000000001	7.9980364864e-06	1.0464578010000004e-07	0.000331771	0.0	1.1007199644099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34609.25390625	-13.33984375	177.95143127441406	1197800455.9472811	22503.015625	-33.759765625	506385712.2189941	1139.7217750549314	22889.275390625	0.404296875	523918927.9078713	0.16345596313476562	1.092003	20.052639000000006	0.155443605	-0.0052406478000000005	0.0561078178	0.0699781666	-0.0350366873	-0.043421675300000004	-0.0686541573	-0.0808214537	0.0219870479	0.0676729626	-0.0887595482	0.0307778851	-0.0032895544000000002	0.054056317699999995	-0.0352095347	0.0852664538	0.0416775261	-0.0843997939	0.007464344499999998	0.0229548987	0.0396271425	-0.10140342779999999	-0.0386031823	0.0655771482	-0.041055222200000005	0.1003070117	-0.06339464709999999	-0.1050229092	0.0345671873	0.0008157859	-0.055818993	-0.0291747862	0.0172649749	0.033315137	0.0067050093	0.1021549097	0.0638404415	0.10218436089999999	0.022410219900000004	0.06408037559999999	-0.0349955046	0.1283191457	-0.06377236559999999	-0.1309566714	0.007230560899999999	-0.0416954711	-0.1198753093	-0.0167482916	-0.0372583517	-0.044588484500000004	-0.019805988400000002	-0.0868899082	-0.0570721377	0.0067838892000000005	-0.055928596399999995	-0.0106856979	-0.0701523619	-0.0281978723	0.09028021789999999	0.0649481983	-0.0562233742	0.048196439800000004	-0.0438536193	0.0365060639	0.0060234929	0.0480768637	-0.120174799	0.0592889963	0.021946365	-0.0627058758	-0.0384215969	0.045265312300000006	-0.0704635646	-0.0715038162	0.0232611579	-0.07558419599999999	0.165092784	-0.0029686705	0.0491771759	0.024739565	0.1264947742	0.0526341001	0.0371635851	0.0093309602	-0.1114585657	-0.0171499625	-0.039722594900000005	0.04068058	-0.0234496122	0.0043464555	-0.0884319792	-0.0379909572	0.022311979	-0.0742800402	-0.1338118114	-0.0410022314	-0.1296682318	-0.0382320224	-0.0195662517	-0.09670936320000001	-0.0061521424	-0.0190633861	0.0233452191	-0.04320079860000002	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	0.0607753	0.010284500000000002	0.0036936370900900006	0.00010577094025000004	-0.07547330000000001	0.07365269999999999	0.00542472021729	0.0056962190128900005	-0.426171	0.025113	0.0006306627689999997	0.18162172124099998	0.000367401	-0.0005574740000000001	1.34983494801e-07	3.107772606760001e-07	-0.0026978	0.00013027999999999998	7.278124840000002e-06	1.6972878399999994e-08	9.165690000000004e-05	-0.0002401140999999999	8.400987317610008e-09	5.7654781018809963e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34531.9140625	-77.33984375	5981.451431274414	1192453088.8198853	22475.029296875	-27.986328125	505126941.8953896	783.234561920166	22864.7109375	-24.564453125	522795006.2554321	603.4123573303223	1.431561	26.288006	0.165799655	0.0475347775	-0.0178536328	0.0701168447	-0.08172915110000001	0.1541279611	0.0038487145	-0.10832982039999996	0.0730572919	-0.0789959733	-0.0762926766	-0.0891608508	0.0734560444	-0.0904654401	-0.0558351662	-0.1001081399	-0.0315673647	0.0113628387	-0.0173275235	0.0148933691	0.0473447776	-0.10481895640000001	0.0333670396	-0.1160791381	0.0349136949	0.0829821419	0.024003849900000002	-0.0300235284	-0.0371805508	0.0086606512	-0.10486701960000001	0.0221108842	-0.053117562800000004	0.0564511854	-0.1256090617	0.071197841	0.0208878165	-0.0137258223	-0.10571295539999999	-0.0398972351	0.1396517033	0.17462083670000006	-0.0653575533	0.14777748470000002	0.021281424900000002	-0.1424855662	-0.036032074500000004	-0.0287792508	0.0407017035	-0.0899801085	0.0570553757	-0.0190365808	0.0005735785	-0.0066140015	-0.015938038	-0.1255326158	0.11309473960000001	-0.050098230599999995	0.0911225023	0.1262441367	-0.0385469984	-0.0809769491	0.0319725196	-0.1441590824	-0.0293859827	0.01740386	0.0906417256	0.058283880999999996	-0.051846745599999994	-0.0998176171	-0.0429394084	0.1530314739	0.029120922200000007	0.0435140841	0.0251071605	-0.056405627300000004	-0.013528273	-0.12270545220000001	0.0075848292000000005	0.060647728899999996	-0.0193436411	-0.0037435527	-0.0649647131	-0.05243543	0.115250891	0.0052996946999999996	-0.033847327999999996	-0.0189682549	-0.1441458866	-0.0189928083	0.0679738764	0.1147950008	0.0314319593	-0.0603275279	0.006456068299999999	-0.1060443727	-0.11015884529999999	0.1405980889	-0.1171414407	-0.013503636999999999	0.05751739490000001	0.035874303999999996	-0.040111293199999995	-0.0376287153	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	0.0596692	-0.0011061000000000057	0.00356041342864	1.2234572100000123e-06	-0.14768	-0.0722067	0.00521380752489	0.0218093824	-0.461849	-0.03567799999999993	0.0012729196839999948	0.213304498801	0.000874663	0.0005072620000000001	7.650353635689999e-07	2.573147366440001e-07	-0.00312861	-0.0004308099999999998	9.7882005321e-06	1.8559725609999983e-07	0.000289762	0.00019810509999999994	8.396201664400001e-08	3.924563064600997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34563.46484375	31.55078125	995.4517974853516	1194633102.0051422	22490.91015625	15.880859375	505841039.6565094	252.2016944885254	22916.353515625	51.642578125	525159258.45309836	2666.9558753967285	1.373574	25.223173000000006	0.18116915	0.05619869139999999	-0.10468996960000004	-0.0191315921	0.0192531327	0.0551985743	-0.0888678232	0.1086945281	0.054197907999999996	0.09282581289999996	-0.1130597486	0.0658242453	-0.0050679569	-0.0740375918	-0.0320767425	-0.1672300028	-0.0610097858	0.11420589869999999	0.0841355845	0.0037367292	0.0782104612	0.0733057662	0.1177437855	0.1600675082	0.0258228708	0.1019673827	-0.0377394973	0.0199265342	-0.0364384789	-0.1360929875	0.0176600952	-0.035339226800000005	-0.039997167400000005	-0.0067712897	-0.0481246334	-0.0355873598	-0.0180278542	0.0036162638	-0.0580504275	0.0903147503	-0.047920762400000004	0.0566347084	0.024424204100000003	-0.16684663130000002	0.0236483303	-0.0526733169	0.0644802215	0.1190286986	0.111025291	0.012170750400000001	0.11305277009999999	0.028464003999999998	0.036864413	0.0183752459	-0.036300398	0.0329707901	-0.0333460147	-0.1494336425	-0.1005920406	0.1213408278	-0.0602631754	0.0122110725	0.0011570387	0.0192149505	-0.062348067	-0.0801780346	0.18331882030000002	-0.2129492205	-0.0529504513	-0.07317136769999999	-0.0401435519	-0.0480246099	-0.10441763710000004	-0.0214937253	0.0124929106	-0.0376179396	0.12337899990000001	-0.0387813633	0.0606343587	-0.0751967057	-0.11203522390000001	-0.0616572083	-0.0769887778	0.017106676	-0.0363610171	-0.0390934322	-0.0362385219	-0.0788494905	-0.0987160729	0.0289586621	-0.0200234248	-0.1576893556	0.0218935711	0.009885811500000001	0.028405200499999998	0.017599582	-0.06974785	-0.0371821612	-0.0659968917	-0.0026228459000000003	0.0710903199	-0.0926168208	0.0479945776	0.037673950299999995	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	0.05860990000000001	-0.0010592999999999922	0.003435120378010001	1.1221164899999834e-06	-0.06099580000000001	0.08668419999999999	0.007514150529639998	0.0037204876176400014	-0.41207	0.04977899999999996	0.0024779488409999964	0.16980168489999997	0.000475849	-0.000398814	2.2643227080100001e-07	1.59052606596e-07	-0.00282171	0.0003069000000000001	7.9620473241e-06	9.418761000000008e-08	0.000122543	-0.00016721900000000003	1.5016786849000002e-08	2.7962193961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34495.99609375	-67.46875	4552.0322265625	1189973746.5000153	22489.240234375	-1.669921875	505765926.31943136	2.788639068603516	22892.337890625	-24.015625	524059134.09854513	576.750244140625	1.086817	19.957403	0.16103605	0.059235747400000004	-0.0655093593	-0.0475371009	-0.0171066224	0.1049588029	0.07756903059999999	0.056562769400000004	0.033104085	-0.0310807718	-0.0752939259	-0.048736366100000005	0.011821998200000001	-0.0834176433	-0.0191456299	-0.014290944199999999	-0.0335798907	-0.0600277042	0.0466507933	0.0314134521	-0.030347029900000006	0.1293079174	-0.031787449700000005	0.034886784500000004	0.0507155463	0.0137454669	0.11939835230000001	-0.0010598624	0.0090817782	0.015338773600000001	-0.0032744744	-0.0083843161	0.0003828279	0.055431290099999996	-0.13324399509999998	-0.05026160019999999	0.0339608002	-0.021147357599999996	0.0086936689	0.09329705390000001	0.0181285212	0.0845042157	-0.0228414578	-0.058808041100000014	-0.0285622327	0.0092676451	-0.1735327801	0.1198459013	0.006093271700000001	0.0130248654	0.057652967	0.08737644779999999	0.06163304610000001	0.0078927919	-0.0403348362	-0.0683350918	0.09528647289999999	-0.0459387151	-0.053006751500000004	0.0071948515	-0.0587252038	-0.0289305003	0.0310060513	-0.051498424400000006	0.0588543683	-0.0062917116	0.0605914091	-0.051786578	0.0729387326	0.006094426	0.0205836743	-0.0411201999	0.12286169109999999	-0.0575035786	0.0680671372	-0.035486843500000004	-0.030801526699999998	0.0191937946	-0.0376823992	-0.02636885	-0.0681727246	0.004779542800000001	-0.0377887158	-0.035157263	0.049711421900000004	0.0153954576	-0.1081145123	-0.0015027354999999998	-0.0122735897	0.025696840099999996	0.044856640499999996	-0.0365879254	0.0064497368000000005	-0.084026116	-0.1491378365	0.053903956399999994	-0.1714766675	0.0057732481	0.0269159101	-0.0737955827	0.035908925099999996	-0.0662915869	-0.1159649334	0.0253848985	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	0.0589946	0.0003846999999999948	0.00348036282916	1.4799408999999598e-07	-0.116355	-0.05535919999999999	0.0030646410246399987	0.013538486025000001	-0.453842	-0.04177200000000003	0.0017448999840000026	0.205972560964	0.000904316	0.000428467	8.177874278560001e-07	1.8358397008900004e-07	-0.00315941	-0.00033770000000000024	9.9818715481e-06	1.1404129000000016e-07	0.000626779	0.000504236	3.92851914841e-07	2.5425394369600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34734.4921875	238.49609375	56880.38673400879	1206484947.5234985	22500.3515625	11.111328125	506265820.4360962	123.46161270141602	22918.369140625	26.03125	525251644.06595236	677.6259765625	1.292946	23.742586	0.1034086	-0.1127365403	0.040994845099999996	-0.105462918	0.044577821100000005	-0.0534976725	0.1521129135	-0.0308245856	-0.0064491476	-0.014034768100000001	-0.1337916173	-0.0014259982999999998	-0.05390630019999999	0.046140782199999994	0.0757043174	0.038721805299999995	0.022444378199999997	0.0843696801	0.058030495700000004	-0.0553407976	-0.26927003260000004	0.0014413382	-0.0460694459	-0.0185886132	-0.08965589339999999	-0.0518562419	-0.0450032417	0.09440046630000001	-0.0201573263	-0.1391696254	-0.0218647268	0.0853073064	-0.0421000544	-0.0387894963	-0.0285687757	-0.0851636823	-0.0368641969	-0.0012078605	0.0014107227	0.027084592999999997	-0.0390738423	-0.030699080299999997	0.0091912883	-0.0353108765	-0.013850406499999999	0.0386698013	-0.0013059945	0.0088981351	0.0019516674	0.09633623470000001	-0.1204332023	0.0258203047	0.017140375700000002	0.0126635617	-0.027514764599999998	-0.0030630576	0.0729206435	-0.0278495481	0.0653579157	-0.060712597199999996	-0.1332546136	0.1174707778	0.0221422178	0.07999989099999999	0.0189792294	-0.008540538299999999	-0.0728320678	-0.049463174299999996	-0.0346297698	0.1636612083	-0.0658787788	-0.0569587102	0.10359754289999999	0.06105873980000001	0.0824126995	0.07757960900000001	-0.0586630763	0.0974284686	0.126688431	-0.0795804558	0.019677819	-0.1505997064	-0.0637240575	0.0200501765	-0.0558434167	0.0527108704	-0.023557222599999997	0.006540761700000001	-0.0287122123	-0.0095973106	-0.0088266716	-0.05645285780000001	-0.0212067012	-0.026602751600000002	0.0285503813	0.052714209500000005	-0.003764522800000001	-0.0335076866	-0.0064074861	-0.0167259108	-0.0934059621	0.009853156	-0.0320919076	0.1097797013	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	0.0702313	0.011236699999999995	0.004932435499689999	0.0001262634268899999	-0.116232	0.00012300000000001202	1.512900000000295e-08	0.013509877823999995	-0.407054	0.04678800000000005	0.002189116944000005	0.16569295891599994	0.000719844	-0.00018447200000000009	5.18175384336e-07	3.4029918784000026e-08	-0.0029429	0.00021651000000000005	8.66066041e-06	4.687658010000002e-08	0.000122543	-0.000504236	1.5016786849000002e-08	2.5425394369600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34671.64453125	-62.84765625	3949.827896118164	1202122934.501358	22530.138671875	29.787109375	507607148.5739174	887.2718849182129	22893.94140625	-24.427734375	524132553.1128082	596.7142066955566	1.141893	20.968777	0.07467140000000001	-0.032711921899999996	0.0433921905	-0.0025282579	0.0678442343	-0.0446249998	0.0548144206	-0.0958904174	0.0396319591	0.04707312599999999	0.002053798	-0.0513864117	-0.0009863543	-0.027573964700000002	-0.1379676218	0.015567062	0.096690648	0.0077483277	-0.046461650800000004	0.043407908099999996	0.0823446164	0.164012069	-0.0675377038	-0.0074328526	0.05342485860000002	0.0277921903	-0.1187918336	0.21755740129999998	0.0786782092	0.10722220730000001	0.0516284914	0.038821092	-0.0602869316	0.0121955976	0.1885838316	-0.154348186	0.1612447993	-0.00040935129999999996	0.049001768700000004	0.1040570657	-0.0534295958	0.0026929016	-0.0399104394	0.037683743	-0.0069206288	0.022175615899999997	0.06602731099999999	-0.1595819843	-0.0076392439	0.0656900195	-0.0529208965	-0.020987228599999998	-0.10143472380000004	0.0087108124	0.024806912799999997	0.0514171442	0.0557589804	-0.0371133793	0.0812395637	-0.0841507709	-0.0608805043	-0.0424260968	-0.0352164408	-0.0777585509	-0.0927905776	-0.0170990453	-0.10045144439999999	-0.0684261204	0.0320427488	-0.0088293326	0.1623516871	-0.0166281464	-0.0394025956	0.0684006899	-0.0981234018	0.2139667643	0.1311020295	0.055605271	-0.0974912718	-0.0801328508	-0.0075126327	0.0034259545000000003	0.25522749100000003	0.017319413999999998	0.0399365859	0.08764696970000001	-0.077819975	-0.0267444765	0.1856508408	0.0488009196	0.010384500999999999	0.002066724	0.0635960821	-0.0483416446	0.0951613493	-0.052583449500000004	0.0437154414	0.0606409999	0.0030893462	0.0179795614	-0.0142133366	0.075170276	0.049041669	0.079843989	-0.0266710879	-0.09830686640000001	0.0738662073	0.0628452084	0.0708595	0.0006282000000000093	0.005021068740250001	3.9463524000001174e-07	-0.116048	0.00018399999999998973	3.3855999999996224e-08	0.013467138304	-0.379842	0.02721199999999996	0.0007404929439999978	0.144279944964	0.000231917	-0.000487927	5.3785494888999996e-08	2.38072757329e-07	-0.00317971	-0.00023681000000000009	1.01105556841e-05	5.607897610000002e-08	0.00033075	0.000208207	1.093955625e-07	4.3350154849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
