csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
36446.0546875	-108.38671875	11747.680801391602	1328314902.2842407	21709.8984375	64.53515625	4164.786392211914	471319690.16656494	21866.701171875	-59.21484375	478152620.1400795	3506.397720336914	1.2859950000000002	23.120859	0.115884965	0.09797989619999999	-0.0655438673	0.0630015383	-0.045256955300000005	-0.017755011299999998	0.1003075676	-0.013413703700000001	0.087248201	-0.0199994875	-0.06539715730000001	0.2011939891	-0.0487971271	-0.048740333	0.0451537754	0.1034147909	0.0581399756	0.0075868323	0.11344810150000001	-0.0711309334	0.0621824678	0.1291850319	0.07171424700000001	-0.0642131854	-0.0104997216	0.0067995484	-0.0688848496	-0.0595928936	0.18254445989999998	-0.0078031691	7.944609999999999e-05	0.0047877883	0.1644757748	0.0181988444	0.0782061731	-0.058479925999999995	0.10440577029999999	-0.0492911088	0.1393681409	-0.0163442531	0.020882913200000002	0.0809448381	-0.1315307083	0.0449062343	-0.0387679672	0.0148109891	0.0958617932	-0.0987003051	0.0273840937	-0.0832218136	0.0163877915	-0.0072375402	-0.012630601299999999	-0.0689963384	-0.0822262797	-0.0129700045	-0.022541207999999997	0.013112870700000001	-0.0659995317	0.106601319	0.18698681550000001	-0.08050118099999999	0.0421895074	-0.029270082000000006	-0.060450292300000014	0.1176109266	0.035206821400000005	0.15915247470000002	-0.0833008884	0.0071762711	-0.1311530143	-0.0466525774	0.1223164876	-0.0107949346	-0.0295001597	0.1570881854	-0.0272683145	-0.08905795429999999	0.0433396746	-0.0177492432	-0.07024700190000001	-0.0919784567	-0.052453408300000004	0.1023551784	-0.0086325781	0.0095241394	0.0742768095	0.0091667559	0.0825404924	0.0136256975	-0.011260383799999999	-0.0991861884	-0.0472179	-0.070316137	0.0989643815	0.1024636685	0.05079681900000002	-0.0169396104	-0.0065819	0.00108851	1.1848540201e-06	4.3321407609999993e-05	-0.0339403	-0.0525516	0.0027616706625600003	0.00115194396409	-0.040360900000000005	-0.0201774	0.0016290022488100007	0.0004071274707600001	-0.000369283	-0.0004967530000000001	1.3636993408900002e-07	2.46763543009e-07	-2.37121e-05	-0.0003445961	5.622636864099999e-10	1.1874647213520999e-07	-0.000160629	0.0	2.5801675641e-08	0.0	0.0	0.0	0.0	0.0
36599.87109375	153.81640625	23659.48683166504	1339550564.0791168	21697.115234375	-12.783203125	163.41028213500974	470764809.49374765	21942.353515625	75.65234375	481466877.80466086	5723.277114868164	1.295404	23.290028	0.099354032	-0.0496304663	-0.0567914776	-0.063027852	0.0080658916	-0.0063988567	0.1164230568	-0.0486582888	0.13095103019999998	-0.072113833	-0.0181055735	-0.0443414734	-0.0333292429	-0.024188253700000002	0.0285015644	-0.0052344088	-0.028340505	-0.08488175630000001	-0.1098054588	0.0273318735	-0.0162169133	0.0135836983	-0.113672662	-1e-08	0.07587664599999999	-0.10015865789999999	-0.0148652966	-0.17458943329999999	0.11351190679999999	0.0841244615	0.091307134	-0.0925235324	-0.066649288	0.05774388	0.0198581652	0.0581876847	0.005459719399999999	-0.0050150285	0.0303682568	0.0716391165	-0.0116888267	-0.0735699749	-0.0169342744	0.09347184789999999	-0.1557974917	0.06967275769999999	-0.0613505538	-0.0385658376	0.0495715487	-0.0117653457	0.029825262400000007	0.1127806801	-0.0354326691	0.0414442744	-0.0462742402	-0.09967043869999999	0.039642070099999996	-0.0630230536	0.0523382071	0.0791458387	0.1047094516	0.0474397802	0.06133631730000001	-0.0524259168	0.042254240199999994	-0.1340985954	-0.039655152799999996	-0.0840357134	-0.0043072461	0.0112405867	-0.0059375287	-0.05645842280000001	0.0563570225	-0.0845083531	-0.097010681	-0.005866634599999999	0.0148119751	0.0358377589	0.0482886037	0.1027200069	0.10359120599999999	0.1187250267	0.0605298159	0.0816203278	-0.10429139859999999	-0.033965257900000004	0.056689552699999986	0.0044684009	-0.0148401846	0.2024613931	-0.0476637269	-0.012609649799999999	-0.036660962000000005	-0.2280933623	-0.0285360254	0.1009072399	0.0455956625	-0.025306205099999996	-0.0200169	-0.013434999999999999	0.00018049922500000006	0.00040067628561	-0.0364918	-0.002551499999999998	6.510152249999992e-06	0.0013316514672399998	0.0162368	0.0565977	0.00026363367424	0.00320329964529	-0.000301962	6.732100000000001e-05	9.1181049444e-08	4.532117041000002e-09	-0.000323156	-0.00029944389999999997	1.04429800336e-07	8.966664924721001e-08	8.002739999999996e-06	0.00016863174	6.404384750759997e-11	2.84366637354276e-08	0.0	0.0	0.0	0.0
36592.3671875	-7.50390625	56.30860900878906	1339001336.3848267	21702.638671875	5.5234375	30.50836181640625	471004525.32196426	21850.453125	-91.900390625	477442301.7678223	8445.681797027588	1.298126	23.33897	0.134999087	-0.08930018390000001	0.1194633422	-0.1009330795	-0.07416348219999999	0.027158882000000002	-0.1316248484	0.09788884390000001	0.1149891059	0.1034904267	-0.0439754662	0.0767908078	0.0482384494	-0.0225477642	-0.1024176728	0.0757787699	-0.0828222816	0.05261420519999999	-0.011725032	0.0345529148	0.1230653993	-0.0042474867	0.17904727280000002	-0.030172648599999997	-0.2027271407	-0.051517485300000006	0.1366389734	-0.0114974555	0.0568424984	0.0299866823	0.0282035258	0.0397705041	-0.12293261529999999	0.0951888906	-0.0761287988	-0.13519649539999998	0.06203825690000001	0.0440021811	0.0805086884	0.2596716632	0.07045036240000001	-0.0171674091	0.0532978803	-0.0438525873	-0.0071908126	0.0062384721	-0.0649725711	0.0834199308	-0.0852304663	0.0007475775	0.0981180807	-0.007819949599999999	-0.11637677630000001	0.0591481454	0.0325137173	0.17446571670000002	0.09726977789999999	-0.076306773	0.027789674	0.0981880976	-0.025551296499999997	-0.0068201536	-0.1993434419	0.021049900099999998	0.11780163029999999	0.0384554716	0.08532271289999999	0.1311098491	-0.0456149071	0.14565106619999998	0.0045172356	-0.022978483199999997	-0.0637618168	-0.0703019976	-0.11461376949999999	-0.12232412470000001	0.059377637699999986	0.0242507002	0.2331243335	0.0024789481	-0.0252524145	-0.0067069394	-0.0381314347	-0.049717209299999995	0.0791062791	-0.0548214655	0.1495359219	-0.0161914601	-0.0552564413	-0.0122668265	0.029845786000000006	-0.0425997531	-0.110539165	-0.014946061299999999	0.0351268444	0.0992961682	0.040295756	-0.0335495105	-0.017650400000000004	0.002366499999999997	5.600322249999986e-06	0.0003115366201600001	0.0495036	0.0859954	0.00739520882116	0.00245060641296	-0.0136009	-0.0298377	0.00018498448081	0.0008902883412899998	-0.0004140080000000001	-0.00011204600000000004	1.7140262406400006e-07	1.2554306116000008e-08	-0.000267844	5.531200000000002e-05	7.1740408336e-08	3.0594173440000017e-09	-0.000160629	-0.00016863174	2.5801675641e-08	2.84366637354276e-08	0.0	0.0	0.0	0.0
36479.3125	-113.0546875	12781.362365722656	1330740240.4726562	21659.646484375	-42.9921875	1848.328186035156	469140285.82809836	21859.685546875	9.232421875	477845852.20825577	85.23761367797852	1.044106	18.771952	0.065896905	0.019539843	0.07418677259999999	0.0283566768	-0.0005331512	-0.0050449316	-0.18565865039999999	-0.0202078347	0.0358006694	-0.0319307837	-0.0188488186	-0.0307522697	0.1281180937	-0.09429996660000001	0.0524777735	0.012137835900000001	0.041578982	0.1820556234	0.0638415692	0.0954773631	0.0660055482	0.0097273515	0.0390507585	-0.0199968833	0.0064030532	0.015494227900000001	-0.043396109100000003	0.036763821099999996	-0.1130833133	-0.19866860170000009	-0.0004168054	0.0402856054	-0.0771779056	0.052216161100000005	0.053510550899999995	-0.026383822999999997	0.0785903059	0.046494162199999994	-0.1073040243	0.0210920968	-0.1142672774	0.0082033548	-0.1481424832	0.0418309854	-0.0660303689	-0.11741157070000001	0.039148112400000004	0.0945737827	-0.0472641641	0.1040520833	-0.0573972432	0.043092552400000005	0.0180295247	-0.012080471200000002	0.1428131458	0.06777377059999999	0.0087527756	0.013272046200000002	0.0043299941	0.0801033332	-0.1328489684	0.0204699731	-0.11371379890000001	0.054950647000000005	0.0867826222	0.2462421168	-0.0032900655999999998	-0.0200847997	0.09541629900000001	-0.056580470999999986	0.0037083893	-0.038210484100000004	-0.0224281709	-0.0671022103	-0.0242989683	-0.010364567600000001	-0.142729596	0.0195595085	-0.029657781	-0.0032082849	-0.007321322099999999	0.023904989900000003	-0.0878553531	-0.11970080949999999	-0.025451016	0.1098702757	-0.038587784900000005	-0.055023889699999995	-0.0140986873	0.0066076927	0.0035381129	0.022080088900000003	0.0415406105	-0.043020509900000004	-0.0131098803	0.0976313259	0.0349085778	-0.041629366099999995	-0.0176485	1.900000000002594e-06	3.610000000009857e-12	0.00031146955225000005	0.00994979	-0.03955381	0.0015645038855161002	9.89983210441e-05	-0.0135947	6.199999999999609e-06	0.00018481586809000001	3.843999999999515e-11	-0.0008157569999999999	-0.0004017489999999998	6.654594830489998e-07	1.6140225900099983e-07	-0.000267844	0.0	7.1740408336e-08	0.0	-3.56781e-05	0.0001249509	1.27292681961e-09	1.561272741081e-08	0.0	0.0	0.0	0.0
36541.046875	61.734375	3811.133056640625	1335248106.7209473	21662.154296875	2.5078125	6.28912353515625	469248928.78162	21883.65234375	23.966796875	478894239.90211487	574.4073524475098	0.952351	17.12229	0.046299292999999984	0.0515348366	-0.0784648708	0.0038319095000000003	0.0934946277	0.09508678699999999	0.0865914931	-0.1266189476	-0.1289535103	-0.036058075	0.0330335426	-0.0650556799	0.1229199874	-0.029480445499999997	-0.0343927859	0.119824673	0.0543817845	0.109017374	0.0637388039	0.0326358203	0.0172608625	-0.08031015309999999	0.0460819416	0.1285252013	-0.0347901154	-0.0990240382	0.10952940580000001	-0.16513816039999998	0.024450915400000002	0.1246159731	0.025492619700000003	-0.022938224500000003	-0.04851729	0.0324554757	-0.0457678996	0.037114652799999995	-0.1171907125	0.0785791049	0.044245357199999995	0.07633319570000001	0.1212160493	0.0065046253000000005	0.0362636764	-0.015249424099999999	-0.040705346499999996	0.1448002035	0.0339508351	0.023926339300000002	0.1274122839	0.0757339519	-0.16015879560000001	0.0097188437	0.0779411982	0.0858188646	-0.0624838426	-0.1529746015	-0.0906321009	0.027113927200000002	0.09053340210000001	-0.0248152196	-0.0818075479	-0.0465810764	-0.1075072528	0.0575171855	0.042945005300000005	0.1051606302	0.0347507629	-0.1044964267	-0.07003158030000001	0.0844007573	-0.0536760308	0.0178363207	-0.049742199800000005	0.0974233445	-0.16372692449999998	-0.0422688376	0.0179010815	-0.0040346494	-0.0564600244	0.0132546214	-0.0449361792	0.0543184563	-0.1361825831	0.10279307359999999	-0.12345079960000001	-0.09214583929999999	0.13562237470000002	0.107648826	0.0311806669	-0.042141091900000004	0.007272543199999999	0.0143021996	-0.049206506100000005	0.1080620647	0.1122409259	0.0959136145	0.0294457954	-0.049506407599999996	-0.0176615	-1.2999999999999125e-05	1.6899999999997719e-10	0.00031192858225	-0.0148815	-0.02483129	0.0006165929630640999	0.00022145904225	-0.000286372	0.013308328000000001	8.2008922384e-08	0.00017711159415558398	-0.000759777	5.597999999999987e-05	5.77261089729e-07	3.133760399999984e-09	-0.000267844	0.0	7.1740408336e-08	0.0	7.12754e-05	0.0001069535	5.08018264516e-09	1.143905116225e-08	0.0	0.0	0.0	0.0
36356.17578125	-184.87109375	34177.32130432129	1321771517.437149	21624.98046875	-37.173828125	1381.893497467041	467639780.27381897	21841.548828125	-42.103515625	477053255.21136856	1772.7060279846191	1.12516	20.229208	0.0862462825	0.0280398319	-0.12835413980000002	0.056904900700000004	0.1432358138	-0.0922245193	0.0184639659	-0.0657656871	0.0648764131	-0.1021634592	0.027664145	-0.0215371802	-0.005499208	-0.0333174181	-0.0414548696	0.0761669355	0.0816294567	-0.16314123490000002	0.0430286516	-0.0380303347	0.0619430884	0.0502831055	0.0738054816	-0.0196673861	0.1332227873	-0.0873771608	-0.0760348371	0.1166232539	0.10691931269999999	-0.09029020970000001	0.0316272315	0.0080592971	-0.0393285248	0.0724782401	-0.0841275884	-0.0884435108	0.0660600187	0.0372672676	-0.0078174649	-0.0646665474	0.15494059529999998	0.2327411073	-0.0860454439	-0.0367422684	-0.2059906406	-0.10284869210000001	0.017705658899999997	-0.1324581583	-0.0129755779	0.058891098600000004	0.0160230718	-0.0490032476	0.1537329499	-0.0013214556	0.06414839530000001	-0.1302611336	0.0093208891	0.0093065278	-0.0093450807	0.1004826724	0.0566613739	-0.0186533645	0.060286295999999996	-0.0197025558	0.049571065899999996	-0.0304404879	-0.048650856299999996	0.0815524752	-0.1418317912	-0.14555347859999998	-0.0101350836	-0.0173261145	0.0759452447	-0.0412025626	-0.0086283221	-0.1156447716	-0.0427758921	0.0764490927	-0.011915351499999999	-0.0932331708	-0.137752064	-0.0603767821	0.0039120374	-0.0586740669	-0.1440641447	0.13551813140000002	0.047767704800000005	-0.0349906637	-0.0993461574	-0.11896587730000001	0.012027515400000001	0.0891560338	0.11151666699999999	-0.0018863252	0.2047026244	0.0941439642	0.02391924	-0.0571422589	-0.0145555	0.003106	9.647235999999996e-06	0.00021186258024999998	0.0162361	0.0311176	0.0009683050297600002	0.00026361094321	-0.0180063	-0.017719928	0.00032422683969000004	0.000313995848325184	-0.00100102	-0.00024124300000000006	1.0020410404e-06	5.8198185049000014e-08	7.84309e-06	0.00027568709	6.151406074810001e-11	7.600337159266811e-08	-9.78496e-05	-0.000169125	9.574544220159998e-09	2.8603265625e-08	0.0	0.0	0.0	0.0
36583.3125	227.13671875	51591.0890045166	1338338753.4726562	21693.18359375	68.203125	4651.666259765625	470594214.43214417	21937.259765625	95.7109375	481243366.02450943	9160.583557128906	1.304326	23.450428	0.12166533449999994	-0.1051195665	-0.0388413435	-0.1055053655	0.043629519699999994	-0.041649027000000005	0.0709039772	0.012707534099999999	-0.016055643300000002	-0.1207209818	-0.020089201	0.0416159563	0.0651422133	-0.1022637707	0.0183987204	-0.0981680011	0.0046823628	-0.04467444190000002	0.0094614521	0.0203631004	-0.1571863844	-0.0344538729	0.0560760924	-0.1258413833	-0.0054382547	-0.09054846150000001	-0.0466239439	0.0423907526	0.09696921619999999	-0.011996082	0.10768435679999999	-0.0170053763	-0.0110030647	0.0954491443	-0.0052538753	0.0508310983	0.084602041	-0.0223008644	0.0349639697	-0.053511205199999995	0.1606814099	-0.0990720983	-0.0407693965	-0.022006731800000002	0.0101243872	-0.0804527908	-0.1097700108	-0.0139824589	0.0101738168	0.0511693478	-0.0035882632	0.0543542675	-0.0278429738	0.1044156172	0.029222652400000007	-0.0630930844	-0.09652088199999999	0.1697599951	0.09367973710000001	0.1240035716	0.0145219904	-0.0501983222	0.12473364890000001	0.020623679	-0.0619072537	-0.030876527	0.0170181737	0.09223178630000001	0.045552877	0.0664651733	-0.011453202	-0.021363111299999998	0.0986750096	-0.05675647230000001	-0.049516954800000006	-0.0568046545	0.0406326996	0.0808901796	0.0972612791	-0.0087406679	0.0760652538	-0.0319709815	0.0602990313	-0.054665785599999996	0.0134445901	-0.05886971360000001	0.0165230247	0.0454286535	-0.10656956669999999	-0.0305755202	-0.1295358906	-0.025276611	0.015265831	-0.0037947123999999997	0.10849787039999999	0.0923233333	0.0183408808	-0.0644997188	-0.0176678	-0.0031123	9.68641129e-06	0.00031215115683999996	-0.00941665	-0.02565275	0.0006580635825625	8.867329722250001e-05	0.0343954	0.0524017	0.00118304354116	0.0027459381628899995	-0.000718167	0.000282853	5.15763839889e-07	8.0005819609e-08	-0.000267844	-0.00027568709	7.1740408336e-08	7.600337159266811e-08	0.000153582	0.0002514316	2.3587430724e-08	6.321784947855997e-08	0.0	0.0	0.0	0.0
36612.03125	28.71875	824.7666015625	1340440832.2509766	21682.939453125	-10.244140625	104.9424171447754	470149863.3278847	21831.66015625	-105.599609375	476621385.17799383	11151.277500152588	1.320915	23.748686	0.13824185000000005	-0.0579574188	0.1274268638	-0.0542655291	0.0581876361	0.1521536647	-0.059803705199999994	0.0455188459	-0.0054978175	0.14488037210000002	-0.0718930332	0.0212370835	-0.0050016176	0.0425051019	0.077406374	-0.035614544399999996	0.0962707843	-0.1165027106	0.2383650716	0.1351524305	0.1025455155	0.05571403269999999	0.001390243	0.0175353597	0.0055890984999999995	0.1346548483	-0.0176522238	0.1926346202	-0.0977646105	0.050433510300000005	0.11842685689999999	0.1091818814	-0.11219396570000001	-0.0005296307	0.0074732149	-0.1112881206	-0.19490704879999998	0.0156282609	-0.1020792288	-0.0723933371	0.1527123358	-0.1837491183	-0.0723793963	0.1927317976	0.1027086134	0.12847462310000002	-0.0368903339	0.1608301077	-0.021543226000000002	0.016045658600000002	-0.0288767944	-0.0481673254	0.0210411002	0.10429973199999999	-0.06897364389999999	0.1506943916	0.0586174658	-0.0198266411	0.0168569529	-0.0289647866	0.0868131885	-0.0506330794	-0.0031876889	0.21842991809999998	0.0129420083	0.124985272	-0.1174601071	0.0288464119	0.073285059	-0.1017214406	0.007303988399999998	0.0713955481	0.0660982638	0.0375817271	0.0021733817	-0.1131074275	0.18614451280000002	0.030575233900000002	-0.0077369452	-0.1508668645	0.0593745778	-0.10355171490000001	-0.09680218630000001	-0.1311016068	-0.050518426799999995	0.09103199949999999	-0.1729953659	0.0093185642	0.1317312034	-0.1407234215	-0.0512427897	0.0600708046	0.0353873745	-0.0713905967	-0.0914541515	0.0904527076	0.0127227994	-0.07154294259999999	-0.0128215	0.0048463000000000004	2.3486623690000008e-05	0.00016439086225	0.0934404	0.10285705	0.0105795727347025	0.008731108352159999	0.030663	-0.0037324	0.0009402195690000001	1.3930809760000004e-05	-0.00125282	-0.0005346530000000001	1.5695579524e-06	2.8585383040899987e-07	-0.000267844	0.0	7.1740408336e-08	0.0	0.000152113	-1.4690000000000091e-06	2.3138364769e-08	2.157961000000027e-12	0.0	0.0	0.0	0.0
36476.65234375	-135.37890625	18327.448257446293	1330546166.2068026	21666.65625	-16.283203125	265.14270401000977	469443993.05566406	21908.1640625	76.50390625	479967652.5894165	5852.847671508789	1.6917330000000002	30.415607	0.47332125	0.2585531647	0.026801957	0.2495325055	-0.05220124599999999	0.0715570376	0.030000242400000002	0.0706147163	-0.0198831246	0.1000608196	-0.0167431798	0.1577577534	-0.1333119506	-0.16256176279999998	-0.1408693382	0.06048784030000001	0.0409230921	0.067135544	-0.0811592361	-0.0350401517	0.0431121025	-0.041101360499999996	0.035067068199999996	0.0691176498	-0.02678617	-0.08769392349999999	-0.136239169	0.1928707966	-0.0662417184	0.1550831352	-0.0111183553	0.1719030691	0.1867594602	0.005136192	-0.0990294782	0.044563942599999996	0.0109674937	-0.027916803900000002	0.034404942599999995	-0.014329816	0.06427964559999999	-0.19630239149999998	-0.0705686219	0.079431236	-0.0212641682	0.0101289603	0.26340105280000004	-0.0375609639	-0.0360511482	-0.0596167161	-0.0028561409000000004	-0.0907972951	0.0811750217	-0.21951552629999999	-0.11475155210000001	0.0980063475	-0.0657463679	0.0307054587	-0.1142787208	0.0871915234	0.1027838148	0.081639775	-0.1778173693	-0.1094339391	-0.058788311600000004	0.0380807829	0.0703780657	-0.0592354502	-0.0642440048	-0.0495684007	0.0133820722	0.0380589713	0.054125038099999995	0.038499215	-0.0562601733	-0.0214581025	0.025237244500000002	-0.019820110800000002	-0.0523470501	-0.1848695085	0.1342275841	-0.2094258275	0.084800896	0.0241971656	-0.0002463508	0.0029826137	-0.0449954784	0.2174553378	0.051655071600000005	0.0207246809	-0.0753800528	0.13528899449999998	0.0467044566	-0.10289187289999999	0.083465684	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0175393	-0.004717800000000001	2.225763684000001e-05	0.00030762704449000005	-0.108905	-0.2023454	0.04094366090116	0.011860299025000002	-0.167889	-0.198552	0.028186716321000005	0.039422896704	-0.00171476	-0.0004619400000000001	2.9404018576e-06	2.1338856360000006e-07	0.000502308	0.0007701520000000001	2.5231332686400003e-07	5.931341031040001e-07	0.000274142	0.000122029	7.5153836164e-08	1.4891076841000003e-08	1.0	0.0	0.0	0.0
36546.9609375	70.30859375	4943.298355102539	1335680353.7671509	21675.08203125	8.42578125	70.99378967285156	469809181.0614166	21946.447265625	38.283203125	481646547.58285904	1465.6036415100098	1.446983	26.015261	0.26889835	-0.0670864964	-0.104093893	-0.075185469	0.0015273925	-0.1514850887	0.0793235714	0.012242861599999998	-0.15648551119999998	-0.0085682696	-0.0239335506	-0.1287734328	0.0342869964	-0.0057803423	0.0042037837	0.0160512511	-0.0567945034	0.11439111449999999	0.0216715619	0.08340704410000001	-0.0346798738	0.06732229070000001	0.18183750010000002	-0.0730897	0.0256778299	-0.0131839606	-0.026476599700000002	0.024169538799999998	0.1146176773	0.0391878404	-0.0910658107	0.1116161672	0.0174817772	-0.0031980222999999997	0.0817220933	0.0223799824	-0.0471215653	-0.0058115647	-0.1541589381	0.1228656701	0.0053172016	0.0378259485	-0.023092927000000003	-0.2451349561	0.1628972601	0.0038735378	-0.0894073693	-0.1059211544	0.07808384389999999	-0.08400550359999999	-0.008746245500000001	-0.07790969980000001	-0.0422424407	0.026095580499999996	0.0716168734	-0.0125108966	-0.1940631763	-0.0122804212	0.13202124869999998	-0.09487381630000001	-0.0627171078	-0.0064834638	-0.0202434321	0.012345125	0.0308442065	0.0215824832	0.0503590166	0.06323010650000001	0.0552622027	-0.0244535792	0.010533900300000001	-0.0744920949	0.0537015759	0.0062395121	-0.0702950574	0.0064118994	0.0774760643	0.038970573700000004	0.1365035503	-0.1090561209	-0.0706517552	0.009127515899999999	-0.040572859700000005	-0.0060630512	-0.0448396447	-0.2112240888	-0.0525132904	0.12962148	-0.1758793772	0.033919538900000004	0.029572763300000002	-0.17684695379999998	-0.0450078192	-0.038167621299999996	-0.2188916991	0.08656555070000001	0.0014161995	-0.0845511243	-0.0175359	3.4000000000006247e-06	1.1560000000004247e-11	0.00030750778881	0.0331656	0.14207060000000002	0.02018405538436	0.0010999570233600005	-0.0656324	0.10225660000000003	0.004307611929759999	0.010456412243560005	-0.00149006	0.0002247	2.2202788036e-06	5.0490089999999986e-08	0.000440591	-6.171700000000002e-05	1.94120429281e-07	3.808988089000004e-09	6.9204e-05	-0.000204938	4.7891936159999995e-09	4.1999583844e-08	0.0	0.0	0.0	0.0
36423.734375	-123.2265625	15184.785705566406	1326688425.8205564	21678.404296875	3.322265625	11.03744888305664	469953212.85876846	21933.052734375	-13.39453125	481058802.24887466	179.41346740722656	1.19618	21.506077	0.13426710449999998	0.0291966993	-0.0388338184	0.0833163622	0.0067207414	-0.09695184230000001	0.1636350884	0.131103787	0.08736785429999999	-0.0325148094	0.013146893100000001	-0.026217604	0.0382409494	-0.0415316017	0.10905153210000001	0.0099660085	-0.015225994199999999	-0.0860402168	-0.039272515	0.021347264700000004	-0.1276660167	0.074826008	0.047523336900000004	0.031048077200000006	-0.106983508	-0.0027787034	0.019429718000000002	0.0501354818	-0.12002129550000001	0.0188826456	-0.1846099917000001	-0.0694587455	-0.1388948844	0.0728084342	0.0900225217	0.0400751336	-0.0839064499	0.022423993700000002	0.0144578807	-0.0049849413	0.1451954227	0.031958613500000004	0.0255613435	-0.0195605971	0.0405592267	-0.1597545728	0.0354682094	-0.1256467261	-0.0925699587	-0.1023343233	0.0476035296	0.0453913025	0.0530062103	-0.10009545480000001	-0.049866873	0.0230846709	-0.0081635175	0.074899502	0.16191815369999998	0.1341706811	0.0853793639	-0.0048793474	0.1577133031	-0.0457546627	-0.0611082011	-0.1097374101	-0.0418835886	0.0010776298	0.0739878168	0.0399841747	0.1211992664	0.0007349788	-0.0235604739	0.1037968185	-0.10652625130000001	-0.0737625434	-0.0447051687	-0.1311826207	-0.0163035513	-0.05765888440000001	-0.055791029400000004	0.17143192989999995	-0.1078952792	-0.039732670899999996	0.0073519491000000005	-0.006814277099999999	0.112560992	-4.74093e-05	0.0213874681	-0.0549733333	0.18055585	0.0122603104	-0.1287300635	-0.0619011437	-0.14719725990000002	0.0845511243	-0.0042478315	-0.0904527076	-0.017550200000000002	-1.4300000000001813e-05	2.044900000000518e-10	0.00030800952004000014	-0.0408382	-0.07400380000000001	0.0054765624144400005	0.0016677585792399998	-0.0897029	-0.02407050000000001	0.00804661026841	0.0005793889702500004	-0.00125392	0.0002361400000000001	1.5723153664e-06	5.576209960000007e-08	1.8376e-05	-0.000422215	3.3767737599999995e-10	1.7826550622499995e-07	3.98891e-06	-6.521509e-05	1.59114029881e-11	4.253007963708099e-09	0.0	0.0	0.0	0.0
