csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
34997.13671875	87.88671875	7724.075332641602	1224799578.5108795	22493.474609375	36.447265625	1328.4031715393064	505956400.00259787	23056.025390625	54.681640625	531580306.81314474	2990.0818214416504	1.277339	21.079939000000003	0.15104526	-0.0751635151	0.0524822368	-0.1170786665	-0.0505947056	-0.0796410492	-0.0977641266	-0.0395722623	0.07677657809999999	0.05037461360000002	0.1204067931	0.0299517837	-0.1675082937	-0.047684153300000004	0.1046104854	-0.0558159115	0.0848103131	0.0445679295	-0.0620725633	-0.00749869	-0.0479243837	0.1391746922	-0.0040532015	0.0132605783	0.0883428126	-0.2216776616	0.0499100616	0.042927589800000006	0.0883296591	-0.0350703598	-0.11872611220000001	0.0303860238	-0.0303012894	-0.1111286568	0.0193761971	0.056413344000000004	-0.0700668845	-0.1300529158	0.0415358004	-0.045790220199999995	0.1501839631	0.1419297634	-0.15649761869999998	0.036401708	-0.0932287182	0.09527605300000001	-0.1711804125	-0.0261410795	0.0364108314	-0.13304923470000002	0.0005437109	-0.0448265038	0.0924291852	0.10124402810000001	0.0946582759	-0.09029757449999999	0.11608063800000001	0.09127724179999999	-0.0629729101	0.0922719737	-0.016964656	-0.1995637721	0.1576436316	-0.055094446799999995	0.1381456327	-0.0316016698	0.0731532033	-0.0535550926	-0.0098583547	0.012008559299999999	0.0503189786	-0.17364228140000001	0.0984399093	-0.0466294733	-0.050215435499999996	-0.0422271168	0.042821298099999995	-0.052891145199999996	-0.0492740253	0.0130390621	0.0568644289	-0.0452917471	0.0392329057	0.0184054511	-0.0297425966	0.0300170404	0.019132544799999998	-0.2502736037	0.05603674610000002	0.0162684444	0.1246050107	0.0396260457	0.0974884314	-0.0380861643	-0.0712674702	-0.1452997806	-0.23521627039999998	-0.09727075519999999	-0.0262776804	-0.0017052526000000002	-0.025251786600000003	-0.0155450184	0.1298452098	0.0704288295	0.0976313259	0.0349085778	-0.041629366099999995	-0.00610537	-0.00922377	8.507793301289997e-05	3.72755428369e-05	0.051787	-0.111072	0.002681893369	0.012336989184	-0.00631151	0.00117425	3.98351584801e-05	1.3788630624999998e-06	-7.81306e-05	7.978140000000003e-05	6.104390656360001e-09	6.365071785960002e-09	-2.74674e-05	-0.0003374364	1.1386332404496e-07	7.544580627599997e-10	0.000215266	-0.00017428700000000002	4.6339450756e-08	3.037595836900001e-08	0.0	0.0	0.0	0.0	0.0
35066.1796875	69.04296875	4766.9315338134775	1229636957.8760376	22518.193359375	24.71875	611.0166015625	507069032.1702004	23091.40625	35.380859375	533213042.6025391	1251.8052101135256	1.177071	19.425222	0.09497709	-0.1002960657	0.0327193864	0.0766365121	0.1114958238	-0.14080262	-0.027287876000000003	0.1179141591	-0.076299609	0.1203547471	-0.10180234210000001	0.09393213060000001	-0.08539272490000001	0.11901138900000001	-0.0852994264	-0.0900928786	-0.013693198899999998	0.0081211611	-0.0024415448	0.0060873024	-0.0160302899	-0.0373950964	-0.015960480200000002	-0.0053316213000000005	0.0229625631	0.0582074224	-0.0319644979	0.1001283311	0.1338825378	0.2088592581	0.0986861034	-0.0719907518	0.082041896	0.0227284412	0.1815591936	-0.11597211619999999	0.024909815800000002	-0.2384253777	-0.014288451899999999	0.0147448346	0.138701559	-0.0781196129	-0.0681053821	-0.0428577341	-0.0475397428	0.0239262816	0.0173920623	-0.1291960225	-0.0276656092	-0.056409349299999995	0.0194824813	-0.0460230571	0.11416931529999999	-0.051507744	-0.1508984783	0.0036312667	0.13408112	0.0135978751	-0.0846831397	-0.150478015	-0.0408649572	0.0023032059	0.0777546942	0.1679827504	-0.0582917138	0.024598631099999997	0.08410216220000001	-0.1918085232	-0.0024750035	0.0789921069	-0.0470000574	0.1156595627	-0.09370075300000001	0.0397773301	0.1388139784	0.0669645794	0.0530770341	0.10042806289999999	0.038763829	0.042667613099999994	0.0021913198	0.0840443421	0.1146019642	-0.09023615060000001	0.18967755739999997	-0.0779397973	0.0393710466	-0.18571680699999998	0.09601638720000001	0.1390444198	-0.0347249461	-0.09433032150000001	0.053100563600000004	-0.0097396495	0.0333385365	-0.058086088099999995	-0.0416904561	0.05884360070000001	-0.19089555649999998	-0.0223022688	0.0572818319	0.051369230599999996	-0.07467185700000001	0.0092247641	0.0959136145	0.0294457954	-0.049506407599999996	0.00317081	0.00927618	8.604751539240001e-05	1.00540360561e-05	0.0944501	0.04266310000000001	0.008920821390010002	0.0018201401016100008	0.00347161	0.00978312	1.20520759921e-05	9.57094369344e-05	-0.000554397	-0.0004762664	3.07356033609e-07	2.2682968376895995e-07	0.00016136	0.0001888274	3.565578699075999e-08	2.60370496e-08	0.000215266	0.0	4.6339450756e-08	0.0	0.0	0.0	0.0	0.0	0.0
35023.96875	-42.2109375	1781.7632446289062	1226678387.0009766	22544.966796875	26.7734375	716.8169555664062	508275527.8721962	23038.453125	-52.953125	530770322.3928223	2804.033447265625	1.3283969999999998	21.922543	0.06328436999999999	0.1254990175	0.0372499401	0.1302966645	-0.0708524396	0.0015561993	0.10681005140000001	-0.13075379609999999	-0.19591178550000002	0.0288948106	0.1925756694	0.1754319502	0.09350793140000001	0.0241862441	0.127066446	-0.0384984102	0.08590322560000001	-0.0314413162	-0.042350112	0.1588018448	-0.039142604500000004	0.1536734465	-0.0087194888	0.055228252900000004	-0.043655426100000005	-0.0791760969	0.1411660943	-0.0838263171	0.1117528325	0.0341667597	0.12786240570000001	-0.088665434	0.0121673693	-0.0822087208	-0.034627658799999995	0.0325918758	-0.0374911202	0.1709511267	-0.0869508565	-0.1063406226	-0.031120832200000007	-0.0013697015	-0.0072578637	-0.0427736237	-0.0004082659	0.0458275779	-0.023209808	-0.0516899628	-0.0892493041	-0.0670486674	-0.0468328076	0.0785377788	-0.1100457926	-0.0680986202	0.1466616833	0.0577036527	0.09440771949999999	0.0410781627	-0.1268364736	-0.0196614698	0.2287457673	-0.0357797161	0.0080106326	0.0826185549	0.1270305544	-0.07517824299999999	0.0847878966	0.1427186007	0.15364237220000002	0.0011827479	0.1336577633	-0.23628518280000002	0.0279432892	-0.0662296036	0.0614267604	-0.059355335099999997	-0.026438943700000002	0.0473881504	0.1268824802	-0.1500729626	0.1042952367	-0.0328770608	-0.1214899837	-0.1114646704	0.1831356954	-0.0351940994	-0.1341563432	0.0090912497	-0.0094810612	-0.08677999380000001	0.0174522329	-0.025980347	-0.057326329599999996	-0.011912753100000001	0.0752159159	0.0131268957	-0.0097069386	-0.0407329722	0.1306733565	0.1190346268	0.0431652046	0.11020789660000001	-0.0409531778	-0.1066323612	0.0941439642	0.02391924	-0.0571422589	0.00321422	4.3409999999999796e-05	1.8844280999999827e-09	1.03312102084e-05	0.108176	0.013725899999999984	0.011702046976	0.0001884003308099996	-0.014756	-0.01822761	0.000217739536	0.00033224576631209993	-0.000192565	0.000361832	3.7081279225e-08	1.3092239622399995e-07	0.00016136	0.0	0.0	2.60370496e-08	0.0004791830000000001	0.0002639170000000001	2.2961634748900014e-07	6.965218288900003e-08	0.0	0.0	0.0	0.0	0.0
35248.8203125	224.8515625	50558.225158691406	1242479333.4229126	22527.1171875	-17.849609375	318.6085548400879	507471008.7793579	23048.916015625	10.462890625	531252529.4953347	109.47208023071288	1.2441870000000002	20.532839000000006	0.106910555	0.1556728328	0.0935816842	-0.0666571636	0.055861963099999995	-0.075553507	0.2158301802	0.0817983437	-0.0012098715	0.033742696600000004	-0.015413594499999999	-0.043621370599999994	-0.0345773154	-0.1124477975	-0.019078892	0.0092342895	-0.0621058772	-0.09342258869999999	0.10516873339999999	-0.0553255925	-0.04868943059999999	0.17134053800000001	-0.1180678092	0.045539663499999994	0.051672324500000005	-0.0066929617000000005	-0.047460357	0.1326118542	0.0389866185	0.09478417410000001	-0.0501586697	0.13759668460000002	-0.0249099019	-0.052689233700000004	-0.0844702492	0.0363690844	0.11216877759999999	0.1277600843	0.13064244619999998	-0.0523929557	-0.054475090700000006	-0.0073844292000000014	0.057563168899999996	-0.09047946970000001	0.029938307799999998	-0.019953143	0.17568752899999998	-0.0064902723	0.15147244199999998	0.0198168273	-0.054377160099999995	0.19992719539999998	0.0914453193	-0.0190772327	-0.0566884783	-0.005592679200000001	0.025423333	-0.0957539249	-0.06083877190000001	-0.17554675050000002	0.0433031776	0.0429235589	0.10897076289999999	-0.1561981382	-0.049957525999999995	0.1494494744	0.1455170909	0.010295855	-0.0330623602	0.0369593659	0.0207669108	0.014893389699999999	-0.1370089893	0.0755985324	-0.059374226399999994	0.022536378	0.0337569908	-0.1403950018	-0.0381522652	-0.11358033460000001	-0.0657967673	-0.0186810582	-0.2012483413	-0.0670534455	-0.0438286525	0.014849905600000001	-0.12361204869999999	0.09833934130000001	0.110431415	0.1369078973	-0.0082979189	-0.168393122	0.057971338399999996	-0.0782504525	-0.0063371439	-0.070642336	-0.055866874000000004	-0.0226850967	0.0315550601	0.09793087730000001	0.063974455	-0.027271471499999998	-0.016029228700000002	-0.1459798582	0.0923233333	0.0183408808	-0.0644997188	0.00317667	-3.754999999999991e-05	1.4100024999999932e-09	1.00912322889e-05	0.0607746	-0.0474014	0.00369355200516	0.0022468927219599995	0.0272123	0.04196830000000001	0.0007405092712899999	0.00176133820489	-0.000192565	0.0	3.7081279225e-08	0.0	7.52109e-05	-8.614909999999997e-05	7.421667430809997e-09	5.6566794788099995e-09	0.000215266	-0.0002639170000000001	4.6339450756e-08	6.965218288900003e-08	0.0	0.0	0.0	0.0	0.0
34908.140625	-340.6796875	116062.64947509766	1218578281.8947756	22474.615234375	-52.501953125	2756.4550819396973	505108329.9332008	22952.1875	-96.728515625	526802911.03515625	9356.405735015871	1.571357	25.932116	0.05101226500000002	-0.029030214900000007	-0.0578307542	-0.0615303845	-0.1212067321	0.026037636099999997	0.027677358500000002	0.036706538	0.1081978618	0.055767402699999996	-0.0622952311	0.1134295586	0.0251089723	0.0140356881	-0.0720668199	-0.07258697110000001	0.11448239730000001	0.0454034029	0.0682382494	0.14045005230000002	-0.0953219307	-0.0426725312	-0.1094299124	0.1164672069	-0.0346395445	0.0101134918	-0.0832135182	0.05499891	-0.09108300009999999	0.0771179941	-0.00045153989999999997	0.0006622522	0.0047716928	-0.18806075390000002	-0.1601251266	0.1089063497	0.0510259184	0.0641976078	-0.0586977251	-0.06586696339999999	0.0254741444	-0.0417000856	-0.0201534023	0.17748746510000002	-0.026922323199999997	0.0725850829	-0.1591542808	0.0357512531	0.08413777929999999	-0.0034117428999999996	0.052329567599999995	0.0113345367	-0.06770908440000001	0.1655100468	-0.0623858708	-0.0178169281	0.028154216	0.0394543975	0.0524161219	-0.018329828899999998	-0.0486351695	0.0504158438	0.077109003	0.0846605704	0.0058447853000000004	0.19420713109999999	-0.070038683	-0.07352730610000001	-0.0101723061	-0.0702804455	0.1264674508	0.1221596799	-0.1550973895	-0.0930567733	-0.0658480451	-0.09245920349999999	0.0832233916	0.0390803838	0.0468178129	-0.007092325	-0.0405493752	0.044928469000000006	-0.1811135716	-0.0396282712	0.1414906953	0.20461730670000008	0.0160540191	-0.0370287277	0.06313787480000001	-0.1688336967	-0.0680187843	0.0201967323	-0.06258646150000001	0.0657158419	-0.1846363964	-0.1195182275	0.0229894118	-0.022330056	0.0233475346	0.10287064060000001	0.0865668359	-0.0891120019	0.0291578366	0.1404886332	0.0904527076	0.0127227994	-0.07154294259999999	-0.00252867	-0.00570534	3.25509045156e-05	6.394171968899998e-06	0.0834658	0.02269120000000001	0.006966539769640001	0.0005148905574400004	0.0245652	-0.002647099999999996	0.0006034490510400001	7.007138409999977e-06	-2.20446e-05	0.0001705204	4.859643891599999e-10	2.9077206816160005e-08	0.00016136	8.614909999999997e-05	7.421667430809997e-09	2.60370496e-08	0.00035796900000000003	0.00014270300000000005	1.2814180496100005e-07	2.0364146209000013e-08	0.0	0.0	1.0	0.0	0.0
34949.2109375	41.0703125	1686.7705688476562	1221447345.1538696	22455.212890625	-19.40234375	376.45094299316406	504236585.9632912	22992.357421875	40.169921875	528648499.8152504	1613.6226234436035	1.211801	19.998369	0.08408289499999998	0.0223933846	-0.0941961004	0.0641967249	0.014023208999999998	0.1578588441	-0.034079863599999996	0.019162592	-0.0731365084	-0.0920261101	0.0079331162	0.011402428000000001	0.0529428511	0.042421950099999994	-0.0523870554	-0.05654966190000001	-0.10330780029999999	0.0589547761	-0.0736558092	0.11791005460000001	-0.071585707	-0.0545185034	-0.0576615593	0.0354920602	0.0698236389	-0.18492397230000002	-0.1151964976	0.0237587037	0.0934901159	0.0177446131	-0.09150347699999999	-0.13666845589999999	-0.0387469678	0.06671841440000001	0.11149444609999999	0.09424287390000001	0.0399778919	0.1054097109	0.19159002320000001	-0.0592113751	-0.0621441458	0.2372866673	-0.046913827199999994	-0.1285734506	0.0133631126	-0.061076825599999995	0.0007457623	-0.0076695042000000015	-0.1451493566	0.056795430099999995	0.1540180984	-0.026795329700000002	-0.09453163839999999	-0.0798151763	0.038785922	-0.0658268689	0.0265654656	0.0630503088	0.161182371	0.0390634355	0.06349788349999999	0.0526538566	-0.1216085407	0.0061914114	-0.010016184499999999	0.1160226865	0.0370669515	0.0103659127	0.1545446008	-0.11425463179999999	-0.0877330231	-0.0342367686	0.067625716	-0.0431088754	0.0017732756	-0.1099756457	0.1044849408	0.08561206519999999	-0.0028044768	-0.127529912	0.1020763423	0.0501804321	0.045976452599999995	0.08787620480000001	-0.0687851999	-0.0318206492	0.0691347865	-0.0863763607	0.1748145123	-0.0529887011	0.1316769389	0.07010540629999999	0.1422800451	-0.0041531491	0.0470511334	-0.0240313789	-0.0615912054	-0.0863709423	0.0450741981	0.0110472252	0.11765108369999999	0.0098639773	0.0536871395	-0.130816234	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.00614098	-0.00361231	1.30487835361e-05	3.77116353604e-05	0.122526	0.03906019999999999	0.015012620676	0.0015256992240399992	-0.00900744	-0.03357264	8.113397535360001e-05	0.0011271221565696	9.68373e-05	0.00011888190000000001	9.377462671289999e-09	1.413290614761e-08	0.00016136	0.0	0.0	2.60370496e-08	0.000320096	-3.787300000000006e-05	1.0246144921599996e-07	1.4343641290000048e-09	0.0	0.0	0.0	0.0	0.0
35055.5546875	106.34375	11308.9931640625	1228891914.4483032	22471.79296875	16.580078125	274.8989906311035	504981479.23036194	23032.560546875	40.203125	530498845.3454628	1616.291259765625	1.268499	20.934044	0.08742164499999998	0.0638345505	0.0404329417	-0.08844141609999999	0.085726471	0.0259417662	0.0296665594	0.0184264098	0.0478708879	-0.1287744407	-0.06327754769999999	-0.0546563592	-0.1260708008	-0.0294166504	0.0501404668	0.0108703896	-0.061828578499999995	-0.1303560287	-0.0685430571	0.0018741968	0.2229523225	-0.0663524113	-0.0084005281	0.06791352769999999	-0.0820746945	-0.0686023767	-0.0039670286	0.0136423077	-0.0073817698	0.014111941000000001	-0.0009278184	0.1404092709	0.0316070652	-0.11614653970000001	-0.0189288946	0.021735734500000003	-0.27044634510000004	0.0415310673	-0.07638968	-0.0041335977	0.0655876233	0.058386255	-0.046472569000000005	-0.1201102458	-0.0459094459	-0.048389151	0.1205966423	0.1100231527	0.1308328393	0.1399459502	0.020615812	0.0752139318	0.0732151985	-0.026694544	-0.0039355362	-0.0681743546	-0.018440579	-0.029314253999999998	0.0911978883	0.022863964599999998	-0.0636078925	0.0346461808	-0.0362514241	-0.1202824573	-0.028472462400000002	-0.17260149730000002	0.006817831999999999	-0.0246764029	-0.0444868282	0.0718773534	-0.0509858739	-0.0765338882	0.0350362445	-0.2563216882	-0.0046117206	0.0636665575	0.024952592000000003	-0.035567257000000005	-0.0408703542	-0.047704101500000005	-0.08828983259999999	0.0186368289	0.09130170900000001	0.0050687121	0.0222159466	0.09259701390000001	0.05594884940000002	0.1441427448	-0.0611780822	-0.0780447681	-0.0122756972	-0.0709033891	0.048336245199999996	-0.0573510863	-0.1280060612	-0.0756532958	-0.05542182389999999	-0.11596876630000001	0.0642024843	-0.040119777999999995	-0.3016129693	0.1833525664	-0.057489302	0.0850749728	0.08656555070000001	0.0014161995	-0.0845511243	0.00317081	0.00931179	8.670943300410001e-05	1.00540360561e-05	0.150881	0.028354999999999988	0.022765076161	0.0008040060249999995	0.0121473	0.02115474	0.00014755689729	0.0004475230244676	-0.000370335	-0.0004671723	1.37148012225e-07	2.1824995788729e-07	0.00016136	0.0	0.0	2.60370496e-08	0.000215266	-0.00010482999999999997	4.6339450756e-08	1.0989328899999996e-08	0.0	0.0	0.0	0.0	0.0
34937.60546875	-117.94921875	13912.018203735352	1220636275.8900301	22477.810546875	6.017578125	36.21124649047852	505251966.981205	22969.05859375	-63.501953125	527577652.6831207	4032.4980506896973	1.404353	23.176056	0.08830009999999999	-0.0828800514	-0.0675029108	-0.0579115782	-0.0321920732	-0.0445389566	-0.0401614378	-0.08671874140000001	0.071830525	0.09219952099999999	-0.0566761386	0.07967432070000001	0.0061713	-0.0336740171	-0.0738229906	0.06455444219999999	0.09172698859999999	0.17522167030000002	0.10483286210000001	0.050739209	0.1167500183	-0.09288140269999999	-0.09825173109999999	0.0295866963	-0.13275318460000002	0.0168193946	-0.054602018200000005	-0.0286016521	0.0034715101	0.11003869599999999	0.0686850689	0.0670521322	0.1670495908	-0.0737370383	-0.0054030047	0.063396245	0.0388403381	-0.0133981516	-0.0347340075	0.0166788939	0.1209683443	0.061579354100000004	-0.028518877999999998	-0.2456351414	-0.0591718351	-0.1856386737	-0.0004779447	0.0214947396	0.0774889182	0.1424744411	0.072577271	-0.0444202484	-0.0186497963	0.1121048473	-0.1265411233	-0.0189430828	0.0431982771	0.0263549571	-0.0668237137	0.0881054276	-0.012425173999999999	0.041405013	0.0814651654	0.0554116615	-0.0209401556	0.072870162	-0.028924389100000007	-0.0451253881	-0.099832856	-0.0130772867	0.035188990499999996	-0.0525628488	-0.082721777	-0.047138406900000006	0.2308734614	-0.0221149941	-0.08545728609999999	-0.1546778484	-0.012528579199999999	-0.057337643099999995	-0.0593663739	0.0912683873	0.0951965891	-0.1009343645	-0.1507194023	-0.005625545799999999	-0.15919170189999998	0.0340336376	-0.028173504300000006	-0.2298379741	-0.0255644513	0.0093394188	-0.0496359392	-0.0410829741	-0.0177509719	-0.0677079361	0.0432569633	-0.11401049740000001	0.0269415356	0.0055751089	-0.035187241800000005	-0.12209883769999999	-0.08379541559999999	0.0925930739	0.0845511243	-0.0042478315	-0.0904527076	0.00317081	0.0	0.0	1.00540360561e-05	0.08460110000000001	-0.06627989999999997	0.007157346121210001	0.004393025144009997	0.025279	0.013131700000000001	0.000639027841	0.00017244154488999997	-0.000192565	0.00017777	3.7081279225e-08	3.16021729e-08	0.00016136	0.0	0.0	2.60370496e-08	0.000215266	0.0	4.6339450756e-08	0.0	0.0	0.0	0.0	0.0	0.0
34967.11328125	29.5078125	870.7109985351562	1222699011.22377	22458.412109375	-19.3984375	376.2993774414063	504380274.4745216	22969.4296875	0.37109375	527594700.1690064	0.1377105712890625	1.20232	19.841898	0.03671613	0.0772359848	-0.0830115006	0.0320736852	0.0345013016	0.13132841509999998	0.0150880498	-0.0300425702	-0.0589716429	-0.0805403956	0.0069043086	0.05118632099999999	0.012832078	0.1620599466	0.0245654248	-0.17352984359999998	-0.0797318309	0.179226236	0.1170867906	0.0494444534	0.07459373700000001	-0.015886916100000002	0.0291404767	0.019683976699999998	-0.1047064452	0.0836132404	-0.0398222268	-0.1662297914	0.029333451	0.0352541396	0.024384210400000002	-0.0244654169	-0.0574547354	0.008236596899999999	0.10699049140000001	0.0867510133	-0.088786869	-0.0859765751	0.1495711334	-0.17327003600000002	-0.05606945309999999	0.0100056802	0.09131155839999999	0.0686477286	0.0534081862	-0.011034511	0.0190710252	0.0833430884	0.06423093860000001	-0.09410485140000001	-0.029933774500000006	0.020502353799999998	-0.08818302509999999	-0.08687390730000001	0.06783421190000001	-0.056293894500000004	0.0026406116	0.097776261	0.10762199929999999	0.04873599309999999	0.0573018388	0.0948221251	-0.0148099944	0.057082677400000004	-0.10232597269999999	-0.0263442079	-0.033911477	-0.0143575094	0.17559986100000002	0.1704286791	-0.0705054571	-0.0049947688	-0.08426723779999999	-0.0910799509	0.1431339177	-0.06672591139999999	-0.21758099329999997	-0.05667389110000001	0.0526806938	0.021727677	0.07863108049999999	-0.0642015803	0.08790836810000001	0.17718657219999998	0.025259030499999998	0.042536192800000004	-0.0056919912	0.0775029427	0.0711357854	0.0390112435	0.0278885567	-0.048748148399999996	-0.016829572	0.1012356814	-0.0027236047	0.0002841977	-0.0264492642	0.1414989377	-0.0785886991	0.0844279011	0.0750388387	-0.0500097392	0.0537385229	-0.029577831000000002	0.082490912	-0.0099026625	-0.0959136145	-0.007887619999999998	-0.01105843	0.00012228887406489996	6.221454926439998e-05	0.10191	0.017308899999999988	0.0103856481	0.0002995980192099996	0.016930200000000003	-0.008348799999999997	0.0002866316720400001	6.970246143999994e-05	-0.000192565	0.0	3.7081279225e-08	0.0	0.00016136	0.0	0.0	2.60370496e-08	0.000215266	0.0	4.6339450756e-08	0.0	0.0	0.0	0.0	0.0	0.0
35002.56640625	35.453125	1256.924072265625	1225179655.023941	22490.1484375	31.736328125	1007.194522857666	505806776.7407837	22998.833984375	29.404296875	528946364.6408424	864.6126747131348	1.148215	18.948999	0.046724265	-0.0222887641	0.031380106899999996	-0.09668041990000001	-0.0144762011	-0.0096927812	0.0046074885	-0.026282131	0.064517922	0.016356349699999998	0.033059424	0.0099214482	0.010664984399999999	-0.016891246699999998	0.16602212789999998	-0.10137139210000001	-0.09413728	0.0705866625	0.0274364763	0.1163022894	0.10785961320000001	0.028388637400000007	-0.023105130800000002	-0.230083213	0.055502801399999996	0.0642467783	-0.1181140334	-0.0051714874	0.1611295644	-0.0058464838	-0.19832089890000001	0.0839242967	0.10607149029999999	0.1068311601	-0.030025520400000002	-0.2325023757	-0.046662465599999994	0.07388517809999999	-0.0900445166	0.08432226820000001	-0.028978803199999997	0.1660159003	-0.1698494532	-0.0929491604	-0.158811315	0.09160084140000001	0.053886136900000006	0.022866991	0.030695290899999998	-0.048759753499999996	-0.0033723085	0.018612078	0.0577010251	0.0777789782	0.028369454300000006	-0.0592314653	-0.041929855	-0.0245270099	-0.0172415652	-0.006084833100000001	0.0099831911	0.0434297875	0.1072468074	0.0287926067	0.0311506839	-0.0813434475	-0.044122643200000006	-0.0045022339	0.0973990309	0.2697649286	0.1492534361	0.015455035	0.029934030299999997	0.2587649406	0.0911316333	0.0282970744	0.0435659064	-0.0366604929	0.0268378084	-0.1329526944	0.011884188899999999	0.059912049	0.2106041081	-0.018310468899999998	-0.0969658097	-0.022548020499999998	0.1897665099	-0.09179094230000001	-0.0068023912	-0.0056807533999999995	-0.110601669	-0.0090920646	0.0727676569	-0.1235736427	0.0442883105	0.08285666929999999	0.0509398303	-0.1368801535	0.0480987203	-0.0410785328	-0.046355481799999994	-0.0143949366	0.10203347619999999	-0.06686305969999999	0.0803860294	-0.015536046599999999	-0.1009072399	-0.00758978	0.000297839999999998	8.870866559999881e-08	5.76047604484e-05	0.0893331	-0.012576900000000002	0.00798040275561	0.00015817841361000004	0.025296000000000003	0.008365799999999998	0.0006398876160000001	6.998660964e-05	-0.000566833	-0.00037426800000000003	3.21299649889e-07	1.4007653582399998e-07	2.59535e-05	-0.00013540649999999998	1.8334920242249996e-08	6.735841622499999e-10	0.000215266	0.0	4.6339450756e-08	0.0	0.0	0.0	0.0	0.0	0.0
