csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
30540.140625	68.60546875	932700189.3947754	4706.7103424072275	21916.8515625	29.234375	854.648681640625	480348382.4126587	21695.62890625	36.69921875	1346.8326568603516	470700313.63771063	1.3230670000000002	22.859058	0.06699293	0.1337565508	-0.06965282889999999	0.1037769164	-0.0457686042	0.1050581987	-0.047946004699999996	0.08980572839999999	-0.0431371398	-0.1247281449	-0.0997885663	-0.0815776734	-0.028278499500000002	0.1749706159	0.0322400454	-0.1336074279	0.0763502972	0.0171465951	-0.0549324107	-0.055827410099999995	0.0316974826	0.0540049605	0.0518964142	0.0239145987	0.0070905544999999995	-0.0133504832	0.1459683303	0.2263247917000001	-0.0752765171	-0.0046968556	0.0675642419	0.139221548	0.038739676	0.0010162793	-0.0089848996	-0.1035033681	0.0158738746	-0.08404737970000001	-0.051171541699999996	-0.034767375	0.1690904854	0.10355547679999999	0.0245883431	0.0297158189	-0.0647023825	0.018542722299999998	0.022375091200000002	0.1667760028	-0.0742824192	-0.06830487610000001	0.0886064443	0.102451645	-0.0927510801	0.1061541716	-0.027005979399999998	-0.0993924477	0.18105061149999999	0.0139195046	-0.034059756600000005	-0.1310654118	0.0641814296	-0.034878101	0.0435358496	0.2165207791	-0.0550955134	-0.10505244359999999	-0.0637277706	0.045185717599999994	0.08993029	-0.056967553399999996	0.0571850446	0.0803092226	-0.0564027841	0.005598032199999999	-0.09036233939999999	0.0116399922	-0.0356548449	-0.08718048140000001	-0.041726712400000004	0.0554124517	-0.026969833199999998	0.07561354690000001	0.19426765350000005	-0.0816679645	0.1286260694	0.043908190599999994	-0.0275162929	0.1807449938	0.0164691724	0.0065376322	0.0003729281	0.1187052287	-0.051362493099999997	-0.06302210700000001	-0.049727655700000005	0.06895232650000001	-0.0044075351	-0.0352442848	-0.0481891916	0.1989130017	0.0067787703000000005	-0.012600244299999999	0.24365931670000002	-0.1970960238	0.021674327099999998	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	-0.016086600000000003	2.519999999999606e-05	0.0002587786995600001	6.350399999998014e-10	-0.0107714	-0.047498	0.002256060004	0.00011602305796	-0.0107123	-0.0031109300000000005	9.677885464900003e-06	0.00011475337128999997	-0.0013027000000000002	-0.0002111700000000001	4.459276890000005e-08	1.6970272900000003e-06	0.00015968299999999998	4.3602999999999935e-05	1.9012216089999938e-09	2.5498660488999995e-08	-0.0005864959999999999	-7.240299999999987e-05	3.43977558016e-07	5.242194408999979e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30736.345703125	196.205078125	944722947.1820108	38496.432682037346	21933.78515625	16.93359375	286.74659729003906	481090931.2805328	21717.771484375	22.142578125	490.2937660217285	471661598.24753183	1.296637	22.402424	0.06568152000000001	-0.0926994375	-0.0708832138	0.1350783055	-0.0731119755	-0.09820983900000001	0.22098606839999999	0.024683748	0.036973687400000003	-0.0441246079	0.114070892	-0.13756709539999998	-0.0398865639	0.1765271413	0.1588167587	-0.1095380246	-0.0083618086	-0.0869890063	0.003780557	-0.0555633574	-0.0083268989	-0.069257271	0.0707167554	0.0098555526	-0.037685636099999996	-0.067988515	0.0355098546	-0.0425524124	-0.2225784868	0.0543420388	-0.0713959836	-0.1837713797	0.09589878240000001	0.140130551	0.0813524661	-0.0194054157	0.032236407	-0.0060009558	0.0380427919	0.0681192003	-0.0890950147	-0.0473561959	0.1627890925	-0.0097930405	0.0937472681	-0.0637078529	-0.0778004135	-0.0233076639	-0.021384226800000003	-0.038491983199999996	0.08119135129999999	-0.1058171862	-0.0266653992	0.11977429619999999	-0.0323254254	-0.0670033319	0.07256914219999999	-0.053150473499999996	-0.12433511230000001	0.225425619	0.0385757333	0.0334430113	0.023672044500000003	0.0418335298	-0.1036546924	-0.0743589037	-0.2568808508	0.024408019399999998	0.1248387563	0.0097577674	0.0433018672	-0.0318822602	0.0651341008	-0.0368857993	-0.0162213652	0.0774881748	-0.06657384150000001	0.0504411142	-0.240693215	0.0443851009	-0.1668135275	-0.05357119900000002	-0.12176542800000001	-0.08886557279999999	0.0567865947	0.0159565032	0.029268145899999997	0.0755886399	0.0711076214	-0.0803579612	0.0705778703	0.036212640899999995	0.0356789831	0.1320793328	0.09323127449999999	-0.0765131597	0.0878180453	-0.0440002182	0.0942798957	-0.1742966298	-0.0504282988	-0.0282316977	0.0839864218	-0.0397574355	0.0346187785	-0.028069669900000004	-0.1087695012	0.07823761629999999	-0.00910758	0.0069790200000000024	8.294801345640001e-05	4.870672016040003e-05	0.0240835	0.0348549	0.00121486405401	0.00058001497225	-0.0133195	-0.0026072000000000005	6.797491840000002e-06	0.00017740908025	-0.00135167	-4.8969999999999736e-05	2.398060899999975e-09	1.8270117889e-06	0.0004053180000000001	0.0002456350000000001	6.033655322500002e-08	1.6428268112400006e-07	-0.000456293	0.0001302029999999999	2.0820330184900006e-07	1.6952821208999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30668.232421875	-68.11328125	940540479.8821447	4639.4190826416025	21911.416015625	-22.369140625	500.3784523010254	480110151.80978775	21721.615234375	3.84375	14.7744140625	471828568.39023215	1.555081	26.867638	0.11696719	-0.0113872104	-0.0933630201	-0.1197146372	-0.1169148983	-0.0616919499	0.011062438700000001	0.0010962245	-0.09583338820000001	0.1136016678	-0.09588674289999999	-0.1942246248	-0.011444323700000002	-0.1956423209	-0.012154180300000001	-0.0969915551	-0.0673757379	0.0166451084	0.0191920037	-0.0363553508	0.018095121999999998	-0.23946227260000005	0.09133534900000001	-0.0103800364	-0.16553314660000001	-0.013090120600000001	-0.0006333735	0.0640649684	-0.0835543221	-0.0803987808	0.1638703162	0.0559263615	-0.0251340711	0.1833831494	0.06527968	-0.0191522618	-0.07768171730000001	-0.061828673099999995	-0.0524699997	-0.0384186338	-0.0230466348	0.0553316341	0.041749262200000005	-0.0861128272	-0.0872109599	0.0426835532	0.11786635470000001	-0.0499697825	0.0282440321	0.1881451885	0.048842172999999996	-0.017060988500000002	-0.024255066000000002	0.023001559300000002	0.1592697427	0.11603002009999999	0.0731177544	-0.0895760022	0.0260232123	0.07195599429999999	-0.0346766132	-0.1178561143	0.1609195245	0.0649070345	-0.0762824869	0.1880611103	0.037192607999999995	0.0646974243	-0.0153630625	0.1718258257	-0.1058526719	0.0428242215	0.0659653394	-0.1641685425	-0.026449697999999997	-0.0268565915	-0.08184558089999999	0.150370655	-0.11337565710000001	0.059250199	-0.061745935099999996	-0.0364647937	0.0308548896	-0.0963626206	-0.0804557405	-0.015638426599999998	-0.1706907731	0.0620106548	-0.11684044939999999	-0.0441670303	0.0722597763	0.084330066	-0.1729811774	0.0011684122	-0.011238868899999999	-0.038672100099999995	0.0749248759	-0.0978747622	-0.0625250805	0.078804305	-0.1267596202	-0.0912671701	-0.0169223777	0.20959219899999998	0.07831443519999999	-0.0308179344	-0.10611021970000001	0.0845511243	-0.016111700000000003	-0.0070041200000000026	0.0002595868768900001	4.905769697440004e-05	0.100092	0.0760085	0.005777292072250001	0.010018408464000001	0.00592362	0.01924312	0.0003702976673343999	3.5089273904400004e-05	-0.00121757	0.00013409999999999982	1.798280999999996e-08	1.4824767049000004e-06	0.000302888	-0.00010243000000000003	1.0491904900000007e-08	9.174114054400001e-08	-0.000398594	5.7699000000000025e-05	1.58877176836e-07	3.329174601000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
30588.46875	-79.763671875	935654420.4697266	6362.243350982666	21902.3359375	-9.080078125	82.44781875610352	479712319.519104	21693.81640625	-27.798828125	772.774845123291	470621670.26808167	1.196284	20.668587	0.094293184	0.04533216	0.0290889062	-0.051651547199999995	0.0425866451	0.047026434299999996	0.0172297594	0.0276159183	0.0836736325	0.0738619554	-0.0832942844	0.032055779300000004	0.18100800890000002	-0.0401940012	0.0844394958	-0.1273210774	-0.0542788207	0.020724536499999998	-0.059768769299999996	-0.060578415999999996	-0.1654170593	-0.11044623619999999	0.0463547847	-0.0059004324	0.1100599592	-0.018345904099999998	-0.0728021889	0.0602572596	0.056166145599999995	0.0673301474	-0.1074741842	0.023057498399999998	-0.0307770087	-0.1573355083	0.0554415162	0.0011078752	-0.0872029398	-0.0686086048	0.0725964584	0.016233325	-0.11175701130000001	0.0605839775	0.2181497325	0.0526291956	-0.032509925499999995	-0.11418577619999999	0.0306826254	0.0718538114	0.0950307174	0.1522707935	-0.0135620464	0.054274189699999996	-0.0255672049	-0.0391411339	-0.0727618238	0.0017248218	-0.1116878823	0.058106331	-0.043182427999999995	-0.0018772447	-0.0600419568	0.054822693799999996	0.0583683505	0.040488116	0.10520008130000001	0.19054592609999998	-0.0821703044	0.0435378355	0.12035684	-0.0698376043	0.0191806918	-0.0021436579999999997	0.038467193	-0.1012519265	-0.1768370752	-0.11081306490000001	0.0527117796	-0.0166751854	0.1471442667	-0.0286290963	-0.045215144299999996	0.0428154834	-0.0280059735	0.09802849640000001	0.0973032616	-0.0379423308	0.06822521599999999	0.0234119267	0.0362709422	0.0374924295	0.1738442968	-0.11342047779999999	-0.0764654375	0.067938079	-0.0385634985	-0.0712868983	0.0389116298	-0.0667164196	0.0099368987	-0.0687077222	0.0317769255	-0.0794190818	-0.1370373012	-0.1160487734	-0.029177276000000002	-0.0335495105	-0.1032211271	0.0904527076	-0.0160954	1.6300000000003808e-05	0.00025906190116	2.6569000000012427e-10	0.032362	-0.06773	0.0045873529	0.001047299044	0.000837336	-0.005086284	2.5870284928656e-05	7.011315768960001e-07	-0.00110542	0.0001121500000000001	1.2577622500000022e-08	1.2219533763999998e-06	0.000260485	-4.2403e-05	1.7980144089999995e-09	6.785243522500003e-08	-0.000123935	0.000274659	1.5359884225e-08	7.543756628100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30462.58984375	-125.87890625	927969379.9885406	15845.499038696289	21904.748046875	2.412109375	5.8182716369628915	479817986.9970741	21645.87890625	-47.9375	2298.00390625	468544073.6240387	1.383447	23.902256	0.05533347400000002	0.0774307159	0.030157808300000002	0.148309629	0.0206840082	0.0940895233	0.077425187	-0.0575481755	0.0200677384	-0.0791439545	-0.0843358303	0.0299878873	-0.024409205	-0.0968877894	-0.10471541699999999	-0.0519029478	-0.055623209400000005	0.0714764301	0.1060421542	-0.11042896869999999	-0.10055324189999999	0.0708700761	-0.015376323400000001	0.1514352608	-0.1271791609	-0.042325961100000004	0.0238870078	0.1371794159	-0.0450680817	0.054988493	-0.0624082972	-0.0150142385	0.0906678287	-0.0059502997999999994	0.0785117455	-0.028855777200000002	0.0752166484	-0.054092831900000006	-0.11247702359999999	0.0314456685	-0.1256314121	0.0418540731	0.0611697433	0.03287216	0.1158956898	-0.0429982358	-0.031114642799999998	0.10591726720000001	0.0717979005	-0.0960475128	-0.0701203289	0.0945257298	0.0493774908	0.0351181508	-0.0229803371	-0.1345493201	-0.0186934635	-0.1265566216	-0.1103606047	-0.0319439206	-0.0791936102	-0.07589650719999999	-0.0744370163	0.0550418354	0.0412229139	0.0837677204	0.115565705	-0.0178206968	0.0182949726	0.038108480099999995	-0.0186296411	-0.1774569732	-0.119622631	0.0517278854	-0.1074154885	0.11266246740000001	-0.10168810910000001	0.0995105401	-0.0071506313	-0.0151012747	-0.0848794302	0.0838318849	0.039588155699999995	-0.0578871525	0.1363758157	-0.0163491267	0.0378961598	0.0233679816	0.038202879700000004	-0.08752222609999999	0.0415989539	0.0768557626	0.0107113537	0.1340949147	0.0328967685	-0.1304577444	0.0527112477	0.1245117553	0.0201500323	0.047868931399999995	0.0942456116	-0.0730545548	-0.03739275	-0.1357189548	0.0017015134	-0.036262919	-0.10010848060000001	0.0959136145	-0.00554939	0.010546009999999998	3.07957293721e-05	0.00011121832692009995	0.054041699999999984	0.02167969999999999	0.0004700093920899995	0.002920505338889999	0.011501	0.010663664000000002	0.00011371372990489605	0.00013227300100000002	-0.0012210700000000005	-0.00011565000000000056	1.337492250000013e-08	1.4910119449000014e-06	0.000127253	-0.00013323200000000006	1.7750765824000006e-08	1.6193326009e-08	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30848.474609375	385.884765625	951628385.7252539	148907.05234146118	21895.146484375	-9.6015625	92.19000244140624	479397439.57223886	21654.62890625	8.75	76.5625	468922953.06739813	1.372946	23.720835	0.07142639999999999	-0.1434193697	-0.09557842359999999	0.1110139875	-0.0631769919	-0.0918471353	0.0020435567	-0.09612394380000001	-0.1397762055	-0.0702087409	-0.0345983659	0.1270284565	0.08054513049999999	0.1392499967	0.1000352593	0.029143390699999997	-0.09992033730000001	-0.035201904900000004	0.052036297	-0.0667786888	0.0448612762	-0.034473781099999996	-0.0797030275	0.045247304599999996	-0.0393269655	-0.0707072005	0.0654542162	-0.14428207880000002	-0.0936330305	0.06263516549999999	-0.0675409602	0.022493428700000002	-0.11111831429999999	-0.0476335339	0.0145296708	0.1453150466	-0.0601528306	0.024813856800000002	-0.0903102202	-0.11347172890000001	-0.0063835023	0.0440095869	-0.013222238300000001	0.0995290192	0.0716814093	-0.0974026451	0.16867222989999994	0.048737322199999995	-0.014138493600000001	-0.06568319780000001	0.0969292817	-0.1432483504	0.027050711600000003	0.1429310912	0.0646774911	-0.0836350844	-0.0774627303	-0.0301179792	0.06018550900000001	0.0238004184	0.0475412887	-0.1739738716	-0.0568136068	-0.0487939854	0.081582158	-0.0961395785	-0.1388760135	-0.08911103220000001	0.1532075866	0.0748317062	-0.1206986767	-0.0693892732	-0.0677248423	-0.016150889499999998	0.0856395975	-0.0473360917	0.0584959225	-0.10578997220000001	-0.0651267347	-0.0792924214	-0.014667971399999999	0.010395533299999999	-0.108168079	0.066159967	0.0084733425	0.0071638994	0.0646126589	-0.1192924706	-0.0532700105	-0.07850085650000001	-0.028466066	-0.260337145	-0.0680597238	-0.0912226931	-0.1224936108	-0.012257100600000001	0.112936885	-0.0310846657	-0.051879641100000005	0.0864195989	0.1919425696	-0.1101011065	0.037973810499999996	0.0891048835	-0.015237501499999999	-0.0389566904	-0.09677902140000001	0.1009072399	-0.00692193	-0.0013725399999999994	4.79131149249e-05	1.8838660515999984e-06	-0.00154021	-0.055581909999999984	0.003089348719248099	2.3722468441e-06	0.011465800000000002	-3.519999999999912e-05	1.239039999999938e-09	0.00013146456964000005	-0.00123174	-1.0669999999999517e-05	1.1384889999998968e-10	1.5171834276000004e-06	0.0004053180000000001	0.0002780650000000001	7.732014422500005e-08	1.6428268112400006e-07	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30634.677734375	-213.796875	938483479.8890114	45709.103759765625	21862.81640625	-32.330078125	1045.2339515686037	477982741.21339417	21674.505859375	19.876953125	395.09326553344727	469784204.24808115	1.6410080000000002	28.35223	0.06832848	0.0339017186	-0.014383556100000004	-0.09954440140000001	-0.1794963659	-0.0657764062	-0.06394839	0.09233667599999999	-0.009654026500000001	0.0640595937	0.08565961970000001	0.021806257599999997	-0.0507317156	0.015094384399999999	0.046089566500000005	0.1907905355	-0.0601176579	0.050987323	0.0057692757	0.055820188300000004	0.0355681379	0.1114401711	0.0292089541	-0.0443539663	-0.012754638	-0.1727380675	0.048542344800000005	-0.0166717917	0.058131207000000004	-0.015739558100000002	-0.06439601589999999	0.0250947631	0.08803005050000001	-0.11813427439999999	-0.09465802220000001	0.12176981960000001	-0.12407335480000001	-0.0265228965	-0.1244216749	0.20139662460000002	0.024792492000000003	-0.1550033955	0.0795198288	-0.0353046009	-0.0303237081	0.1475847147	-0.08597828980000001	0.0084572215	-0.0742711118	-0.018654634099999998	-0.0290153668	-0.0113806129	-0.13813826710000002	0.0030105488	0.1111507529	0.0347134479	-0.0783777938	-0.1160712032	0.0972972175	0.0333298275	0.072543525	0.0731419854	0.0208632463	-0.08802241150000001	-0.0216318089	-0.12566839189999998	-0.0345146267	-0.0317242092	-0.0369386379	-0.08746147929999999	-0.10950527630000001	-0.0706939636	-0.0385193326	0.0518221901	0.023596326400000003	0.0236829029	-0.0638976322	-0.057978490099999995	0.0104369861	-0.1467910242	0.0675593441	-0.050364783600000004	0.0814757055	0.0535939169	0.0216890969	0.0884468935	0.1899497006	0.038407684	0.1272242282	-0.0587076149	0.0923989858	0.0198258244	0.2053372635	0.0300750779	-0.22380232949999998	-0.0061724526	-0.08484531599999999	0.1308116354	-0.0179691971	-0.027182455699999997	-0.1351671398	0.010223700799999999	0.11443434529999999	-0.025316128700000003	0.0528055461	-0.041629366099999995	-0.0932399603	0.10540925529999999	-0.0160856	-0.00916367	0.0002587465273599999	8.397284786889998e-05	0.0430017	0.04454191	0.0019839817464481	0.00184914620289	0.0114728	6.999999999998328e-06	4.899999999997658e-11	0.00013162513984	-0.00107709	0.0001546500000000001	2.3916622500000032e-08	1.1601228681e-06	0.00026765	-0.00013766800000000008	1.895247822400002e-08	7.163652249999997e-08	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
30649.134765625	14.45703125	939369461.881443	209.00575256347656	21879.685546875	16.869140625	284.5679054260254	478720639.6301308	21681.783203125	7.27734375	52.95973205566406	470099722.8673134	1.125824	19.451221	0.07647310999999997	0.0330725213	-0.0322746085	-0.042355890800000004	0.0643244335	0.0057152539	-0.0501865906	0.0504645059	0.1298668117	0.0666691537	0.1645119605	-0.0128582397	0.048426099199999996	0.1307895858	-0.13242624109999998	0.054875653600000004	0.1283332576	0.1188111032	0.14066454539999998	0.10100799939999999	-0.012005253899999999	-0.0118036797	0.10386278880000001	0.055524223600000006	0.0430592944	0.0386490233	0.0414537573	0.034392824700000005	0.0953012406	-0.006376176	-0.08293221469999999	0.07215308299999999	-0.0086153382	0.0658391245	0.1152802459	0.1661492909	-0.0799349467	0.043792686399999996	-0.0238059973	-0.0621521291	0.11319902720000001	0.0391215381	-0.0057360109	-0.0550080363	0.0058949172	-0.0312635173	0.1589292259	-0.1737004796	-0.0513793233	0.0359374456	-0.0165189597	0.0194936983	-0.06282886160000001	0.0293688169	-0.1149611978	0.0448749464	-0.0266717256	-0.0615316833	0.0275358788	-0.016624657	0.0222897606	0.2286514118	0.06876363740000001	-0.1045624676	-0.0419478439	-0.0783847391	0.1261764907	-0.1139609798	-0.026772114399999998	-0.15754431259999999	-0.0044182284999999995	-0.0075315094	0.0706364762	-0.0402044307	0.0412574209	0.0412027986	0.021827113199999998	0.0591501962	0.1284437363	0.0919902056	-0.024630082999999997	0.1231371778	-0.072942649	-0.1070676172	0.050173306200000004	0.10378575849999999	-0.049912701600000005	-0.002031921	-0.0310608456	0.005341905	-0.0328284673	-0.1374059005	-0.014573075800000003	-0.0872280885	-0.19216217510000005	-0.11321318949999999	0.08166460099999999	-0.1618366865	-0.0666329413	0.12185214009999999	0.0777590208	0.1895728785	0.060260533899999996	0.048894062099999996	0.13676790390000002	-0.0442794988	-0.0894989623	0.1093977275	-0.01609	-4.400000000001625e-06	0.0002588881	1.9360000000014303e-11	0.00588269	-0.03711901	0.0013778209033800993	3.4606041636100004e-05	-0.0192786	-0.0307514	0.00094564860196	0.0003716644179599999	-0.00111495	-3.786000000000002e-05	1.4333796000000014e-09	1.2431135025e-06	0.000310457	4.280700000000001e-05	1.832439249000001e-09	9.6383548849e-08	-0.000215234	-9.1299e-05	4.632567475600001e-08	8.335507401000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30560.328125	-88.806640625	933933655.107666	7886.6194190979	21866.947265625	-12.73828125	162.26380920410156	478163382.7176247	21684.037109375	2.25390625	5.080093383789063	470197465.36075217	1.279539	22.107008	0.05487201	0.0572429	-0.070037773	-0.0274135577	0.1791492755	0.0708314435	-0.12109572980000001	-0.055239118499999997	0.0455981358	-0.0254933169	0.0667487673	0.0478287189	0.086699499	0.0824711511	0.1354461964	-0.022726503999999998	-0.0058384814000000005	0.0269713857	-0.027069329500000003	0.2288482035	0.0458029745	-0.1544992727	-0.0347401905	-0.1012396191	-0.10457503380000001	0.1910669008	-0.0576575915	0.055085690199999995	0.0119326907	0.0195621358	0.10157427449999999	0.0197099583	-0.1151889619	0.1233719766	-0.11091663310000001	0.0516282697	0.0497521493	0.039571156499999996	0.043358634400000005	0.0036218245000000002	0.0302275304	0.0363647051	0.0097497622	-0.0756730205	0.09938264710000001	0.10701583939999999	-0.0626864513	0.1247722705	0.047764872400000005	0.1289251537	0.1394406508	0.0663359358	0.073658305	0.04786620849999999	-0.1261516647	0.1215661833	-0.0032176241999999997	0.054324772300000004	0.047078142999999996	-0.1248046712	0.0047878234	0.0931850649	-0.04320144730000002	-0.0339482577	0.0561859649	-0.0025115032	-0.036465360499999995	0.0041277758000000005	0.0555732353	-0.083144612	-0.08641577119999999	0.056601724900000004	0.0964049293	-0.16314092060000002	0.14483932060000002	-0.07723302209999999	0.2268274283	0.0026245463	-0.0557006919	0.2149245704	0.0624903523	-0.0194597271	0.0434493762	0.0480031641	-0.0017056517	0.013952559299999999	-0.1055032739	-0.0528763392	0.0081861665	-0.2055765554	-0.045364042199999996	0.036574999	-0.008632213599999999	-0.0488906976	0.0014571374	-0.0362636248	-0.1225841482	-0.022351066699999998	0.0941230502	0.054325528600000006	-0.0970258506	-0.1240778023	-0.07404582330000001	-0.0041499360999999995	-0.0749134497	-0.0469056533	-0.08556412949999999	0.11285322490000001	-0.00818398	0.00790602	6.69775286404e-05	6.25051522404e-05	-0.0127516	-0.01863429	0.00034723676380410005	0.00016260330256000002	-0.0293395	-0.0100609	0.00010122170881000002	0.0008608062602499997	-0.00119643	-8.14800000000001e-05	6.638990400000015e-09	1.4314447449e-06	0.0004053180000000001	9.486100000000008e-05	8.998609321000013e-09	1.6428268112400006e-07	-0.000404309	-0.000189075	1.6346576748099999e-07	3.574935562499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30370.111328125	-190.216796875	922343662.0827065	36182.42981338502	21893.306640625	26.359375	694.816650390625	479316875.66043466	21670.412109375	-13.625	185.640625	469606760.9901466	1.356905	23.44368	0.04777972	0.195264215	-0.019378961	-0.0590692638	-0.0713465826	0.19595742010000008	0.0080976968	0.1130387227	-0.08633765619999999	0.0738444558	0.0379040599	-0.0317538728	-0.1971072973	0.0417557484	0.0994641873	0.038030964900000006	0.033302026299999996	0.0081295301	-0.12024784529999999	0.0315395811	-0.0435737721	-0.18429719519999999	-0.014746442299999999	-0.035884430099999996	0.0013435381	0.030375404900000007	0.022070326600000002	-0.0455288816	0.0620675316	-0.0243763371	-0.0114219293	0.0478370493	-0.07549667610000001	0.0205245897	-0.0988503014	0.09152326890000001	0.0449023264	0.0594308022	-0.0328153863	-0.0881417917	0.0098740851	0.057599010199999995	-0.0794909042	-0.037919447099999996	-0.1438619355	0.0235310777	-0.1206105559	0.0631190039	-0.021209082200000003	-0.1156332334	-0.004130528	0.2019591422	0.0036282714000000003	-0.06752387879999999	0.1335886061	0.0790189304	0.1300278396	0.0732609529	-0.1325276401	-0.1352763004	0.1410859441	0.0274476939	0.0744560909	0.0140288295	-0.017104784799999998	-0.1080485625	-0.0473799432	0.1249842498	-0.18197819899999998	0.0183180444	-0.0061833212	0.0697887802	0.023754574	-0.1566571325	-0.08628016880000001	-0.0734345495	0.0215570616	-0.0813489232	-0.0145302312	0.0995518667	-0.0489355303	-0.0094746762	-0.0406025308	-0.0054775399	-0.0806485039	0.026267542	0.010176214	-0.1254227382	-0.0878396582	0.010767870700000001	-0.1098368375	0.042400859299999996	-0.1244053253	0.0170288217	-0.14591209630000002	0.1451112524	-0.0104539223	0.0892169301	-0.12888089960000002	-0.0785625083	-0.0656172594	0.0100180318	-0.09075469359999999	0.0798566366	-0.0208361677	-0.049506407599999996	-0.0814439838	0.11575891279999999	-0.00516673	0.0030172500000000013	2.66950988929e-05	9.103797562500004e-06	-0.0127656	-1.4000000000000125e-05	1.9600000000000343e-10	0.00016296054336	-0.007283979999999998	0.02205552	0.0004864459624704	5.305636464039997e-05	-0.00111668	7.974999999999996e-05	6.360062499999994e-09	1.2469742224000005e-06	0.000265989	-0.00013932900000000005	1.9412570241000013e-08	7.075014812100001e-08	-0.000639089	-0.00023478000000000005	4.0843474992100003e-07	5.512164840000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
