csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
29316.62890625	8.04296875	859464730.4267732	64.68934631347656	19950.322265625	-43.8203125	398015358.50229263	1920.219787597656	20398.3828125	-27.927734375	416094021.36529535	779.9583473205566	1.7247259999999998	32.236137	0.07320875	0.0734328829	0.042284413300000004	0.0756276056	0.08243873980000001	0.0366290162	-0.0732215146	0.0544853228	-0.05837536400000001	-0.17729914989999998	0.0141267368	-0.0784949556	0.0498924846	-0.1596082846	-0.1743810184	-0.0247072574	-0.0039940255	0.0790468694	-0.1440664534	-0.0830239243	-0.0178807229	0.0777731715	0.1254835701	0.0906550933	-0.0201214798	-0.008221574399999999	-0.030166281800000007	0.0066132464	-0.0995311524	-0.0340723264	0.08423557470000001	-0.07602936769999999	0.0219942196	-0.0435803226	-0.0220957317	-0.0716239453	0.0961331864	-0.09250518220000001	0.06732206639999999	0.0707267447	0.047626876900000004	0.0524498496	-0.012741146799999999	-0.0079560402	-0.030224686400000002	0.0294008277	0.1185020557	0.09450174869999999	-0.0055222902	0.11093751119999999	-0.0318959948	-0.0203882474	-0.045724720999999996	0.0258942136	0.11023216	0.1199265103	-0.0861826257	0.0749065491	-0.1472590532	0.0389806522	-0.027262292999999996	0.1299117567	-0.0205186768	-0.043375018499999994	-0.1374062698	-0.0473548986	0.0740856354	0.061993973	0.0026421953	-0.0020977629000000003	-0.0943072475	0.0183055898	0.0090260401	0.1144243471	-0.0293504242	-0.0930119133	0.028038931200000002	-0.08860167570000001	-0.1191524777	-0.0076919055	0.0919651227	-0.0364896116	-0.0769583018	0.0070389274	-0.0759028638	0.010188773100000001	0.1621247596	-0.06599591190000001	-0.023974409300000003	-0.10622214029999999	0.0180342398	-0.0675285008	0.1105120944	-0.020030408700000002	-0.073600232	-0.037687119500000005	0.10396461130000001	0.0558879609	-0.0084904876	-0.0214859	-0.005597700000000001	3.1334245290000004e-05	0.0004616438988100001	-0.0231519	0.027162500000000003	0.0007378014062500003	0.00053601047361	0.0519168	0.0156607	0.00269535412224	0.00024525752449	0.000186758	-0.000441168	1.94629204224e-07	3.4878550564000004e-08	-0.000444749	-1.977200000000004e-05	3.909319840000016e-10	1.97801673001e-07	0.000211312	-3.481699999999997e-05	1.2122234889999982e-09	4.4652761344000014e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29253.7265625	-62.90234375	855780517.7935182	3956.704849243164	19959.236328125	8.9140625	398371114.80194473	79.46051025390625	20359.41796875	-38.96484375	414505900.0262604	1518.259048461914	1.138996	21.288498	0.109204565	0.1274858185	0.1418697625	-0.004639685300000001	0.1380865252	-0.0117687832	-0.130248903	-0.022481745600000002	-0.045936880199999995	-0.1723372903	-0.0748738224	-0.06101703820000001	-0.1733404721	-0.10632819619999999	0.06919962519999999	-0.0111373027	-0.0951956005	0.0568357251	0.046514769299999995	0.07453178	0.0008995819	-0.0147915887	0.0575122428	0.0748586659	-0.0736140076	-0.0695339041	-0.048582830599999995	0.0551276483	-0.1041097894	0.0817373916	-0.027435681899999998	-0.1682792772	0.04392971019999999	0.1476203181	-0.00082666	0.014964151799999999	0.031274405299999995	-0.0350098207	0.032761605	-0.061794285	-0.0430400689	-0.0637942965	-0.042330384000000006	0.1398348607	-0.0644988896	0.0038359134999999996	0.22555096170000002	0.11830162179999999	0.12260177720000001	0.11752881289999999	-0.0795171977	0.0592913333	0.0303673208	-0.0087692964	0.1635333383	0.1132946024	0.0147984121	0.0861686447	-0.05788509190000001	-0.0422918318	-0.0329598146	0.1938854604	0.0468211843	0.0828158807	0.0982927745	-0.0636377144	0.037117708900000004	0.029402233599999997	0.0347815452	0.0277673559	0.049251219299999996	-0.039397488599999995	-0.2411220598	-0.2067112082	-0.0108108981	-0.084261635	0.12758544859999998	0.1260129539	0.0684694423	-0.013565058	-0.0693154814	-0.051713942199999995	0.0661872768	0.0314477691	0.0193553156	-0.0192860951	-0.0011823886	-0.018043360300000002	0.0170815197	-0.0243694096	0.08406657029999999	0.1235275259	-0.0726890344	0.122327337	0.1166679733	0.0961143706	0.1024636685	0.05079681900000002	-0.0169396104	-0.0281768	-0.006690899999999996	4.4768142809999946e-05	0.0007939320582399999	-0.00851151	0.01464039	0.0002143410193521	7.24458024801e-05	0.045362900000000005	-0.006553899999999994	0.0020577926964100005	4.2953605209999934e-05	0.0008966569999999998	0.000709899	5.039565902009999e-07	8.039937756489998e-07	9.70635e-05	0.0005418125000000001	2.935607851562501e-07	9.421323032250003e-09	0.0005859880000000001	0.0003746760000000001	1.4038210497600004e-07	3.433819361440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29385.396484375	131.669921875	863501526.5439186	17336.968326568604	19970.2734375	11.037109375	398811821.16851807	121.81778335571288	20457.748046875	98.330078125	418519455.1494179	9668.804264068604	1.0877500000000002	20.330677	0.08779795499999997	0.17745067969999995	0.0408128896	-0.1131226177	0.1693332527	0.0506125953	-0.1101321046	-0.09888395779999999	0.0932253282	-0.1471225608	-0.09554323470000001	-0.1225266944	-0.1310236408	0.041262617200000004	0.0693016733	-0.0322067849	-0.021307296400000002	0.0297353055	0.0381333638	-0.19098998179999999	0.0830508067	-0.13057204949999998	0.0506216057	-0.0088184749	0.0196510197	-0.046602342000000005	0.0414736903	-0.0364347358	-0.1232820555	-0.0240743842	0.0836049478	0.0250875959	0.045350455	0.0529447636	-0.0682077918	-0.09752558130000001	-0.0699868582	0.0057174999	-0.18590199370000002	-0.0491305813	0.0104407927	-0.029022862000000007	0.1261583529	-0.0039231592999999995	0.0384809452	-0.0683489838	-0.08004718059999999	0.1633353438	0.0959672649	-0.0473627093	-0.0786888129	0.0664598966	0.14583186869999998	0.065143208	0.2138357897	0.0655442469	-0.0394635165	0.07951752599999999	-0.0227220846	0.0822872516	0.0735480146	0.0358942882	-0.10552232630000001	-0.0288878234	0.1397694659	0.0733603618	-0.0253365038	-0.043257401200000004	0.0621740536	0.0034339009000000005	0.12940322740000001	-0.1167654209	-0.0972435655	0.051805575300000004	-0.1269302979	0.0877983625	0.05796980030000001	-0.027447749700000003	-0.07465673240000001	-0.0334081288	-0.0400300195	-0.0024088811	0.0598953423	0.0244308359	0.0488804788	0.064184321	0.07894225	0.025536464300000002	0.10576182880000001	-0.0853903853	0.0796129979	0.0273817841	0.0215070021	-0.13280777300000002	-0.044819646399999996	-0.0657120993	0.1009072399	0.0455956625	-0.025306205099999996	-0.032958499999999995	-0.004781699999999996	2.286465488999997e-05	0.0010862627222499996	-0.0526885	-0.04417699	0.0019516064454601	0.00277607803225	0.0325669	-0.012796000000000002	0.0010606029756100002	0.00016373761600000004	0.000533896	-0.000362761	1.3159554312099992e-07	2.8504493881599997e-07	-6.10408e-05	-0.0001581043	2.499696967849e-08	3.72597926464e-09	0.0005859880000000001	0.0	0.0	3.433819361440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29611.537109375	226.140625	876843129.9798927	51139.58227539063	20033.396484375	63.123046875	401336974.7001686	3984.5190467834473	20486.96484375	29.216796875	419715728.50904846	853.6212196350098	1.089357	20.360708	0.10439648	0.0176692972	0.0009785061	-0.1310333534	0.0903601081	-0.07647584269999999	0.06322792690000001	-0.08373229780000001	0.072068781	-0.08856417039999999	-0.20300115629999999	-0.1319621739	0.0107254236	0.08904548400000001	0.1461800793	-0.046689813	-0.1251584638	0.0535957543	0.1370008816	-0.0672269674	-0.0476729782	-0.1292306175	-0.0473703551	-0.1333686808	-0.07004739559999999	-0.0359514736	0.0501779554	-0.0406526376	0.2447627087	-0.0328674535	-0.1320373557	-0.14778340439999998	0.0833542177	-0.1099995868	-0.039306077099999996	-0.037377384900000005	0.1598318204	-0.0231353395	-0.0547928542	-0.080481097	-0.08125656070000001	0.0100313165	0.0741401939	-0.1628508746	0.0199552065	-0.0650345849	0.0027831579	0.0047172102	0.0419604927	-0.10483477029999999	-0.034907264	0.2671826473	0.0056657026	-0.09267947359999999	0.11589798890000001	-0.0515404557	-0.0303883835	-0.0246294709	-0.0180724927	0.019489441200000002	-0.0888807999	-0.016356358799999998	-0.1009378664	0.1075058545	0.26063307620000004	-0.019512029099999998	0.0332928848	-0.147530023	0.055523755300000005	0.0711375302	0.0253650752	0.1051518977	0.0864299988	-0.11140344	0.0364903512	0.0503817384	-0.2079175377	0.05647868530000001	-0.0636136198	-0.0260110078	0.0738750561	-0.00600573	0.1362976351	0.026266013900000003	0.0515869734	0.1782159052	0.1298183993	0.0101494686	0.070136306	0.19341294609999998	-0.12300386599999999	-0.061007369299999996	0.0337976046	-0.0362076946	-0.0071318758	0.11776118070000001	0.0992961682	0.040295756	-0.0335495105	-0.025562900000000003	0.007395599999999992	5.469489935999988e-05	0.0006534618564100001	-0.017536799999999998	0.0351517	0.0012356420128900002	0.00030753935423999987	0.06397459999999999	0.03140769999999999	0.004092749445159999	0.0009864436192899993	0.000288045	-0.00024585099999999995	6.044271420099998e-08	8.296992202500001e-08	-1.08972e-05	5.01436e-05	2.51438062096e-09	1.1874896783999998e-10	0.000273153	-0.00031283500000000013	9.786573722500003e-08	7.4612561409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29553.419921875	-58.1171875	873404629.0786781	3377.6074829101562	20028.6875	-4.708984375	401148322.97265625	22.17453384399414	20505.353515625	18.388671875	420469522.80075455	338.143253326416	1.226289	22.920055	0.0521817	0.0396103645	-0.019496146399999997	-0.0770807382	0.0765802112	0.0315304128	0.12453444539999999	-0.1433719829	0.0906672016	-0.0723773041	-0.12265910630000001	0.1024965108	-0.034764035299999996	-0.0406313524	-0.04236335	-0.0760200723	0.0278489888	-0.1114866634	0.1111236019	0.1641671271	-0.09726378179999999	-0.0613164215	0.0204993298	-0.2004578925	0.01030633	-0.043662884699999994	0.0996049863	-0.0873597423	0.0704926367	-0.0908831434	-0.1606898965	-0.032978598399999996	0.022694918900000003	0.0278717396	0.05967861190000001	-0.011345698500000001	-0.0397389975	-0.1123710472	0.106719645	0.0389589564	-0.0469771157	-0.0855761477	-0.0372735519	-0.1676302711	-0.0478134262	-0.058598965499999996	0.0217840344	0.0352812975	0.006931666600000001	-0.049909034299999995	-0.048240801500000006	0.18384781760000002	0.0345392244	-0.007116900799999998	0.1091411608	-0.1979593197	-0.0760268818	0.0334260209	-0.1053971601	-0.0207013645	0.0632168293	0.0076068135	-0.0596684739	-0.022317069199999998	0.0094699634	-0.015438276599999997	-0.15458366029999998	0.0044286872	0.0555246689	-0.0077726696	0.1738578398	0.0170101381	0.0279689815	-0.0700826147	0.046068841900000004	0.1105769794	-0.0659161074	0.043607725	0.1065109647	-0.024979203	0.0799013785	-0.1192521665	0.0842733865	0.06541883150000001	0.0029379221999999996	-0.138095017	0.0133245506	0.1228076669	-0.1891789875	-0.0444553801	-0.17837799829999998	0.0660546175	0.0235609443	-0.09440751970000001	-0.0803840805	-0.0388882059	0.0976313259	0.0349085778	-0.041629366099999995	-0.0320082	-0.0064452999999999976	4.154189208999997e-05	0.00102452486724	-0.0174854	5.139999999999659e-05	2.641959999999649e-09	0.00030573921316000004	0.05194490000000001	-0.012029699999999985	0.002698272636010001	0.0001447136820899996	0.000851745	0.0005637000000000001	3.1775769e-07	7.25469545025e-07	-1.08972e-05	0.0	0.0	1.1874896783999998e-10	0.000163747	-0.000109406	1.1969672835999998e-08	2.6813080009000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29584.185546875	30.765625	875224034.4719276	946.523681640625	19994.87109375	-33.81640625	399794870.0556793	1143.549331665039	20510.46484375	5.111328125	420679168.1067047	26.125675201416016	1.1383370000000002	21.276186	0.11245727	0.015167896100000001	-0.014413929499999999	-0.0180802618	0.012295028400000001	0.0006120657	0.0530457237	-0.0232031075	0.0645480811	-0.056494508099999986	-0.0713935458	-0.0488443219	0.19260412829999998	-0.1845440561	-0.058738091799999996	-0.03399552	-0.0707841837	-0.0244560041	0.0537222346	0.140728357	0.1012664026	-0.0669652851	0.0419901518	-0.23486265050000002	-0.0615515704	0.020981432	0.024490195299999996	0.09884393150000001	-0.0935011555	0.1855987747	0.0128850509	0.0296988631	0.0046916483	0.0780863117	-0.1283843832	-0.1851746677	-0.0425752139	-0.0202997969	0.135575704	0.0728368571	0.0256540089	-0.162447492	-0.08512788369999999	-0.0203699182	-0.09325062419999999	-0.1156890394	0.0600837697	0.0068884396999999995	-0.0080020688	-0.050947484	0.0718894288	0.1206691049	-0.0709353767	-0.0114021095	0.0079635633	-0.0501011029	-0.0878632919	0.053243246900000006	-0.049616887900000003	0.1762502394	0.0025707382	-0.0009902512	-0.0390439122	0.1765444807	-0.10556422720000001	-0.14732588630000001	-0.0292979116	0.10830259939999999	0.0292367424	-0.10086168429999999	-0.0814583126	-0.0019323982000000002	-0.0706775955	-0.118090345	0.0578805996	0.1389245085	0.08989210710000001	-0.189759475	0.058515853099999994	-0.12459218	-0.0877756916	-0.045512534699999996	0.1500692301	0.0725690537	-0.0410770402	0.0127518757	-0.0015759591	0.1109337173	0.10097055099999999	0.11122304699999999	-0.1020840027	0.0437106748	0.0137226101	-0.0376259492	-0.0974598042	0.05726541280000001	0.0959136145	0.0294457954	-0.049506407599999996	-0.0320082	0.0	0.0	0.00102452486724	0.017272700000000002	0.03475809999999999	0.0012081255156099998	0.0002983461652900001	0.0880356	0.0360907	0.007750266867360002	0.0013025386264899994	1.95756e-05	-0.0008321694	6.925059102963601e-07	3.8320411535999997e-10	-1.08972e-05	0.0	0.0	1.1874896783999998e-10	0.000163747	0.0	0.0	2.6813080009000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29478.734375	-105.451171875	868995780.3518066	11119.949649810791	20035.466796875	40.595703125	401419929.76868063	1648.0111122131348	20473.4765625	-36.98828125	419163242.5552368	1368.1329498291016	1.2936219999999998	24.178537	0.2180683850000001	0.0125833266	0.0390626957	0.0332087085	0.0130424615	-0.0673563547	0.0722133213	0.0386014273	-0.0347830197	-0.0177575619	0.0277897665	0.1804033432	0.0390296623	-0.1161286885	-0.027669403500000002	-0.0456161202	0.07466338269999999	0.0162993552	0.0819346307	0.1197272991	0.1504800148	0.026784709500000004	-0.0096961776	-0.0260207446	0.0672004578	0.060109717	0.1005955952	0.0097214563	0.052496589	-0.14119671179999999	0.086405665	-0.042273892599999995	0.0465553999	-0.1421767065	-0.0087002364	-0.2088818357	0.24441818899999998	0.0406007819	-0.10672592339999999	0.0115834184	0.0135728554	-0.06827500360000001	0.0047703978	-0.0309778585	-0.01647569	0.21467364390000002	0.0330833416	0.0116110199	0.0137112391	0.0743675005	-0.0207526812	0.0235293356	-0.06364251950000001	-0.1029591109	-0.050936746799999995	-0.06632997	-0.0744168596	-0.0671935723	-0.0334516555	0.0086377577	0.07167162860000001	-0.035062615400000004	-0.0050621454	-0.0802605265	-0.029273791400000002	0.014704898700000003	-0.0777732799	0.17998100079999999	0.05050440900000002	-0.026709837200000003	-0.0420710234	-0.1671251196	-0.0077903601	-0.006057459300000001	0.0252792684	0.0275202386	-0.1982521644	0.11243411910000001	-0.1301267807	0.1180256117	0.04619803150000002	-0.0647163792	-0.0167208684	-0.0260850829	-0.051449859800000004	0.083827494	-0.0874854608	-0.1009103928	0.0102919527	-0.027882817799999998	0.1289204767	0.0076150059	-0.067856456	-0.0189730693	-0.0927823473	0.08981091109999999	0.0941439642	0.02391924	-0.0571422589	-0.0321215	-0.00011329999999999672	1.283688999999926e-08	0.0010317907622499998	-0.041753500000000006	-0.059026200000000015	0.0034840922864400013	0.0017433547622500007	0.155838	0.06780239999999998	0.024285482244	0.00459716544576	0.00124419	0.0012246144	1.4996804286873604e-06	1.5480087561e-06	0.000512163	0.0005230602000000001	2.7359197282404014e-07	2.6231093856900003e-07	8.889189999999998e-05	-7.485510000000002e-05	5.603285996010003e-09	7.901769885609997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29544.24609375	65.51171875	872862477.2480621	4291.7852935791025	19997.689453125	-37.77734375	399907583.46362686	1427.127700805664	20515.8125	42.3359375	420898562.53515625	1792.3316040039062	1.44013	26.916874	0.09778213	0.1185336068	-0.0612316156	0.024404635	0.1444457837	-0.0082034916	0.042861169299999995	0.0708290096	0.0010890991	-0.0230340373	0.0811264521	-0.050481482599999995	0.0184814657	-0.0952003162	0.08726486630000001	-0.26542119	0.008360664399999999	-0.1523635831	0.0630773743	0.12767039189999999	0.06631659599999999	0.1844273394	-0.0926403231	0.0407051442	-0.0304823311	0.1778934961	-0.008367292	0.1765569993	-0.04718587230000002	0.15651075220000002	-0.10253364109999999	-0.007383009399999999	-0.06476389440000001	-0.07462567099999999	0.0511733694	-0.1697869377	-0.1304199136	-0.09278590449999999	0.0696309747	0.08803008080000001	-0.0039469487	0.1517200485	0.0553814066	-0.1260882801	-0.0557770142	-0.09136212810000001	-0.161818006	0.1225954366	-0.0563838861	-0.0263123184	0.030711881400000002	-0.10398731130000001	-0.0076407559999999985	-0.0558608696	0.10049315519999999	-0.0379057298	-0.0356511275	-0.0342094545	-0.0181471933	-0.1660967806	0.0719615329	0.02519765	-0.13631162789999998	0.086868105	0.0082623122	-0.0211848634	0.0683652632	0.28594672649999997	-0.0741280679	-0.28389463	-0.1129662828	0.0732027031	0.0192472854	-0.06100942030000001	-0.0471714335	-0.030630949700000007	-0.1020428493	-0.10088042720000001	-0.0820752977	-0.0797353884	-0.1325857506	-0.006899105	0.10809456960000001	0.0260258558	-0.0576328821	0.019972476200000002	-0.0386251459	-0.025984692099999998	-0.0348752508	0.0676595852	0.015644523	-0.0034549024	0.1012383774	-0.0744883946	-0.037786730299999995	-0.0884804058	0.0923233333	0.0183408808	-0.0644997188	-0.0320318	8.969999999999811e-05	8.046089999999661e-09	0.00102603621124	-0.0141024	0.027651100000000005	0.0007645833312100003	0.00019887768576	0.126339	-0.029499	0.015961542921	0.0008701910009999999	0.0008361639999999999	-0.00040802600000000014	1.6648521667600012e-07	6.99170234896e-07	0.000183227	-0.00032893600000000005	1.0819889209600002e-07	3.3572133529000005e-08	1.50073e-05	-7.388459999999999e-05	5.4589341171599974e-09	2.2521905329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29459.970703125	-84.275390625	867889873.8289832	7102.341464996338	19986.998046875	-10.69140625	399480090.92578506	114.30616760253906	20444.6484375	-71.1640625	417983649.7329712	5064.323791503906	1.282776	23.975822	0.04817689499999999	0.0163334727	0.014297376200000001	-0.0365728316	0.0310121734	-0.060659242599999996	-0.0032483316	-0.022707114599999998	-0.08936907949999999	-0.1102557071	-0.0208434259	-0.0575854661	-0.0090725671	-0.0134873344	0.0580794604	-0.037056948900000004	0.07329916389999999	-0.035886107599999995	0.1311618335	-0.21597167420000002	0.21463327079999997	0.08689369429999999	-0.0002517479	0.2131667766	0.1285476101	0.1392978399	0.23403857329999997	0.07203843389999999	0.0208283473	-0.0044240939	-0.0746801401	-0.1986271824	-0.0771178754	0.0610850511	0.0853932733	-0.0889330691	0.022978744199999998	0.0264255824	0.1902429787	0.0102716156	0.0031558772999999997	0.0029197977000000003	-0.034805091600000004	-0.040177722799999996	-0.1442247985	-0.0560241572	-0.0155872021	0.0186280674	0.0071786861	0.0489681054	-0.15107567660000001	0.0152731255	-0.027241978700000002	-0.0590958538	0.0160192171	0.069022686	0.0090537607	0.0053298285	-0.06444756759999999	0.0844021302	0.12224593460000001	0.0538639046	0.035102329	-0.1613592081	0.11782460880000001	0.0096639224	0.2226587927	0.1214979206	0.2721389627	-0.0651097241	0.0047703049	0.1983472973	0.0617322708	0.0448748788	-0.12733744519999998	-0.0454017116	0.1102755949	0.1107085141	-0.057769095599999994	-0.08549031439999999	0.019987103899999997	0.023395641000000002	-0.0499891104	-0.012068344699999999	0.0060451006000000005	0.08692578210000003	-0.1265167574	0.112535808	0.10157217810000001	0.134766295	0.0425131128	0.00809518	-0.1526976594	-0.0582536968	-0.0734566567	-0.180091673	0.0904527076	0.0127227994	-0.07154294259999999	-0.0320643	-3.249999999999781e-05	1.0562499999998577e-09	0.0010281193344899998	0.00631376	0.02041616	0.0004168195891456	3.98635653376e-05	0.132047	0.005707999999999991	0.017436410208999997	3.258126399999989e-05	0.0008361639999999999	0.0	0.0	6.99170234896e-07	0.000402692	0.000219465	4.816488622499998e-08	1.6216084686399993e-07	0.000235947	0.00022093970000000002	4.881435103609e-08	5.5670986809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29713.078125	253.107421875	882867011.6623535	64063.36700820923	20029.443359375	42.4453125	401178601.28641135	1801.604553222656	20461.8125	17.1640625	418685770.78515625	294.60504150390625	1.296826	24.238426	0.23065101000000005	-0.1071539383	-0.0551990429	0.0729584118	-0.0862425469	-0.07931487820000001	0.146938559	0.07134927099999999	-0.10967368039999999	-0.0683685231	-0.024776814900000003	0.0901321936	-0.1233445166	0.11121123990000001	-0.0008072033	-0.0168360961	0.1196958713	-0.0393339679	0.1591451538	-0.11671956359999999	0.0520228092	0.0652833398	0.148250143	0.036836587999999997	-0.0314580925	-0.0726779392	-0.0578816174	-0.18014280940000002	0.0197454715	0.0772855391	-0.0104257953	-0.1457210014	-0.0631133769	-0.0336230103	-0.0733139818	0.0790075625	-0.1786446996	0.0747911288	0.0148279159	0.0305219197	-0.1352491659	-0.1187035726	0.0396612869	-0.12297517960000001	-0.025518218	-0.08421371650000001	0.0164447496	-0.1119974767	-0.10781231390000001	0.1254924902	-0.131228945	0.0183159399	0.0122305366	-0.1125566784	-0.12280464070000001	-0.0115202953	-0.0156399001	-0.0547800016	-0.1279977831	0.08237036589999999	-0.0051202537	-0.0315868451	0.0201886975	-0.15268340789999998	0.0982152691	0.0098632896	0.06478069339999999	0.0734548339	-0.0598706247	0.1367346185	0.1248715123	0.0896352782	0.007802894300000002	-0.0093176424	-0.0835651434	0.1167407949	-0.0196162127	0.0041687531	0.06913049660000001	-0.06995541570000001	-0.09938908519999999	-0.249071362	0.18663799760000002	-0.0639274221	0.1392505111	0.0218595595	-0.1290237391	0.1021664342	-0.0607022909	-0.14275584619999998	-0.029454677599999996	0.1533120559	0.008479341500000001	0.1229558457	0.0754991846	-0.07474663969999999	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.0319772	8.709999999999968e-05	7.586409999999945e-09	0.0010225413198399998	-0.0725506	-0.07886436000000001	0.0062195872782096024	0.0052635895603600005	0.264367	0.13232000000000002	0.06988991068900001	0.01750858240000001	0.00100603	0.00016986600000000007	2.8854457956000025e-08	1.0120963609e-06	0.000257167	-0.00014552499999999995	2.1177525624999996e-08	6.613486588899999e-08	0.000163747	-7.219999999999999e-05	5.2128399999999995e-09	2.6813080009000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
