csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
32732.755859375	241.724609375	1071433306.1494484	58430.78677749634	20869.6796875	44.1171875	435543530.25885016	1946.326232910156	21745.42578125	0.900390625	472863542.4078522	0.8107032775878906	1.048126	23.104767	0.175717665	-0.0352894844	-0.0915087215	0.0169223192	-0.007408062900000002	0.0230093303	-0.0448439614	0.043467103	0.044711126600000005	-0.018192322900000002	0.0339510602	0.030814438	-0.0260064221	-0.0352883479	0.045575352300000004	0.0493411954	-0.08591382539999999	0.0717609208	-0.0946128417	0.0593717005	-0.0471954287	0.0178603746	-0.0838292966	-0.0252907422	0.0672170886	0.0326896808	0.0687264265	-0.0128118376	-0.2173385509	-0.0015129419	-0.092110145	0.022027313599999997	-0.0630051898	-0.1179422106	0.0037803158	0.0042458213	0.010446127099999999	0.11390319300000001	-0.0782001343	0.0318101423	-0.0436274644	0.001032164	0.0606584696	0.0121768468	0.013750053600000001	0.0354073901	0.0076533338	0.0530800781	-0.0339498821	0.015890172299999998	-0.0290394556	0.010650396000000001	-0.0532334434	0.0398093343	0.0602715562	0.0198301157	-0.0966061564	-0.07151909299999999	-0.11088353699999999	-0.10122586630000001	0.1413711848	0.0079336611	-0.0170947805	-0.0324154781	0.06573032150000001	0.0002598063	-0.1092301386	0.08191947620000001	-0.0584765221	-0.075955256	-0.0807981924	-0.0928802468	0.1135403546	-0.0447039583	-0.1459743368	-0.1213211633	0.0803914991	-0.1157456227	-0.0430207906	0.030294997200000007	-0.0135753829	-0.0357954537	-0.08605319550000001	0.08043756349999999	0.0294040325	-0.0331337888	-0.0827080574	-0.09992290359999999	-0.0220403	0.0033586000000000032	1.1280193960000022e-05	0.0004857748240899999	-0.0628415	-0.1373956	0.018877550899360003	0.00394905412225	-0.00427034	-0.0136524	0.00018638802576	1.82358037156e-05	0.000216405	0.000338957	1.1489184784899998e-07	4.6831124025e-08	0.000306092	0.0	0.0	9.3692312464e-08	0.0	8.72643e-05	0.0	7.615058054490001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32544.779296875	-187.9765625	1059162659.4823037	35335.188049316406	20851.041015625	-18.638671875	434765911.435276	347.400089263916	21758.14453125	12.71875	473416853.44276434	161.7666015625	1.037127	22.862299	0.1457342	0.0127983475	0.026340611899999998	-0.0168786163	-0.0088210853	0.0120747167	-0.013128541899999999	-0.0213652952	-0.0045874545	0.032446996299999996	0.0022736329999999997	0.0735344238	0.0665072318	0.042493710899999995	-0.0811007506	0.0209011422	-0.108198869	-0.0014286878	-0.015322656399999999	-0.0703647788	-0.0707996161	-0.0343334977	-0.0089371164	-0.0671007144	0.1286617111	0.10843389640000001	0.038302686600000004	-0.0166287072	-0.0642011909	0.0951681351	0.0593222874	0.0882649082	0.0310897326	-0.0140479271	-0.012793035	0.0713545919	0.0751359729	0.0137453319	0.0250256191	-0.0025727566	0.0174452151	-0.0289691556	-0.0072048385	0.0090902725	0.0194250749	0.0262722546	-0.0169812462	0.003053877	-0.0626993817	0.0185346824	-0.027526374	-0.0494213	0.0385803767	0.017214665900000002	-0.13504130039999998	-0.0038006451	-0.0945384135	0.071490378	-0.0516405483	-0.013510342600000001	0.15225155210000002	0.11245999970000001	-0.043260981500000004	0.017730157	0.0336980815	0.0692720867	-0.0960353285	-0.079458939	-0.00354506	-0.0260488342	0.0267143045	-0.0439743391	0.0691826575	-0.0337683463	0.0040091419	0.061147500300000004	-0.1032820406	-0.0873128717	0.0688849709	0.0264362405	-0.041790475699999996	-0.1559264707	-0.041464603100000004	0.0794944353	0.026387305	-0.0375415571	-0.08607420269999999	-0.09930684570000001	-0.0262472	-0.0042069	1.7698007609999998e-05	0.0006889155078399999	0.0443028	0.1071443	0.01147990102249	0.0019627380878400004	0.00119286	0.0054632	2.984655424e-05	1.4229149796e-06	-0.000361991	-0.000578396	3.34541932816e-07	1.3103748408099998e-07	0.000306092	0.0	0.0	9.3692312464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32456.29296875	-88.486328125	1053410953.2733307	7829.830265045166	20827.580078125	-23.4609375	433788091.9107094	550.4155883789061	21746.947265625	-11.197265625	472929715.37387466	125.37875747680664	0.976334	21.52219	0.11754127	-2.58766e-05	0.0225082908	-0.0391719332	0.005773724	-0.003449968	-0.007828756999999999	-0.0157064593	-0.0141646984	-0.0022895955	-0.012422886499999999	0.0065983260999999994	0.0331375821	0.0434357888	-0.0908393473	0.0107983025	-0.0028872269	-0.0150361675	-0.0285562503	0.0349583708	0.0701169243	-0.0297731051	0.0323962915	-0.0703608278	0.0642263584	0.0135520542	0.0609689664	-0.0367693783	-0.1601860138	0.1282001382	-0.045491953099999996	0.0625580531	-0.0640661875	-0.009359344	0.0347757147	0.1264446583	0.0355528237	0.0923284843	0.017733543600000002	-0.0067367531	0.036604201499999996	-0.019182396	-0.0284395554	-0.0053000489	-0.0011004696	0.0139377426	-0.0030431856	-0.0029837542	0.0017181822	0.0054624987	0.0102699678	-0.0061682663	0.0488859138	0.0278885642	-0.1005460108	0.0518812527	0.0361242185	0.0387453499	-0.0453969235	-0.055973971399999996	-0.012920553400000001	0.0770888981	-0.0787917901	-0.1133310328	0.13189812609999998	0.0351841244	-0.149276662	0.015587869399999999	-0.1196794249	0.0173880509	-0.0838616762	-0.10440049289999999	0.0415954434	-0.1445346475	-0.0017801908	0.0105479103	0.0788972283	-0.09506740300000001	0.0540332553	-0.0265788871	-0.0163977422	-0.027833206699999998	0.0479367175	0.0785316931	0.0233445364	-0.0418659738	-0.08910065240000001	-0.09807852800000001	-0.0258444	0.0004027999999999983	1.6224783999999864e-07	0.00066793301136	-0.00204766	-0.04635046	0.0021483651422116003	4.1929114756e-06	-0.0199731	-0.02116596	0.0004479978627216001	0.00039892472361	0.000252665	0.000614656	3.7780199833600003e-07	6.3839602225e-08	0.000306092	0.0	0.0	9.3692312464e-08	-0.000377785	-0.000377785	1.42721506225e-07	1.42721506225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32496.537109375	40.244140625	1056024924.1009864	1619.5908546447754	20836.27734375	8.697265625	434150453.5456696	75.64242935180664	21780.8671875	33.919921875	474406175.43951416	1150.5611000061035	1.110704	24.484213	0.13056528000000006	0.040269027	0.0570239119	0.0062701075	0.0039955123	0.0087263323	0.040427118399999996	-0.04292598	-0.011262719	0.0145876351	0.017427828500000003	-0.0417214852	0.0387512482	0.0224440613	0.0336855635	-0.0057155207	0.11062785119999999	-0.0212340255	-0.001561533	0.0009009789	-0.1307345973	0.0523785964	-0.0520775967	-0.0857297671	0.0232568927	-0.0031347269	0.1019221632	0.0659021502	-0.0270938824	0.1160543507	0.0029630635	-0.0988328947	0.0625368939	0.0749214102	0.0463918454	-0.1153907851	0.0188585015	-0.12252144050000001	0.05957025110000001	-0.013654878999999998	0.0044180356	0.0032624037	-0.0537903758	-0.0058320707	0.0158856461	-0.0289551088	-0.0245460366	-0.0321217688	0.0016507766	-0.0470829492	0.025803434500000003	-0.0339528523	0.014976978899999997	-0.0087007372	0.030991973199999998	-0.07449659639999999	0.07004195740000001	-0.0856076235	-0.0182729846	0.0150470975	0.0859716361	0.07802255599999999	-0.06017553570000001	-0.1157740265	-0.10999695779999999	-0.0510288851	0.0593509451	-0.1017060452	0.0226751148	-0.0642734971	0.0751086295	0.030845882999999998	0.020200058700000002	0.16766360630000002	0.0194373591	0.0032148376	-0.0109989006	-0.0323317891	0.0804919041	0.0167210057	0.006459949699999999	0.1625742658	-0.021419109	0.0775495743	0.0202787295	-0.0460974375	-0.0917754626	-0.0962455236	-0.0265772	-0.0007327999999999987	5.36995839999998e-07	0.0007063475598400001	0.07419769999999999	0.07624536	0.0058133549215296	0.005505298685289999	0.00228457	0.02225767	0.0004954038738289	5.2192600849e-06	-0.000225701	-0.000478366	2.28834029956e-07	5.094094140099999e-08	0.000360554	5.446200000000002e-05	2.9661094440000025e-09	1.29999186916e-07	-0.000471546	-9.3761e-05	2.22355630116e-07	8.791125120999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32843.0625	346.525390625	1078666754.3789062	120079.84634780885	20819.234375	-17.04296875	433440519.9611816	290.46278381347656	21782.748046875	1.880859375	474488112.4736366	3.53763198852539	1.076761	23.735992	0.14387468	-0.0478786706	-0.1100092716	0.0287852014	0.0163682398	0.015560491899999999	-0.07404543849999999	0.0395876684	0.047022796500000005	-0.0293029698	0.0037194502	0.0460217701	-0.0474301593	0.026820311800000003	0.1336974876	0.0587699053	-0.077345302	0.0685141766	-0.0096757359	0.0298522762	-0.0612764696	-0.0296163335	-0.0037751901	0.0009441676	0.029117047099999998	0.0440972975	0.0034386730999999998	-0.108384155	-0.0724355559	0.055270404	-0.027957818500000002	-0.0211515517	0.11659829640000001	-0.039713328900000004	-0.0442764493	-0.0004075886	-0.0069281916	0.0578531593	-0.0890954885	0.028993790099999996	-0.0674443092	-0.0127901722	0.07617467809999999	-0.014505310700000001	0.0019425502	0.0603350055	-0.01481532	0.0514843922	-0.0271770007	0.0600526287	-0.059569020599999994	0.002485125	0.0020715269	0.0546481241	0.10452361199999999	0.0209821173	-0.10118213960000001	-0.0408379027	-0.0219277145	-0.0022135132	0.08477306429999999	0.0020896830999999998	0.0500993916	-0.0468043429	0.0409337274	0.0643411808	0.065918925	-0.1179536885	0.00047132230000000003	-0.0321131982	-0.0571122213	-0.1356584231	0.0270537356	0.0029260482	-0.08902958289999999	0.0073327083	0.0397666043	0.0256291467	-0.005832074699999999	-0.0874539631	0.0286343912	0.028466552000000006	-0.0862019541	0.0765483213	0.01719291	-0.050226553300000004	-0.0940880769	-0.0938191336	-0.0186907	0.007886499999999998	6.219688224999997e-05	0.00034934226649000003	-0.00117076	-0.07536846	0.005680404762771599	1.3706789776000002e-06	-0.0505721	-0.05285667	0.0027938275634889	0.0025575372984099998	-0.00012532100000000002	0.00010037999999999996	1.0076144399999992e-08	1.5705353041000002e-08	0.000306092	-5.446200000000002e-05	2.9661094440000025e-09	9.3692312464e-08	-0.000471965	-4.190000000000377e-07	2.2275096122500006e-07	1.7556100000003174e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32610.455078125	-232.607421875	1063441780.4024086	54106.21271133423	20840.21875	20.984375	434314717.5478516	440.343994140625	21786.361328125	3.61328125	474645539.9196205	13.055801391601562	1.080948	23.828295	0.19845529	0.0215695305	0.0161438579	0.0006105478	-0.0001128016	0.0092906773	0.0083417136	-0.0298637167	-0.019682805	0.0368187802	0.031193995899999997	0.0256612539	0.0404656049	-0.05232303940000002	-0.0035488243	0.0374002998	-0.0364238212	0.0664169191	0.0238476133	-0.0789695222	-0.0372039219	0.0461513279	-0.0767057658	0.0323638952	-0.0721743874	-0.0738683786	0.0741316267	0.0003127833	0.0848994291	-0.029825691499999998	-0.11827848960000001	-0.0012140875	-0.1481471154	0.0710442288	-0.10100116390000001	-0.0395078778	-0.016842588500000002	-0.006619914100000001	0.0356395634	-0.0083215111	-0.0167395317	-0.0332479459	0.016505173799999998	-0.0017232887	0.0118993277	0.0012783713	-0.007815763100000001	-0.0340678284	-0.0373566933	-0.0318822179	0.0091250039	-0.0337836773	-0.0510930382	0.035856368300000004	0.0368250014	0.0022212566	-0.0708389366	0.0520588131	0.06641371160000001	-0.031452527200000004	-0.021759534100000002	-0.1139827543	0.0608957471	-0.1040106215	-0.1037400575	-0.0388041722	-0.043655115300000005	0.0788503786	0.0170225147	0.091556641	0.1531283009	0.1168394686	0.0200198951	-0.0672204951	0.007214313399999998	-0.1111588776	0.0238676671	-0.07981642650000001	0.0419754641	0.021175455299999996	0.043146425999999995	0.036749506800000005	0.1040748683	0.0755281812	0.0140901232	-0.0542441537	-0.0960293686	-0.0908143174	-0.00848688	0.01020382	0.0001041179425924	7.202713213440001e-05	0.104882	0.10605276	0.0112471879036176	0.011000233923999998	0.00621976	0.05679186	0.0032253153622596	3.8685414457600014e-05	-0.000378281	-0.00025296	6.39887616e-08	1.43096514961e-07	0.000306092	0.0	0.0	9.3692312464e-08	-0.000216788	0.00025517700000000004	4.6997036944e-08	6.511530132900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32591.064453125	-19.390625	1062177482.1877481	375.996337890625	20824.498046875	-15.720703125	433659718.9043007	247.1405067443848	21820.720703125	34.359375	476143852.003788	1180.566650390625	1.048425	23.111345	0.24862883	0.0292885781	0.0237532476	-0.0267063905	0.007648169399999998	0.0007113569	-0.0099416389	-0.0349979708	-0.0047044043	-0.038765533	-0.0538068671	0.0788166483	-0.010243506999999999	0.0399769254	-0.0729421456	0.054168544000000006	-0.0214070337	0.0688937458	-0.0356923831	0.0726662998	0.0145718558	-0.0238333298	0.0182311778	-0.0122661383	-0.0213837231	0.0784459237	-0.0806560949	-0.0843559032	0.0358209149	-0.11214957769999999	0.1340548336	-0.012771371399999999	0.0373751046	-0.0721097402	-0.0265285268	-0.0345048573	0.055767138200000003	-0.1072668526	0.048794896399999996	0.0040094939	0.0058512671999999995	-0.0636293033	0.029368589100000002	-0.0031888161999999998	0.0059455286	0.0197885091	-0.0258909927	0.0239086252	0.0245602969	0.0787372366	-0.0548921371	-0.002335512	0.0058428103	0.0493404807	-0.043904062199999996	0.1194500715	0.0132502244	-0.0489533354	-0.0320106666	0.024830591800000003	-0.0026179519	0.0336488201	0.0446767159	0.1262129186	0.0686165833	-0.0192281153	0.08309998019999999	-0.0688614481	0.0654444976	-0.1216916626	0.0981893287	-0.0213471373	-0.0688156879	0.0548465267	0.1207360739	-0.016368063500000002	-0.07528569660000001	0.1232402634	-0.0022047631	-0.010607446699999998	-0.0309564108	-0.0540039335	-0.0674570634	0.0744894057	0.010973431100000002	-0.058141318399999996	-0.09759167619999999	-0.0872496007	-0.00848196	4.920000000000271e-06	2.420640000000267e-11	7.19436454416e-05	-0.07986609999999998	-0.1847481	0.03413186045360999	0.006378593929209997	-0.031917	-0.03813676	0.0014544124632976	0.001018694889	-0.000193933	0.000184348	3.3984185104e-08	3.7610008489e-08	0.000192447	-0.000113645	1.2915186025e-08	3.7035847809e-08	6.6174399999999985e-24	0.000216788	4.379051215359999e-47	4.6997036944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32587.306640625	-3.7578125	1061932554.0901222	14.12115478515625	20869.25390625	44.755859375	435525758.6035309	2003.0869483947754	21834.369140625	13.6484375	476739675.76907736	186.27984619140625	1.001993	22.087812	0.15018961999999994	0.0541477988	0.0612331391	1.62053e-05	-0.013946056799999999	-0.0014603065	0.0329138887	-0.0321309038	-0.020361146	-0.0191405651	0.0294346223	0.0303599821	0.062143045599999995	0.0187328526	-0.047020413899999995	0.0269434817	0.0751657473	0.0168946807	-0.06475077480000001	0.042307010199999995	0.0465404117	0.0340750373	-0.0169258845	0.0557901936	0.0201068717	0.0084736874	0.0069564734	-0.015859583700000002	0.0284289668	-0.1296450982	-0.03869238	0.0262131193	-0.0870372604	-0.0552365284	0.1381187339	-0.0753493923	-0.0122722466	-0.029742130099999996	0.0899238039	-0.0055831397	-0.014339625600000001	-0.0246550504	0.0022700553	0.0172435447	0.010279311999999999	-0.0133293614	-0.0026436181	0.0003016014	-0.0042308937	-0.035986965600000004	-0.013702843999999999	-0.0628718273	-0.011790203300000001	0.0137170496	-0.0229017417	0.0591702551	0.0924723177	-0.0187307637	-0.05028502940000002	-0.050930135999999994	0.0006084587	-0.042835299199999996	0.058831455899999996	0.0094912595	-0.0160682339	0.0093646589	-0.0687611696	0.1564196226	0.1071982811	-0.1329440222	-0.0107197795	-0.0572042413	-0.0016925038	-0.004350522700000001	-0.0198810294	0.018242116200000002	0.0114235077	0.046304163899999994	-0.0486971365	0.040421943700000004	0.025369859900000003	0.0012552708	0.08116005429999999	0.0734322509	0.0078459096	-0.06190939490000001	-0.09876883410000001	-0.08314696120000001	-0.00848693	-4.9699999999999744e-06	2.470089999999975e-11	7.20279808249e-05	0.0174465	0.0973126	0.009469742118759995	0.00030438036225	-0.0100423	0.021874700000000004	0.0004785025000900002	0.00010084778928999998	0.000133096	0.000327029	1.06947966841e-07	1.7714545216e-08	0.000306092	0.000113645	1.2915186025e-08	9.3692312464e-08	-0.000179273	-0.000179273	3.2138808529e-08	3.2138808529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32681.322265625	94.015625	1068068825.0296364	8838.937744140625	20865.86328125	-3.390625	435384250.471817	11.496337890625	21817.662109375	-16.70703125	476010379.91885763	279.12489318847656	1.11124	24.496029	0.052092265	-0.0234980736	-0.05665658730000001	0.0214035302	-0.0008342451	0.0305262715	-0.0357037796	0.025800355299999998	0.045217962599999995	-0.05768883320000001	0.0123841481	0.036122635699999996	-0.004512805900000001	0.09213178289999999	0.0630577359	0.0543956467	0.0449329986	-0.0513710713	-0.0336257287	0.0540790286	0.0943954171	-0.0230297475	0.014860131200000001	0.005874418199999999	-0.0730946209	0.0800104338	0.060145941200000004	0.024365205499999997	0.0785967979	-0.052784625700000004	-0.0020875857	0.0812702543	0.0107824853	0.030713689900000007	-0.0477921024	-0.0936625918	-0.08970863039999999	0.044707835300000005	-0.0389114301	0.0206482693	-0.0431151795	0.0016064903	0.0282630548	0.0031352229	0.0299382527	0.0313742024	-0.0254960164	0.06869163269999999	-0.0040635478	0.027368435	-0.0771467915	-0.0367029664	0.0509638595	0.0472431345	0.0623678825	-0.0338122392	0.0762994219	-0.0311601463	-0.045547035599999994	-0.0354294731	-0.10728070390000001	0.0421962184	0.0612359446	0.063012524	0.0123924671	0.0102208597	-0.0591668767	0.0173619543	0.0892857821	0.1175372735	0.0035969121000000008	0.050296906100000004	-0.0110196305	0.0371300792	-0.0712518349	-0.1192490193	-0.1900227209	-0.08786661130000001	0.0378243752	-0.014793935	0.0148495275	0.0325774001	0.049231160499999996	0.0723569779	0.0047106451	-0.0655400171	-0.0995561965	-0.0785316931	-0.008476189999999998	1.0740000000002137e-05	1.1534760000004591e-10	7.184579691609996e-05	0.00963983	-0.00780667	6.09440964889e-05	9.29263224289e-05	-0.0370484	-0.0270061	0.0007293294372100003	0.0013725839425600002	-3.30061e-05	-0.00016610209999999998	2.758990762441e-08	1.0894026372100004e-09	0.000306092	0.0	0.0	9.3692312464e-08	0.0	0.000179273	0.0	3.2138808529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32624.826171875	-56.49609375	1064379282.74506	3191.808609008789	20851.884765625	-13.978515625	434801098.278904	195.39889907836914	21755.25	-62.412109375	473290902.5625	3895.271396636963	1.064192	23.458920000000006	0.083960935	-0.016288793899999997	-0.0616938945	0.05628952809999999	0.0003884578	0.0268800485	-0.004387707	0.04295865150000002	0.0420237434	0.009058759100000001	0.0637211267	-0.06485999740000001	0.015335214199999999	-0.048908806500000006	0.1264596854	0.015732095800000002	0.012239266799999999	-0.014442755500000001	-0.008377328199999999	-0.0920633663	0.1205942225	0.0423561141	0.0598383126	-0.1017813777	-0.0187088673	-0.0171668296	-0.0008570502	0.0442445352	0.05021272400000002	-0.0865653927	-0.0130447421	-0.0122181097	0.001654923	-0.023189327000000003	-0.09050154699999999	0.0692937373	-0.0309306929	-0.0517170275	-0.061362889800000014	0.0275634272	-0.0513318228	0.0391742604	0.0179361971	0.00017577950000000002	0.0195739787	-0.0033307091	0.0073731952	0.0101731095	-0.0220568463	-0.0720486424	0.0519293922	-0.0216093125	-0.0105629075	0.0137179201	0.1369672467	-0.09874871699999999	-0.046826340599999995	0.0624346981	-0.0285847	-0.0511147592	-0.1773696152	0.1022908602	-0.05808869410000001	0.0554502308	0.0458121524	-0.0399715841	0.0243707278	0.0661312624	-0.036686379500000005	0.0747181104	0.0699364901	0.0363416502	-0.0021389443	-0.0454280494	-0.0637923291	-0.0199450985	0.043096063899999995	0.12732380810000002	0.11400815060000001	0.0652272088	0.0415644429	0.11494961220000001	0.0356332965	0.07126385190000001	0.0015707317000000001	-0.06902512400000001	-0.099950656	-0.0734322509	-0.00847838	-2.190000000002606e-06	4.796100000011416e-12	7.188292742440001e-05	0.0391404	0.02950057	0.0008702836303248997	0.00153197091216	-0.0007827799999999997	0.036265620000000005	0.0013151951939844005	6.127445283999996e-07	0.000191158	0.0002241641	5.024954372881e-08	3.6541380963999996e-08	0.000306092	0.0	0.0	9.3692312464e-08	-0.00013968700000000002	-0.00013968700000000002	1.951245796900001e-08	1.951245796900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32579.771484375	-45.0546875	1061441509.9740944	2029.924865722656	20824.349609375	-27.53515625	433653536.6534767	758.1848297119141	21734.81640625	-20.43359375	472402244.21339417	417.5317535400391	0.997961	21.998936	0.102305565	-0.0521348862	-0.0573752059	-0.0010123203	0.0066393033	0.013602943400000001	-0.0575148082	0.025690683199999998	0.027229067200000002	0.0006246959	-0.0480219306	0.0515018553	-0.012051333300000001	-0.028868199700000007	-0.046282353899999996	0.0322847787	-0.0651531477	-0.0094873062	0.0152928574	-0.029860475600000002	0.0789090133	-0.04078064	-0.0063855476	-0.0187675676	-0.0358031002	0.0045980746	0.0189390754	-0.12618568859999998	0.134426259	0.0554496409	0.046775058700000004	0.0063480935	0.0089268103	0.0384605369	0.0474464862	0.022154333199999997	0.060662059299999994	0.030471626800000002	-0.0767569367	0.0057457236	0.011474924099999999	0.0028485295	0.0237948619	-0.00624238	0.0113805855	0.051004077099999996	-0.0129116795	0.0448155175	-0.0090027114	0.0750175938	-0.0013468307	0.0091234309	-0.0338547752	0.0240791156	-0.0551214619	0.0125432554	-0.0412349797	0.0674901146	0.013960254299999999	-0.0406333185	-0.1079226869	0.047508819800000004	0.04725676980000002	-0.042982843099999994	-0.0167771964	0.14691081849999998	0.0434864772	-0.0941885141	0.0268275731	-0.0049031074	-0.0119724542	0.0810276826	-0.0057271514	-0.18914641329999998	0.0623709886	0.0047836205	-0.0968360457	0.051707137400000006	0.0424232534	0.0187362027	0.027670945099999997	0.07127563099999999	0.0417707997	0.0701531426	-0.0015707317000000001	-0.0723569779	-0.099950656	-0.06788007459999999	-0.008476189999999998	2.190000000002606e-06	4.796100000011416e-12	7.184579691609996e-05	-0.017759599999999997	-0.056899999999999985	0.0032376099999999997	0.00031540339215999986	-0.0279936	-0.02721082	0.0007404287250723997	0.0007836416409599999	-3.30061e-05	-0.0002241641	5.024954372881e-08	1.0894026372100004e-09	0.000306092	0.0	0.0	9.3692312464e-08	0.0	0.00013968700000000002	0.0	1.951245796900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
