csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
33672.83984375	12.86328125	1133860143.1428375	165.46400451660156	21460.009765625	-16.46484375	460532019.1407204	271.0910797119141	22447.623046875	0.98828125	503895780.45459366	0.9766998291015624	1.154074	22.636482	0.057010803700000015	0.0548199191	-0.1010525099	-0.0958152442	-0.0823118686	0.0039851215	-0.0094341476	0.1635959702	-0.047113124699999995	-0.0071619129	0.0249215533	0.0257861087	0.0299781931	0.048512562300000006	0.034261703500000004	0.0019738264000000003	0.052593950599999995	0.0696927023	-0.062664923	0.054680827	-0.0794498057	0.09065882300000001	0.012616256000000001	-0.0112849282	0.0704918919	-0.0353055446	0.016326803100000002	0.1248163783	-0.0544551875	0.0445189675	-0.0306118797	0.07294041009999999	-0.0790003967	0.027442171	-0.09634757470000001	0.1349652916	-0.0918242629	0.0179798662	0.190688208	-0.0088048914	-0.0006172243	0.0244904799	0.0785942203	-0.0759695212	0.0845909076	-0.0146266451	0.048294337	0.0946264085	-0.085806509	0.0556256142	0.0142967241	0.0526941108	-0.017890433	0.0920327266	0.0128256964	0.12716213869999998	-0.0209633264	-0.08539046800000001	0.036549036	-0.0174829529	-0.06974359990000001	0.0372307309	-0.006359688299999999	-0.0163119101	0.0662064286	-0.0075951837	0.0252113454	-0.0504417141	0.0950832234	-0.0132095976	0.050707296500000006	-0.057310143099999995	-0.022100882000000002	0.0729761595	-0.0370532796	-0.1481689154	0.0116839156	0.1034443741	-0.053096301500000005	0.0846243691	-0.0997273625	0.11637302869999999	-0.0885681359	-0.0630683798	-0.10134296400000001	-0.0483434979	-0.0663660586	-0.0729797859	0.1545718315	0.0372885631	0.0092706356	-0.0663121987	-0.1200241316	0.035308658300000004	-0.1095206701	3.8139e-05	-0.0650859282	0.0760468362	-0.0266897442	-0.1093977275	-1.81543e-05	1.4969999999999963e-07	2.2410089999999882e-14	3.2957860849e-10	0.0206866	0.006125699999999998	3.752420048999997e-05	0.00042793541956	0.035577099999999987	0.016059199999999992	0.0002578979046399997	0.0012657300444099994	-7.648079999999999e-06	-0.0006855960799999999	4.7004198491136636e-07	5.849312768639999e-11	0.00011617	0.0	0.0	1.3495468899999997e-08	-0.000112783	1.0919000000000008e-05	1.2720005089e-08	1.1922456100000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33784.0546875	111.21484375	1141362351.1279907	12368.741470336914	21491.259765625	31.25	461874246.31357193	976.5625	22461.71484375	14.091796875	504528633.72193915	198.57873916625977	1.042359	20.445261	0.136703341	-0.0192789661	-0.08909231210000003	0.0017068365	0.0039919084999999995	0.0403540608	0.0192852711	0.11180943289999999	-0.0443058118	0.0663738747	-0.0709149768	-0.041111428900000004	0.0095141753	0.0184197328	-0.17836631460000002	0.1211394974	-0.1459916241	0.0687187677	0.029897859500000002	-0.10431783050000001	-0.06660556969999999	0.0782302285	-0.0432388332	-0.015831954	-0.010772753799999998	0.0614008405	0.0141969847	-0.0814603351	-0.1309712135	-0.0354498428	0.0781764433	0.0178067346	0.0403420433	-0.160862527	0.1372559522	-0.0807938883	0.0589997208	0.065995547	0.0446510043	0.0409693888	-0.1255010809	0.08637148609999999	0.0187861837	0.0516000532	0.2083319982	-0.08764591279999999	-0.0348208691	0.0724080696	0.0101572014	0.0514859836	-0.0676056195	0.12561357480000002	0.0198268062	0.032743719	-0.032443111600000005	0.07029594139999999	-0.05449332230000002	-0.0326865803	-0.018215208	-0.11488937769999999	0.0567755774	-0.036756269300000005	0.14141996810000002	-0.0693155292	-0.098973616	0.0123739173	-0.10976653369999999	-0.038821468	-0.0489738466	-0.117662697	0.1367331782	0.0994692199	0.0114771363	-0.031384718799999996	-0.065127664	0.09657898	0.1622868508	-0.08634798199999999	-0.0447794653	-0.056521918899999996	0.0455207437	-0.024606938999999998	0.041583871200000004	-0.0654756073	0.09126201710000001	0.0330255941	0.0616339416	-0.0162182736	0.1281206698	-0.0509217183	-0.1311468284	-0.1119681595	-0.0519439058	-0.10212678550000001	-0.1083890517	-0.0659648079	0.18695013559999998	0.0738148754	-0.0321859012	-0.11285322490000001	-2.18413e-05	-3.687e-06	1.3593969000000007e-11	4.770423856900001e-10	-0.0547395	-0.07542610000000001	0.00568909656121	0.00299641286025	0.00845805	-0.027119049999999992	0.0007354428729024995	7.15386098025e-05	0.000562659	0.0005703070799999999	3.2525016549812625e-07	3.1658515028099994e-07	0.00011617	0.0	0.0	1.3495468899999997e-08	0.0	0.000112783	0.0	1.2720005089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33832.93359375	48.87890625	1144667395.5590973	2389.147476196289	21505.42578125	14.166015625	462483338.0328522	200.67599868774414	22494.501953125	32.787109375	506002618.1191445	1074.9945411682131	1.097606	21.528898	0.1155216187	0.0371397422	0.0902624651	0.0766075817	-0.0711081657	0.0091786031	-0.0066087992	-0.0686316058	0.0325782394	0.056874160099999994	-0.14927025800000002	-0.0121530031	-0.0536389812	0.0560170953	0.0125050903	0.0675556823	0.0709586522	-0.0002256284	0.013412701	0.0879390273	-0.0392594598	0.11229360000000002	-0.1369088151	0.08344464830000001	0.19898010989999998	0.1321329513	0.045958854699999996	-0.1640308138	-0.07576078110000001	0.0358063248	-0.1742393558	-0.0705200824	0.19506270829999997	-0.0192764153	-0.0642685854	0.1069045173	-0.0261207297	0.0339915551	0.0663368572	-0.0485821692	-0.059610036	-0.1361268539	-0.0374606323	0.053045216500000006	-0.09220969400000001	-0.0305525768	0.0487697629	-0.0767771452	0.1166904753	0.1014141447	-0.064434541	-0.0206430792	6.236909999999999e-05	0.06575108610000001	0.0163645091	-0.0362636854	0.0065078265	0.0459612564	0.0236424752	-0.0822222829	0.14953377	0.0063973536	-0.044000192599999995	-0.1035364131	0.0181736315	-0.0794363908	-0.0627338747	-0.0625873497	0.0257160888	0.0690496062	-0.0033065844	0.0128716299	0.3140796803	-0.0971925935	-0.051386170300000006	0.014448050700000001	-0.0021307748	0.0336466853	-0.1720955617	-0.16063846240000001	-0.1301561958	-0.08853628449999999	-0.0043770429	0.0014512113	-0.0812007872	-0.18871837649999998	0.0158894167	0.011022348999999999	-0.004505101599999999	0.0995446393	0.06252068690000001	0.0344349909	0.1363537526	0.08350672349999999	-0.027271905099999997	0.0262032973	0.042610825199999994	0.07154294259999999	-0.0376123508	-0.11575891279999999	-0.00300514	-0.0029832987	8.900071133421691e-06	9.0308664196e-06	0.00484302	0.05958252	0.0035500766895504	2.34548427204e-05	0.0327769	0.02431885	0.0005914064653224997	0.0010743251736099995	-1.008e-05	-0.0005727390000000001	3.2802996212099995e-07	1.016064e-10	0.00011617	0.0	0.0	1.3495468899999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33743.984375	-88.94921875	1138656481.500244	7911.963516235352	21495.59765625	-9.828125	462060718.5993805	96.592041015625	22475.40625	-19.095703125	505143886.1025391	364.6458778381348	1.099525	21.566536	0.14012330289999994	0.049092104299999995	0.10021742380000001	-0.0015066742999999998	-0.0413308728	-0.0208117395	-0.0475725229	-0.0617774925	0.0187624529	0.041283792	0.0416772164	0.0081294598	-0.004916419	0.0464662934	-0.06087094410000001	0.0789509322	-0.1307931229	0.083302117	0.044138186399999994	0.0515519508	0.046403031500000004	0.0839555565	0.0388797974	0.05987347990000001	0.0772651932	-0.0416660363	-0.166517528	-0.09680648380000001	-0.04675437440000002	0.0067483711	0.0438031986	-0.0510081158	0.072298456	0.0882618993	0.07576129200000001	-0.0646666143	-0.10382559470000001	0.18068507690000002	-0.0693451809	0.1137985165	-0.025517385299999997	-0.0108085548	-0.0218232236	-0.0594628894	0.021366762400000003	0.0592358825	0.050290752599999995	-0.0825745523	0.0078098337	0.0002724494	0.0346556794	0.0254969613	-0.038055318500000004	0.0175375849	0.0014799493	0.0057698301	-0.0215185347	0.0804130899	0.0095968585	0.0614115753	0.0305037243	-0.0487861282	0.0331084606	-0.07266276440000001	-0.0452796901	-0.017489141200000002	-0.104487466	-0.11268496230000001	-0.0970865316	0.0444710745	0.0746947576	0.0670906175	-0.0181645123	-0.1270049685	-0.0600544467	-0.053718005199999995	0.064141877	-0.1046918475	0.0008826776	0.0739917149	-0.0994645669	-0.10671818109999999	-0.024627621000000002	0.18647104690000002	0.1470936772	-0.021399423100000002	-0.0414556527	-0.1326413435	-0.0143615682	-0.0004900239	0.026007542	-0.1328921753	0.0575083171	0.035495688	-0.023976402200000003	0.13133994289999998	0.0635518824	0.069232268	-0.0429573403	-0.1181006348	-5.9421e-06	0.0029991979	8.995188043364408e-06	3.5308552409999996e-11	-0.0712415	-0.07608452	0.0057888541836304	0.00507535132225	0.011255200000000002	-0.0215217	0.0004631835708899999	0.00012667952704000006	0.000481307	0.0004913869999999999	2.4146118376900003e-07	2.3165642824899998e-07	-8.840959999999999e-05	-0.0002045796	4.185281273615999e-08	7.81625737216e-09	-9.43911e-05	-9.43911e-05	8.909679759209999e-09	8.909679759209999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33707.29296875	-36.69140625	1136181599.2811432	1346.259292602539	21464.7421875	-30.85546875	460735157.1758423	952.0599517822266	22474.8359375	-0.5703125	505118250.4175415	0.32525634765625	1.2002640000000002	23.542467	0.16295967289999996	0.1387588334	-0.0321689791	-0.0406298144	-0.1290719262	-0.0409230467	-0.019666811200000002	0.0426035492	-0.055988322699999996	-0.020307735	0.0306328604	0.0560850466	-0.056100296900000006	0.0851017201	0.0262515408	0.1298837761	0.0532372882	-0.0838817119	-0.0417433772	0.1883297737	-0.1284563983	-0.021735842400000004	-0.0817412055	-0.08773833439999999	-0.0909413859	-0.0400020423	-0.023598054900000002	-0.027328831499999998	-0.07466907440000001	-0.0317419981	-0.0449066791	-0.016993699299999998	0.0489019749	0.0085803048	-0.0399927739	-0.0714668957	0.1361513851	-0.050170730499999996	0.053728880199999995	-0.028578248599999998	-0.1550866062	0.022564870499999997	-0.1925931355	-0.0852688089	-0.0718223369	0.0099300322	0.137588662	0.0581245476	-0.0464635033	-0.0020662739000000003	0.023320169300000002	-0.054956982599999996	0.0147701148	0.0953676611	0.0361561482	0.06350764019999999	-0.0152939657	-0.035333230800000004	0.06790768259999999	0.0521217879	0.0336126248	-0.0189483704	-0.10735472789999999	-0.1710791434	0.1172579434	-0.0757828035	0.10163817630000001	-0.1533791105	0.11980313199999999	-0.0762828445	0.0355421701	-0.0712081317	0.017098798000000002	0.0206678855	-0.0113928373	0.1064821698	-0.0003752532	0.0308626223	0.0547258579	-0.050113317000000004	-0.0185904841	0.025465312	0.059927562999999996	-0.048893750599999994	0.05375047769999999	-0.0534173129	0.0490013923	0.0565485141	0.13397211380000001	0.10490985580000001	0.1515383775	-0.008519701	0.056493662699999996	-0.1212822566	0.0043986326	-0.10018806039999999	-0.0933194752	0.0668841029	-0.0482092939	-0.1198669825	-0.00549917	-0.005493227900000001	3.0175552761338416e-05	3.02408706889e-05	0.0244286	0.09567010000000001	0.009152768034009998	0.0005967564979599999	0.0366347	0.0253795	0.00064411902025	0.0013421012440899998	-2.61084e-05	-0.0005074154	2.5747038815716e-07	6.816485505600002e-10	0.00011617	0.0002045796	4.185281273615999e-08	1.3495468899999997e-08	-0.000110733	-1.6341899999999993e-05	1.2261797289e-08	2.670576956099997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33749.453125	42.16015625	1139025586.2365725	1777.478775024414	21499.853515625	35.111328125	462243701.19333273	1232.805362701416	22470.748046875	-4.087890625	504934517.7861366	16.71084976196289	1.14234	22.40633	0.1536593992	0.006324995	-0.11565532210000001	-0.0731632435	-0.0020540636	-0.0005960594	0.076619433	0.027145491299999998	-0.0551367621	-0.0671079995	0.0268457772	0.0070220994	0.050270311500000005	0.1236481823	-0.0567812766	0.0782141314	-0.1540603767	0.0780139584	-0.0409248053	0.17005117420000002	-0.1386001765	0.011104788999999999	0.0514475328	0.055230847699999995	-0.0993843043	-0.0028618774	-0.0254263354	0.1389856735	-0.1253431696	0.0503401151	0.0499290353	0.0189697593	0.022380735899999997	-0.053107282400000004	-0.0423809868	-0.0360005818	-0.034396563	-0.0428746596	-0.1458364467	-0.0820305575	0.0046744039000000005	-0.0778306431	-0.0934247161	0.11747671109999999	-0.0039820387	0.07523420089999999	0.0018149325	0.1173407543	-0.042778716900000006	-0.011676098300000002	0.0456633523	0.0621238141	-0.0201041801	0.0008987254	0.01466322	-0.0293253782	0.013781835800000001	-0.065983385	0.032870966099999996	-0.0238066292	-0.016092429499999998	0.0142546789	0.052007497199999995	-0.2040119096	0.012507280700000001	0.111640675	-0.0355412838	-0.1879235813	-0.0216899716	-0.044639040199999994	0.11847794619999999	-0.061039123	-0.1659395783	0.0026544817	0.1026646911	-0.0179045841	0.0050089573	-0.0869560202	-0.013862309	0.1054650906	-0.13359542900000002	-0.0160753785	0.0440087241	-0.0669928136	-0.07569160059999999	-0.0324475054	0.0757247192	0.023743498999999998	-0.1404554372	-0.086391809	-0.028662006400000002	-0.0815039729	0.045336177400000004	-0.006285247	0.0911775397	-0.0234729435	0.08208833110000001	0.0644997188	-0.053356836799999995	-0.12104935019999999	-2.18408e-05	0.0054773292000000005	3.000113516517265e-05	4.7702054464e-10	-0.0618942	-0.0863228	0.0074516257998400014	0.003830891993640001	0.016468599999999996	-0.020166100000000003	0.0004066715892100001	0.00027121478595999986	0.0006970219999999999	0.0007231303999999999	5.229175754041599e-07	4.858396684839999e-07	0.00011617	0.0	0.0	1.3495468899999997e-08	1.3234899999999996e-23	0.000110733	1.751625780099999e-46	1.2261797289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33884.75390625	135.30078125	1148176547.2871244	18306.301406860348	21496.744140625	-3.109375	462110008.64749527	9.668212890625	22476.984375	6.236328125	505214826.5939941	38.891788482666016	1.103266	21.639908	0.13939712259999998	-0.079771706	-0.0041193071000000005	0.0149527848	-0.0169014621	0.0480924762	0.116980826	-0.003983334	0.055983741100000005	0.009744725899999999	-0.11189567939999999	0.059024450599999986	-0.0765739565	0.079289943	0.0625728693	-0.11293478960000004	-0.029849086	0.1037142399	-0.09382132970000001	0.10452026310000001	0.013527738999999999	-0.0690422976	-0.0214147642	-0.0858781776	-0.0707602923	-0.0500562858	-0.0953367792	0.1051604889	-0.023122355299999998	-0.09206946810000001	0.20682304199999998	-0.0874882352	-0.0697847353	0.010035442	0.0054253464	0.0348322017	-0.1452457425	-0.13538328689999998	-0.0045985636	6.24513e-05	0.0411672785	-0.025750360899999998	-0.0440959585	-0.2088107866	0.0067054019	0.0668765709	-0.05914271190000001	0.0519046534	0.065058844	0.1238818818	-0.0550654375	-0.0592607863	-0.0031259357	0.049719933499999994	0.030977379700000002	-0.0834036048	0.0164740891	-0.0007282278999999999	0.0602557191	-0.1246292348	0.0480085654	-0.0530979441	-0.0321925469	0.0835402118	0.1746926962	0.0810639396	0.1143584444	-0.14458981640000002	-0.0123344449	0.0121296172	-0.0722546431	-0.0781110421	-0.08210131429999999	0.1836750147	-0.0593816874	-0.048549391500000004	-0.0067372962	-0.0380922142	0.1693683633	-0.0001652336	0.0020278958	-0.0328859325	0.015960648	0.08184032150000001	-0.1294985894	0.0449612145	-0.0081938555	-0.1645419732	-0.1012067475	-0.11588942949999999	0.0642205917	-0.040127765499999996	0.0341557509	-0.1578894107	-0.11564093939999999	0.0405884446	0.009151230699999999	0.062080407000000004	-0.0583888207	-0.1216419777	-1.30682e-05	8.7726e-06	7.695851075999999e-11	1.7077785123999998e-10	0.0246513	0.0865455	0.0074901235702500004	0.00060768659169	0.0372518	0.0207832	0.00043194140224000013	0.0013876966032400002	0.000206839	-0.0004901829999999999	2.4027937348899994e-07	4.2782371920999995e-08	0.00011617	0.0	0.0	1.3495468899999997e-08	-0.00015101	-0.00015101	2.28040201e-08	2.28040201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33799.1015625	-85.65234375	1142379266.43219	7336.323989868164	21487.078125	-9.666015625	461694526.3498535	93.43185806274414	22473.345703125	-3.638671875	505051267.0921669	13.239933013916016	1.121387	21.99535	0.1223968518	-0.0415833748	0.1320077527	0.0025068307	0.0010626657	0.0413513899	-0.0705689633	-0.014434778899999999	0.0664594542	0.1287030287	0.0504133826	-0.041191627200000004	0.0245143088	0.0325111134	-0.052975798399999996	0.10200276050000001	-0.0031206309999999996	0.11071376880000001	0.08565738630000001	0.0266163185	-0.09046408800000001	-0.0338676702	0.0592592904	-0.059192704900000004	0.0170038991	-0.0187941227	-0.0635507374	0.1912044095	-0.1587807519	0.1163861999	0.1135266664	-0.0592816388	-0.0182998077	-0.034913183	0.06178405980000001	0.0348875343	0.0122441178	0.052102050899999995	0.0129414429	-0.0119189372	0.08841101009999999	0.0748938718	0.123826487	-0.0992342521	-0.0500187063	0.0720843925	-0.0368996567	-0.1291354051	0.0423090028	0.006368600899999999	0.0645311871	0.023481775400000002	0.0856563766	0.0226410971	-0.0330960913	0.0496973978	-0.041665742799999995	0.1505808897	-0.0737383778	0.0192613012	0.0082787756	0.003026067	0.038241203700000004	-0.0601162979	0.0459382361	-0.046242055	-0.1704927037	-0.07702549759999999	0.058687924	0.0095079057	0.1035635224	0.0166704073	-0.1975756909	0.1510889019	-0.027754502599999998	-0.0323437216	0.0531174268	-0.0102094962	-0.023372989	-0.0072266264	-0.1335900511	0.018773546999999998	-0.0887152825	-0.0194569242	0.0364454868	-0.0281811231	-0.0297047614	-0.0330803124	-0.0969030173	-0.09885101460000001	-0.0214415145	0.1967030752	-0.15359199269999999	-0.0728043083	0.0580974354	0.0953912287	-0.024036700600000002	0.0596274776	-0.0632943475	-0.1216419777	-0.0129171	-0.012904031799999998	0.00016651403669541118	0.00016685147241	-0.033926599999999994	-0.0585779	0.0034313703684099995	0.0011510141875599993	0.00774483	-0.02950697	0.0008706612785809	5.998239172890001e-05	0.000206839	0.0	0.0	4.2782371920999995e-08	-0.000160979	-0.000277149	7.681156820099999e-08	2.5914238441e-08	6.617449999999998e-24	0.00015101	4.379064450249998e-47	2.28040201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33727.0703125	-72.03125	1137515271.8643188	5188.5009765625	21468.544921875	-18.533203125	460898421.0625649	343.47961807250977	22468.697265625	-4.6484375	504842356.8143044	21.60797119140625	1.14127	22.385332	0.10115722	0.13340452490000002	0.037911286	0.0175003234	-0.1219645297	-0.050884335700000005	-0.0714508824	-0.016256068000000002	-0.0159172302	-0.0269469568	-0.034538314300000005	0.0432345246	-0.07715317440000001	0.0420099152	0.0852713308	0.015624436	0.05698497690000001	0.021782789700000003	0.0108365021	0.06618813650000001	-0.0850531932	-0.2308258573	0.0943566175	-0.09122236439999999	0.0042173151	-0.0595328061	-0.025224540099999998	0.017090118999999997	0.0768092542	0.010583643200000001	0.0098568747	-0.1144974853	0.0475904425	0.0038837018	0.0901730847	-0.04820897389999999	0.0356220687	-0.0316202533	-0.021625541600000003	-0.0426312377	0.0622388885	-0.0355519158	-0.0135059579	-0.071447753	0.010550591299999999	-0.1797308339	0.13953019560000002	-0.0381594837	0.0315890423	-0.042117724599999996	0.008807371	-0.0886271501	0.15899427630000001	0.0734510986	0.033689546800000005	0.0446193828	0.0122494576	-0.0115035169	0.0948023802	0.09921550109999999	0.0624406819	0.026104849500000003	-0.08653701779999999	0.0036318454	0.1501848429	0.0370384644	0.0102948598	-0.05665412	0.1041633385	-0.0348564758	-0.1353201312	0.0838794227	-0.1149066634	0.0607923837	0.045178036100000006	0.0296381394	-0.039340855099999995	0.036005574	0.0389761829	-0.0641060775	0.043722206500000006	-0.0399501881	0.020974046800000003	0.07460191599999999	0.0465065775	-0.085407662	-0.0347183446	0.1058704944	-0.047198768200000005	0.0108393358	-0.0968530259	0.10087588539999999	0.11029579460000001	0.058438665999999986	-0.1382110273	0.0902825052	0.0339976543	0.0571422589	-0.0680627927	-0.12104935019999999	-0.014650899999999996	-0.0017337999999999989	3.006062439999996e-06	0.00021464887080999996	0.0384111	0.07233769999999999	0.005232742841289999	0.0014754126032099995	0.0335585	0.02581367	0.0006663455588688999	0.0011261729222499998	0.000206839	0.0	0.0	4.2782371920999995e-08	-0.000135538	2.5441000000000016e-05	6.472444810000007e-10	1.8370549443999998e-08	0.0	-6.617449999999998e-24	0.0	4.379064450249998e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33803.3671875	76.296875	1142667633.2129517	5821.213134765625	21500.705078125	32.16015625	462280318.85651016	1034.275650024414	22497.0390625	28.341796875	506116766.5796509	803.2574501037598	1.23626	24.248507	0.17540642069999998	0.0058736593	-0.0202551716	-0.010657747	0.0030368418	0.0100048055	0.0320380148	-0.0371768799	0.0020005788	-0.1012650782	0.0984185878	-0.0762279132	-0.0079651696	0.041824262	-0.0252612081	0.0706583336	-0.0338250288	0.0390554026	0.0079413933	0.046364074400000004	-0.0069500963	-0.1062341549	0.0367126444	0.0531800366	-0.0808314897	0.042575958399999995	-0.042676485	0.0302463719	0.10035668380000001	-0.0861530027	-0.1739054925	0.0696652199	0.0171958728	0.1304899503	-0.1497353699	-0.1460241921	0.049462930999999995	0.0827510664	0.0081193765	0.0912531374	0.0070081195999999995	0.0782186412	0.022324052	-0.0587221365	0.0157868561	-0.1506340618	0.0022293404	0.0109820545	-0.0072251922	-0.1341292625	0.0830977497	-0.00045340129999999997	0.11375205949999999	0.0029396838	0.005676413199999999	-0.0621871253	0.06864481929999999	-0.0421555528	-0.06260669320000001	0.0483295276	-0.0547563367	-0.0177780247	-0.0035284078	-0.076242937	0.0164347131	0.0041317109	0.024862165800000002	-0.0263466769	-0.011421821100000002	-0.0049035063	-0.1236936367	-0.050295413899999995	-0.0112302557	-0.1362201055	0.178612889	-0.050206966799999996	-0.0698148599	0.1333837055	0.0204632572	0.1502940563	-0.045178179900000004	0.0319333086	0.16825693390000002	0.0329950494	0.1428219731	-0.09725391900000001	-0.0017988804999999996	-0.025513687200000003	0.11700218539999999	0.0334384135	-0.042945813099999994	-0.1166789261	0.017041257	0.0827962237	-0.1431008756	0.020143849	-0.0788353203	0.0546260966	-0.0726838291	-0.1198669825	-2.14493e-05	0.014629450699999998	0.00021402082778373038	4.6007247048999986e-10	-0.0903788	-0.12878989999999998	0.016586838342009996	0.008168327489439998	0.016505900000000004	-0.017052599999999994	0.0002907911667599998	0.0002724447348100001	0.000333427	0.00012658799999999996	1.602452174399999e-08	1.1117356432899998e-07	3.65634e-05	0.0001721014	2.9618891881959997e-08	1.3368822195600005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33730.890625	-72.4765625	1137772982.3557131	5252.852111816406	21496.6328125	-4.072265625	462105222.27545166	16.58334732055664	22485.892578125	-11.146484375	505615365.03497696	124.24411392211914	1.14929	22.542643	0.1348939107	0.0518785408	-0.1489787144	0.0181912725	-0.0589200301	-0.0216667218	0.1013478366	0.0646365402	-0.0378025396	-0.0819408958	-0.0626958032	0.0346649942	0.023456707400000002	0.0010115575	-0.1168847977	-0.09613518130000001	0.0310166723	0.1395804818	0.0811827334	0.1094871974	-0.0314483537	-0.0821759368	0.0418701598	-0.0750839871	0.0006431216000000001	-0.0754061778	0.1571008569	0.08575350890000001	-0.0060625198	0.06726071730000001	0.035171400299999996	0.0743681693	0.0340883027	-0.0995070729	0.2019188677	0.1258025836	-0.032430405600000003	-0.015355719299999999	0.143863102	0.055789442800000005	0.049798091100000004	-0.0048598903	0.11784181369999999	0.06006295900000001	0.0095115233	0.0039452111	0.050304752800000005	0.143622326	0.0208737781	-0.0163928423	-0.0212254971	-0.0033883260999999997	0.09232377289999999	0.0506724821	0.0647765825	-0.0343875912	0.0185384521	-0.1185492488	0.0687937277	-0.07733456849999999	-0.049986897599999996	-0.0030846235999999996	0.11686516720000001	0.08699430109999999	0.06365589719999999	0.00729177	-0.07982423059999999	-0.1431988505	-0.0313958434	-0.0101000907	0.0578063341	0.0622076229	-0.12283403429999999	0.14134365710000002	0.0149426052	0.0184103173	-0.074390597	0.1034765331	-0.21022901489999998	-0.036352611800000004	0.102177105	-0.0836653645	-0.148857539	0.0203115764	-0.0349164837	0.012650943000000001	-0.0676471454	0.0795848423	0.1126294274	0.0905555841	-0.0014368799	0.052811943099999994	-0.0766841726	-0.011835341299999998	-0.0158403428	-0.0570227987	0.0086934643	0.0520803533	-0.0771474486	-0.1181006348	-0.014517	-0.014495550699999997	0.00021012099009627043	0.00021074328899999995	-0.00497614	0.08540265999999999	0.007293614335075599	2.4761969299600005e-05	0.040069699999999986	0.02356379999999999	0.0005552526704399995	0.0016055808580899991	0.000206839	-0.00012658799999999996	1.602452174399999e-08	4.2782371920999995e-08	-6.54866e-05	-0.00010205	1.0414202500000005e-08	4.28849477956e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
