csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
27202.791015625	178.212890625	31759.834384918213	739991839.0397682	19223.76953125	-9.22265625	85.05738830566406	369553314.99061584	19737.11328125	20.212890625	408.5609474182129	389553640.6768952	0.8303899999999999	19.122793	0.13724725000000007	-0.005957812099999999	-0.0471057554	0.0633890445	-0.0847537206	0.0148904633	0.0619727687	-0.0580075745	0.047204845700000005	-0.0275141721	0.0134279475	0.09324812310000001	-0.0764384372	0.0482339797	-0.019222867299999998	-0.0752422605	-0.0319181437	-0.0328677719	0.013526614	0.047249799599999996	-0.15429298519999998	0.08728667650000001	-0.1082002841	0.1522869475	0.0049071883	0.0214129802	0.055408342199999995	-0.0184385403	0.0738022836	0.0566570579	-0.0229988619	-0.0034693021999999997	0.10692410039999999	-0.0422548683	-0.022008885099999997	-0.0907887125	-0.0193728373	-0.0925164715	-0.023600257799999996	0.0939572529	0.001835408	0.058625850300000004	0.0753934883	0.0535777385	0.0739778821	-0.0810076024	-0.006646261800000001	-0.054943089	0.0574641391	0.0324715275	0.0425720957	-0.0129320899	-0.0333809595	0.11755216289999999	-0.06452020879999999	0.0264757091	0.0755748854	0.01042687	-0.0642380433	0.0812955151	-0.0699875431	-0.0893195502	0.19056682719999998	0.0010914778	0.0478350892	-0.0874769584	-0.0397478012	0.0553016511	0.0310473948	-0.0200534391	-0.1112010192	-0.0467456438	-0.0732530487	-0.09211250189999999	0.0213075098	-0.08648041699999999	0.054543755	-0.007199784	-0.0205386218	-0.1176153804	-0.0698304428	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	0.119693	-0.0019509999999999946	3.806400999999978e-06	0.014326414249000004	0.62736	0.06323200000000008	0.3935805696	0.00399828582400001	0.265346	-0.04431099999999999	0.0019634647209999987	0.07040849971600001	0.000751765	0.0001022550000000001	5.651506152250001e-07	1.045608502500002e-08	-0.00214787	-0.00023431000000000013	5.490117610000008e-08	4.6133455369e-06	0.00105123	-0.00021849999999999994	1.1050845129e-06	4.7742249999999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27283.1171875	80.326171875	6452.293888092041	744368483.4668579	19274.720703125	50.951171875	2596.021915435791	371514858.1834755	19735.265625	-1.84765625	3.4138336181640625	389480709.2893066	0.878459	20.229755	0.12043620000000002	-0.0200516553	-0.045224894800000005	0.0011667988	-0.0486261713	-0.0215120306	0.0356265775	0.038400894500000005	-0.0159673889	-0.008130431	0.005442558100000001	-0.0172586331	-0.0168608517	0.1420606523	-0.005591464599999999	0.0397656782	0.0397451556	0.014300916299999999	0.1591100369	-0.0015870882999999998	-0.0072374484999999985	0.0494752174	-0.0774918109	0.009559983499999999	0.1027331901	-0.0288739511	-0.031477688	-0.0571130382	0.1600411778	-0.0555562353	-0.1083888758	0.0698002511	-0.21502480989999997	-0.11238724050000001	0.0462698994	-0.1708376295	0.10239768210000001	0.032412640699999995	0.0250137075	0.053643841799999994	-0.0163817234	0.06102637230000001	0.0983254537	0.0697422617	0.0028111701	-0.0398074064	0.0304056852	-0.023470820400000002	-0.0280113939	-0.014782075700000001	0.0117930887	0.0176124166	0.0473122026	-0.0603605696	-0.1033342674	0.0066036374	-0.0092914804	0.0719369562	0.0974559109	-0.020097726399999998	-0.1453228783	-0.0802893735	0.0944092277	-0.0989471323	0.0101727653	0.1030187509	0.16902531899999998	-0.0522412869	0.1331937533	-0.1095830825	0.0410174386	0.0822483731	-0.065553119	0.1573825434	-0.0209188044	-0.1226759527	-0.0444208279	0.0447293548	0.014356352900000001	-0.0225737327	0.0386096921	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.129734	0.01004099999999998	0.0001008216809999996	0.016830910755999996	0.5960979999999999	-0.031262000000000116	0.3553328256039999	0.0009773126440000078	0.201715	-0.06363100000000002	0.004048904161000002	0.040688941225	0.000498461	-0.0002533040000000001	2.4846336852099994e-07	6.416291641600004e-08	-0.00216311	-1.5240000000000132e-05	2.32257600000004e-10	4.679044872100001e-06	0.00109273	4.1500000000000094e-05	1.1940588529000002e-06	1.7222500000000072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27177.146484375	-105.970703125	11229.789920806885	738597291.0331764	19320.875	46.154296875	2130.2191200256348	373296210.765625	19783.06640625	47.80078125	2284.914688110352	391369716.4340973	1.303181	30.010551	0.1467308	-0.2773534195	-0.1413133382	-0.11358503560000001	-0.070495534	-0.0812702082	-0.05971259740000001	0.10409761699999999	-0.2241683302	-0.014537011399999999	0.25272081350000003	-0.1506806272	-0.1333636245	0.0208187762	-0.11079969949999999	-0.1254720283	-0.1174517664	0.0013952132	0.06792085839999999	-0.0792271483	0.06043503400000001	-0.2531412098	-0.10252738619999999	0.0180667188	0.10971478529999999	-0.0643690916	-0.1081351616	0.042361931799999995	-0.0985272964	-0.0154049406	-0.0893062419	-0.0975531305	0.0842718165	0.0661438902	0.2109245708	0.0765336735	0.0671259347	-0.0624991392	0.0091592351	0.0993482333	-0.2667311256	0.1775334007	0.0028226335	-0.0766097239	-0.1142587828	-0.050302418700000004	0.0795292814	0.06525351459999999	-0.0824835992	-0.18620396739999998	-0.0946282233	-0.135941094	0.2157370347	0.042324619	-0.08682337080000001	0.07391779650000001	0.1493719861	-0.1576856499	-0.0045311053	-0.0956052817	-0.0116563358	0.0959093852	0.005767734399999999	0.0808970146	0.1531826939	0.1684665088	-0.006339323399999999	-0.0485130542	-0.0086407642	0.0692610161	-0.1575511259	-0.007371919	0.1055333377	-0.13954437220000002	0.0485758696	0.0023571267	-0.2547970448	0.023505198300000002	-0.0948764469	-0.05193207230000002	-0.0125762838	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.13238	0.002646000000000009	7.001316000000051e-06	0.0175244644	0.62373	0.0276320000000001	0.3890391129	0.0007635274240000054	0.109799	-0.091916	0.008448551056	0.012055820401000002	0.0007451769999999998	0.0002467159999999998	5.552887613289997e-07	6.08687846559999e-08	-0.00197231	0.00019080000000000008	3.640464000000003e-08	3.8900067361000015e-06	0.00114595	5.321999999999987e-05	1.3132014025e-06	2.8323683999999865e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27090.986328125	-86.16015625	7423.572525024414	733921540.2306558	19275.923828125	-44.951171875	2020.607852935791	371561239.4276772	19690.271484375	-92.794921875	8610.897525787354	387706791.12839127	1.486077	34.222416	0.18730215000000008	0.0458394607	0.011468880700000001	0.0001751206	-0.0386153184	-0.0567056707	0.0376970461	0.0419559433	0.0760817618	-0.043149858099999994	-0.1467582925	0.024127705699999998	-0.0587747685	0.00046192309999999997	-0.0533755392	-0.0502733728	0.0042031615	-0.0835531932	-0.008507602	-0.0064903103000000005	0.0239597344	0.10356831400000001	-0.1293334859	0.015530940600000001	0.0411146231	0.05632499940000001	-0.153475625	0.0365979845	0.12322965970000001	0.039966382599999996	0.16957385960000002	-0.0654125996	-0.06075029410000001	-0.0672544726	-0.0410240323	-0.1790654629	0.1530776032	-0.09716088390000001	0.0215620098	0.0590648809	0.0508111975	0.013571553200000001	0.020366375	-0.07843662679999999	-0.0011838098	-0.0396862637	0.0730709559	-0.0394786578	-0.049186038700000004	0.033928236699999996	0.0624509836	0.1090334988	-0.060196529900000004	0.09447747109999999	-0.057947543899999995	0.0189424508	0.056265479699999996	0.041633588900000004	-0.0028553327	0.09735970669999999	0.0588610413	-0.08120461059999999	0.0377484632	-0.1736981645	0.029039821400000002	-0.053396048200000004	0.06602935160000001	0.0053862614	0.1080842584	-0.0611304788	-0.160874635	0.2377463047	0.0140266625	0.0256059289	0.10044049710000001	-0.0026307043	0.054571195999999995	-0.0099367836	0.06703163150000001	-0.0629648912	-0.097070201	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.13647	0.00409000000000001	1.6728100000000085e-05	0.018624060900000003	0.67378	0.05005000000000004	0.4539794884000001	0.0025050025000000037	0.19474	0.08494099999999999	0.007214973480999998	0.0379236676	0.00103542	0.00029024300000000025	1.0720945764e-06	8.424099904900013e-08	-0.00162129	0.0003510200000000001	1.2321504040000005e-07	2.6285812641e-06	0.00146911	0.0003231600000000001	2.1582841921000003e-06	1.0443238560000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27157.109375	66.123046875	4372.257328033447	737508589.6057129	19248.4140625	-27.509765625	756.7872047424316	370501443.92144775	19704.15625	13.884765625	192.78671646118164	388253773.52441406	0.855556	19.702341	0.15466519999999992	-0.023974347000000003	-0.0091893726	-0.007882820300000001	-0.0636986321	0.0198331421	-0.0374128828	0.006657859	0.036556427999999995	-0.0532740103	-0.11393830519999999	0.1030065295	-0.0573931408	0.1429211477	-0.025080462400000003	-0.0503720275	-0.037925606699999996	-0.2044035138	0.077401533	0.0857553516	-0.09953900560000001	-0.0081627537	-0.1125897367	0.0340264365	0.10533753970000001	0.088975792	0.1223180585	0.036445446400000005	-0.0458250923	-0.19701976559999998	-0.0312121092	-0.044147225400000004	-0.1014474543	-0.1020441534	0.1908319475	-0.0168956347	0.053848057000000005	0.0282430821	0.0112210345	-0.0748574045	-0.0263699959	0.0322441628	0.077133093	0.055034119400000005	-0.0042957473	-0.0694047487	-0.0115659771	0.050838026200000004	-0.0055320890000000005	0.0164192988	0.0780187206	0.0930537053	-0.086758985	0.0692692998	-0.1597964419	-0.0816915806	0.0995153992	-0.0353199789	0.09465282039999999	0.171454965	-0.08187029400000001	-0.0629567243	0.1540258908	0.0036020879	0.0504898862	0.111241214	-0.0974262695	-0.0298600978	-0.025075625299999998	0.0360490585	0.0009086319999999999	0.0985000907	-0.0885657948	0.108942636	-0.1628433164	-0.051309176500000005	-0.0977334991	-0.036723072	-0.1160731282	0.1166009425	0.0350487503	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.148106	0.01163599999999998	0.00013539649599999954	0.021935387236	0.707734	0.03395399999999993	0.500887414756	0.0011528741159999953	0.216918	0.022177999999999976	0.0004918636839999988	0.04705341872399999	0.00129701	0.0002615899999999999	1.6822349400999995e-06	6.842932809999995e-08	-0.00255723	-0.00093594	8.759836836000002e-07	6.539425272900002e-06	0.000928696	-0.000540414	8.62476260416e-07	2.92047291396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27022.212890625	-134.896484375	18197.06149673462	730199989.5062599	19238.03125	-10.3828125	107.80279541015624	370101846.37597656	19759.17578125	55.01953125	3027.1488189697266	390425027.55433655	1.151369	26.514528	0.21849935	0.0157190399	-0.0048544816	-0.0328243874	-0.08714065859999999	0.0454586034	0.1078563016	0.0550077446	0.0427762388	-0.0547426896	-0.0663282536	0.0852463136	0.015215695900000001	0.0478219	0.04309503889999999	-0.1257002671	0.050708473	-0.1527489347	0.2056450635	-0.0915079025	0.048573503899999995	-0.0095684755	-0.014103727199999999	0.0821157058	0.016504786599999998	0.21078710469999998	0.0401058466	0.1342540707	0.0431119587	-0.036527446899999996	0.050662430999999994	-0.20190765019999998	0.019987151499999998	-0.0950247439	-0.0184028565	0.2916914655	-0.053861031600000005	0.15066672279999999	-0.0630243798	-0.0183248094	0.0164011921	0.0362833811	0.0411576604	-0.0023004579	-0.0287183527	-0.09136355	-0.0267273931	-0.1050754416	-0.0630665247	0.0391972025	0.08715159300000001	0.021547449	-0.10354227560000001	0.059238329900000004	-0.022776344	-0.0482661891	0.1604544722	-0.038313152999999996	0.1868964384	-0.0332607237	-0.0214932585	0.0847338782	0.1373332425	-0.0762549207	-0.0898674315	-0.1651096233	-0.0758929808	-0.1508019682	-0.0925480347	0.0258844574	0.018112779199999998	0.0673211559	0.0817490939	-0.1710861941	-0.2198952918	0.09142601130000001	-0.029397433100000002	-0.0626914488	-0.0362254414	0.051365125	0.25339558219999997	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.164444	0.01633800000000002	0.00026693024400000056	0.027041829136000003	0.787279	0.07954499999999998	0.6198082238409999	0.006327407024999996	0.120062	-0.09685599999999997	0.009381084735999995	0.014414883843999996	0.00162491	0.00032790000000000016	2.6403325081e-06	1.0751841000000007e-07	-0.00265523	-9.8e-05	9.604e-09	7.050246352900002e-06	0.0008393889999999997	-8.930700000000028e-05	7.045738933209995e-07	7.975740249000048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27068.8125	46.599609375	2171.523593902588	732720610.1601562	19268.40625	30.375	922.640625	371271479.4150391	19675.236328125	-83.939453125	7045.831790924072	387114924.5675697	1.278004	29.430759	0.23819159999999995	-0.0006005311	-0.011717348700000001	-0.0250793271	-0.02120265	0.020156558999999998	-0.0038660331	0.0754410327	0.0903717165	-0.0407430429	-0.045722153	-0.040132419100000004	0.012108831899999999	-0.11357968310000001	0.0393055273	-0.0861979016	0.0322250358	0.0169446733	-0.060583093399999996	-0.0089805176	-0.216478055	-0.1753184709	0.0298885065	0.03810564	-0.0255331228	0.038416541	-0.0777323599	0.08714853289999999	-0.0213601286	-0.0008205228999999999	0.0244179885	0.10624353800000001	0.085759134	0.0576085825	0.051064634299999995	-0.032065321699999996	-0.06323651429999999	0.013822308500000002	-0.0697187045	-0.0953576638	0.0060079486	0.0336780178	0.0219986561	-0.0503005608	-0.0233157671	-0.0209090521	-0.021161861400000002	0.0106485916	-0.0746165221	0.0790233481	0.0828495376	0.0348980637	0.0001425108	0.0501267845	0.1695107287	0.040451806	0.0645609939	-0.0219478531	-0.0830047521	0.1537325083	-0.0587548292	0.0445025566	-0.047364643600000006	0.19942775699999998	0.10827033609999999	0.0129624052	0.0308263475	-0.1011623294	0.004783549000000001	0.0192988311	-0.0511467119	-0.0438943151	0.0099383427	0.008465094	0.1248242214	0.014154709599999999	0.0584534091	0.0445163791	-0.0442208778	0.117003384	0.0370362329	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.16913599999999998	0.004691999999999974	2.201486399999976e-05	0.028606986495999995	0.730801	-0.056477999999999924	0.5340701016010001	0.0031897644839999906	0.238027	0.11796500000000001	0.013915741225	0.056656852728999986	0.0023115	0.0006865899999999997	5.343032249999999e-06	4.714058280999996e-07	-0.00253059	0.00012464000000000008	1.553512960000002e-08	6.403885748100002e-06	0.000469487	-0.00036990199999999975	2.20418043169e-07	1.368274896039998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27053.3515625	-15.4609375	239.04058837890625	731883830.7642213	19214.42578125	-53.98046875	2913.8910064697266	369194158.1031647	19646.796875	-28.439453125	808.8024940490723	385996627.44750977	0.904837	20.837206	0.17258149999999992	-0.0245048556	-0.010224504799999999	0.0075312113	-0.0818625233	0.1091505802	0.05058395139999999	0.0537382259	-0.0204691999	-0.0182689654	0.0191551386	0.0299601192	-0.0277035626	-0.09711541	-0.0771855038	0.0128825322	-0.10331402220000001	-0.0793509947	-0.051898233700000004	0.007788793100000002	-0.1024812827	0.0725530969	0.1025431711	-0.049999321799999996	0.025782415	0.0964868271	0.1660019275	-0.0383921044	0.0043014728	-0.0454296988	-0.0961033931	0.07208802240000001	-0.0288071414	0.0964766337	-0.10217454220000001	0.20124275579999998	0.0437194422	0.0211268373	0.0433094301	-0.0353775604	-0.0241542102	0.0147766076	0.0179844197	-0.0118929394	0.0225491405	-0.09410824820000001	-0.1018094833	-0.0529208204	-0.0660347148	-0.047474938700000004	0.030784540099999997	-0.0362806198	-0.044796668399999996	0.0265826523	0.0152405698	0.0741658626	-0.00023721700000000002	-0.1342707828	-0.0252430002	0.0739892159	0.0668502505	-0.0210101636	-0.0169262004	0.0421857588	-0.046685890300000005	0.0320054649	-0.0559292641	-0.0040353956	-0.1656340704	-0.138503113	0.1324969148	-0.1252016926	-0.14101721609999998	-0.0151607278	-0.10328528990000001	0.1077103151	0.0487201231	0.0324244021	0.058227822	-0.09802386689999999	-0.012622284	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	0.164202	-0.004933999999999994	2.434435599999994e-05	0.026962296803999995	0.7892710000000001	0.05847000000000002	0.6229487114410001	0.0034187409000000024	0.290946	0.052919	0.0028004205609999987	0.08464957491599999	0.0023634	5.190000000000012e-05	5.58565956e-06	2.693610000000013e-09	-0.00350776	-0.00097717	9.548612088999997e-07	1.23043802176e-05	0.000373387	-9.609999999999999e-05	1.3941785176899998e-07	9.235209999999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27263.353515625	210.001953125	44100.8203163147	743290444.917942	19230.078125	15.65234375	244.9958648681641	369795904.6936035	19663.66015625	16.86328125	284.3702545166016	386659530.7404938	0.8433669999999999	19.421652	0.11668975000000002	-0.06945074080000001	0.0102515592	-0.0150761633	-0.0786549415	0.0936284797	-0.0371037659	0.0537929776	-0.0336108823	0.0270091427	0.0097920665	0.0785506732	-0.0991199879	0.0968456368	0.0619544359	0.043988895800000004	-0.0795248841	-0.0660572142	-0.0259085771	-0.021033270899999998	-0.18019094870000002	0.0606595184	0.1205163771	0.0372305263	0.0242223936	-0.0988846078	-0.0388011022	0.0244357208	-0.0850039225	-0.0470043847	-0.1279471277	-0.0160075892	0.031474969	0.09259805869999999	-0.0769004446	0.0202860349	0.0350764067	-0.07664879620000001	-0.1202474273	-0.008444929200000001	-0.0686455626	-0.0143894405	0.0854333645	0.08219665849999999	-0.0094541274	-0.08884425720000001	-0.0858691205	0.0349030174	-0.06674022809999999	-0.034302038300000004	-0.04379745769999999	-0.028991991	-0.0270159011	0.0927141674	-0.1071759336	-0.0315183165	-0.0388904426	-0.054524455	-0.12317814640000001	0.1167601909	-0.0976204366	-0.066107172	0.0041819549	0.08507349939999999	-0.015766878300000002	0.006979259	0.00731806	-0.048258916900000004	-0.0270235846	0.047798673300000004	0.0595092047	-0.1376422682	0.0059362647	0.0731856407	0.06350390639999999	-0.0484285301	0.0520533942	-0.0068800349	0.0159143676	-0.1542327428	-0.0039383105	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.16409399999999996	-0.00010800000000002474	1.1664000000005343e-08	0.026926840835999992	0.8279309999999999	0.038659999999999806	0.6854697407609998	0.001494595599999985	0.308606	0.01766000000000001	0.00031187560000000034	0.095237663236	0.00335154	0.0009881400000000002	1.12328203716e-05	9.764206596000004e-07	-0.00359445	-8.668999999999994e-05	7.51515609999999e-09	1.29200708025e-05	0.000242982	-0.00013040499999999994	5.9040252324000014e-08	1.700546402499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27123.248046875	-140.10546875	19629.54237365723	735670584.6123085	19254.37890625	24.30078125	590.5279693603517	370731107.06544495	19630.763671875	-32.896484375	1082.1786842346194	385366882.3410072	1.050388	24.189068	0.2563824000000001	-0.0109909648	-0.0085089376	-0.0357803803	-0.052024148	0.0763690399	0.0732108057	0.1738183291	-0.011074161899999999	0.0575831234	-0.0653375586	-0.0969501415	-0.0158875734	-0.054137398499999996	0.0791933296	0.088515249	0.0785036182	-0.0015629321	-0.0289678116	-0.0764052718	-0.0315507036	-0.0369147725	0.1668482172	-0.029609164900000002	0.017797362	-0.16424319	0.11712471099999999	-0.08805810480000001	-0.0274582728	-0.018094768	0.0231095439	0.0425838613	-0.0877045157	-0.1384070329	0.2084593995	0.044589181900000004	-0.037791196299999996	0.0539492174	0.045078920599999996	0.0812680625	-0.020466216699999998	0.0161523224	0.0350172839	-0.0146859718	-0.0278623548	-0.058354786	-0.0726266411	-0.077938217	-0.18254478489999998	0.0310005694	-0.039090383799999996	0.08362645889999999	0.1085415016	-0.0069317795	0.11236016210000001	-0.013901655700000001	-0.11566789109999999	0.0110344897	-0.0063546125	0.0279138396	-0.0629531674	0.15653545230000002	-0.0109810202	0.09869219550000001	-0.1754949455	0.11023379609999999	0.0344889538	0.08229829179999999	0.042403137300000004	0.0278393093	0.0112178925	-0.0087378834	0.0011034375	0.0498688593	-0.0648584049	-0.0650978708	-0.1459775181	0.0210401728	-0.1154691579	-0.0347455645	-0.0109960641	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	0.164859	0.0007650000000000433	5.852250000000665e-07	0.027178489881	0.943019	0.1150880000000002	0.8892848343610001	0.013245247744000044	0.273729	-0.034876999999999984	0.0012164051289999993	0.074927565441	0.00392569	0.0005741499999999997	1.54110419761e-05	3.296482224999998e-07	-0.00291977	0.00067468	4.551931024e-07	8.5250568529e-06	0.0011072	0.000864218	1.22589184e-06	7.468727515239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27025.48828125	-97.759765625	9556.971775054932	730377016.8399812	19232.2578125	-22.12109375	489.34278869628906	369879740.56646734	19600.34375	-30.419921875	925.3716468811036	384173475.11816406	0.8692030000000001	20.016609	0.25998760000000004	-0.011275223999999999	0.0056799538	-0.0225431302	-0.0549851061	0.0594065157	0.0400406962	0.0625225657	-0.0066266243999999995	0.0066419813000000005	-0.021711247000000003	0.008378464399999999	-0.04566930860000002	-0.065590988	0.0310333436	0.0257727979	-0.074834057	-0.0831454183	0.0104201779	-0.031294678799999996	-0.0469520659	-0.09250400240000001	0.042110670700000005	-0.090946989	-0.0413348781	0.030014944100000007	-0.12581877060000002	0.025104990499999997	-0.0419644528	0.0278716392	0.07599525509999999	0.033465743900000004	-0.0393790001	0.014459067800000001	-0.0007331817999999999	-0.0403067237	-0.1100240351	-0.00020447509999999998	-0.0487655082	-0.09338091359999999	-0.0172889315	0.0026709240000000003	-0.0206275524	-0.09432686109999999	-0.0171586848	-0.0584447845	-0.058926489299999996	-0.0341810039	-0.07089963690000001	0.0019769229	-0.0119452028	-0.0025689523000000003	-0.0033371882	0.057987596399999994	-0.00326552	-0.0183001767	-0.042318557199999995	-0.0740496607	0.0593447914	0.1098114984	-0.0653984878	0.045799731600000004	-0.1474897806	-0.032384635099999996	-0.0042569738	-0.0265121622	-0.0457938299	-0.054523046900000004	0.0192851581	0.0344969654	0.0407225749	0.0110936297	0.1460343741	-0.0183417007	0.0030227246000000003	0.055608232699999996	0.1141926142	0.0414437728	-0.035679107	0.1362442462	-0.016773818500000003	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.15614	-0.008719000000000005	7.602096100000008e-05	0.0243796996	0.8112060000000001	-0.13181299999999996	0.6580551744360001	0.017374666968999992	0.352018	0.078289	0.0061291675210000006	0.123916672324	0.00346982	-0.0004558699999999997	1.2039650832400003e-05	2.0781745689999974e-07	-0.00310705	-0.00018728000000000017	3.507379840000007e-08	9.6537597025e-06	0.000927018	-0.000180182	8.593623723240001e-07	3.2465553123999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
