csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
34392.0859375	35.05859375	1182815575.1323853	1229.104995727539	24694.41796875	14.453125	609814278.8153229	208.892822265625	24930.671875	72.646484375	621538400.138916	5277.511692047119	1.263181	21.50905	0.11459191	-0.036425449900000004	-0.1316769893	-0.0299846221	0.0620331582	-0.028973173300000002	-0.0557935374	0.0725144509	0.0377039906	-0.0577859687	-0.0085713392	-0.0300721513	-0.1111171276	-0.0597532294	0.0315643875	0.13758665890000002	-0.0028772495000000003	0.0404394315	0.0348018831	0.0547756619	-0.2074363846	-0.06217588690000001	-0.045546956900000005	0.0333554825	-0.0753132514	-0.0584254815	-0.0602015782	-0.0658112726	-0.0237714217	-0.023509493599999997	0.058757955599999995	-0.0186538883	-0.000687931	-0.062595468	-0.006516226	-0.1466568147	0.015511926100000004	-0.08974261300000001	0.09448092820000001	0.043809315599999996	-0.0806053777	0.0895047882	0.028382144900000007	0.0173076226	0.0896325684	-0.07764997230000001	0.1406829832	0.1664456484	-0.1017206794	-0.0858980293	0.170116663	0.0016940706	-0.1350871862	-0.034137900299999996	0.0063731633	-0.0471799516	0.12792549820000002	0.0353472716	0.0057379525	0.07668309599999999	0.0280080263	0.0486415942	-0.0024320001	-0.0124522606	0.051975028300000004	0.042985719500000005	-0.0298559493	-0.16170052640000002	0.08449902810000001	-0.030331407400000007	-0.0336278253	0.059798268700000004	-0.0580296525	0.1615159708	-0.0354403312	-0.0213590495	-0.034373543799999996	0.0538315572	-0.0453456764	-0.019698445800000002	-0.0351060421	0.0100163309	0.0438424718	-0.09379727800000001	-0.036572922599999995	-0.0758844328	0.0682295232	0.0404188365	-0.0366105	-0.0208708911	-0.0001767287	0.0605348687	0.0818658652	0.0016726405	0.1026203966	-0.1136572052	0.0305330419	0.1575831707	0.1808965356	0.11974226240000001	-0.1727948162	-0.105397525	-0.0907868472	0.0896054385	0.1088880325	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.039013699999999985	-2.580000000000637e-05	0.0015220687876899993	6.656400000003289e-10	-0.0640212	-0.0839085	0.00409871404944	0.0070406363722499985	0.00748799	-0.01619871	0.0002623982056641001	5.60699942401e-05	-0.000292731	0.00017711900000000005	3.137114016100002e-08	8.569143836099996e-08	-0.000179867	2.653599999999999e-05	3.2352137689000003e-08	7.041592959999997e-10	0.000533819	8.552300000000006e-05	7.314183529000009e-09	2.8496272476100004e-07	0.0
34591.83984375	199.75390625	1196595383.77565	39901.62306213379	24672.9296875	-21.48828125	608753459.3643187	461.7462310791016	24955.67578125	25.00390625	622785753.6988678	625.1953277587892	1.3076139999999998	22.265644	0.04659547000000002	-0.1219782108	0.0514199537	-0.0267731502	0.1625902308	-0.1272175432	-0.0484038189	-0.0163068619	0.022546279199999998	0.0766284384	-0.0083445801	-0.0206593636	-0.13203626289999998	-0.013486661899999999	0.0151859707	0.0911004954	0.0063951014	0.1348919355	0.0627741387	0.0066207429000000005	0.10573827449999999	0.0949535108	0.2250970559	-0.0034260124	-0.0323637854	0.040215733	-0.1326659165	-0.033572977000000004	0.11899204279999999	0.057005633300000004	0.0752093612	-0.046797399100000005	-0.0368565474	0.0719081639	0.07922596230000001	0.1540693729	-0.0017171091000000001	-0.16208829859999999	0.0395063524	-0.0428493765	-0.020727594499999998	-0.043431442800000004	0.1200645403	0.13321353130000002	-0.0187520912	0.1091122116	-0.0243879051	0.034826106	0.0851458968	0.06175866820000001	-0.09869562400000001	0.1303788861	0.006652354599999999	0.0109297879	-0.15404193859999998	-0.0573628217	-0.014419497199999999	0.0205416802	0.10116681289999999	0.0981673821	0.0140547056	-0.0346800786	0.0761204778	0.037102126	0.0611237806	-0.05736932190000001	0.011249696699999999	-0.0999146757	0.09167321029999999	0.0265073763	0.1238899467	0.012008739899999999	-0.034722149300000005	-0.0924120647	0.21582558649999997	-0.036689074599999996	0.010797085500000001	0.1976775593	0.08506300480000001	-0.08997666189999999	0.0004906287	0.0156273924	0.0348309979	0.0493269682	-0.14842718359999998	0.12083632289999999	-0.095014801	0.0122102197	-0.0211582021	-0.010872468400000002	-0.054318640599999995	0.0976958598	0.0896268265	-0.0371959025	-0.0395532133	0.0598794023	0.17468051899999998	-0.0653918055	-0.0622296359	-0.043995447699999995	0.1046907993	0.06501969120000001	0.0138838112	-0.028463206499999998	-0.0916271931	0.0760468362	-0.0266897442	-0.1093977275	0.0390093	-4.399999999987747e-06	0.0015217254864900002	1.9359999999892174e-11	-0.0296262	0.034395	0.0008777117264399999	0.0011830160250000002	0.00493137	-0.00255662	6.5363058244e-06	2.43184100769e-05	-0.000309386	-1.6655000000000026e-05	2.7738902500000073e-10	9.5719696996e-08	-0.000266889	-8.702200000000002e-05	7.122973832100001e-08	7.572828484000004e-09	0.000444707	-8.911200000000009e-05	7.940948544000013e-09	1.97764315849e-07	0.0
34560.0	-31.83984375	1194393600.0	1013.7756500244141	24703.462890625	30.533203125	610261078.7884865	932.2764930725098	24969.978515625	14.302734375	623499827.0707741	204.56821060180664	1.29882	22.115904	0.06682151999999998	-0.0655655269	-0.16006062570000001	-0.0968525665	-0.0474853124	-0.051890671	-0.1117349009	0.0849564575	-0.0357913063	-0.1431297867	-0.0109064192	-0.0357295617	0.076089251	-0.0564863748	-0.0012652639999999999	-0.0943573085	-0.045438550599999995	0.023355151600000002	-0.0407734873	0.046153290199999995	0.07386890559999999	-0.0540092804	0.09578941490000001	0.0322447736	-0.1542107021	-0.10576200960000001	-0.1215922732	-0.005991118399999999	0.0500446989	-0.1000237492	0.077705165	-0.017440706299999997	-0.0929805837	0.0702884028	-0.0481355788	-0.0567051684	0.0018852979999999999	-0.0468083096	-0.0273311819	0.05732613480000001	-0.053195571799999994	-0.1107254494	0.0823737272	0.0788053974	-0.0186551366	0.068796752	-0.1785207424	-0.07128433320000001	0.1130889966	-0.2828426691	0.0894338873	0.053369538700000003	-0.1572592951	-0.0880522451	0.1475156658	0.0030012962	0.021104197400000003	-0.048905604500000005	0.0088604311	0.1256097105	-0.04471488	0.06656018059999999	-0.10556941660000001	-0.0883898241	-0.013740354599999999	0.09355601529999999	0.035157585299999995	0.044614672300000005	-0.0689672576	-0.0456246436	-0.0180134404	-0.1087202131	-0.0776204747	-0.03798256	0.0432716035	-0.0740452977	-0.1135031231	0.11100753949999999	-0.022518791200000002	-0.192307263	-0.015496068500000001	0.05990702990000001	0.0140092343	-0.047075803	0.013183376799999999	0.12294018529999999	0.08779535349999999	-0.019655743	0.0362486491	-0.0384926638	0.0916816751	-0.0306246937	-0.104599124	-0.0396833946	-0.1334939296	-0.0183981638	0.030811203399999997	0.0195064811	0.1009341191	-0.285420701	-0.046189977	-0.057851734400000014	-0.1983921849	-0.0165018821	-0.12110370720000001	0.0738148754	-0.0321859012	-0.11285322490000001	0.0389885	-2.0800000000001373e-05	0.0015201031322499999	4.326400000000571e-10	-0.07575819999999997	-0.04613199999999997	0.005739304867239996	0.0021281614239999974	0.0026572	-0.0022741700000000003	5.171849188900002e-06	7.060711839999998e-06	-0.000111936	0.00019745	3.8986502499999986e-08	1.2529668096000002e-08	-0.000276871	-9.98199999999996e-06	7.6657550641e-08	9.964032399999921e-11	0.000605166	0.000160459	2.5747090681000002e-08	3.6622588755599997e-07	0.0
34704.02734375	144.02734375	1204369513.8757474	20743.875747680664	24700.001953125	-3.4609375	610090096.4843787	11.97808837890625	24959.41796875	-10.560546875	622972545.3387604	111.52515029907228	1.267903	21.589458	0.13620865	-0.1185719013	-0.0510133766	0.0952267252	0.0026223311	-0.034819991200000004	-0.0784361527	0.0615586937	-0.0375929604	0.19312823059999998	-0.16292687390000002	0.015153808000000001	0.0261770527	0.0415449076	0.0214971983	-0.2297443974	-0.0916239226	0.0657676864	0.1154396881	-0.08563089869999999	0.0706419741	-0.2704692389	0.0177062325	0.0298702665	0.0435965549	-0.076990281	-0.0696046692	0.022269947999999998	0.06777150929999999	-0.0810608976	0.0655522736	-0.0006029125	-0.0986211022	-0.0958404075	0.09431926300000001	0.0979877035	0.0575555304	0.0468287791	0.1397588417	0.0909217398	-0.0777210439	-0.0109183814	0.0551841138	0.07070090150000001	-0.0389427802	0.015580107099999999	0.0493183466	-0.0464547616	0.049241448	0.030108113	0.10323715359999999	0.09617291380000001	-0.0733186658	0.130885669	-0.0361275915	0.0033782690999999998	-0.1051145637	-0.0223055266	0.011208738300000002	0.0936785776	-0.0518241602	-0.0187424265	0.2639180507	-0.0824107374	-0.0356343084	0.00038278589999999994	0.0744589813	0.052197384299999997	-0.2136284549	0.0317110905	0.0260205328	0.0990784048	-0.007468998	-0.1433764192	-0.09988148699999999	-0.188890655	-0.0956734529	0.10890407710000001	-0.0013119162	0.0181244384	-0.007397320799999998	-0.0758117026	0.0194944946	-0.0536168298	0.0854618146	0.11492469960000001	-0.07106525309999999	0.12397304519999999	-0.0518776001	-0.16893012359999998	-0.0336269368	-0.0291625306	-0.077998419	0.012664883	0.0934351019	-0.0038151671999999996	0.12000440859999999	0.0751378441	0.051794337	0.018393558600000002	0.0879351166	0.0789341471	-0.0741053342	-0.0222025383	0.0562628805	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.0256811	-0.013307400000000004	0.0006595188972099999	0.0001770868947600001	-0.012877700000000002	0.06288049999999996	0.00016583515729000004	0.003953957280249995	0.0273597	0.024702500000000002	0.0006102135062499999	0.0007485531840899999	-0.0007173539999999999	-0.0006054179999999999	3.66530954724e-07	5.145967613159997e-07	-0.000276871	0.0	7.6657550641e-08	0.0	0.000504219	-0.00010094700000000001	1.0190296809e-08	2.5423679996100003e-07	0.0
34755.94140625	51.9140625	1207975463.0346832	2695.0698852539067	24735.734375	35.732421875	611856555.0705566	1276.8059730529785	24970.287109375	10.869140625	623515238.3246193	118.1382179260254	1.286546	21.906908	0.1365495	-0.1327782606	-0.0858568172	-0.0723310432	-0.2110260349	0.0665287859	-0.175932554	-0.0039804987	-0.15555872869999998	-0.0230324779	-0.0520362275	0.0615204604	0.0981347243	-0.0315566045	0.11276073689999999	-0.04889375519999999	-0.1180682607	0.1265116818	0.1062632463	-0.1920046575	0.0451171114	0.0291341097	-0.16174384890000001	-0.0913541441	-0.1415409889	-0.0717676805	0.0410216297	0.033605789	0.0885916015	0.0206878195	0.1050909785	-0.036395484900000004	-0.0624976005	0.0303964083	0.0202455422	0.0904064705	0.1340375601	-0.0660546996	-0.0769229118	0.0647058137	0.21074696440000001	-0.17293766160000001	0.0786719986	-0.0326402043	0.0776655536	-0.0164367503	-0.0844942397	0.0205958444	-0.0456707109	0.0884764014	-0.0472891442	0.11411661740000001	-0.0472336666	-0.014807348799999996	0.1856930162	0.1024862485	-0.061375467999999996	0.0308504252	-0.12156398859999999	0.1207886361	-0.1535334227	-0.0413731345	0.0318201949	-0.090481285	0.0751559014	0.0731256267	-0.0628964832	-0.0042264088	-0.09220532960000001	0.058966604699999994	-0.0501989156	0.20212945989999997	-0.1082391075	-0.21698177230000001	-0.0906812993	0.0644245051	-0.00436516	-0.068733928	-0.0284861869	-0.1457889848	-0.21263309260000002	0.0599216176	0.08638725779999999	0.09901670550000001	-0.046228463899999996	0.1497406167	0.0141884052	0.0199095095	-0.0657485049	0.0888535	0.011565216000000001	-0.0235974854	-0.0520190906	-0.1326387825	-0.0135616125	-0.08376303360000001	-0.0443859914	-0.1306141219	0.0262624335	-0.0278706736	0.055938550499999996	0.1055297903	0.0216389432	0.0732783208	0.0059680838	0.069232268	-0.0429573403	-0.1181006348	0.0215455	-0.004135599999999996	0.0004642085702500001	1.710318735999997e-05	-0.08967560000000001	-0.07679789999999999	0.008041713235360001	0.005897917444409999	-0.00488575	-0.032245449999999995	0.0010397690457024996	2.3870553062500006e-05	-0.000599222	0.00011813199999999995	1.395516942399999e-08	3.590670052839999e-07	-0.000276871	0.0	7.6657550641e-08	0.0	0.0008534979999999997	0.00034927899999999976	1.2199581984099983e-07	7.284588360039995e-07	0.0
34720.07421875	-35.8671875	1205483553.7555087	1286.4551391601562	24716.998046875	-18.736328125	610929992.4492227	351.049991607666	24941.138671875	-29.1484375	622060398.2496986	849.6314086914062	1.267631	21.584831	0.13882912	-0.0754963486	-0.030620505	0.1352967484	-0.12340983130000001	0.0674155806	-0.0490345466	0.0530757588	0.06711702139999999	0.14478738019999998	-0.1295507819	0.0017845218	0.08721293179999999	0.070879414	-0.048574717	-0.09656975400000001	-0.0135207575	0.0548991054	0.024803448199999998	-0.012321473700000002	-0.1219946545	-0.10442632210000001	-0.155596798	-0.1711769561	-0.044240902	-8.21585e-05	-0.1043061173	0.1378856926	0.0909334824	-0.018988286899999998	0.11350620480000001	0.0728891962	-0.0376309377	-0.07598822429999999	-0.041461401200000005	0.0236626609	0.0886299466	0.1509982406	-0.1111595292	-0.0038886171	-0.0121456284	-0.06864976910000001	-0.0240136027	-0.0804473845	-0.0350901668	0.025062999300000003	0.0021299295	-0.06332825269999999	-0.10331566980000001	-0.0765278227	0.020335874	0.0355587262	-0.0363742827	0.1362521784	0.0279750353	0.0058166189	-0.11876799099999999	0.04204032519999999	-0.07249555769999999	0.0189356244	0.060373621399999994	0.026562375299999996	0.1804404242	-0.062253023399999996	-0.0919625807	0.0126251133	0.0349477245	0.1036507321	-0.06412243690000001	0.0568445387	-0.0884822129	0.0530365587	-0.09356922220000001	0.0175116624	-0.1855018645	0.0205694879	0.1590087812	0.11406087640000001	0.044524689699999995	-0.0645796285	-0.13065419279999999	-0.0204605659	0.0092165077	0.0016842373000000002	0.044772366699999996	-0.0275772553	-0.050554041699999996	0.026666617599999998	-0.0312057779	-0.0079880024	0.043397333899999994	-0.2106917102	-0.1183552143	0.10411738849999999	-0.0299104482	-0.0164961242	-0.1102096293	0.0488058445	-0.07009171110000001	-0.0073640456999999986	0.014222063899999996	0.0633799934	-0.020532075	-0.0644488913	-0.0377832841	0.0668841029	-0.0482092939	-0.1198669825	0.0215895	4.39999999999989e-05	0.0004661065102500001	1.935999999999903e-09	-0.00956273	0.08011287	9.14458050529e-05	0.0064180719396369	0.0233241	0.02820985	0.0007957956370224999	0.0005440136408099999	-0.000984812	-0.00038559000000000016	1.4867964810000007e-07	9.69854675344e-07	-0.000225365	5.150599999999999e-05	5.0789383225e-08	2.6528680359999987e-09	0.0006813460000000001	-0.00017215199999999964	2.9636311103999878e-08	4.6423237171600007e-07	0.0
34694.03515625	-26.0390625	1203676075.423111	678.0327758789062	24743.55078125	26.552734375	612243305.2642975	705.0477027893066	24931.357421875	-9.78125	621572582.8972816	95.6728515625	1.362896	23.206968	0.12372302349999995	-0.0886206209	0.0183233744	-0.0181541545	-0.2488775887	0.1063928106	-0.11270700269999999	-0.0778368506	-0.027025272000000003	-0.040508944	0.049402268099999994	-0.0076752884	0.126691491	0.0826947591	-0.0338226496	-0.1710626912	0.0383187932	0.049910643600000006	-0.0202541919	-0.0380138266	-0.0770331549	0.0830514033	-0.097643071	0.0138440753	0.0488423315	0.133489101	-0.030079102599999998	0.0177842427	0.0366889408	-0.12382736720000001	0.103767607	-0.140802229	-0.037859627	0.0132159526	0.063397603	0.0380482012	-0.086881962	-0.0179358659	0.0704424483	-0.08010741910000001	-0.0059352784	0.11942317949999999	0.0799640544	0.09174615720000001	0.0575954495	0.07091050269999999	0.10963034529999999	0.08011078370000001	-0.1867029723	0.17515308629999998	-0.05573121650000002	0.06750889019999999	0.0516178571	0.0356175623	0.2095394576	0.0738311879	0.0028018283000000002	0.0960136378	-0.136307281	0.053900127400000004	-0.012454652	-0.058027010199999986	-0.0675526806	0.029071512	-0.10010998609999999	0.0417916083	0.0380628814	0.14850490189999999	-0.0293588764	0.1210126014	-0.0286540197	0.0253614992	0.0037483658000000003	-0.0141958897	-0.011134075700000001	0.1322131304	0.0629855675	0.0538218598	0.0898461076	0.0715267475	-0.0264156335	0.0953504205	0.1218152043	-0.0392660039	0.104835506	-0.0070435496	0.049217803899999996	0.1094344059	0.1287752542	0.009418455	-0.0499112247	0.1165799441	0.0745835313	0.056021859800000004	0.006668321	0.032877545	0.14023641439999998	0.07459002349999999	-0.0432990087	0.0749298416	-0.0244241604	0.1591771303	0.0162992416	0.11564873140000001	0.2596807107	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.0215971	7.5999999999964984e-06	0.0004664347284099999	5.7759999999946785e-11	-0.0421835	-0.03262077	0.0017794476722499998	0.0010641146353929	-0.00961298	-0.032937079999999994	0.0010848512389263997	9.24093844804e-05	-4.86453e-06	0.00097994747	9.602970439594007e-07	2.36636521209e-11	-0.000219288	6.077000000000002e-06	4.8087226944e-08	3.692992900000004e-11	0.000504219	-0.00017712700000000012	3.137397412900005e-08	2.5423679996100003e-07	0.0
34503.4609375	-190.57421875	1190488816.6655884	36318.53285217285	24673.826171875	-69.724609375	608797697.9599037	4861.521152496338	24881.396484375	-49.9609375	619083891.0126686	2496.0952758789067	1.297639	22.095802	0.05893320649999999	0.009604658299999999	-0.0079802508	0.10335222449999999	-0.0614284721	0.04059004	0.07047025259999999	0.0280653891	0.1443094367	0.0789646035	-0.0192235566	-0.0375763174	0.1350941993	0.19029082390000002	0.0032919828000000004	-0.0242358502	-0.0359219317	0.043463176500000006	0.0319557269	0.0777208556	-0.0183433457	0.1457299689	-0.026437309300000003	0.049560565	-0.0247857004	0.1781995446	-0.07174675230000001	-0.0643319745	0.0155358796	0.1056260235	0.0263597154	-0.0813626093	-0.0086547818	0.09312213400000001	-0.1339817681	-0.1048651353	-0.0262308737	0.021788417400000003	0.0127783155	-0.0010913722	-0.15765796099999999	0.0788455181	-0.057180218399999996	-0.09299583539999999	0.1054727255	0.0341117222	-0.0102831941	-0.03916058	0.007908964000000001	0.1656049065	0.0030247639	-0.031626937	-0.0207682322	0.0983147833	0.00033485190000000003	-0.0348470745	-0.0934544013	0.0655093963	-0.0024950479	-0.0796681666	0.1261598819	0.0550275579	0.0902346325	0.0663262019	-0.12079646109999999	-0.0920067683	-0.0429280751	0.2039477136	-0.021394624700000003	7.076350000000001e-05	0.0029418138	0.0398654335	0.00023372	0.0222472619	0.046338222000000005	0.131905357	0.018522909299999998	0.0345184951	0.1176125249	-0.0656239465	-0.0350195023	0.10619137599999999	0.0080255366	0.0345638677	-0.092602428	-0.0838405512	0.0432634676	-0.052854051799999996	0.0931525732	-0.0627747838	0.0652074495	0.1347846754	0.0100566556	0.0677643151	0.0234005131	0.0687788547	-0.11175098189999999	0.0486411153	0.0086249435	-0.0046436907000000005	0.0487201096	-0.009365148	0.15223372429999998	0.0576465399	0.1096359575	0.062080407000000004	-0.0583888207	-0.1216419777	0.021596	-1.0999999999969368e-06	0.00046638721599999997	1.2099999999932609e-12	-0.0053766000000000005	0.036806900000000004	2.8907827560000012e-05	0.0013547478876099995	-0.024471	-0.01485802	0.0002207607583204	0.0005988298409999999	8.28952e-05	8.775973e-05	7.701770209672899e-09	6.8716141830400004e-09	-0.000276872	-5.758400000000001e-05	7.665810438400001e-08	3.315917056000001e-09	0.000504219	0.0	0.0	2.5423679996100003e-07	0.0
34546.515625	43.0546875	1193461741.8283694	1853.706115722656	24765.443359375	91.6171875	613327184.7864113	8393.709045410156	24953.7734375	72.376953125	622690808.7700807	5238.423343658447	1.296306	22.073095	0.21232824	-0.0214141346	-0.034939467099999996	0.0804782119	-0.0543554917	0.1310473387	-0.12012854320000001	0.043359650599999994	-0.0018776761999999998	0.0350747145	-0.1053070218	0.1620932358	-0.022091521200000002	0.0900903109	0.0735405479	0.2803494241	-0.0814351839	0.0055398716	-0.1139725083	-0.0307668331	0.1273989801	-0.0674935978	0.0585663998	0.09545988820000001	0.048501762999999996	0.0501935851	-0.0404250243	-0.2569716063	0.0341799343	-0.0601556174	-0.0797964162	-0.1240612654	-0.029794571699999998	-0.0600136744	-0.0923255716	-0.0376027158	-0.0595049697	0.0484972428	-0.026614206	0.0945368835	-0.006789288	0.0803607712	0.0714450068	-0.0670291797	0.09067091199999999	-0.080181457	0.1543191898	-0.0510017318	0.1202617426	-0.2044232721	-0.0959186665	0.0026457013	-0.0324999348	0.0690026426	0.0275765083	0.0152441836	-0.11392763869999999	0.2113122168	-0.1600574762	0.0663718596	0.0013147942999999999	0.049705728	0.08551803460000001	-0.11502456	0.0890919955	-0.2436217852	-0.1848853847	-0.048699117699999996	0.08156796570000001	-0.0650018225	-0.1176009382	-0.1163028749	0.0581292616	-0.077333507	0.0383228527	-0.0326199833	-0.1334002908	-0.0852301819	0.0709555705	-0.0324826314	0.16541065289999998	0.0488067348	0.0425215086	-0.1778209828	-0.0582924378	-0.0358773531	0.0169277722	0.0976674576	0.026904179500000003	0.09000818039999997	0.0564847935	0.158375219	-0.0851243424	0.0253214136	0.0805684386	-0.1884394627	-0.0279950611	0.0667599353	0.0695714404	0.0303774698	-0.0018892270999999999	0.0549488492	0.0666690289	-0.11390906349999999	-0.1115425223	0.0596274776	-0.0632943475	-0.1216419777	0.0216468	5.079999999999668e-05	0.0004685839502399999	2.580639999999663e-09	-0.141783	-0.13640639999999998	0.020102419089	0.01860670596096	0.0106992	0.0351702	0.00123694296804	0.00011447288064000002	0.000147946	6.505080000000001e-05	4.2316065806400005e-09	2.1888018916000004e-08	6.00556e-05	0.00033692760000000004	3.60667509136e-09	1.1352020764175999e-07	9.21806e-05	-0.00041203839999999996	1.6977564307456002e-07	8.497263016359997e-09	0.0
34546.60546875	0.08984375	1193467949.4134676	0.0080718994140625	24717.728515625	-47.71484375	610966102.9721413	2276.706314086914	24903.998046875	-49.775390625	620209118.7187537	2477.589511871338	1.3460379999999998	22.919918	0.222647702	-0.008561475	-0.067411508	-0.1096699306	-0.169749051	0.013672553300000001	-0.0369780582	-0.049928759	-0.0201574195	-0.1450382536	-0.037635313999999996	0.0529209789	0.0462674765	0.1352615018	0.1727077527	-0.1187431085	-0.1808553118	0.0326235022	-0.15024199800000002	-0.1226974015	0.013159232600000001	0.0846479582	0.0172137946	0.0513709189	-0.0127651439	0.08499908310000001	-0.0344739191	0.0183247559	-0.167401301	0.0836754837	-0.0226106721	0.2395520773	-0.0127758276	0.003118904	-0.1400449076	0.0907083594	-0.007091944	0.0490481687	0.0738609394	0.044151829299999994	0.09832239359999999	-0.0037207201	0.0662616093	-0.1673983051	0.0897734518	-0.0024421908999999998	-0.18349068670000002	-0.040638964	-0.1200599451	-0.0319685339	0.1570491034	0.033017921299999996	-0.016363611	-0.100139299	0.1015756705	0.13766578	-0.12497542800000001	0.09379123589999999	-0.0385921344	0.017328463	0.0042528188	-0.0371569595	-0.11208869939999999	-0.07660618549999999	-0.0826476838	-0.027755963999999998	-0.1246805681	-0.007156690699999998	-0.2489105974	0.1598203482	-0.1609529596	-0.0113329247	-0.026678186800000003	-0.030027218199999997	0.082153207	0.1329741659	0.0135340652	-0.0190294329	0.0475024929	0.046782536	-0.0282671715	0.10544095140000001	-0.271875165	0.0146927821	-0.1315146271	0.047013615	0.057980469000000014	-0.059172967699999995	-0.0235003367	0.0082628845	-0.1048241072	-0.0923719927	-0.0201531036	-0.0449034519	0.026405129	-0.0278231848	-0.08001673620000001	-0.0732815498	-0.0090340941	-0.1450681731	-0.1895348097	-0.0107729297	-0.0257317331	-0.1857489602	0.1576665037	0.0571422589	-0.0680627927	-0.12104935019999999	0.0216407	-6.0999999999949975e-06	0.0004683198964900001	3.7209999999938976e-11	0.0320811	0.17386410000000002	0.00102919697721	0.03022872526881	-0.0141917	-0.0248909	0.00061955690281	0.00020140434889	7.141560000000002e-06	-0.00014080444000000002	1.9825890323713602e-08	5.100187923360002e-11	-0.000276872	-0.00033692760000000004	7.665810438400001e-08	1.1352020764175999e-07	9.21806e-05	0.0	0.0	8.497263016359997e-09	0.0
