csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
32225.607421875	-89.025390625	7925.520175933838	1038489773.7088053	20955.517578125	-22.029296875	439133716.96710587	485.2899208068848	21183.89453125	5.25390625	27.603530883789066	448757387.51112366	0.679971	20.765596	0.1364312200000002	-0.021916435499999998	0.1106860353	-0.0142709679	-0.1545855593	-0.0503732183	0.0981601003	0.12832658859999999	0.0408110012	0.1541162075	-0.0172457941	0.0169715082	0.1092258239	-0.0489747191	-0.0610562806	-0.0657031139	0.0345234035	0.0414574237	-0.0387288392	-0.0284129131	-0.09086261820000001	-0.0499677721	-0.0781913185	-0.0614720468	-0.1581506526	-0.0447341259	0.1293478821	0.1072183737	0.0742413844	0.1283057649	0.0315119403	0.0597378471	0.1338047109	-0.0258763498	0.0508391889	-0.0030254038	-0.0439792612	-0.054201832	0.039036031400000004	0.0466191459	0.0228565929	0.0532442583	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	-0.00302908	0.01601922	9.1753256464e-06	0.0002566154094084	0.481087	0.01923900000000001	0.231444701569	0.00037013912100000013	0.601014	0.03476900000000005	0.3612178281960001	0.0012088833610000036	0.0237508	-0.0009167999999999989	8.40522239999998e-07	0.0005641005006399999	0.00453149	0.0	0.0	2.05344016201e-05	-0.00219178	0.00041128	4.8038995684e-06	1.6915123839999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32694.326171875	468.71875	219697.2666015625	1068918963.8329506	21145.29296875	189.775390625	447123414.7342682	36014.69888687134	21437.65234375	253.7578125	64393.027404785156	459572938.01148987	3.748512	114.475639	2.95880132	-0.1350654512	-0.3240313279	-0.0167781907	0.09767962699999999	0.3122960955	0.3795593639	-0.0274439481	0.3793793008	-0.0244459147	-0.3066633917	-0.09535611810000001	-0.0276581473	0.0864952542	0.19944316539999998	-0.11098629060000001	-0.0794390308	-0.2291097457	-0.1902959502	-0.0045612421000000005	0.3221498787	-0.3390297856	0.0925819309	0.3019392854	0.09523083730000001	0.30942782399999996	0.3291481574	-0.1306083627	0.4304861443	-0.1117840538	0.277375295	-0.10544929369999999	-0.0827915223	0.0815463293	0.049441402999999995	0.18821833719999997	0.1465046128	-0.0753174794	0.0408163958	-0.1814556093	0.1097318152	-0.20370856059999998	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	-0.07295239999999999	-0.06992331999999997	0.005322052665759997	0.0048892706798223965	0.699968	0.21888100000000005	0.489955201024	0.04790889216100002	0.280671	-0.32034300000000004	0.078776210241	0.10261963764900003	0.06576660000000001	0.042015800000000006	0.0017653274496400005	0.00432524567556	0.00695833	0.0024268400000000004	5.889552385600002e-06	4.841835638890001e-05	-0.00474222	-0.00255044	2.24886505284e-05	6.504744193600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31897.0234375	-797.302734375	635691.6502418518	1017420104.1724244	21041.396484375	-103.896484375	442740366.01266867	10794.479465484621	21228.763671875	-208.888671875	43634.477237701416	450660407.0363197	3.584597	109.469849	0.6425251799999997	-0.0357483997	-0.017759375	0.0110897651	0.08933093310000001	0.1270218873	0.0056698581	-0.1458342381	-0.1048619936	0.1442732233	-0.2277780871	-0.038636781099999996	-0.15679552130000002	-0.1867928925	0.018195203	-0.0997637087	-0.1327418113	-0.20269670010000002	0.0437385697	-0.034077043700000004	0.0410284559	0.1510753324	0.0702591432	0.2293453775	0.09406443630000001	0.1267269933	-0.0049825045	-0.1563521628	-0.07361048419999999	0.1481935563	0.2448225006	-0.0317014331	-0.0856348379	-0.22453106050000002	0.0388750077	0.1673367857	0.14487841	0.013744333700000002	-0.008779394	0.0587639407	-0.0388228361	0.0150403871	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	-0.00176222	0.07119017999999999	3.105419328400001e-06	0.005068041728432399	0.526613	-0.17335500000000004	0.277321251769	0.030051956025000014	0.530292	0.249621	0.281209605264	0.06231064364099999	0.0652384	-0.0005282000000000063	2.789952400000068e-07	0.00425604883456	0.00460429	-0.0023540400000000013	5.5415043216000035e-06	2.11994864041e-05	-0.00482716	-8.49399999999995e-05	2.33014736656e-05	7.214803599999914e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31826.28125	-70.7421875	5004.457092285156	1012912178.2041016	20978.724609375	-62.671875	440106886.23599625	3927.763916015625	21173.8515625	-54.912109375	3015.339756011963	448331989.9907837	1.333806	40.733051	0.69387612	-0.010978636299999999	-0.0016338661	0.0380333475	0.08139037219999999	0.0659358354	-0.029040105299999997	-0.1322225393	-0.1278959147	0.07079717719999999	-0.15646624380000002	0.07174430400000001	-0.0599586768	-0.0437855904	0.0134196359	-0.1108759193	-0.0733455524	0.015315048400000001	0.0067772175	-0.0328237032	0.0300755263	0.15818139369999998	0.0662439241	0.1707875969	0.0859196761	0.0661660326	-0.0340884057	-0.12740877949999999	-0.1011655164	0.0600733885	0.168234451	0.0839792255	-0.0612214653	-0.0658094562	0.049089719000000004	0.069487774	0.0217020492	-0.0044102544	-0.10824719220000001	0.0361650596	0.136522784	-0.0177508536	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	0.0228244	0.024586620000000003	0.00052095323536	0.0006045018830244001	0.679038	0.15242500000000006	0.4610926054440001	0.023233380625000008	0.5246770000000001	-0.005614999999999926	0.27528595432900005	3.1528224999999156e-05	0.0569187	-0.008319700000000001	6.921740808999997e-05	0.0032397384096900005	0.00287771	-0.0017265799999999995	2.9810784963999987e-06	8.281214844099999e-06	-0.00464845	0.00017870999999999946	2.16080874025e-05	3.1937264099999805e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32063.91796875	237.63671875	56471.2100982666	1028094835.5067292	20991.0078125	12.283203125	440622408.984436	150.87707901000974	21170.287109375	-3.564453125	12.705326080322266	448181056.29336935	0.8745129999999999	26.706728	0.3909573000000002	-0.0099672833	-0.021469542299999998	-0.028864983700000006	0.0754339362	0.0372011722	-0.0304578994	-0.1255277796	-0.06358408780000001	0.0281265402	-0.0787501882	0.0087090566	0.0105196514	-0.09386493189999999	-0.07396573	-0.0896088224	0.020296665800000002	0.0628622866	0.0071819181	-0.0097830217	0.009628338	0.07985755879999999	0.1097064665	0.09754394359999999	0.0777900265	0.0343254548	-0.0395502539	-0.12143923390000001	-0.057141323200000003	0.034362814500000005	0.0798091242	0.0419710808	0.037896671800000004	-0.0750506965	0.0791615269	-0.0074373528000000015	-0.0639793892	-0.0018104043	0.1307105918	0.0228967043	0.024634321299999998	0.1148212998	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	0.0315042	0.008679800000000001	0.0009925146176400002	7.533892804000002e-05	0.502437	-0.176601	0.252442938969	0.031187913201	0.502881	-0.02179600000000004	0.25288930016100003	0.00047506561600000165	0.0535183	-0.0034004000000000052	1.1562720160000033e-05	0.00286420843489	0.00277891	-9.880000000000003e-05	9.761440000000005e-09	7.7223407881e-06	-0.00447004	0.00017841000000000037	1.99812576016e-05	3.1830128100000136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32274.740234375	210.822265625	44446.027683258064	1041658857.1963844	21006.771484375	15.763671875	441284448.1967506	248.49335098266602	21152.482421875	-17.8046875	317.00689697265625	447427512.60773087	0.897919	27.421516	0.31621699999999986	-0.0354532438	-0.06565357620000001	-0.07152200480000001	0.06252441759999999	0.017904056	-0.016423546299999998	-0.1254908475	0.0188105195	-0.0046257888	-0.008838626700000001	0.0112555957	0.0603953004	-0.14800719699999998	-0.1171611139	0.0130453253	-0.051165093700000004	0.0514867991	0.0587292656	-0.0015852428	0.0212653883	-0.0067215521	0.11017573550000001	0.022008510800000002	0.0652475641	0.0160778624	-0.0359476148	-0.12851641460000002	0.0090476586	0.0171104948	0.0071016132999999985	0.045163096900000005	0.0929945036	-0.1363265082	0.0136150621	-0.09903265619999999	0.0322111533	-0.016524575700000002	0.0824764901	0.108109626	-0.00031933279999999997	0.0881596263	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	0.0359972	0.004492999999999997	0.0012957984078399998	2.0187048999999965e-05	0.402019	-0.100418	0.16161927636099999	0.010083774723999999	0.44317	-0.059711000000000014	0.1963996489	0.0035654035210000022	0.0505991	-0.002919199999999997	8.521728639999984e-06	0.00256026892081	0.00276748	-1.1429999999999775e-05	1.3064489999999482e-10	7.6589455504e-06	-0.00457131	-0.00010127000000000053	2.08968751161e-05	1.0255612900000106e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32082.169921875	-192.5703125	37083.325256347656	1029265626.896061	20988.08203125	-18.689453125	440499587.3504791	349.29565811157227	21046.42578125	-106.056640625	11248.0110206604	442952038.1656647	0.921105	28.129572	0.3134481000000001	-0.0601210575	-0.0880226016	0.0046330304	0.0486276197	-0.012617366299999998	-0.0011776892	-0.1077420991	0.0253859333	-0.0339628412	0.0021854556	0.0828710063	0.0816281249	-0.08315232	-0.0257736677	0.1128309715	-0.131056619	0.0107966749	0.0584179601	-0.061166213	0.0782513903	0.0116914097	0.0379010928	-0.0151788738	0.0510956403	-0.012343935	-0.0266156623	-0.10942741210000001	0.0199257504	-0.0360827704	-0.0183123628	0.0790036883	0.0694328439	-0.0760248093	-0.10480251859999999	-0.08694111800000001	0.1046633822	0.0801205689	0.0213472129	0.0530655096	-0.0233643155	0.1506101723	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	0.051723300000000014	0.01572610000000001	0.002675299762890001	0.00024731022121000023	0.488975	0.08695599999999998	0.239096550625	0.007561345935999995	0.48344	0.040269999999999966	0.2337142336	0.0016216728999999975	0.0480926	-0.0025065000000000013	6.282542250000009e-06	0.00231289817476	0.00266151	-0.00010596999999999994	1.1229640899999988e-08	7.083635480100002e-06	-0.00377386	0.0007974500000000003	1.42420192996e-05	6.359265025000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31768.546875	-313.623046875	98359.41553115843	1009240570.5490725	20969.29296875	-18.7890625	439711247.6092682	353.02886962890625	20894.142578125	-152.283203125	23190.17395401001	436565194.075016	0.832385	25.420168	0.24106350000000004	-0.052516737800000005	-0.0611114113	0.1381631072	0.0469087404	-0.0330334214	0.011186666999999999	-0.0859492343	-0.0179695618	-0.017423505500000002	-0.039469831000000004	0.1443981135	0.0176426146	0.0084534237	-0.0024145412	0.1620261008	-0.16783469399999998	-0.0271303393	0.0770822657	-0.1031330744	0.1268716961	0.0620751271	-0.0746640175	0.0037283942	0.0497021053	-0.0352839228	-0.0100791399	-0.0792918737	-0.017595778700000002	-0.0147412331	0.0229074104	0.12866103550000002	-0.037760029	-0.0168100479	-0.1134563587	-0.07858064940000001	0.1564217488	0.11493690150000001	-0.0184793465	0.0824577868	-0.0127524094	0.0824616995	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	0.06189980000000001	0.010176499999999998	0.0038315852400400007	0.00010356115224999997	0.546875	0.057900000000000014	0.299072265625	0.003352410000000001	0.5556810000000001	0.07224100000000011	0.3087813737610001	0.005218762081000016	0.0461481	-0.0019445000000000016	3.781080250000007e-06	0.00212964713361	0.00260949	-5.202000000000028e-05	2.706080400000029e-09	6.8094380601e-06	-0.00375546	1.8400000000000014e-05	1.41034798116e-05	3.3856000000000053e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31550.388671875	-218.158203125	47593.00159072876	995427025.3463783	20947.15234375	-22.140625	438783191.3122711	490.207275390625	20848.724609375	-45.41796875	2062.791885375977	434669317.8375588	0.67948	20.750597	0.16265689999999974	-0.0385759244	-0.0425130242	0.22751638829999998	0.0449922357	-0.0358180894	-0.0123633356	-0.09705724810000001	-0.0132371226	-0.0299696148	-0.0677309209	0.1670899327	0.1509088326	0.047541395	-0.0465680421	0.1551845245	-0.1204634682	0.1055681775	-0.0769967679	-0.1033860489	0.1554853956	0.1116935572	-0.1355496266	0.0041943597	0.046938549	-0.036853466099999996	-0.0450214787	-0.0881676289	-0.0045013121	-0.0437827508	0.0343725507	0.1654905897	0.088558472	0.0303921272	-0.08410120310000001	-0.18851424649999998	0.0703227767	-0.0086279093	-0.0414898997	-0.0621486951	-0.0037761932000000002	0.0675239037	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	0.0522179	-0.009681900000000007	0.00272670908041	9.373918761000013e-05	0.472825	-0.07405	0.223563480625	0.005483402500000001	0.545658	-0.010023000000000115	0.297742652964	0.00010046052900000231	0.0452516	-0.0008965000000000016	8.037122500000026e-07	0.00204770730256	0.00231731	-0.00029218	8.536915239999998e-08	5.3699256361e-06	-0.00394482	-0.00018936	1.55616048324e-05	3.585720959999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31736.802734375	186.4140625	34750.202697753906	1007224647.8006325	20926.546875	-20.60546875	437920364.11157227	424.58534240722656	20939.5390625	90.814453125	8247.264896392822	438464296.1499634	0.772876	23.602835	0.16773960000000002	0.00034402069999999997	0.0251010233	0.20192405579999997	0.0345821852	-0.0520549102	-0.027287317000000002	-0.0768353984	-0.06434851280000001	-0.0408313645	-0.067903514	0.1173458057	0.0147534624	0.1751695991	-0.07117271389999999	0.0121857729	-0.0142771925	-0.0110782096	-0.07679844940000001	-0.048588647199999994	0.08493958929999999	0.1091335507	-0.1457420077	0.0342813211	0.0360712349	-0.0531734518	-0.0486300546	-0.07414577879999999	-0.062320998600000004	-0.0385780822	0.0258001615	0.1367920593	-0.0452355008	0.1408170739	0.0858737281	-0.0574178746	0.0346188884	-0.0441238192	0.0727442053	-0.0172851067	0.012451696799999998	0.0178829964	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	0.0528035	0.0005855999999999986	0.00278820961225	3.429273599999984e-07	0.514058	0.04123300000000002	0.264255627364	0.0017001602890000015	0.513147	-0.032510999999999964	0.263319843609	0.0010569651209999973	0.0442038	-0.0010477999999999946	1.0978848399999883e-06	0.00195397593444	0.00278116	0.00046385	2.151568225e-07	7.7348509456e-06	-0.00430137	-0.0003565499999999997	1.85017838769e-05	1.2712790249999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31839.08984375	102.287109375	10462.652744293211	1013727642.0783844	20918.958984375	-7.587890625	437602844.98996353	57.57608413696289	20990.0546875	50.515625	2551.828369140625	440582395.7842407	0.686942	20.978489	0.12449369999999997	0.0033629891	-0.0003562779	0.1415979934	0.0354331042	-0.0538294868	-0.0327922659	-0.0814967501	-0.04202803980000002	-0.0324259011	-0.0715472436	0.0597481595	0.06780616469999999	0.1018869499	-0.08873486189999999	0.014240996399999999	0.0404173227	0.026983358500000002	-0.1093121465	-0.0353062898	0.07626485059999999	0.0768457023	-0.0971131964	-0.0012889239999999999	0.0362016691	-0.051478007	-0.0548830966	-0.0771220621	-0.048719758099999996	-0.027599317999999998	0.0543372041	0.0893335366	0.036383913399999995	0.0830529547	0.069295975	-0.09519473980000001	-0.0180668632	-0.0714176113	0.0111052844	-0.030130177799999998	0.0078926094	0.0833869397	-0.0266710879	-0.09830686640000001	0.0738662073	0.0628452084	0.0539097	0.0011062000000000016	0.00290625575409	1.2236784400000036e-06	0.451962	-0.06209600000000004	0.204269649444	0.0038559132160000047	0.493974	-0.01917300000000005	0.244010312676	0.000367603929000002	0.0437866	-0.0004171999999999995	1.740558399999996e-07	0.00191726633956	0.00278116	0.0	0.0	7.7348509456e-06	-0.0038762	0.00042516999999999945	1.502492644e-05	1.807695288999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31897.6484375	58.55859375	3429.108901977539	1017459975.8423463	20942.390625	23.431640625	438583725.0900879	549.0417823791504	21053.93359375	63.87890625	4080.514663696289	443268119.7700348	0.693924	21.191713	0.0816812000000001	0.0045909419	0.0092823383	0.1133348223	0.038951443100000004	-0.0481866027	-0.039227168199999995	-0.0827676063	-0.0258095426	-0.0292674313	-0.0405988692	0.0577827148	0.052011604	0.11417893330000001	-0.0570777546	-0.0035480126	-0.0087475022	0.0555756127	-0.1275113535	-0.0322999825	0.0537507675	0.08507857220000001	-0.0711612737	0.0016433439	0.038185016	-0.04870926849999999	-0.0584112686	-0.07776469280000001	-0.0211253327	-0.027802773	0.0187328424	0.0750770612	0.024611477000000003	0.10058564630000001	0.0646585813	-0.0603318177	0.0278727214	-0.1045641334	-0.0517480508	-0.033792599900000005	0.0292571869	0.10823456570000001	-0.0287576717	-0.0962250449	0.0785674201	0.055555555599999994	0.0493575	-0.004552199999999999	0.0024361628062500003	2.0722524839999995e-05	0.435448	-0.016514000000000032	0.18961496070399994	0.00027271219600000094	0.462288	-0.031685999999999936	0.21371019494400004	0.001004002595999996	0.043247	-0.0005396000000000012	2.911681600000013e-07	0.001870303009	0.00278116	0.0	0.0	7.7348509456e-06	-0.00391518	-3.897999999999966e-05	1.53286344324e-05	1.5194403999999731e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31982.919921875	85.271484375	7271.226047515869	1022907166.7290688	20972.955078125	30.564453125	439864844.7090492	934.1857948303224	21134.65625	80.72265625	6516.147232055664	446673694.80566406	0.8395030000000001	25.637552	0.3595612	0.024176670600000002	0.042180267599999995	0.0899375684	0.0201786561	-0.060900231	-0.026167440400000002	-0.0238835128	0.007538315	-0.0391971449	-0.0488390771	0.01793747	-0.032742511099999996	0.10120429130000001	-0.0346691356	-0.0333851722	-0.0031237458	0.11506653480000001	-0.0029099667999999998	0.0037899947	0.0092100597	0.0644204904	-0.0760507173	-0.0056715478	0.019760695	-0.0633680672	-0.0337083204	-0.0245511089	0.013600850900000001	-0.0428810562	0.025037481	0.0153893807	-0.0643618602	0.054036182599999996	0.0585422258	-0.0749569552	-0.032897467	0.052224544500000004	-0.1374756548	-0.0323900128	-0.06132796030000001	-0.028720139500000002	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	0.0706082	0.0212507	0.004985517907239999	0.0004515922504899999	0.534263	0.0988150000000001	0.28543695316900003	0.00976440422500002	0.497059	0.034771	0.247067649481	0.0012090224409999995	0.0396429	-0.0036040999999999994	1.2989536809999993e-05	0.0015715595204100002	0.00234189	-0.0004392699999999999	1.9295813289999988e-07	5.4844487721000006e-06	-0.00386406	5.1119999999999985e-05	1.49309596836e-05	2.6132543999999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32143.216796875	160.296875	25695.088134765625	1033186386.0509073	21002.990234375	30.03515625	441125598.7852517	902.1106109619141	21148.716796875	14.060546875	197.69897842407227	447268222.1544228	0.658245	20.1021	0.1381334999999998	-0.0129766569	-0.0200681251	0.0129224218	0.0266010303	-0.055653828600000003	-0.0320251021	-0.0352778431	0.038106314700000005	-0.0230209378	-0.0175612977	-0.0072864218999999985	-0.0475926553	0.0177187728	0.0024602637	-0.0084840868	-0.0576996166	0.055846203	-0.0518646878	-0.0089868013	0.0136973692	0.0130628674	0.0203578752	-0.041022131600000004	0.025858165	-0.0545387011	-0.041166182999999995	-0.026629956	0.0353854721	-0.026198616299999998	0.0108448674	-0.0262740821	-0.0494572151	-0.0171968283	0.0110807734	-0.0494325764	0.0194631102	0.0315326168	-0.0613746258	-0.0971212237	-0.0092348013	0.0369202577	-0.0328976148	-0.091630556	0.08715729609999999	0.040019747200000004	0.0714522	0.0008439999999999974	0.005105416884839999	7.123359999999959e-07	0.473063	-0.061200000000000025	0.223788601969	0.003745440000000004	0.46515	-0.03190900000000002	0.2163645225	0.0010181842810000014	0.040224800000000005	0.0005819000000000032	3.3860761000000376e-07	0.0016180345350400006	0.00234189	0.0	0.0	5.4844487721000006e-06	-0.00356235	0.0003017099999999997	1.26903375225e-05	9.102892409999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32199.888671875	56.671875	3211.701416015625	1036832830.481144	20995.451171875	-7.5390625	440808969.9105873	56.83746337890625	21156.587890625	7.87109375	61.95411682128906	447601211.1737403	0.672876	20.548944	0.1311278	0.0589691504	0.0348926995	0.0143515077	0.034183828	-0.052617895899999996	-0.0445899246	-0.000288847	0.0114579404	-0.0401325668	-0.056832344699999995	0.0001770064	-0.0113174444	0.0455613698	-0.0629791823	-0.019336012	-0.0155706904	0.11992334730000001	-0.005148302800000001	0.0536775878	-0.0289603841	0.0198622265	-0.0364191612	0.015217771000000001	0.0339046174	-0.052804860999999995	-0.045408312	0.0018506341000000001	0.0127483703	-0.0399098595	0.0323179893	-0.0040431057	-0.013815785300000001	0.0085635872	0.0636565455	-0.1049949243	-0.0336100275	0.1337269995	-0.1389160181	-0.09595891960000001	-0.046494813499999996	0.0217771468	-0.0349494174	-0.0891247992	0.09101689380000001	0.0318670259	0.078068	0.006615800000000005	0.006094612623999999	4.376880964000007e-05	0.5177579999999999	0.04469499999999993	0.26807334656399995	0.0019976430249999933	0.5059279999999999	0.040777999999999925	0.25596314118399993	0.001662845283999994	0.0396199	-0.0006049000000000053	3.6590401000000657e-07	0.00156973647601	0.00224814	-9.375000000000008e-05	8.789062500000015e-09	5.0541334596e-06	-0.00348022	8.213000000000014e-05	1.21119312484e-05	6.745336900000022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32218.583984375	18.6953125	349.51470947265625	1038037153.9582253	20959.193359375	-36.2578125	439287786.27566916	1314.6289672851562	21163.59375	7.005859375	49.08206558227539	447897700.4150391	0.7035140000000001	21.484591	0.08513540000000003	0.0069007914	-0.0346216681	-0.0203576499	0.0312325553	-0.0641573243	-0.0301366215	-0.0250968928	0.025702697099999998	-0.0451567409	-0.013954899	0.0265967555	-0.0223996928	0.0684881077	-0.0068135328	-0.0071615594	-0.006697905600000001	0.006489957199999999	0.0320388858	0.0104203304	0.010517582099999999	0.0048757813	0.0236988408	-0.0555978134	0.031860657	-0.0664544351	-0.0406586055	-0.0203636459	0.011718321299999999	-0.0442567208	0.0072068511	0.0147309717	-0.044271850700000004	0.0812765334	0.0172842378	-0.02200288	0.028197415400000002	-0.0105861195	0.0276930443	0.0140135395	-0.0295028121	0.017900938600000003	-0.0369880768	-0.0864849902	0.09456851919999999	0.0235226525	0.08045989999999999	0.0023918999999999885	0.006473795508009998	5.7211856099999454e-06	0.501099	-0.016658999999999983	0.25110020780099995	0.0002775222809999993	0.45548	-0.05044799999999994	0.2074620304	0.0025450007039999932	0.0396137	-6.200000000004813e-06	3.844000000005968e-11	0.0015692452276899994	0.00199177	-0.0002563700000000001	6.572557690000006e-08	3.9671477329e-06	-0.00343006	5.016000000000005e-05	1.17653116036e-05	2.516025600000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
