csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
36548.41015625	-242.6484375	1335786284.949478	58878.264221191406	25611.046875	23.775390625	565.2691993713379	655925722.0334473	25383.646484375	15.65234375	244.9958648681641	644329508.8437233	1.354384	25.533451	0.16611925	0.0018856254999999999	-0.136662515	0.0667883154	-0.0163510884	-0.047357190800000004	0.1558026327	-0.10584537050000001	0.0773932262	0.043899872699999995	-0.0470852759	0.032211312	0.0003470657	-0.049171393	-0.002896592	0.0930498727	0.1525176233	-0.1104349794	-0.043809213300000004	0.0168885482	-0.0823371534	-0.20184213690000002	-0.0411278837	-0.0277529379	-0.1550216221	0.08654324	0.0237482208	0.0087392787	-0.0024247866	0.0326041906	0.0771818976	-0.062434443099999994	0.0709532044	0.1301976208	0.0664691865	0.134046881	-0.20043522190000002	-0.034768965299999996	-0.2369748364	-0.0890907741	0.0548990867	-0.01432871	0.082086072	0.0686653152	-0.0211968482	0.0366622974	-0.11660970720000001	0.0323233151	-0.0732597241	0.0072919064	0.1439790172	-0.11124625769999999	0.05896019280000001	-0.16062523199999998	0.0829220196	-0.06950055849999999	-0.012451011699999999	0.028878946000000006	-0.0744777988	-0.0218590569	-0.0578064615	-0.1307739733	-0.0216445621	-0.0590676602	-0.0771005706	-0.0430590285	-0.0372009961	0.1677607237	0.10386574529999999	-0.0691120013	0.061448384400000014	-0.1317476229	0.0341932796	0.0603747459	-0.0026270818	0.1486003433	0.0756490538	0.0162956568	-0.0734191798	-0.04654159769999999	-0.0992698892	-0.22421519399999998	-0.1644409918	0.0427764627	0.0894054012	0.06486752059999999	0.1202943537	-0.04606439230000002	0.0897298592	-0.0375111792	0.0092265909	0.0992961682	0.040295756	-0.0335495105	-0.016172100000000002	-0.0011322000000000016	0.00026153681841000007	1.2818768400000036e-06	0.0292735	0.0014104000000000026	0.0008569378022499999	1.9892281600000072e-06	0.135596	0.0931628	0.008679307303839999	0.018386275216	-0.00465849	-0.00042267	2.1701529080100008e-05	1.786499289e-07	-0.00144668	-0.0002432700000000001	2.0928830224e-06	5.9180292900000033e-08	-0.000530993	0.0007423369999999999	5.510642215689999e-07	2.81953566049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36497.89453125	-50.515625	1332096305.214249	2551.828369140625	25634.703125	23.65625	559.6181640625	657138004.3068848	25399.55859375	15.912109375	253.1952247619629	645137576.7573395	1.469688	27.707207	0.06321867000000002	0.0407332543	-0.0004930434	0.0366365613	-0.15225027800000002	-0.0384663457	-0.0009311594999999999	-0.022746635600000002	0.09369978820000001	-0.06593223299999999	-0.0300150572	0.1841303339	-0.0475540284	-0.0115059555	0.1321323373	0.10943764939999999	0.10993183179999999	-0.051723455999999994	0.12364142289999999	0.048350124	0.0065974635	0.0009772176	0.0851947549	0.0829239946	-0.0529211447	-0.0213861177	0.0200791918	0.10023341779999999	0.1570227475	0.0018281874	-0.1033194652	-0.049098573300000004	-0.0035241236	0.058027376299999996	0.0050311199	-0.048070326399999995	0.15713203539999998	-0.11195752390000001	0.0667283418	0.015642909	-0.0108586303	-0.09852490259999999	0.12178777140000001	-0.0385678845	-0.0328657497	-0.026141496400000002	-0.0201605394	0.1594473347	0.0928830185	0.0570680319	0.1536893997	0.058842784599999996	0.031127435699999997	-0.0028529973	0.020763572	-0.0828115395	0.0214226761	0.1391063317	-0.1948709448	0.1200902259	0.0472174664	-0.04694807980000002	-0.06199822	0.005716194399999999	-0.0195866678	-0.14350789	-0.0218781846	0.0289534555	0.0067584026	0.1140935674	-0.07697821889999999	-0.1174267451	0.053100422599999995	0.0271638116	0.075668235	-0.0374777522	-0.138709773	-0.0174552075	0.0318480504	-0.071167367	-0.009824972	-0.0070621879	0.16749309269999998	-0.094963576	0.0222271419	0.0178856557	0.11286576890000001	0.013869508700000002	0.020266059399999998	0.0335944615	0.008213468	0.0976313259	0.0349085778	-0.041629366099999995	-0.00924281	0.006929290000000001	8.542953669610001e-05	4.801505990410002e-05	0.0111599	-0.0181136	0.00012454336800999996	0.00032810250496	0.147128	0.011532000000000014	0.00013298702400000033	0.021646648384000003	-0.00459822	6.0270000000000295e-05	2.11436271684e-05	3.6324729000000352e-09	-0.00144668	0.0	2.0928830224e-06	0.0	-5.83874e-05	0.00047260559999999995	2.2335605315135998e-07	3.40908847876e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36639.3515625	141.45703125	1342442082.9204712	20010.09169006348	25662.546875	27.84375	775.2744140625	658566312.1115723	25427.13671875	27.578125	760.552978515625	646539281.7140045	1.132931	21.358522	0.07247227000000002	0.0117223648	0.063886315	0.0263495943	0.0417557526	-0.0169293692	0.0108650525	0.047643822999999995	0.0682798952	-0.0171685067	0.032483532	-0.008201108	-0.0340626257	-0.0423727233	0.0858479516	0.0871982853	-0.0201137339	-0.13874681460000002	-0.1614225592	0.0410888813	0.0804394917	-0.09545764150000001	-0.0712262223	0.0969485626	0.0126715351	-0.0902318091	0.0375504266	0.0272322342	0.0934238999	-0.1992003675	-0.0906018972	0.0341543769	-0.015025528400000003	0.1264625133	-0.11208785519999999	0.0718548067	-0.0113364849	-0.026340814700000003	-0.046440141500000004	-0.0840916166	0.0627266322	-0.140322618	0.1155164068	0.0722923988	-0.024703444900000003	-0.011082243600000001	0.044950614900000005	0.0182985338	0.025386277599999996	0.136274586	-0.0001348384	-0.0674871472	0.0172003753	-0.0078331918	-0.0612397332	-0.0845942485	-0.0043126983	0.021906406099999998	-0.0173542845	0.0371875791	0.0456239679	-0.0184323645	0.0255859952	-0.095482311	-0.1063205799	0.10480105099999999	-0.0950202585	0.121730506	0.1921424011	0.038270854900000005	-0.14416012109999998	0.01084061	-0.0789516974	0.13989931519999999	0.1143283731	0.0804451109	-0.0419719396	-0.1045166518	-0.0066747153	0.0008774336	0.0816108589	-0.0033072878	0.0218459379	-0.0156484774	-0.0376579958	0.06947594530000001	0.1957636381	0.0126251984	0.0859456768	-0.047273116799999994	-0.0062366722	0.0959136145	0.0294457954	-0.049506407599999996	-0.0187743	-0.00953149	0.00035247434049000005	9.08493016201e-05	0.0285913	0.017431400000000003	0.0008174624356900001	0.00030385370596	0.14261500000000002	-0.004512999999999989	2.0367168999999904e-05	0.020339038225	-0.00418126	0.00041696000000000013	1.74829351876e-05	1.7385564160000004e-07	-0.00144668	0.0	2.0928830224e-06	0.0	-0.000461355	-0.0004029676	1.6238288664976e-07	2.12848436025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36529.703125	-109.6484375	1334419210.4006348	12022.779846191406	25663.224609375	0.677734375	0.4593238830566406	658601097.3512306	25391.51171875	-35.625	1269.140625	644728867.3634187	1.092658	20.599276	0.07243258000000001	0.036483319300000004	0.0389464031	0.0625353222	0.0534575255	-0.001108529	-0.0457602991	0.08469208130000001	0.1171798535	-0.000666465	0.08762655949999999	0.0318257342	-0.044186055	0.0131933748	0.0349428566	0.037771443700000004	-0.06492317730000001	-0.0214198901	-0.1213342772	-0.0197836407	0.0323525536	-0.0771642649	-0.0678655331	0.25795933390000003	-0.0050094263	-0.0590100987	-0.0721830962	0.1013065708	0.027139692400000002	-0.021345852599999996	-0.1097834565	-0.0034587740999999996	-0.009136694499999999	0.1350670078	-0.1556728094	-0.0512263401	-0.0378812935	0.2069513416	0.0326118657	0.0637841209	-0.1253707947	-0.1548677451	0.0390077098	-0.0734398353	-0.035966588199999996	-0.0179700782	0.048207565	0.0188463867	-0.0218120359	0.1083905786	0.1097008574	-0.0011919272	0.0034379229	0.0449222006	-0.1112788032	-0.12489429789999999	-0.0663132697	0.028687265	0.0073589013	0.05446148940000002	0.0388621144	0.024387947599999998	-0.0020654056	-0.0022271972	-0.11162585230000001	0.1635449373	0.012298604199999999	0.0482157705	0.0816394503	0.0332407027	-0.1636819858	-0.08756430330000001	-0.023722157799999997	-0.051105191200000004	0.1851385632	-0.0687877848	0.0363335027	-0.2327948638	-0.040193127599999996	0.10730188019999999	0.0361205823	-0.025807947	0.018709000400000002	-0.0111394164	0.07072645030000001	-0.1432714607	-0.0746912501	0.0021221649	0.11397070880000001	0.0388233175	0.08666143779999999	0.0941439642	0.02391924	-0.0571422589	-0.00141502	0.01735928	2.0022816004e-06	0.00030134460211840005	0.0470356	0.0184443	0.00221234766736	0.0003401922024899999	0.155858	0.013242999999999977	0.00017537704899999942	0.024291716164000002	-0.00457897	-0.00039770999999999985	2.09669662609e-05	1.5817324409999992e-07	-0.00144668	0.0	2.0928830224e-06	0.0	-0.000531365	-7.001000000000003e-05	4.901400100000002e-09	2.82348763225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36482.796875	-46.90625	1330994467.8225098	2200.1962890625	25646.306640625	-16.91796875	286.21766662597656	657733044.304966	25360.94140625	-30.5703125	934.5440063476562	643177349.0112457	1.067033	20.116179	0.10003362	-0.0054299275	0.032656266600000004	0.15696612699999998	0.0651349373	0.0072438566	0.0046923341	0.054895545899999995	0.0908016478	0.0440074793	0.104863303	-0.1342341205	-0.1062604342	0.022835935099999996	-0.0003424347	-0.0383376867	0.10210197369999999	-0.046971226	-0.10947029330000001	-0.0039843134999999995	-0.0206976413	0.0098072521	0.08391161050000001	0.1186470956	0.09519129949999999	0.0001980814	-0.0417367348	-0.0371447295	0.1935174565	0.0182606737	-0.1428431336	0.044563188200000006	0.09369853550000001	0.0235701749	0.107197631	-0.0868203469	-0.0886536566	0.010567126299999998	0.056632537000000004	-0.1347682098	0.020090414299999998	0.0128849151	-0.0760835908	-0.011114626	-0.021112630499999997	0.0268616908	0.0217646894	0.0485224013	-0.1528164143	0.1096117237	0.0888562246	-0.0047610754	-0.0003375483	-0.0069943513	-0.0765933624	-0.0902474305	-0.04908380019999999	-0.012920111399999998	0.1805962687	0.0369333355	-0.0050685133	-0.0199768147	-0.0288002404	-0.14393873	-0.112475835	-0.027815545499999997	-0.0051046759	-0.0109302593	-0.0176510583	0.0322055349	-0.0461565732	0.0674142617	0.0440104733	-0.027223271099999998	0.040589638500000004	0.10980707699999999	-0.1641297524	-0.0661110838	0.0005327503	0.0951765245	-0.058372260999999995	-0.09226137449999999	0.1350177903	0.0886137935	3.24196e-05	0.0119946217	0.024459352400000002	0.0415515175	-0.0767698594	-0.0264726013	0.06387225269999999	0.0923233333	0.0183408808	-0.0644997188	-0.0013732999999999998	4.172000000000008e-05	1.88595289e-06	1.7405584000000068e-09	0.0304557	-0.016579899999999998	0.00092754966249	0.0002748930840099998	0.124556	-0.031302	0.0009798152039999998	0.015514197136	-0.00380792	0.0007710500000000001	1.45002547264e-05	5.945181025000002e-07	-0.00171783	-0.00027114999999999995	2.950939908900001e-06	7.352232249999998e-08	-0.000531365	0.0	0.0	2.82348763225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36592.38671875	109.58984375	1339002765.7745516	12009.933853149414	25587.701171875	-58.60546875	3434.6009674072266	654730451.2611732	25337.98828125	-22.953125	526.845947265625	642013650.1407622	1.111435	20.953272	0.13824660000000005	-0.0677061568	0.0008366413	0.1792148475	0.0607094648	-0.0006003225	-0.0590230454	-0.0811755862	0.1111765803	0.09492796939999999	0.0392731203	-0.061744237599999995	-0.1119168736	-0.0008243258	0.0991192642	0.2061126843	0.0138141059	0.0706015055	0.0937132319	-0.009984216899999999	-0.0143028025	0.0093438372	-0.1000910761	0.015289255600000001	0.1045690657	0.10685465279999999	-0.0803560579	0.07486464030000001	0.1341530901	0.09638135240000001	-0.0572751067	0.0391618483	0.1372800586	-0.0725441859	0.0442976162	0.1124492565	0.13969067	0.099765853	0.0029792996999999997	-0.0764688192	0.1532818323	0.0771703631	-0.0593062979	-0.0248583291	-0.1493717811	0.0964309243	-0.026455631299999997	0.0517321989	-0.150176126	0.15494660710000002	0.1473551087	0.0353019622	-0.0062707489	0.0421433686	0.0729268735	-0.1277488667	-0.0934492548	0.0739594458	0.0505076542	-0.03281955	0.1142634108	-0.1243111604	-0.1160861608	0.0755584746	0.0300977163	-0.0869653537	-0.0445436739	0.0356036441	0.0804832598	-0.030909772000000002	0.050834343399999996	0.0455479612	0.06014940000000001	-0.1561409854	0.1392276134	-0.050741428	-0.1861025637	0.1256806344	-0.0952641194	0.07117798139999999	0.0105541508	-0.0587648315	-0.0034694738	0.0672360239	-0.0522448869	-0.0020476739999999998	0.0246965944	0.25180683379999996	-0.011907156	0.0319160384	-0.1348580268	0.0904527076	0.0127227994	-0.07154294259999999	-0.0109656	-0.009592300000000002	0.00012024438336000002	9.201221929000003e-05	0.0841895	0.053733800000000005	0.0070878719102499994	0.00288732126244	0.130425	0.005869000000000013	3.4445161000000156e-05	0.017010680625000003	-0.004917800000000001	-0.001109880000000001	2.4184756840000008e-05	1.2318336144000022e-06	-0.00144668	0.00027114999999999995	2.0928830224e-06	7.352232249999998e-08	-0.000531365	0.0	0.0	2.82348763225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36532.3671875	-60.01953125	1334613852.3223267	3602.3441314697266	25604.326171875	16.625	276.390625	655581518.7157631	25361.5546875	23.56640625	555.3755035400392	643208456.1670532	1.231399	23.214882	0.11392642	-0.0159051757	-0.044240603899999995	0.07822439169999999	0.057045223099999987	0.0065008763	-0.0279977311	-0.0785455234	0.06338879230000001	0.1377962413	-0.0342891419	0.0105519919	-0.1021835317	0.0495657863	0.0597404474	0.060372205400000004	0.10124522150000001	0.05971472	0.0425481484	-0.007673209	0.0131248187	-0.0921785983	-0.2184296816	0.021833504700000003	0.12193326410000001	-0.0465702162	-0.1060985365	0.1034794308	-0.0367802168	-0.0794838401	0.0479183962	-0.021069705499999997	-0.0644119542	0.1036380456	-0.0008561682000000001	0.0694021744	-0.0408479217	-0.1297479878	0.120932231	-0.045393145	-0.0685866178	0.0516654627	-0.0566232049	0.06895177940000001	0.1110735653	0.05098306019999999	-0.043932748	-0.0100167325	-0.1113244448	-0.0511135946	0.0891131828	-0.163192597	-0.0075292923	0.0124238699	0.0680406095	-0.0581456125	-0.09314388	0.1362100131	0.0073048064	-0.11525648890000001	-0.0365623645	-0.0612618896	-0.0977287711	-0.0327155273	0.1147679249	-0.037610854900000004	-0.0120317605	0.0983976341	0.0628987824	-0.13468211789999998	-0.1337129945	0.0009889707	-0.09689802800000001	0.007804591	0.1631143634	0.0598800979	0.0207289796	-0.047469753200000006	-0.1198633023	-0.1000066975	-0.12565313320000002	0.046115492699999996	-0.040047878700000004	-0.0804733128	-0.0817336288	0.0320515943	0.0090663772	-0.029287929	-0.0738758014	-0.0327584307	0.125673884	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.00408223	0.006883370000000001	1.66646017729e-05	4.7380782556900015e-05	0.0150035	-0.069186	0.00022510501225	0.004786702596	0.121778	-0.008647000000000016	7.477060900000027e-05	0.014829881284	-0.00473972	0.0001780800000000006	2.2464945678400006e-05	3.1712486400000214e-08	-0.00144668	0.0	2.0928830224e-06	0.0	-0.000125244	0.000406121	1.6493426664100002e-07	1.5686059536000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36693.0	160.6328125	1346376249.0	25802.90045166016	25609.61328125	5.287109375	27.95352554321289	655852292.4151764	25385.400390625	23.845703125	568.6175575256348	644418552.9923439	1.41858	26.743694	0.07384239499999999	-0.0520765349	-0.0246635721	-0.0093247957	-0.1408016216	-0.0078142297	0.0977666615	-0.08814559570000001	0.0248075856	-0.0321183472	-0.0775600905	0.18466802570000002	-0.1473889012	-0.1411872836	-0.0363306646	0.0556707315	-0.0848350426	-0.1265246168	-0.0326091372	-0.0682327229	0.046967071	0.0452611541	-0.057085255	0.0154250033	0.1298026853	0.0035685866999999997	0.10134736650000001	0.033432356600000004	-0.0405156468	0.12499864029999999	0.0821866218	-0.0046183502	-0.05661386190000001	-0.0365457634	0.09231962390000001	-0.11576096710000001	0.1714371348	0.050911255700000005	-0.1251707077	-0.1563889199	-0.1326274097	-0.0171912298	-0.038090596000000004	-0.17090778539999998	-0.062102192599999995	0.07162939480000001	-0.0296687588	0.1136707077	0.0891297734	-0.0450554635	0.0533814873	0.035740227299999996	0.0177929594	-0.1010288261	0.1035642099	-0.0225958843	0.0222936648	0.1776487261	-0.0943867008	0.0732860424	0.0696868786	-0.1163020259	0.1547870416	0.0045952219	-0.0609609172	0.0885631848	-0.0352157166	-0.0406807449	0.0458916046	-0.0092077353	-0.0021769656	0.0330948203	-0.0644414044	-0.1456504612	-0.0311079784	0.0170437056	0.0559818483	0.0279618529	0.08708560859999999	-0.0646844813	-0.0320034709	0.21616735899999998	0.037605150899999995	0.0471922184	0.1520286344	0.0935649615	-0.07456797379999999	0.1719494252	0.1743670536	0.017684419	-0.1183676217	0.08656555070000001	0.0014161995	-0.0845511243	-0.00678284	-0.00270061	4.60069184656e-05	7.2932943721e-06	0.0222476	0.0072441	0.00049495570576	5.2476984810000005e-05	0.111462	-0.010316000000000006	0.00010641985600000012	0.012423777444	-0.00506894	-0.00032921999999999986	2.56941527236e-05	1.0838580839999993e-07	-0.00211017	-0.0006634900000000001	4.4528174289000005e-06	4.402189801000002e-07	-4.63203e-05	7.89237e-05	6.22895042169e-09	2.14557019209e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36626.8359375	-66.1640625	1341525110.7925415	4377.683166503906	25630.42578125	20.8125	433.16015625	656918725.7281648	25410.873046875	25.47265625	648.8562164306642	645712469.0043982	1.0543280000000002	19.876656	0.101435035	-0.015002295	0.0794313443	-0.0588322321	-0.0958714978	0.0272820187	0.0618315258	0.009356176400000001	0.0509316447	0.0131719393	0.0638028692	0.0471430279	-0.0265816473	-0.0388632905	-0.004491887	-0.0392517354	-0.1007172158	-0.09933354050000001	-0.0848371485	0.09098395029999999	0.0520740108	0.08987661890000001	-0.0808929075	-0.0235135591	0.0199218274	0.1213554878	-0.15079947429999999	0.0030538075	-0.112533151	0.0666882161	-0.0374241088	0.11287537789999999	0.013721283600000002	-0.0156567854	0.2380676905	0.0369140611	-0.116448917	0.0449196688	-0.0506938158	-0.1310129608	0.0439863745	0.0343998792	0.0744133569	0.0782345642	-0.0807715795	0.020246151	0.0625048176	0.0752985293	0.0651776939	-0.0612076925	0.0556972453	0.0618055278	-0.022377962400000003	-0.07133515480000001	-0.0027589959	-0.0408418049	-0.0894228782	0.028709428399999997	0.0239856953	0.0034061553000000002	0.008794529300000001	0.054107857800000006	0.0809658225	-0.0577428417	-0.0312392175	0.0254203673	0.0274664598	-0.052471774900000004	0.1838555084	-0.025201125	0.09130764029999999	0.0949661399	0.14507359039999998	-0.23642172820000001	0.044222291799999994	0.1738431083	0.09911538339999999	0.0784756925	0.09402272589999999	0.0163269101	0.018812068799999998	-0.009530087900000001	-0.1129278837	0.106726784	-0.0332514928	0.023982196400000003	0.1412301748	0.0154258444	-0.0006385603	-0.12523696199999998	-0.0423513154	0.0845511243	-0.0042478315	-0.0904527076	-0.00770734	-0.0009245	5.94030898756e-05	8.547002500000001e-07	-0.016521400000000002	-0.038769	0.00027295665796000005	0.001503035361	0.138822	0.02736000000000001	0.0007485696000000005	0.019271547684	-0.00561732	-0.0005483800000000002	3.1554283982400004e-05	3.0072062440000024e-07	-0.00205463	5.55400000000002e-05	4.2215044369e-06	3.084691600000021e-09	-0.00013003100000000002	-8.371070000000002e-05	7.007481294490003e-09	1.6908060961000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36624.24609375	-2.58984375	1341335401.935562	6.707290649414063	25632.087890625	1.662109375	2.76260757446289	657003929.6327248	25413.482421875	2.609375	6.808837890625	645845088.8069496	0.946973	17.852755	0.09460259899999998	0.0248885977	0.0842084543	-0.04707436809999999	-0.0153934855	-0.010678711499999998	0.1534173632	0.0140369685	0.0079918967	-0.0947817	0.0823612327	0.006983973	-0.16918744989999998	-0.1475639689	0.053223424299999995	0.1430946534	0.10496327970000001	0.0249336624	-0.0978655301	-0.1054602416	-0.068959271	0.0519527757	0.1733249777	0.1726645654	0.030345514	0.062457552199999995	-0.0016507004	0.0259366215	-0.0418270859	-0.0607653106	0.058640271699999996	-0.021418350699999998	-0.1462059621	-0.116336765	0.0686639629	-0.0243011252	-0.08208426099999999	-0.0356577213	0.1028291531	0.1647226584	-0.0241760548	0.1438361159	0.1266266939	-0.1644307848	0.0648516925	-0.0188148399	0.0712402703	0.0135428831	0.012438031499999998	0.028208115	-0.046206120700000006	-0.0829801538	0.0205791437	-0.1621729183	-0.0074544762	-0.0076716521999999985	0.051200148	0.0804457131	0.0860247768	0.18926477079999998	0.1808570703	-0.1853930418	-0.11134071429999999	-0.0665991591	-0.1214442596	0.0511957436	0.0073421442	0.011995375400000001	-0.108655515	0.1146040904	0.021796637400000003	-0.07396287780000001	0.023273587999999998	-0.0628092578	-0.025843973399999998	0.012205301699999999	-0.0158936455	-0.0266214129	-0.0274098615	-0.091631465	0.0253855639	0.0030869342	0.11142702	0.1378807155	-0.0544125832	-0.0415622835	-0.21207655879999998	-0.1670901132	-0.1441789971	-0.1322669186	0.042841152300000004	0.082490912	-0.0099026625	-0.0959136145	-0.00686712	0.00084022	4.71573370944e-05	7.059696484000002e-07	0.0153435	0.0318649	0.00023542299225	0.00101537185201	0.158431	0.019608999999999988	0.0003845128809999995	0.025100381761	-0.0053588	0.00025851999999999993	2.8716737440000006e-05	6.683259039999996e-08	-0.00250914	-0.00045451	6.2957835396e-06	2.065793401e-07	2.70858e-06	0.00013273958	1.76197960985764e-08	7.336405616400001e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36475.515625	-148.73046875	1330463240.1096194	22120.752334594727	25587.263671875	-44.82421875	2009.2105865478518	654708062.2140541	25384.8359375	-28.646484375	820.6210670471191	644389895.5737915	1.081545	20.389771	0.142108869	0.0454456784	0.1022839356	0.0317096008	0.0276219757	-0.017831738899999998	0.0184909217	-0.0717134971	0.012775854	-0.0178690783	0.1652344636	0.0112527701	-0.1051632741	0.160339402	0.0070013937	-0.030662242200000002	0.0709073801	-0.1509784267	-0.1102498068	0.16337411470000002	0.06168586650000001	-0.043203100300000005	-0.0013091725	-0.050984488099999996	0.034479339399999996	-0.052858741900000006	-0.0392385839	0.0055757914	-0.05770712820000001	0.0722284221	-0.0448246948	-0.1166521425	0.038304447400000004	-0.0345650202	-0.0365141476	-0.1031625734	-0.035657708999999996	-0.0383126406	-0.049788305	0.06775292200000001	-0.0083815668	0.029956636000000002	-0.07193824559999999	-0.02207668	0.0160500247	-0.0285070247	0.1028924365	0.02192501	-0.0641467806	0.022525566	0.0236053812	0.0025488653	0.0210461215	-0.007827300300000001	0.07917569440000001	-0.025421963	-0.1036338099	0.0366334759	0.0842122226	0.1340884258	-0.16879046600000006	0.0920746287	-0.0284240807	-0.08541711210000001	-0.0748579807	-0.0623546525	-0.011566538700000002	0.0979368216	0.1372735323	0.055651436	-0.035882155299999996	0.0884440708	-0.017929895	-0.048943935099999995	-0.048767417300000004	-0.1125948721	0.1403673957	0.0356315448	0.0093917479	-0.05967509	-0.0453514539	-0.037321690299999995	0.0671373026	-0.0325973314	0.047539520300000006	-0.0224881202	-0.026289696600000002	-0.0164778873	-0.0104223705	-0.0321579002	-0.1810411099	0.0803860294	-0.015536046599999999	-0.1009072399	-0.0183908	-0.011523679999999998	0.00033822152463999994	0.00013279520074239995	0.00319244	-0.01215106	1.01916731536e-05	0.0001476482591236	0.199169	0.04073800000000002	0.001659584644000002	0.039668290561000005	-0.00609252	-0.0007337199999999992	3.71187999504e-05	5.383450383999989e-07	-0.00187447	0.0006346699999999999	3.5136377809e-06	4.028060089e-07	-0.000182824	-0.00018553258	3.4422338241456414e-08	3.342461497600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
