csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
19786.91015625	-25.67578125	659.2457427978517	391521813.5315094	n/a	n/a	n/a	n/a	24763.458984375	-59.740234375	613228900.8708229	3568.895603179932	0.6979310000000001	22.511467	0.28758077660000003	-0.023690512599999998	n/a	-0.0101673578	0.11557759109999999	n/a	0.09568184800000001	0.0536791777	-0.0032316353999999998	-0.059244937000000004	-4.32416e-05	-0.014301041600000003	0.0002045197908449306	1.8698359705599995e-09	0.136936	0.1649168	0.018751468096	0.02719755092224	-0.0198743	-0.0305911	0.00093581539921	0.00039498780049	0.00029977	-0.00132067	1.7441692488999996e-06	8.986205289999997e-08	-0.0007617619999999999	-5.959299999999993e-05	3.5513256489999914e-09	5.802813446439997e-07	-0.00011635	-0.00017517369999999998	1.35373225e-08	3.068582517169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20373.025390625	586.115234375	343531.06796646124	415060163.5670509	n/a	n/a	n/a	n/a	24558.458984375	-205.0	603117907.6872293	42025.0	1.165579	37.595287	0.1990077484	0.0733884536	n/a	0.0316181923	-0.0791821897	n/a	0.09456851919999999	0.0498665756	-0.0096839714	-0.0663509546	-0.00244024	-0.0023969984	5.7456013296025595e-06	5.954771257600001e-06	-0.0460679	-0.1830039	0.00212225141041	0.03349042741521	-0.0198634	1.0900000000001187e-05	1.1881000000002588e-10	0.00039455465956	0.000227014	-7.275599999999998e-05	5.293435535999995e-09	5.153535619600001e-08	-0.0007617619999999999	0.0	0.0	5.802813446439997e-07	-0.000315513	-0.00019916300000000006	9.9548453169e-08	3.966590056900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19653.263671875	-719.76171875	518056.93177795404	386250772.9562416	n/a	n/a	n/a	n/a	24484.97265625	-73.486328125	599513885.9773103	5400.240421295166	1.903866	61.40844300000001	0.1209298646	-0.1418643594	n/a	-0.1281046084	0.0917076515	n/a	0.0934196269	0.04597896940000002	-0.016103539899999998	-0.0730579298	-3.29354e-05	0.0024073046	5.7951154371811615e-06	1.0847405731599995e-09	0.0133885	0.0594564	0.00017925193224999994	0.0035350635009600002	0.00898491	0.02884831	0.0008322249898561001	8.07286077081e-05	0.000583477	0.000356463	1.2706587036900002e-07	3.40445409529e-07	-0.000970617	-0.0002088550000000001	4.362041102500004e-08	9.420973606889999e-07	-0.00035455199999999995	-3.9038999999999936e-05	1.2570712070399996e-07	1.524043520999995e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19312.5390625	-340.724609375	116093.25943374635	372974165.0405884	n/a	n/a	n/a	n/a	24575.302734375	90.330078125	603945504.4861794	8159.5230140686035	1.101641	35.532978	0.035633024600000014	-0.1309334636	n/a	-0.1747087034	0.20056639850000002	n/a	0.0922356034	0.042022206500000006	-0.0224686191	-0.0793255261	-0.00287185	-0.0028389146000000003	8.05943610609316e-06	8.2475224225e-06	0.0276186	0.014230099999999997	0.0007627870659599997	0.00020249574600999991	0.008981999999999999	-2.9100000000017996e-06	8.468100000010478e-12	8.067632399999998e-05	0.000583477	0.0	0.0	3.40445409529e-07	-0.0007617619999999999	0.0002088550000000001	4.362041102500004e-08	5.802813446439997e-07	-0.000516919	-0.00016236700000000007	2.6720525256100004e-07	2.6363042689000018e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19351.697265625	39.158203125	1533.3648719787598	374488187.06039816	n/a	n/a	n/a	n/a	24570.0390625	-5.263671875	603686819.5327759	27.706241607666016	1.125935	36.316593	0.0375643556	-0.19641872440000002	n/a	-0.2812291067	0.047778481799999994	n/a	0.09101689380000001	0.0380022381	-0.0287576717	-0.0851160492	-4.88444e-05	0.0028230056	7.96936061763136e-06	2.3857754113599995e-09	0.0370987	0.009480100000000002	0.0013763135416899998	8.987229601000004e-05	0.0227946	0.013812600000000001	0.00019078791876	0.0005195937891599999	0.000524794	-5.868300000000003e-05	3.4436944890000024e-09	2.7540874243600004e-07	-0.000932052	-0.00017029000000000002	2.8998684100000007e-08	8.687209307039999e-07	-0.000516919	0.0	2.6720525256100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19769.759765625	418.0625	174776.25390625	390843401.19052505	n/a	n/a	n/a	n/a	24608.34375	38.3046875	605570582.1181642	1467.2490844726562	1.223563	39.465538	0.0488714056	-0.2318029891	n/a	-0.1727403426	0.0044830491999999994	n/a	0.0897639565	0.0339251109	-0.0349494174	-0.0903946745	-0.00287665	-0.0028278056000000003	7.996484511391361e-06	8.275115222500001e-06	0.0162153	-0.0208834	0.00026293595408999993	0.00043611639556	0.0122894	-0.010505200000000001	0.00011035922703999998	0.00015102935235999996	0.000583477	5.868300000000003e-05	3.4436944890000024e-09	3.40445409529e-07	-0.0007617619999999999	0.00017029000000000002	2.8998684100000007e-08	5.802813446439997e-07	-0.000581046	-6.412699999999998e-05	3.3761445411599997e-07	4.1122721289999975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19875.96875	106.208984375	11280.348361968994	395054133.75097656	n/a	n/a	n/a	n/a	24790.416015625	182.072265625	614564726.2277565	33150.309909820564	1.341959	43.28434	0.0413351152	-0.1530214597	n/a	-0.0791652575	0.046541130099999994	n/a	0.0884772626	0.029796957000000002	-0.041022905299999995	-0.09512965550000001	-4.6824799999999986e-05	0.0028298252000000003	8.007910662555044e-06	2.192561895039999e-09	-0.0133281	-0.0295434	0.00017763824961000002	0.0008728124835599997	0.008973409999999998	-0.0033159900000000013	1.0995789680100008e-05	8.052208702809996e-05	0.00047571	-0.000107767	1.1613726288999998e-08	2.263000041e-07	-0.0007617619999999999	0.0	0.0	5.802813446439997e-07	-0.000586197	-5.151000000000005e-06	3.43626922809e-07	2.6532801000000054e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20037.900390625	161.931640625	26221.85623550415	401517452.0646095	n/a	n/a	n/a	n/a	24722.189453125	-68.2265625	611186651.356205	4654.863830566406	1.2638410000000002	40.764687	0.08169691519999997	-0.0296161672	n/a	-0.0135689714	0.0163554558	n/a	0.08715729609999999	0.0256239856	-0.0469575846	-0.0992925156	-0.00812858	-0.0080817552	6.531476711272705e-05	6.607381281639999e-05	0.0220732	0.035401300000000004	0.00048722615824	0.0012532520416900002	-0.008945299999999998	-0.017918709999999997	0.00032108016806409986	8.001839208999996e-05	0.000674295	0.000198585	3.9436002224999986e-08	4.54673747025e-07	-0.000558681	0.00020308099999999992	4.124189256099997e-08	3.12124459761e-07	-0.000590434	-4.237000000000033e-06	3.486123083560001e-07	1.795216900000029e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20320.052734375	282.15234375	79609.94508361816	412904543.12778085	n/a	n/a	n/a	n/a	24965.8203125	243.630859375	623292183.8760376	59355.99563980103	1.402776	45.245972	0.05113367999999999	-0.005966789300000001	n/a	0.0461237913	-0.0494867034	n/a	0.0858045533	0.0214124734	-0.052733374400000005	-0.10285821880000001	-0.00701765	0.0011109299999999996	1.234165464899999e-06	4.92474115225e-05	0.0220922	1.8999999999998185e-05	0.00048806530084	3.609999999999311e-10	-0.021998	-0.013052700000000002	0.00017037297729000005	0.000483912004	0.000220038	-0.00045425699999999996	2.06349422049e-07	4.841672144399999e-08	-0.00034743199999999995	0.00021124900000000005	4.462614000100002e-08	1.2070899462399996e-07	-0.000516919	7.351500000000003e-05	2.6720525256100004e-07	5.404455225000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20291.880859375	-28.171875	793.654541015625	411760428.8110695	n/a	n/a	n/a	n/a	24644.236328125	-321.583984375	607338384.196476	103416.25900650023	1.332671	42.984776	0.071887489	0.1639572424	n/a	-0.0035911573	-0.1163481908	n/a	0.0844195428	0.017168754799999998	-0.05833073110000001	-0.1058053206	-5.4111e-05	0.006963539	4.8490875404521006e-05	2.928000321000001e-09	0.0312621	0.009169900000000002	0.00097731889641	8.408706601000002e-05	-0.0119123	0.0100857	0.00010172134449000004	0.00014190289129	0.000671473	0.000451435	2.0379355922500006e-07	4.50875989729e-07	-0.0008093639999999999	-0.000461932	2.13381172624e-07	6.550700844959998e-07	-0.000516919	0.0	2.6720525256100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20509.86328125	217.982421875	47516.33624649048	420654491.815567	n/a	n/a	n/a	n/a	24836.552734375	192.31640625	616854351.7273903	36985.60011291504	1.138698	36.728233	0.044688489000000005	0.056580595	n/a	0.1225549862	-0.0628879407	n/a	0.0830027857	0.0128992127	-0.0637307152	-0.1081160967	-0.005483399999999999	-0.005429289	2.9477179045520996e-05	3.006767555999999e-05	0.039755	0.008492899999999998	0.0015804600249999998	7.212935040999998e-05	-0.0327939	-0.020881599999999997	0.00043604121856	0.00107543987721	0.0007584929999999997	8.701999999999972e-05	7.572480399999951e-09	5.753116310489996e-07	-0.0006986910000000001	0.00011067299999999983	1.2248512928999961e-08	4.881691134810003e-07	-0.00051692	-1.0000000000157452e-09	2.6720628640000003e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20190.109375	-319.75390625	102242.5605621338	407640516.5744629	n/a	n/a	n/a	n/a	24762.521484375	-74.03125	613182470.2641335	5480.6259765625	0.939274	30.295893	0.1247698314	0.0451839319	n/a	-0.0023244259	-0.045945311100000004	n/a	0.0815548146	0.008610269	-0.0689150546	-0.10977664990000001	-2.95686e-05	0.005453831399999999	2.974427693962595e-05	8.743021059599999e-10	0.103401	0.06364600000000001	0.010691766801	0.004050813315999999	-0.005203	0.027590899999999998	0.0007612577628099999	2.7071209e-05	0.000264655	-0.0004938379999999997	2.438759702439997e-07	7.004226902499999e-08	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.000584664	-6.774400000000001e-05	3.4183199289600004e-07	4.589249536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19853.099609375	-337.009765625	113575.58212661745	394145564.09976584	n/a	n/a	n/a	n/a	24866.626953125	104.10546875	618349136.0258827	10837.948623657228	1.227641	39.597065	0.1134095814	0.0223821827	n/a	-0.0547169068	0.0197009059	n/a	0.080076174	0.0043083746000000004	-0.0738662073	-0.11077699349999999	-0.012805100000000002	-0.012775531400000002	0.000163214202552386	0.00016397058601000004	0.0475871	-0.055813899999999986	0.00226453208641	0.00311519143321	-0.0277403	-0.022537300000000003	0.0005079298912900001	0.0007695242440900001	0.000642568	0.0003779130000000001	1.4281823556900005e-07	4.1289363462400005e-07	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.00051692	6.774400000000001e-05	2.6720628640000003e-07	4.589249536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19923.498046875	70.3984375	4955.940002441406	396945774.423832	n/a	n/a	n/a	n/a	24755.98828125	-110.638671875	612858955.7813872	12240.915714263916	1.430103	46.127403	0.03555131	0.0031822003999999997	n/a	-0.03763714	0.0055184751	n/a	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	-0.00712229	0.0056828100000000025	3.229432949610002e-05	5.07270148441e-05	0.057841599999999986	0.010254499999999993	0.0033456506905599997	0.00010515477024999984	-0.044568800000000006	-0.016828500000000003	0.00028319841225000016	0.0019863779334400003	0.000698278	5.570999999999994e-05	3.103604099999993e-09	4.875921652839999e-07	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.00051692	0.0	2.6720628640000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19977.78125	54.283203125	2946.6661415100098	399111743.6728516	n/a	n/a	n/a	n/a	24933.005859375	177.017578125	621654781.1836281	31335.222965240482	1.1512790000000002	37.134056	0.050015129999999984	-0.0215870117	n/a	0.0143471606	0.055606945899999996	n/a	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	-0.00745592	-0.00033363000000000056	1.1130897690000038e-07	5.559074304640001e-05	0.0449758	-0.012865799999999991	0.00202282258564	0.00016552880963999973	-0.01812	0.02644880000000001	0.0006995390214400005	0.00032833439999999987	0.000631609	-6.6669e-05	4.444755560999999e-09	3.98929928881e-07	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.000657589	-0.00014066899999999995	4.3242329292100003e-07	1.9787767560999983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20212.3828125	234.6015625	55037.893127441406	408540418.95904535	n/a	n/a	n/a	n/a	24664.9921875	-268.013671875	608361839.609436	71831.32831192018	1.326704	42.79229	0.06058926	-0.0361312279	n/a	0.0169410701	-0.0350913289	n/a	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	-0.007861379999999998	-0.00040545999999999725	1.6439781159999776e-07	6.180129550439996e-05	0.08662719999999999	0.041651399999999984	0.007504271779839999	0.001734839121959999	-0.027751	-0.009631	9.2756161e-05	0.0007701180009999999	0.000804727	0.000173118	2.9969841923999994e-08	6.47585544529e-07	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.000652679	4.9100000000000055e-06	4.25989877041e-07	2.4108100000000048e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20101.603515625	-110.779296875	12272.052616119385	404074463.89938736	n/a	n/a	n/a	n/a	24811.25	146.2578125	615598126.5625	21391.34771728516	1.200356	38.716999	0.038778820000000006	-0.0259709442	n/a	0.0257208687	0.029592324700000002	n/a	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	-0.0125885	-0.004727120000000003	2.234566349440003e-05	0.00015847033225000002	0.0835186	-0.003108599999999989	0.00697535654596	9.663393959999933e-06	-0.0364502	-0.008699199999999997	7.567608063999995e-05	0.0013286170800399994	0.000460005	-0.000344722	1.1883325728399999e-07	2.11604600025e-07	-0.0006986910000000001	0.0	0.0	4.881691134810003e-07	-0.000752835	-0.000100156	5.66760537225e-07	1.0031224336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20251.58203125	149.978515625	22493.55514907837	410126574.7684479	n/a	n/a	n/a	n/a	24712.78125	-98.46875	610721557.1103517	9696.0947265625	1.195676	38.566055	0.06814355	-0.0314637282	n/a	0.0215550167	-0.0682056448	n/a	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	-0.0145077	-0.0019191999999999996	3.6833286399999975e-06	0.00021047335929	0.0426984	-0.0408202	0.0018231533625600004	0.0016662887280399993	-0.0250818	0.011368399999999996	0.00012924051855999993	0.0006290966912399999	0.0005038330000000001	4.3828000000000096e-05	1.9208935840000082e-09	2.5384769188900015e-07	-0.000627666	7.102500000000006e-05	5.044550625000008e-09	3.939646075560001e-07	-0.000918697	-0.00016586200000000002	8.44004177809e-07	2.7510203044000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20178.49609375	-73.0859375	5341.554260253906	407171704.605484	n/a	n/a	n/a	n/a	24844.9140625	132.1328125	617269754.7730103	17459.080139160156	1.189047	38.352234	0.08916129999999999	0.0595034086	n/a	-0.0046924478	-0.0806963195	n/a	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	-0.0179378	-0.0034301	1.176558601e-05	0.00032176466884000003	-0.030828	-0.07352639999999999	0.0009503655839999998	0.005406131496960001	-0.027770099999999995	-0.0026882999999999976	7.226956889999988e-06	0.0007711784540099997	0.000638373	0.00013453999999999994	1.8101011599999985e-08	4.07520087129e-07	-0.000593791	3.387500000000005e-05	1.1475156250000036e-09	3.52587751681e-07	-0.000940612	-2.1914999999999955e-05	8.847509345439999e-07	4.80267224999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20123.953125	-54.54296875	2974.935440063477	404973489.37719727	n/a	n/a	n/a	n/a	24898.349609375	53.435546875	619927813.2706642	2855.3576698303223	1.079294	34.812187	0.09334295	0.0898921163	n/a	0.061143075899999996	0.047082098600000004	n/a	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	-0.0221601	-0.004222299999999997	1.7827817289999987e-05	0.0004910700320099999	0.0249612	0.0557892	0.0006230615054399999	0.00311243483664	-0.0429888	-0.015218700000000003	0.0002316088296900001	0.0018480369254400002	0.000381018	-0.000257355	6.623159602500003e-08	1.45174716324e-07	-0.0006986910000000001	-0.00010490000000000012	1.1004010000000024e-08	4.881691134810003e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19896.50390625	-227.44921875	51733.14710998535	395870867.6914215	n/a	n/a	n/a	n/a	24816.46875	-81.880859375	615857121.2197267	6704.475131988525	1.3532	43.646912	0.0521694	-0.012916208799999999	n/a	-0.0408399696	0.0414423623	n/a	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	-0.0146612	0.0074988999999999984	5.6233501209999985e-05	0.00021495078544	0.0096041	-0.0153571	9.223873680999997e-05	0.00023584052041	-0.054327199999999985	-0.011338399999999992	0.0001285593145599998	0.0029514446598399987	0.000740517	0.000359499	1.29239531001e-07	5.483654272890001e-07	-0.000698692	-9.99999999907325e-10	9.9999999981465e-19	4.881705108640001e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20096.892578125	200.388671875	40155.619815826416	403885091.2966957	n/a	n/a	n/a	n/a	24949.521484375	133.052734375	622478622.2992897	17703.03012466431	1.293193	41.71141400000001	0.05860930000000001	0.0162868571	n/a	0.045039242400000006	0.026899749700000003	n/a	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	-0.0129194	0.0017418	3.03386724e-06	0.00016691089636000002	0.0173844	0.007780300000000001	0.00030221736336000004	6.0533068090000026e-05	-0.0369075	0.017419699999999996	0.00030344594808999985	0.0013621635562499994	0.00010716700000000004	-0.00063335	4.011322225e-07	1.1484765889000008e-08	-0.000698692	0.0	0.0	4.881705108640001e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20395.474609375	298.58203125	89151.22938537598	415975384.5416603	n/a	n/a	n/a	n/a	24653.89453125	-295.626953125	607814515.5579988	87395.29541397095	1.767011	56.994217000000006	0.057485920800000014	0.06987024019999999	n/a	0.0384168619	-0.11599276630000001	n/a	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	2.63708e-05	0.0129457708	0.0001675929816061326	6.954190926399998e-10	0.0086314	-0.008753000000000002	7.450106595999999e-05	7.661500900000004e-05	-0.0277803	0.009127199999999995	8.330577983999991e-05	0.00077174506809	0.000239286	0.00013211899999999993	1.745543016099998e-08	5.725778979599999e-08	-0.000297612	0.00040108	1.608651664e-07	8.857290254400001e-08	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20198.8203125	-196.654296875	38672.91247940064	407992342.01666266	n/a	n/a	n/a	n/a	24721.357421875	67.462890625	611145512.7800941	4551.241611480713	1.203261	38.810684	0.1205509208	-0.0683289928	n/a	0.0720283368	0.026737717400000003	n/a	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	-0.017146400000000003	-0.017172770800000004	0.0002949040569493328	0.00029399903296000016	-0.0222442	-0.030875600000000007	0.0004948044336399999	0.0009533026753600002	-0.0514879	-0.0237076	0.0005620502977600001	0.00265100384641	0.000615821	0.000376535	1.41778606225e-07	3.79235504041e-07	-0.000698692	-0.00040108	1.608651664e-07	4.881705108640001e-07	-0.000742328	0.000198284	5.51050859584e-07	3.931654465599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20077.58984375	-121.23046875	14696.826553344728	403109613.9338532	n/a	n/a	n/a	n/a	24991.0546875	269.697265625	624552814.3936157	72736.61508560179	1.343498	43.333977	0.14799649999999998	-0.037773305699999996	n/a	0.0232090259	0.061958575099999996	n/a	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	-0.0115901	0.005556300000000003	3.087246969000002e-05	0.00013433041800999998	0.0962723	0.1185165	0.00926835574729	0.014046160772250002	-0.0423702	0.009117700000000006	8.313245329000012e-05	0.0017952338480399996	0.000517985	-9.783600000000003e-05	9.571882896000003e-09	2.68308460225e-07	-0.000698692	0.0	0.0	4.881705108640001e-07	-0.000940612	-0.000198284	8.847509345439999e-07	3.931654465599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19985.68359375	-91.90625	8446.7587890625	399427548.7094879	n/a	n/a	n/a	n/a	24573.892578125	-417.162109375	603876196.441227	174024.22549819946	1.691833	54.569382	0.14326660000000002	-0.1444615782	n/a	0.0690085471	0.1274683231	n/a	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	-0.0209532	-0.0093631	8.766764161000002e-05	0.0004390365902400001	-0.0155769	-0.1118492	0.00024263981361000004	0.012510243540640002	-0.0229958	0.0193744	0.0003753673753599999	0.00052880681764	0.0005715830000000001	5.359800000000008e-05	2.8727456040000083e-09	3.2670712588900014e-07	-0.000698692	0.0	0.0	4.881705108640001e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19955.08203125	-30.6015625	936.4556274414062	398205298.8739166	n/a	n/a	n/a	n/a	24785.2109375	211.318359375	614306681.2163696	44655.44900894165	1.066107	34.386856	0.08375224	-0.1605769801	n/a	0.0330097502	0.1401312656	n/a	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	-0.0192991	0.0016541000000000019	2.7360468100000067e-06	0.00037245526081000006	-0.00950956	0.006067340000000001	9.04317313936e-05	3.681261467560001e-05	-0.0419006	-0.0189048	0.0003573914630399998	0.0017556602803599994	-0.000570937	-0.0011425200000000002	1.3053519504000003e-06	3.25969057969e-07	-0.000698692	0.0	0.0	4.881705108640001e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19943.484375	-11.59765625	134.50563049316406	397742569.01586914	n/a	n/a	n/a	n/a	24799.21875	14.0078125	615001250.6103517	196.21881103515625	1.244259	40.133072	0.13774236	-0.059817191299999996	n/a	0.030734672799999998	0.1195758944	n/a	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	-0.0184898	0.0008092999999999988	6.549664899999983e-07	0.00034187270404000003	0.064928	0.07443756	0.004215645184	0.0055409503387536	-0.0486054	-0.006704800000000004	4.495434304000005e-05	0.0023624849091599997	0.000484862	0.0010557989999999998	1.1147115284010002e-06	2.3509115904400002e-07	-0.0007587069999999997	-6.001499999999974e-05	3.6018002249999688e-09	5.756363118489996e-07	-0.000940612	0.0	8.847509345439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
