csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
38494.90234375	55.2890625	3056.8804321289062	1481857506.4548492	23435.2109375	44.6796875	1996.274475097656	549209111.6851196	23648.658203125	86.86328125	559259034.8082314	7545.229629516602	0.74316	23.003077	0.126493563	-0.0862096025	0.0605232227	-0.0021231687	0.05585206400000002	-0.0581213807	0.005692386800000001	-0.0433019089	-0.08957199539999999	-0.1047073926	-0.0554827416	0.070455474	0.0136675954	-0.1267607946	0.015135828	0.0309124621	-0.0264336373	0.024566304599999998	-0.018470433600000002	-0.0376665614	-0.0555386183	-0.012750919599999999	0.033074342799999996	0.0193947057	-0.1276222291	0.1044450141	-0.035773024	-0.0056354364	-0.1182754299	0.0576450075	-0.0237122033	-0.018025354599999998	0.0398875856	0.0753240077	-0.0861592042	-0.0040188864	-0.0371634561	-0.0121443567	-0.073951091	0.002467455	-0.08881234380000001	0.0039723021	-0.0358882886	0.11170226539999999	0.053869758399999995	0.0510634062	-0.0440500616	-0.0604507649	0.0183751417	0.072151155	-0.0032475884	0.1000963859	0.06474219070000001	0.1126508549	0.042849813	0.0254740541	0.0857403189	0.011719483400000001	0.0276468715	0.0225967706	-0.06504978110000001	0.0664329596	0.1365941003	0.007004558	0.032940839900000005	-0.0568067596	-0.0165066235	-0.1300795477	-0.0172481721	-0.0553579036	-0.0836083474	0.0462289212	-0.0195511511	-0.005416299	-0.10652725939999999	-0.0060037193999999995	-0.0064617686	-0.08780628019999999	-0.0983379089	0.0339134101	0.1408473057	-0.0523598618	0.0058053387	0.091460716	0.0673012514	0.0316476967	-0.0094108313	-0.0488621241	0.000975213	0.0026352130000000004	9.51040395369e-07	6.944347555369002e-06	-0.038625900000000005	0.0917911	0.00842560603921	0.0014919601508100006	0.06666489999999999	0.008038399999999987	0.004444208892009998	6.46158745599998e-05	-0.000281345	0.000233761	7.915500902500001e-08	5.464420512099999e-08	-0.000807413	-8.746699999999993e-05	7.650476088999987e-09	6.519157525689999e-07	0.00016673599999999998	-0.000159349	2.7800893696e-08	2.5392103801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38689.38671875	194.484375	37824.17211914063	1496868644.6729891	23497.115234375	61.904296875	3832.1419715881348	552114424.3374977	23642.337890625	-6.3203125	558960140.9344826	39.94635009765625	0.715662	22.15192	0.169487287	-0.0666802211	0.014732966799999999	-0.0719563721	0.039736002	-0.009532403299999999	-0.0676405034	-0.0878544917	-0.034434265299999996	-0.0639409358	-0.017723526200000003	-0.0587571496	-0.0019013445	-0.0828402673	-0.0328795451	0.0634971553	0.039727330299999995	-0.0042880960999999995	-0.13058470630000002	0.020743876	-0.014878622900000001	-0.0366995325	0.037168762200000004	0.0004893149	-0.13262525349999998	0.0174772464	-0.036675071000000004	-0.015394928600000003	0.011155910900000001	-0.008009923	0.0761607388	-0.1003385352	-0.0409713808	-0.1306196942	-0.0158813841	-0.0795364311	-0.1751494341	0.1092519851	-0.0034549065000000004	0.0384694184	-0.06979370809999999	-0.022231716699999998	-0.015353718300000001	-0.0295944619	0.0888924544	0.0247876387	-0.036194617799999995	-0.0146487274	-0.0631904526	0.10669517740000001	0.0143964911	0.0640269485	0.0819137933	-0.006557627700000001	0.01714622	0.044431436500000004	0.0621093126	0.036227175	0.060962964400000014	-0.0959643729	-0.0336521996	0.0089096151	0.11062359460000001	0.0366308813	-0.052189087599999996	0.013686482	-0.0672033487	-0.1410929272	-0.0036002574	0.057394937	0.10422010550000001	-0.10328958560000001	0.054868651799999994	-0.0361814352	-0.024177298599999997	0.0227674827	-0.0268056281	0.030624893900000002	-0.1068335606	-0.0421610791	0.0285614041	-0.0851502366	-0.08855091109999999	0.0908143174	0.0649448048	0.027144045	-0.015643446499999998	-0.0555570233	0.0158346	0.014859387	0.00025073455716	0.000220801382015769	-0.0743796	-0.0357537	0.00127832706369	0.005532324896159999	0.113158	0.04649310000000001	0.012804732964	0.0021616083476100013	-0.00108226	-0.000800915	1.1712867076e-06	6.414648372250001e-07	-0.0012947700000000006	-0.0004873570000000007	2.3751684544900064e-07	1.6764293529000014e-06	0.000326086	0.00015935000000000002	1.0633207939600001e-07	2.5392422500000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38517.4296875	-171.95703125	29569.22059631348	1483592389.7315063	23467.0390625	-30.076171875	904.576114654541	550701922.3609009	23566.22265625	-76.115234375	555366850.2839508	5793.528903961182	0.7650599999999999	23.680923	0.03883634999999998	-0.0201487555	0.0021746452	-0.0027896747999999996	0.0338994028	-0.031060212200000006	-0.053290656900000004	-0.0416129256	0.035358266400000005	-0.0310781856	0.019577041599999997	-0.1161681083	-0.01426465	-0.0615267348	0.0062222149	0.08028973860000001	0.0371611727	0.010990014	-0.09260236960000001	0.0260255481	0.028103262900000002	-0.0151853834	-0.0826121631	0.09782808789999999	-0.0936339157	-0.10131111050000001	-0.0590960963	-0.0229255521	-0.1551883804	-0.075681885	0.0029195067	-0.0090681171	-0.054290980499999995	-0.0749044484	0.0341830752	-0.1591114387	0.026051516400000002	-0.0143125745	-0.043823844800000004	0.0667758897	-0.0036921268	-0.039327555099999995	-0.0238404156	-0.0233830071	0.0441808516	0.0026865416	-0.0338426568	-0.0341343318	-0.0435787671	0.0364010775	0.0267992205	0.0030705142	0.046324908399999996	-0.1110681533	0.0456774655	0.044567878899999996	0.045696680700000006	0.0295796717	0.0410162362	-0.1133053591	0.0089422662	-0.0791362015	0.08176748269999999	0.0267543115	-0.050918497300000004	0.0300906226	0.1034667327	-0.1053976837	0.10259350939999999	-0.0330146589	0.0964452865	-0.1165691722	0.034550600099999995	-0.048145380700000004	-0.17142837149999998	-0.019006611	0.0672335949	0.0213052349	0.1237004607	-0.0347471615	0.05665044900000001	-0.0807822693	0.023846187400000003	0.0901455117	0.06252426559999999	0.022580126699999998	-0.0218143241	-0.06190939490000001	0.0158495	1.4899999999998248e-05	0.00025120665025	2.220099999999478e-10	-0.07874159999999998	-0.004361999999999977	1.9027043999999803e-05	0.006200239570559997	0.0999193	-0.013238699999999992	0.00998386651249	0.0001752631776899998	-0.000720645	0.000361615	5.19329216025e-07	1.3076540822500005e-07	-0.00135757	-6.279999999999937e-05	3.9438399999999205e-09	1.8429963049e-06	0.000326086	0.0	1.0633207939600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38686.7734375	169.34375	28677.3056640625	1496666439.0044556	23481.767578125	14.728515625	216.92917251586914	551393408.5930824	23678.306640625	112.083984375	560662205.367466	12562.819553375244	1.7594029999999998	54.458897	0.3874630450000001	0.053037800700000005	0.1362999241	0.009544047	-0.0734619939	-0.0399063105	-0.075455997	-0.0026413397999999998	0.08852323449999999	0.0191853018	-0.1961680713	-0.0360970696	0.0355033267	0.038550035	-0.18564716309999998	-0.0063182213	0.021462323999999998	-0.0263258356	-0.0868707939	-0.0016674999	0.0946839976	-0.0292121358	-0.0837551451	-0.014495451299999997	-0.0424252214	-0.09173202050000001	-0.20098234469999998	-0.0060211846999999995	-0.1648153499	0.0769090452	-0.1707743352	-0.1349669159	-0.0604267259	0.0624112566	-0.0691698385	-0.0004524746	-0.0487675637	0.0230998094	0.0100215255	-0.016919083600000002	-0.0133317659	-0.1350943806	0.0324572004	-0.0408437684	0.029306229700000002	-0.06858508690000001	0.0775308779	-0.0417106737	-0.08209159519999999	-0.0219648996	0.0974714248	0.1444477496	-0.09745244119999999	-0.0563200758	-0.0539344346	0.1307619481	-0.1644808927	0.0485297533	0.0648958451	-0.059317085199999994	0.034500926800000005	0.049815373200000006	-0.0082179555	0.0667352645	-0.030293515899999998	0.07603804410000001	0.1166746599	-0.2100087123	0.0085220834	-0.052197657300000005	-0.0244903348	0.0610126689	0.0233228859	-0.1211599026	-0.1614028475	-0.0565902388	-0.1037803594	0.0737233449	-0.0832699778	0.048268980499999996	-0.0461042156	0.1730137013	0.0903289466	0.089454464	0.0600420225	0.0179660749	-0.0278991106	-0.06788007459999999	-0.0265834	-0.0424329	0.00070667715556	0.0018005510024099996	-0.0257178	0.05302379999999998	0.002811523366439998	0.00066140523684	0.046382199999999985	-0.05353710000000001	0.0021513084768399987	0.002866221076410001	0.00369321	0.004413855	1.36398001041e-05	1.9482115961025007e-05	-0.00123683	0.00012074000000000005	1.4578147600000009e-08	1.5297484489e-06	9.12961e-05	-0.0002347899	8.334977875210002e-09	5.5126297142009996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38205.09765625	-481.67578125	232011.55824279785	1459629486.9235992	23422.166015625	-59.6015625	3552.3462524414062	548597860.8634987	23553.736328125	-124.5703125	554778495.0148354	15517.762756347656	2.016397	62.41364300000001	0.735453605	0.0679557537	0.1406036267	0.051998330999999995	-0.1322945017	-0.06709656559999999	0.020833368799999998	0.0690620895	-0.0033108563	0.04516289440000002	-0.1734572347	-0.0391649845	0.046282465999999994	0.0457011797	0.0719373872	-0.0564621437	-0.0653704237	0.0413276019	0.0813890125	0.0711661216	0.0355067825	0.0790060903	-0.0730351171	0.0967753523	-0.0120939651	0.1318856763	0.0330350923	0.141766975	-0.042281889	0.0245458005	-0.0280019835	-0.0652151411	0.019773186	0.08390775439999999	-0.0341433871	-0.09599155320000001	0.020952154299999998	-0.0677614779	-0.0304466522	-0.07518280769999999	0.0162915865	-0.0825909485	0.0220062165	0.10170951619999999	-0.06707739530000001	-0.1577349544	0.1381008692	-0.0571923266	0.039102850099999996	-0.0368627081	0.0020424849	0.12065755210000001	-0.14474107890000001	-0.052686194900000004	-0.0095033429	-0.0489359632	0.0166501773	-0.0747955442	0.0209438113	0.032390736	0.08529201439999999	-0.070667857	0.0372771313	-0.0797489484	0.0822662041	-0.09240049339999999	-0.0489894125	-0.0020313976999999997	-0.0340565472	-0.1180669691	-0.066936852	0.0416523	-0.0450686837	-0.1244734499	-0.0203549272	-0.05868400980000001	0.021504537400000003	-0.0541423558	0.0442285751	-0.09792389630000001	-0.0870688357	-0.0288775586	0.0686536376	0.0887413447	0.057500525199999986	0.013312133899999998	-0.033873792	-0.0734322509	-0.050975	-0.0243916	0.002598450625	0.0005949501505599999	-0.114154	-0.08843619999999999	0.007820961470439999	0.013031135715999998	-0.060029	-0.10641119999999997	0.003603480841	0.011323343485439995	0.0118888	0.008195589999999999	0.00014134356544	6.716769544809999e-05	-0.000539394	0.0006974360000000001	4.864169740959999e-07	2.90945887236e-07	-0.00133997	-0.0014312660999999999	1.7955196009e-06	2.0485226490092096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38512.0546875	306.95703125	94222.61903381348	1483178356.2529907	23449.787109375	27.62109375	762.9248199462891	549892515.4750099	23749.671875	195.935546875	564046914.170166	38390.738529205315	1.649773	51.06551	0.38807565	0.0096235174	0.14411189	-0.040170065899999996	-0.1144223721	-0.0514783459	0.0184015886	0.0389402153	-0.077554775	-0.055541773499999995	-0.1512419821	0.1164807149	0.1070963201	-0.0543679684	-0.0207850875	-0.0308841946	0.015095964	-0.0252043803	-0.030736862	-0.0305802043	0.034045173	0.0406246237	0.018982238999999998	0.1728378802	0.0531114824	0.023728872	0.1052211925	-0.0865376068	-0.024707155800000002	0.0453331742	0.0713442049	-0.0500440866	0.045771779400000004	0.0728561324	0.0543190284	-0.1391428575	0.1524637614	-0.0474488912	0.087306755	-0.0720952286	-0.0599440681	-0.013330713400000001	0.0695617929	0.1722522359	0.0591972608	-0.0691212968	0.1214909741	-0.0356146354	0.0290385128	-0.0111454581	-0.0033695845000000003	0.1368214499	-0.0407361466	0.14102306679999999	-0.0597379388	0.0273128611	0.0409046637	0.0211464834	0.0089925071	-0.0301408388	0.108728362	0.0656604294	0.0264984565	0.031079180499999998	0.0814009224	-0.0986696743	0.10059356720000001	0.0471945991	-0.059912936500000014	-0.10499332019999999	-0.09094651769999999	-0.0133095534	0.0830543346	0.00040779449999999996	0.053909644699999995	-0.0875274765	0.0953863581	0.1386293895	0.0710506612	-0.07160365610000001	-0.0781775191	-0.0612746192	0.0822434733	0.0880063298	0.054902281799999994	0.0086286366	-0.0397147891	-0.0785316931	-0.06989010000000001	-0.01891510000000001	0.0048846260780100025	0.00035778100801000043	0.0628611	0.17701509999999998	0.03133434562800999	0.003951517893210001	-0.120416	-0.06038700000000001	0.014500013056000002	0.003646589769000001	0.0095274	-0.0023614	9.077135076e-05	5.576209959999998e-06	-0.000319675	0.000219719	4.8276438961e-08	1.02192105625e-07	-0.00128592	5.404999999999993e-05	1.6535902464000004e-06	2.9214024999999924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38390.68359375	-121.37109375	14730.942398071289	1473844586.7954257	23467.279296875	17.4921875	305.97662353515625	550713197.597538	23779.5234375	29.8515625	565465734.9146117	891.1157836914062	2.605605	80.651413	1.3826411500000002	0.048457790099999995	-0.040423069	-0.0832830557	-0.1332898401	0.0728391591	0.09686133039999999	-0.0080651827	-0.1486578148	0.0935154401	-0.0009633622999999999	0.0417287648	0.21331514969999998	0.0708170707	0.1035047975	0.0814656767	0.05542041599999999	-0.021024877	0.0047672554999999995	0.0511346903	0.1086917681	-0.019060798	-0.0702259383	-0.0305129368	-0.0039210595	-0.0395657374	0.0070720041	-0.1488057019	0.0642738167	0.036849509	-0.024468867000000002	-0.0983341367	0.0506815199	-0.074972495	0.0490195134	0.0387397898	0.0045664739000000005	-0.1145443369	-0.0105598628	0.0018337726	0.0038893366	0.1625287519	0.1451136047	0.11840495949999999	-0.09381971089999999	-0.0722495643	0.11630666699999999	0.0925136516	0.1010528748	0.0678228255	-0.123504369	-0.0330121013	-0.1078745274	0.0327494155	-0.2550600738	-0.030487159700000002	0.10041748269999999	0.0439478986	0.0325491991	-0.0663164927	0.013095128300000002	0.027566957799999996	-0.1595315554	0.0343809478	-0.0527974206	-0.065627034	0.09124285060000001	-0.0221471469	0.0322723179	0.011967619399999999	0.0473903679	0.1122612498	0.052345131600000004	0.170206503	-0.013013368700000002	0.0250696394	-0.0221549179	-0.0206073043	-0.0214980842	-0.013492073200000001	0.08625039970000001	-0.1007608951	0.0569359923	0.0872496007	0.052249856500000004	0.0039259816	-0.04539905	-0.08314696120000001	-0.0308113	0.03907880000000001	0.00094933620769	0.0015271526094400008	-0.235031	-0.2978921	0.08873970324241001	0.055239570961	-0.394953	-0.274537	0.15598787220899998	0.07537056436899997	0.0208336	0.011306199999999995	0.00043403888895999983	0.00012783015843999994	0.00367437	0.003994045	1.5952395462025e-05	1.35009948969e-05	-0.00140834	-0.00012241999999999982	1.9834215556e-06	1.4986656399999954e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38701.28515625	310.6015625	96473.3306274414	1497789472.7453766	23536.771484375	69.4921875	4829.164123535156	553979611.9076881	23796.365234375	16.841796875	566266998.3677711	283.64612197875977	2.161207	66.895935	0.988806	0.12613237300000002	-0.06890715	-0.1432433444	-0.1156625733	0.1157424122	-0.0358568954	0.0105828053	0.0256395634	0.0501809023	-0.043413920700000004	0.10234715779999999	0.130148706	-0.0409380971	0.0700216594	0.1038963063	0.0875176658	0.0568809214	0.1254660119	0.120785259	0.09159574460000001	-0.0897968228	-0.1664574932	-0.0434141572	0.0239612806	-0.0339184685	0.0037483137	-0.1274609231	-0.0238207553	-0.051840922000000005	0.0797815566	0.024294831200000002	0.10096209619999999	0.037220119100000004	-0.0665451429	0.0080774924	-0.09210282759999999	0.0223900286	-0.0404931782	0.09601487880000001	0.0807972192	0.0680342426	0.14703794050000002	-0.0155665991	0.0886192063	0.030256356600000006	0.10380636509999999	0.1144614294	-0.054806370800000004	-0.0463677438	0.019371105700000002	-0.0099889519	-0.1215459881	0.0592127298	-0.124892978	0.054335216900000004	0.1325009902	-0.023868435499999997	0.06504408190000001	-0.0194794108	0.0109447672	-0.0972079753	-0.1548441441	0.050381111500000006	0.0342632356	-0.0510457685	0.057197356500000004	-0.0199785997	-0.0038788657000000002	-0.025525770299999997	0.049649688899999996	0.015301359799999999	-0.1589854043	0.0670819836	-0.043581895499999995	0.0718780673	-0.0313142181	0.0613558325	-0.0162685206	-0.0575053625	0.0687263999	-0.105729855	-0.0200554071	0.0864713441	0.0495458668	-0.0007853901	-0.0509041416	-0.0872496007	-0.0376755	-0.006864200000000001	0.00141944330025	4.711724164000001e-05	-0.156105	0.078926	0.006229313475999999	0.024368771025	-0.266154	0.128799	0.070837951716	0.016589182400999998	0.00756546	-0.013268139999999998	5.723618501160001e-05	0.00017604353905959993	0.0020306	-0.0016437700000000006	2.701979812900002e-06	4.123336359999999e-06	-0.000835914	0.0005724259999999999	6.987522153959999e-07	3.276715254759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38550.96875	-150.31640625	22595.02198791504	1486177191.5634766	23465.49609375	-71.275390625	5080.181308746338	550629506.9257965	23519.57421875	-276.791015625	553170371.4312897	76613.26633071901	1.033002	31.974548	0.25195975000000004	0.0911269467	-0.0559415343	-0.0315041895	-0.06289662139999999	0.0576143546	-0.0207147445	0.0692390813	0.0810664988	0.12531772019999998	0.0128710302	-0.0350744285	-0.002288959	-0.069894317	0.0532264604	0.0861130691	0.0551198649	0.006815866899999999	0.0698981479	0.0033609707000000003	0.0715745193	-0.097717808	0.09669853490000001	-0.147080115	0.1674710513	0.031057761200000002	0.1046953733	0.1346452634	-0.031845309599999996	0.10226735	-0.0430513414	-0.0001291761	-0.0619958513	0.1075533439	0.0383022016	-0.007555137900000002	-0.1305384731	-0.0548653521	-0.0623941428	-0.013636121499999999	0.0983791418	-0.005590537	0.0522052026	-0.1120510183	-0.004042726	-0.0446887068	0.0555799689	0.047295414800000005	-0.0281953021	-0.1009847124	-0.0303342742	-0.0691004433	-0.0947789198	-0.0773391717	0.0029594971	0.079672457	0.09737014220000001	0.013891580700000001	-0.0170543716	0.0495734759	-0.023830766	-0.013782863999999999	-0.15954868279999998	-0.0102183976	-0.0704226025	0.0200851592	-0.082320422	0.1051968957	-0.1624075583	-0.0239577157	-0.0248533063	0.024366796200000002	-0.011977499099999999	-0.1496232237	-0.0351285976	0.1763565716	-0.0136003426	-0.06847550599999999	-0.1673888579	-0.18745449579999998	0.005593939	0.0830564832	-5.134840000000001e-05	0.0856717519	0.046792981399999996	-0.005495018000000001	-0.0562083378	-0.0908143174	-0.028414599999999995	0.009260900000000006	0.0008073894931599998	8.576426881000011e-05	-0.0763336	0.07977139999999999	0.00636347625796	0.005826818488959999	-0.172791	0.093363	0.029856729681	0.008716649769	0.00659961	-0.0009658500000000007	4.3554852152099986e-05	9.328662225000013e-07	0.00168994	-0.00034065999999999963	1.1604923559999973e-07	2.8558972036e-06	-0.000920693	-8.4779e-05	8.47675600249e-07	7.187478841e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38301.57421875	-249.39453125	62197.63221740723	1467010587.634415	23419.7109375	-45.78515625	2096.280532836914	548482860.3960571	23447.076171875	-72.498046875	549765381.0097084	5255.966800689697	0.8654440000000001	26.788141	0.1574371	0.089591843	-0.047071011100000004	0.0766459037	-0.0568517509	0.0057317845	0.027529264700000004	0.097934479	0.0848052274	0.10008371529999999	0.0799223951	0.036348765	-0.0275719236	0.0816248185	0.0227110129	-0.030985414	0.0010565659	-0.0019636184	0.1363818158	-0.0251633657	-0.0380387169	-0.07233508	-0.0811802509	0.029519904	0.13327278609999998	-0.0308782571	0.0326303832	-0.030784249500000006	0.0298119892	-0.0122992551	-0.0173825666	-0.0173073433	-0.1662600973	0.0768315856	0.099784858	0.0259497634	0.0287220586	0.008407339599999999	0.0905695167	0.0758538666	0.0986773175	-0.0133261212	-0.0015900489000000002	-0.0482399226	-0.0980530938	-0.047698069	0.0521288091	0.0029033288	0.0247948908	-0.1286654984	-0.0138719499	-0.1169328225	-0.0623267227	-0.0311922148	-0.021026497999999998	-0.043193191500000006	-0.030608347999999997	-0.023136406499999998	-0.04491357730000002	0.1378925105	-0.014601016299999997	-0.052113558399999996	-0.0617402964	0.0527458841	0.0541140906	0.0105437432	0.10584524699999999	0.0692889721	-0.08704822470000001	-0.0100227114	0.0327835574	-0.0094277077	-0.0279010623	-0.014902181799999999	0.10510601119999999	0.0948506293	-0.0493754301	-0.023312871000000002	0.0199724704	-0.029563050299999998	0.0106577749	0.08603830679999999	0.1405910662	0.0848510215	0.043993917	-0.0101924456	-0.0612907054	-0.0938191336	-0.0234773	0.004937299999999995	0.00055118361529	2.4376931289999953e-05	-0.08043999999999997	-0.0041063999999999675	1.686252095999974e-05	0.006470593599999995	-0.14505499999999996	0.027736000000000042	0.02104095302499999	0.0007692856960000023	0.00545257	-0.0011470399999999991	2.9730519604900005e-05	1.3157007615999984e-06	0.000571529	-0.001118411	1.2508431649210006e-06	3.2664539784099996e-07	-0.00106839	-0.00014769700000000002	1.1414571921e-06	2.1814403809000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
