csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
32417.46875	226.23046875	1050892280.1572266	51180.22499084473	18752.26953125	20.166015625	351647612.5726471	406.6681861877442	19410.314453125	6.234375	376760307.16919327	38.867431640625	1.133832	22.654348	0.100840365	0.1081444417	0.004006977100000001	0.0677763407	0.0417423251	-0.010100569399999999	-0.0786253672	0.10149867720000001	0.0045508137	0.052717956399999995	0.0516024576	-0.0053836746999999996	-0.0805704001	-0.0047073909	0.0024825462	-0.0188591032	-0.0646062422	0.0230482218	0.09996543039999999	-0.038215355299999997	0.0709303713	-0.0036402967999999997	-0.028473533399999997	0.1000221255	0.023627303399999997	0.1327140962	-0.12851904220000002	0.0082401381	0.0412762038	0.0922740104	-0.1312082324	0.14562654949999998	0.1473651083	0.2409023187	0.0948667694	-0.0334533848	-0.0589372885	0.0692537591	0.1307994473	0.0960548708	0.1430181247	0.127965528	0.020323083500000002	-0.1731074712	0.0070183361	0.00034419699999999997	0.136879027	-0.0571222792	0.0362401298	-0.1322312605	-0.0567977808	-0.0082457295	0.0016208729999999999	-0.0149309666	-0.06357385089999999	-0.006550228000000001	0.0642062358	-0.1099946472	-0.014345054099999999	0.0686751054	0.0010158848	-0.0349777173	0.0385574183	0.0335903013	0.0626684638	-0.12282793480000001	-0.0372935348	-0.0531021747	-0.0908432431	0.0928119768	0.0186942467	-0.0013633874	0.10681720789999999	-0.008891553100000001	-0.0197835045	0.1164412855	-0.1126754766	-0.21919498769999998	0.0060730294999999995	0.11851163990000001	-0.1221868007	0.0629154976	-0.1185395085	-0.054029262	-0.0890442823	-0.0090235232	-0.0349559771	-0.0185529965	-0.0068712388	-0.02625116	-0.0682221385	-0.090677862	0.0546846178	0.0050587016	0.1888294066	0.0818466064	-0.041496272	-0.17051736879999999	0.082490912	-0.0099026625	-0.0959136145	-0.00248139	-0.00745445	6.1572963321e-06	5.55688248025e-05	0.0320237	0.04019613	0.00102551736169	0.0016157288669768994	-0.0101866	0.0237173	0.0005625103192899999	0.00010376681956	-0.000192001	-0.000392253	3.6864384001e-08	1.5386241600900002e-07	5.35808e-05	5.35808e-05	2.87090212864e-09	2.87090212864e-09	-5.304810000000001e-05	0.00014361590000000002	2.0625526732810002e-08	2.8141009136100004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32168.5625	-248.90625	1034816413.3164062	61954.3212890625	18722.03125	-30.23828125	350514454.12597656	914.3536529541016	19391.900390625	-18.4140625	376045800.759922	339.07769775390625	1.334008	26.653938	0.04936299500000002	-0.0363053623	-0.11609687119999999	-0.08610644529999999	0.0516622322	-0.014010591599999999	0.0213236433	-0.0383515904	-0.024010812000000003	0.0504282172	-0.027184119	-0.0038356009999999997	0.011493743700000001	0.017570798000000002	-0.0694963529	-0.040052678700000004	-0.14226575589999998	-0.0292329848	-0.0661085734	0.045674231100000004	0.08167993280000001	-0.0468027613	0.1038697252	-0.0569800637	-0.0103273997	-0.1784936537	0.06804409	0.0504862644	0.15331615199999998	-0.1470394042	-0.1330268285	0.0730827005	0.0424063924	-0.0133457496	-0.0762512108	-0.0175247946	-0.0965576126	-0.0039650489	-0.0392901914	0.0126970513	-0.0302869965	0.1699651058	-0.014088676000000001	0.0136577126	0.0127364676	0.0333256268	0.1055002998	-0.0112019896	-0.1131515455	0.046968160099999996	0.0356391208	-0.0256408788	-0.0192699988	0.0034571916	0.0698783467	-0.0307086254	-0.0584535363	-0.0010479629	-0.0591549739	0.0255531841	0.043689369000000006	0.0309878958	0.026061294500000002	0.01959435	0.0713610294	-0.013117516999999999	-0.10459326279999999	-0.0174618804	-0.0570029725	-0.0444099409	0.0568293126	-0.0334744164	0.021014644500000002	0.1337890487	0.013278866100000002	0.1536620206	0.0581261582	0.0270047672	-0.0912713793	0.0517221319	-0.0067341863	-0.18533728010000008	-0.038079296299999996	0.085711347	0.091496513	0.1413757821	0.0449864919	0.1662346205	0.1203036747	-0.0620992745	0.0811685051	0.0095741981	0.08466989470000001	0.002394321	-0.1025417896	-0.0293063318	0.025273947400000003	-0.0920543147	0.0803860294	-0.015536046599999999	-0.1009072399	-0.00318382	-0.00070243	1.01367097924e-05	4.934079049e-07	0.026523	-0.005500700000000001	0.000703469529	3.0257700490000012e-05	-0.0339071	-0.0237205	0.0005626621202499998	0.0011496914304099995	8.719959999999999e-05	0.0002792006	7.603770240159999e-09	7.795297504036e-08	-0.0	-5.35808e-05	0.0	2.87090212864e-09	-0.000109054	-5.6005899999999985e-05	3.136660834809998e-09	1.1892774915999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32274.005859375	105.443359375	1041611454.2109717	11118.3020362854	18719.615234375	-2.416015625	350423994.52304465	5.8371315002441415	19445.283203125	53.3828125	378119038.84973526	2849.7246704101562	1.374464	27.462269	0.03223767	-0.09633764869999999	0.011811108899999999	-0.0759067333	-0.05626689940000002	-0.0536035468	0.0064675781	-0.0710793157	0.025272127000000002	0.0367339123	-0.1040012466	-0.0417293578	0.17120787839999999	0.038955474	0.0940257493	0.0352976059	0.060476084699999995	-0.0221122449	-0.06459561400000001	0.0202250347	-0.0216238302	-0.0090854605	-0.0118508702	0.1355309689	-0.044249726399999995	0.1429335856	-0.0152810594	0.1090599741	-0.1321008796	0.040632765	0.1103161433	0.14410827210000002	0.1627985632	-0.18116935210000001	-0.1596531414	0.0398563578	-0.011777299599999999	0.0208450849	-0.024944203199999997	-0.0191936233	-0.0050399699	-0.0531617388	-0.1296605036	0.036352165	-0.19472888829999999	-0.059916461799999994	0.0083028999	0.0700198064	-0.0272389384	0.0697325265	0.0808488959	0.0138279179	-0.015616296299999999	-0.0320505784	0.0578418167	0.055703243099999994	-0.1018945581	0.0621179517	0.011043366499999999	-0.0991620908	0.0258741459	0.1206857452	0.0111465733	-0.1643354375	-0.121961487	0.0938515163	-0.022988907700000002	0.010542521899999999	0.0891608747	-0.1333297667	0.0286039667	0.2009766544	0.0752417805	-0.0653536134	-0.1474006067	-0.0229265321	0.0747103953	-0.025803788199999997	0.1264365186	-0.0065944283	0.22341092769999998	0.1863084607	-0.0051700722	0.1119509315	-0.0507019146	-0.08205480650000001	-0.12670640449999998	0.0914633183	-0.07358058940000001	-0.0724616225	-0.0935613908	0.0683768235	-0.0292896561	0.0265993695	-0.001240545	-0.0279808267	0.06030587940000001	-0.141342365	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00223402	0.0009497999999999998	4.990845360400002e-06	9.021200399999996e-07	0.0338233	0.007300299999999998	0.0011440156228900002	5.329438008999999e-05	-0.0318375	0.002069599999999998	4.2832441599999916e-06	0.00101362640625	0.000186269	9.90694e-05	3.4696140361e-08	9.814746016360002e-09	0.000229014	0.000229014	5.244741219600001e-08	5.244741219600001e-08	-0.00021933	-0.000110276	1.2160796176000003e-08	4.81056489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32412.146484375	138.140625	1050547239.7245828	19082.832275390625	18755.0546875	35.439453125	351752076.33111566	1255.9548377990725	19422.310546875	-22.97265625	377226146.9792519	527.7429351806642	1.201069	23.99778	0.11243124	0.0844786039	0.1039161289	0.1651241862	-0.037601783199999995	-0.1104784575	-0.025360086299999998	0.0375735437	0.047642320700000004	-0.07789379240000001	-0.2521360604	0.0327702337	-0.0176911474	-0.009180155	-0.015587763400000001	0.1752537924	-0.0763426914	0.1005311094	-0.0671863108	0.050726525	-0.0309690439	0.0681236617	0.0790221794	0.1343651212	0.0629084629	-0.0107587021	0.0130532651	0.0230639231	-0.114311878	0.07643488679999999	0.0811947358	0.0445948546	0.030778322200000006	-0.113817741	-0.0614346117	-0.10063421300000001	-0.0048050393	0.0945899744	0.106785337	0.0639816168	0.1706748116	0.1260717237	0.0508351667	-0.066099202	-0.0650983653	0.07419193660000001	0.022390820099999997	0.0078597526	0.1465431908	-0.0948881083	0.0003667385	-0.0363090087	-0.0240881019	-0.1464780611	-0.0821459486	-0.0093869665	0.0493327474	0.0117336785	0.12569875519999998	-0.1136763607	-0.051813865199999996	-0.011324423500000002	-0.014032391200000001	-0.0309860415	0.0227283162	-0.0199251072	-0.2479035525	-0.0519828491	0.031232445499999997	-0.0764079866	0.12048261589999999	0.0273190329	-0.0012605419	0.035103682000000004	-0.0032207377000000002	0.011284308100000001	-0.0527204467	0.0160814556	0.22552590530000002	-0.0616085486	-0.0158030098	0.1476553283	-0.0465768429	-0.0091032144	0.0449811259	0.0422906049	-0.1834337225	-0.019423321	0.0134779561	-0.0795504188	-0.0737291015	0.1289565537	0.011903541299999999	-0.08960891539999999	0.0210754661	-0.0393055767	-0.0146243125	0.0967261296	0.0760468362	-0.0266897442	-0.1093977275	-0.00263671	-0.0004026899999999998	6.9522396241e-06	1.6215923609999984e-07	0.098325	0.0645017	0.009667805625	0.00416046930289	-0.015996700000000003	0.015840799999999995	0.00025093094463999986	0.0002558944108900001	-0.000266444	-0.00045271300000000004	7.099240513600001e-08	2.04949060369e-07	0.000346687	0.00011767299999999996	1.2019187596900002e-07	1.3846934928999993e-08	-0.000155995	6.3335e-05	4.011322225e-09	2.4334440025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32263.216796875	-148.9296875	1040915158.0821573	22180.051818847656	18754.017578125	-1.037109375	351713175.3206215	1.0755958557128906	19406.78515625	-15.525390625	376623310.1008453	241.0377540588379	1.436064	28.69306	0.23715586	0.12296605880000001	-0.0392178515	0.14381669800000002	0.1550446341	-0.1495232068	0.024084032999999998	-0.0328199364	-0.11110946599999999	0.05773517650000001	0.0846175852	-0.077131008	-0.1378351894	0.051194278899999994	0.09171362109999999	0.0177032075	-0.2309960257	0.046671697699999994	0.0250754804	-0.0523131252	0.1271139573	0.1896415998	0.0316291427	-0.0584515424	-0.24367856100000002	0.0085904576	0.0734552666	0.0732164864	-0.061409223799999996	0.1024549827	-0.0969052161	-0.024028507	-0.0043474359	-0.0635557343	-0.10071907640000001	-0.081670495	0.0897454832	-0.08625644269999999	-0.056080346600000004	-0.1238422894	-0.020577086799999998	0.040750217400000004	0.0801961688	0.0741684107	-0.1329655472	-0.0820249097	-0.049339269000000005	-0.1550806499	0.0071425937	0.0150481454	-0.0107923276	0.038226188599999995	0.0306374786	-0.19340248710000002	-0.0893796034	-0.1702016045	0.0706166139	0.0022711816	-0.0942617437	0.0340592901	0.08883404689999999	-0.0669412637	0.04863751559999999	0.0032814490999999997	0.0227515052	-0.20322279280000002	-0.0451114884	0.2455719285	0.0235296498	0.11465518400000001	0.08686531970000001	0.1038957999	-0.0551795084	0.0683114606	-0.0980975626	-0.0493521604	0.027325983199999997	0.1144159325	-0.022316700800000002	-0.0156702354	0.1164697774	-0.0137498931	-0.1218693182	-0.09713173550000001	0.1186929944	-0.0349803219	0.0002484441	-0.07736897200000001	0.030784455699999998	0.1304408145	-0.050000692400000005	0.0372856526	0.041376702200000004	0.1688178265	-0.11071837400000001	-0.0672098097	-0.0212350838	-0.1202130398	0.0738148754	-0.0321859012	-0.11285322490000001	0.00585215	0.00848886	3.4247659622500005e-05	7.206074409960001e-05	-0.0388805	-0.13720549999999998	0.0015116932802499998	0.018825349230249998	-0.0815904	-0.06559369999999999	0.004302533479689999	0.006656993372159999	-0.000324983	-5.8538999999999976e-05	1.05613950289e-07	3.426814520999997e-09	0.0007876469999999999	0.00044096	6.20387796609e-07	1.944457216e-07	-0.000173852	-1.7857000000000002e-05	3.1887244900000007e-10	3.0224517904000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32436.720703125	173.50390625	1052140849.9725381	30103.60548400879	18781.345703125	27.328125	352738946.4202919	746.826416015625	19506.767578125	99.982421875	380513981.3469887	9996.48468399048	1.338453	26.74276	0.13033546	0.08531271050000001	-0.0033256134999999996	0.0384839263	0.0122651223	0.0001218077	-0.19413513079999997	-0.0685001056	0.043874031900000006	0.0970516278	-0.000143967	-0.044856363499999996	0.074136644	-0.014553315700000001	0.121066188	0.0105632092	-0.0171497225	0.12723105640000001	-0.1143448845	0.007040346600000001	-0.0060925523999999995	0.1234771844	0.0827970789	-0.0135422855	-0.0603636467	0.1131277133	0.0469539599	0.1857142084	-0.07023211929999999	-0.0706336447	0.037335098	-0.036136913900000005	0.061536134299999996	-0.0054652225	-0.0286058795	0.0014167351000000002	-0.0421643962	-0.0502316724	0.09242310710000001	-0.030407106899999998	0.155171395	-0.028594397599999998	-0.022156315	0.0305217328	0.16818027219999998	0.0148255123	0.0155722172	-0.0207107677	-0.025046085299999996	-0.1627045313	0.061754882999999997	0.1525576506	-0.0666394685	-0.045090416200000004	-0.1519175963	0.0451101579	-0.1138098141	-0.0065754067000000005	0.013445843999999998	0.0858657028	0.1099395239	0.050550614699999996	-0.0229200898	-0.0754954308	-0.05772403860000001	0.0524467192	-0.1222279568	0.1215271663	0.0564231526	0.036341730499999995	-0.0484669671	0.0184445291	0.035519273500000004	0.10255245439999999	-0.015548626299999996	-0.0617835389	0.1311976973	-0.057556295199999996	0.06779361269999999	-0.036724371299999996	0.028594131499999998	0.072964867	0.0899745126	0.1059319359	0.08991062150000001	0.017668473799999997	-0.0286873161	-0.11843980529999999	-0.0076955415	-0.08650939369999999	-0.12532516119999998	-0.0577914664	0.0194873894	-0.0172363131	0.1045501033	0.120293411	-0.0034473407	0.018999168400000002	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00542649	-0.0004256600000000005	2.94467937201e-05	1.8118643560000038e-07	0.030006	0.0688865	0.0009003600360000002	0.004745349882250001	-0.0320574	0.049533	0.002453518088999999	0.00102767689476	-0.000213163	0.00011182	4.5438464569e-08	1.25037124e-08	0.000671352	-0.00011629499999999997	4.50713507904e-07	1.3524527024999997e-08	-0.00017554299999999998	-1.690999999999981e-06	2.8594809999999354e-12	3.0815344848999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32310.654296875	-126.06640625	1043978381.0921668	15892.738784790039	18742.384765625	-38.9609375	351276986.70273215	1517.9546508789062	19418.4609375	-88.306640625	377076625.1812134	7798.0627784729	1.607317	32.114746000000004	0.13217451000000002	-0.044720715	-0.0150039567	-0.0134375333	-0.0025651944	0.1512984872	-0.0099238612	-0.16669276789999998	-0.0716935403	0.0325296069	-0.07419655139999999	0.0745264261	0.058443538899999994	0.0599559768	0.0057513732	-0.08530489279999999	-0.057514136500000014	-0.0845385421	-0.0272821169	-0.0163134281	0.0963376133	0.1667349577	0.023618715099999996	-0.08139878519999999	-0.0804637612	0.1653298475	0.1371872967	0.0153782417	-0.1088552052	-0.11823563289999996	-0.1438941733	-0.0098279437	-0.116568355	0.018265868600000002	0.0875594824	-0.0430501953	0.035921057299999996	-0.1011643545	0.0226771695	-0.022481199599999998	-0.1552213348	0.0069677338	-0.0066653024	0.0367013057	-0.010043482	-0.0618112311	0.0473422396	-0.0207428741	-0.0466939579	0.0894216949	0.0757299946	0.23066679969999998	-0.07638484200000001	0.1219321169	-0.0662990774	-0.0384319259	-0.10016488400000001	0.0788164904	-0.0725337643	-0.0287502783	-0.0459895161	0.1365187673	0.114307181	0.06713363230000001	0.0429623825	0.0056645289	0.0610510932	0.0933564601	0.0731531874	0.0829591499	0.00024684779999999996	-0.0209421594	-0.035139987000000004	-0.0764631878	-0.25347242649999996	-0.0838865276	0.0902754005	0.0119549162	-0.1692631975	0.0083470199	0.08856636789999997	-0.0155473927	-0.0330860811	0.04383789	0.05822993360000001	0.1143565839	-0.05851959	-0.0649666787	-0.1356626453	0.0626696169	0.043513021900000004	-0.1559788408	-0.0330983747	-0.0252527608	-0.127007961	0.023753497400000004	0.20162635469999998	0.0331807437	0.069232268	-0.0429573403	-0.1181006348	0.0100232	0.00459671	0.00010046453824000002	2.1129742824100008e-05	-0.0392525	-0.0692585	0.0015407587562499994	0.00479673982225	-0.0107476	0.021309799999999997	0.00045410757603999997	0.00011551090576	0.000307662	0.0005208249999999999	9.4655906244e-08	2.712586806249999e-07	0.000715174	4.3821999999999995e-05	5.11473850276e-07	1.920367684e-09	0.0	0.00017554299999999998	3.0815344848999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32419.595703125	108.94140625	1051030185.5540811	11868.229995727539	18699.22265625	-43.162109375	349660927.9480133	1862.967685699463	19378.20703125	-40.25390625	375514907.7459869	1620.376968383789	1.649663	32.960831	0.0950512	0.0007583696	0.135233532	0.058571174299999994	-0.1428484207	0.1803466127	0.1026815552	0.1015205327	-0.0709605824	0.0729224521	-0.2160231387	-0.1306331129	0.058038019	-0.004537976	-0.0966814776	-0.0102289487	0.029942208999999997	0.1751604071	0.042495143099999994	-0.1515821031	0.08584252279999999	0.09457568960000001	0.0391538859	-0.062889599	0.1571149026	-0.0642018489	-0.0091453801	-0.046381149100000005	-0.165867443	-0.18223791760000002	0.0739749541	-0.07406578059999999	0.0152366783	-0.055448393	-0.0068948849	0.0824883027	-0.038057872400000005	0.088238413	-0.1255327421	0.080022969	0.0163303522	-0.0811813637	-0.0094701496	-0.1905745515	-0.0156202449	0.0455317095	-0.1749942815	0.056905047699999996	0.1646243705	0.0185817182	-0.11910158480000001	0.08883518189999999	-0.19752248739999997	0.1837718115	0.033808639700000004	0.016636088700000003	0.1017085991	0.0722299872	-0.0814641594	-0.2505815897	-0.0038072658	0.0840135226	-0.0190291058	-0.062143562	0.1803584941	-0.0054030364	-0.1464487634	-0.09912899	0.0318153163	0.1731035035	0.1368403191	-0.11713313439999999	-0.060980717999999996	0.0864143222	0.0665418295	-0.12314561550000001	-0.0049110275	-0.0639926264	-0.0355821548	-0.0116367529	0.008857294	0.079647768	0.1282746636	0.0310529375	-0.0215921043	-0.043979314900000004	-0.0181080661	0.07564046	-0.0948801318	0.0470451132	0.10371762	0.0634485605	0.0265613467	-0.1044663585	0.021364311299999997	-0.1451966225	-0.1721423289	0.0875246586	0.0668841029	-0.0482092939	-0.1198669825	0.013159700000000002	0.0031365000000000004	0.00017317770409000006	9.837632250000004e-06	0.0278123	0.06706480000000001	0.0007735240312899999	0.004497687399039999	-0.00040884	0.01033876	0.00010688995833759998	1.671501456e-07	0.00015777600000000002	-0.00014988599999999998	2.4893266176000005e-08	2.2465812995999994e-08	0.000669685	-4.5488999999999896e-05	4.484779992250001e-07	2.0692491209999913e-09	9.48478e-05	9.48478e-05	8.996105164840002e-09	8.996105164840002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32181.529296875	-238.06640625	1035650827.885624	56675.61378479004	18672.857421875	-26.365234375	348675604.29767233	695.1255836486816	19299.384765625	-78.822265625	372466252.3316384	6212.949558258057	1.397116	27.914858	0.05525225	0.059258927	-0.1000904844	-0.08961038460000001	0.12315698929999999	0.0503407897	0.07791420889999999	0.1013451357	0.00063195	-0.0179593342	-0.021059500499999998	0.08443264560000001	-0.004787131599999999	-0.15286913900000001	-0.0564666942	0.04860018309999999	-0.0644210842	0.0772230542	-0.07519353570000001	0.1298067377	0.0901553626	0.053000081500000004	0.045961465199999996	-0.0917343666	0.010327593000000001	0.06425046940000001	-0.0346832646	0.013483546200000002	0.0063222435	0.0059629264000000005	-0.011721572	0.0526550747	-0.027645406600000002	0.12436757539999999	0.0836958064	0.1039958405	0.0162136996	-0.1144525392	-0.0003762027	0.0217252747	0.0774375977	-0.0276767893	0.0060867228	0.0234362163	-0.0663464098	0.1535446356	0.0174405303	-0.084957255	-0.061723852999999995	-0.0127501241	-0.0486162975	-0.0537744041	-0.077787402	0.0763615709	0.1433712514	-0.1266262116	-0.0101874971	-0.0588867016	0.08443436970000001	0.1212773177	-0.12023978199999999	0.032637273599999995	-0.043388051399999995	0.040233301	0.0015273586	-0.0131704689	-0.017111271299999998	0.0490715868	0.1185145599	0.06916928900000001	0.0703237032	-0.07827866559999999	0.05796057480000001	0.0150127522	-0.0223021409	0.1003516803	0.036608071299999996	-0.0376776933	-0.040940775	-0.0417597137	-0.0706174234	0.0117272355	0.0499259346	-0.051386647699999996	-0.0195468826	0.0355707584	0.07973688150000001	0.0232002593	-0.1709088682	0.0017990312	-0.053950877300000005	-0.0830054011	0.1070572899	0.0142721233	-0.0329557723	0.0233577255	0.052455639400000004	-0.0138660092	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.0154274	0.002267699999999999	0.00023800467076000005	5.1424632899999965e-06	0.0241128	-0.0036994999999999975	0.00058142712384	1.3686300249999985e-05	-0.0205353	-0.02012646	0.00040507439213159993	0.00042169854609	-0.000266444	-0.00042422	7.099240513600001e-08	1.799626084e-07	0.000605581	-6.410400000000005e-05	3.66728347561e-07	4.1093228160000074e-09	0.0	-9.48478e-05	8.996105164840002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32212.041015625	30.51171875	1037615586.3923073	930.9649810791016	18720.740234375	47.8828125	350466114.92294693	2292.763732910156	19385.673828125	86.2890625	375804349.77045065	7445.802307128906	1.495782	29.886244	0.22770335	-0.04884912	-0.057690354299999996	-0.08424901859999999	-0.0630965809	0.2009265241	-0.0314019578	0.0480591421	-0.059312856	0.21663220719999998	0.0800661013	-0.0663637869	0.1233316426	0.11775358039999999	0.1329696142	0.0390151465	-0.1637167806	-0.1061592483	-0.118774511	-0.0963359202	-0.0747311833	-0.1123805625	0.051730273099999995	0.0966032066	0.0754967458	-0.10729716539999999	-0.0178321068	-0.0268775982	-0.101373039	0.0056384682999999994	0.0484684247	0.07313695769999999	-0.1870666502	-0.033069120099999995	0.0532515992	0.0376690344	0.17767638649999998	0.1472893408	-0.1603602439	0.0912301267	0.005291662700000001	-0.0036176331	0.2501837593	-0.012555116699999999	-0.0433573378	0.062340262199999996	-0.046893003600000004	0.008910767	-0.0529480219	0.0454377887	-0.0903208756	-0.023433391600000002	-0.121224817	0.21280418	-0.0151712824	0.0730428016	0.0423792091	-0.0585496175	-0.2332977345	0.006247335600000001	0.16538034029999998	0.0448529817	0.0902430427	-0.09311107140000001	-0.1101485582	0.08502948369999999	-0.1209639677	-0.0011099244000000001	-0.163228647	-0.0654006783	0.1224890976	0.004060304099999999	0.0624445446	-0.056592753499999995	-0.0399015214	-0.1682359684	-0.0862441487	0.014442265	0.0473302733	-0.030081305299999996	0.0077949275	0.048961972	0.0165025352	-0.1185875718	0.0381143003	0.047176850599999993	0.016647103	0.0121038651	0.10940639619999999	0.0305332606	0.18232700780000002	0.0376035453	0.23598362809999998	-0.1485397594	-0.2063448653	0.022895888599999997	-0.0594184662	0.05121689	0.062080407000000004	-0.0583888207	-0.1216419777	0.019873	0.0044455999999999975	0.000394936129	1.976335935999998e-05	-0.116225	-0.14033779999999998	0.013508250625	0.01969469810884	0.0203575	0.04089280000000001	0.00167222109184	0.00041442780625	0.000158698	0.000425142	2.5185055204e-08	1.8074572016400002e-07	0.0007277559999999998	0.00012217499999999976	5.296287955359996e-07	1.492673062499994e-08	0.000293226	0.000293226	8.5981487076e-08	8.5981487076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
