csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
34588.0703125	-32.8359375	1196334607.9424438	1078.1987915039062	22064.52734375	13.845703125	191.7034950256348	486843366.9030914	22258.083984375	-81.83984375	495422302.65549093	6697.760025024414	1.085638	25.950584	0.15244242000000002	0.0065694302	-0.0209140894	0.0320242036	-0.0030986413	0.0637210833	-0.021189347	0.0515670888	0.0051137864000000005	-0.0896082033	-0.0978422427	0.018949618300000002	0.1661552031	0.1024562179	0.0855073756	-0.0259671267	0.0774937456	-0.0333209034	-0.1194528515	-0.0242104756	-0.0434632951	-0.07223385410000001	0.030166129	0.0455448947	-0.08377830780000001	0.013060607	-0.0265038175	0.0853591083	0.0538742949	0.062493442	0.007020660799999999	-0.009065884599999999	0.0733596579	-0.0258608677	0.0646369881	-0.0345087152	-0.10933950320000001	-0.0139256983	-0.1171794841	-0.13101204449999998	0.0178801449	-0.0343173153	-0.08090868450000001	0.11444204179999999	-0.0574840116	0.0747345918	0.011430235300000001	-0.09215550980000001	0.0685980197	0.1005104649	-0.0039937525	0.0598041528	-0.0712179756	-0.0417470332	-0.0182833332	-0.08431118929999999	0.0213398767	-0.044381009900000004	0.08550585599999999	0.0492916888	0.06434558650000001	-0.01719291	-0.0864713441	-0.0940880769	-0.034611705699999995	-0.0294466	0.002286399999999997	0.00086710225156	5.227624959999989e-06	0.00609818	0.01302697	3.71877993124e-05	0.00016970194738089996	0.14343699999999998	0.11255279999999998	0.020574172968999997	0.012668132787839995	-0.00229304	-0.00025522999999999995	5.2580324416000014e-06	6.514235289999998e-08	-0.000556286	0.0	0.0	3.09454113796e-07	-0.00068066	-0.00023629500000000005	4.632980356000001e-07	5.583532702500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34483.9375	-104.1328125	1189141945.5039062	10843.642639160156	22041.82421875	-22.703125	515.431884765625	485842014.8902741	22268.625	10.541015625	495891659.390625	111.11301040649414	1.018936	24.356159	0.14957257999999998	-0.0148265268	-0.0439069158	0.0261888698	-0.0023053142	-0.006284344399999999	0.0082843491	-0.013482233400000002	-0.034029832	-0.0161929144	-0.0199261004	0.0104567566	0.1573909483	0.0318922028	0.0813598737	-0.0187462155	-0.0586199121	-0.0043489187	-0.0802025304	0.0619261065	-0.045855053	-0.0618087901	-0.0688661153	-0.0002691485	0.012200043600000002	-0.015642083	-0.0533401723	0.0234381919	-0.0161865161	-0.010667081699999999	0.0346377165	-0.0031245492	-0.0012939989	-0.0032605633000000003	-0.026199396099999998	-0.0191948471	-0.0665209013	-0.050587892	-0.0627767881	-0.162948819	-0.0299048481	0.016360940900000003	-0.0232620058	0.0408299563	-0.0805585347	-0.0400187274	-0.0083954363	0.023772482799999998	0.052277866299999996	0.07326079690000001	-0.0859378909	0.054962917300000004	-0.0201206002	-0.029596311	-0.0221404011	0.0398456637	-0.17273936129999998	0.0615947076	0.0025609142	-0.011455646299999999	0.0631352795	-0.0202787295	-0.0887413447	-0.0917754626	-0.027144045	-0.029429400000000005	1.7199999999994994e-05	0.0008660895843600003	2.958399999998279e-10	-0.019453400000000003	-0.025551580000000004	0.00037843477156000016	0.0006528832404964003	0.0431633	-0.10027369999999998	0.00186307046689	0.010054814911689995	-0.00229304	0.0	5.2580324416000014e-06	0.0	-0.0010047	-0.0004484140000000001	2.0107511539600006e-07	1.00942209e-06	-0.000706848	-2.618800000000001e-05	4.99634095104e-07	6.858113440000008e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34727.77734375	243.83984375	1206018519.2370758	59457.869400024414	22049.001953125	7.177734375	51.51987075805664	486158487.12891006	22356.984375	88.359375	499834750.3439941	7807.379150390625	1.026365	24.533749	0.13891274	0.06877891309999999	0.0259912731	0.0659645759	0.03147704	0.057231801900000004	-0.0160391351	-0.0741972907	0.066412805	0.051892780199999995	-0.009864411	-0.0159905959	0.1578361966	0.0408710813	0.0123112276	0.020507445	-0.0240832573	-0.0120329771	-0.0140900314	0.0364692572	-0.0628449235	-0.032656232400000006	-0.00028220919999999997	-0.026091731099999998	0.0161942134	0.0673980471	0.0407527612	0.0272470221	-0.0288360081	0.08940225460000001	-0.0383138991	0.0224457181	0.0517616558	0.0033949534999999998	-0.0879331119	0.0565217074	-0.0193946122	-0.0889428824	-0.1039380384	-0.098188415	0.0169262421	-0.0193208105	0.0011305832000000002	0.0473725061	-0.057425306100000004	-0.041894375899999996	-0.0237494416	0.0004726239	-0.023784845099999997	-0.074207049	-0.1218680438	0.1442340318	-0.10544952369999999	-0.1045276614	0.0148040784	-0.0219121773	-0.0089225773	0.060037828	-0.0825637685	-0.050404268200000005	0.06190939490000001	-0.0233445364	-0.0908143174	-0.08910065240000001	-0.0195090322	-0.02372	0.005709400000000007	0.0005626383999999999	3.259724836000008e-05	-0.00700951	0.012443890000000004	4.91332304401e-05	0.00015485039833210008	0.13238699999999998	0.08922369999999998	0.017526317768999995	0.007960868641689996	-0.00262453	-0.0003314899999999998	6.8881577209e-06	1.0988562009999988e-07	-0.000705475	0.00029922500000000013	8.953560062500006e-08	4.97694975625e-07	-0.000706848	0.0	4.99634095104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34621.359375	-106.41796875	1198638524.9729006	11324.784072875977	22027.55859375	-21.443359375	459.8176612854004	485213337.6010895	22305.470703125	-51.513671875	497534023.2879677	2653.658390045166	1.043366	24.940125	0.11384136	-0.0164712513	-0.006940314300000001	-0.0211203798	0.008167006800000001	-0.008147671700000001	0.019418126799999998	-0.0346656261	-0.025843460099999997	-0.0073783131000000005	0.0122028132	0.05019039	0.1218486396	-0.0406976762	0.027454537	-0.0291485388	-0.0200562316	0.0697412581	0.11847550779999999	-0.0122336296	-0.0075816438	0.0379195487	-0.0162539061	-0.051320180099999994	0.06540327950000001	-0.0100561671	-0.0274612173	-0.0081415793	0.0333898247	-0.0050829833	0.0430279354	0.007743764399999999	-0.0078085540000000005	0.0278399792	-0.0422743137	-0.0215944869	-0.0622020343	-0.046960727800000004	-0.0323357873	-0.07857995200000001	-0.0923334955	-0.0139320214	0.0027388833000000002	-0.053834371900000004	0.0507038599	-0.0369422448	0.012406981499999999	0.07977682629999999	-0.014485773799999999	-0.021884967999999998	-0.055955190599999996	0.061677696799999994	0.0597878415	0.0516219273	-0.0018255967	-0.0136651987	-0.0562173186	0.0292366442	-0.1167530166	-0.0357159843	0.060668235099999995	-0.026387305	-0.09268565960000001	-0.08607420269999999	-0.0117537397	-0.032348	-0.008628000000000005	0.001046393104	7.444238400000007e-05	0.035262	0.04227151	0.001243408644	0.0017868805576800996	0.0802038	-0.05218319999999997	0.00643264953444	0.0027230863622399967	-0.00280225	-0.00017772000000000013	7.8526050625e-06	3.158439840000005e-08	-0.000668022	3.745300000000001e-05	1.4027272090000006e-09	4.46253392484e-07	-0.000706848	0.0	4.99634095104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34767.58203125	146.22265625	1208784760.299698	21381.065200805664	22020.501953125	-7.056640625	49.79617691040039	484902506.26758194	22321.521484375	16.05078125	498250321.37741464	257.6275787353516	1.377623	32.930061	0.3736173999999999	0.0657426594	0.0287103387	0.06726550120000001	0.038658777400000004	0.0745028898	0.0674700282	-0.11202705539999999	0.1200571081	0.0016991223	0.0158377646	0.06640066809999999	0.0831536529	-0.0166187356	0.070111089	0.0872582746	0.060635818	0.057601207	0.10828892039999999	-0.0233658096	0.029688683100000002	-0.032844162999999996	0.08291205900000001	-0.0410230221	0.08883590460000003	0.0723322061	0.053243335700000005	0.048564828899999996	-0.0139983402	0.1157951846	-0.008420652800000001	0.0324948294	0.0464232	0.1067103598	-0.047607044	0.1264949589	-0.0856521583	-0.0499302053	-0.025144610499999998	-0.042376227	-0.0542454594	-0.12056352890000001	0.040628077799999995	-0.0381992845	0.060222837	-0.0266593164	0.0944218158	-0.0777068261	0.0023911312	-0.24905970460000001	-0.0344579412	0.1204551037	-0.07055408070000001	0.0228595712	-0.0778523075	-0.0489055854	0.0203287292	-0.1156958266	0.1529217693	0.0288423506	0.059412106299999996	-0.0294040325	-0.09435121640000001	-0.0827080574	-0.0039259816	-0.0294552	0.0028928000000000014	0.00086760880704	8.368291840000005e-06	-0.0539693	-0.0892313	0.0029126853424899994	0.00796222489969	0.268937	0.18873320000000002	0.07232710996899999	0.03562022078224	-0.00460604	-0.00180379	2.12156044816e-05	3.253658364099998e-06	-0.0007194339999999999	-5.141199999999992e-05	2.643193743999992e-09	5.175852803559999e-07	-0.000706848	0.0	4.99634095104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34602.0859375	-165.49609375	1197304351.2261353	27388.95704650879	21953.64453125	-66.857421875	4469.914859771729	481962508.20448303	22335.041015625	13.51953125	498854057.16965103	182.77772521972656	1.230736	29.418940000000006	0.2618554	0.0794486922	0.048325623600000006	0.0847134193	0.0363758891	0.08576479460000001	0.1184264302	-0.1682437977	0.10925263	0.0250518948	0.0642963284	0.028032735899999998	-0.0091827856	0.0524932947	0.1316767083	-0.012036621200000002	-0.0356427135	0.0724966353	0.1204766202	-0.0171423721	-0.025080216699999998	0.029239138799999998	0.10498583980000001	-0.050148537199999996	-0.024567286400000003	0.0670380148	0.0896824611	0.0627702742	-0.0471091178	0.047482526799999994	0.0315334508	0.030802676600000002	0.0455737434	0.17001290489999998	-0.1220109735	0.1543835571	-0.0844321676	-0.0199050777	-0.051743770099999996	0.0164695434	-0.046187763	-0.11822614390000001	-0.004842702700000001	-0.0757271771	-0.0429755707	0.0188689995	-0.0324137741	-0.0887717715	-0.010832990700000001	-0.1958201006	-0.057273036799999996	-0.0498252243	-0.013025563600000001	0.00975981	-0.09394514949999999	0.0567970642	0.05918746110000001	-0.16080344800000002	-0.0161156706	-0.0459608147	0.058141318399999996	-0.0323917418	-0.09580728990000001	-0.0790155012	0.0039259816	-0.0428653	-0.0134101	0.0018374339440900005	0.00017983078201000004	0.0242981	0.0782674	0.0005903976636100001	0.0061257859027599995	0.34292100000000003	0.07398400000000005	0.11759481224100002	0.005473632256000008	-0.0057298	-0.0011237600000000006	3.2830608040000005e-05	1.2628365376000014e-06	-0.00107943	-0.00035999599999999996	1.29597120016e-07	1.1651691249e-06	-0.00114697	-0.0004401219999999999	1.3155401809e-06	1.9370737488399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34690.1640625	88.078125	1203407482.6831665	7757.756103515625	22046.30078125	92.65625	8585.1806640625	486039378.1373444	22410.8828125	75.841796875	502247668.4356079	5751.97815322876	1.262977	30.189619	0.38184335	0.0131957475	0.0280990385	-0.032274390699999995	0.0256820711	0.0116383883	0.025469661600000002	-0.059408968300000004	-0.005971734499999999	0.0007023983999999999	0.005771526999999999	0.09081980640000001	-0.014416141799999999	-0.0381931894	0.0240176198	-0.0363986908	-0.0515586607	0.154036654	0.1169430158	0.0447845333	0.0482189696	0.046350744699999995	0.08329114900000001	0.0843519484	0.0023410889	0.0109253522	0.024696741600000002	-0.0532429039	-0.0026139249	-0.0339037563	0.10248340730000001	0.0292547512	0.0118652951	0.04480191309999999	-0.014549226200000001	0.0472989479	-0.0544106543	-0.0318378051	0.022089698999999997	0.0213167581	-0.0892423084	-0.053701169900000005	0.029012303	-0.059201570700000004	0.0796513213	-0.0646420588	0.0555586033	-0.0864693289	0.0068928939000000005	-0.0808610988	-0.0544817012	-0.0536830509	0.0561645993	0.0260574063	-0.0723150717	-0.12430211050000001	0.0859537506	-0.025219753900000003	-0.026880817799999998	-0.1384461215	0.0568561851	-0.0353474844	-0.0970506473	-0.07501110700000001	0.0117537397	-0.0293989	0.013466399999999998	0.0008642953212100003	0.00018134392896	0.011191	-0.0131071	0.00012523848099999998	0.00017179607040999998	0.122291	-0.22063	0.014955088681000003	0.048677596900000016	-0.00363396	0.0020958400000000003	1.32056652816e-05	4.392545305600002e-06	-0.000667407	0.000412023	1.6976295252899994e-07	4.4543210364899997e-07	-0.000962036	0.00018493399999999988	9.255132652960001e-07	3.4200584355999957e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34626.6328125	-63.53125	1199003699.9317017	4036.2197265625	22070.833984375	24.533203125	601.8780555725098	487121712.7658424	22380.189453125	-30.693359375	500872879.9577675	942.0823097229004	1.109106	26.51156	0.16887670000000002	0.0829549858	0.0806074744	0.026770485400000002	0.045919201500000006	0.09594388039999999	0.006852994	-0.0289713621	0.1099345357	0.009709701500000001	-0.0037309456	0.057040148	-0.0696233746	0.027206744300000002	0.0317971764	-0.034198979500000004	-0.012709353	-0.057823125499999996	0.0202566456	0.0061977177	0.0744670932	-0.009815177	0.0541281134	0.1092060141	0.0228279455	0.07402733360000001	0.1033152631	0.0391577617	-0.0095680935	0.0086998194	-0.0155851091	0.042931192800000004	0.0902033856	0.0304138099	0.021264486200000002	0.13964698279999999	-0.040753846600000004	0.0100583393	-0.0150039673	0.0428386054	0.0099545622	0.0197528269	0.0124805943	-0.0021434846	0.0582907159	0.058654442599999995	0.0579425536	-0.0967660882	0.0526885611	-0.0130173997	0.0026394494	-0.0154851773	0.09332838660000001	0.087253629	0.0027365112	-0.0670429059	0.023751224900000003	-0.0140236834	-0.0183113423	0.035038904100000004	0.0555570233	-0.0382683432	-0.09807852800000001	-0.0707106781	0.0195090322	-0.0293897	9.200000000004344e-06	0.0008637544660899997	8.464000000007992e-11	-0.0221179	-0.0333089	0.00048920150041	0.00110948281921	0.22946	0.107169	0.0526518916	0.011485194560999995	-0.00370933	-7.536999999999995e-05	1.37591290489e-05	5.6806368999999915e-09	-0.000610175	5.7231999999999936e-05	3.275501823999993e-09	3.72313530625e-07	-0.000526846	0.0004351900000000001	2.77566707716e-07	1.893903361000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34717.59375	90.9609375	1205311315.790039	8273.892150878906	22107.193359375	36.359375	1322.004150390625	488727998.22879416	22411.015625	30.826171875	502253621.3439941	950.252872467041	1.248804	29.850828000000003	0.21914345	-0.0077855555	0.0028208092999999997	-0.0748900136	0.0268820235	0.0227348841	-0.0100124987	0.0549955604	-0.023696810099999997	-0.0860055648	-0.0788717112	0.1527538251	-0.0497606448	-0.0288114696	-0.0177386601	-0.0495388225	0.023522583599999997	0.016161829	0.0517613311	0.0665246092	0.0617362405	-0.007487025899999999	-0.028721336299999997	0.07695179690000001	0.0065255904000000005	8.67059e-05	-0.0179422275	-0.024540292000000002	0.0717595562	-0.0538100808	0.0904616713	0.029573646800000002	0.0413913771	-0.012689448300000001	0.15492665490000002	-0.0033855444	-0.10538236150000001	0.0010554413	0.0435041262	0.0393885312	-0.0370757034	0.0434947124	0.006123965899999999	-0.0002150085	0.0843261949	-0.048012129900000006	0.0164277919	-0.0319654859	0.0022035796	0.0391424051	-0.0766190843	0.022983548599999997	0.08067258349999999	0.022323037999999996	-0.0044975162	-0.0284720771	0.0268993535	0.1004823524	-0.012214383999999998	-0.08917505619999999	0.0542441537	-0.0411514359	-0.0988886499	-0.06613118650000001	0.027144045	-0.0295431	-0.00015340000000000145	0.00087279475761	2.3531560000000444e-08	-0.0124581	0.0096598	0.00015520425561000003	9.331173604e-05	0.0627331	-0.1667269	0.00393544183561	0.027797859183610003	-0.00321112	0.0004982099999999998	1.03112916544e-05	2.482132040999998e-07	-0.000383009	0.00022716599999999997	5.1604391556e-08	1.46695894081e-07	-0.0006535369999999999	-0.00012669099999999996	4.271106103689999e-07	1.6050609480999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34567.48828125	-150.10546875	1194911246.074356	22531.651748657227	22109.94140625	2.748046875	7.5517616271972665	488849508.9878082	22406.349609375	-4.666015625	502044502.81753916	21.77170181274414	1.217432	29.100914000000003	0.25512503	0.06435908929999999	0.0397176023	0.059608166500000004	0.0380111137	0.1008362065	-0.0028432979999999997	0.0372768955	0.0530211853	-0.0452834311	-0.0923803606	0.11723989119999999	-0.0068650388	-0.0658374605	0.0359219346	0.0086205439	-0.0475325346	-0.0836345788	-0.0321706969	0.0012751521000000001	-0.008937159	0.030266457599999998	0.0548154538	0.0047899602	0.0902140236	0.055829499500000004	0.0584546653	0.06274895	-0.010488059099999999	0.011267734599999999	0.022153251000000002	0.0342310151	0.10636772789999999	-0.0030733871000000004	0.12441610130000001	0.0685780938	-0.09313641289999999	-0.0113672187	0.0096197331	-0.0008504518	-0.0338502678	0.061632934199999996	0.1036028401	-0.0102221004	-0.013452663899999998	0.0161428158	0.0736776874	0.0039183757	-0.0313875796	-0.09258312519999999	0.0088721998	-0.0503591027	0.060746337000000004	-0.033338464500000005	-0.0420862373	0.0584528306	0.055499964000000006	-0.1264615441	0.020072653200000002	-0.07552905780000001	0.0529179001	-0.043993917	-0.0994792142	-0.0612907054	0.034611705699999995	-0.0294796	6.350000000000106e-05	0.0008690468161599999	4.032250000000135e-09	0.00343788	0.01589598	1.18190188944e-05	0.0002526821801604	0.214188	0.1514549	0.04587649934400001	0.02293858673401	-0.00469876	-0.0014876399999999995	2.20783455376e-05	2.2130727695999994e-06	-0.000383009	0.0	0.0	1.46695894081e-07	-0.00092011	-0.0002665730000000001	8.466024121e-07	7.106116432900004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34680.87890625	113.390625	1202763361.7099762	12857.433837890625	22083.560546875	-26.380859375	695.9497413635254	487683646.4274941	22384.30859375	-22.041015625	501057271.2202301	485.8063697814941	1.084334	25.919424	0.13487431	0.0601236972	0.0402856695	0.049939445	0.0512816611	0.0746384543	0.0066358976	-0.023803909300000002	0.08733653	0.0091730916	-0.025865184	0.1445921428	0.024903039199999998	-0.0227021844	0.044048745599999994	-0.023323329900000002	0.05939677030000001	0.048728346500000005	0.0455805348	0.0414894399	0.005492866999999999	0.037570377099999996	-0.0092164625	0.057010210599999986	0.0393004181	0.0546795259	0.0602408588	0.0285173611	0.006189448199999999	0.027242593500000002	0.0045981697	0.0493632071	0.0732438138	0.022029742999999997	0.0452535243	0.11247684640000001	-0.10627323179999999	-0.08501842039999999	0.0009996802	0.009760958299999999	-0.06020124900000001	-0.0313315935	-0.011070663	0.025616648	0.0340026114	-0.0189494085	0.08757842539999999	-0.0273050866	-0.0674150845	-0.0628796289	0.0414847348	0.0745540821	0.0324708968	0.09458355439999999	0.0051627489	-0.0356077391	0.0664422236	-0.0462755818	0.0658711634	0.0757562216	0.051578589800000005	-0.046792981399999996	-0.0998489097	-0.0562083378	0.0418659738	-0.0294218	5.779999999999674e-05	0.0008656423152400001	3.3408399999996234e-09	-0.00458773	-0.008025609999999999	2.10472665529e-05	6.441041587209997e-05	0.137947	-0.076241	0.019029374809000004	0.005812690081000001	-0.00386779	0.0008309699999999999	1.49597994841e-05	6.905111408999998e-07	-0.000555202	-0.00017219299999999996	2.9650429248999984e-08	3.0824926080399995e-07	-0.000912275	7.834999999999983e-06	8.32245675625e-07	6.138722499999972e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34755.33984375	74.4609375	1207933647.6545565	5544.431213378906	22072.04296875	-11.517578125	132.65460586547852	487175080.8143463	22504.025390625	119.716796875	506431158.78189474	14332.11145401001	1.431786	34.224734999999995	0.44442345	0.0177800898	0.0292149519	-0.10009376019999999	0.030969029500000002	0.0001168186	-0.0582836322	-0.035494657400000004	-0.030696596800000007	-0.0200375682	0.0412703487	0.029999733799999997	0.00043993309999999997	0.0322562415	-0.0464150117	-0.0163668145	-0.0374617252	0.11338268609999999	0.07662435440000001	-0.033332508	0.054717120099999995	-0.0042775322	-0.051532086500000004	-0.031213840299999997	0.0316601314	0.0375629188	0.0176113867	-0.1008439332	0.0474117674	-0.013995227800000001	0.0542309517	0.0282938241	0.012747500600000001	-0.03716024	-0.0392571197	-0.0052509354	-0.0178365653	0.0007134989	0.036548485299999996	0.0001044568	0.016871848300000002	-0.0448799962	-0.0587028071	-0.1101026382	0.0584858273	-0.1195194198	-0.0598114691	0.10942696630000001	0.012529036100000002	0.012547415800000001	-0.0005947775	-0.1489885074	0.014568794199999999	-0.028800718	-0.2265879309	0.054063436500000006	0.0340278565	0.0884204376	-0.014775988700000001	-0.0476562164	0.050226553300000004	-0.0495458668	-0.0999969158	-0.0509041416	0.0488621241	0.0170364	0.046458200000000005	0.00029023892496	0.0021583643472400005	0.058727199999999986	0.06331492999999999	0.0034488840198399987	0.004008780360904899	-0.008628719999999998	-0.14657572000000002	7.445480883839996e-05	0.02148444169351841	-0.0014	0.00246779	1.96e-06	6.089987484100002e-06	0.000503805	0.0010590069999999998	1.1214958260489997e-06	2.53819478025e-07	-0.00114697	-0.00023469499999999996	1.3155401809e-06	5.5081743024999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
