csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
26567.880859375	-160.77734375	705852293.3579445	25849.354263305664	20546.41015625	-32.5234375	422154970.3088532	1057.7739868164062	20381.935546875	-25.83203125	415423296.6369667	667.2938385009767	1.252856	23.408642	0.09757058999999996	0.0397652956	-0.007997602900000001	0.0377257362	0.10867931900000001	0.0318607933	-0.0189132649	-0.0441262605	-0.044369298	-0.0174669599	-0.0573389574	-0.107605196	-0.1096577482	-0.0400622994	0.09691491890000001	-0.0018071505	0.0668114004	-0.0056372753	-0.0381182466	0.056879836100000004	-0.1581540163	-0.047641801399999996	-0.0028709447999999997	-0.0023970854	0.08544916970000001	0.062205223899999995	-0.1611063309	-0.023324714700000002	0.09788525349999999	-0.0020309265	-0.1623149843	0.0770906851	0.002543895	0.1168310598	-0.029598982200000002	0.1302185941	0.0215961673	0.0925631965	-0.0590910141	0.0636209023	0.0426578659	-0.0186348583	0.042224387599999996	0.0905916826	-0.1205202859	-0.030602903100000002	0.0241476891	0.04481626440000002	0.0213487441	0.003782077	0.0103713216	-0.0865759599	-0.0913072851	0.0067802211999999995	0.002437758	-0.0092572791	-0.021527403799999997	0.0339048304	-0.0698323104	0.0185142826	0.0398475539	0.0653776163	0.0959827033	0.0369677619	0.0688812437	0.1168477997	0.1254581701	0.0251854954	-0.0089734812	0.0729409807	0.030531790299999997	-0.0876449418	0.08694041109999999	-0.026720752599999998	0.038503377799999995	0.0061656125	-0.0020796529000000003	-0.0248341254	-0.0621769684	0.142232095	-0.1741485848	0.0767786079	0.0925023859	0.027963949900000003	0.08688330000000001	-0.12692289140000002	-0.0346575577	-0.022383565600000002	0.0060926385	0.0002315165	0.10149474800000001	0.08871023800000001	-0.032192101699999996	0.0381366852	-0.0599638114	-0.1019373781	0.0331063885	-0.0889658326	-0.1427691285	0.0516942233	0.1787332892	0.0992961682	0.040295756	-0.0335495105	0.00427494	0.01312664	1.82751120036e-05	0.0001723086776896	-0.06406680000000001	-0.0485838	0.00236038562244	0.004104554862240001	-0.00256911	-0.01087699	0.0001183089114601	6.6003261920999985e-06	0.00056324	0.0004996632	3.172392976e-07	2.4966331343424e-07	-0.000134211	0.0	0.0	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26671.994140625	104.11328125	711395271.4375343	10839.575332641602	20545.28125	-1.12890625	422108581.6416016	1.2744293212890625	20408.3828125	26.447265625	416502089.02154535	699.4578590393066	1.246022	23.280933	0.125211	0.0658963216	-0.0264603723	0.041100236899999996	0.030660512999999997	0.0245504067	-0.0488307346	-0.0796287446	0.0479996584	-0.043882873499999996	-0.0317524503	-0.054617222199999996	0.0031643203	-0.0259061131	0.0065463643	-0.060259049599999996	-0.021048186400000002	-0.071797136	0.0364455192	0.0580834395	-0.0792409595	0.0492961348	-0.0498937136	0.0088714016	0.0478531966	-0.007629810600000002	-0.0925020874	0.0796877745	-0.0083171866	0.0419119842	-0.0663499588	-0.051579043399999996	-0.1131959476	0.0171091994	-0.0774454624	0.0711965685	-0.0762952962	0.0820764712	0.0027434035	-0.1865022678	0.0420594879	0.08890218539999999	0.0027355066999999998	-0.0599577119	-0.0284229896	-0.040465054900000005	0.1470221415	0.042919619900000004	0.0770555625	-0.0365372209	0.0263623313	-0.081927736	-0.0032189273	-0.0367276979	-0.0369023179	-0.09212311460000001	-0.009245175999999999	0.0615974399	-0.0500919014	-0.0899884932	0.0417627512	0.0546142563	0.011711716799999999	0.0250689104	-0.000524941	0.0185368061	0.09023513300000001	-0.0555109583	0.0287562948	0.0395408229	-0.006650680999999999	-0.0728301155	0.012673202199999999	-0.0817321585	0.0083721303	-0.0333772898	0.0732621114	-0.0341027272	-0.0869581032	-0.010162652900000001	-0.102625387	0.0785283695	0.0267715254	-0.0670510686	0.0054266285	0.0435084619	0.13288149529999999	0.1627615331	-0.0019006544	0.0162511674	0.1337184882	-0.0322547106	-0.050758097099999996	-0.0233486427	-0.07510460070000001	-0.0892574159	0.16280513789999998	0.014335895500000001	0.0198327339	0.063866988	0.04315897690000002	0.0976313259	0.0349085778	-0.041629366099999995	-0.0155506	-0.01982554	0.00024182116036000002	0.0003930520362916	-0.016259299999999997	0.04780750000000001	0.0022855570562500013	0.00026436483648999994	0.0183125	0.02088161	0.0004360416361921	0.00033534765625	-0.000101836	-0.000665076	1.0370570895999999e-08	4.4232608577600003e-07	-0.000203062	-6.885100000000001e-05	4.740460201000001e-09	4.1234175844e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26752.251953125	80.2578125	715682984.5634804	6441.316467285156	20575.3046875	30.0234375	423343162.98345953	901.4067993164062	20381.9609375	-26.421875	415424331.6577759	698.115478515625	1.161601	21.703609	0.04253827	-0.034880623199999995	0.0638767421	0.0405846973	-0.1788456673	0.0355583065	-0.026775615899999997	0.0430954179	0.010848996100000001	-0.1306575454	0.09127941	0.0192751855	-0.1117144168	-0.007349035	-0.0670841576	-0.039288338	-0.0617823817	-0.1129457821	0.07573266049999999	-0.093580593	0.0243186837	0.0649293759	-0.0297262334	0.09591181720000001	-0.042398323099999996	0.16709580029999999	-0.0282889579	-0.14757353380000002	0.0194054395	-0.0034398287	0.0770398866	-0.20026982210000002	7.00165e-05	0.0017982767000000001	-0.021518823599999997	0.015038099499999999	0.08057867839999999	-0.0710255721	0.11486038189999999	0.1133559907	0.0463712432	0.07465913440000001	0.071548446	-0.017191730500000002	0.0369641889	-0.12342965689999999	0.0949482832	0.1449918684	0.1168011527	0.0498606384	0.064556741	0.0388417336	0.1452226457	-0.0729961697	-0.0497167158	0.0781095747	-0.025645789300000003	0.0294831661	0.09208868349999999	0.004547072	0.137366614	-0.0375322914	-0.0473887888	0.1138752313	0.0213892651	-0.1003999632	0.020309048899999998	-0.0381453733	0.0008193461	-0.0210613974	-0.1063853092	-0.0419207474	0.0703659179	0.26491298879999997	-0.036914166400000004	0.2070268149	0.0160012886	0.0831255068	0.0253692323	-0.0293948544	0.0141772845	0.0569433529	0.016874660700000002	0.1155726124	-0.056252891299999996	0.0391015781	-0.0099747175	-0.0121516685	0.0129698157	-0.1254791275	0.0848047791	0.0957161825	-0.0084913235	0.1445506559	-0.0250755009	0.0322862451	-0.08549363300000001	-0.1707805714	0.1803081746	-0.1320603534	0.1319460532	0.0959136145	0.0294457954	-0.049506407599999996	-0.012984799999999998	0.0025658000000000018	0.00016860503103999995	6.5833296400000086e-06	-0.043282199999999986	-0.0270229	0.0007302371244099997	0.0018733488368399996	0.0182246	-8.790000000000187e-05	7.726410000000328e-09	0.00033213604515999984	8.654639999999998e-05	0.00018838240000000001	7.490279352959996e-09	3.548792862976e-08	-0.000134211	6.885100000000001e-05	4.740460201000001e-09	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26746.18359375	-6.068359375	715358336.8305818	36.82498550415039	20573.73828125	-1.56640625	423278706.8653717	2.4536285400390625	20366.900390625	-15.060546875	414810631.52164084	226.82007217407227	1.020074	19.05929	0.04456320999999999	-0.120858698	0.1297251734	0.0168141836	0.0584141193	-0.0071317701	0.0751422795	0.109218275	-0.1258356431	0.0396854977	0.1522397848	-0.0989515341	0.0366588081	0.0054206151	0.1423194022	-0.0446374904	-0.051637837199999995	-0.039762217999999995	-0.0247149721	-0.0298371018	0.1277432047	-0.0264179558	-0.0984378002	0.0322816321	-0.0391848687	-0.0067290924	-0.0598985141	0.1054984584	0.15452944429999999	-0.12320659099999999	-0.0008189891	-0.08079050089999999	0.0225411536	-0.0780235566	0.0609754201	-0.0649850824	-0.0239375606	0.0635509782	0.0936608967	0.13793224	0.0191712118	-0.0072133685	0.08884195550000001	0.1438825658	-0.0823212165	0.0489524564	0.011841518200000001	0.0368270598	0.0536444353	0.1654744792	0.0550038474	0.07903861059999999	-0.027450866	-0.0652365786	0.027157044900000003	-0.0745602781	-0.0127236865	-0.0787784456	0.010916141899999999	0.18505562609999998	0.0774186669	-0.15503135640000001	0.0825259457	-0.013553311200000001	0.0368267931	0.0872058426	0.0975398535	-0.0715702491	-0.0833740679	-0.0217069115	-0.0059633774	0.046436426600000004	0.023984883999999998	0.10303831150000001	-0.0017612035	-0.0016574526999999998	0.0678271731	0.062434693799999996	0.1211194267	0.1803424368	0.019888088300000002	0.0271472268	0.016085418	-0.1408561196	-0.0086365628	0.0148438322	-0.1449678667	0.0668210668	-0.12270720310000001	-0.1387087742	-0.031436984700000004	0.0149547565	0.0760336758	0.1948727113	-0.0576164801	-0.0358964755	0.10926181859999999	-0.0068759877	-0.0502021412	0.0355334969	0.022736987200000003	0.0941439642	0.02391924	-0.0571422589	-0.00415712	0.008827679999999997	1.7281646694400002e-05	7.792793418239995e-05	-0.0164245	0.02685769999999999	0.0007213360492899995	0.00026976420025000004	0.0101327	-0.008091899999999996	6.547884560999994e-05	0.00010267160929000002	0.000102265	1.5718600000000016e-05	1.0458130225e-08	2.4707438596000054e-10	-0.000134211	0.0	0.0	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26654.94921875	-91.234375	710486317.8541412	8323.711181640625	20561.677734375	-12.060546875	422782591.25229263	145.4567909240723	20361.99609375	-4.904296875	414610884.9218903	24.05212783813477	1.317066	24.608351000000006	0.06845981	0.016193218	0.0317956766	-0.007086741999999998	0.1056159376	0.0441969295	-0.0967269432	0.0139486434	-0.052652355899999996	0.0068558691	-0.0740196241	-0.0989937421	0.0687002719	0.086774484	0.027447407799999997	-0.049081865499999995	-0.054796429199999996	-0.066918314	-0.0048006003	-0.0649434926	0.0382397649	-0.0736971184	0.1367749218	-0.170966745	0.0049244714	0.160307248	0.0457111526	0.0205520878	-0.0316049437	0.2585327623	0.0239646747	0.10302405619999999	0.0040330669	0.0735220786	-0.030313918399999997	-0.0845645452	-0.0638418553	0.0299247057	-0.0448993416	0.1399048356	-0.18677607219999998	-0.052340387300000006	0.0046517018	-0.0596239717	-0.0197704931	-0.14409730869999998	-0.1262646722	-0.0275011726	-0.030732319900000006	0.016512234	0.0239940906	-0.0248961825	-0.1139751214	-0.1176859707	-0.0189223034	-0.011243155900000001	-0.013713091	0.0926971274	-0.017813506399999998	0.0284412961	-0.023546525699999998	0.0401609719	0.13459486810000001	0.015118298899999999	-0.0953264279	0.022757735	0.0590652384	-0.1164993726	-0.0323213539	-0.0970737698	-0.0507674611	0.17545746480000002	-0.046466424000000006	-0.185240868	-0.1541491983	0.08605344	-0.0232825438	-0.0935460494	-0.140134917	0.026038909199999998	-0.0720765692	-0.07144991099999999	-0.0194022077	-0.0326064572	0.0090360156	-0.052471505999999994	0.0217550106	0.021570207	-0.023289197400000003	0.0527324583	-0.11963146039999999	0.0047628333	0.1118644284	0.044377648	-0.1817768298	0.1654186467	-0.0453816292	0.10123561689999999	0.0331189744	-0.1470328994	-0.0186030981	0.0923233333	0.0183408808	-0.0644997188	-0.0129787	-0.00882158	0.00016844665369000002	7.782027369640001e-05	0.0124631	0.028887599999999996	0.0008344934337600001	0.00015532886161000002	0.0283218	0.0181891	0.00033084335881	0.00080212435524	-7.97806e-05	-0.00018204560000000002	6.36494413636e-09	3.314060047936e-08	-0.000203396	-6.918499999999998e-05	4.786564224999997e-09	4.136993281599999e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26580.728515625	-74.220703125	706535128.42136	5508.712772369385	20564.6875	3.009765625	422906371.97265625	9.05868911743164	20309.908203125	-52.087890625	412492371.21936417	2713.148349761963	1.3224030000000002	24.708069	0.07187913	0.08687677769999999	-0.027284670299999998	0.0679971213	0.0494166602	0.022980060299999997	-0.031228162	0.0485387711	-0.0350247427	-0.1664642053	-0.0588599271	-0.12222860619999999	-0.06896870150000001	-0.0044638864	-0.0158598831	-0.24972855019999998	-0.0658668607	0.040748469	-0.0746622212	-0.0186407858	0.062383269400000003	0.0372206725	-0.06886949190000001	0.07039048190000001	0.0409392141	0.0146629962	0.1235519111	-0.0020507878	-0.0695164955	0.0054323712	-0.0542168838	0.0470025665	0.0644213512	-0.0591934892	-0.025747329	0.0032300125	-0.0580347802	-0.0239914802	0.012604167900000001	0.13081175550000002	0.014301320900000001	0.0171296472	0.1041511496	-0.0341778139	0.050123060700000006	0.0863858828	0.021761600899999997	-0.1061708257	-0.1609462208	-0.021613177999999997	0.0450639677	-0.1218418392	-0.0073665888	-0.0768711873	0.0059522506	-0.142691772	-0.0085813255	0.0279486911	0.0249924463	0.0317957263	0.1037269033	0.14802149779999998	0.0846118275	0.11524088060000001	0.026221845299999998	-0.097779756	0.16816270219999999	0.0159028197	-0.09689986560000001	-0.0759208246	0.0491007408	0.0052815902	-0.0809849136	-0.0064968366	-0.09650516949999999	-0.0010947002	0.064621367	0.0015038183	0.0696341369	-0.15696588460000002	0.11932237230000001	0.0781887069	0.0157154825	0.0714460583	0.0022247178	0.0688487394	-0.1224395182	-0.1158820152	-0.0129228298	0.0434020788	-0.0492004304	0.0411127998	-0.082700743	-0.0058531728000000005	-0.0220783365	-0.115127246	-0.009901485	0.0177959301	0.0096374933	0.016582293999999997	0.1114439507	0.0904527076	0.0127227994	-0.07154294259999999	-0.0129776	1.1000000000004062e-06	0.00016841810176000002	1.2100000000008935e-12	-0.0263121	-0.0387752	0.0015035161350399995	0.0006923266064099997	0.0402949	0.0119731	0.00014335512361000002	0.0016236789660100002	0.00024170900000000005	0.00032148960000000004	5.842324068100002e-08	1.0335556290816002e-07	-0.000304501	-0.00010110500000000003	1.0222221025000005e-08	9.2720859001e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26609.478515625	28.75	708064346.8735085	826.5625	20570.95703125	6.26953125	423164273.1815338	39.30702209472656	20347.36328125	37.455078125	414015192.4991608	1402.8828773498535	1.187355	22.184793	0.0665623	0.0054262827	0.025228828999999998	0.0877448416	-0.13463166210000002	-0.010124693	0.0763414768	0.10694329640000001	-0.0310634548	-0.1163410398	0.0668428864	0.0484155851	-0.1272489875	-0.0498963584	0.0677143766	-0.10987497060000001	-0.1328293617	-0.0397510953	-0.0434549922	-0.18081515420000002	-0.037508007999999995	0.0002948394	0.0388367532	0.0156463029	-0.0107239729	0.12438529	0.13180578310000002	-0.0785977039	0.0657164547	0.0430537765	0.0003476225	0.1037579725	-0.0168891029	0.0621651564	-0.0003262739	0.022158325299999997	0.0087807304	0.0872139115	-0.0162867339	0.052454160599999994	-0.1018544661	-0.0523752579	-0.12727047449999998	0.029619701499999998	0.0118138305	0.0132549133	0.076008383	-0.06616236860000001	0.070517611	0.055355029699999996	0.0626099346	-0.0365067085	0.1197002392	-0.0047823445	0.011314211499999999	0.0586412754	-0.0093043941	-0.0759096989	0.045882076200000003	0.0831937886	0.11664781369999999	0.0276870302	-0.0664937078	0.1069937361	0.1048522101	0.024321264900000004	0.10082467269999999	-0.0296127043	-0.0837111117	-0.1752606717	-0.11943617890000001	0.0649079553	0.0835984377	0.0233950902	-0.1147528782	0.0615625169	0.07118915049999999	-0.1104532893	-0.0040814465000000005	-0.0163456257	-0.0040770289	-0.03121987	-0.05676870730000001	0.08654965560000001	0.0897628438	-0.1629903344	0.0707829433	-0.013440036899999999	-0.1155525717	0.0241300275	-0.0727016176	-0.0817981027	0.0508401444	0.0176057357	-0.0923010809	0.0028632284000000004	0.062029398099999994	0.060529578499999986	0.15490868230000002	0.0025408675	-0.0019074267	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.012984799999999998	-7.199999999997139e-06	0.00016860503103999995	5.1839999999958814e-11	-0.0620621	-0.03575	0.0012780624999999995	0.003851704256409999	0.0213156	-0.018979300000000005	0.0003602138284900001	0.0004543548033599999	0.000175483	-6.622600000000004e-05	3.0794283289e-08	4.385883076000005e-09	-0.000134211	0.00017029	2.89986841e-08	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26836.986328125	227.5078125	720223835.1759683	51759.804748535156	20561.00390625	-9.953125	422754881.63282776	99.064697265625	20355.83984375	8.4765625	414360215.7444	71.85211181640625	1.094638	20.452461	0.08483574499999999	-0.0528259735	0.0502737628	-0.0442072695	0.0528853771	0.0505972829	-0.12773938869999998	0.013309558999999999	0.0097380063	-0.0404826633	0.1219880725	-0.1465121003	0.1507577165	-0.11141512710000001	-0.013841101299999999	0.0774339114	-0.07070062690000001	-0.08190912110000001	0.0261956561	0.036395204300000004	0.047172547599999996	0.0379667508	0.0347864375	0.0163187787	0.18010516920000005	-0.10196690800000001	0.1254463761	-0.028922190299999997	0.0133897651	0.0229587825	-0.0727620742	0.0439479713	-0.1133608283	-0.0364317573	0.0082424297	-0.0334225653	0.021876748999999997	0.006066358399999999	-0.045815170700000005	0.0033727426	-0.0075767576	0.1115434874	0.0820832697	0.066004568	0.0727913187	-0.0914687626	0.0119181107	-0.11467968029999999	0.0496236604	0.061526187	-0.0090929725	0.0949627362	-0.0699711963	-0.17249998030000002	0.0572715528	0.011634110800000002	-0.0175061218	0.1330776758	0.0189210317	-0.029728332000000007	0.1168716019	-0.0470584753	0.1040630706	-0.1470270377	-0.0010913483000000001	-0.0197378426	0.021307161600000003	-0.126878779	-0.0169739498	0.0458413293	-0.0823570413	0.0397157852	-0.1247634825	-0.016549539199999998	0.0129319247	-0.1725027362	0.020106846	0.0356038746	-0.0627088107	0.0066235929	0.060861846500000004	0.0251212517	-0.1261117507	-0.0152640123	0.0545804983	-0.0940231075	0.120185649	-0.0020861015	0.0842926976	-0.1336982494	-0.0124917095	-0.0829638437	0.0840281316	0.0652512921	0.08723020320000001	-0.13901727460000002	-0.059594529699999996	0.12272838130000001	0.0402907	0.0270882777	0.037708007599999996	0.08656555070000001	0.0014161995	-0.0845511243	-0.012984799999999998	0.0	0.00016860503103999995	0.0	-0.00680385	0.05525825	0.0030534741930625	4.62923748225e-05	0.0375367	0.016221100000000002	0.0002631240852100001	0.00140900384689	-9.16449e-05	-0.0002671279	8.39878769601e-09	7.135731495841001e-08	-0.000134211	0.0	0.0	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26665.33984375	-171.646484375	711040348.9826813	29462.51559829712	20535.498046875	-25.505859375	421706680.0332069	650.5488624572754	20355.654296875	-0.185546875	414352661.85388565	0.034427642822265625	1.286981	24.046238	0.077540919	0.0133155845	-0.042013690199999995	-0.0015229645	0.1102198733	-0.0113713793	0.036594582599999995	-0.0965866436	-0.1095164832	0.0572068256	-0.0696120033	-0.1332515215	-0.0742690232	0.0746454459	-0.0984670451	0.0700463155	0.045226740999999994	-0.203003149	-0.0012902424	-0.2723923714	-0.08144026160000001	0.0064797611	-0.07624083129999999	-0.0260881277	0.0133378283	-0.0620637621	-0.0835725521	0.0050375298	-0.100934291	-0.0233566801	0.0166670095	-0.1390185856	-0.046601462999999996	-0.1019959843	0.0326178632	-0.11835545160000001	0.060606321799999995	0.0361474335	0.0500961022	-0.0108424682	-0.067981264	0.1336979441	0.1105169635	-0.116312109	0.061472320999999996	0.1191328658	0.09667985859999999	0.0230541091	0.0410391625	0.0018255126999999999	-0.0651210599	-0.06865465309999999	-0.1132140731	-0.0148760331	0.0778501144	0.11874981890000001	-0.005517116999999999	-0.0261287555	-0.1302734723	0.0229445359	-0.0374366102	0.0061276818000000005	0.13706249210000002	0.1418021751	-0.044300701500000005	-0.0924519217	-0.12191309060000001	-0.0930529061	-0.1417014448	-0.07816592139999999	-0.17725126870000002	-0.13724881279999998	0.1171052718	0.1710671279	0.17815345929999998	-0.0785321798	-0.0454396373	-0.0217417658	-0.0016555610999999999	-0.0689866492	-0.0078808754	-0.12136062269999999	-0.0458403814	0.033610028300000004	0.0328203248	0.1287201475	0.0194135051	-0.053176451	-0.048177541799999994	0.10290481929999999	0.0630823006	-0.055286012300000006	0.1311113377	0.058031614400000014	-0.0007208637	-0.0712086713	-0.1472585533	0.0262033064	0.0836907058	0.0492812303	0.0974434818	0.0845511243	-0.0042478315	-0.0904527076	-0.012984799999999998	0.0	0.00016860503103999995	0.0	0.00358519	0.01038904	0.0001079321521216	1.2853587336099996e-05	0.000944716	-0.036591984	0.0013389732930562562	8.924883206560001e-07	0.0005195530000000001	0.0006111979	2.699353198090001e-07	3.7356287296441007e-07	-0.000134211	0.0	0.0	1.8012592521e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26697.693359375	32.353515625	712766830.711216	1046.7499732971194	20555.306640625	19.80859375	422520631.09012216	392.3803863525391	20394.328125	38.673828125	415928619.670166	1495.664981842041	1.207309	22.557613	0.047165584	0.0412177939	-0.048485281	-0.0006052661	0.0431720362	0.0324466816	-0.0141135626	-0.014851948	-0.0273161872	-0.0281505275	-0.09235711960000001	-0.0518185919	-0.0698572141	-0.1196222947	-0.1532195541	-0.0317260124	0.0824685898	-0.1242583968	-0.008797129	0.0373368727	0.097096066	-0.043394225599999996	0.016125653700000003	0.03897774	-0.0574908213	-0.0227347888	-0.0199495099	0.0174368602	0.0063279932	-0.0951574249	-0.1622540349	-0.0084925763	-0.21375026030000002	0.0295789907	-0.0661563022	-0.1000827826	0.1420596833	-0.0354898494	-0.07732198309999999	-0.0181193729	0.1236844884	-0.2298868543	-0.0802444029	-0.0730391983	0.0321816176	-0.1034921709	-0.0627649459	0.121067992	0.008561446300000001	-0.054402776900000005	-0.013323668200000001	-0.0655711892	-0.0246813822	-0.0127410142	-0.0490914317	0.06525971480000001	-0.0303493275	0.013498551200000002	-0.028635632799999998	-0.0221987802	0.005534855500000001	0.1189225711	0.009998142	0.0429639414	0.1045784103	-0.20110843379999999	-0.0433261079	-0.0793700918	-0.0803950694	0.107240531	-0.026736914	0.0139343304	-0.0460365848	-0.0689257742	0.0238435024	-0.0341351512	0.028900310800000002	-0.0013664360999999998	0.066557929	0.19638180100000002	0.0015096436	0.1243987211	-0.005975724	-0.08884879849999999	-0.0151246759	0.0309745671	0.1996118602	-0.126090578	0.052634529299999996	-0.135715547	0.1604061261	-0.0407854603	0.0740381699	-0.0936303327	0.0852573812	0.2134160811	-0.0872619125	0.0479135741	-0.0781172063	0.12304812679999999	-0.1412491022	0.082490912	-0.0099026625	-0.0959136145	-0.0129785	6.29999999999728e-06	0.00016844146225000002	3.9689999999965724e-11	0.00358469	-4.999999999996328e-07	2.499999999996327e-13	1.2850002396100004e-05	0.0213292	0.020384484	0.00041552718794625584	0.00045493477264	0.000118326	-0.00040122700000000015	1.4001042275999999e-08	1.6098310552900007e-07	-0.00026847	-0.000134259	1.8025479081e-08	7.207614089999999e-08	9.01244e-06	0.0	8.122407475359998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
