csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
31091.6328125	-5.09765625	25.986099243164066	966689630.9473268	22797.62109375	-9.677734375	93.65854263305664	519731527.53419495	21851.701171875	-28.126953125	791.1254920959473	477496844.1049233	1.094975	17.277957999999998	0.0285312821	-0.0049464520000000005	0.0239683699	-0.1086514901	0.0062768502000000006	0.09502404099999999	-0.033683218	-0.12777698640000001	0.0233197835	0.0649812467	-0.1084928494	0.0976978462	-0.0403314824	0.0107718076	0.0497794463	-0.010948045900000002	-0.0733072425	0.0859098373	-0.11797529289999999	0.1438296395	-0.1310018443	-0.013493008700000001	-0.1341878386	0.039509334900000005	-0.0326332993	-0.1123309978	0.1525537611	-0.0526388587	0.09619624369999999	0.1620405024	-0.046911708200000006	0.1182132054	-0.15696047359999998	-0.1258205907	-0.043469834699999994	-0.0586652853	-0.0140870349	-0.0194594948	-0.08883029710000001	-0.09042595949999999	-0.0684591907	-0.08461550550000001	0.0587173722	-0.1659621919	-0.0289082557	0.140599995	0.0020722942	0.07719949400000001	-0.07358064660000001	0.0114548284	0.013307288700000001	0.0167777458	0.0715857201	0.0757954591	-0.22208399489999997	-0.0892926215	-0.1085714729	0.1336913927	0.06274065599999999	0.023559300499999998	-0.10454410619999999	0.022949227200000002	0.0986442711	0.1105855506	-0.08444643630000001	-0.0790274908	-0.10925531279999999	-0.06577179799999999	-0.0146651581	-0.0327870573	0.1078910416	-0.0263226669	0.1540967167	0.153960853	-0.12499075970000001	0.012888181799999999	-0.0199521805	0.12527236949999998	-0.0163271799	-0.050052437000000005	-0.0878255218	0.002047154	0.0222411006	-0.0005917785	0.0596279211	-0.0494252855	-0.1486095839	0.1147793567	-0.1460853265	-0.0113037511	0.0654710602	0.050592962199999994	-0.0219218818	0.0357343058	0.0907170466	-0.1353218498	-0.0166044196	-0.0077467574	-0.0391429441	-0.074753655	-0.071716235	-0.0309178478	0.1067968184	0.065696358	0.0084904876	-3.22071e-05	-0.0033323571000000002	1.0372972904100002e-09	1.1104603841920407e-05	-0.00350994	-1.5810000000000213e-05	1.23196788036e-05	2.499561000000069e-10	-0.00971798	-0.006851299999999999	9.443913528039998e-05	4.694031168999999e-05	0.000350766	0.0003014722	9.088548737283998e-08	1.2303678675599994e-07	-7.00933e-05	-3.72944e-05	1.39087227136e-09	4.91307070489e-09	8.630629999999999e-05	-2.7869700000000066e-05	7.4487774196899984e-09	7.767201780900035e-10	0.0	0.0
31102.1640625	10.53125	110.9072265625	967344609.3706664	22833.5703125	35.94921875	1292.3463287353516	521371933.21588135	21922.3984375	70.697265625	4998.103366851808	480591553.2525024	1.193055	18.8256	0.0537799477	-0.09985011140000001	0.0626354224	0.0017278989000000002	0.0693217517	0.1130959864	0.0459244713	-0.0660101484	-0.041967805700000006	0.0757575144	-0.1396387517	0.25807573920000004	0.0834517744	0.0852183391	0.11224354660000001	0.0680085802	-0.0446890278	0.1086163069	0.1197904536	-0.0801267595	-0.1989090496	0.1269442742	0.20670298480000002	-0.0575396601	0.051401439800000004	0.0403082136	0.1168149786	0.0216395929	0.0362692186	0.0781010155	0.0192756926	0.0354752622	-0.1343258769	0.054739090899999995	-0.053042638600000004	0.0256441531	-0.0859666185	0.0119274352	-0.0208577953	-0.0635616874	0.0183093361	0.0430871809	0.052446948	0.0479895519	0.09915274449999999	0.0701515338	0.09344766410000001	-0.047128541399999994	-0.0774060944	-0.0927568241	0.0733950639	-0.0079825611	-0.013707819	-0.11941908949999999	-0.1581139626	-0.09332971710000001	-0.07181777889999999	0.126745129	0.0087279509	0.0228415483	-0.0795248083	0.1236659203	0.1880086638	0.10358367210000001	-0.20728586850000005	-0.0048727292	-0.0300300062	0.0017917225	0.0418127508	0.0859964742	-0.1155669223	0.1807695582	0.2336311656	-0.154225389	0.0602422192	0.1367514661	-0.093004509	0.0284034173	-0.06228031410000001	-0.060297831100000004	-0.0824185857	-0.0234274926	0.015943631899999998	0.0849450367	0.0867783061	-0.1086027858	-0.0168461758	-0.0808228017	-0.0353852654	-0.0946363914	-0.044531676799999996	0.044722424000000004	-0.0553559331	-0.0892708765	0.047931971399999995	0.079156793	-0.0079872206	-0.1093262864	-0.10925823929999999	0.028420906099999997	-0.017738476399999998	-0.0018972233999999999	0.10540925529999999	0.0608580619	0.0	-2.93139e-05	2.893200000000001e-06	8.593047332099998e-10	8.370606240000009e-12	-0.00349542	1.4520000000000073e-05	1.22179609764e-05	2.1083040000000205e-10	-0.0364767	-0.02675872	0.0013305496428900002	0.0007160290960384	-6.70459e-06	-0.00035747058999999995	1.2778522271494805e-07	4.495152706809999e-11	2.91315e-05	9.92248e-05	9.84556093504e-09	8.4864429225e-10	2.925400000000001e-06	-8.338089999999999e-05	8.557965160000002e-12	6.952374484809998e-09	0.0	0.0
31218.8984375	116.734375	13626.914306640625	974619619.6509401	22860.083984375	26.513671875	702.974796295166	522583439.77267843	21934.025390625	11.626953125	135.1860389709473	481101469.83658224	1.403429	22.145163	0.0493878306	0.0722109553	-0.014233177	-0.0769382198	0.0011135319	0.0082277918	-0.1006989682	0.044799409400000004	0.024384149900000002	-0.022877123500000002	-0.0915781809	0.1864155996	0.0051061595000000005	0.1693946961	0.049936586	-0.0862174799	0.0732287105	-0.038154339599999997	0.0972631583	-0.1165695184	-0.11668766970000001	-0.035156768399999996	-0.0162793949	-0.16458351699999998	-0.0408041956	0.0296517733	-0.0938943373	-0.0203932646	-0.06520524429999999	0.0792112325	0.1205841895	0.1467093468	-0.13648471310000002	-0.054934757300000005	0.0145708317	0.0025709362	0.009760672	0.0201708063	0.026263165699999997	-0.0727915676	0.21159483559999998	-0.1513042288	0.0393222483	-0.070086085	-0.1151623274	0.0485055664	0.0139615325	-0.0936832031	0.1001411594	0.072165927	-0.0769727432	-0.0284133501	0.054401895199999994	-0.13473869859999998	-0.0323185614	0.0395499206	-0.0456680686	0.0014163582999999998	-0.0946892138	0.058722258099999994	-0.0412421424	-0.0034171143	0.09928241439999999	0.10243040099999999	-0.21202665469999998	-0.145022997	0.0973117458	0.09425613699999999	-0.012513125200000001	0.0233352741	-0.1009334847	-0.0095572575	0.0494821631	0.055707424400000004	0.09194811	0.1377791579	-0.0765476227	-0.1144860015	0.10320344470000001	0.08469250269999999	-0.0720504986	-0.1330399695	-0.0197904219	0.0244606042	-0.13223927060000001	0.10759437779999999	-0.0188180057	0.0695507508	0.0703337788	0.0593741291	-0.043745733700000004	-0.0337514145	-0.0656750522	-0.2046627044	0.0706705373	-0.1576654258	0.012349724099999999	0.14888693	-0.0016650210999999999	-0.10995456390000001	-0.1013507792	0.0111722314	0.10396461130000001	0.0558879609	-0.0084904876	-0.0031488	-0.0031194861000000003	9.914941440000004e-06	9.731193528093213e-06	-0.0122992	-0.00880378	0.00015127032064	7.750654228840003e-05	-0.0246648	0.0118119	0.0006083523590399999	0.00013952098161	0.000403413	0.00041011758999999996	1.681964376274081e-07	1.6274204856900002e-07	-7.38042e-05	-0.0001029357	1.059575833449e-08	5.44705993764e-09	2.925400000000001e-06	0.0	8.557965160000002e-12	0.0	0.0	0.0
31242.212890625	23.314453125	543.5637245178224	976075866.3031348	22844.982421875	-15.1015625	228.05718994140625	521893221.85577774	21890.189453125	-43.8359375	1921.5894165039065	479180394.293705	1.161114	18.321589000000003	0.05078032	0.2130793987	-0.0039809528000000005	0.020110569499999998	0.0158322906	-0.100212127	-0.22664529579999998	0.0049018654	0.0573697989	0.024478741600000003	-0.0307873475	0.13533597	-0.0029916106	-0.019877516799999998	0.0457787532	0.0189269682	0.033956108900000004	-0.027386717400000003	0.1382255355	-0.1428063952	-0.0672201093	0.0671571196	-0.1331851792	0.0297689881	0.1234549699	-0.0398219678	0.1384927975	-0.0295981273	0.054873514000000005	-0.182286235	-0.0613253803	0.20588251359999998	-0.0193821878	-0.15096754539999999	0.010355768100000001	0.1815651426	-0.0293964719	0.0478492405	-0.0367762682	0.099782942	0.028804478300000002	-0.025236823	-0.0811762689	0.0527961032	0.0098145987	-0.0518344471	-0.1752181779	0.0580687887	-0.0621826322	0.2244558395	-0.0225069591	-0.0069013602000000005	-0.019895826000000002	-0.04257105	0.0321278287	-0.0669989091	-0.078268054	-0.0616499474	-0.0823943051	0.1380818328	-0.15729761849999999	-0.10390164369999999	0.0530261388	0.1785597825	0.014596409199999999	-0.013421033	0.022706812599999997	0.1490188308	-0.0296057614	-0.0609606052	-0.1694983089	0.061899171399999994	0.0554161445	0.0525964496	-0.1127104902	0.0632155413	-0.10790612109999999	0.07335133099999999	-0.1485228118	0.09490109449999999	0.0402839479	0.0080327521	-0.20874677190000002	-0.0472208761	0.0908068501	0.18228146399999998	-0.1722225064	-0.0365620018	0.0671566037	-0.0016399119	0.033625709	-0.0602613082	0.1182553816	0.1029632286	-0.0175342053	-0.0057463301000000005	-0.0287851282	0.12128902429999999	-0.0051344038	0.0460731953	0.0729800448	0.0705628178	0.1024636685	0.05079681900000002	-0.0169396104	-0.00596438	-0.00281558	3.55738287844e-05	7.9274907364e-06	-0.0372017	-0.0249025	0.0013839664828899998	0.0006201345062499999	-0.0382846	-0.0136198	0.00146571059716	0.00018549895204000004	0.000445197	4.178399999999995e-05	1.745902655999996e-09	1.98200368809e-07	-0.000220869	-0.0001470648	2.162805539904e-08	4.8783115161e-08	2.925400000000001e-06	0.0	8.557965160000002e-12	0.0	0.0	0.0
31091.263671875	-150.94921875	22785.66664123535	966666676.7140539	22814.490234375	-30.4921875	929.7734985351562	520500964.6543922	21861.60546875	-28.583984375	817.0441627502441	477929793.6712799	1.190359	18.783062	0.07658319499999999	0.0626332209	0.0206083644	0.1016175392	-0.07544210679999999	-0.0022441114999999998	-0.1023454368	-0.0242887896	0.024163038900000003	0.056420980999999995	0.08608030779999999	0.1730823396	-0.0002441327	0.0591884438	0.20003702059999998	0.11101881109999999	-0.0045938824	-0.06863379110000001	0.0069906951	-0.0543989682	0.0539705175	0.0011020784	-0.0747288776	-0.0069457002	0.1384553333	0.0937659412	0.060414184100000004	0.0442880703	-0.0069522738	-0.0599519334	-0.0056602614	0.0384996057	-0.053501989900000005	0.08707810740000001	-0.0787349595	0.044373725	0.030773001499999997	-0.017907990500000002	0.0679169347	0.12223794980000001	-0.2105207259	0.036864029300000004	0.0686163375	0.1229581302	-0.0077878639	0.040864089	0.037031808799999996	0.0942764081	0.0322985468	0.0719483088	0.014443013400000001	-0.0445324463	-0.1004611433	-0.018386592099999998	0.0168618405	0.0604509984	-0.0708803862	0.0300711519	-0.0451847338	0.0877823658	-0.1124059241	-0.0108194349	-0.0563872838	0.17534229140000002	-0.0668692289	-0.0558273774	0.0595990879	-0.015454241399999999	0.1609694264	-0.06392835150000001	-0.06596702389999999	-0.024168826600000002	-0.0930176157	-0.051924882199999994	0.06626219230000001	0.014856691200000001	-0.1211576251	0.10506776720000001	0.0063461064	0.0483559763	0.0538013071	0.0499577821	-0.0206606109	0.0315942831	0.1280652484	-0.0755218885	-0.05018578519999999	-0.049639658899999994	0.0712754641	0.0036968044	0.1466071916	-0.0202375525	0.0484017262	0.2222211247	-0.0065091705000000005	0.0196059354	0.11630368960000001	-0.12638600390000002	0.0556352034	0.0045169862	0.13020619960000002	-0.0352836181	0.1009072399	0.0455956625	-0.025306205099999996	-0.0113463	-0.00538192	0.00012873852369000002	2.89650628864e-05	-0.015721799999999998	0.0214799	0.0002471749952399999	0.00046138610401	-0.0409269	-0.0026423	0.0016750111436099999	6.981749290000001e-06	-0.000246384	-0.0006915809999999999	4.782842795609997e-07	6.0705075456e-08	2.91315e-05	0.0002500005	6.250025000025001e-08	8.4864429225e-10	2.925400000000001e-06	0.0	8.557965160000002e-12	0.0	0.0	0.0
31132.705078125	41.44140625	1717.390151977539	969245325.4815102	22822.302734375	7.8125	61.03515625	520857502.09946066	21861.576171875	-0.029296875	0.000858306884765625	477928512.7186928	1.059972	16.725636999999995	0.140290945	0.0051511753000000006	-0.09978084300000001	-0.0037599857	-0.18956430429999999	0.06728929269999999	-0.11117815660000001	0.042903223899999995	-0.0361976653	0.04897910019999999	0.0349708964	-0.0098853038	-0.2190030325	-0.0118322976	7.18255e-05	0.0321480343	-0.1121978098	-0.0493785838	0.14394712910000002	-0.16968124910000001	-0.0414722451	0.0197187375	-0.0363731044	0.1302070501	0.1376685808	-0.0673064211	-0.1247269974	-0.0361712136	-0.0904646322	0.0070408977	-0.0433104026	0.0798219983	-0.053138405599999994	-0.0391685893	0.046799786100000004	0.0545211497	0.0649031265	0.0639165622	-0.1139288319	0.0127478422	-0.0821636992	0.0680912102	0.10625349619999999	0.0525832027	-0.0965878374	0.0123580952	-0.1169596075	0.13820286	0.062372913700000004	0.0094429635	-0.15033033140000002	-0.0450560976	-0.0835597885	0.09659493279999999	-0.11957060380000001	0.1328394462	0.027444883	0.0586058174	-0.0820551891	0.0634360896	-0.0327499376	0.1023954306	-0.0547289021	0.0836125082	0.169272115	-0.1139513699	0.0034503921999999997	0.169692228	-0.056943806	-0.14351071029999998	-0.0943173135	0.0357574253	0.09240468439999999	0.031790897900000004	0.1321695158	-0.1451293618	-0.0857830168	-0.0069335839	0.0023668953	-0.0248707094	0.0184650323	-0.0239858123	-0.06331236700000001	-0.0859402118	-0.027680444300000002	0.0223306597	-0.13747131699999998	0.030582237	-0.0145805375	-0.0449521542	-0.0022697709	0.13825924960000002	-0.0277682915	0.11576946619999999	0.0514548642	-0.0843839497	0.043867573099999994	0.0160096715	0.043749646100000004	0.023387719900000003	0.09567755619999999	0.0228793745	0.0992961682	0.040295756	-0.0335495105	-0.0181516	-0.006805299999999999	0.00032948058255999996	4.631210809e-05	-0.0658146	-0.050092800000000014	0.00433156157316	0.002509288611840001	-0.0185587	0.0223682	0.00034442534569000005	0.0005003363712400001	0.000130404	0.000376788	1.4196919694399994e-07	1.7005203216000003e-08	0.000325433	0.0002963015	8.779457890224997e-08	1.05906637489e-07	-0.000544478	-0.0005474033999999999	2.964562924840001e-07	2.9965048233156005e-07	0.0	0.0
31048.7421875	-83.962890625	7049.767002105713	964024391.4258424	22820.978515625	-1.32421875	1.7535552978515625	520797060.41061777	21873.76171875	12.185546875	148.4875526428223	478461451.72865295	1.174796	18.537493	0.05629255	0.044334347999999996	-0.0374409911	0.09570080289999999	0.08460156	-0.0860958458	-0.006435249200000001	0.0061529563	-0.0738378112	0.14748129710000002	0.0184861648	-0.0208315626	-0.1066065952	-0.17235210809999998	0.0065967379	-0.1247454967	0.1568090821	0.029548776800000006	-0.014838781899999999	-0.0542702808	-0.1466948689	-0.0068680841000000005	-0.0199168143	0.0312286814	0.0432266089	-0.0875487751	-0.0044078892	0.046351213200000005	-0.1392000552	-0.036040786	-0.15195155230000001	-0.14577709390000002	0.08239247549999999	-0.020840003	0.0076372538	-0.0196570057	0.1590745915	-0.0418587234	-0.0776844035	-0.0693585333	-0.0369248849	0.027142040200000002	0.0042268691999999995	-0.0850390083	-0.026088349	0.07773480440000001	0.0414706376	-0.0583959051	0.0389657943	0.0393319821	0.0621804754	0.1536857591	-0.0441683353	0.1402812174	0.015079479199999999	-0.0184592046	-0.0041931764	-0.073015754	0.0139146077	0.0275047102	-0.0643219525	0.11542106419999999	-0.0828096416	0.033878741000000004	0.21441104170000005	0.0339823302	0.0786573538	-0.027597962599999998	-0.1563567457	0.1203845207	-0.024469269300000002	-0.12464720789999999	0.0233275262	-0.0193390586	-0.012728583799999998	0.0015329291	-0.0228016536	-0.0211559284	-0.0811327754	-0.1745765033	0.175075112	-0.0220676885	0.0606901861	-0.0481165025	-0.019324281999999998	0.0618323337	-0.0245662915	0.1131619379	-0.14057541380000002	0.0826025632	0.0174826455	-0.0090105255	-0.0676029846	-0.0046416908	-0.025303632200000002	0.0012569810000000001	-0.0792567251	0.0219722135	0.1223972052	-0.0285602038	0.0193122955	-0.2205605807	0.0976313259	0.0349085778	-0.041629366099999995	-0.0194566	-0.0013049999999999974	0.00037855928355999985	1.7030249999999925e-06	-0.08189810000000003	-0.01608350000000001	0.006707298783610003	0.0002586789722500005	-0.0469542	-0.028395499999999994	0.00220469689764	0.0008063044202499996	0.000130404	0.0	0.0	1.7005203216000003e-08	0.000535604	0.000210171	4.417184924099999e-08	2.86871644816e-07	-0.000544478	0.0	2.964562924840001e-07	0.0	0.0	0.0
31056.72265625	7.98046875	63.68788146972656	964520022.147232	22845.125	24.146484375	583.0527076721191	521899736.265625	21891.82421875	18.0625	326.25390625	479251967.62464905	1.139237	17.976396999999995	0.07415437000000001	-0.07823672799999999	0.032737241800000004	0.0309101724	0.09376386210000001	-0.0954043211	0.0753577845	0.1319704059	-0.108408411	0.1270659063	-0.0450453825	0.12552361880000001	-0.0364391682	-0.0025821259	0.12710015560000001	-0.0509884507	-0.0798995389	0.0908074816	0.0329021435	-0.0303532992	0.012237907	0.0516769399	-0.09290617779999999	-0.0040726943	0.07110927269999999	-0.148573711	-0.0519524283	-0.08952914960000001	-0.0167740521	0.0210594404	0.027754017000000002	0.024295072400000003	0.1602136095	-0.1239012962	0.0678556584	-0.0538228758	0.055999453899999996	-0.11802111109999999	0.2205169956	-0.1516844919	0.06654774570000001	0.0508453409	0.0588057638	-0.16863279550000002	-0.050819977	0.0171727843	0.06265580059999999	0.025146971400000002	0.0462455016	-0.0807212757	0.09281373220000001	0.0936919767	-0.00018416599999999998	0.0190982351	-0.0698938286	0.0353392746	-0.2374325214	-0.1437248392	-0.098637155	0.0062730334	-0.011960535500000001	0.19380864690000002	0.0516996324	0.07144231179999999	-0.0234804634	-0.0392579281	-0.0099911369	-0.11787703470000001	-0.0321723825	-0.11361261	-0.08532555550000001	0.019689346899999998	0.0194227677	0.0366065619	-0.0347141237	-0.035619236299999996	-0.1380519844	0.0002905979	-0.0908344813	-0.005901098100000001	-0.0085894905	-0.08764400609999999	0.023741544500000003	-0.27032015660000003	-0.1852724085	-0.0181079368	0.1906672005	-0.0191717376	-0.060058039199999996	0.1891006741	0.0511570292	0.044846781399999994	-0.1092531366	0.0163256354	0.0096807143	-0.1296871868	-0.0601905841	0.0831468725	-0.0141614405	-0.046571551600000004	-0.0346098924	-0.0692401665	0.0959136145	0.0294457954	-0.049506407599999996	-0.0194298	2.6799999999996965e-05	0.00037751712804	7.182399999998372e-10	-0.0344971	0.04740100000000001	0.00119004990841	0.002246854801000001	-0.05512869999999999	-0.008174499999999994	0.003039173563689999	6.68224502499999e-05	-6.54344e-05	-0.0001958384	3.835267891456001e-08	4.28166070336e-09	0.0005985869999999999	6.298299999999996e-05	3.966858288999995e-09	3.5830639656899993e-07	-0.000656698	-0.00011222	4.312522632040001e-07	1.25933284e-08	0.0	0.0
31143.568359375	86.845703125	7542.176151275635	969921850.1550636	22876.916015625	31.791015625	1010.668674468994	523353286.3859597	21888.58203125	-3.2421875	10.51177978515625	479110023.3387604	1.2693120000000002	20.028891	0.12055622	0.0191606095	0.022978002400000003	-0.0595893764	0.051020885499999995	-0.0639611138	-0.0441651642	0.0800618498	-0.0625496934	0.028024746	-0.1868503523	-0.0022435337	-0.0549413058	0.0662883996	0.0762567465	-0.18433225260000002	-0.0071308766000000015	0.021964053900000002	0.0575362607	-0.1113025432	0.0783707402	0.1687874552	0.12294489089999999	-0.1235621619	-0.0123649869	-0.0821605809	-0.060307553300000004	-0.0894373826	0.1192593707	0.0171474827	-0.173719668	-0.1412814812	0.2088366459	0.0766564287	0.1428675498	0.0718175857	-0.0303266475	0.023125123100000002	-0.060637278899999994	0.0915546163	-0.0737344419	0.0252173833	-0.08509481710000001	-0.1403355732	0.0382515253	0.0398767089	0.0600779191	-0.1596910967	0.1010027768	0.0274382056	0.0040477798	0.0492856174	0.054456181500000006	0.0265655351	-0.052176827300000006	0.0968298619	-0.1411784199	-0.0947225846	-0.1014537894	0.06598800190000001	-0.0358589384	0.0764753546	0.1993881369	-0.046221810700000004	0.0907650472	-0.1407711216	0.0934197472	-0.024569690099999996	-0.1504974682	0.0446157217	-0.025288452000000003	0.08291126480000001	-0.0698857121	-0.10486958960000001	-0.14370391710000002	0.1344111069	0.0235399775	-0.13144708759999998	0.11136527660000001	-0.1332755592	-0.008791738	0.1822043694	-0.030403324500000002	-0.1562712309	0.0226954608	0.0713926024	0.059125920599999986	-0.0313165967	-0.1119557214	0.0412584927	-0.061080136500000014	-0.0262051731	-0.0710945227	-0.0636845387	-0.2169758906	0.1480304369	0.0105994024	-0.038286710099999996	0.1459245401	0.0387675943	0.0189881719	-0.036885325	0.0941439642	0.02391924	-0.0571422589	-0.0339856	-0.014555799999999997	0.0011550210073599998	0.0002118713136399999	-0.0772877	-0.0427906	0.00597338857129	0.00183103544836	-0.034975699999999985	0.020153	0.0012232995904899993	0.00040614340899999986	0.000117997	0.0001834314	3.3647078505959986e-08	1.3923292009e-08	0.00106936	0.0004707730000000002	2.2162721752900013e-07	1.1435308096000002e-06	-0.00086363	-0.00020693199999999995	7.458567769e-07	4.2820852623999977e-08	0.0	0.0
31162.689453125	19.12109375	365.61622619628906	971113213.951908	22848.935546875	-27.98046875	782.9066314697266	522073855.625248	21843.4453125	-45.13671875	2037.3233795166016	477136103.1201782	1.045709	16.500589	0.11065745	0.1493918405	0.0425412062	-0.0536798233	0.0716118671	-0.2101819948	-0.08507769289999999	0.0858669978	0.06341898730000001	0.0312798945	-0.0965843839	0.0685793813	0.0171436676	0.0274076311	0.0657356033	-0.1351530176	-0.1316207709	0.0087633285	-0.1205903247	-0.014250636100000004	0.0655469346	0.1554822965	0.0498754679	-0.0657652613	-0.1479232028	-0.18680171559999997	-0.0753065674	-0.0307823567	-0.0665067449	0.0294302681	0.1462419446	0.1420095059	0.1338530884	0.1451389983	-0.1576845187	-0.09975728730000001	-0.04465838849999999	0.0676589551	0.0589414325	0.1804459816	0.1234419487	0.1346789723	-0.0023197307999999997	-0.024105086499999998	0.044277455099999995	-0.006478966899999999	-0.0718771193	-0.0632812954	-0.0415132373	0.1553536894	0.0369477318	0.0417601227	0.0588551676	0.0312776227	-0.053335446200000004	0.0576406682	-0.1344532205	-0.2150075401	-0.08010991070000001	0.0121030073	-0.11357295769999999	-0.09446643880000001	0.0838881393	0.0731131417	-0.0345565936	-0.07951986309999999	0.0295616279	-0.034909072400000005	-0.058582713	-0.05760983820000001	0.1465765143	0.0891706043	0.0142535522	-0.0822319537	-0.1750224095	-0.0585383717	-0.0439655334	-0.1213634526	0.11752687390000001	0.0638432291	-0.037802584199999996	-0.16382106859999998	0.19781208120000002	-0.11647286960000001	-0.0748024466	-0.0533938209	-0.0628351432	-0.1232894675	0.0942294605	0.0286285818	0.0577113425	0.23189418239999998	0.09956235050000001	-0.0496887165	-0.19653169239999999	0.1471483865	-0.0035211215999999997	-0.0617982751	-0.0736479127	0.060882717	-0.0894287469	0.0856047473	0.0923233333	0.0183408808	-0.0644997188	-0.0338517	0.0001338999999999993	0.00114593759289	1.7929209999999813e-08	-0.0306829	0.0466048	0.00094144035241	0.00217200738304	-0.025916900000000003	0.009058799999999987	0.0006716857056100003	8.206185743999979e-05	-0.000406086	-0.0005240830000000001	2.7466299088900003e-07	1.64905839396e-07	0.0005856	-0.00048376000000000007	2.340237376000001e-07	3.4292735999999997e-07	-0.000952986	-8.935600000000007e-05	9.081823161959999e-07	7.984494736000013e-09	0.0	0.0
