csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
33405.64453125	47.11328125	1115937086.548233	2219.6612701416016	23418.890625	-2.328125	548444438.1057129	5.420166015625	22336.908203125	45.705078125	498937468.0748329	2088.954166412353	1.404235	21.743933	0.13906667999999994	0.0955360259	0.010364275	-0.0957611068	0.024255345499999997	0.0602897397	0.1117522298	-0.0495116094	-0.09993042320000001	0.1329054937	0.1276304794	-0.0516625051	-0.0165334439	-0.1067317476	0.0613454441	0.15202995	0.0397724089	-0.0501946854	-0.0059766823	-0.0757603911	-0.0413034469	0.05477021	-0.028508777000000006	0.11073172769999999	0.0720799133	-0.012629615	-0.1244224452	-0.0173341737	-0.0052785579000000004	0.1066484358	0.0137860081	0.12844118640000002	0.1169319886	0.0143850671	0.0638040507	0.0442866686	0.0944632925	-0.0392463554	0.0392882215	-0.07532567230000001	0.0249532855	-0.0024104717	0.0110120471	-0.0324125703	0.0018680785999999998	0.024400756800000003	-0.1347714793	-0.0383203694	0.0916023716	0.08645969619999999	-0.0448301921	0.04744801	0.0649054625	-0.1095900844	-0.1645734338	-0.13768590279999998	0.06616144040000001	0.0687191146	0.0719610025	0.0106530323	-0.0699011882	0.0842454155	-0.0532976846	-0.0062663957999999995	0.056193415700000006	0.20225932440000002	0.0106700334	0.0852381021	-0.0102863402	-0.0055575552000000005	-0.0342956581	0.1017288741	0.0725853492	-0.0958555013	0.012660958200000001	0.09609625289999996	-0.0570604096	-0.1274886699	0.06808492440000001	-0.0193779936	-0.043005906100000005	-5.87496e-05	-0.0740051133	0.107211327	0.1412473235	-0.0552671921	-0.0389737012	0.0653421455	-0.024397141	0.0564652777	0.0068739236	0.0029806082	0.033014939199999996	0.0646644388	0.029697149500000002	0.0171997808	-0.0103199438	-0.0456403186	0.0525403687	-0.062293479699999994	0.1030005417	0.1059672781	0.0444067057	0.000463565	-0.0011930414	0.0643224889	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	-0.167745	0.000103999999999993	0.028138385025	1.0815999999998543e-08	-0.08246150000000001	-0.0946526	0.00895911468676	0.0067998989822500005	0.0190436	0.014473009999999996	0.00020946801846009994	0.00036265870095999987	-0.00347128	0.0	1.2049784838400003e-05	0.0	7.918539999999998e-05	0.00029272139999999994	6.270327573159997e-09	8.568581801795996e-08	-0.00472535	-0.00030401999999999946	9.242816039999967e-08	2.23289326225e-05	0.0	0.0	0.0	0.0	0.0
33363.31640625	-42.328125	1113110881.6235504	1791.670166015625	23457.912109375	39.021484375	550273640.5311623	1522.6762428283691	22377.41796875	40.509765625	500748834.9481354	1641.0411109924316	1.120362	17.348291	0.09133157	0.0741174308	-0.0302670671	0.0004972933999999999	-0.0805252494	-0.0082111536	0.0550707782	0.0085442281	-0.0507167668	-0.0070512775	0.09500543730000001	-0.1256500072	0.012914136299999998	0.0601018436	0.0081407415	0.0010711645	0.0635486111	0.051185987300000006	-0.1607008722	-0.050637676500000006	0.043379279800000003	-0.0631121837	-0.0050266506	0.060486772599999995	-0.0006468698000000001	-0.013742266599999999	-0.0126688908	0.0184129475	-0.0358178375	-0.0871257472	0.058624490099999996	-0.1337396401	-0.065628995	-0.0029021840000000004	0.0639154866	0.058329328099999994	-0.0905360085	-0.0133185398	0.1721216393	0.1190228923	-0.055184448600000005	-0.0273538201	0.0410191441	0.0231381242	0.1052729095	-0.19029761309999998	-0.018106526	0.021080981000000002	-0.0372906667	0.0681338474	0.0136719515	-0.041500500600000004	0.0626945397	0.0367910458	0.0076686490000000005	0.0605623303	-0.0216715065	-0.0368481503	0.1503888592	-0.0201744202	0.1393844515	0.0042642375	0.0165839159	-0.0076432734	-0.0484673953	0.10110390400000001	-0.045553066399999995	0.0096017414	-0.1227288057	0.0259503594	-0.0705319046	-0.08399620070000001	0.1321592234	0.0366264101	0.0632720806	0.0418929181	-0.0500821725	0.009501318	-0.0375392221	0.014261863400000001	0.0004330642	0.0895800082	0.028876360099999998	-0.0608527736	-0.026434455899999997	0.0269919553	-0.048589076200000005	-0.12754546449999998	-0.0019196167	-0.1015619548	0.002924424	0.0202494602	0.056518424500000004	0.1262196676	-0.0979540402	-0.009402035500000001	-0.00215394	0.0091623875	-0.1403470916	0.0806262709	-0.0064790838	-0.09478841980000001	-0.041669447799999995	0.0351438742	-0.0935542603	-0.045529077300000005	-0.0328976148	-0.091630556	0.08715729609999999	0.040019747200000004	-0.167762	-1.6999999999989246e-05	0.028144088644	2.8899999999963437e-10	-0.0178963	0.06456519999999999	0.004168665051040001	0.00032027755369000004	0.0148513	-0.004192299999999996	1.7575379289999965e-05	0.00022056111169000005	-0.003321	0.00015028000000000006	1.1029041e-05	2.2584078400000007e-08	-0.000213536	-0.00029272139999999994	4.5597623295999996e-08	8.568581801795996e-08	-0.00473349	-8.14000000000023e-06	6.625960000000375e-11	2.24059275801e-05	0.0	0.0	0.0	0.0	0.0
33414.23046875	50.9140625	1116510797.8187408	2592.2417602539067	23454.046875	-3.865234375	550092314.8146973	14.94003677368164	22326.55078125	-50.8671875	498474869.787735	2587.470764160156	1.266455	19.610472	0.06925156999999997	-0.11149622220000001	0.0065571013	-0.0642700945	-0.0349174009	-0.0030129708	-0.0821477629	-0.1930208954	-0.0296924273	-0.0167870726	0.0788627713	0.0028883765999999996	-0.0218344867	0.0195115721	0.0392057757	0.025473700699999997	-0.0807025586	-0.1118072598	0.0637784185	-0.1203974925	0.0641816203	0.0463648474	-0.05708753730000001	-0.04810726110000002	-0.040865648	0.0385387802	0.12069855060000001	0.0211512643	-0.1255050532	-0.0086356649	0.0324763329	-0.0761891807	0.056170787699999995	-0.08895771289999999	-0.010515045	0.0230004104	-0.1144148887	0.1208450126	-0.0060549244	0.12447493119999999	0.0191631734	0.0434277562	-0.11959479070000001	0.1166438433	-0.09822357890000001	0.035079361499999996	-0.0026884009000000004	-0.13503061859999999	0.1297886866	-0.11157086810000001	-0.06004452690000001	-0.0313837604	0.07561286910000001	-0.0371641018	-0.0448202572	0.019708406799999998	-0.16603886550000002	0.10297707910000001	-0.008199164	-0.0693635483	0.0351455504	0.0029895333	-0.1577963859	-0.11763487480000001	-0.0419589514	0.0133743808	0.073578363	-0.011741913500000001	-0.05713756690000001	0.0488606308	-0.022657413900000003	0.0782274191	-0.0530741382	-0.0901005993	0.026656588999999998	0.10873586310000001	0.061885505999999986	0.0614778047	0.101800905	-0.0286229452	0.06813266309999999	-0.12648623220000002	0.1024626616	-0.0396338762	-0.042039838200000006	0.12214516880000001	-0.0729669308	-0.0073499232	-0.1345150216	0.0212958703	0.1042168277	-0.046769156799999996	0.0304702463	-0.08993103109999999	-0.0704189972	-0.0001797044	0.0244034108	-0.0314450204	-0.0802659172	0.000630955	-0.0896800017	-0.08435732609999999	-0.0740216437	0.02494915	-0.0038140213	0.1499351797	-0.0349494174	-0.0891247992	0.09101689380000001	0.0318670259	-0.167747	1.4999999999987244e-05	0.028139056009	2.2499999999961738e-10	-0.0450481	-0.027151799999999997	0.00073722024324	0.0020293313136099996	-0.009551370000000005	-0.024402670000000008	0.0005954903031289004	9.12286688769001e-05	-0.00347128	-0.00015028000000000006	1.2049784838400003e-05	2.2584078400000007e-08	-0.000394388	-0.00018085200000000004	1.5554189454400002e-07	3.270744590400001e-08	-0.004756	-2.250999999999989e-05	5.067000999999952e-10	2.2619536e-05	0.0	0.0	0.0	0.0	0.0
33327.5859375	-86.64453125	1110727984.4214478	7507.274795532227	23421.765625	-32.28125	548579104.9924316	1042.0791015625	22310.22265625	-16.328125	497746034.9714508	266.607666015625	1.1928450000000002	18.470652	0.09277591999999996	-0.030239732400000007	0.0380757164	0.0962377767	0.0102495235	0.0870238057	-0.029206546899999998	0.0466394591	0.0143181077	-0.057455914500000003	0.1556563065	-0.014344134599999999	-0.1397644197	0.0585441321	-0.052432192999999995	0.0060649827	-0.021223623900000002	0.0381166975	-0.024036088599999998	-0.1141248497	-0.11409224220000001	-0.029796784399999998	0.08520871460000001	0.0219803359	-0.025563782	0.0079604514	0.0651187167	0.1913129229	-0.028660892799999997	-0.0395408369	-0.0334012661	0.1235509471	-0.0211256804	-0.1125479891	0.0382470374	0.024632404	-0.1055215141	-0.0264596843	0.045577386799999994	-0.0264353797	0.0039392014	-0.1921939087	0.16107375029999998	-0.11419945529999999	0.056724843	-0.1654774908	-0.037886703199999996	-0.1208075793	0.13292610300000002	-0.0502227075	0.0747249438	0.0085035019	-0.0174492002	0.088845204	-0.1383126378	0.0327095368	-0.0387801985	0.1282088485	-0.041645619700000004	0.0105156154	-0.0421350675	0.08692190050000001	0.07228965059999999	-0.0017439343	-0.032998098	-0.011242582099999999	0.1633462914	0.060994428899999995	-0.109828366	0.0005798681999999999	-0.1177594839	-0.057688822	0.0363370955	-0.1049247393	0.0639261145	-0.0882879669	0.0518953567	-0.0265342962	-0.10863582029999999	0.0502810576	0.033384673	-0.1016251533	0.08231026129999999	0.019778348600000002	0.1029644301	0.0940725891	0.027637948199999998	-0.046407207199999995	0.0337305125	-0.12133978029999999	0.0477447674	-0.0157430883	0.025155852000000003	0.1455512464	0.0269591802	0.0507759045	0.048004801500000006	0.1664434003	-0.016211371000000002	0.1312107721	0.2252489274	0.0559606325	-0.0202184374	-0.0185167467	-0.0924996757	0.1064133449	-0.0369880768	-0.0864849902	0.09456851919999999	0.0235226525	-0.178952	-0.011204999999999993	0.032023818304	0.00012555202499999984	-0.0233343	0.0217138	0.0004714891104400001	0.0005444895564899999	0.013602200000000002	0.023153570000000002	0.0005360878037449003	0.00018501984484000004	-0.00363437	-0.00016308999999999982	1.32086452969e-05	2.659834809999995e-08	-0.000213537	0.000180851	4.5598050369e-08	3.2707084201000015e-08	-0.00514613	-0.0003901299999999998	1.5220141689999982e-07	2.64826539769e-05	0.0	0.0	0.0	0.0	0.0
33397.796875	70.2109375	1115412836.1037598	4929.575744628906	23441.46875	19.703125	549502457.1572267	388.213134765625	22338.767578125	28.544921875	499020536.9094887	814.8125648498535	1.13691	17.604531999999995	0.054175449999999986	0.0097753733	0.0047292287	-0.0146101494	0.1263162643	0.027961610499999998	0.0202108604	0.0585174263	-0.0421904755	0.0371809416	0.0807089738	0.10665006619999999	-0.070550515	0.0140139139	0.06377870570000001	-0.0021683084	-0.08239758400000001	-0.0057758309999999995	0.0052843501	-0.0801646384	-0.121682809	-0.0263046992	-0.0331421657	-0.0077229436	-0.1045937473	0.0579939729	-0.067473996	-0.0423326725	-0.0030774001	-0.1370802496	-0.083896616	-0.0263530262	0.074889787	-0.1035425809	0.1257727541	-0.034231392299999996	0.0146036384	0.10260462570000001	-0.07101011980000001	0.0390820816	-0.0039046199	-0.0736123137	-0.0009758141	-0.1952150747	-0.0239010316	0.0261212964	0.0952223753	-0.16262088130000002	-0.048535809900000004	0.013064561	-0.0083711097	0.014983668799999999	-0.1060937644	-0.0347827646	-0.06295486980000001	-0.0348966858	0.013145671999999999	-0.0756659527	0.1339385514	-0.045891901799999996	0.12557794349999998	0.0316702385	0.0596226711	0.0172131368	0.006918151	0.0772749983	0.1432296774	0.0195359498	0.014685743000000001	0.0082718726	0.0359269532	0.0037814332	0.0167433182	-0.13048892410000001	0.0860122668	-0.029056325499999997	0.1529391622	0.0419839013	-0.0062352677	-0.0591163797	0.0374223448	0.0030061804	0.0197122049	-0.10166394960000001	-0.0490802359	-0.0323672583	0.0118570383	-0.069065688	0.004131295	0.13768456169999999	0.13530935189999999	-0.028225435	-0.0728883911	0.075122511	0.049997777	-0.0862123157	-0.0623990907	0.12462845550000001	-0.1736274126	-0.0530903088	-0.0423828446	0.0959202326	0.0713783629	0.1215483508	-0.1421967525	0.0031096585999999997	-0.0390128266	-0.0837150996	0.09780015460000001	0.0150368111	-0.181326	-0.0023739999999999872	0.032879118275999986	5.63587599999994e-06	-0.0612004	-0.0378661	0.00143384152921	0.00374548896016	0.016549999999999995	0.002947799999999993	8.689524839999963e-06	0.0002739024999999999	-0.00347128	0.00016308999999999982	1.2049784838400003e-05	2.659834809999995e-08	-0.000213536	1.0000000000157452e-09	4.5597623295999996e-08	1.0000000000314906e-18	-0.00508947	5.666000000000005e-05	3.210355600000005e-09	2.59027048809e-05	0.0	0.0	0.0	0.0	0.0
33390.19140625	-7.60546875	1114904882.1460114	57.84315490722656	23436.42578125	-5.04296875	549266053.4000397	25.43153381347656	22359.9765625	21.208984375	499968551.8755493	449.8210182189941	1.16998	18.1166	0.06969508999999996	-0.0716546859	-0.0048637756	-0.0438093041	-0.035646012000000005	0.0338917746	-0.046475952699999996	-0.1485103241	-0.0013575223	0.0696219162	0.0452221872	-0.0041327515	-0.0984207458	-0.013425415800000002	0.1056975565	0.0374900362	-0.055093030300000005	-0.0403456644	0.042350899000000004	-0.0032403357000000002	0.10478049810000001	-0.07388415849999999	-0.0760929809	-0.0395454955	-0.024119746	-0.1535791007	0.0756390546	-0.0034012375	0.0841699156	0.0709736788	-0.1814881587	-0.1184772414	-0.046548974900000005	-0.1281252943	-0.06818727349999999	0.011887976599999999	-0.0582475722	0.1049155034	-0.1886252577	-0.1097189882	0.1009997522	-0.10615914259999999	0.074152083	0.023350597200000003	0.0598017972	-0.0122686457	0.0057300692	0.0607101913	-0.0709223482	-0.0832889825	-0.0587073864	0.006631391600000001	0.0594764844	0.012172020300000001	-0.12357073210000001	-0.004996382299999999	-0.0208810238	0.12854194130000002	0.0890053129	-0.011170155	-0.0836043607	0.037905036499999996	-0.1362815583	-0.0376048732	0.08309508730000001	0.045170289	0.0456488029	0.0947875851	-0.080564774	0.0087929031	0.08480076369999999	0.06347460860000001	0.0158962224	0.0268368856	-0.0177463936	0.0368485479	0.0879041634	0.1921557157	0.0323268211	-0.0920377084	-0.1186143283	-0.1108476798	0.0538283832	0.0382377852	-0.0235025754	-0.0122306111	0.116139304	-0.12428955259999999	-0.0572459096	-0.0510599123	-0.0273024733	0.0810805013	-0.0932235751	-0.10432451470000001	0.20377527510000001	-0.041838174	0.17698461850000002	-0.0434117084	0.1282156583	-0.0150080574	-0.045061049000000006	-0.0669380799	0.0262305261	0.0038410756	-0.10273107640000001	-0.0343661671	-0.041022905299999995	-0.0808192935	0.10070086519999999	0.0064605365	-0.167754	0.013572	0.028141404515999998	0.00018419918399999999	-0.08599139999999998	-0.02479099999999998	0.000614593680999999	0.007394520873959997	0.00328991	-0.013260089999999995	0.00017582998680809987	1.08235078081e-05	-0.00347128	0.0	1.2049784838400003e-05	0.0	-0.000213536	0.0	4.5597623295999996e-08	0.0	-0.00472803	0.0003614399999999993	1.3063887359999952e-07	2.23542676809e-05	0.0	0.0	0.0	0.0	0.0
33405.65234375	15.4609375	1115937608.51149	239.04058837890625	23433.138671875	-3.287109375	549111988.0153236	10.80508804321289	22321.146484375	-38.830078125	498233580.37692636	1507.7749671936035	1.221834	18.919537	0.15452644	-0.040660626899999996	-0.0166150422	0.1139877258	0.0220801913	0.0728735735	-0.019685535900000002	0.0357237879	0.0626243607	-0.0908329058	0.049187901500000006	0.0036038646000000002	-0.0043802964	0.1503233395	0.0346729978	0.0018574213	-0.0158014706	0.0156062249	0.0302209722	-0.05664828280000001	0.0525078513	0.0077746977	-0.0032875804999999998	-0.1070664026	-0.0156796509	-0.011111913300000002	-0.20111253699999998	0.10752651	-0.092542939	0.07314659230000001	-0.0351335011	0.1297469604	0.0052399110999999995	0.044582569100000004	-0.0040741855	-0.05791444730000001	0.0560844752	0.0098964217	0.1065484682	0.0066384656999999994	0.054133805599999994	0.015179168100000001	-0.0863992726	0.1429306126	0.0023994904	-0.10212379869999999	-0.035986562400000005	0.0048604602000000005	0.08729290210000001	-0.0277059773	0.0972388325	-0.0380818438	-0.030428026	0.0055460223	-0.027712783900000003	0.0015391239000000002	-0.0916193042	0.1081680984	-0.0589170962	0.0760172795	0.0468077964	0.0679397413	0.0511115558	0.014270463899999999	-0.07273663799999999	-0.0380215148	0.0943021667	-0.084580512	-0.08257606990000001	-0.031507989	0.01834844	-0.044962205400000003	0.0100800634	0.029165818700000002	-0.054936688399999996	0.09976826849999999	0.026176411400000002	0.0329034572	-0.014527743999999999	-0.1010928268	0.0969625727	0.018398476599999998	-0.1055349444	0.017098434	0.1725955297	-0.0316403399	-0.0593658683	0.027679929199999998	0.1122052058	-0.0051024498	0.027678267799999996	0.0287671923	0.12365170589999999	0.011796555	-0.0513573279	0.0047033282	0.0555563748	-0.0183840243	-0.0046392067	0.010681211999999999	-0.0208641698	-0.023340912999999998	-0.2036354391	0.0890980601	0.0629195973	0.0317616214	-0.043017556900000004	-0.0778019275	0.103260836	-0.0021545924	-0.167754	0.0	0.028141404515999998	0.0	0.0568086	0.14279999999999998	0.020391839999999998	0.0032272170339600003	0.0115073	0.00821739	6.752549841209999e-05	0.00013241795329000002	-0.0034011	7.018000000000042e-05	1.1567481209999997e-05	4.925232400000059e-09	-0.000213537	-1.0000000000157452e-09	4.5598050369e-08	1.0000000000314906e-18	-0.00472803	0.0	0.0	2.23542676809e-05	0.0	0.0	0.0	0.0	0.0
33427.22265625	21.5703125	1117379214.5105133	465.27838134765625	23431.703125	-1.435546875	549044711.3381348	2.0607948303222656	22223.078125	-98.068359375	493865201.3498535	9617.40311050415	1.364188	21.123823	0.12862739999999998	-0.0573970241	0.09349388859999999	-0.051708147999999995	-0.0693314297	0.0851032847	-0.0435392136	0.04846253389999999	0.0172332396	-0.0091043207	0.0784962767	0.0747722458	-0.0387483646	0.0390146165	0.0033497133000000004	0.0213054025	0.0205405548	-0.0202423266	-0.0169273654	-0.0911107343	0.114113305	-0.0941384606	-0.0462699626	0.0921840731	0.1143435133	-0.049896109800000005	0.0147108402	0.0670260828	-0.0053518548999999995	-0.013256735700000001	-0.11118862339999999	-0.010501704399999999	-0.052129554	0.0275173945	0.0979990435	0.017146897	0.0540087877	-0.104769937	-0.027222835	-0.0574206372	-0.0276675215	-0.0528600938	0.07072675440000001	0.07963391269999999	-0.020344832900000002	0.0470712463	-0.1157452593	0.0590517389	0.0696672098	-0.0829080302	-0.001492876	0.0486115778	0.1239603483	-0.11919943820000001	-0.0378658132	-0.0900564501	0.0221433264	-0.0469910635	-0.0070977845	-0.008014625	0.1178107518	0.0745951959	0.0682479526	-0.0061472136	0.015012144199999999	-0.0599387022	0.1277131681	-0.0072064721	-0.0491135734	0.0006289432	-0.024592391600000003	-0.0604699929	0.0818415837	0.0274468471	-0.0044000359	0.051255215599999994	-0.0429917056	0.0677400733	0.0680609653	-0.027167921	-0.10993745769999999	0.0020153422	0.072446158	0.0375851374	0.08889530949999999	-0.0413905359	-0.094000631	-0.1039310405	0.0792088734	-0.0059053756	-0.0003235623	0.0074029523	0.0652361353	0.0076438647	0.0868299047	0.0303901718	-0.0026084278	-0.025254448199999998	0.0770580901	-0.0713449042	0.1583466337	0.0233416451	-0.0514505753	-0.054981195	-0.056052972199999995	-0.0049402935	-0.044996031299999996	-0.0746675401	0.1054714048	-0.010756763400000001	-0.176547	-0.008793000000000023	0.031168843209000006	7.73168490000004e-05	-0.0227144	-0.079523	0.006323907528999999	0.00051594396736	0.0226289	0.0111216	0.00012368998656000002	0.00051206711521	-0.00346168	-6.058000000000018e-05	1.19832284224e-05	3.6699364000000223e-09	-0.000300063	-8.652599999999999e-05	9.003780396899998e-08	7.486748675999999e-09	-0.00516472	-0.00043669	1.906981561e-07	2.66743326784e-05	0.0	0.0	0.0	0.0	0.0
33394.609375	-32.61328125	1115199935.3088381	1063.6261138916016	23423.791015625	-7.912109375	548673985.5436745	62.60147476196289	22243.8359375	20.7578125	494788237.2144165	430.88677978515625	1.336849	20.700491	0.16961950000000006	0.0937450034	0.1377752612	0.0938997754	0.0793794674	0.1022533543	0.0290180661	0.22622646	0.10325346	0.1210543141	-0.051309670599999996	0.057188578899999995	0.1288149202	0.0536841148	0.09685237710000001	0.0367799884	0.0813069995	-0.1255128851	-0.09603573800000001	-0.0050382943	0.0898454293	0.039239757	-0.0063391103	0.0135278203	0.057343824400000014	0.0726863623	-0.1352543736	-0.013403896200000001	-0.12128694029999999	0.0386421058	-0.055338196900000004	-0.0281475244	-0.1664281461	-0.0117189349	-0.0071365706	-0.0016592691000000001	-0.0115882573	0.0112507302	-0.0774013421	0.0285566025	-0.13274393380000002	0.0447363011	0.0177767726	0.036364622	-0.0169607775	0.055528323399999996	-0.0383550919	-0.009261040699999999	-0.028029828399999998	0.0667426	0.16907067809999998	0.0848919111	-0.0338483104	-0.1077848482	-0.0052346802	-0.08735877480000001	0.052116121900000006	-0.048383822300000004	-0.1008243847	0.0756731767	0.046299957	0.0767941322	0.19210486370000002	0.0603317895	0.1364417577	-0.046869485599999997	-0.011341462	-0.1662712294	-0.0071294331000000015	-0.0015268648	0.13082075740000002	0.0824671473	0.09690097	0.0831512621	-0.0005633547	0.1382054281	-0.1147350681	-0.0562048566	0.0433736155	0.010637908400000002	0.0720255558	0.1045522591	0.036130425699999996	-0.1224299594	0.1389790493	-0.0311362486	0.0238989327	-0.1352513474	0.0153918663	0.0084883073	-0.028345969	0.019535459499999998	-0.1215708819	-0.0460860647	-0.0345106113	0.0393985198	0.029025167999999997	-0.09731833279999999	0.0393050023	-0.0581089703	-0.058732231100000004	-0.0023451475	-0.0374789712	0.023353979	-0.0881454612	0.09833997470000001	-0.0469575846	-0.0714208455	0.1073250918	-0.019294242	-0.167689	0.008858000000000005	0.028119600721	7.846416400000009e-05	0.022228	0.0449424	0.00201981931776	0.0004940839840000001	0.0976277	0.0749988	0.005624820001440001	0.00953116780729	-0.004177	-0.0007153200000000003	1.7447329e-05	5.116827024000002e-07	-0.000213537	8.652599999999999e-05	4.5598050369e-08	7.486748675999999e-09	-0.00515016	1.4560000000000269e-05	2.1199360000000772e-10	2.65241480256e-05	0.0	0.0	0.0	0.0	0.0
33298.9140625	-95.6953125	1108817677.7417603	9157.592834472656	23429.095703125	5.3046875	548922525.4661903	28.13970947265625	22282.55859375	38.72265625	496512417.483902	1499.444107055664	1.245159	19.280718	0.04659079999999997	0.128684525	0.11370680179999999	-0.1179089661	0.0217220612	0.0443615495	0.10434050460000001	0.0840208536	-0.1163368758	0.0699471458	-0.053877866399999995	0.278343308	0.1226810366	0.09786639189999999	0.0330007255	-0.1404269186	0.0018674328	0.0144020555	-0.0646743689	-0.0191784686	-0.0914114671	-0.056252865	0.07679017889999999	0.056247600599999996	0.035559005299999995	-0.00043365879999999996	-0.0497138542	0.0849229214	-0.136547196	-0.0100121941	0.0196738541	-0.1377439624	-0.0829829636	0.0347600536	0.0569968705	0.017961901000000002	0.0337514509	0.10592889890000001	-0.0939432316	0.1034853291	-0.050952554299999994	0.07963069019999999	-0.11446842439999999	-0.09578572939999999	-0.0497267479	0.15758798710000002	0.12333728210000001	0.0523351945	-0.0333974884	0.12085280289999999	-0.055987950099999996	0.1243869583	0.0550914214	-0.1523132518	0.1491990918	0.042698334500000004	-0.0995349801	-0.0912526315	-0.11976141230000001	0.0113256552	0.0870150625	0.0399255336	0.06698967269999999	0.0427437388	0.006268343000000001	0.0824700967	0.0926306355	-0.183217136	0.17452051670000002	-0.08732843439999999	0.1143746916	-0.08538881699999999	-0.030248751	-0.048864299400000005	0.0483915642	-0.0295322964	-0.09663862919999999	0.0325453851	-0.0454071088	0.0287613466	0.0456566874	0.2592328499	0.18649102739999998	-0.0172887575	0.0037992584000000004	0.0905112034	-0.0794136047	-0.0352326298	-0.0835970432	0.0951284462	0.04803300889999999	-0.0028299499	-0.11069813519999999	0.0036467755	-0.0174365777	-0.0234591496	-0.0331057079	-0.0114197011	-0.089526425	-0.0737551435	-0.16566825970000001	0.19353494629999998	0.048046025	0.08050494799999999	0.07116437860000001	-0.026311181099999997	-0.0489014791	-0.0680667272	0.10881562460000001	-0.0277156827	-0.184678	-0.016989000000000004	0.034105963684000005	0.00028862612100000016	0.0502587	0.028030699999999995	0.0007857201424899997	0.0025259369256900002	0.0979673	0.00033959999999999546	1.1532815999999693e-07	0.009597591869289998	-0.00419153	-1.452999999999958e-05	1.7568923740899993e-05	2.1112089999998771e-10	-0.000213537	0.0	4.5598050369e-08	0.0	-0.00514006	1.0099999999999866e-05	1.0200999999999728e-10	2.64202168036e-05	0.0	0.0	0.0	0.0	0.0
